row  column  (images_23_350.edf Fe-K*images_23_350.edf Ar-K**2.3)
3  70  4.73784e+07
3  71  4.18943e+07
3  72  3.21339e+07
3  73  3.12833e+07
3  74  3.64231e+07
3  75  4.23783e+07
3  76  3.86703e+07
3  77  2.42415e+07
3  78  4.63012e+07
3  79  4.20901e+07
3  80  3.86663e+07
4  0  0
4  1  0
4  2  1.97463e+06
4  3  3.21877e+07
4  4  3.90984e+07
4  5  4.18228e+07
4  6  4.78781e+07
4  7  7.68526e+07
4  8  9.05637e+07
4  9  8.62813e+07
4  10  1.03918e+08
4  11  9.15455e+07
4  12  1.01257e+08
4  13  9.40965e+07
4  14  1.03938e+08
4  15  1.31438e+08
4  16  1.15517e+08
4  17  1.28548e+08
4  18  1.18424e+08
4  19  1.12048e+08
4  20  1.21008e+08
4  21  1.33167e+08
4  22  1.01498e+08
4  23  1.04101e+08
4  24  1.19961e+08
4  25  1.36915e+08
4  26  1.25708e+08
4  27  1.45784e+08
4  28  1.3014e+08
4  29  1.16525e+08
4  30  1.08183e+08
4  31  9.97732e+07
4  32  8.05956e+07
4  33  7.07185e+07
4  34  8.71175e+07
4  35  5.19187e+07
4  36  5.90717e+07
4  37  3.72109e+07
4  38  4.728e+07
4  39  3.92824e+07
4  40  5.34902e+07
4  41  4.98122e+07
4  42  3.19786e+07
4  43  3.695e+07
4  44  3.19709e+07
4  45  3.99207e+07
4  46  3.46006e+07
4  47  8.15112e+07
4  48  4.65536e+07
4  49  4.77869e+07
4  50  5.29107e+07
4  51  4.1735e+07
4  52  5.03823e+07
4  53  6.14438e+07
4  54  4.72212e+07
4  55  4.25066e+07
4  56  4.83631e+07
4  57  2.93855e+07
4  58  3.98347e+07
4  59  3.42149e+07
4  60  3.36242e+07
4  61  2.75318e+07
4  62  3.54331e+07
4  63  3.80694e+07
4  64  3.56344e+07
4  65  3.31174e+07
4  66  2.98235e+07
4  67  3.9612e+07
4  68  4.49215e+07
4  69  3.14516e+07
4  70  3.62785e+07
4  71  4.72939e+07
4  72  3.11113e+07
4  73  2.86787e+07
4  74  3.55282e+07
4  75  3.55358e+07
4  76  3.31455e+07
4  77  3.7174e+07
4  78  4.03513e+07
4  79  2.53418e+07
4  80  4.63733e+07
5  0  0
5  1  8.28418e+06
5  2  1.5886e+07
5  3  3.69362e+07
5  4  4.24652e+07
5  5  4.12306e+07
5  6  6.42769e+07
5  7  9.45809e+07
5  8  1.02956e+08
5  9  1.03055e+08
5  10  1.25357e+08
5  11  9.36558e+07
5  12  9.99979e+07
5  13  9.29863e+07
5  14  1.05436e+08
5  15  1.07924e+08
5  16  1.03759e+08
5  17  1.10361e+08
5  18  1.25332e+08
5  19  1.11532e+08
5  20  1.00044e+08
5  21  1.10759e+08
5  22  1.10523e+08
5  23  9.84339e+07
5  24  1.10639e+08
5  25  1.34616e+08
5  26  1.49238e+08
5  27  1.39123e+08
5  28  1.42513e+08
5  29  1.21237e+08
5  30  1.22043e+08
5  31  9.19752e+07
5  32  7.74942e+07
5  33  7.56961e+07
5  34  7.0172e+07
5  35  6.15241e+07
5  36  4.85329e+07
5  37  4.63304e+07
5  38  4.35466e+07
5  39  3.14981e+07
5  40  3.37568e+07
5  41  4.91819e+07
5  42  4.10498e+07
5  43  5.08069e+07
5  44  4.59773e+07
5  45  3.77701e+07
5  46  5.5354e+07
5  47  7.17392e+07
5  48  5.13422e+07
5  49  3.9528e+07
5  50  5.67775e+07
5  51  3.58879e+07
5  52  4.20809e+07
5  53  4.89668e+07
5  54  3.45093e+07
5  55  3.64711e+07
5  56  3.26975e+07
5  57  3.02012e+07
5  58  3.93719e+07
5  59  4.76515e+07
5  60  3.73784e+07
5  61  2.82917e+07
5  62  5.22518e+07
5  63  3.28125e+07
5  64  3.15563e+07
5  65  3.82342e+07
5  66  2.34389e+07
5  67  4.30622e+07
5  68  4.59985e+07
5  69  2.87447e+07
5  70  3.48717e+07
5  71  4.74954e+07
5  72  3.23366e+07
5  73  2.60076e+07
5  74  5.06662e+07
5  75  4.25549e+07
5  76  3.92557e+07
5  77  2.61839e+07
5  78  4.02548e+07
5  79  3.039e+07
5  80  2.81825e+07
6  0  0
6  1  1.69838e+07
6  2  2.16032e+07
6  3  4.63269e+07
6  4  4.96754e+07
6  5  6.87089e+07
6  6  7.69149e+07
6  7  8.44261e+07
6  8  9.8843e+07
6  9  9.39045e+07
6  10  1.01237e+08
6  11  8.7831e+07
6  12  1.10474e+08
6  13  1.03998e+08
6  14  1.19009e+08
6  15  1.18338e+08
6  16  1.04943e+08
6  17  1.33331e+08
6  18  1.11522e+08
6  19  1.19301e+08
6  20  9.24452e+07
6  21  1.25298e+08
6  22  1.1801e+08
6  23  1.01731e+08
6  24  1.00652e+08
6  25  9.61688e+07
6  26  1.36586e+08
6  27  1.34185e+08
6  28  1.33319e+08
6  29  1.20556e+08
6  30  8.70565e+07
6  31  9.44123e+07
6  32  6.94218e+07
6  33  7.65432e+07
6  34  5.95997e+07
6  35  4.54054e+07
6  36  5.36137e+07
6  37  4.09464e+07
6  38  3.87149e+07
6  39  4.56543e+07
6  40  4.20144e+07
6  41  4.2377e+07
6  42  3.56392e+07
6  43  3.36828e+07
6  44  5.07683e+07
6  45  2.61889e+07
6  46  4.13562e+07
6  47  6.54066e+07
6  48  5.9784e+07
6  49  2.92281e+07
6  50  5.49811e+07
6  51  4.53234e+07
6  52  3.32193e+07
6  53  5.81012e+07
6  54  3.73916e+07
6  55  3.68638e+07
6  56  4.25869e+07
6  57  2.75045e+07
6  58  3.74403e+07
6  59  3.43604e+07
6  60  4.13927e+07
6  61  2.9274e+07
6  62  3.73e+07
6  63  2.85162e+07
6  64  4.5124e+07
6  65  3.93234e+07
6  66  1.52087e+07
6  67  4.2286e+07
6  68  3.55009e+07
6  69  4.40823e+07
6  70  2.9867e+07
6  71  3.19307e+07
6  72  2.75572e+07
6  73  2.86468e+07
6  74  3.92921e+07
6  75  2.56419e+07
6  76  3.38143e+07
6  77  3.27977e+07
6  78  3.78056e+07
6  79  4.04792e+07
6  80  3.3136e+07
7  0  0
7  1  3.46885e+07
7  2  4.18131e+07
7  3  5.36478e+07
7  4  4.68561e+07
7  5  5.75137e+07
7  6  6.95482e+07
7  7  1.17551e+08
7  8  1.33131e+08
7  9  1.21284e+08
7  10  1.06909e+08
7  11  1.02678e+08
7  12  9.76767e+07
7  13  1.11585e+08
7  14  9.60303e+07
7  15  1.24691e+08
7  16  1.13115e+08
7  17  1.25553e+08
7  18  1.17362e+08
7  19  1.11227e+08
7  20  1.08853e+08
7  21  1.1953e+08
7  22  1.10444e+08
7  23  1.29146e+08
7  24  1.13776e+08
7  25  1.13769e+08
7  26  1.35317e+08
7  27  1.32803e+08
7  28  1.34351e+08
7  29  1.02923e+08
7  30  1.06649e+08
7  31  8.9482e+07
7  32  7.48832e+07
7  33  8.612e+07
7  34  6.92024e+07
7  35  5.54598e+07
7  36  5.02205e+07
7  37  5.03145e+07
7  38  4.17851e+07
7  39  3.76279e+07
7  40  4.58205e+07
7  41  4.20093e+07
7  42  4.91033e+07
7  43  3.60278e+07
7  44  4.72423e+07
7  45  3.52044e+07
7  46  3.50351e+07
7  47  7.01573e+07
7  48  3.32424e+07
7  49  3.48612e+07
7  50  5.52072e+07
7  51  3.81801e+07
7  52  4.27355e+07
7  53  4.11875e+07
7  54  3.47282e+07
7  55  3.39207e+07
7  56  3.5895e+07
7  57  3.6062e+07
7  58  3.71329e+07
7  59  2.56524e+07
7  60  4.66793e+07
7  61  3.09189e+07
7  62  3.92774e+07
7  63  3.53753e+07
7  64  3.73294e+07
7  65  4.36802e+07
7  66  2.9171e+07
7  67  3.91516e+07
7  68  4.32375e+07
7  69  3.81525e+07
7  70  4.08185e+07
7  71  7.33636e+07
7  72  4.75254e+07
7  73  2.72781e+07
7  74  2.67701e+07
7  75  3.24408e+07
7  76  4.93662e+07
7  77  3.37524e+07
7  78  4.13448e+07
7  79  4.01454e+07
7  80  2.39442e+07
8  0  1.41116e+07
8  1  3.12807e+07
8  2  3.81574e+07
8  3  4.76826e+07
8  4  7.3661e+07
8  5  9.14432e+07
8  6  1.1157e+08
8  7  1.23392e+08
8  8  1.14248e+08
8  9  1.11393e+08
8  10  1.18596e+08
8  11  1.03924e+08
8  12  1.1413e+08
8  13  1.0447e+08
8  14  1.1495e+08
8  15  1.1913e+08
8  16  1.11742e+08
8  17  1.16018e+08
8  18  1.15294e+08
8  19  1.03921e+08
8  20  1.09448e+08
8  21  9.65852e+07
8  22  1.05344e+08
8  23  1.3263e+08
8  24  1.22378e+08
8  25  1.16978e+08
8  26  1.31401e+08
8  27  1.34061e+08
8  28  1.27745e+08
8  29  8.74387e+07
8  30  1.26284e+08
8  31  1.07557e+08
8  32  6.97017e+07
8  33  7.31537e+07
8  34  6.41372e+07
8  35  5.89853e+07
8  36  5.53132e+07
8  37  5.38523e+07
8  38  3.97024e+07
8  39  3.56097e+07
8  40  3.4483e+07
8  41  4.84659e+07
8  42  4.86686e+07
8  43  3.75605e+07
8  44  3.23984e+07
8  45  5.04256e+07
8  46  3.93381e+07
8  47  6.84864e+07
8  48  3.60969e+07
8  49  3.90081e+07
8  50  3.98847e+07
8  51  4.70892e+07
8  52  3.93358e+07
8  53  3.48154e+07
8  54  3.84124e+07
8  55  3.22433e+07
8  56  3.89199e+07
8  57  2.7451e+07
8  58  1.99722e+07
8  59  3.5284e+07
8  60  3.96846e+07
8  61  2.07465e+07
8  62  3.25883e+07
8  63  4.09847e+07
8  64  4.16243e+07
8  65  3.1222e+07
8  66  3.71196e+07
8  67  2.68517e+07
8  68  3.4842e+07
8  69  4.92183e+07
8  70  2.42919e+07
8  71  5.10886e+07
8  72  2.73964e+07
8  73  4.064e+07
8  74  3.90747e+07
8  75  4.01195e+07
8  76  4.31499e+07
8  77  3.23543e+07
8  78  3.60765e+07
8  79  3.48865e+07
8  80  2.34507e+07
9  0  3.28072e+07
9  1  3.73631e+07
9  2  3.482e+07
9  3  6.85512e+07
9  4  9.12069e+07
9  5  9.18057e+07
9  6  1.19719e+08
9  7  1.12687e+08
9  8  1.17021e+08
9  9  1.16416e+08
9  10  1.13876e+08
9  11  1.00114e+08
9  12  1.14127e+08
9  13  1.02858e+08
9  14  1.14109e+08
9  15  9.40184e+07
9  16  8.20056e+07
9  17  1.02692e+08
9  18  1.18352e+08
9  19  1.21992e+08
9  20  9.66312e+07
9  21  1.04454e+08
9  22  1.20109e+08
9  23  1.11154e+08
9  24  1.2763e+08
9  25  1.17574e+08
9  26  1.38695e+08
9  27  1.1604e+08
9  28  1.05962e+08
9  29  1.05189e+08
9  30  1.05545e+08
9  31  8.79142e+07
9  32  1.04987e+08
9  33  7.25777e+07
9  34  6.40506e+07
9  35  6.64773e+07
9  36  4.69051e+07
9  37  5.62089e+07
9  38  3.82568e+07
9  39  3.43837e+07
9  40  3.71594e+07
9  41  4.41052e+07
9  42  3.33628e+07
9  43  3.14861e+07
9  44  4.36558e+07
9  45  4.00266e+07
9  46  4.3487e+07
9  47  5.70343e+07
9  48  4.65018e+07
9  49  5.4059e+07
9  50  4.22336e+07
9  51  4.74377e+07
9  52  3.19978e+07
9  53  5.42948e+07
9  54  3.33244e+07
9  55  4.41847e+07
9  56  3.3479e+07
9  57  3.32101e+07
9  58  3.44167e+07
9  59  3.57077e+07
9  60  2.81364e+07
9  61  3.18549e+07
9  62  2.7062e+07
9  63  3.397e+07
9  64  3.90263e+07
9  65  4.39626e+07
9  66  4.19541e+07
9  67  3.40414e+07
9  68  3.09436e+07
9  69  5.13659e+07
9  70  5.05666e+07
9  71  6.21184e+07
9  72  4.82901e+07
9  73  3.8189e+07
9  74  3.24354e+07
9  75  3.23887e+07
9  76  4.24415e+07
9  77  5.31282e+07
9  78  4.23017e+07
9  79  4.2619e+07
9  80  4.10201e+07
10  0  9.82709e+06
10  1  1.9362e+07
10  2  4.91074e+07
10  3  8.01206e+07
10  4  8.98288e+07
10  5  1.15429e+08
10  6  1.20713e+08
10  7  1.18054e+08
10  8  9.86853e+07
10  9  1.09379e+08
10  10  1.30157e+08
10  11  1.11333e+08
10  12  1.20425e+08
10  13  1.07888e+08
10  14  1.05046e+08
10  15  1.14398e+08
10  16  1.03648e+08
10  17  1.07286e+08
10  18  1.15739e+08
10  19  1.08531e+08
10  20  1.0325e+08
10  21  1.05035e+08
10  22  1.3415e+08
10  23  1.21503e+08
10  24  1.22324e+08
10  25  1.26707e+08
10  26  1.2977e+08
10  27  1.22862e+08
10  28  1.18413e+08
10  29  1.08144e+08
10  30  1.01267e+08
10  31  1.12382e+08
10  32  9.13688e+07
10  33  9.82985e+07
10  34  8.2192e+07
10  35  7.75408e+07
10  36  5.46682e+07
10  37  5.48775e+07
10  38  5.12443e+07
10  39  5.48542e+07
10  40  3.65644e+07
10  41  4.01401e+07
10  42  3.04848e+07
10  43  3.45243e+07
10  44  4.16045e+07
10  45  4.24589e+07
10  46  6.53822e+07
10  47  6.68494e+07
10  48  2.81451e+07
10  49  2.72893e+07
10  50  3.07949e+07
10  51  4.22146e+07
10  52  4.53439e+07
10  53  4.61729e+07
10  54  4.28163e+07
10  55  3.03419e+07
10  56  3.5632e+07
10  57  3.08235e+07
10  58  4.25473e+07
10  59  3.87574e+07
10  60  3.88463e+07
10  61  3.27881e+07
10  62  3.43969e+07
10  63  3.77757e+07
10  64  2.73573e+07
10  65  3.69812e+07
10  66  2.81254e+07
10  67  4.37875e+07
10  68  3.56597e+07
10  69  6.22927e+07
10  70  2.83256e+07
10  71  3.57231e+07
10  72  3.30741e+07
10  73  3.69454e+07
10  74  3.88742e+07
10  75  3.63964e+07
10  76  4.19436e+07
10  77  3.39779e+07
10  78  2.20946e+07
10  79  4.43566e+07
10  80  4.13278e+07
11  0  7.70594e+06
11  1  2.83812e+07
11  2  6.59584e+07
11  3  9.24593e+07
11  4  1.08748e+08
11  5  1.2006e+08
11  6  1.37935e+08
11  7  1.11528e+08
11  8  1.06711e+08
11  9  1.22906e+08
11  10  1.34359e+08
11  11  1.19499e+08
11  12  1.10682e+08
11  13  1.09455e+08
11  14  8.71142e+07
11  15  1.14891e+08
11  16  1.06723e+08
11  17  1.1026e+08
11  18  1.22056e+08
11  19  1.28538e+08
11  20  1.05692e+08
11  21  1.08384e+08
11  22  1.05647e+08
11  23  1.09203e+08
11  24  1.31288e+08
11  25  1.19507e+08
11  26  1.086e+08
11  27  1.05263e+08
11  28  1.18056e+08
11  29  9.74646e+07
11  30  1.04211e+08
11  31  1.02507e+08
11  32  1.03667e+08
11  33  1.05633e+08
11  34  9.08999e+07
11  35  7.76924e+07
11  36  5.98206e+07
11  37  3.51856e+07
11  38  4.53021e+07
11  39  4.51969e+07
11  40  3.61754e+07
11  41  4.34074e+07
11  42  3.97794e+07
11  43  2.9507e+07
11  44  3.48079e+07
11  45  4.84022e+07
11  46  6.24466e+07
11  47  7.3675e+07
11  48  3.74111e+07
11  49  3.24847e+07
11  50  4.56598e+07
11  51  2.94864e+07
11  52  3.8875e+07
11  53  5.00378e+07
11  54  3.48385e+07
11  55  3.37062e+07
11  56  4.17025e+07
11  57  3.60011e+07
11  58  4.17585e+07
11  59  4.05671e+07
11  60  3.13015e+07
11  61  2.9087e+07
11  62  4.23663e+07
11  63  3.45861e+07
11  64  3.49876e+07
11  65  3.24571e+07
11  66  3.7681e+07
11  67  4.09886e+07
11  68  4.14054e+07
11  69  5.17818e+07
11  70  3.3769e+07
11  71  5.56083e+07
11  72  3.51029e+07
11  73  4.54861e+07
11  74  3.9036e+07
11  75  3.07361e+07
11  76  5.66152e+07
11  77  2.90346e+07
11  78  4.6586e+07
11  79  4.03414e+07
11  80  4.63823e+07
12  0  3.19279e+07
12  1  3.53225e+07
12  2  5.54982e+07
12  3  1.34475e+08
12  4  1.16988e+08
12  5  1.401e+08
12  6  1.31606e+08
12  7  1.3084e+08
12  8  1.30488e+08
12  9  1.27464e+08
12  10  1.25925e+08
12  11  1.09353e+08
12  12  1.07747e+08
12  13  1.1431e+08
12  14  1.09172e+08
12  15  1.27254e+08
12  16  1.0883e+08
12  17  9.89024e+07
12  18  1.03059e+08
12  19  1.08376e+08
12  20  1.03886e+08
12  21  1.15358e+08
12  22  1.28793e+08
12  23  1.28308e+08
12  24  1.16879e+08
12  25  1.08818e+08
12  26  1.20175e+08
12  27  1.08113e+08
12  28  1.10761e+08
12  29  1.05123e+08
12  30  9.55917e+07
12  31  1.01359e+08
12  32  1.05008e+08
12  33  1.09165e+08
12  34  9.40199e+07
12  35  8.88038e+07
12  36  6.76562e+07
12  37  4.90412e+07
12  38  4.42132e+07
12  39  3.49514e+07
12  40  2.97505e+07
12  41  3.53801e+07
12  42  3.04777e+07
12  43  3.31065e+07
12  44  4.20764e+07
12  45  3.67803e+07
12  46  6.16734e+07
12  47  5.19598e+07
12  48  3.42217e+07
12  49  4.40907e+07
12  50  2.9179e+07
12  51  3.22258e+07
12  52  3.09213e+07
12  53  4.93528e+07
12  54  3.11213e+07
12  55  3.75183e+07
12  56  3.31151e+07
12  57  4.32053e+07
12  58  3.92898e+07
12  59  3.05828e+07
12  60  3.3701e+07
12  61  3.21728e+07
12  62  2.97811e+07
12  63  4.35298e+07
12  64  2.82837e+07
12  65  2.62975e+07
12  66  3.77928e+07
12  67  3.56471e+07
12  68  3.27578e+07
12  69  4.55099e+07
12  70  3.54041e+07
12  71  4.14341e+07
12  72  3.2121e+07
12  73  3.27171e+07
12  74  4.63389e+07
12  75  3.36242e+07
12  76  2.2776e+07
12  77  3.48728e+07
12  78  3.62697e+07
12  79  3.77842e+07
12  80  3.30957e+07
13  0  2.6351e+07
13  1  3.85114e+07
13  2  7.91008e+07
13  3  1.15184e+08
13  4  1.41276e+08
13  5  1.27155e+08
13  6  1.22529e+08
13  7  1.31983e+08
13  8  1.11864e+08
13  9  1.15973e+08
13  10  1.08629e+08
13  11  1.00213e+08
13  12  8.57911e+07
13  13  1.08627e+08
13  14  1.0595e+08
13  15  1.07802e+08
13  16  1.09593e+08
13  17  1.03844e+08
13  18  9.58099e+07
13  19  1.17251e+08
13  20  9.88462e+07
13  21  9.49968e+07
13  22  1.07794e+08
13  23  1.08318e+08
13  24  9.83699e+07
13  25  1.00141e+08
13  26  9.97497e+07
13  27  1.12808e+08
13  28  1.06056e+08
13  29  9.84032e+07
13  30  9.22692e+07
13  31  8.88444e+07
13  32  9.07241e+07
13  33  9.1272e+07
13  34  9.59395e+07
13  35  6.36859e+07
13  36  4.89086e+07
13  37  4.99106e+07
13  38  5.26129e+07
13  39  3.37349e+07
13  40  3.94923e+07
13  41  4.32319e+07
13  42  3.47013e+07
13  43  3.84496e+07
13  44  2.40988e+07
13  45  4.57304e+07
13  46  6.84106e+07
13  47  4.57002e+07
13  48  2.77549e+07
13  49  3.03567e+07
13  50  4.80681e+07
13  51  3.91774e+07
13  52  3.91994e+07
13  53  3.86523e+07
13  54  2.86805e+07
13  55  4.38998e+07
13  56  3.45305e+07
13  57  3.5325e+07
13  58  3.72487e+07
13  59  3.16508e+07
13  60  3.08812e+07
13  61  3.06489e+07
13  62  2.98877e+07
13  63  4.25499e+07
13  64  3.11676e+07
13  65  2.6486e+07
13  66  3.18035e+07
13  67  3.58692e+07
13  68  3.24956e+07
13  69  5.08324e+07
13  70  2.84612e+07
13  71  3.87506e+07
13  72  4.13395e+07
13  73  4.0715e+07
13  74  3.55068e+07
13  75  4.10969e+07
13  76  1.66643e+07
13  77  3.19726e+07
13  78  2.86234e+07
13  79  2.49294e+07
13  80  2.87999e+07
14  0  2.59071e+07
14  1  4.09244e+07
14  2  5.61729e+07
14  3  1.17156e+08
14  4  1.35292e+08
14  5  1.49653e+08
14  6  1.39322e+08
14  7  1.56514e+08
14  8  1.18336e+08
14  9  9.35258e+07
14  10  1.0914e+08
14  11  1.02e+08
14  12  9.4637e+07
14  13  9.38653e+07
14  14  1.02074e+08
14  15  8.50643e+07
14  16  8.74317e+07
14  17  8.78673e+07
14  18  9.04949e+07
14  19  9.43059e+07
14  20  1.10369e+08
14  21  1.20894e+08
14  22  1.05398e+08
14  23  8.53148e+07
14  24  9.75784e+07
14  25  9.4985e+07
14  26  9.60912e+07
14  27  8.37156e+07
14  28  9.81169e+07
14  29  1.04116e+08
14  30  1.06678e+08
14  31  9.89437e+07
14  32  1.00256e+08
14  33  1.1504e+08
