row  column  (images_23_350.edf Ca-K*images_23_350.edf Ar-K**2.3)
1  72  9.56055e+07
1  73  1.03869e+08
1  74  1.15328e+08
1  75  1.36521e+08
1  76  1.26914e+08
1  77  1.477e+08
1  78  1.37725e+08
1  79  1.20062e+08
1  80  1.21055e+08
2  0  4.53489e+07
2  1  9.79499e+07
2  2  1.17959e+08
2  3  1.46584e+08
2  4  1.62069e+08
2  5  2.17826e+08
2  6  3.23653e+08
2  7  3.72477e+08
2  8  4.36332e+08
2  9  4.61939e+08
2  10  5.84129e+08
2  11  6.89955e+08
2  12  7.86181e+08
2  13  8.79716e+08
2  14  9.537e+08
2  15  1.04929e+09
2  16  1.16031e+09
2  17  1.28058e+09
2  18  1.21725e+09
2  19  1.34106e+09
2  20  1.24138e+09
2  21  1.22006e+09
2  22  9.14646e+08
2  23  1.11567e+09
2  24  1.23021e+09
2  25  1.12316e+09
2  26  1.39117e+09
2  27  1.31039e+09
2  28  1.28278e+09
2  29  1.1635e+09
2  30  1.03588e+09
2  31  8.29119e+08
2  32  7.90336e+08
2  33  6.94484e+08
2  34  6.07127e+08
2  35  4.78798e+08
2  36  3.66634e+08
2  37  3.00789e+08
2  38  2.32848e+08
2  39  1.95076e+08
2  40  1.58877e+08
2  41  1.54349e+08
2  42  1.46951e+08
2  43  1.2109e+08
2  44  1.12845e+08
2  45  8.11788e+07
2  46  9.93643e+07
2  47  8.22282e+07
2  48  7.081e+07
2  49  7.36107e+07
2  50  1.0278e+08
2  51  8.04173e+07
2  52  9.33981e+07
2  53  7.05318e+07
2  54  7.06956e+07
2  55  7.99841e+07
2  56  7.24652e+07
2  57  6.76726e+07
2  58  7.00272e+07
2  59  5.13818e+07
2  60  5.25214e+07
2  61  6.69532e+07
2  62  7.71319e+07
2  63  7.33222e+07
2  64  9.2813e+07
2  65  9.5839e+07
2  66  9.5094e+07
2  67  1.05376e+08
2  68  1.43148e+08
2  69  8.24127e+07
2  70  7.92587e+07
2  71  8.49584e+07
2  72  9.82514e+07
2  73  1.14454e+08
2  74  1.28681e+08
2  75  1.43273e+08
2  76  1.12246e+08
2  77  1.48436e+08
2  78  1.28797e+08
2  79  1.36398e+08
2  80  1.30801e+08
3  0  4.05071e+07
3  1  6.82073e+07
3  2  1.20671e+08
3  3  1.6424e+08
3  4  2.48553e+08
3  5  2.45619e+08
3  6  3.26946e+08
3  7  4.76013e+08
3  8  5.26409e+08
3  9  6.06742e+08
3  10  8.18744e+08
3  11  8.14507e+08
3  12  9.61951e+08
3  13  8.21599e+08
3  14  9.89357e+08
3  15  1.13618e+09
3  16  1.1529e+09
3  17  1.2046e+09
3  18  1.17017e+09
3  19  1.31196e+09
3  20  1.24568e+09
3  21  1.22339e+09
3  22  1.17827e+09
3  23  1.17198e+09
3  24  1.16408e+09
3  25  1.44616e+09
3  26  1.46412e+09
3  27  1.41107e+09
3  28  1.32156e+09
3  29  1.11136e+09
3  30  9.59618e+08
3  31  8.68566e+08
3  32  7.74417e+08
3  33  5.55385e+08
3  34  5.32863e+08
3  35  4.11452e+08
3  36  3.13095e+08
3  37  2.76143e+08
3  38  2.26137e+08
3  39  1.57458e+08
3  40  1.46582e+08
3  41  1.55601e+08
3  42  1.29656e+08
3  43  1.1592e+08
3  44  9.04831e+07
3  45  7.62066e+07
3  46  6.62714e+07
3  47  8.03226e+07
3  48  6.01732e+07
3  49  6.95775e+07
3  50  1.12474e+08
3  51  9.84801e+07
3  52  8.05128e+07
3  53  6.49807e+07
3  54  7.49942e+07
3  55  5.83433e+07
3  56  7.18624e+07
3  57  7.47747e+07
3  58  6.424e+07
3  59  5.82955e+07
3  60  6.18963e+07
3  61  6.77565e+07
3  62  1.10438e+08
3  63  8.9715e+07
3  64  9.39646e+07
3  65  8.69828e+07
3  66  7.59041e+07
3  67  1.11086e+08
3  68  1.07929e+08
3  69  7.90765e+07
3  70  9.12081e+07
3  71  7.00953e+07
3  72  8.99711e+07
3  73  1.15774e+08
3  74  1.31503e+08
3  75  1.4939e+08
3  76  1.46985e+08
3  77  1.64517e+08
3  78  1.54311e+08
3  79  1.35599e+08
3  80  1.41852e+08
4  0  4.68241e+07
4  1  8.99335e+07
4  2  1.38601e+08
4  3  2.11032e+08
4  4  2.50909e+08
4  5  3.14996e+08
4  6  4.67844e+08
4  7  5.82706e+08
4  8  7.15921e+08
4  9  6.74341e+08
4  10  8.23158e+08
4  11  8.17965e+08
4  12  9.04562e+08
4  13  9.91995e+08
4  14  1.08822e+09
4  15  1.17509e+09
4  16  1.05551e+09
4  17  1.29852e+09
4  18  1.24636e+09
4  19  1.26852e+09
4  20  1.32446e+09
4  21  1.29118e+09
4  22  1.13183e+09
4  23  1.14536e+09
4  24  1.23234e+09
4  25  1.37934e+09
4  26  1.23733e+09
4  27  1.31254e+09
4  28  1.08452e+09
4  29  1.01805e+09
4  30  9.92722e+08
4  31  8.83474e+08
4  32  5.9064e+08
4  33  5.5567e+08
4  34  4.86546e+08
4  35  3.87117e+08
4  36  2.86097e+08
4  37  2.07372e+08
4  38  1.70125e+08
4  39  1.36779e+08
4  40  1.1772e+08
4  41  1.2796e+08
4  42  1.17498e+08
4  43  8.80924e+07
4  44  7.89875e+07
4  45  8.42866e+07
4  46  7.72594e+07
4  47  8.24188e+07
4  48  8.56012e+07
4  49  7.52443e+07
4  50  1.01283e+08
4  51  7.10934e+07
4  52  6.38749e+07
4  53  7.76933e+07
4  54  7.45366e+07
4  55  4.91433e+07
4  56  6.71214e+07
4  57  4.42378e+07
4  58  5.65053e+07
4  59  5.44317e+07
4  60  6.97286e+07
4  61  6.51466e+07
4  62  8.37098e+07
4  63  8.20346e+07
4  64  6.3581e+07
4  65  8.41581e+07
4  66  7.68401e+07
4  67  8.04638e+07
4  68  1.24437e+08
4  69  8.41525e+07
4  70  7.64499e+07
4  71  8.86728e+07
4  72  6.98736e+07
4  73  1.06752e+08
4  74  1.26148e+08
4  75  1.37425e+08
4  76  1.67684e+08
4  77  1.86518e+08
4  78  1.38453e+08
4  79  1.78287e+08
4  80  1.62986e+08
5  0  6.69931e+07
5  1  1.29434e+08
5  2  1.5318e+08
5  3  2.34079e+08
5  4  3.084e+08
5  5  4.02811e+08
5  6  5.4911e+08
5  7  6.30065e+08
5  8  8.57222e+08
5  9  8.31628e+08
5  10  8.87715e+08
5  11  9.15422e+08
5  12  8.9614e+08
5  13  1.05046e+09
5  14  1.11524e+09
5  15  1.11909e+09
5  16  1.22598e+09
5  17  1.32765e+09
5  18  1.30233e+09
5  19  1.28247e+09
5  20  1.2768e+09
5  21  1.13088e+09
5  22  1.18036e+09
5  23  1.27725e+09
5  24  1.29504e+09
5  25  1.37611e+09
5  26  1.41609e+09
5  27  1.25934e+09
5  28  1.22094e+09
5  29  9.84835e+08
5  30  9.45942e+08
5  31  7.91452e+08
5  32  6.54354e+08
5  33  5.84047e+08
5  34  4.85126e+08
5  35  3.3845e+08
5  36  2.30282e+08
5  37  1.83669e+08
5  38  1.58792e+08
5  39  1.21259e+08
5  40  1.17892e+08
5  41  1.48157e+08
5  42  9.54219e+07
5  43  1.15713e+08
5  44  9.06205e+07
5  45  6.70929e+07
5  46  7.05065e+07
5  47  5.66896e+07
5  48  6.44036e+07
5  49  7.92688e+07
5  50  8.48614e+07
5  51  6.37115e+07
5  52  8.21244e+07
5  53  8.44641e+07
5  54  5.2896e+07
5  55  5.12272e+07
5  56  6.89652e+07
5  57  5.68223e+07
5  58  4.16549e+07
5  59  6.63711e+07
5  60  6.36959e+07
5  61  5.20052e+07
5  62  6.5506e+07
5  63  1.0209e+08
5  64  9.57603e+07
5  65  9.172e+07
5  66  8.11627e+07
5  67  9.60712e+07
5  68  1.02174e+08
5  69  5.78306e+07
5  70  8.17297e+07
5  71  6.6569e+07
5  72  7.74438e+07
5  73  7.1178e+07
5  74  1.11472e+08
5  75  1.27409e+08
5  76  1.1735e+08
5  77  1.94367e+08
5  78  2.06577e+08
5  79  1.81213e+08
5  80  1.80525e+08
6  0  1.09554e+08
6  1  1.21054e+08
6  2  1.67271e+08
6  3  2.77086e+08
6  4  3.48327e+08
6  5  5.20495e+08
6  6  5.60571e+08
6  7  7.78151e+08
6  8  8.45491e+08
6  9  8.28743e+08
6  10  8.90136e+08
6  11  9.18004e+08
6  12  9.6522e+08
6  13  1.04464e+09
6  14  1.23668e+09
6  15  1.15137e+09
6  16  1.15009e+09
6  17  1.31639e+09
6  18  1.1845e+09
6  19  1.39549e+09
6  20  1.26132e+09
6  21  1.30923e+09
6  22  1.27919e+09
6  23  1.15145e+09
6  24  1.47885e+09
6  25  1.35413e+09
6  26  1.25759e+09
6  27  1.32647e+09
6  28  1.24599e+09
6  29  1.0612e+09
6  30  1.00265e+09
6  31  6.97185e+08
6  32  5.78836e+08
6  33  5.63873e+08
6  34  4.77671e+08
6  35  3.45496e+08
6  36  2.64892e+08
6  37  2.14825e+08
6  38  1.44971e+08
6  39  1.23806e+08
6  40  1.16566e+08
6  41  1.21637e+08
6  42  1.00921e+08
6  43  9.13249e+07
6  44  6.69199e+07
6  45  8.42971e+07
6  46  7.1431e+07
6  47  7.09156e+07
6  48  7.15749e+07
6  49  5.8547e+07
6  50  8.19821e+07
6  51  7.09681e+07
6  52  7.89126e+07
6  53  7.82077e+07
6  54  4.12224e+07
6  55  5.26319e+07
6  56  6.1778e+07
6  57  6.15144e+07
6  58  6.31093e+07
6  59  7.4632e+07
6  60  7.29597e+07
6  61  6.01029e+07
6  62  6.55049e+07
6  63  7.12633e+07
6  64  7.49371e+07
6  65  7.62314e+07
6  66  6.97401e+07
6  67  8.50364e+07
6  68  7.57019e+07
6  69  6.70472e+07
6  70  6.31547e+07
6  71  7.47691e+07
6  72  8.00364e+07
6  73  1.07205e+08
6  74  1.21918e+08
6  75  1.40131e+08
6  76  1.24437e+08
6  77  1.57336e+08
6  78  1.92496e+08
6  79  2.10575e+08
6  80  1.7579e+08
7  0  8.66773e+07
7  1  1.59759e+08
7  2  2.17289e+08
7  3  3.22523e+08
7  4  4.39382e+08
7  5  6.80246e+08
7  6  7.14474e+08
7  7  9.54352e+08
7  8  1.02618e+09
7  9  9.75924e+08
7  10  8.96781e+08
7  11  1.05894e+09
7  12  1.07522e+09
7  13  1.05842e+09
7  14  1.05824e+09
7  15  1.22229e+09
7  16  1.22901e+09
7  17  1.23302e+09
7  18  1.31213e+09
7  19  1.29145e+09
7  20  1.24411e+09
7  21  1.23353e+09
7  22  1.28279e+09
7  23  1.34839e+09
7  24  1.26869e+09
7  25  1.25021e+09
7  26  1.24624e+09
7  27  1.13298e+09
7  28  1.09969e+09
7  29  9.519e+08
7  30  1.01118e+09
7  31  8.84548e+08
7  32  7.31825e+08
7  33  6.41447e+08
7  34  5.42397e+08
7  35  3.74062e+08
7  36  2.14358e+08
7  37  2.19416e+08
7  38  1.42277e+08
7  39  1.44409e+08
7  40  1.29958e+08
7  41  1.11591e+08
7  42  1.09163e+08
7  43  8.56122e+07
7  44  8.11123e+07
7  45  8.71412e+07
7  46  7.77102e+07
7  47  5.96119e+07
7  48  7.23713e+07
7  49  7.38027e+07
7  50  9.22249e+07
7  51  8.19795e+07
7  52  8.46456e+07
7  53  6.45169e+07
7  54  6.48527e+07
7  55  3.9377e+07
7  56  4.69988e+07
7  57  5.41103e+07
7  58  7.56176e+07
7  59  7.95132e+07
7  60  6.23187e+07
7  61  5.21434e+07
7  62  6.37913e+07
7  63  8.61913e+07
7  64  8.67106e+07
7  65  7.51221e+07
7  66  7.68776e+07
7  67  8.4819e+07
7  68  8.83989e+07
7  69  6.42876e+07
7  70  6.40884e+07
7  71  7.1018e+07
7  72  6.58627e+07
7  73  1.01672e+08
7  74  1.39107e+08
7  75  1.31872e+08
7  76  1.4783e+08
7  77  1.6673e+08
7  78  1.7557e+08
7  79  2.03073e+08
7  80  1.73134e+08
8  0  1.11005e+08
8  1  1.76628e+08
8  2  2.41533e+08
8  3  3.53944e+08
8  4  5.85158e+08
8  5  7.72536e+08
8  6  9.59311e+08
8  7  1.07594e+09
8  8  1.05989e+09
8  9  1.03442e+09
8  10  1.16267e+09
8  11  1.04948e+09
8  12  1.10997e+09
8  13  1.06174e+09
8  14  1.18751e+09
8  15  1.25631e+09
8  16  1.24872e+09
8  17  1.24566e+09
8  18  1.25684e+09
8  19  1.2945e+09
8  20  1.29212e+09
8  21  1.11291e+09
8  22  1.20586e+09
8  23  1.25967e+09
8  24  1.18212e+09
8  25  1.24635e+09
8  26  1.24148e+09
8  27  1.21778e+09
8  28  1.06676e+09
8  29  9.59621e+08
8  30  1.07977e+09
8  31  8.76406e+08
8  32  6.83953e+08
8  33  5.63559e+08
8  34  5.73302e+08
8  35  4.11274e+08
8  36  2.56761e+08
8  37  2.23957e+08
8  38  1.60319e+08
8  39  1.442e+08
8  40  1.22421e+08
8  41  1.1793e+08
8  42  1.03541e+08
8  43  7.99045e+07
8  44  7.53398e+07
8  45  7.35702e+07
8  46  7.60888e+07
8  47  5.46818e+07
8  48  5.58608e+07
8  49  7.22734e+07
8  50  7.60546e+07
8  51  6.5132e+07
8  52  8.2413e+07
8  53  5.9976e+07
8  54  5.87293e+07
8  55  5.04389e+07
8  56  5.01255e+07
8  57  4.43567e+07
8  58  5.88434e+07
8  59  7.36358e+07
8  60  7.52934e+07
8  61  5.67206e+07
8  62  5.38791e+07
8  63  6.83805e+07
8  64  9.39222e+07
8  65  7.32126e+07
8  66  6.60626e+07
8  67  6.10463e+07
8  68  8.95871e+07
8  69  7.89473e+07
8  70  6.25458e+07
8  71  5.20763e+07
8  72  6.57868e+07
8  73  9.57874e+07
8  74  1.34627e+08
8  75  1.28537e+08
8  76  1.24656e+08
8  77  1.54216e+08
8  78  1.60396e+08
8  79  1.54653e+08
8  80  1.63238e+08
9  0  1.18405e+08
9  1  1.75252e+08
9  2  3.20128e+08
9  3  5.09778e+08
9  4  7.22325e+08
9  5  8.96615e+08
9  6  1.04186e+09
9  7  1.0033e+09
9  8  1.15627e+09
9  9  1.13725e+09
9  10  1.09366e+09
9  11  1.02775e+09
9  12  1.03135e+09
9  13  1.02914e+09
9  14  1.18702e+09
9  15  1.09087e+09
9  16  1.1505e+09
9  17  1.28083e+09
9  18  1.23262e+09
9  19  1.25181e+09
9  20  1.26471e+09
9  21  1.12245e+09
9  22  1.3213e+09
9  23  1.18943e+09
9  24  1.27754e+09
9  25  1.3093e+09
9  26  1.28093e+09
9  27  1.10769e+09
9  28  1.00724e+09
9  29  1.10579e+09
9  30  9.98816e+08
9  31  7.86419e+08
9  32  7.5008e+08
9  33  7.31387e+08
9  34  6.52693e+08
9  35  4.4068e+08
9  36  3.01561e+08
9  37  2.12229e+08
9  38  1.4399e+08
9  39  1.3388e+08
9  40  1.20747e+08
9  41  1.15536e+08
9  42  8.41544e+07
9  43  7.88353e+07
9  44  8.39561e+07
9  45  7.54665e+07
9  46  6.71815e+07
9  47  6.55794e+07
9  48  5.97863e+07
9  49  6.86825e+07
9  50  5.92198e+07
9  51  7.42225e+07
9  52  7.11515e+07
9  53  6.17318e+07
9  54  5.91152e+07
9  55  4.85673e+07
9  56  5.86706e+07
9  57  5.85924e+07
9  58  6.92268e+07
9  59  6.6219e+07
9  60  7.16192e+07
9  61  7.21494e+07
9  62  4.08359e+07
9  63  8.33157e+07
9  64  7.93882e+07
9  65  6.15711e+07
9  66  6.74907e+07
9  67  6.67662e+07
9  68  9.25939e+07
9  69  8.74994e+07
9  70  7.1341e+07
9  71  4.91345e+07
9  72  8.33409e+07
9  73  1.02285e+08
9  74  1.13543e+08
9  75  1.29497e+08
9  76  1.51934e+08
9  77  1.49613e+08
9  78  1.75125e+08
9  79  1.69422e+08
9  80  1.69574e+08
10  0  1.22693e+08
10  1  1.81072e+08
10  2  3.51606e+08
10  3  6.62802e+08
10  4  7.25625e+08
10  5  1.06331e+09
10  6  1.05725e+09
10  7  1.05338e+09
10  8  1.05704e+09
10  9  1.08022e+09
10  10  1.15418e+09
10  11  9.99824e+08
10  12  1.06836e+09
10  13  1.14119e+09
10  14  1.0948e+09
10  15  1.25696e+09
10  16  1.16359e+09
10  17  1.22523e+09
10  18  1.16586e+09
10  19  1.26193e+09
10  20  1.12918e+09
10  21  1.04697e+09
10  22  1.11343e+09
10  23  1.2608e+09
10  24  1.23203e+09
10  25  1.18393e+09
10  26  1.21127e+09
10  27  1.10226e+09
10  28  1.06955e+09
10  29  1.02565e+09
10  30  8.95255e+08
10  31  8.62845e+08
10  32  8.0407e+08
10  33  7.97555e+08
10  34  7.79973e+08
10  35  4.86174e+08
10  36  3.00743e+08
10  37  2.14656e+08
10  38  1.71436e+08
10  39  1.58204e+08
10  40  1.16212e+08
10  41  1.10408e+08
10  42  9.23408e+07
10  43  8.97905e+07
10  44  6.2354e+07
10  45  6.89046e+07
10  46  7.26957e+07
10  47  5.54444e+07
10  48  5.10349e+07
10  49  5.86317e+07
10  50  5.86848e+07
10  51  6.48087e+07
10  52  5.11758e+07
10  53  5.58574e+07
10  54  6.28387e+07
10  55  7.76232e+07
10  56  5.19309e+07
10  57  5.53828e+07
10  58  7.91301e+07
10  59  5.31687e+07
10  60  5.76136e+07
10  61  5.68694e+07
10  62  7.61804e+07
10  63  7.42314e+07
10  64  6.70469e+07
10  65  5.92381e+07
10  66  6.75474e+07
10  67  8.37127e+07
10  68  7.4452e+07
10  69  7.25479e+07
10  70  7.2812e+07
10  71  5.17844e+07
10  72  7.1483e+07
10  73  8.73227e+07
10  74  1.31889e+08
10  75  1.30127e+08
10  76  1.36166e+08
10  77  1.31971e+08
10  78  1.53872e+08
10  79  1.64373e+08
10  80  1.35228e+08
11  0  1.47719e+08
11  1  2.46697e+08
11  2  4.06146e+08
11  3  7.71239e+08
11  4  9.66557e+08
11  5  1.0339e+09
11  6  1.18596e+09
11  7  1.07045e+09
11  8  1.07321e+09
11  9  1.12967e+09
11  10  1.22083e+09
11  11  1.12805e+09
11  12  1.05809e+09
11  13  1.15371e+09
11  14  1.10038e+09
11  15  1.14682e+09
11  16  1.14121e+09
11  17  1.2209e+09
11  18  1.24558e+09
11  19  1.10662e+09
11  20  1.17548e+09
11  21  1.09808e+09
11  22  1.14274e+09
11  23  1.17587e+09
11  24  1.27348e+09
11  25  1.11167e+09
11  26  1.07065e+09
11  27  1.00867e+09
11  28  1.12034e+09
11  29  9.47881e+08
11  30  9.25625e+08
11  31  8.4836e+08
11  32  8.81839e+08
11  33  9.22137e+08
11  34  8.35319e+08
11  35  5.34279e+08
11  36  3.24845e+08
11  37  2.34366e+08
11  38  2.1278e+08
11  39  1.59243e+08
11  40  1.34223e+08
11  41  1.04828e+08
11  42  1.26841e+08
11  43  6.72664e+07
11  44  6.73349e+07
11  45  9.63812e+07
11  46  7.81684e+07
11  47  7.41852e+07
11  48  6.26654e+07
11  49  4.88392e+07
11  50  5.22413e+07
11  51  4.24393e+07
11  52  5.62888e+07
11  53  6.81947e+07
11  54  7.27377e+07
11  55  5.4474e+07
11  56  4.94052e+07
11  57  6.62447e+07
11  58  5.95289e+07
11  59  5.41797e+07
11  60  6.43499e+07
11  61  6.59609e+07
11  62  5.31292e+07
11  63  5.5111e+07
11  64  7.68385e+07
11  65  5.67345e+07
11  66  5.79807e+07
11  67  5.53275e+07
11  68  7.59346e+07
11  69  8.24711e+07
11  70  6.40821e+07
11  71  6.75775e+07
11  72  5.76665e+07
11  73  8.87453e+07
11  74  1.11427e+08
11  75  1.31942e+08
11  76  1.21596e+08
11  77  1.07982e+08
11  78  1.25234e+08
11  79  1.62048e+08
11  80  1.69382e+08
12  0  1.53181e+08
12  1  2.45374e+08
12  2  4.52667e+08
12  3  9.12103e+08
12  4  1.00731e+09
12  5  1.12702e+09
12  6  1.21571e+09
12  7  1.24194e+09
12  8  1.15732e+09
12  9  1.13675e+09
12  10  1.19209e+09
12  11  1.09277e+09
12  12  9.9914e+08
12  13  1.11181e+09
12  14  1.0323e+09
12  15  1.20599e+09
12  16  1.07609e+09
12  17  1.07805e+09
12  18  1.02132e+09
12  19  1.06097e+09
12  20  1.06494e+09
12  21  1.07811e+09
12  22  1.09282e+09
12  23  1.15305e+09
12  24  1.10047e+09
12  25  1.05716e+09
12  26  1.11473e+09
12  27  1.06179e+09
12  28  9.21938e+08
12  29  9.76093e+08
12  30  8.34621e+08
12  31  7.79039e+08
12  32  9.10001e+08
12  33  1.02376e+09
12  34  8.31768e+08
12  35  5.63939e+08
12  36  3.3209e+08
12  37  2.42364e+08
12  38  2.1232e+08
12  39  1.66311e+08
12  40  1.41369e+08
12  41  1.27286e+08
12  42  1.03039e+08
12  43  9.6007e+07
12  44  7.84662e+07
12  45  8.6857e+07
12  46  6.61571e+07
12  47  7.17052e+07
12  48  6.36793e+07
12  49  5.74576e+07
12  50  5.31876e+07
12  51  6.31335e+07
12  52  7.48574e+07
12  53  6.14516e+07
12  54  6.41568e+07
12  55  6.00257e+07
12  56  6.60323e+07
12  57  8.02101e+07
12  58  5.19484e+07
12  59  6.43226e+07
12  60  5.1494e+07
12  61  6.04066e+07
12  62  5.64534e+07
12  63  5.339e+07
12  64  6.71356e+07
12  65  7.12527e+07
12  66  4.91799e+07
12  67  5.10122e+07
12  68  6.18832e+07
12  69  5.71896e+07
12  70  6.78163e+07
12  71  5.93373e+07
12  72  6.72465e+07
12  73  8.8086e+07
12  74  1.00146e+08
12  75  1.0517e+08
12  76  1.07315e+08
12  77  1.24001e+08
12  78  1.33023e+08
12  79  1.65396e+08
12  80  1.4228e+08
13  0  1.62802e+08
13  1  2.67605e+08
13  2  5.18022e+08
13  3  9.6574e+08
13  4  1.27313e+09
13  5  1.17217e+09
13  6  1.28312e+09
13  7  1.2746e+09
13  8  1.10748e+09
13  9  1.16869e+09
13  10  1.04272e+09
13  11  1.0517e+09
13  12  9.5721e+08
13  13  1.06734e+09
13  14  1.11662e+09
13  15  1.10175e+09
13  16  1.03816e+09
13  17  1.03929e+09
13  18  9.20663e+08
13  19  9.86706e+08
13  20  9.99203e+08
13  21  9.46229e+08
13  22  1.06633e+09
13  23  1.03143e+09
13  24  1.04512e+09
13  25  9.7764e+08
13  26  9.32024e+08
13  27  9.82566e+08
13  28  1.00742e+09
13  29  9.83045e+08
13  30  7.89864e+08
13  31  7.91738e+08
13  32  9.38381e+08
13  33  1.02309e+09
13  34  8.18592e+08
13  35  4.51876e+08
13  36  2.77825e+08
13  37  2.38837e+08
13  38  2.56927e+08
13  39  1.80265e+08
13  40  1.45941e+08
13  41  1.46975e+08
13  42  1.30774e+08
13  43  9.58854e+07
13  44  6.71691e+07
13  45  8.54656e+07
13  46  6.3774e+07
13  47  5.69397e+07
13  48  5.55627e+07
13  49  4.16359e+07
13  50  5.13812e+07
13  51  4.46272e+07
13  52  7.73953e+07
13  53  5.53241e+07
13  54  4.97778e+07
13  55  5.228e+07
13  56  6.48335e+07
13  57  6.04604e+07
13  58  5.42731e+07
13  59  5.66454e+07
13  60  6.2564e+07
13  61  5.30359e+07
13  62  6.14432e+07
13  63  6.30517e+07
13  64  6.53109e+07
13  65  5.98237e+07
13  66  5.20479e+07
13  67  5.2662e+07
13  68  7.40958e+07
13  69  5.90825e+07
13  70  6.03731e+07
13  71  6.73776e+07
13  72  6.5186e+07
13  73  1.05855e+08
13  74  8.41682e+07
13  75  9.64248e+07
13  76  8.64764e+07
13  77  1.12781e+08
13  78  1.54368e+08
13  79  1.30847e+08
13  80  1.46001e+08
14  0  2.05394e+08
14  1  2.91004e+08
14  2  5.26381e+08
14  3  1.0384e+09
14  4  1.20495e+09
14  5  1.35494e+09
14  6  1.28201e+09
14  7  1.42834e+09
14  8  1.26352e+09
14  9  1.10356e+09
14  10  1.12529e+09
14  11  1.04285e+09
14  12  9.53231e+08
14  13  8.21956e+08
14  14  1.10461e+09
14  15  9.81646e+08
14  16  1.01346e+09
14  17  8.79795e+08
14  18  9.25994e+08
14  19  8.33201e+08
14  20  8.78412e+08
14  21  9.55269e+08
14  22  8.51617e+08
14  23  9.43474e+08
14  24  9.39698e+08
14  25  9.27153e+08
14  26  9.74223e+08
