row  column  (images_23_350.edf Mn-K*images_23_350.edf Ar-K**2.3)
2  47  1.52994e+07
2  48  1.53241e+07
2  49  9.97727e+06
2  50  2.7188e+07
2  51  2.31797e+06
2  52  3.01238e+07
2  53  1.60484e+07
2  54  2.53108e+07
2  55  2.90938e+07
2  56  2.60522e+07
2  57  2.26272e+07
2  58  1.12866e+07
2  59  1.79533e+07
2  60  2.00234e+07
2  61  1.94546e+07
2  62  2.38952e+07
2  63  7.61079e+06
2  64  1.68977e+07
2  65  1.96906e+07
2  66  1.52517e+07
2  67  2.2894e+07
2  68  3.1684e+07
2  69  2.32998e+07
2  70  3.2502e+07
2  71  2.71915e+07
2  72  1.92488e+07
2  73  2.48652e+07
2  74  1.35233e+07
2  75  1.96098e+07
2  76  1.24368e+07
2  77  2.26955e+07
2  78  2.8303e+07
2  79  2.25814e+07
2  80  1.53109e+07
3  0  2.67196e+06
3  1  1.4874e+07
3  2  9.81814e+06
3  3  1.65178e+07
3  4  1.11344e+07
3  5  1.60708e+07
3  6  1.42851e+07
3  7  5.96604e+06
3  8  1.62376e+07
3  9  1.24153e+07
3  10  5.3586e+06
3  11  1.19039e+07
3  12  9.96642e+06
3  13  1.34465e+07
3  14  1.96171e+07
3  15  1.33575e+07
3  16  2.03995e+07
3  17  9.33794e+06
3  18  1.66523e+07
3  19  1.40706e+07
3  20  4.67842e+06
3  21  2.2706e+07
3  22  1.27653e+07
3  23  7.67017e+06
3  24  1.63723e+07
3  25  3.71111e+06
3  26  1.08618e+07
3  27  1.84366e+07
3  28  1.60943e+07
3  29  1.57986e+07
3  30  9.65863e+06
3  31  1.22633e+07
3  32  1.68382e+07
3  33  1.51911e+07
3  34  2.2493e+07
3  35  1.79224e+07
3  36  1.72028e+07
3  37  1.647e+07
3  38  2.63366e+07
3  39  1.9511e+07
3  40  1.16836e+07
3  41  1.43136e+07
3  42  2.5321e+07
3  43  2.5507e+07
3  44  1.68605e+07
3  45  2.76425e+07
3  46  1.83986e+07
3  47  1.68688e+07
3  48  1.74871e+07
3  49  2.26945e+07
3  50  1.4556e+07
3  51  2.76448e+07
3  52  1.40352e+07
3  53  2.52724e+07
3  54  2.23625e+07
3  55  1.52008e+07
3  56  2.02702e+07
3  57  2.0019e+07
3  58  2.15839e+07
3  59  2.69227e+07
3  60  1.42404e+07
3  61  1.65939e+07
3  62  2.92497e+07
3  63  2.6297e+07
3  64  1.90529e+07
3  65  1.97945e+07
3  66  1.80373e+07
3  67  2.44043e+07
3  68  2.25013e+07
3  69  1.64904e+07
3  70  2.24196e+07
3  71  1.49445e+07
3  72  2.43433e+07
3  73  2.22547e+07
3  74  1.79363e+07
3  75  2.908e+07
3  76  2.53909e+07
3  77  2.87037e+07
3  78  2.61586e+07
3  79  2.23933e+07
3  80  2.97515e+07
4  0  0
4  1  1.03991e+07
4  2  1.49303e+07
4  3  9.38365e+06
4  4  1.22714e+07
4  5  7.56512e+06
4  6  1.52853e+07
4  7  1.52687e+07
4  8  1.92474e+07
4  9  2.54448e+07
4  10  1.60916e+07
4  11  6.74954e+06
4  12  5.91562e+06
4  13  1.70103e+07
4  14  1.41744e+07
4  15  1.56522e+07
4  16  8.31852e+06
4  17  1.19617e+07
4  18  4.61736e+06
4  19  1.58518e+07
4  20  1.07458e+07
4  21  1.40401e+07
4  22  6.55393e+06
4  23  1.35899e+07
4  24  1.05702e+07
4  25  9.01057e+06
4  26  6.69847e+06
4  27  1.71303e+07
4  28  8.56155e+06
4  29  1.69948e+07
4  30  2.56578e+07
4  31  1.6646e+07
4  32  1.17197e+07
4  33  1.77914e+07
4  34  1.53954e+07
4  35  1.60362e+07
4  36  2.29178e+07
4  37  2.32624e+07
4  38  1.62835e+07
4  39  2.21735e+07
4  40  2.05205e+07
4  41  2.43814e+07
4  42  2.26737e+07
4  43  1.43783e+07
4  44  1.82241e+07
4  45  1.55521e+07
4  46  2.54226e+07
4  47  1.60758e+07
4  48  1.34719e+07
4  49  1.87955e+07
4  50  1.96518e+07
4  51  1.22911e+07
4  52  2.03012e+07
4  53  1.88019e+07
4  54  1.72709e+07
4  55  2.09473e+07
4  56  1.07918e+07
4  57  2.29037e+07
4  58  2.20425e+07
4  59  2.38137e+07
4  60  1.42531e+07
4  61  2.22043e+07
4  62  2.35417e+07
4  63  2.28509e+07
4  64  2.30414e+07
4  65  2.97609e+07
4  66  1.35559e+07
4  67  2.96007e+07
4  68  2.3342e+07
4  69  2.8486e+07
4  70  2.81696e+07
4  71  2.39014e+07
4  72  2.54447e+07
4  73  2.62105e+07
4  74  2.6195e+07
4  75  1.88246e+07
4  76  3.32201e+07
4  77  2.63256e+07
4  78  1.70664e+07
4  79  2.47253e+07
4  80  2.75239e+07
5  0  0
5  1  5.81126e+06
5  2  1.83321e+07
5  3  1.13159e+07
5  4  1.05379e+07
5  5  1.64555e+07
5  6  1.14048e+07
5  7  6.98564e+06
5  8  1.39141e+07
5  9  8.89174e+06
5  10  7.32541e+06
5  11  1.50155e+07
5  12  1.673e+07
5  13  4.77105e+06
5  14  1.08099e+07
5  15  1.75284e+07
5  16  6.50516e+06
5  17  1.16291e+07
5  18  1.6036e+07
5  19  7.56144e+06
5  20  1.01709e+07
5  21  1.02347e+07
5  22  1.7276e+07
5  23  1.77582e+07
5  24  1.70458e+07
5  25  1.21307e+07
5  26  1.04594e+07
5  27  1.2503e+07
5  28  1.5837e+07
5  29  1.39329e+07
5  30  9.86764e+06
5  31  1.76185e+07
5  32  2.16994e+07
5  33  1.95068e+07
5  34  2.13408e+07
5  35  1.35392e+07
5  36  9.18134e+06
5  37  2.07369e+07
5  38  2.13666e+07
5  39  1.0424e+07
5  40  1.66397e+07
5  41  2.81575e+07
5  42  1.9849e+07
5  43  1.90944e+07
5  44  1.31351e+07
5  45  1.93791e+07
5  46  2.94534e+07
5  47  1.06361e+07
5  48  2.5858e+07
5  49  1.92858e+07
5  50  1.21021e+07
5  51  2.32146e+07
5  52  9.36412e+06
5  53  1.77082e+07
5  54  2.49916e+07
5  55  1.55097e+07
5  56  1.55802e+07
5  57  2.52285e+07
5  58  1.73147e+07
5  59  2.3617e+07
5  60  1.1712e+07
5  61  1.74157e+07
5  62  1.73145e+07
5  63  1.84141e+07
5  64  1.74541e+07
5  65  3.20929e+07
5  66  1.14855e+07
5  67  2.21587e+07
5  68  2.01524e+07
5  69  2.16813e+07
5  70  1.49745e+07
5  71  2.30561e+07
5  72  1.51278e+07
5  73  2.46078e+07
5  74  1.65246e+07
5  75  2.72499e+07
5  76  1.94942e+07
5  77  2.49934e+07
5  78  1.75295e+07
5  79  3.12502e+07
5  80  2.31371e+07
6  0  1.61416e+07
6  1  2.04195e+07
6  2  9.62343e+06
6  3  4.40671e+06
6  4  9.69828e+06
6  5  2.03355e+07
6  6  1.04242e+07
6  7  1.47567e+07
6  8  9.84626e+06
6  9  1.09192e+07
6  10  1.00979e+07
6  11  8.59458e+06
6  12  1.52665e+07
6  13  5.06087e+06
6  14  9.54971e+06
6  15  1.50535e+07
6  16  1.16348e+07
6  17  1.41359e+07
6  18  1.63321e+07
6  19  9.68167e+06
6  20  1.08141e+07
6  21  9.24723e+06
6  22  6.1714e+06
6  23  9.01978e+06
6  24  1.45988e+07
6  25  1.29188e+07
6  26  8.80571e+06
6  27  2.01764e+07
6  28  9.19285e+06
6  29  7.4646e+06
6  30  1.61288e+07
6  31  7.46882e+06
6  32  9.81902e+06
6  33  1.05291e+07
6  34  2.05012e+07
6  35  1.07686e+07
6  36  1.12472e+07
6  37  1.49399e+07
6  38  1.945e+07
6  39  2.16532e+07
6  40  2.65662e+07
6  41  1.82394e+07
6  42  2.17192e+07
6  43  2.16118e+07
6  44  2.42667e+07
6  45  1.95403e+07
6  46  2.02452e+07
6  47  7.66055e+06
6  48  1.55744e+07
6  49  1.41655e+07
6  50  2.63636e+07
6  51  2.37739e+07
6  52  1.93873e+07
6  53  1.4788e+07
6  54  1.81861e+07
6  55  2.15292e+07
6  56  2.56761e+07
6  57  1.38002e+07
6  58  2.45255e+07
6  59  2.14245e+07
6  60  1.30986e+07
6  61  1.09938e+07
6  62  1.70928e+07
6  63  2.74685e+07
6  64  2.47689e+07
6  65  2.25963e+07
6  66  2.46519e+07
6  67  2.96026e+07
6  68  1.95541e+07
6  69  1.7268e+07
6  70  2.17998e+07
6  71  2.13395e+07
6  72  2.97986e+07
6  73  1.83605e+07
6  74  2.08539e+07
6  75  2.65922e+07
6  76  1.43426e+07
6  77  2.63094e+07
6  78  3.36232e+07
6  79  1.06318e+07
6  80  2.65258e+07
7  0  1.01026e+06
7  1  1.9881e+07
7  2  1.3659e+07
7  3  4.38932e+06
7  4  2.10268e+07
7  5  1.7463e+07
7  6  1.58254e+07
7  7  1.49335e+07
7  8  1.57347e+07
7  9  1.35481e+07
7  10  7.00388e+06
7  11  1.6181e+07
7  12  7.05624e+06
7  13  1.1163e+07
7  14  9.7015e+06
7  15  1.03259e+07
7  16  9.56223e+06
7  17  1.89692e+07
7  18  1.02036e+07
7  19  1.35209e+07
7  20  1.73278e+07
7  21  1.10472e+07
7  22  8.07384e+06
7  23  1.83653e+07
7  24  9.17421e+06
7  25  1.83683e+07
7  26  1.19216e+07
7  27  6.6838e+06
7  28  1.03734e+07
7  29  7.81297e+06
7  30  1.47529e+07
7  31  2.1349e+07
7  32  2.48635e+07
7  33  1.35372e+07
7  34  1.30636e+07
7  35  1.47874e+07
7  36  8.37851e+06
7  37  1.77567e+07
7  38  1.66071e+07
7  39  2.04794e+07
7  40  2.71402e+07
7  41  2.14183e+07
7  42  1.89656e+07
7  43  2.09024e+07
7  44  2.47826e+07
7  45  1.91485e+07
7  46  2.46726e+07
7  47  1.93506e+07
7  48  2.19031e+07
7  49  2.45641e+07
7  50  1.59413e+07
7  51  1.19317e+07
7  52  1.96797e+07
7  53  1.42465e+07
7  54  2.03203e+07
7  55  1.59645e+07
7  56  2.48491e+07
7  57  1.57732e+07
7  58  2.77134e+07
7  59  7.5361e+06
7  60  2.70946e+07
7  61  1.93689e+07
7  62  2.17036e+07
7  63  2.31066e+07
7  64  2.96094e+07
7  65  1.76343e+07
7  66  1.85706e+07
7  67  2.75433e+07
7  68  2.16047e+07
7  69  2.50986e+07
7  70  2.23028e+07
7  71  2.17288e+07
7  72  2.81743e+07
7  73  1.20399e+07
7  74  3.30175e+07
7  75  2.7384e+07
7  76  1.2784e+07
7  77  2.87397e+07
7  78  2.2535e+07
7  79  2.76274e+07
7  80  2.69972e+07
8  0  2.20041e+07
8  1  8.07029e+06
8  2  1.61623e+07
8  3  2.13366e+07
8  4  1.51598e+07
8  5  1.77928e+07
8  6  9.66618e+06
8  7  9.37641e+06
8  8  2.1111e+07
8  9  5.52337e+06
8  10  1.75699e+07
8  11  1.30577e+07
8  12  1.01885e+07
8  13  1.03507e+07
8  14  6.32533e+06
8  15  2.17865e+07
8  16  1.69413e+07
8  17  5.74607e+06
8  18  9.41496e+06
8  19  1.46646e+07
8  20  1.66693e+07
8  21  7.9302e+06
8  22  1.99784e+07
8  23  1.1028e+07
8  24  1.76789e+07
8  25  1.30212e+07
8  26  1.03609e+07
8  27  1.82322e+07
8  28  1.72498e+07
8  29  1.59602e+07
8  30  1.62863e+07
8  31  1.3885e+07
8  32  1.49244e+07
8  33  8.89881e+06
8  34  1.9922e+07
8  35  1.58668e+07
8  36  1.7643e+07
8  37  2.1621e+07
8  38  2.36849e+07
8  39  2.20065e+07
8  40  1.49825e+07
8  41  1.92145e+07
8  42  1.35114e+07
8  43  1.6062e+07
8  44  1.87433e+07
8  45  1.12857e+07
8  46  1.12493e+07
8  47  2.26798e+07
8  48  1.60589e+07
8  49  1.16983e+07
8  50  1.7651e+07
8  51  2.58271e+07
8  52  2.98442e+07
8  53  3.01027e+07
8  54  1.76503e+07
8  55  1.72808e+07
8  56  2.45673e+07
8  57  2.05444e+07
8  58  2.45588e+07
8  59  2.183e+07
8  60  2.05524e+07
8  61  2.60394e+07
8  62  2.24333e+07
8  63  1.68749e+07
8  64  2.71638e+07
8  65  1.34116e+07
8  66  2.20074e+07
8  67  2.3962e+07
8  68  2.91407e+07
8  69  1.8037e+07
8  70  2.2564e+07
8  71  3.20365e+07
8  72  1.98919e+07
8  73  2.37772e+07
8  74  3.25036e+07
8  75  2.72062e+07
8  76  2.82393e+07
8  77  2.78911e+07
8  78  1.33693e+07
8  79  1.9078e+07
8  80  1.54371e+07
9  0  1.37977e+07
9  1  1.43047e+07
9  2  1.22164e+07
9  3  1.29357e+07
9  4  2.12286e+07
9  5  1.5309e+07
9  6  1.06615e+07
9  7  1.61076e+07
9  8  3.96225e+06
9  9  2.21227e+07
9  10  1.30691e+07
9  11  8.56869e+06
9  12  6.96706e+06
9  13  1.24639e+07
9  14  1.4263e+07
9  15  1.53083e+07
9  16  1.45792e+07
9  17  1.43016e+07
9  18  1.34901e+07
9  19  1.1163e+07
9  20  5.9905e+06
9  21  1.77051e+07
9  22  6.68606e+06
9  23  1.83551e+07
9  24  1.35465e+07
9  25  1.21088e+07
9  26  2.58873e+07
9  27  2.09608e+07
9  28  1.34705e+07
9  29  2.51326e+07
9  30  1.50145e+07
9  31  1.41982e+07
9  32  7.70663e+06
9  33  7.64755e+06
9  34  1.82046e+07
9  35  2.15486e+07
9  36  1.50151e+07
9  37  1.94525e+07
9  38  1.41758e+07
9  39  1.90064e+07
9  40  1.74109e+07
9  41  1.21328e+07
9  42  1.55519e+07
9  43  1.02594e+07
9  44  3.11143e+07
9  45  1.54819e+07
9  46  2.02831e+07
9  47  1.84505e+07
9  48  2.65865e+07
9  49  1.39345e+07
9  50  1.98511e+07
9  51  2.73643e+07
9  52  1.97618e+07
9  53  1.87672e+07
9  54  2.41367e+07
9  55  3.21455e+07
9  56  2.65212e+07
9  57  1.87109e+07
9  58  1.36709e+07
9  59  2.2742e+07
9  60  2.46219e+07
9  61  1.25227e+07
9  62  1.12493e+07
9  63  2.51338e+07
9  64  2.40126e+07
9  65  2.84967e+07
9  66  2.90917e+07
9  67  1.52147e+07
9  68  3.52881e+07
9  69  1.65899e+07
9  70  2.84002e+07
9  71  2.49654e+07
9  72  2.61237e+07
9  73  2.74954e+07
9  74  1.83824e+07
9  75  2.29384e+07
9  76  2.09178e+07
9  77  3.59423e+07
9  78  2.04278e+07
9  79  2.41371e+07
9  80  3.24448e+07
10  0  9.33567e+06
10  1  1.28441e+07
10  2  1.70379e+07
10  3  1.6016e+07
10  4  1.40686e+07
10  5  1.16657e+07
10  6  1.39292e+07
10  7  1.05106e+07
10  8  1.30868e+07
10  9  1.30691e+07
10  10  1.16044e+07
10  11  1.58076e+07
10  12  9.73763e+06
10  13  1.94011e+07
10  14  7.44911e+06
10  15  1.06179e+07
10  16  9.55521e+06
10  17  1.10257e+07
10  18  7.74562e+06
10  19  1.39384e+07
10  20  7.70085e+06
10  21  1.80295e+07
10  22  1.39901e+07
10  23  1.6507e+07
10  24  1.21859e+07
10  25  1.85894e+07
10  26  1.23704e+07
10  27  1.01562e+07
10  28  1.68227e+07
10  29  7.66247e+06
10  30  9.74569e+06
10  31  1.89623e+07
10  32  3.56032e+06
10  33  1.52355e+07
10  34  1.71632e+07
10  35  2.05668e+07
10  36  1.96659e+07
10  37  1.52395e+07
10  38  1.43251e+07
10  39  1.78175e+07
10  40  2.06321e+07
10  41  2.83811e+07
10  42  1.13818e+07
10  43  2.02848e+07
10  44  2.02409e+07
10  45  1.9715e+07
10  46  2.01424e+07
10  47  1.71482e+07
10  48  1.79062e+07
10  49  1.89885e+07
10  50  1.56389e+07
10  51  2.87397e+07
10  52  2.48763e+07
10  53  2.48009e+07
10  54  1.32422e+07
10  55  3.33979e+07
10  56  2.32822e+07
10  57  2.65507e+07
10  58  2.51554e+07
10  59  1.60873e+07
10  60  2.18752e+07
10  61  2.54898e+07
10  62  2.51633e+07
10  63  2.74001e+07
10  64  2.36165e+07
10  65  2.36756e+07
10  66  1.78157e+07
10  67  1.87711e+07
10  68  2.53607e+07
10  69  2.86744e+07
10  70  1.67354e+07
10  71  2.54766e+07
10  72  2.52451e+07
10  73  1.80392e+07
10  74  1.40339e+07
10  75  2.3444e+07
10  76  2.04276e+07
10  77  2.46239e+07
10  78  2.68705e+07
10  79  2.70343e+07
10  80  8.77483e+06
11  0  3.93393e+06
11  1  1.60782e+07
11  2  8.9762e+06
11  3  1.13696e+07
11  4  1.40097e+07
11  5  9.36701e+06
11  6  1.41148e+07
11  7  1.59448e+07
11  8  1.40013e+07
11  9  1.25577e+07
11  10  1.58313e+07
11  11  2.11676e+07
11  12  1.43391e+07
11  13  1.05244e+07
11  14  1.03606e+07
11  15  9.24864e+06
11  16  1.10302e+07
11  17  1.09144e+07
11  18  1.80216e+07
11  19  1.68101e+07
11  20  1.9937e+07
11  21  2.10554e+07
11  22  1.07203e+07
11  23  2.32824e+07
11  24  8.92894e+06
11  25  1.44142e+07
11  26  1.54527e+07
11  27  1.35753e+07
11  28  1.34374e+07
11  29  5.53231e+06
11  30  1.54345e+07
11  31  2.01412e+07
11  32  2.12109e+07
11  33  1.94235e+07
11  34  1.29506e+07
11  35  1.56375e+07
11  36  1.79742e+07
11  37  1.26966e+07
11  38  2.00769e+07
11  39  1.82504e+07
11  40  2.6515e+07
11  41  1.74696e+07
11  42  2.02801e+07
11  43  2.01783e+07
11  44  1.59413e+07
11  45  2.32514e+07
11  46  2.44937e+07
11  47  3.1632e+07
11  48  2.15415e+07
11  49  1.62201e+07
11  50  2.10838e+07
11  51  1.60972e+07
11  52  2.03073e+07
11  53  3.17836e+07
11  54  2.13304e+07
11  55  1.81812e+07
11  56  2.39797e+07
11  57  3.34946e+07
11  58  2.69746e+07
11  59  2.33351e+07
11  60  1.36932e+07
11  61  2.83998e+07
11  62  2.79535e+07
11  63  1.59779e+07
11  64  2.73739e+07
11  65  3.37777e+07
11  66  2.17191e+07
11  67  1.48191e+07
11  68  2.77415e+07
11  69  1.90695e+07
11  70  1.81712e+07
11  71  1.70201e+07
11  72  1.83317e+07
11  73  1.29861e+07
11  74  1.48402e+07
11  75  2.94909e+07
11  76  3.17224e+07
11  77  3.1052e+07
11  78  1.42707e+07
11  79  3.0521e+07
11  80  2.35787e+07
12  0  6.31042e+06
12  1  1.02848e+07
12  2  2.80152e+07
12  3  1.07188e+07
12  4  7.87866e+06
12  5  1.16879e+07
12  6  1.40853e+07
12  7  1.18826e+07
12  8  1.86938e+07
12  9  1.93066e+07
12  10  1.75258e+07
12  11  8.42657e+06
12  12  1.42271e+07
12  13  2.52305e+07
12  14  1.58583e+07
12  15  1.95457e+07
12  16  8.21143e+06
12  17  1.51645e+07
12  18  7.37799e+06
12  19  1.07829e+07
12  20  1.0061e+07
12  21  1.21157e+07
12  22  1.79018e+07
12  23  2.37693e+07
12  24  2.52167e+07
12  25  1.39191e+07
12  26  1.85598e+07
12  27  1.85855e+07
12  28  1.31394e+07
12  29  1.07814e+07
12  30  9.02663e+06
12  31  1.23484e+07
12  32  2.02804e+07
12  33  2.12968e+07
12  34  9.79266e+06
12  35  1.12601e+07
12  36  2.10756e+07
12  37  1.47957e+07
12  38  1.64438e+07
12  39  2.21549e+07
12  40  2.34961e+07
12  41  1.42705e+07
12  42  2.15619e+07
12  43  2.53045e+07
12  44  2.17439e+07
12  45  9.27077e+06
12  46  2.22851e+07
12  47  1.73726e+07
12  48  2.07742e+07
12  49  2.13586e+07
12  50  3.14377e+07
12  51  3.23428e+07
12  52  1.68327e+07
12  53  1.65163e+07
12  54  2.24645e+07
12  55  2.40899e+07
12  56  2.12848e+07
12  57  2.22685e+07
12  58  2.56552e+07
12  59  2.56795e+07
12  60  1.88863e+07
12  61  2.80341e+07
12  62  2.43344e+07
12  63  1.83093e+07
12  64  2.47127e+07
12  65  9.35295e+06
12  66  1.85545e+07
12  67  1.93285e+07
12  68  2.21777e+07
12  69  2.3675e+07
12  70  1.34603e+07
12  71  1.91466e+07
12  72  2.44266e+07
12  73  3.19381e+07
12  74  2.65493e+07
12  75  2.47763e+07
12  76  2.62404e+07
12  77  2.54515e+07
12  78  3.27731e+07
12  79  2.09467e+07
12  80  1.80547e+07
13  0  1.15968e+07
13  1  1.79011e+07
13  2  1.35141e+07
13  3  8.39329e+06
13  4  8.09068e+06
13  5  5.02817e+06
13  6  1.16253e+07
13  7  1.41035e+07
13  8  1.52495e+07
13  9  5.68994e+06
13  10  9.21238e+06
13  11  1.36382e+07
13  12  2.04646e+07
13  13  2.11732e+07
13  14  1.10879e+07
13  15  1.34274e+07
13  16  7.41855e+06
13  17  1.50901e+07
13  18  1.12157e+07
13  19  1.04069e+07
13  20  1.79591e+07
13  21  1.89981e+07
13  22  1.37463e+07
13  23  1.47054e+07
13  24  1.12581e+07
13  25  1.33307e+07
13  26  6.37457e+06
13  27  1.09485e+07
13  28  2.21119e+07
13  29  1.3732e+07
13  30  1.70668e+07
13  31  1.6385e+07
13  32  1.1709e+07
13  33  1.33472e+07
13  34  1.47245e+07
13  35  1.63722e+07
13  36  1.43539e+07
13  37  1.51209e+07
13  38  1.99573e+07
13  39  1.71505e+07
13  40  7.36561e+06
13  41  1.95912e+07
13  42  6.90965e+06
13  43  1.7923e+07
13  44  2.16952e+07
13  45  2.58335e+07
13  46  2.44244e+07
13  47  1.8543e+07
13  48  2.61022e+07
13  49  1.99877e+07
13  50  2.09352e+07
13  51  1.88413e+07
13  52  1.38671e+07
13  53  1.23756e+07
13  54  2.02069e+07
13  55  2.14183e+07
13  56  1.78294e+07
13  57  2.58606e+07
13  58  2.48308e+07
13  59  2.19794e+07
13  60  1.89886e+07
13  61  2.01799e+07
13  62  2.87731e+07
13  63  1.52623e+07
13  64  1.54458e+07
13  65  2.05162e+07
13  66  2.10914e+07
13  67  1.63047e+07
13  68  1.88733e+07
13  69  2.42954e+07
13  70  1.81611e+07
13  71  3.09886e+07
13  72  2.04297e+07
13  73  2.58151e+07
13  74  2.2989e+07
13  75  2.62073e+07
13  76  2.01953e+07
13  77  1.88233e+07
13  78  2.37701e+07
13  79  2.48555e+07
13  80  2.16179e+07
14  0  2.0332e+07
14  1  1.27411e+07
14  2  1.43684e+07
14  3  1.44294e+07
14  4  1.09983e+07
14  5  1.29425e+07
14  6  6.17685e+06
14  7  1.17244e+07
14  8  9.41302e+06
14  9  1.01783e+07
14  10  2.04447e+07
14  11  7.91163e+06
14  12  7.50079e+06
14  13  1.33587e+07
14  14  1.83347e+07
14  15  1.42098e+07
14  16  5.81686e+06
14  17  1.21494e+07
14  18  1.43155e+07
14  19  1.18991e+07
14  20  1.78585e+07
14  21  1.37808e+07
14  22  1.26066e+07
14  23  8.20232e+06
14  24  2.27976e+07
14  25  1.26714e+07
14  26  9.89793e+06
14  27  2.07234e+07
14  28  1.20392e+07
