row  column  (images_32.edf Ca-K*images_32.edf Ar-K**2.3)
0  0  1.15772e+08
0  1  1.85599e+08
0  2  2.5706e+08
0  3  3.22199e+08
0  4  4.16571e+08
0  5  4.33481e+08
0  6  5.12913e+08
0  7  6.53729e+08
0  8  1.30833e+09
0  9  2.1743e+09
0  10  3.22222e+09
0  11  3.30236e+09
0  12  2.94359e+09
0  13  2.3501e+09
0  14  2.42383e+09
0  15  1.92284e+09
0  16  1.76045e+09
0  17  1.46104e+09
0  18  1.09708e+09
0  19  1.02297e+09
0  20  1.08953e+09
0  21  1.36183e+09
0  22  1.43904e+09
0  23  1.60923e+09
0  24  1.5864e+09
0  25  1.5823e+09
0  26  1.38503e+09
0  27  1.30114e+09
0  28  1.17433e+09
0  29  1.20831e+09
0  30  1.19842e+09
0  31  1.13155e+09
0  32  1.25233e+09
0  33  1.01594e+09
0  34  9.80372e+08
0  35  1.37539e+09
0  36  1.11557e+09
0  37  9.54453e+08
0  38  9.95202e+08
0  39  6.71297e+08
0  40  6.32829e+08
0  41  9.74379e+08
0  42  1.1573e+09
0  43  1.16741e+09
0  44  1.13581e+09
0  45  1.26329e+09
0  46  9.78399e+08
0  47  9.90747e+08
0  48  1.06655e+09
0  49  1.14182e+09
0  50  1.23286e+09
1  0  1.20509e+08
1  1  2.2623e+08
1  2  3.9798e+08
1  3  4.65976e+08
1  4  4.63576e+08
1  5  4.38458e+08
1  6  5.3057e+08
1  7  9.3412e+08
1  8  1.73367e+09
1  9  2.62847e+09
1  10  2.82502e+09
1  11  2.95575e+09
1  12  2.50883e+09
1  13  2.25746e+09
1  14  2.24122e+09
1  15  1.5785e+09
1  16  1.75449e+09
1  17  1.44969e+09
1  18  1.12818e+09
1  19  1.42367e+09
1  20  1.24586e+09
1  21  1.33302e+09
1  22  1.42343e+09
1  23  1.84041e+09
1  24  1.50888e+09
1  25  1.50158e+09
1  26  1.41458e+09
1  27  1.32927e+09
1  28  1.0182e+09
1  29  9.39737e+08
1  30  9.22485e+08
1  31  9.90217e+08
1  32  1.05263e+09
1  33  9.22048e+08
1  34  9.89969e+08
1  35  1.02931e+09
1  36  9.78386e+08
1  37  1.07002e+09
1  38  8.23412e+08
1  39  7.50782e+08
1  40  9.20346e+08
1  41  1.16196e+09
1  42  1.20953e+09
1  43  1.34153e+09
1  44  1.07579e+09
1  45  1.12197e+09
1  46  1.09207e+09
1  47  1.1146e+09
1  48  9.8922e+08
1  49  1.1081e+09
1  50  1.25291e+09
2  0  1.75029e+08
2  1  2.0405e+08
2  2  4.40723e+08
2  3  4.87055e+08
2  4  4.92549e+08
2  5  4.92348e+08
2  6  5.7845e+08
2  7  8.66341e+08
2  8  1.75413e+09
2  9  2.86606e+09
2  10  2.83632e+09
2  11  2.54974e+09
2  12  2.35536e+09
2  13  2.16739e+09
2  14  2.04526e+09
2  15  1.55667e+09
2  16  1.85152e+09
2  17  1.49864e+09
2  18  1.15872e+09
2  19  1.32171e+09
2  20  1.25745e+09
2  21  1.41323e+09
2  22  1.59539e+09
2  23  1.74633e+09
2  24  1.45927e+09
2  25  1.32058e+09
2  26  1.21031e+09
2  27  1.16115e+09
2  28  1.1615e+09
2  29  1.04718e+09
2  30  9.73037e+08
2  31  1.05004e+09
2  32  1.11883e+09
2  33  9.06184e+08
2  34  1.13668e+09
2  35  1.25516e+09
2  36  1.06885e+09
2  37  9.85701e+08
2  38  9.65855e+08
2  39  8.2222e+08
2  40  8.97993e+08
2  41  1.0913e+09
2  42  1.27135e+09
2  43  1.26249e+09
2  44  1.141e+09
2  45  9.55028e+08
2  46  1.01448e+09
2  47  1.21572e+09
2  48  1.07946e+09
2  49  1.24487e+09
2  50  1.22908e+09
3  0  2.18408e+08
3  1  2.79967e+08
3  2  4.84343e+08
3  3  4.90285e+08
3  4  6.3036e+08
3  5  5.64459e+08
3  6  7.10417e+08
3  7  9.77461e+08
3  8  2.06766e+09
3  9  2.75133e+09
3  10  2.75637e+09
3  11  2.46137e+09
3  12  2.05326e+09
3  13  2.05748e+09
3  14  1.64951e+09
3  15  1.70187e+09
3  16  1.7119e+09
3  17  1.53735e+09
3  18  1.33979e+09
3  19  1.32479e+09
3  20  1.28732e+09
3  21  1.29245e+09
3  22  1.73509e+09
3  23  1.83721e+09
3  24  1.47526e+09
3  25  1.40526e+09
3  26  1.30151e+09
3  27  1.13658e+09
3  28  1.10796e+09
3  29  1.01981e+09
3  30  9.87109e+08
3  31  8.9561e+08
3  32  9.62657e+08
3  33  8.84822e+08
3  34  9.74439e+08
3  35  1.14988e+09
3  36  1.00471e+09
3  37  1.03004e+09
3  38  9.44539e+08
3  39  8.63813e+08
3  40  1.11073e+09
3  41  1.1228e+09
3  42  1.21136e+09
3  43  1.34757e+09
3  44  1.11627e+09
3  45  1.11209e+09
3  46  1.14037e+09
3  47  1.09774e+09
3  48  1.07194e+09
3  49  1.19007e+09
3  50  1.36655e+09
4  0  2.14246e+08
4  1  3.01543e+08
4  2  4.9837e+08
4  3  5.8413e+08
4  4  6.52901e+08
4  5  5.45265e+08
4  6  6.16003e+08
4  7  1.00931e+09
4  8  1.84808e+09
4  9  2.61368e+09
4  10  2.78164e+09
4  11  2.46216e+09
4  12  1.86006e+09
4  13  1.73239e+09
4  14  1.67479e+09
4  15  1.44854e+09
4  16  1.85181e+09
4  17  1.30377e+09
4  18  1.33996e+09
4  19  1.2113e+09
4  20  1.28976e+09
4  21  1.34562e+09
4  22  1.58756e+09
4  23  1.87088e+09
4  24  1.57513e+09
4  25  1.5008e+09
4  26  1.33075e+09
4  27  9.7051e+08
4  28  1.02008e+09
4  29  9.7354e+08
4  30  9.8139e+08
4  31  8.25492e+08
4  32  8.851e+08
4  33  9.60002e+08
4  34  1.1763e+09
4  35  9.69733e+08
4  36  9.83168e+08
4  37  1.01432e+09
4  38  9.38652e+08
4  39  1.03161e+09
4  40  9.14993e+08
4  41  1.19173e+09
4  42  1.24233e+09
4  43  1.09254e+09
4  44  1.1817e+09
4  45  1.19056e+09
4  46  1.04806e+09
4  47  1.15031e+09
4  48  1.0462e+09
4  49  1.18546e+09
4  50  1.23435e+09
5  0  2.13132e+08
5  1  4.28488e+08
5  2  6.44298e+08
5  3  6.71044e+08
5  4  7.75712e+08
5  5  5.79157e+08
5  6  7.44654e+08
5  7  1.0716e+09
5  8  2.20644e+09
5  9  2.60178e+09
5  10  2.29951e+09
5  11  1.96536e+09
5  12  1.68833e+09
5  13  1.518e+09
5  14  1.3967e+09
5  15  1.6647e+09
5  16  1.98573e+09
5  17  1.31836e+09
5  18  1.13681e+09
5  19  1.21293e+09
5  20  1.31632e+09
5  21  1.4734e+09
5  22  1.75095e+09
5  23  1.72622e+09
5  24  1.67429e+09
5  25  1.4715e+09
5  26  1.12218e+09
5  27  1.15174e+09
5  28  9.82593e+08
5  29  1.02526e+09
5  30  9.75961e+08
5  31  7.18961e+08
5  32  9.88565e+08
5  33  9.48184e+08
5  34  1.01727e+09
5  35  1.11666e+09
5  36  1.00175e+09
5  37  9.09591e+08
5  38  1.06408e+09
5  39  1.11186e+09
5  40  9.79974e+08
5  41  1.16955e+09
5  42  1.34616e+09
5  43  1.23474e+09
5  44  1.04669e+09
5  45  1.14245e+09
5  46  1.10911e+09
5  47  1.13527e+09
5  48  1.15037e+09
5  49  1.18587e+09
5  50  1.38724e+09
6  0  3.11594e+08
6  1  3.69465e+08
6  2  6.20166e+08
6  3  7.87636e+08
6  4  8.93318e+08
6  5  6.55165e+08
6  6  9.04048e+08
6  7  1.04346e+09
6  8  2.10544e+09
6  9  2.58421e+09
6  10  2.00591e+09
6  11  2.01655e+09
6  12  1.48717e+09
6  13  1.29621e+09
6  14  1.24138e+09
6  15  1.69785e+09
6  16  1.9581e+09
6  17  1.44967e+09
6  18  1.30396e+09
6  19  1.38587e+09
6  20  1.39119e+09
6  21  1.49314e+09
6  22  1.62789e+09
6  23  1.74733e+09
6  24  1.50921e+09
6  25  1.19558e+09
6  26  1.25318e+09
6  27  1.15477e+09
6  28  1.04669e+09
6  29  1.22628e+09
6  30  9.30663e+08
6  31  7.48749e+08
6  32  1.06548e+09
6  33  9.13652e+08
6  34  9.86894e+08
6  35  1.04452e+09
6  36  9.3969e+08
6  37  1.05016e+09
6  38  1.00794e+09
6  39  1.05193e+09
6  40  1.07845e+09
6  41  1.16689e+09
6  42  1.12032e+09
6  43  1.2544e+09
6  44  1.1501e+09
6  45  1.10065e+09
6  46  1.14531e+09
6  47  1.12359e+09
6  48  1.14042e+09
6  49  1.21087e+09
6  50  1.40948e+09
7  0  3.07682e+08
7  1  5.06565e+08
7  2  8.33642e+08
7  3  9.05999e+08
7  4  1.0595e+09
7  5  7.14941e+08
7  6  9.57937e+08
7  7  1.18679e+09
7  8  2.06028e+09
7  9  2.11525e+09
7  10  2.10316e+09
7  11  1.6497e+09
7  12  1.36091e+09
7  13  1.20841e+09
7  14  1.29976e+09
7  15  1.79454e+09
7  16  2.10094e+09
7  17  1.4158e+09
7  18  1.48201e+09
7  19  1.32494e+09
7  20  1.35128e+09
7  21  1.36418e+09
7  22  1.35331e+09
7  23  1.88457e+09
7  24  1.46614e+09
7  25  1.16277e+09
7  26  1.31543e+09
7  27  9.46469e+08
7  28  9.80357e+08
7  29  1.14087e+09
7  30  9.19042e+08
7  31  8.2892e+08
7  32  9.5237e+08
7  33  9.69469e+08
7  34  1.01152e+09
7  35  1.05785e+09
7  36  1.03696e+09
7  37  1.08703e+09
7  38  1.1035e+09
7  39  1.10906e+09
7  40  1.06209e+09
7  41  1.07345e+09
7  42  1.27816e+09
7  43  1.27421e+09
7  44  1.19615e+09
7  45  1.09836e+09
7  46  1.08436e+09
7  47  1.11214e+09
7  48  1.22375e+09
7  49  1.21891e+09
7  50  1.52821e+09
8  0  3.6739e+08
8  1  5.76408e+08
8  2  9.51445e+08
8  3  1.09706e+09
8  4  1.02216e+09
8  5  7.93157e+08
8  6  9.42799e+08
8  7  1.23473e+09
8  8  1.86063e+09
8  9  2.0882e+09
8  10  1.79776e+09
8  11  1.51248e+09
8  12  1.41682e+09
8  13  1.28337e+09
8  14  1.19022e+09
8  15  1.62651e+09
8  16  2.08086e+09
8  17  1.56803e+09
8  18  1.43882e+09
8  19  1.26961e+09
8  20  1.44277e+09
8  21  1.35885e+09
8  22  1.26703e+09
8  23  1.49041e+09
8  24  1.42587e+09
8  25  1.28316e+09
8  26  1.10268e+09
8  27  1.12935e+09
8  28  8.40635e+08
8  29  1.16706e+09
8  30  9.49714e+08
8  31  8.11701e+08
8  32  8.01068e+08
8  33  9.09527e+08
8  34  9.07563e+08
8  35  1.03063e+09
8  36  1.09453e+09
8  37  1.10889e+09
8  38  1.10924e+09
8  39  1.09608e+09
8  40  1.00414e+09
8  41  1.37788e+09
8  42  1.30075e+09
8  43  1.35026e+09
8  44  1.23405e+09
8  45  1.15882e+09
8  46  9.75858e+08
8  47  1.03879e+09
8  48  1.06831e+09
8  49  1.34275e+09
8  50  1.31547e+09
9  0  5.26696e+08
9  1  7.59716e+08
9  2  1.12879e+09
9  3  1.35773e+09
9  4  1.25157e+09
9  5  9.13009e+08
9  6  1.11553e+09
9  7  1.32893e+09
9  8  1.80326e+09
9  9  1.77676e+09
9  10  1.39194e+09
9  11  1.34553e+09
9  12  1.16324e+09
9  13  1.12327e+09
9  14  1.20946e+09
9  15  1.71333e+09
9  16  1.92755e+09
9  17  1.76082e+09
9  18  1.3064e+09
9  19  1.49163e+09
9  20  1.53002e+09
9  21  1.13567e+09
9  22  1.21968e+09
9  23  1.58655e+09
9  24  1.38385e+09
9  25  1.04515e+09
9  26  1.36271e+09
9  27  1.07021e+09
9  28  8.79006e+08
9  29  1.00162e+09
9  30  8.11982e+08
9  31  7.3658e+08
9  32  7.92908e+08
9  33  8.0838e+08
9  34  9.28437e+08
9  35  1.14449e+09
9  36  1.13528e+09
9  37  1.04697e+09
9  38  1.17785e+09
9  39  1.18365e+09
9  40  1.02478e+09
9  41  1.08841e+09
9  42  1.12215e+09
9  43  1.19849e+09
9  44  1.15652e+09
9  45  1.01264e+09
9  46  1.04603e+09
9  47  9.59233e+08
9  48  1.00446e+09
9  49  1.18538e+09
9  50  1.58478e+09
10  0  4.9566e+08
10  1  9.56039e+08
10  2  1.29759e+09
10  3  1.4583e+09
