row  column  (images_32.edf K-K*images_32.edf Ar-K**2.3)
7  27  2.44945e+07
7  28  3.97743e+07
7  29  5.31457e+07
7  30  4.18052e+07
7  31  4.61314e+07
7  32  3.39175e+07
7  33  4.53685e+07
7  34  3.68253e+07
7  35  2.26932e+07
7  36  1.42229e+07
7  37  6.82821e+07
7  38  5.67879e+07
7  39  5.41731e+07
7  40  9.8562e+07
7  41  7.63846e+07
7  42  1.11363e+08
7  43  6.82224e+07
7  44  1.17211e+08
7  45  8.07433e+07
7  46  8.43319e+07
7  47  7.34486e+07
7  48  1.07197e+08
7  49  6.87038e+07
7  50  7.23265e+07
8  0  6.6801e+06
8  1  0
8  2  0
8  3  1.21731e+06
8  4  0
8  5  0
8  6  0
8  7  0
8  8  0
8  9  0
8  10  0
8  11  0
8  12  0
8  13  0
8  14  0
8  15  0
8  16  0
8  17  0
8  18  0
8  19  2.57115e+07
8  20  1.37815e+07
8  21  2.66955e+07
8  22  3.61363e+07
8  23  4.02269e+07
8  24  2.54763e+07
8  25  3.64548e+07
8  26  2.95433e+07
8  27  4.61224e+07
8  28  3.4749e+07
8  29  5.68132e+07
8  30  4.70313e+07
8  31  3.99744e+07
8  32  6.04778e+07
8  33  4.09825e+07
8  34  2.32786e+07
8  35  3.16057e+07
8  36  4.55156e+07
8  37  3.52661e+07
8  38  5.95254e+07
8  39  5.55354e+07
8  40  9.93416e+07
8  41  1.04309e+08
8  42  7.91428e+07
8  43  8.46396e+07
8  44  7.64694e+07
8  45  5.78302e+07
8  46  6.84813e+07
8  47  8.13861e+07
8  48  6.86546e+07
8  49  7.57626e+07
8  50  4.82582e+07
9  0  0
9  1  1.80381e+07
9  2  1.51659e+07
9  3  0
9  4  0
9  5  0
9  6  0
9  7  0
9  8  0
9  9  0
9  10  0
9  11  1.41164e+07
9  12  0
9  13  4.50817e+07
9  14  140708
9  15  0
9  16  0
9  17  0
9  18  1.38206e+07
9  19  1.44589e+07
9  20  2.00211e+07
9  21  1.48527e+07
9  22  4.30418e+07
9  23  5.92011e+07
9  24  4.12584e+07
9  25  3.61148e+07
9  26  5.41511e+07
9  27  4.05877e+07
9  28  3.19985e+07
9  29  7.18066e+07
9  30  5.6428e+07
9  31  2.81506e+07
9  32  2.47166e+07
9  33  2.8262e+07
9  34  4.30892e+07
9  35  5.47313e+07
9  36  1.64316e+07
9  37  3.23497e+07
9  38  5.2976e+07
9  39  7.83372e+07
9  40  5.41904e+07
9  41  8.86253e+07
9  42  5.0675e+07
9  43  6.33609e+07
9  44  7.38592e+07
9  45  8.37576e+07
9  46  6.91417e+07
9  47  4.5104e+07
9  48  6.83133e+07
9  49  5.21775e+07
9  50  5.85917e+07
10  0  1.14456e+07
10  1  1.87541e+07
10  2  0
10  3  0
10  4  0
10  5  0
10  6  0
10  7  0
10  8  0
10  9  0
10  10  1.72184e+07
10  11  0
10  12  0
10  13  0
10  14  2.87659e+07
10  15  0
10  16  0
10  17  0
10  18  2.1152e+07
10  19  2.34891e+07
10  20  2.64297e+07
10  21  1.84541e+07
10  22  3.44211e+07
10  23  4.612e+07
10  24  4.96758e+07
10  25  5.36921e+07
10  26  4.15345e+07
10  27  4.41368e+07
10  28  3.49529e+07
10  29  2.8313e+07
10  30  1.67928e+07
10  31  5.23966e+07
10  32  3.79123e+07
10  33  5.3813e+07
10  34  4.4538e+07
10  35  1.91155e+07
10  36  4.94167e+07
10  37  2.07316e+07
10  38  3.58643e+07
10  39  7.12172e+07
10  40  7.98631e+07
10  41  8.55955e+07
10  42  6.11528e+07
10  43  5.62103e+07
10  44  8.13794e+07
10  45  9.05666e+07
10  46  5.57168e+07
10  47  6.37558e+07
10  48  6.35264e+07
10  49  5.66487e+07
10  50  3.50362e+07
11  0  0
11  1  2.19128e+07
11  2  1.67048e+07
11  3  0
11  4  0
11  5  0
11  6  0
11  7  0
11  8  0
11  9  0
11  10  1.70101e+07
11  11  0
11  12  0
11  13  3.14348e+07
11  14  2.49566e+07
11  15  2.79186e+07
11  16  2.55581e+07
11  17  0
11  18  2.66058e+07
11  19  3.75599e+07
11  20  1.42186e+07
11  21  1.76351e+07
11  22  4.99785e+07
11  23  5.96893e+07
11  24  2.94488e+07
11  25  4.13552e+07
11  26  6.59597e+07
11  27  3.62621e+07
11  28  4.98149e+07
11  29  2.67971e+07
11  30  4.42513e+07
11  31  4.60137e+07
11  32  4.52214e+07
11  33  4.61408e+07
11  34  4.37466e+07
11  35  2.60374e+07
11  36  5.16225e+07
11  37  3.3873e+07
11  38  4.59555e+07
11  39  7.60695e+07
11  40  6.47976e+07
11  41  6.10948e+07
11  42  8.67719e+07
11  43  7.71902e+07
11  44  8.74592e+07
11  45  9.55505e+07
11  46  8.06522e+07
11  47  7.0585e+07
11  48  7.08955e+07
11  49  6.74537e+07
11  50  6.28119e+07
12  0  0
12  1  0
12  2  0
12  3  0
12  4  0
12  5  0
12  6  0
12  7  0
12  8  0
12  9  3.01392e+07
12  10  0
12  11  0
12  12  0
12  13  0
12  14  0
12  15  1.67457e+07
12  16  0
12  17  1.96219e+07
12  18  0
12  19  2.49865e+07
12  20  4.02536e+07
12  21  2.32919e+07
12  22  3.95072e+07
12  23  6.17676e+07
12  24  6.6521e+07
12  25  4.50062e+07
12  26  6.80001e+07
12  27  2.37686e+07
12  28  2.49202e+07
12  29  5.84658e+07
12  30  6.66376e+07
12  31  7.52378e+07
12  32  5.37553e+07
12  33  4.30358e+07
12  34  4.24069e+07
12  35  3.11497e+07
12  36  4.7243e+07
12  37  3.06777e+07
12  38  4.89928e+07
12  39  5.69918e+07
12  40  8.16962e+07
12  41  8.69016e+07
12  42  7.98711e+07
12  43  6.18671e+07
12  44  1.1462e+08
12  45  7.29271e+07
12  46  6.30415e+07
12  47  6.17166e+07
12  48  2.18372e+07
12  49  5.99843e+07
12  50  3.86247e+07
13  0  0
13  1  0
13  2  1.44912e+07
13  3  0
13  4  0
13  5  0
13  6  0
13  7  0
13  8  0
13  9  0
13  10  0
13  11  0
13  12  0
13  13  0
13  14  1.66574e+07
13  15  0
13  16  2.13657e+07
13  17  0
13  18  1.4423e+07
13  19  1.97833e+07
13  20  3.46627e+07
13  21  2.24311e+07
13  22  3.55645e+07
13  23  6.52217e+07
13  24  4.52442e+07
13  25  5.81783e+07
13  26  5.61957e+07
13  27  5.33965e+07
13  28  4.82485e+07
13  29  6.45206e+07
13  30  8.63526e+07
13  31  5.79599e+07
13  32  7.32876e+07
13  33  4.74602e+07
13  34  5.14107e+07
13  35  6.31987e+07
13  36  4.3457e+07
13  37  5.49857e+07
13  38  2.61038e+07
13  39  5.84586e+07
13  40  5.81455e+07
13  41  7.10417e+07
13  42  5.07659e+07
13  43  7.81664e+07
13  44  8.78382e+07
13  45  9.13563e+07
13  46  6.52533e+07
13  47  3.07537e+07
13  48  6.83073e+07
13  49  4.67055e+07
13  50  4.15143e+07
14  0  1.69238e+07
14  1  0
14  2  0
14  3  0
14  4  0
14  5  0
14  6  0
14  7  0
14  8  0
14  9  0
14  10  0
14  11  2.42112e+07
14  12  1.841e+07
14  13  0
14  14  3.70257e+07
14  15  2.4542e+07
14  16  5.96e+07
14  17  0
14  18  1.54415e+07
14  19  1.78104e+07
14  20  3.17178e+07
14  21  3.56656e+07
14  22  3.07664e+07
14  23  4.28323e+07
14  24  4.33997e+07
14  25  3.77918e+07
14  26  4.06477e+07
14  27  2.91046e+07
14  28  4.3333e+07
14  29  6.88731e+07
14  30  3.39859e+07
14  31  2.6137e+07
14  32  4.08919e+07
14  33  6.61034e+07
14  34  5.39567e+07
14  35  3.17672e+07
14  36  3.12097e+07
14  37  2.60387e+07
14  38  5.89608e+07
14  39  8.67416e+07
14  40  7.64461e+07
14  41  7.39984e+07
14  42  7.431e+07
14  43  1.12138e+08
14  44  6.7591e+07
14  45  5.72295e+07
14  46  6.55819e+07
14  47  4.66615e+07
14  48  6.84005e+07
14  49  6.94247e+07
14  50  4.90645e+07
15  0  0
15  1  0
15  2  0
15  3  0
15  4  0
15  5  0
15  6  7.59691e+06
15  7  0
15  8  0
15  9  2.23229e+07
15  10  2.52241e+07
15  11  3.90896e+07
15  12  0
15  13  1.98001e+07
15  14  1.36983e+07
15  15  2.01939e+07
15  16  2.71784e+07
15  17  0
15  18  2.10879e+07
15  19  2.10869e+07
15  20  3.14226e+07
15  21  2.96602e+07
15  22  4.73736e+07
15  23  5.88796e+07
15  24  5.02747e+07
15  25  6.49293e+07
15  26  6.04243e+07
15  27  4.75031e+07
15  28  4.01368e+07
15  29  4.2928e+07
15  30  5.47678e+07
15  31  2.90283e+07
15  32  3.64843e+07
15  33  4.27774e+07
15  34  5.40202e+07
15  35  3.1915e+07
15  36  3.4907e+07
15  37  6.301e+07
15  38  4.29644e+07
15  39  7.42569e+07
15  40  8.57121e+07
15  41  6.55256e+07
15  42  9.47675e+07
15  43  4.6233e+07
15  44  8.4617e+07
15  45  7.56328e+07
15  46  4.93682e+07
15  47  3.62366e+07
15  48  6.99655e+07
15  49  4.82461e+07
15  50  4.0386e+07
16  0  0
16  1  0
16  2  0
16  3  0
16  4  0
16  5  0
16  6  0
16  7  0
16  8  0
16  9  0
16  10  0
16  11  0
16  12  4.41916e+07
16  13  0
16  14  0
16  15  1.92807e+07
16  16  2.92291e+07
16  17  3.89772e+07
16  18  1.16205e+07
16  19  4.2177e+07
16  20  3.70425e+07
16  21  2.07399e+07
16  22  5.11358e+07
16  23  4.80072e+07
16  24  3.61464e+07
16  25  3.93473e+07
16  26  4.1067e+07
16  27  4.15263e+07
16  28  5.20192e+07
16  29  5.19048e+07
16  30  4.13859e+07
16  31  3.98264e+07
16  32  4.79283e+07
16  33  2.2943e+07
16  34  5.64034e+07
16  35  0
16  36  4.34656e+07
16  37  5.08959e+07
16  38  5.37403e+07
16  39  6.52452e+07
16  40  7.1567e+07
16  41  8.48642e+07
16  42  6.17777e+07
16  43  5.7498e+07
16  44  8.96984e+07
16  45  5.32024e+07
16  46  2.36958e+07
16  47  3.93151e+07
16  48  5.0423e+07
16  49  6.86012e+07
16  50  4.99491e+07
17  0  0
17  1  0
17  2  1.65533e+07
17  3  0
17  4  0
17  5  0
17  6  0
17  7  0
17  8  2.47638e+07
17  9  0
17  10  3.43328e+07
17  11  0
17  12  0
17  13  0
17  14  3.57305e+07
17  15  1.17182e+07
17  16  2.03674e+07
17  17  4.34364e+07
17  18  3.0744e+07
17  19  4.70775e+07
17  20  4.95952e+07
17  21  4.11021e+07
17  22  6.48464e+07
17  23  6.62648e+07
17  24  4.26162e+07
17  25  5.44146e+07
17  26  2.99397e+07
17  27  4.23894e+07
17  28  6.36236e+07
17  29  5.51828e+07
17  30  2.73045e+07
17  31  3.05257e+07
17  32  4.86019e+07
17  33  3.29997e+07
17  34  5.64068e+07
17  35  3.47538e+07
17  36  5.08015e+07
17  37  2.68803e+07
17  38  3.35595e+07
17  39  7.95186e+07
17  40  6.67464e+07
17  41  7.71548e+07
17  42  1.10458e+08
17  43  8.89361e+07
17  44  6.96568e+07
17  45  6.63307e+07
17  46  5.96121e+07
17  47  5.38113e+07
17  48  6.46542e+07
17  49  4.72863e+07
17  50  4.87688e+07
18  0  0
18  1  0
18  2  0
18  3  0
18  4  0
18  5  0
18  6  0
18  7  0
18  8  2.40488e+07
18  9  1.82715e+07
18  10  0
18  11  2.63101e+07
18  12  0
18  13  0
18  14  2.45392e+07
18  15  2.36837e+07
18  16  0
18  17  2.95497e+07
18  18  4.53331e+07
18  19  4.98513e+07
18  20  3.28332e+07
18  21  3.75633e+07
18  22  5.59635e+07
18  23  6.20419e+07
18  24  4.62749e+07
18  25  2.16642e+07
18  26  3.15731e+07
18  27  5.97975e+07
18  28  4.6734e+07
18  29  8.48741e+07
18  30  4.44402e+07
18  31  2.82801e+07
18  32  4.97717e+07
18  33  6.09649e+07
18  34  4.00178e+07
18  35  3.468e+07
18  36  3.86463e+07
18  37  5.26893e+07
18  38  4.75586e+07
18  39  7.07414e+07
18  40  6.69251e+07
18  41  7.01346e+07
18  42  8.16895e+07
18  43  3.79125e+07
18  44  7.86728e+07
18  45  6.9404e+07
18  46  4.35708e+07
18  47  4.73603e+07
18  48  6.88784e+07
18  49  4.69488e+07
18  50  1.5355e+07
19  0  0
19  1  0
19  2  0
19  3  0
19  4  0
19  5  0
19  6  0
19  7  0
19  8  0
19  9  0
19  10  0
19  11  0
19  12  2.55366e+07
19  13  0
19  14  0
19  15  4.3404e+07
19  16  3.46301e+07
19  17  3.96462e+07
19  18  4.16491e+07
19  19  3.36145e+07
19  20  2.33482e+07
19  21  3.53207e+07
19  22  6.38282e+07
19  23  2.89522e+07
19  24  3.61934e+07
19  25  2.76886e+07
19  26  3.72506e+07
19  27  3.34438e+07
19  28  4.19586e+07
19  29  5.78204e+07
19  30  1.19924e+07
19  31  5.74472e+07
19  32  4.53369e+07
19  33  3.83952e+07
19  34  2.02378e+07
19  35  3.47864e+07
19  36  6.37072e+07
19  37  7.01735e+07
19  38  2.7777e+07
19  39  5.21948e+07
19  40  5.56531e+07
19  41  7.4238e+07
19  42  5.58784e+07
19  43  5.79376e+07
19  44  9.34147e+07
19  45  4.57548e+07
19  46  7.43373e+07
19  47  5.04388e+07
19  48  3.4645e+07
19  49  4.40161e+07
19  50  2.60176e+07
20  0  0
20  1  0
20  2  0
20  3  0
20  4  0
20  5  0
20  6  0
20  7  0
20  8  0
20  9  0
20  10  3.1573e+07
20  11  0
20  12  0
20  13  1.83743e+07
20  14  0
20  15  2.39646e+07
20  16  2.61409e+07
20  17  2.05399e+07
20  18  3.80981e+07
20  19  3.55023e+07
20  20  5.99242e+07
20  21  4.67325e+07
20  22  7.37766e+07
20  23  6.91572e+07
20  24  8.03379e+07
20  25  4.1416e+07
20  26  4.93028e+07
20  27  3.21179e+07
20  28  1.87009e+07
20  29  2.4284e+07
20  30  4.47413e+07
20  31  2.37486e+07
20  32  5.43506e+07
20  33  3.9546e+07
20  34  5.09135e+07
20  35  4.51469e+07
20  36  4.18688e+07
20  37  5.17979e+07
20  38  4.10689e+07
20  39  4.74764e+07
20  40  7.74618e+07
20  41  6.63503e+07
20  42  5.99634e+07
20  43  4.72543e+07
20  44  7.40753e+07
20  45  5.71534e+07
20  46  2.77473e+07
20  47  4.44078e+07
20  48  3.56134e+07
20  49  2.43348e+07
20  50  5.54625e+07
21  0  0
21  1  0
21  2  0
21  3  0
21  4  0
21  5  0
21  6  0
21  7  0
21  8  0
21  9  2.06838e+07
21  10  0
21  11  2.86999e+07
21  12  2.86865e+07
21  13  3.19923e+07
21  14  1.46417e+07
21  15  4.10181e+07
21  16  4.47021e+06
21  17  5.03316e+07
21  18  3.34077e+07
21  19  3.23143e+07
21  20  3.26295e+07
21  21  3.90951e+07
21  22  7.73287e+07
21  23  4.14424e+07
21  24  3.66008e+07
21  25  2.24525e+07
21  26  5.05758e+07
21  27  3.23142e+07
21  28  3.57351e+07
21  29  2.24892e+07
21  30  1.92186e+07
21  31  5.41927e+07
21  32  7.66921e+07
21  33  3.53988e+07
21  34  0
21  35  4.92545e+07
21  36  5.83137e+07
21  37  5.76951e+07
21  38  4.61509e+07
21  39  6.48849e+07
21  40  4.40968e+07
21  41  6.54219e+07
21  42  5.50848e+07
21  43  8.04029e+07
21  44  6.12432e+07
21  45  6.72887e+07
21  46  2.63891e+07
21  47  3.74814e+07
21  48  4.90609e+07
21  49  2.48218e+07
21  50  2.34523e+07
22  0  0
22  1  0
22  2  0
22  3  0
22  4  0
22  5  0
22  6  0
22  7  0
22  8  0
22  9  0
22  10  0
22  11  1.62746e+07
22  12  2.77614e+07
22  13  0
22  14  3.81162e+07
22  15  0
22  16  2.24297e+07
22  17  4.04892e+07
22  18  1.94704e+07
22  19  1.86985e+07
22  20  4.22947e+07
22  21  3.08344e+07
22  22  4.43555e+07
22  23  6.80894e+07
22  24  5.03747e+07
22  25  2.62686e+07
22  26  2.82656e+07
22  27  6.00277e+07
22  28  3.92764e+07
22  29  3.47225e+07
22  30  3.09752e+07
22  31  4.36442e+07
22  32  4.43882e+07
22  33  4.83896e+07
22  34  5.60708e+07
22  35  5.12048e+07
22  36  2.87386e+07
22  37  5.6353e+07
22  38  5.16756e+07
22  39  5.1517e+07
22  40  6.6784e+07
22  41  4.34395e+07
22  42  2.84255e+07
22  43  6.09676e+07
22  44  5.75043e+07
22  45  4.57941e+07
22  46  4.68449e+07
22  47  4.45352e+07
22  48  3.19244e+07
22  49  4.06697e+07
22  50  3.95041e+07
23  0  2.33862e+07
23  1  0
23  2  0
23  3  0
23  4  1.75288e+07
23  5  0
23  6  2.37947e+07
23  7  0
23  8  0
23  9  1.34632e+07
23  10  1.30266e+07
23  11  0
23  12  0
23  13  0
23  14  4.319e+07
23  15  1.46869e+07
23  16  0
23  17  1.83128e+07
23  18  5.04587e+07
23  19  4.64232e+07
23  20  1.37624e+07
23  21  5.05863e+07
23  22  5.07341e+07
23  23  4.89377e+07
23  24  3.59843e+07
23  25  3.1631e+07
23  26  1.48354e+07
23  27  1.92895e+07
23  28  4.24491e+07
23  29  0
23  30  3.70344e+07
23  31  3.48471e+07
23  32  3.96353e+07
23  33  3.3925e+07
23  34  3.19684e+07
23  35  2.83567e+07
23  36  5.06194e+07
23  37  2.00174e+07
23  38  6.09747e+07
23  39  5.24942e+07
23  40  5.20545e+07
23  41  6.70813e+07
23  42  3.52282e+07
23  43  4.17576e+07
23  44  5.10605e+07
23  45  2.6702e+07
23  46  0
23  47  3.97962e+07
23  48  2.00989e+07
23  49  1.7233e+07
23  50  2.57324e+07
24  0  0
24  1  0
24  2  0
24  3  0
24  4  0
24  5  0
24  6  0
24  7  0
24  8  0
24  9  0
24  10  0
24  11  0
24  12  1.42571e+07
24  13  1.65657e+07
24  14  1.60476e+07
24  15  3.39575e+07
24  16  3.36835e+07
24  17  1.66179e+07
24  18  1.80243e+07
24  19  3.01713e+07
24  20  0
24  21  3.33779e+07
24  22  5.4196e+07
24  23  4.408e+07
24  24  5.20909e+07
24  25  2.56834e+07
24  26  3.18798e+07
24  27  2.87654e+07
24  28  2.99539e+07
24  29  3.38408e+07
24  30  1.12172e+07
24  31  0
24  32  4.9483e+07
24  33  3.36126e+07
24  34  4.30377e+07
24  35  4.64216e+07
24  36  4.5627e+07
24  37  5.60353e+07
24  38  4.22609e+07
24  39  5.77252e+07
24  40  3.45027e+07
24  41  3.45849e+07
24  42  1.91865e+07
24  43  3.52363e+07
24  44  3.57207e+07
24  45  3.8437e+07
24  46  5.96064e+07
24  47  2.46067e+07
24  48  4.76736e+07
24  49  4.59017e+07
24  50  2.14414e+07
25  0  0
25  1  0
25  2  0
25  3  0
25  4  0
25  5  0
25  6  0
25  7  0
25  8  2.17158e+07
25  9  0
25  10  0
25  11  2.90183e+07
25  12  2.11709e+07
25  13  2.10953e+07
25  14  3.46382e+07
25  15  4.20541e+07
25  16  4.6354e+07
25  17  3.25863e+07
25  18  0
25  19  2.75353e+07
25  20  3.97953e+07
25  21  4.04435e+07
25  22  3.55225e+07
25  23  4.21754e+07
25  24  3.17914e+07
25  25  3.97044e+07
25  26  3.65614e+07
25  27  1.56207e+07
25  28  3.80239e+07
25  29  2.26318e+07
25  30  1.58989e+07
25  31  2.75576e+07
25  32  2.96332e+07
25  33  3.31443e+07
25  34  1.90776e+07
25  35  3.38208e+07
25  36  3.63079e+07
25  37  3.8439e+07
25  38  5.81628e+07
25  39  3.73055e+07
25  40  5.22642e+07
25  41  4.76591e+07
25  42  2.11223e+07
25  43  3.48531e+07
25  44  5.10937e+07
25  45  3.69951e+07
25  46  4.4717e+07
25  47  4.28382e+07
25  48  3.28783e+07
25  49  5.83513e+07
25  50  4.98417e+07
26  0  0
26  1  0
26  2  3.16903e+07
26  3  0
26  4  0
26  5  1.40598e+07
26  6  2.12772e+07
26  7  0
26  8  0
26  9  0
26  10  4.3927e+07
26  11  6.83469e+07
26  12  3.58167e+07
26  13  2.98151e+07
26  14  3.60156e+07
26  15  3.6889e+07
26  16  2.44621e+07
26  17  2.55409e+07
26  18  1.37854e+07
26  19  3.82743e+07
26  20  2.9481e+07
26  21  4.58284e+07
26  22  5.66765e+07
26  23  4.5795e+07
26  24  4.77878e+07
26  25  1.75633e+07
26  26  4.17413e+07
26  27  2.18036e+07
26  28  4.76521e+07
26  29  1.35497e+07
26  30  2.93808e+07
26  31  3.27435e+07
