row  column  (images_19_742.edf Ca-K*images_19_742.edf Ar-K**2.3)
1  45  5.38048e+08
1  46  4.96992e+08
1  47  5.06126e+08
1  48  4.80815e+08
1  49  4.85941e+08
1  50  4.30406e+08
1  51  4.52342e+08
1  52  4.57721e+08
1  53  4.94937e+08
1  54  4.68656e+08
1  55  4.16391e+08
2  0  7.36327e+07
2  1  1.07387e+08
2  2  9.41485e+07
2  3  1.1727e+08
2  4  1.19964e+08
2  5  1.36561e+08
2  6  1.78115e+08
2  7  1.92829e+08
2  8  2.28076e+08
2  9  2.92465e+08
2  10  3.61152e+08
2  11  3.78573e+08
2  12  3.5904e+08
2  13  3.83414e+08
2  14  4.31427e+08
2  15  4.4054e+08
2  16  4.72029e+08
2  17  5.09611e+08
2  18  4.95712e+08
2  19  4.39423e+08
2  20  4.14088e+08
2  21  3.9032e+08
2  22  4.19122e+08
2  23  3.81352e+08
2  24  3.16097e+08
2  25  3.70841e+08
2  26  3.2516e+08
2  27  3.61939e+08
2  28  3.34152e+08
2  29  3.97143e+08
2  30  4.30241e+08
2  31  4.06505e+08
2  32  4.33364e+08
2  33  4.5722e+08
2  34  4.1298e+08
2  35  4.89209e+08
2  36  4.1533e+08
2  37  4.54181e+08
2  38  5.08571e+08
2  39  4.78515e+08
2  40  4.45568e+08
2  41  5.20535e+08
2  42  5.22281e+08
2  43  5.42611e+08
2  44  5.07221e+08
2  45  5.07126e+08
2  46  5.44945e+08
2  47  4.98661e+08
2  48  5.24416e+08
2  49  4.8257e+08
2  50  4.34425e+08
2  51  4.39134e+08
2  52  4.25015e+08
2  53  4.45664e+08
2  54  4.21446e+08
2  55  4.27305e+08
3  0  8.0204e+07
3  1  8.34491e+07
3  2  1.0306e+08
3  3  1.19414e+08
3  4  1.46788e+08
3  5  1.84051e+08
3  6  1.94352e+08
3  7  2.2076e+08
3  8  2.68633e+08
3  9  3.1941e+08
3  10  3.84322e+08
3  11  3.46051e+08
3  12  3.59072e+08
3  13  3.97739e+08
3  14  4.46593e+08
3  15  3.89889e+08
3  16  4.38779e+08
3  17  5.03383e+08
3  18  4.3502e+08
3  19  4.16981e+08
3  20  4.06269e+08
3  21  3.94603e+08
3  22  3.49243e+08
3  23  3.20346e+08
3  24  3.31326e+08
3  25  3.32119e+08
3  26  3.69701e+08
3  27  3.79692e+08
3  28  3.95695e+08
3  29  3.87812e+08
3  30  3.97813e+08
3  31  4.08971e+08
3  32  4.30202e+08
3  33  4.64141e+08
3  34  4.29428e+08
3  35  4.57155e+08
3  36  3.87973e+08
3  37  4.56357e+08
3  38  4.42122e+08
3  39  4.49227e+08
3  40  5.04989e+08
3  41  4.90271e+08
3  42  5.63093e+08
3  43  5.41144e+08
3  44  5.56788e+08
3  45  4.91855e+08
3  46  4.71847e+08
3  47  4.66183e+08
3  48  5.39234e+08
3  49  4.5444e+08
3  50  4.27705e+08
3  51  4.50327e+08
3  52  4.62486e+08
3  53  4.61258e+08
3  54  5.23822e+08
3  55  4.60047e+08
4  0  8.0761e+07
4  1  9.93482e+07
4  2  1.35744e+08
4  3  1.60471e+08
4  4  1.81523e+08
4  5  2.23062e+08
4  6  2.5183e+08
4  7  2.85862e+08
4  8  3.13156e+08
4  9  3.33307e+08
4  10  3.85207e+08
4  11  4.06487e+08
4  12  3.94607e+08
4  13  3.35146e+08
4  14  3.90691e+08
4  15  4.59944e+08
4  16  4.07953e+08
4  17  4.52973e+08
4  18  4.51017e+08
4  19  4.45604e+08
4  20  4.05222e+08
4  21  3.79911e+08
4  22  3.74009e+08
4  23  3.2374e+08
4  24  3.53099e+08
4  25  3.63732e+08
4  26  3.24723e+08
4  27  3.63954e+08
4  28  3.76737e+08
4  29  3.88053e+08
4  30  4.72943e+08
4  31  4.17998e+08
4  32  4.63223e+08
4  33  3.7614e+08
4  34  4.30797e+08
4  35  4.64115e+08
4  36  4.48148e+08
4  37  4.41215e+08
4  38  4.32886e+08
4  39  4.71869e+08
4  40  4.92034e+08
4  41  4.77552e+08
4  42  5.07506e+08
4  43  5.779e+08
4  44  5.10112e+08
4  45  5.53144e+08
4  46  5.47538e+08
4  47  4.73346e+08
4  48  5.19859e+08
4  49  4.47594e+08
4  50  4.69729e+08
4  51  4.31085e+08
4  52  4.24142e+08
4  53  4.47237e+08
4  54  4.01854e+08
4  55  4.78874e+08
5  0  8.12609e+07
5  1  1.07621e+08
5  2  1.6257e+08
5  3  1.64927e+08
5  4  2.19232e+08
5  5  2.41009e+08
5  6  3.19529e+08
5  7  2.90971e+08
5  8  3.70107e+08
5  9  3.98657e+08
5  10  4.07803e+08
5  11  3.75243e+08
5  12  3.96769e+08
5  13  3.74472e+08
5  14  3.97487e+08
5  15  3.87392e+08
5  16  4.05103e+08
5  17  4.16058e+08
5  18  4.26534e+08
5  19  3.92472e+08
5  20  3.97286e+08
5  21  3.79024e+08
5  22  3.04438e+08
5  23  3.4751e+08
5  24  3.1482e+08
5  25  3.11716e+08
5  26  3.74571e+08
5  27  3.93335e+08
5  28  3.87635e+08
5  29  3.80332e+08
5  30  4.22915e+08
5  31  4.09939e+08
5  32  4.15673e+08
5  33  4.3712e+08
5  34  4.13082e+08
5  35  3.90586e+08
5  36  4.4176e+08
5  37  4.46428e+08
5  38  4.57104e+08
5  39  4.47237e+08
5  40  4.87325e+08
5  41  5.09475e+08
5  42  4.89579e+08
5  43  5.10186e+08
5  44  5.45615e+08
5  45  4.8149e+08
5  46  5.13706e+08
5  47  5.0911e+08
5  48  4.84112e+08
5  49  5.12028e+08
5  50  4.8559e+08
5  51  3.97024e+08
5  52  3.81996e+08
5  53  4.72195e+08
5  54  4.28177e+08
5  55  4.49156e+08
6  0  8.6933e+07
6  1  1.2008e+08
6  2  1.78366e+08
6  3  2.28354e+08
6  4  2.41722e+08
6  5  2.97512e+08
6  6  3.07338e+08
6  7  3.27614e+08
6  8  3.59542e+08
6  9  3.55367e+08
6  10  4.15935e+08
6  11  3.88768e+08
6  12  3.42505e+08
6  13  3.63063e+08
6  14  4.00931e+08
6  15  4.14797e+08
6  16  4.01827e+08
6  17  4.75073e+08
6  18  4.5893e+08
6  19  3.8967e+08
6  20  3.52455e+08
6  21  3.33365e+08
6  22  3.49836e+08
6  23  3.13874e+08
6  24  3.24801e+08
6  25  3.63777e+08
6  26  3.50922e+08
6  27  3.64462e+08
6  28  3.73416e+08
6  29  3.72512e+08
6  30  3.78431e+08
6  31  3.84633e+08
6  32  3.92017e+08
6  33  4.64256e+08
6  34  4.06535e+08
6  35  3.88601e+08
6  36  4.54974e+08
6  37  4.44032e+08
6  38  4.22684e+08
6  39  4.86965e+08
6  40  4.76178e+08
6  41  4.76696e+08
6  42  4.97475e+08
6  43  4.78695e+08
6  44  4.44828e+08
6  45  5.04592e+08
6  46  4.64376e+08
6  47  5.07794e+08
6  48  4.71188e+08
6  49  4.35721e+08
6  50  3.95937e+08
6  51  4.40603e+08
6  52  4.36891e+08
6  53  4.22445e+08
6  54  4.86561e+08
6  55  4.55995e+08
7  0  9.03903e+07
7  1  1.38515e+08
7  2  1.97284e+08
7  3  2.67104e+08
7  4  2.99449e+08
7  5  3.76309e+08
7  6  3.57861e+08
7  7  3.72545e+08
7  8  3.61946e+08
7  9  4.03978e+08
7  10  4.18643e+08
7  11  4.41604e+08
7  12  3.94317e+08
7  13  3.89951e+08
7  14  3.79262e+08
7  15  3.95894e+08
7  16  3.7293e+08
7  17  3.89521e+08
7  18  3.89487e+08
7  19  3.60839e+08
7  20  3.68042e+08
7  21  3.13836e+08
7  22  3.50384e+08
7  23  3.1145e+08
7  24  3.17827e+08
7  25  3.53701e+08
7  26  3.27906e+08
7  27  3.36595e+08
7  28  3.76833e+08
7  29  3.58399e+08
7  30  3.67311e+08
7  31  4.40124e+08
7  32  4.20345e+08
7  33  4.16775e+08
7  34  4.2156e+08
7  35  3.49912e+08
7  36  3.87068e+08
7  37  3.99381e+08
7  38  4.42003e+08
7  39  4.10273e+08
7  40  4.56481e+08
7  41  4.6442e+08
7  42  4.9215e+08
7  43  4.774e+08
7  44  4.7481e+08
7  45  5.03355e+08
7  46  5.02025e+08
7  47  4.56263e+08
7  48  4.49328e+08
7  49  4.38528e+08
7  50  4.47562e+08
7  51  4.29031e+08
7  52  4.25433e+08
7  53  4.38371e+08
7  54  4.25865e+08
7  55  5.10163e+08
8  0  1.1731e+08
8  1  1.8722e+08
8  2  2.62844e+08
8  3  3.21908e+08
8  4  3.41101e+08
8  5  3.42001e+08
8  6  3.88851e+08
8  7  4.00421e+08
8  8  4.11069e+08
8  9  4.00605e+08
8  10  4.36094e+08
8  11  4.12437e+08
8  12  4.33138e+08
8  13  3.89871e+08
8  14  3.99827e+08
8  15  3.81738e+08
8  16  3.93613e+08
8  17  3.92186e+08
8  18  3.92608e+08
8  19  3.76044e+08
8  20  3.71466e+08
8  21  3.29418e+08
8  22  3.17476e+08
8  23  3.09614e+08
8  24  3.41849e+08
8  25  3.77499e+08
8  26  3.84646e+08
8  27  3.33412e+08
8  28  3.71441e+08
8  29  3.85765e+08
8  30  3.86179e+08
8  31  4.01797e+08
8  32  4.2595e+08
8  33  4.30993e+08
8  34  4.08494e+08
8  35  4.32058e+08
8  36  4.17533e+08
8  37  4.21458e+08
8  38  4.17493e+08
8  39  4.83758e+08
8  40  4.57942e+08
8  41  4.86115e+08
8  42  4.76124e+08
8  43  5.27705e+08
8  44  5.04124e+08
8  45  4.4652e+08
8  46  4.68643e+08
8  47  5.10965e+08
8  48  4.43791e+08
8  49  4.40474e+08
8  50  4.24712e+08
8  51  4.40124e+08
8  52  4.79346e+08
8  53  4.21486e+08
8  54  4.19519e+08
8  55  4.91126e+08
9  0  1.27267e+08
9  1  2.21455e+08
9  2  3.18933e+08
9  3  3.38161e+08
9  4  3.63492e+08
9  5  3.8389e+08
9  6  4.05649e+08
9  7  4.16604e+08
9  8  3.82923e+08
9  9  4.08659e+08
9  10  3.8186e+08
9  11  3.79165e+08
9  12  4.23258e+08
9  13  3.90366e+08
9  14  3.77625e+08
9  15  3.50476e+08
9  16  3.74019e+08
9  17  4.08228e+08
9  18  4.03547e+08
9  19  3.89105e+08
9  20  3.87383e+08
9  21  3.1992e+08
9  22  2.95688e+08
9  23  3.26919e+08
9  24  3.31874e+08
9  25  3.45267e+08
9  26  3.57579e+08
9  27  3.40791e+08
9  28  3.82142e+08
9  29  4.12628e+08
9  30  3.78996e+08
9  31  3.96501e+08
9  32  3.98529e+08
9  33  4.17557e+08
9  34  4.15285e+08
9  35  3.77542e+08
9  36  3.82484e+08
9  37  4.25875e+08
9  38  4.43995e+08
9  39  4.77553e+08
9  40  4.93869e+08
9  41  4.83463e+08
9  42  4.64279e+08
9  43  4.83531e+08
9  44  5.18497e+08
9  45  4.8939e+08
9  46  4.56119e+08
9  47  4.89104e+08
9  48  4.72254e+08
9  49  4.49864e+08
9  50  4.51038e+08
9  51  4.74048e+08
9  52  4.50638e+08
9  53  3.84888e+08
9  54  4.10583e+08
9  55  4.79272e+08
10  0  1.36949e+08
10  1  2.45685e+08
10  2  3.43728e+08
10  3  3.94738e+08
10  4  4.04713e+08
10  5  4.11597e+08
10  6  4.60581e+08
10  7  4.29817e+08
10  8  3.84467e+08
10  9  3.90258e+08
10  10  4.17313e+08
10  11  3.8786e+08
10  12  3.80737e+08
10  13  4.0627e+08
10  14  4.1745e+08
10  15  3.82762e+08
10  16  3.90927e+08
10  17  4.11664e+08
10  18  4.062e+08
10  19  3.77476e+08
10  20  3.58293e+08
10  21  3.63476e+08
10  22  3.13891e+08
10  23  3.19734e+08
10  24  3.35642e+08
10  25  3.63728e+08
10  26  3.32267e+08
10  27  3.0705e+08
10  28  3.60438e+08
10  29  3.52577e+08
10  30  3.97346e+08
10  31  4.06878e+08
10  32  4.51699e+08
10  33  4.51526e+08
10  34  3.69938e+08
10  35  4.24046e+08
10  36  4.03528e+08
10  37  4.21324e+08
10  38  4.57136e+08
10  39  5.03742e+08
10  40  4.27535e+08
10  41  4.73079e+08
10  42  4.87449e+08
10  43  4.53836e+08
10  44  4.78574e+08
10  45  4.93414e+08
10  46  4.39991e+08
10  47  4.9624e+08
10  48  4.52612e+08
10  49  4.90473e+08
10  50  4.85015e+08
10  51  4.14346e+08
10  52  4.276e+08
10  53  4.1855e+08
10  54  4.08589e+08
10  55  4.36634e+08
11  0  1.32695e+08
11  1  2.73544e+08
11  2  3.46025e+08
11  3  3.64102e+08
11  4  4.06247e+08
11  5  4.24499e+08
11  6  3.82993e+08
11  7  3.76916e+08
11  8  3.88926e+08
11  9  4.47935e+08
11  10  4.38971e+08
11  11  4.068e+08
11  12  4.1383e+08
11  13  3.83954e+08
11  14  3.93486e+08
11  15  3.89929e+08
11  16  3.78513e+08
11  17  3.89506e+08
11  18  3.99128e+08
11  19  3.76822e+08
11  20  3.69905e+08
11  21  3.54754e+08
11  22  3.03483e+08
11  23  3.05688e+08
11  24  3.0924e+08
11  25  3.22615e+08
11  26  3.48711e+08
11  27  3.0535e+08
11  28  3.51312e+08
11  29  3.6095e+08
11  30  4.11972e+08
11  31  3.85643e+08
11  32  4.84451e+08
11  33  3.82903e+08
11  34  4.28902e+08
11  35  3.93611e+08
11  36  4.4376e+08
11  37  4.42292e+08
11  38  4.23874e+08
11  39  4.65445e+08
11  40  4.41659e+08
11  41  4.3374e+08
11  42  4.40797e+08
11  43  4.58802e+08
11  44  5.09182e+08
11  45  4.83129e+08
11  46  4.97951e+08
11  47  5.1735e+08
11  48  4.84324e+08
11  49  4.90399e+08
11  50  4.71836e+08
11  51  4.58663e+08
11  52  4.22179e+08
11  53  3.98262e+08
11  54  4.63228e+08
11  55  4.3633e+08
12  0  1.59383e+08
12  1  2.94128e+08
12  2  4.41061e+08
12  3  4.10438e+08
12  4  4.18346e+08
12  5  3.929e+08
12  6  4.01391e+08
12  7  4.14768e+08
12  8  3.91871e+08
12  9  4.08112e+08
12  10  4.01256e+08
12  11  4.03782e+08
12  12  4.47036e+08
12  13  3.84433e+08
12  14  4.01499e+08
12  15  3.76291e+08
12  16  3.71904e+08
12  17  3.59591e+08
12  18  3.83983e+08
12  19  4.06084e+08
12  20  3.66913e+08
12  21  3.51187e+08
12  22  3.31492e+08
12  23  3.5134e+08
12  24  3.23627e+08
12  25  3.63882e+08
12  26  3.67107e+08
12  27  3.44788e+08
12  28  3.54062e+08
12  29  3.48584e+08
12  30  3.4556e+08
12  31  4.06692e+08
12  32  4.20191e+08
12  33  3.71008e+08
12  34  3.90089e+08
12  35  3.88797e+08
12  36  4.08807e+08
12  37  4.06132e+08
12  38  4.51715e+08
12  39  4.19569e+08
12  40  4.91166e+08
12  41  4.52874e+08
12  42  4.62284e+08
12  43  4.20923e+08
12  44  4.89855e+08
12  45  5.16765e+08
12  46  4.99738e+08
12  47  4.71912e+08
12  48  4.71021e+08
12  49  4.72015e+08
12  50  5.06738e+08
12  51  4.96369e+08
12  52  4.91043e+08
12  53  3.40659e+08
12  54  3.86609e+08
12  55  4.37745e+08
13  0  2.04774e+08
13  1  3.00429e+08
13  2  3.42858e+08
13  3  3.86936e+08
13  4  4.03456e+08
13  5  3.30542e+08
13  6  4.33956e+08
13  7  4.20638e+08
13  8  4.26161e+08
13  9  4.59551e+08
13  10  4.50747e+08
13  11  4.29738e+08
13  12  4.27354e+08
13  13  3.72668e+08
13  14  3.33386e+08
13  15  3.85596e+08
13  16  3.70166e+08
13  17  3.49142e+08
13  18  3.37982e+08
13  19  3.53495e+08
13  20  3.54453e+08
13  21  3.5567e+08
13  22  3.37065e+08
13  23  3.2536e+08
13  24  3.48925e+08
13  25  3.34083e+08
13  26  3.0245e+08
13  27  3.10061e+08
13  28  3.52425e+08
13  29  3.4334e+08
13  30  3.44766e+08
13  31  3.98653e+08
13  32  4.20253e+08
13  33  4.02246e+08
13  34  3.94628e+08
13  35  3.84089e+08
13  36  4.08043e+08
13  37  4.29096e+08
13  38  4.48924e+08
13  39  4.27846e+08
13  40  4.86397e+08
13  41  4.83035e+08
13  42  4.70782e+08
13  43  4.2657e+08
13  44  4.79253e+08
13  45  4.54466e+08
13  46  4.94357e+08
13  47  5.0126e+08
13  48  5.199e+08
13  49  4.88202e+08
13  50  4.63049e+08
13  51  5.07435e+08
13  52  4.22042e+08
13  53  3.95802e+08
13  54  3.88292e+08
13  55  4.03074e+08
14  0  1.9929e+08
14  1  3.12332e+08
14  2  3.65486e+08
14  3  4.0579e+08
14  4  3.971e+08
14  5  3.87694e+08
14  6  4.16842e+08
14  7  4.10978e+08
14  8  4.11524e+08
14  9  4.24584e+08
14  10  4.69534e+08
14  11  4.11924e+08
14  12  4.26922e+08
14  13  3.627e+08
14  14  4.14835e+08
14  15  3.55595e+08
14  16  3.75149e+08
14  17  3.50557e+08
14  18  3.23915e+08
14  19  3.57078e+08
14  20  3.39491e+08
14  21  3.24881e+08
14  22  3.10529e+08
14  23  3.34702e+08
14  24  3.40029e+08
14  25  3.07497e+08
14  26  3.29245e+08
14  27  3.28349e+08
14  28  3.36951e+08
14  29  3.54516e+08
14  30  3.43687e+08
14  31  3.79413e+08
14  32  4.05709e+08
14  33  4.05043e+08
14  34  3.41835e+08
14  35  3.46236e+08
14  36  4.01359e+08
14  37  3.76111e+08
14  38  4.42199e+08
14  39  4.607e+08
14  40  4.07882e+08
14  41  4.39235e+08
14  42  4.74646e+08
14  43  4.84345e+08
14  44  4.86889e+08
14  45  4.55153e+08
14  46  4.76083e+08
14  47  5.06206e+08
14  48  5.46242e+08
14  49  4.51846e+08
14  50  5.34528e+08
14  51  4.89848e+08
14  52  4.21872e+08
14  53  3.53229e+08
14  54  3.74927e+08
14  55  4.0198e+08
15  0  2.17282e+08
15  1  2.79457e+08
15  2  3.78146e+08
15  3  4.45473e+08
15  4  3.99735e+08
15  5  3.37243e+08
15  6  3.86232e+08
15  7  4.01968e+08
15  8  4.30282e+08
15  9  3.89319e+08
15  10  4.67296e+08
15  11  4.43926e+08
15  12  4.30382e+08
15  13  4.06272e+08
15  14  3.53236e+08
15  15  3.77075e+08
15  16  4.24909e+08
15  17  3.77775e+08
15  18  3.40344e+08
15  19  3.34113e+08
15  20  3.53881e+08
15  21  3.67377e+08
15  22  3.11042e+08
15  23  3.00811e+08
15  24  3.17396e+08
15  25  3.28486e+08
15  26  3.37158e+08
15  27  3.31955e+08
15  28  3.38278e+08
15  29  3.37287e+08
15  30  4.56575e+08
15  31  4.29053e+08
15  32  3.89901e+08
15  33  3.98785e+08
15  34  3.89648e+08
15  35  4.08873e+08
15  36  3.68928e+08
15  37  4.18468e+08
15  38  4.55364e+08
15  39  4.59943e+08
15  40  4.40477e+08
15  41  4.31035e+08
15  42  4.82597e+08
15  43  4.52538e+08
15  44  5.31877e+08
15  45  5.19807e+08
15  46  5.23633e+08
15  47  5.42621e+08
15  48  4.92763e+08
15  49  5.11683e+08
15  50  5.01625e+08
15  51  4.53311e+08
15  52  3.92422e+08
15  53  3.44309e+08
15  54  3.91218e+08
15  55  3.77642e+08
16  0  2.3042e+08
16  1  3.14284e+08
16  2  3.4418e+08
16  3  4.08078e+08
16  4  3.52064e+08
16  5  3.51869e+08
16  6  3.34227e+08
16  7  3.9411e+08
16  8  4.16704e+08
16  9  4.12789e+08
16  10  4.5683e+08
16  11  4.23172e+08
16  12  4.26228e+08
16  13  3.56242e+08
16  14  3.52167e+08
16  15  3.65826e+08
16  16  3.50362e+08
16  17  3.55507e+08
16  18  3.34535e+08
16  19  3.66733e+08
16  20  3.31203e+08
16  21  3.6766e+08
16  22  3.32061e+08
16  23  3.33761e+08
16  24  3.11358e+08
16  25  3.62653e+08
16  26  3.62618e+08
16  27  3.53746e+08
16  28  3.3136e+08
16  29  3.41914e+08
16  30  3.73072e+08
16  31  3.98183e+08
16  32  3.93038e+08
16  33  3.74182e+08
16  34  3.61654e+08
16  35  3.83381e+08
16  36  3.5706e+08
16  37  4.17438e+08
16  38  3.93247e+08
16  39  4.28289e+08
16  40  4.27798e+08
16  41  4.48831e+08
16  42  4.58739e+08
16  43  4.52773e+08
16  44  4.80845e+08
16  45  4.54985e+08
16  46  5.43983e+08
16  47  5.0135e+08
16  48  5.2026e+08
16  49  4.71325e+08
16  50  5.22762e+08
16  51  4.43435e+08
16  52  4.27413e+08
16  53  3.42093e+08
16  54  3.34394e+08
16  55  3.43477e+08
17  0  2.67749e+08
17  1  3.12636e+08
17  2  3.53902e+08
17  3  3.8352e+08
17  4  3.59175e+08
17  5  3.10362e+08
17  6  3.45787e+08
17  7  4.01911e+08
17  8  3.66193e+08
17  9  3.49355e+08
17  10  4.1302e+08
17  11  4.16832e+08
17  12  4.09821e+08
17  13  4.00059e+08
17  14  3.55528e+08
17  15  3.74544e+08
17  16  3.20578e+08
17  17  3.64557e+08
17  18  3.20123e+08
17  19  3.61389e+08
17  20  3.04903e+08
17  21  3.10021e+08
17  22  3.46166e+08
17  23  3.31617e+08
17  24  3.22099e+08
17  25  3.83131e+08
17  26  3.435e+08
17  27  3.42176e+08
17  28  3.00461e+08
17  29  3.43956e+08
17  30  3.57897e+08
17  31  3.95674e+08
17  32  3.89969e+08
17  33  3.56815e+08
17  34  3.35788e+08
17  35  4.01396e+08
17  36  3.72008e+08
17  37  3.90646e+08
17  38  4.10259e+08
17  39  4.24531e+08
17  40  4.4817e+08
17  41  4.5251e+08
17  42  4.39636e+08
17  43  4.15166e+08
17  44  4.41067e+08
17  45  5.02809e+08
17  46  5.46871e+08
17  47  4.93792e+08
17  48  4.77161e+08
17  49  4.94248e+08
17  50  4.61466e+08
17  51  4.66339e+08
17  52  4.1787e+08
17  53  3.17315e+08
17  54  3.02867e+08
17  55  3.38753e+08
18  0  2.59988e+08
18  1  3.20988e+08
18  2  3.19548e+08
18  3  3.58891e+08
18  4  3.3556e+08
18  5  3.1039e+08
18  6  3.25394e+08
18  7  4.16013e+08
18  8  3.59878e+08
18  9  4.3969e+08
18  10  4.22941e+08
18  11  3.80527e+08
18  12  3.88752e+08
18  13  3.72265e+08
18  14  3.80384e+08
18  15  3.47853e+08
18  16  3.47519e+08
18  17  3.40493e+08
18  18  3.15137e+08
18  19  3.28885e+08
18  20  3.34736e+08
18  21  3.30478e+08
18  22  3.15834e+08
18  23  3.33234e+08
18  24  3.09673e+08
18  25  3.24231e+08
18  26  3.39487e+08
18  27  3.29938e+08
18  28  3.29238e+08
18  29  3.26087e+08
18  30  3.65305e+08
18  31  3.54917e+08
18  32  4.11327e+08
18  33  3.50768e+08
18  34  3.60369e+08
18  35  3.84345e+08
18  36  3.62854e+08
18  37  3.59244e+08
18  38  3.97247e+08
18  39  4.38285e+08
18  40  4.17024e+08
18  41  4.36282e+08
18  42  4.37161e+08
18  43  4.18186e+08
18  44  4.62598e+08
18  45  4.44248e+08
18  46  5.0551e+08
18  47  5.40574e+08
18  48  5.21953e+08
18  49  4.58862e+08
18  50  4.55512e+08
18  51  4.3888e+08
18  52  4.33165e+08
18  53  3.42274e+08
18  54  3.27865e+08
18  55  2.94583e+08
19  0  2.76818e+08
19  1  2.87383e+08
19  2  3.41921e+08
19  3  3.59152e+08
19  4  2.81962e+08
19  5  2.69754e+08
19  6  3.25972e+08
19  7  3.8517e+08
19  8  3.97948e+08
19  9  4.02194e+08
19  10  4.21648e+08
19  11  3.76317e+08
19  12  3.68607e+08
19  13  4.00152e+08
19  14  3.4993e+08
19  15  3.38912e+08
19  16  3.15296e+08
19  17  3.61415e+08
19  18  3.29045e+08
19  19  3.50737e+08
19  20  3.28711e+08
19  21  2.94038e+08
19  22  3.44859e+08
19  23  3.54598e+08
19  24  3.22911e+08
19  25  3.35472e+08
19  26  3.39245e+08
19  27  3.29815e+08
19  28  3.43397e+08
19  29  3.28831e+08
19  30  3.25102e+08
19  31  3.50308e+08
19  32  3.45519e+08
19  33  3.64515e+08
19  34  3.83936e+08
19  35  3.63181e+08
19  36  3.51267e+08
19  37  3.87441e+08
19  38  4.24217e+08
19  39  4.3734e+08
19  40  4.06736e+08
19  41  3.9294e+08
19  42  4.11194e+08
19  43  3.99093e+08
19  44  3.99556e+08
19  45  4.54781e+08
19  46  4.45825e+08
19  47  4.50268e+08
19  48  5.10712e+08
19  49  4.61295e+08
19  50  4.58955e+08
19  51  4.48395e+08
19  52  3.92724e+08
19  53  3.08784e+08
19  54  3.09974e+08
19  55  3.06341e+08
20  0  2.506e+08
20  1  2.82231e+08
20  2  2.99222e+08
20  3  3.46239e+08
20  4  2.94595e+08
20  5  2.41981e+08
20  6  3.00618e+08
20  7  3.69008e+08
20  8  3.79577e+08
20  9  4.00983e+08
20  10  4.14107e+08
20  11  3.83296e+08
20  12  3.76575e+08
20  13  3.84233e+08
20  14  3.53677e+08
20  15  3.51126e+08
20  16  3.44253e+08
20  17  3.48288e+08
20  18  3.45621e+08
20  19  3.54441e+08
20  20  3.54309e+08
20  21  3.39682e+08
20  22  3.30558e+08
20  23  3.30858e+08
20  24  3.75305e+08
20  25  3.6985e+08
20  26  3.34238e+08
20  27  3.19422e+08
20  28  3.15838e+08
20  29  3.33019e+08
20  30  3.44742e+08
20  31  3.98096e+08
20  32  3.55321e+08
20  33  3.65025e+08
20  34  3.33972e+08
20  35  3.52353e+08
20  36  3.43069e+08
20  37  3.53692e+08
20  38  3.56807e+08
20  39  3.49375e+08
20  40  4.35299e+08
