row  column  (images_19_742.edf Cu-K*images_19_742.edf Ar-K**2.3)
2  13  1.00324e+07
2  14  1.35425e+07
2  15  2.58874e+06
2  16  4.97083e+06
2  17  1.06686e+07
2  18  9.81339e+06
2  19  1.15985e+07
2  20  0
2  21  5.66914e+06
2  22  0
2  23  4.06057e+06
2  24  1.52916e+06
2  25  8.4857e+06
2  26  1.29236e+06
2  27  1.39881e+06
2  28  6.44391e+06
2  29  9.01027e+06
2  30  6.2062e+06
2  31  8.56084e+06
2  32  2.37079e+06
2  33  5.49189e+06
2  34  5.15734e+06
2  35  3.50114e+06
2  36  2.89771e+06
2  37  329993
2  38  1.24858e+06
2  39  9.3782e+06
2  40  6.57574e+06
2  41  3.76007e+06
2  42  4.66983e+06
2  43  6.09348e+06
2  44  6.16104e+06
2  45  7.17365e+06
2  46  7.56978e+06
2  47  1.66715e+06
2  48  5.42705e+06
2  49  3.71817e+06
2  50  416354
2  51  2.56528e+06
2  52  5.2873e+06
2  53  5.41258e+06
2  54  7.0183e+06
2  55  2.15725e+06
3  0  272588
3  1  1.96589e+06
3  2  9.22694e+06
3  3  6.70703e+06
3  4  1.03832e+06
3  5  7.36585e+06
3  6  0
3  7  0
3  8  3.9192e+06
3  9  1.96763e+06
3  10  5.63965e+06
3  11  7.43392e+06
3  12  1.50533e+06
3  13  9.98562e+06
3  14  0
3  15  4.36596e+06
3  16  3.8085e+06
3  17  4.41915e+06
3  18  1.49068e+06
3  19  1.05462e+07
3  20  6.94246e+06
3  21  5.82201e+06
3  22  7.83212e+06
3  23  6.11808e+06
3  24  3.80036e+06
3  25  2.48443e+06
3  26  3.45062e+06
3  27  1.76611e+07
3  28  1.44745e+06
3  29  4.12988e+06
3  30  8.44617e+06
3  31  5.10815e+06
3  32  5.2148e+06
3  33  5.72489e+06
3  34  2.18758e+06
3  35  0
3  36  4.61069e+06
3  37  0
3  38  9.0666e+06
3  39  5.21815e+06
3  40  8.25771e+06
3  41  0
3  42  662560
3  43  3.67962e+06
3  44  6.50506e+06
3  45  0
3  46  7.25442e+06
3  47  3.98145e+06
3  48  1.05651e+06
3  49  1.81412e+06
3  50  2.87228e+06
3  51  3.74862e+06
3  52  1.13592e+07
3  53  5.85505e+06
3  54  5.77362e+06
3  55  1.18905e+07
4  0  2.47451e+06
4  1  1.44403e+06
4  2  8.00388e+06
4  3  2.7625e+06
4  4  3.5255e+06
4  5  7.34939e+06
4  6  1.87857e+06
4  7  69074.4
4  8  5.83686e+06
4  9  1.52564e+06
4  10  2.01995e+06
4  11  2.4657e+06
4  12  7.00174e+06
4  13  1.99546e+06
4  14  8.99376e+06
4  15  2.65785e+06
4  16  2.24191e+06
4  17  6.48004e+06
4  18  8.1691e+06
4  19  625162
4  20  0
4  21  4.22967e+06
4  22  369633
4  23  3.18999e+06
4  24  8.06847e+06
4  25  0
4  26  7.51654e+06
4  27  5.12857e+06
4  28  3.10319e+06
4  29  7.30661e+06
4  30  0
4  31  147901
4  32  0
4  33  8.45086e+06
4  34  881989
4  35  0
4  36  0
4  37  5.064e+06
4  38  5.50579e+06
4  39  6.97924e+06
4  40  2.95165e+06
4  41  0
4  42  2.24366e+06
4  43  3.87826e+06
4  44  1.48353e+07
4  45  4.6399e+06
4  46  1.87594e+07
4  47  4.12184e+06
4  48  2.30714e+06
4  49  8.24956e+06
4  50  1.08411e+07
4  51  5.53465e+06
4  52  5.86206e+06
4  53  7.83507e+06
4  54  2.81084e+06
4  55  1.06752e+07
5  0  4.96454e+06
5  1  1.0625e+06
5  2  0
5  3  4.58938e+06
5  4  0
5  5  7.01943e+06
5  6  0
5  7  3.48159e+06
5  8  8.12934e+06
5  9  1.72434e+06
5  10  3.45129e+06
5  11  7.39057e+06
5  12  9.61276e+06
5  13  9.83359e+06
5  14  6.20525e+06
5  15  1.08001e+07
5  16  7.09867e+06
5  17  6.36824e+06
5  18  9.72212e+06
5  19  1.25875e+06
5  20  0
5  21  1.02716e+07
5  22  4.17171e+06
5  23  8.03302e+06
5  24  0
5  25  7.04018e+06
5  26  9.81468e+06
5  27  1.50239e+06
5  28  1.06368e+07
5  29  0
5  30  7.88346e+06
5  31  0
5  32  6.87606e+06
5  33  1.08155e+07
5  34  0
5  35  5.80885e+06
5  36  7.2021e+06
5  37  0
5  38  4.34269e+06
5  39  0
5  40  5.38728e+06
5  41  7.03606e+06
5  42  2.58877e+06
5  43  0
5  44  4.59843e+06
5  45  800242
5  46  1.98778e+06
5  47  6.82247e+06
5  48  5.10723e+06
5  49  0
5  50  837871
5  51  3.40236e+06
5  52  3.23599e+06
5  53  4.81092e+06
5  54  9.09418e+06
5  55  5.73119e+06
6  0  8.72946e+06
6  1  1.18755e+07
6  2  1.01583e+07
6  3  4.0305e+06
6  4  8.28346e+06
6  5  0
6  6  6.32698e+06
6  7  0
6  8  2.95308e+06
6  9  2.92119e+06
6  10  0
6  11  7.45625e+06
6  12  6.37543e+06
6  13  9.92585e+06
6  14  6.64722e+06
6  15  4.2771e+06
6  16  4.44064e+06
6  17  7.32755e+06
6  18  2.5307e+06
6  19  1.24236e+06
6  20  0
6  21  1.20551e+06
6  22  525766
6  23  1.57323e+06
6  24  0
6  25  0
6  26  2.25153e+06
6  27  5.79263e+06
6  28  2.03056e+06
6  29  4.36828e+06
6  30  8.1838e+06
6  31  3.62452e+06
6  32  0
6  33  3.70199e+06
6  34  955682
6  35  2.97501e+06
6  36  0
6  37  130737
6  38  3.93936e+06
6  39  2.07317e+06
6  40  3.83362e+06
6  41  1.28618e+07
6  42  2.44546e+06
6  43  0
6  44  0
6  45  1.51861e+07
6  46  4.34901e+06
6  47  1.03926e+07
6  48  4.40644e+06
6  49  3.5373e+06
6  50  7.88984e+06
6  51  0
6  52  9.05952e+06
6  53  3.53559e+06
6  54  0
6  55  3.08515e+06
7  0  9.02352e+06
7  1  5.78962e+06
7  2  6.7454e+06
7  3  0
7  4  9.38666e+06
7  5  6.96494e+06
7  6  4.80398e+06
7  7  4.85408e+06
7  8  0
7  9  9.94526e+06
7  10  7.69077e+06
7  11  2.31776e+06
7  12  0
7  13  1.92376e+06
7  14  2.82397e+06
7  15  168526
7  16  4.14931e+06
7  17  6.59569e+06
7  18  9.83644e+06
7  19  1.12795e+07
7  20  5.29343e+06
7  21  1.85964e+06
7  22  0
7  23  1.32984e+07
7  24  897116
7  25  4.72647e+06
7  26  0
7  27  6.08472e+06
7  28  6.07187e+06
7  29  6.50294e+06
7  30  0
7  31  2.17745e+06
7  32  7373.16
7  33  5.39318e+06
7  34  6.69309e+06
7  35  7.2379e+06
7  36  1.71113e+06
7  37  2.90769e+06
7  38  8.18392e+06
7  39  8.62617e+06
7  40  5.67316e+06
7  41  6.81696e+06
7  42  0
7  43  0
7  44  0
7  45  1.24284e+06
7  46  2.92624e+06
7  47  5.84029e+06
7  48  4.48622e+06
7  49  4.20754e+06
7  50  0
7  51  5.13141e+06
7  52  7.08951e+06
7  53  9.13222e+06
7  54  6.42544e+06
7  55  1.22038e+07
8  0  0
8  1  3.44515e+06
8  2  3.20979e+06
8  3  0
8  4  0
8  5  0
8  6  0
8  7  0
8  8  5.58324e+06
8  9  2.65402e+06
8  10  1.46775e+06
8  11  8.85288e+06
8  12  177277
8  13  1.05909e+07
8  14  1.63141e+06
8  15  3.37226e+06
8  16  2.06054e+06
8  17  5.66254e+06
8  18  9.31975e+06
8  19  0
8  20  3.30672e+06
8  21  3.56685e+06
8  22  0
8  23  8.22512e+06
8  24  2.27746e+06
8  25  4.39224e+06
8  26  2.04081e+06
8  27  4.11741e+06
8  28  0
8  29  7.25766e+06
8  30  8.62623e+06
8  31  1.69113e+06
8  32  1.50234e+06
8  33  468610
8  34  420713
8  35  8.39497e+06
8  36  0
8  37  5.45763e+06
8  38  0
8  39  1.81231e+06
8  40  0
8  41  2.59415e+06
8  42  2.2141e+06
8  43  8.07861e+06
8  44  0
8  45  3.24879e+06
8  46  7.30403e+06
8  47  7.60433e+06
8  48  4.61517e+06
8  49  4.47926e+06
8  50  2.69722e+06
8  51  1.81302e+06
8  52  0
8  53  8.54799e+06
8  54  6.79018e+06
8  55  5.35927e+06
9  0  0
9  1  2.68754e+06
9  2  5.51251e+06
9  3  7.44363e+06
9  4  8.05924e+06
9  5  1.22541e+07
9  6  6.88381e+06
9  7  3.62988e+06
9  8  7.40182e+06
9  9  6.29257e+06
9  10  4.42641e+06
9  11  1.05224e+07
9  12  492470
9  13  5.12029e+06
9  14  169105
9  15  983414
9  16  2.03456e+06
9  17  0
9  18  0
9  19  6.40018e+06
9  20  8.99085e+06
9  21  4.58472e+06
9  22  378941
9  23  5.1806e+06
9  24  3.45383e+06
9  25  9.64586e+06
9  26  0
9  27  4.58139e+06
9  28  5.58178e+06
9  29  2.35665e+06
9  30  8.86994e+06
9  31  2.23859e+06
9  32  1.60063e+06
9  33  9.83347e+06
9  34  1.00518e+07
9  35  101882
9  36  9.10141e+06
9  37  0
9  38  473532
9  39  0
9  40  2.87371e+06
9  41  0
9  42  3.92452e+06
9  43  2.88002e+06
9  44  5.10559e+06
9  45  4.47265e+06
9  46  3.60319e+06
9  47  6.05112e+06
9  48  0
9  49  3.5979e+06
9  50  764731
9  51  4.2253e+06
9  52  887806
9  53  4.91087e+06
9  54  0
9  55  1.70792e+06
10  0  5.42698e+06
10  1  2.54971e+06
10  2  5.52669e+06
10  3  1.13147e+06
10  4  0
10  5  5.59289e+06
10  6  7.51893e+06
10  7  657455
10  8  2.80629e+06
10  9  8.51262e+06
10  10  9.91145e+06
10  11  1.28553e+06
10  12  0
10  13  6.62194e+06
10  14  1.55834e+06
10  15  9.83366e+06
10  16  1.49488e+06
10  17  0
10  18  0
10  19  745014
10  20  0
10  21  0
10  22  1.75168e+06
10  23  0
10  24  5.15098e+06
10  25  4.04334e+06
10  26  955183
10  27  4.189e+06
10  28  3.33762e+06
10  29  0
10  30  555260
10  31  2.75678e+06
10  32  1.12587e+06
10  33  5.62138e+06
10  34  2.41531e+06
10  35  466478
10  36  5.78405e+06
10  37  3.28583e+06
10  38  1.28072e+07
10  39  1.65285e+06
10  40  4.22731e+06
10  41  5.49255e+06
10  42  9.57774e+06
10  43  1.03602e+06
10  44  0
10  45  0
10  46  7.04879e+06
10  47  7.22415e+06
10  48  1.91399e+06
10  49  2.41943e+06
10  50  0
10  51  0
10  52  6.98368e+06
10  53  2.53526e+06
10  54  3.0871e+06
10  55  6.24584e+06
11  0  3.77426e+06
11  1  5.16219e+06
11  2  5.35142e+06
11  3  7.70175e+06
11  4  3.12362e+06
11  5  3.13868e+06
11  6  0
11  7  9.81332e+06
11  8  6.32586e+06
11  9  3.12735e+06
11  10  4.33231e+06
11  11  7.0202e+06
11  12  1.54975e+06
11  13  1.13953e+07
11  14  1.16582e+06
11  15  2.94821e+06
11  16  1.98411e+06
11  17  8.29712e+06
11  18  883387
11  19  3.9975e+06
11  20  5.88674e+06
11  21  3.7457e+06
11  22  2.39979e+06
11  23  5.53481e+06
11  24  6.81725e+06
11  25  5.99526e+06
11  26  3.37829e+06
11  27  1.32494e+06
11  28  4.65941e+06
11  29  3.06391e+06
11  30  9.716e+06
11  31  6.73131e+06
11  32  1.11545e+07
11  33  1.25591e+07
11  34  1.22579e+07
11  35  1.98584e+06
11  36  7.73271e+06
11  37  2.5076e+06
11  38  0
11  39  264343
11  40  4.21654e+06
11  41  4.06668e+06
11  42  8.0979e+06
11  43  4.84965e+06
11  44  6.76158e+06
11  45  1.64062e+06
11  46  1.576e+06
11  47  1.22953e+07
11  48  4.51646e+06
11  49  5.2898e+06
11  50  0
11  51  1.29851e+06
11  52  7.78434e+06
11  53  44369.6
11  54  2.27964e+06
11  55  4.936e+06
12  0  0
12  1  0
12  2  7.27534e+06
12  3  6.79259e+06
12  4  1.02443e+07
12  5  8.29406e+06
12  6  7.18235e+06
12  7  333579
12  8  4.0696e+06
12  9  0
12  10  4.57617e+06
12  11  0
12  12  4.86127e+06
12  13  4.8856e+06
12  14  6.62654e+06
12  15  1.04802e+07
12  16  0
12  17  0
12  18  1.41733e+07
12  19  685829
12  20  5.91358e+06
12  21  1.02403e+07
12  22  0
12  23  1.55269e+06
12  24  7.68505e+06
12  25  6.92776e+06
12  26  5.69843e+06
12  27  0
12  28  5.64073e+06
12  29  5.88607e+06
12  30  5.14275e+06
12  31  2.9901e+06
12  32  4.41962e+06
12  33  5.51014e+06
12  34  11230.7
12  35  1.20214e+06
12  36  5.72471e+06
12  37  3.52819e+06
12  38  9.02977e+06
12  39  2.54149e+06
12  40  9.78406e+06
12  41  0
12  42  6.5216e+06
12  43  4.91327e+06
12  44  5.53412e+06
12  45  6.12052e+06
12  46  3.77671e+06
12  47  1.35298e+07
12  48  1.25438e+07
12  49  4.65961e+06
12  50  2.6948e+06
12  51  376614
12  52  7.78493e+06
12  53  0
12  54  1.03623e+06
12  55  5.31705e+06
13  0  7.84183e+06
13  1  1.36141e+07
13  2  2.1725e+06
13  3  3.37015e+06
13  4  9.30944e+06
13  5  7.88426e+06
13  6  5.05193e+06
13  7  0
13  8  2.91939e+06
13  9  5.89416e+06
13  10  0
13  11  141713
13  12  0
13  13  6.759e+06
13  14  1.03556e+07
13  15  1.0817e+07
13  16  2.30478e+06
13  17  0
13  18  1.00199e+07
13  19  1.2301e+06
13  20  2.50427e+06
13  21  0
13  22  4.9341e+06
13  23  2.32668e+06
13  24  5.39035e+06
13  25  5.0098e+06
13  26  3.65127e+06
13  27  9.14773e+06
13  28  0
13  29  0
13  30  0
13  31  1.96947e+06
13  32  795501
13  33  8.35452e+06
13  34  1.04402e+07
13  35  0
13  36  1.02655e+07
13  37  984836
13  38  827035
13  39  2.20318e+06
13  40  3.98139e+06
13  41  1.45759e+06
13  42  1.25728e+07
13  43  0
13  44  1.52229e+06
13  45  4.71904e+06
13  46  6.17725e+06
13  47  5.70559e+06
13  48  5.16714e+06
13  49  7.46527e+06
13  50  2.15344e+06
13  51  7.03813e+06
13  52  4.32626e+06
13  53  1.02062e+06
13  54  0
13  55  1.31599e+06
14  0  6.05385e+06
14  1  8.22242e+06
14  2  0
14  3  0
14  4  8.86737e+06
14  5  3.43829e+06
14  6  8.53493e+06
14  7  4.32066e+06
14  8  0
14  9  2.9293e+06
14  10  7.24631e+06
14  11  2.00022e+06
14  12  3.04218e+06
14  13  3.73332e+06
14  14  1.65458e+06
14  15  6.16408e+06
14  16  5.64274e+06
14  17  2.47112e+06
14  18  1.20156e+06
14  19  2.57958e+06
14  20  9.87568e+06
14  21  4.43381e+06
14  22  2.7207e+06
14  23  6.00539e+06
14  24  0
14  25  4.36327e+06
14  26  5.32125e+06
14  27  3.97539e+06
14  28  0
14  29  1.75822e+06
14  30  0
14  31  0
14  32  0
14  33  4.29066e+06
14  34  0
14  35  6.42539e+06
14  36  1.22695e+07
14  37  2.67844e+06
14  38  4.91769e+06
14  39  1.10161e+07
14  40  0
14  41  3.53674e+06
14  42  9.33389e+06
14  43  0
14  44  5.35613e+06
14  45  4.10016e+06
14  46  3.18304e+06
14  47  6.98881e+06
14  48  5.76013e+06
14  49  3.87109e+06
14  50  1.29194e+07
14  51  2.44709e+06
14  52  0
14  53  0
14  54  0
14  55  1.5854e+07
15  0  409301
15  1  0
15  2  6.56398e+06
15  3  5.90034e+06
15  4  8.98742e+06
15  5  2.62864e+06
15  6  0
15  7  7.47978e+06
15  8  5.33894e+06
15  9  0
15  10  5.64409e+06
15  11  9.5924e+06
15  12  3.05316e+06
15  13  0
15  14  4.8184e+06
15  15  2.38096e+06
15  16  8.94467e+06
15  17  5.70248e+06
15  18  2.71856e+06
15  19  1.18077e+07
15  20  0
15  21  3.30611e+06
15  22  4.07424e+06
15  23  0
15  24  7.86976e+06
15  25  350128
15  26  5.25228e+06
15  27  5.33499e+06
15  28  4.59023e+06
15  29  8.72142e+06
15  30  3.85031e+06
15  31  0
15  32  2.50161e+06
15  33  4.27388e+06
15  34  135879
15  35  7.61344e+06
15  36  0
15  37  0
15  38  0
15  39  9.21764e+06
15  40  3.4455e+06
15  41  0
15  42  4.57842e+06
15  43  985527
15  44  3.28348e+06
15  45  3.91115e+06
15  46  2.62393e+06
15  47  5.10923e+06
15  48  9.78003e+06
15  49  6.82256e+06
15  50  3.21639e+06
15  51  6.44247e+06
15  52  7.09812e+06
15  53  0
15  54  3.62335e+06
15  55  702977
16  0  3.91214e+06
16  1  7.43809e+06
16  2  3.2044e+06
16  3  5.9238e+06
16  4  454528
16  5  6.51005e+06
16  6  8.47474e+06
16  7  2.62317e+06
16  8  2.6458e+06
16  9  1.84912e+06
16  10  1.87107e+06
16  11  0
16  12  9.04275e+06
16  13  2.58406e+06
16  14  0
16  15  0
16  16  3.18481e+06
16  17  4.06374e+06
16  18  0
16  19  2.79056e+06
16  20  7.04084e+06
16  21  3.46796e+06
16  22  5.42447e+06
16  23  1.50613e+06
16  24  0
16  25  5.11501e+06
16  26  1.38697e+06
16  27  2.08193e+06
16  28  2.57595e+06
16  29  931001
16  30  0
16  31  0
16  32  0
16  33  5.37142e+06
16  34  1.03684e+07
16  35  3.54338e+06
16  36  4.6221e+06
16  37  0
16  38  1.45881e+06
16  39  6.1088e+06
16  40  1.49062e+06
16  41  163052
16  42  9.94536e+06
16  43  7.39436e+06
16  44  1.60159e+06
16  45  7.50435e+06
16  46  0
16  47  909148
16  48  0
16  49  6.6578e+06
16  50  1.08914e+07
16  51  5.50848e+06
16  52  2.25139e+06
16  53  2.4877e+06
16  54  8.26472e+06
16  55  927315
17  0  0
17  1  7.12095e+06
17  2  3.45051e+06
17  3  4.47205e+06
17  4  0
17  5  5.8931e+06
17  6  6.69176e+06
17  7  9.16341e+06
17  8  6.94857e+06
17  9  6.3934e+06
17  10  5.35237e+06
17  11  6.91421e+06
17  12  9.6029e+06
17  13  570281
17  14  1.5496e+06
17  15  7.2634e+06
17  16  2.48796e+06
17  17  0
17  18  9.02837e+06
17  19  3.02097e+06
17  20  0
17  21  0
17  22  993261
17  23  3.33406e+06
17  24  8.75276e+06
17  25  0
17  26  0
17  27  9.85693e+06
17  28  0
17  29  4.42067e+06
17  30  4.25462e+06
17  31  8.48318e+06
17  32  5.20677e+06
17  33  1.55587e+06
17  34  7.64932e+06
17  35  1.85449e+06
17  36  9.35399e+06
17  37  3.23951e+06
17  38  414710
17  39  4.99867e+06
17  40  4.14105e+06
17  41  3.23754e+06
17  42  798380
17  43  1.80368e+06
17  44  742090
17  45  6.01707e+06
17  46  0
17  47  0
17  48  0
17  49  0
17  50  0
17  51  4.0716e+06
17  52  2.66981e+06
17  53  0
17  54  2.03642e+06
17  55  288699
18  0  1.534e+06
18  1  7.78924e+06
18  2  2.26141e+06
18  3  0
18  4  0
18  5  3.68154e+06
18  6  3.42857e+06
18  7  1.13208e+07
18  8  1.23196e+07
18  9  0
18  10  0
18  11  3.03396e+06
18  12  1.00525e+07
18  13  6.28838e+06
18  14  3.65108e+06
18  15  2.28712e+06
18  16  1.65955e+06
18  17  8.52945e+06
18  18  862851
18  19  0
18  20  4.54052e+06
18  21  2.93118e+06
18  22  0
18  23  3.09622e+06
18  24  244609
18  25  2.42211e+06
18  26  4.98899e+06
18  27  0
18  28  5.85971e+06
18  29  2.31457e+06
18  30  2.86914e+06
18  31  7.89171e+06
18  32  1.36873e+06
18  33  0
18  34  3.20862e+06
18  35  3.57064e+06
18  36  6.58405e+06
18  37  5.61808e+06
18  38  0
18  39  1.41382e+06
18  40  5.63662e+06
18  41  2.69796e+06
18  42  0
18  43  7.37744e+06
18  44  4.36617e+06
18  45  5.0064e+06
18  46  2.15467e+06
18  47  1.05167e+07
18  48  839610
18  49  4.73052e+06
18  50  69618.4
18  51  0
18  52  5.63475e+06
18  53  193901
18  54  1.60082e+06
18  55  7.79515e+06
19  0  9.02661e+06
19  1  0
19  2  1.99754e+06
19  3  4.81625e+06
19  4  0
19  5  0
19  6  3.646e+06
19  7  7.48943e+06
19  8  3.49259e+06
19  9  0
19  10  7.88869e+06
19  11  4.59971e+06
19  12  1.67396e+06
19  13  6.50862e+06
19  14  4.84275e+06
19  15  165555
19  16  3.79758e+06
19  17  3.74418e+06
19  18  1.43009e+06
19  19  5.39285e+06
19  20  5.81022e+06
19  21  0
19  22  0
19  23  177873
19  24  0
19  25  0
19  26  0
19  27  3.46678e+06
19  28  0
19  29  2.36936e+06
19  30  2.6465e+06
19  31  2.21406e+06
19  32  4.01627e+06
19  33  1.97239e+06
19  34  0
19  35  6.28915e+06
19  36  7.28741e+06
19  37  240926
19  38  6.62439e+06
19  39  1.20146e+06
19  40  6.56431e+06
19  41  5.34483e+06
19  42  4.38238e+06
19  43  4.37895e+06
19  44  5.23741e+06
19  45  1.71719e+06
19  46  8.48459e+06
19  47  2.45563e+06
19  48  7.4199e+06
19  49  2.9659e+06
19  50  1.65387e+06
19  51  0
19  52  210602
19  53  4.60153e+06
19  54  4.34653e+06
19  55  1.10735e+07
20  0  1.13331e+07
20  1  0
20  2  1.32866e+07
20  3  7.50795e+06
20  4  0
20  5  0
20  6  2.13213e+06
20  7  725791
20  8  3.88617e+06
20  9  8.85672e+06
20  10  378500
20  11  3.53391e+06
20  12  0
20  13  3.68483e+06
20  14  2.06696e+06
20  15  5.47223e+06
20  16  3.80799e+06
20  17  1.42267e+06
20  18  478007
20  19  0
20  20  3.06378e+06
20  21  6.38698e+06
20  22  2.33024e+06
20  23  0
20  24  5.82218e+06
20  25  0
20  26  3.42387e+06
20  27  0
20  28  8.96467e+06
20  29  5.00495e+06
20  30  618193
20  31  0
20  32  0
20  33  0
20  34  0
20  35  0
20  36  292296
20  37  6.41878e+06
20  38  4.83256e+06
20  39  0
20  40  2.0447e+06
20  41  5.5255e+06
20  42  4.89125e+06
20  43  4.47235e+06
20  44  843288
20  45  5.95667e+06
20  46  6.38696e+06
20  47  3.87639e+06
20  48  3.79714e+06
20  49  4.80665e+06
20  50  6.36027e+06
20  51  5.50498e+06
20  52  0
20  53  0
20  54  6.05636e+06
20  55  5.19216e+06
21  0  1.46378e+06
21  1  2.83318e+06
21  2  0
21  3  4.26283e+06
21  4  0
21  5  7.64417e+06
21  6  0
21  7  0
21  8  1.18175e+07
21  9  3.66643e+06
21  10  1.3668e+07
21  11  6.60518e+06
21  12  806585
21  13  5.4377e+06
21  14  7.99275e+06
21  15  4.74299e+06
21  16  9.71676e+06
21  17  8.90605e+06
21  18  1.58021e+06
21  19  1.56667e+06
21  20  4.68015e+06
21  21  4.23698e+06
21  22  7.74361e+06
21  23  6.27469e+06
21  24  1.06612e+06
21  25  5.50514e+06
21  26  448335
21  27  0
21  28  0
21  29  6.50538e+06
21  30  5.71961e+06
21  31  132766
21  32  2.2612e+06
21  33  0
21  34  5.25909e+06
21  35  1.46413e+06
21  36  0
21  37  5.26584e+06
21  38  1.77579e+06
21  39  5.05482e+06
21  40  1.93067e+06
21  41  1.90515e+06
21  42  1.05009e+07
21  43  3.62345e+06
21  44  0
21  45  1.0269e+06
21  46  0
21  47  7.65852e+06
21  48  884085
21  49  1.44766e+06
21  50  6.8121e+06
21  51  3.5308e+06
21  52  776941
21  53  7.94614e+06
21  54  0
21  55  0
22  0  4.91463e+06
22  1  0
22  2  3.98248e+06
22  3  3.20701e+06
22  4  3.94775e+06
22  5  6.75629e+06
22  6  2.05969e+06
22  7  5.58372e+06
22  8  4.70043e+06
22  9  0
22  10  4.58966e+06
22  11  231483
22  12  2.88576e+06
22  13  1.30109e+06
22  14  246439
22  15  3.77023e+06
22  16  7.24995e+06
22  17  2.76567e+06
22  18  0
22  19  0
22  20  8.13248e+06
22  21  3.38417e+06
22  22  9.2055e+06
22  23  7.6204e+06
22  24  5.57466e+06
22  25  0
22  26  6.94524e+06
22  27  7.8702e+06
22  28  2.6909e+06
22  29  7.3374e+06
22  30  4.55679e+06
22  31  502890
22  32  2.32874e+06
22  33  4.55389e+06
22  34  0
22  35  3.06848e+06
22  36  9.34585e+06
22  37  0
22  38  9.59222e+06
22  39  0
22  40  1.02603e+07
22  41  6.73113e+06
22  42  2.20991e+06
22  43  7.95872e+06
22  44  7.3912e+06
22  45  6.06471e+06
22  46  6.91967e+06
22  47  3.14947e+06
22  48  1.63975e+06
22  49  4.27682e+06
22  50  5.81113e+06
22  51  5.38639e+06
22  52  7.8879e+06
22  53  1.0182e+07
22  54  7.71158e+06
22  55  1.69329e+06
23  0  5.7617e+06
23  1  4.36025e+06
23  2  2.25327e+06
23  3  2.29454e+06
23  4  1.55699e+07
23  5  776320
23  6  1.05357e+07
23  7  3.41715e+06
23  8  8.31599e+06
23  9  3.20183e+06
23  10  489835
23  11  1.32099e+07
23  12  1.31536e+07
23  13  0
23  14  0
23  15  5.57005e+06
23  16  5.96996e+06
23  17  2.66842e+06
23  18  8.32948e+06
23  19  8.9355e+06
23  20  6.64554e+06
23  21  0
23  22  1.58215e+06
23  23  2.36913e+06
23  24  4.62509e+06
23  25  704277
23  26  8.1327e+06
23  27  6.32738e+06
23  28  2.10692e+06
