row  column  (images_19_742.edf Mn-K*images_19_742.edf Ar-K**2.3)
5  26  1.07658e+07
5  27  1.26116e+07
5  28  2.14281e+07
5  29  1.07228e+07
5  30  1.95913e+07
5  31  1.85085e+07
5  32  2.11137e+07
5  33  8.37054e+06
5  34  1.24292e+07
5  35  8.81255e+06
5  36  1.15224e+07
5  37  1.08167e+07
5  38  1.76662e+07
5  39  1.09982e+07
5  40  1.53091e+07
5  41  1.20635e+07
5  42  1.42021e+07
5  43  2.45801e+07
5  44  1.5335e+07
5  45  7.2489e+06
5  46  1.078e+07
5  47  1.26568e+07
5  48  1.16126e+07
5  49  8.17715e+06
5  50  1.60525e+07
5  51  1.09469e+07
5  52  1.03508e+07
5  53  1.29985e+07
5  54  1.50031e+07
5  55  1.80481e+07
6  0  1.63009e+07
6  1  8.20974e+06
6  2  8.30844e+06
6  3  1.58801e+07
6  4  1.24793e+07
6  5  1.1675e+07
6  6  6.27302e+06
6  7  9.11088e+06
6  8  1.48627e+07
6  9  9.65349e+06
6  10  1.60669e+07
6  11  1.44527e+07
6  12  1.45483e+07
6  13  1.59477e+07
6  14  9.37047e+06
6  15  1.31879e+07
6  16  1.45272e+07
6  17  7.5601e+06
6  18  2.08022e+07
6  19  1.0711e+07
6  20  1.42209e+07
6  21  1.61216e+07
6  22  1.83818e+07
6  23  1.39718e+07
6  24  1.76247e+07
6  25  1.56838e+07
6  26  1.80371e+07
6  27  1.46078e+07
6  28  1.69846e+07
6  29  1.36574e+07
6  30  1.30128e+07
6  31  1.71473e+07
6  32  1.85614e+07
6  33  1.11251e+07
6  34  1.64517e+07
6  35  1.80583e+07
6  36  2.00986e+07
6  37  1.57971e+07
6  38  1.15208e+07
6  39  6.72328e+06
6  40  1.69287e+07
6  41  2.39972e+07
6  42  1.61258e+07
6  43  1.20291e+07
6  44  1.01554e+07
6  45  1.15132e+07
6  46  1.09876e+07
6  47  1.64673e+07
6  48  1.80598e+07
6  49  1.89192e+07
6  50  1.08364e+07
6  51  1.19535e+07
6  52  9.94026e+06
6  53  4.27387e+06
6  54  1.67503e+07
6  55  1.11142e+07
7  0  2.14539e+07
7  1  1.03238e+07
7  2  1.75537e+07
7  3  1.41816e+07
7  4  9.69368e+06
7  5  1.86089e+07
7  6  1.59062e+07
7  7  1.19938e+07
7  8  1.37752e+07
7  9  9.08285e+06
7  10  2.21592e+07
7  11  1.17925e+07
7  12  1.69995e+07
7  13  1.16058e+07
7  14  1.33658e+07
7  15  1.82966e+07
7  16  1.05368e+07
7  17  1.43506e+07
7  18  1.43451e+07
7  19  1.0921e+07
7  20  1.95255e+07
7  21  1.6686e+07
7  22  1.93157e+07
7  23  9.16384e+06
7  24  1.06207e+07
7  25  1.61138e+07
7  26  1.35726e+07
7  27  1.0452e+07
7  28  1.25623e+07
7  29  6.37361e+06
7  30  7.92993e+06
7  31  1.40206e+07
7  32  8.9247e+06
7  33  1.25947e+07
7  34  1.60073e+07
7  35  1.41266e+07
7  36  9.00254e+06
7  37  1.65794e+07
7  38  1.81692e+07
7  39  1.7055e+07
7  40  1.04532e+07
7  41  1.03441e+07
7  42  1.21431e+07
7  43  2.0352e+07
7  44  1.21395e+07
7  45  1.50714e+07
7  46  1.39092e+07
7  47  1.20326e+07
7  48  1.26706e+07
7  49  1.8792e+07
7  50  1.2839e+07
7  51  1.09269e+07
7  52  5.6857e+06
7  53  7.38178e+06
7  54  1.19611e+07
7  55  1.76824e+07
8  0  1.41114e+07
8  1  1.71155e+07
8  2  1.76389e+07
8  3  1.38776e+07
8  4  1.10988e+07
8  5  1.21044e+07
8  6  1.57563e+07
8  7  1.09391e+07
8  8  1.13057e+07
8  9  1.44057e+07
8  10  1.43495e+07
8  11  1.11263e+07
8  12  8.24724e+06
8  13  2.32415e+07
8  14  1.37575e+07
8  15  1.66588e+07
8  16  2.04212e+07
8  17  1.46675e+07
8  18  6.40638e+06
8  19  1.22097e+07
8  20  1.21867e+07
8  21  1.49018e+07
8  22  8.08701e+06
8  23  1.2988e+07
8  24  1.18094e+07
8  25  1.55607e+07
8  26  1.47904e+07
8  27  1.60516e+07
8  28  1.48753e+07
8  29  1.76696e+07
8  30  5.00094e+06
8  31  1.16544e+07
8  32  1.76636e+07
8  33  1.62193e+07
8  34  1.40028e+07
8  35  1.24341e+07
8  36  9.5708e+06
8  37  1.08259e+07
8  38  8.22236e+06
8  39  1.03862e+07
8  40  9.25372e+06
8  41  1.23416e+07
8  42  9.01281e+06
8  43  2.23757e+07
8  44  1.92735e+07
8  45  1.58995e+07
8  46  7.62525e+06
8  47  1.31256e+07
8  48  1.10902e+07
8  49  1.42075e+07
8  50  1.30571e+07
8  51  2.16771e+07
8  52  1.50911e+07
8  53  7.01993e+06
8  54  1.10219e+07
8  55  1.07009e+07
9  0  1.62328e+07
9  1  7.39714e+06
9  2  1.2999e+07
9  3  1.33059e+07
9  4  9.80011e+06
9  5  1.62298e+07
9  6  1.08898e+07
9  7  1.30224e+07
9  8  1.25497e+07
9  9  1.51827e+07
9  10  1.2506e+07
9  11  8.59131e+06
9  12  1.43893e+07
9  13  1.65117e+07
9  14  1.68748e+07
9  15  7.45281e+06
9  16  1.60657e+07
9  17  6.61112e+06
9  18  7.05525e+06
9  19  1.37857e+07
9  20  1.72235e+07
9  21  1.67629e+07
9  22  8.19288e+06
9  23  1.06127e+07
9  24  1.01074e+07
9  25  9.17815e+06
9  26  6.35779e+06
9  27  1.96035e+07
9  28  1.53295e+07
9  29  1.50983e+07
9  30  1.69061e+07
9  31  8.67007e+06
9  32  1.26879e+07
9  33  1.48052e+07
9  34  1.12079e+07
9  35  1.48411e+07
9  36  9.21028e+06
9  37  1.55304e+07
9  38  1.27902e+07
9  39  8.33638e+06
9  40  6.51941e+06
9  41  1.76694e+07
9  42  2.0969e+07
9  43  1.998e+07
9  44  1.27644e+07
9  45  1.53325e+07
9  46  1.1298e+07
9  47  1.44844e+07
9  48  1.24668e+07
9  49  9.99159e+06
9  50  1.44232e+07
9  51  1.70181e+07
9  52  1.33815e+07
9  53  1.65952e+07
9  54  9.07036e+06
9  55  1.69788e+07
10  0  1.35772e+07
10  1  1.5506e+07
10  2  1.45626e+07
10  3  1.47994e+07
10  4  1.08359e+07
10  5  9.01398e+06
10  6  1.11317e+07
10  7  2.5542e+07
10  8  1.37142e+07
10  9  1.14058e+07
10  10  1.46716e+07
10  11  1.23367e+07
10  12  1.83917e+07
10  13  1.72648e+07
10  14  1.64187e+07
10  15  1.98398e+07
10  16  1.34457e+07
10  17  1.88597e+07
10  18  1.371e+07
10  19  6.7059e+06
10  20  1.08671e+07
10  21  1.33812e+07
10  22  1.59384e+07
10  23  1.18452e+07
10  24  1.19961e+07
10  25  1.26135e+07
10  26  6.01728e+06
10  27  1.6379e+07
10  28  1.67403e+07
10  29  1.21151e+07
10  30  7.1288e+06
10  31  1.42398e+07
10  32  1.19429e+07
10  33  1.5112e+07
10  34  1.37381e+07
10  35  1.27164e+07
10  36  7.98604e+06
10  37  1.322e+07
10  38  2.19942e+07
10  39  1.3322e+07
10  40  1.2495e+07
10  41  1.53525e+07
10  42  1.15553e+07
10  43  9.44311e+06
10  44  2.09951e+07
10  45  1.21345e+07
10  46  1.2083e+07
10  47  2.3013e+07
10  48  1.6659e+07
10  49  7.23799e+06
10  50  1.39527e+07
10  51  1.46729e+07
10  52  1.21469e+07
10  53  1.24353e+07
10  54  1.62055e+07
10  55  1.65055e+07
11  0  8.86322e+06
11  1  1.26499e+07
11  2  8.54005e+06
11  3  1.00469e+07
11  4  1.15845e+07
11  5  1.06324e+07
11  6  8.78456e+06
11  7  1.77654e+07
11  8  1.58092e+07
11  9  7.84508e+06
11  10  1.19212e+07
11  11  1.55863e+07
11  12  1.37765e+07
11  13  1.4894e+07
11  14  1.14648e+07
11  15  9.38912e+06
11  16  1.5566e+07
11  17  1.7576e+07
11  18  1.49582e+07
11  19  1.1743e+07
11  20  1.61989e+07
11  21  7.50844e+06
11  22  7.31905e+06
11  23  7.48905e+06
11  24  7.56475e+06
11  25  8.79773e+06
11  26  1.67175e+07
11  27  1.66085e+07
11  28  1.9697e+07
11  29  9.84109e+06
11  30  1.57807e+07
11  31  1.59905e+07
11  32  1.77633e+07
11  33  1.34531e+07
11  34  1.13641e+07
11  35  1.70613e+07
11  36  8.47197e+06
11  37  9.71913e+06
11  38  1.25119e+07
11  39  1.21018e+07
11  40  1.36431e+07
11  41  1.95811e+07
11  42  1.12333e+07
11  43  1.2374e+07
11  44  1.32333e+07
11  45  9.32693e+06
11  46  1.48603e+07
11  47  1.43732e+07
11  48  1.99424e+07
11  49  1.31771e+07
11  50  1.18993e+07
11  51  9.21025e+06
11  52  1.41938e+07
11  53  1.55963e+07
11  54  1.89889e+07
11  55  1.67676e+07
12  0  1.6391e+07
12  1  1.565e+07
12  2  1.22463e+07
12  3  1.69734e+07
12  4  1.52274e+07
12  5  1.71019e+07
12  6  1.35154e+07
12  7  1.05302e+07
12  8  8.39889e+06
12  9  9.97269e+06
12  10  1.29629e+07
12  11  1.42953e+07
12  12  1.1301e+07
12  13  9.75819e+06
12  14  7.1794e+06
12  15  1.38728e+07
12  16  1.6414e+07
12  17  9.4036e+06
12  18  1.06278e+07
12  19  9.805e+06
12  20  1.5247e+07
12  21  1.13945e+07
12  22  1.251e+07
12  23  1.5791e+07
12  24  1.30481e+07
12  25  1.29688e+07
12  26  8.98243e+06
12  27  1.07763e+07
12  28  1.13928e+07
12  29  1.7242e+07
12  30  1.05347e+07
12  31  9.95593e+06
12  32  1.628e+07
12  33  1.88199e+07
12  34  1.12007e+07
12  35  5.62127e+06
12  36  1.27961e+07
12  37  1.72326e+07
12  38  9.7074e+06
12  39  1.15537e+07
12  40  1.44836e+07
12  41  1.14692e+07
12  42  9.42784e+06
12  43  1.29948e+07
12  44  1.036e+07
12  45  1.69761e+07
12  46  1.64667e+07
12  47  1.39595e+07
12  48  1.49397e+07
12  49  2.03402e+07
12  50  1.57095e+07
12  51  1.19516e+07
12  52  1.02678e+07
12  53  1.02816e+07
12  54  1.08484e+07
12  55  1.24313e+07
13  0  1.22268e+07
13  1  1.40278e+07
13  2  1.43845e+07
13  3  1.21769e+07
13  4  7.35407e+06
13  5  9.39229e+06
13  6  1.49733e+07
13  7  5.78359e+06
13  8  1.42295e+07
13  9  1.91306e+07
13  10  4.59275e+06
13  11  1.2916e+07
13  12  1.38371e+07
13  13  8.96994e+06
13  14  8.77228e+06
13  15  1.72864e+07
13  16  1.51214e+07
13  17  1.1863e+07
13  18  1.977e+07
13  19  1.47045e+07
13  20  1.64373e+07
13  21  9.73206e+06
13  22  1.11213e+07
13  23  1.44238e+07
13  24  9.9999e+06
13  25  9.97783e+06
13  26  1.23289e+07
13  27  9.27017e+06
13  28  1.82528e+07
13  29  1.44739e+07
13  30  1.05212e+07
13  31  1.7119e+07
13  32  1.55429e+07
13  33  1.34556e+07
13  34  1.0941e+07
13  35  7.46334e+06
13  36  1.125e+07
13  37  7.11362e+06
13  38  6.2634e+06
13  39  1.19191e+07
13  40  1.60934e+07
13  41  1.73386e+07
13  42  9.31575e+06
13  43  1.43104e+07
13  44  1.55074e+07
13  45  7.63364e+06
13  46  1.63317e+07
13  47  1.4164e+07
13  48  1.7938e+07
13  49  9.58129e+06
13  50  1.76613e+07
13  51  1.74811e+07
13  52  1.69884e+07
13  53  1.5318e+07
13  54  1.02651e+07
13  55  7.8628e+06
14  0  1.17932e+07
14  1  8.6478e+06
14  2  1.54282e+07
14  3  1.07276e+07
14  4  1.63062e+07
14  5  1.77748e+07
14  6  6.24192e+06
14  7  2.21078e+07
14  8  6.53952e+06
14  9  1.72335e+07
14  10  1.35022e+07
14  11  1.76349e+07
14  12  1.02988e+07
14  13  1.35364e+07
14  14  1.9243e+07
14  15  1.21465e+07
14  16  1.17692e+07
14  17  1.41087e+07
14  18  1.56674e+07
14  19  1.07644e+07
14  20  1.11742e+07
14  21  1.73301e+07
14  22  1.08923e+07
14  23  1.95039e+07
14  24  1.54958e+07
14  25  8.01113e+06
14  26  1.38354e+07
14  27  1.7736e+07
14  28  1.31584e+07
14  29  1.30211e+07
14  30  1.4354e+07
14  31  6.59944e+06
14  32  1.3003e+07
14  33  4.72528e+06
14  34  1.16784e+07
14  35  1.32021e+07
14  36  1.15142e+07
14  37  2.04336e+07
14  38  1.05816e+07
14  39  1.94345e+07
14  40  1.99836e+07
14  41  1.60935e+07
14  42  9.97035e+06
14  43  1.00839e+07
14  44  5.58383e+06
14  45  1.23406e+07
14  46  1.08321e+07
14  47  1.36624e+07
14  48  1.65823e+07
14  49  1.3331e+07
14  50  1.33551e+07
14  51  9.32458e+06
14  52  1.12426e+07
14  53  2.03718e+07
14  54  8.25601e+06
14  55  1.69625e+07
15  0  9.43148e+06
15  1  7.37016e+06
15  2  1.67493e+07
15  3  2.33936e+07
15  4  1.28284e+07
15  5  1.47552e+07
15  6  1.44859e+07
15  7  9.81242e+06
15  8  1.09714e+07
15  9  1.02484e+07
15  10  1.43656e+07
15  11  1.0539e+07
15  12  1.63567e+07
15  13  9.84403e+06
15  14  1.40376e+07
15  15  7.24342e+06
15  16  1.16616e+07
15  17  7.97565e+06
15  18  8.86407e+06
15  19  9.54894e+06
15  20  1.07414e+07
15  21  1.59594e+07
15  22  9.51031e+06
15  23  7.75895e+06
15  24  1.27402e+07
15  25  1.52384e+07
15  26  1.54718e+07
15  27  9.11206e+06
15  28  1.02889e+07
15  29  2.0249e+07
15  30  1.55593e+07
15  31  1.74556e+07
15  32  1.04117e+07
15  33  1.14233e+07
15  34  1.5793e+07
15  35  1.68024e+07
15  36  1.18493e+07
15  37  2.33053e+07
15  38  7.47247e+06
15  39  1.66657e+07
15  40  1.14332e+07
15  41  1.13377e+07
15  42  1.16052e+07
15  43  9.89344e+06
15  44  1.65833e+07
15  45  1.18077e+07
15  46  1.3189e+07
15  47  1.4152e+07
15  48  8.48441e+06
15  49  1.25927e+07
15  50  1.57374e+07
15  51  1.15405e+07
15  52  7.57236e+06
15  53  1.68254e+07
15  54  1.06459e+07
15  55  1.7898e+07
16  0  1.39707e+07
16  1  1.95679e+07
16  2  1.05375e+07
16  3  1.50595e+07
16  4  1.15886e+07
16  5  1.31014e+07
16  6  1.13619e+07
16  7  1.45497e+07
16  8  1.48227e+07
16  9  1.04138e+07
16  10  1.06361e+07
16  11  1.02558e+07
16  12  1.63732e+07
16  13  1.73561e+07
16  14  1.08117e+07
16  15  1.16279e+07
16  16  1.21757e+07
16  17  9.62023e+06
16  18  1.31843e+07
16  19  1.49889e+07
16  20  1.39147e+07
16  21  1.80705e+07
16  22  1.23436e+07
16  23  1.36771e+07
16  24  1.33469e+07
16  25  1.57703e+07
16  26  1.41269e+07
16  27  1.03577e+07
16  28  1.8734e+07
16  29  2.04841e+07
16  30  7.93665e+06
16  31  1.0428e+07
16  32  1.13366e+07
16  33  9.85299e+06
16  34  1.5302e+07
16  35  6.5364e+06
16  36  1.04315e+07
16  37  1.32554e+07
16  38  1.57597e+07
16  39  1.55213e+07
16  40  1.27807e+07
16  41  1.05724e+07
16  42  1.23163e+07
16  43  1.00452e+07
16  44  1.31527e+07
16  45  1.17404e+07
16  46  1.92268e+07
16  47  5.16304e+06
16  48  1.067e+07
16  49  8.00472e+06
16  50  1.21222e+07
16  51  8.88541e+06
16  52  1.62586e+07
16  53  1.31127e+07
16  54  9.95442e+06
16  55  1.68252e+07
17  0  1.1548e+07
17  1  1.37803e+07
17  2  9.53509e+06
17  3  1.17304e+07
17  4  1.27132e+07
17  5  1.70451e+07
17  6  8.98347e+06
17  7  1.272e+07
17  8  1.20622e+07
17  9  1.49731e+07
17  10  1.6154e+07
17  11  9.25432e+06
17  12  1.9084e+07
17  13  1.48118e+07
17  14  1.64181e+07
17  15  1.58444e+07
17  16  8.11435e+06
17  17  1.69131e+07
17  18  1.40503e+07
17  19  1.74644e+07
17  20  1.54185e+07
17  21  1.34466e+07
17  22  1.55011e+07
17  23  7.30619e+06
17  24  1.51912e+07
17  25  1.5819e+07
17  26  1.1949e+07
17  27  1.12555e+07
17  28  1.76309e+07
17  29  6.0694e+06
17  30  1.75464e+07
17  31  1.28951e+07
17  32  1.22387e+07
17  33  1.72025e+07
17  34  1.23423e+07
17  35  1.161e+07
17  36  1.40862e+07
17  37  1.37382e+07
17  38  1.17638e+07
17  39  1.50257e+07
17  40  2.00697e+07
17  41  1.92228e+07
17  42  1.09671e+07
17  43  1.16984e+07
17  44  1.5452e+07
17  45  1.09639e+07
17  46  5.59844e+06
17  47  1.0549e+07
17  48  1.4519e+07
17  49  6.12329e+06
17  50  9.89992e+06
17  51  1.93878e+07
17  52  1.47712e+07
17  53  1.8817e+07
17  54  1.73343e+07
17  55  1.5625e+07
18  0  1.07582e+07
18  1  1.79105e+07
18  2  1.52849e+07
18  3  9.68411e+06
18  4  8.61666e+06
18  5  2.06426e+07
18  6  1.27339e+07
18  7  1.09381e+07
18  8  1.24982e+07
18  9  1.09647e+07
18  10  1.76152e+07
18  11  9.57448e+06
18  12  1.47663e+07
18  13  6.68655e+06
18  14  1.81044e+07
18  15  1.00158e+07
18  16  1.48968e+07
18  17  1.11353e+07
18  18  6.627e+06
18  19  1.08644e+07
18  20  1.74735e+07
18  21  1.87215e+07
18  22  1.24657e+07
18  23  1.63013e+07
18  24  1.13147e+07
18  25  8.87041e+06
18  26  9.17745e+06
18  27  9.12185e+06
18  28  1.59447e+07
18  29  1.07023e+07
18  30  1.69931e+07
18  31  9.50691e+06
18  32  1.72389e+07
18  33  1.39907e+07
18  34  1.65571e+07
18  35  2.02706e+07
18  36  1.30559e+07
18  37  1.28878e+07
18  38  7.19232e+06
18  39  1.44816e+07
18  40  1.10128e+07
18  41  1.53837e+07
18  42  1.07971e+07
18  43  1.2052e+07
18  44  1.03877e+07
18  45  1.37167e+07
18  46  9.77613e+06
18  47  1.73393e+07
18  48  1.75425e+07
18  49  1.13346e+07
18  50  1.7652e+07
18  51  1.17675e+07
18  52  1.20052e+07
18  53  5.24237e+06
18  54  1.20336e+07
18  55  1.06364e+07
19  0  1.09368e+07
19  1  1.23782e+07
19  2  1.078e+07
19  3  1.53895e+07
19  4  1.05785e+07
19  5  1.5322e+07
19  6  1.58212e+07
19  7  7.81702e+06
19  8  1.20006e+07
19  9  1.03686e+07
19  10  8.22806e+06
19  11  1.25985e+07
19  12  1.04393e+07
19  13  9.96165e+06
19  14  1.47898e+07
19  15  1.25697e+07
19  16  1.07353e+07
19  17  5.81172e+06
19  18  1.43889e+07
19  19  1.18401e+07
19  20  1.33502e+07
19  21  1.66983e+07
19  22  1.52042e+07
19  23  1.22449e+07
19  24  1.25083e+07
19  25  1.27351e+07
19  26  9.71649e+06
19  27  1.1028e+07
19  28  1.21613e+07
19  29  1.60385e+07
19  30  1.16144e+07
19  31  1.21334e+07
19  32  9.31302e+06
19  33  1.47464e+07
19  34  1.00099e+07
19  35  1.5053e+07
19  36  8.71726e+06
19  37  2.25748e+07
19  38  1.66042e+07
19  39  1.54276e+07
19  40  1.15365e+07
19  41  1.83108e+07
19  42  1.27239e+07
19  43  1.74823e+07
19  44  1.56963e+07
19  45  1.38493e+07
19  46  1.12386e+07
19  47  1.60156e+07
19  48  1.50131e+07
19  49  1.24247e+07
19  50  7.89391e+06
19  51  8.77589e+06
19  52  1.09027e+07
19  53  1.46031e+07
19  54  1.548e+07
19  55  1.47011e+07
20  0  1.12935e+07
20  1  1.38155e+07
20  2  6.11249e+06
20  3  9.28257e+06
20  4  1.11756e+07
20  5  1.37806e+07
20  6  1.32883e+07
20  7  1.0883e+07
20  8  1.07538e+07
20  9  1.31108e+07
20  10  9.82281e+06
20  11  6.43859e+06
20  12  1.15274e+07
20  13  1.28604e+07
20  14  8.35788e+06
20  15  1.99144e+07
20  16  1.03146e+07
20  17  1.55194e+07
20  18  1.04012e+07
20  19  8.74286e+06
20  20  8.4644e+06
20  21  1.78428e+07
20  22  1.75127e+07
20  23  1.13206e+07
20  24  1.10563e+07
20  25  1.53553e+07
20  26  6.26306e+06
20  27  1.1102e+07
20  28  1.44531e+07
20  29  1.05051e+07
20  30  1.09505e+07
20  31  7.52505e+06
20  32  2.36804e+07
20  33  9.49193e+06
20  34  1.1716e+07
20  35  1.47234e+07
20  36  3.01147e+06
20  37  8.8097e+06
20  38  5.33149e+06
20  39  1.4128e+07
20  40  2.26354e+07
