row  column  (images_19_742.edf Zn-K*images_19_742.edf Ar-K**2.3)
6  9  3.73549e+07
6  10  3.569e+07
6  11  2.10242e+07
6  12  1.89494e+07
6  13  2.2732e+07
6  14  3.25438e+07
6  15  2.38882e+07
6  16  2.44471e+07
6  17  3.29794e+07
6  18  2.72698e+07
6  19  2.41268e+07
6  20  1.74181e+07
6  21  1.86263e+07
6  22  1.09423e+07
6  23  5.64376e+06
6  24  5.4478e+06
6  25  1.29804e+07
6  26  2.01971e+07
6  27  2.25084e+07
6  28  2.55744e+07
6  29  2.63537e+07
6  30  2.8144e+07
6  31  2.57327e+07
6  32  2.41456e+07
6  33  3.41685e+07
6  34  1.84295e+07
6  35  2.17574e+07
6  36  3.44743e+07
6  37  3.44074e+07
6  38  3.23748e+07
6  39  2.42402e+07
6  40  1.91588e+07
6  41  3.07979e+07
6  42  2.45604e+07
6  43  2.56135e+07
6  44  2.99109e+07
6  45  4.03701e+07
6  46  2.69532e+07
6  47  3.42061e+07
6  48  2.083e+07
6  49  2.35258e+07
6  50  2.33905e+07
6  51  2.89873e+07
6  52  2.80685e+07
6  53  2.35415e+07
6  54  2.00693e+07
6  55  2.16919e+07
7  0  0
7  1  2.68732e+06
7  2  5.78217e+06
7  3  9.83343e+06
7  4  7.87252e+06
7  5  2.62444e+07
7  6  2.31818e+07
7  7  2.65759e+07
7  8  2.01672e+07
7  9  3.65979e+07
7  10  3.85705e+07
7  11  3.25466e+07
7  12  1.55219e+07
7  13  2.6241e+07
7  14  1.68564e+07
7  15  2.22619e+07
7  16  2.19658e+07
7  17  2.64661e+07
7  18  3.29835e+07
7  19  2.54102e+07
7  20  1.98629e+07
7  21  8.72634e+06
7  22  1.09668e+07
7  23  1.62245e+07
7  24  1.1777e+07
7  25  1.50524e+07
7  26  2.52181e+07
7  27  2.36618e+07
7  28  3.02131e+07
7  29  3.29324e+07
7  30  3.06763e+07
7  31  3.17827e+07
7  32  3.05814e+07
7  33  2.38821e+07
7  34  2.46737e+07
7  35  2.15713e+07
7  36  2.96366e+07
7  37  2.9198e+07
7  38  3.9592e+07
7  39  2.67958e+07
7  40  2.69964e+07
7  41  2.16901e+07
7  42  2.28885e+07
7  43  1.94321e+07
7  44  3.24841e+07
7  45  4.02399e+07
7  46  4.05292e+07
7  47  2.31946e+07
7  48  2.81955e+07
7  49  2.75681e+07
7  50  3.36839e+07
7  51  2.26492e+07
7  52  2.37584e+07
7  53  3.27808e+07
7  54  2.10703e+07
7  55  1.8023e+07
8  0  4.09187e+06
8  1  1.44972e+06
8  2  232269
8  3  6.87329e+06
8  4  3.26928e+07
8  5  2.93804e+07
8  6  2.84008e+07
8  7  3.37305e+07
8  8  2.56158e+07
8  9  3.50852e+07
8  10  3.17064e+07
8  11  2.52304e+07
8  12  1.37157e+07
8  13  2.75114e+07
8  14  1.87272e+07
8  15  1.48395e+07
8  16  1.89145e+07
8  17  2.48847e+07
8  18  2.56713e+07
8  19  3.04691e+07
8  20  2.3594e+07
8  21  2.68633e+07
8  22  7.42365e+06
8  23  1.18037e+07
8  24  2.11922e+07
8  25  1.99682e+07
8  26  1.24766e+07
8  27  1.57619e+07
8  28  1.97582e+07
8  29  3.05481e+07
8  30  2.43833e+07
8  31  2.52833e+07
8  32  2.80592e+07
8  33  3.0186e+07
8  34  3.50033e+07
8  35  2.42742e+07
8  36  2.3338e+07
8  37  2.79967e+07
8  38  3.35694e+07
8  39  4.06123e+07
8  40  2.7783e+07
8  41  2.58324e+07
8  42  2.04081e+07
8  43  3.29117e+07
8  44  3.37759e+07
8  45  3.86189e+07
8  46  3.50528e+07
8  47  4.03503e+07
8  48  3.2102e+07
8  49  2.45251e+07
8  50  2.44702e+07
8  51  2.9796e+07
8  52  2.357e+07
8  53  2.80459e+07
8  54  2.94491e+07
8  55  4.13644e+07
9  0  0
9  1  2.84298e+06
9  2  1.82314e+07
9  3  3.09815e+07
9  4  3.40822e+07
9  5  3.64057e+07
9  6  2.50349e+07
9  7  2.17869e+07
9  8  3.25295e+07
9  9  3.43186e+07
9  10  3.05016e+07
9  11  2.92862e+07
9  12  2.69592e+07
9  13  2.95062e+07
9  14  2.52086e+07
9  15  1.66083e+07
9  16  1.81667e+07
9  17  2.82866e+07
9  18  2.85381e+07
9  19  2.46771e+07
9  20  1.9998e+07
9  21  2.21842e+07
9  22  1.02895e+06
9  23  2.11804e+07
9  24  8.78058e+06
9  25  1.27454e+07
9  26  2.26818e+07
9  27  1.3928e+07
9  28  2.71814e+07
9  29  2.92925e+07
9  30  3.35593e+07
9  31  3.51105e+07
9  32  2.75172e+07
9  33  3.88761e+07
9  34  3.21102e+07
9  35  2.69877e+07
9  36  2.69245e+07
9  37  2.94447e+07
9  38  2.79618e+07
9  39  4.14144e+07
9  40  2.77054e+07
9  41  2.61505e+07
9  42  1.95486e+07
9  43  3.12768e+07
9  44  3.3019e+07
9  45  3.42074e+07
9  46  3.72591e+07
9  47  2.36901e+07
9  48  2.73316e+07
9  49  2.73364e+07
9  50  2.45037e+07
9  51  3.51545e+07
9  52  2.74874e+07
9  53  2.36276e+07
9  54  1.98287e+07
9  55  3.99009e+07
10  0  0
10  1  9.21725e+06
10  2  2.09495e+07
10  3  2.86462e+07
10  4  2.65974e+07
10  5  3.99958e+07
10  6  3.18521e+07
10  7  2.17804e+07
10  8  3.10585e+07
10  9  2.13101e+07
10  10  3.14793e+07
10  11  1.8859e+07
10  12  2.03145e+07
10  13  1.85173e+07
10  14  1.94324e+07
10  15  3.32616e+07
10  16  2.53973e+07
10  17  1.92415e+07
10  18  2.89738e+07
10  19  1.96524e+07
10  20  2.06318e+07
10  21  2.60255e+07
10  22  1.80089e+07
10  23  1.95075e+07
10  24  2.16015e+07
10  25  2.27171e+07
10  26  1.78522e+07
10  27  1.27707e+07
10  28  2.78804e+07
10  29  2.33158e+07
10  30  3.98627e+07
10  31  3.51223e+07
10  32  3.51188e+07
10  33  2.79921e+07
10  34  2.34805e+07
10  35  2.67401e+07
10  36  3.21622e+07
10  37  4.03561e+07
10  38  2.62191e+07
10  39  4.16182e+07
10  40  2.55047e+07
10  41  2.92861e+07
10  42  1.88644e+07
10  43  2.47248e+07
10  44  3.29779e+07
10  45  2.72031e+07
10  46  3.24182e+07
10  47  3.2555e+07
10  48  2.48829e+07
10  49  2.90897e+07
10  50  2.77445e+07
10  51  2.68849e+07
10  52  2.16446e+07
10  53  2.48348e+07
10  54  2.67183e+07
10  55  1.50984e+07
11  0  4.93088e+06
11  1  2.52303e+06
11  2  2.37187e+07
11  3  4.33195e+07
11  4  3.47888e+07
11  5  2.35504e+07
11  6  3.28625e+07
11  7  2.50973e+07
11  8  2.53261e+07
11  9  1.9416e+07
11  10  2.48339e+07
11  11  3.19499e+07
11  12  2.62195e+07
11  13  1.82576e+07
11  14  2.03686e+07
11  15  2.46927e+07
11  16  2.29222e+07
11  17  2.8663e+07
11  18  3.98008e+07
11  19  2.95567e+07
11  20  3.44394e+07
11  21  1.19166e+07
11  22  1.13681e+07
11  23  2.02499e+07
11  24  1.70292e+07
11  25  2.39394e+07
11  26  2.32514e+07
11  27  1.81679e+07
11  28  1.67847e+07
11  29  2.21047e+07
11  30  3.38272e+07
11  31  2.5447e+07
11  32  3.27595e+07
11  33  3.14612e+07
11  34  2.68376e+07
11  35  3.47409e+07
11  36  2.89431e+07
11  37  3.75025e+07
11  38  2.47767e+07
11  39  3.36708e+07
11  40  2.77695e+07
11  41  3.13426e+07
11  42  3.07394e+07
11  43  2.30262e+07
11  44  4.30707e+07
11  45  3.25063e+07
11  46  3.19778e+07
11  47  4.13958e+07
11  48  2.71632e+07
11  49  2.40469e+07
11  50  2.7769e+07
11  51  3.83893e+07
11  52  2.42893e+07
11  53  3.05949e+07
11  54  2.0173e+07
11  55  2.71991e+07
12  0  0
12  1  4.82724e+06
12  2  4.24996e+07
12  3  3.73656e+07
12  4  3.7139e+07
12  5  3.06679e+07
12  6  2.84236e+07
12  7  2.69937e+07
12  8  2.46347e+07
12  9  2.94172e+07
12  10  2.03712e+07
12  11  2.61163e+07
12  12  3.04024e+07
12  13  2.69319e+07
12  14  3.36938e+07
12  15  2.4071e+07
12  16  1.78816e+07
12  17  1.3033e+07
12  18  2.37337e+07
12  19  2.05251e+07
12  20  1.70491e+07
12  21  2.40543e+07
12  22  1.23751e+07
12  23  2.05239e+07
12  24  1.78653e+07
12  25  1.60359e+07
12  26  1.99643e+07
12  27  2.08868e+07
12  28  2.52831e+07
12  29  2.52806e+07
12  30  1.55966e+07
12  31  3.53246e+07
12  32  2.36182e+07
12  33  2.61514e+07
12  34  1.56766e+07
12  35  1.90397e+07
12  36  3.3461e+07
12  37  2.94841e+07
12  38  3.41391e+07
12  39  3.9851e+07
12  40  3.53565e+07
12  41  3.2036e+07
12  42  2.42028e+07
12  43  2.97881e+07
12  44  3.93224e+07
12  45  2.58162e+07
12  46  2.9081e+07
12  47  3.5819e+07
12  48  3.89844e+07
12  49  3.82231e+07
12  50  3.27653e+07
12  51  2.88845e+07
12  52  2.62299e+07
12  53  1.89074e+07
12  54  1.46187e+07
12  55  2.07931e+07
13  0  6.9285e+06
13  1  1.9517e+07
13  2  3.50257e+07
13  3  3.87307e+07
13  4  3.55555e+07
13  5  2.68538e+07
13  6  3.1758e+07
13  7  2.51596e+07
13  8  2.47151e+07
13  9  2.86828e+07
13  10  2.58212e+07
13  11  2.48336e+07
13  12  1.68807e+07
13  13  1.78598e+07
13  14  2.24612e+07
13  15  2.38428e+07
13  16  2.17309e+07
13  17  1.81595e+07
13  18  2.70216e+07
13  19  2.39265e+07
13  20  3.26574e+07
13  21  2.47632e+07
13  22  2.02948e+07
13  23  2.23819e+07
13  24  2.31959e+07
13  25  1.48626e+07
13  26  1.71031e+07
13  27  1.91924e+07
13  28  1.59484e+07
13  29  2.47478e+07
13  30  2.31491e+07
13  31  2.53839e+07
13  32  3.71674e+07
13  33  2.3725e+07
13  34  2.17245e+07
13  35  3.83253e+07
13  36  2.98042e+07
13  37  3.49627e+07
13  38  2.81315e+07
13  39  3.37241e+07
13  40  4.11605e+07
13  41  3.05949e+07
13  42  1.93494e+07
13  43  2.14917e+07
13  44  2.39528e+07
13  45  2.59355e+07
13  46  3.61176e+07
13  47  3.95071e+07
13  48  3.4493e+07
13  49  2.22047e+07
13  50  3.28271e+07
13  51  3.41506e+07
13  52  2.8403e+07
13  53  1.56173e+07
13  54  2.12757e+07
13  55  2.61582e+07
14  0  7.82586e+06
14  1  2.16661e+07
14  2  3.78025e+07
14  3  3.89361e+07
14  4  3.18748e+07
14  5  3.19927e+07
14  6  1.81185e+07
14  7  2.42859e+07
14  8  1.72848e+07
14  9  2.50328e+07
14  10  2.30691e+07
14  11  2.34418e+07
14  12  2.51115e+07
14  13  2.53662e+07
14  14  1.84348e+07
14  15  1.18536e+07
14  16  2.701e+07
14  17  1.49511e+07
14  18  2.12287e+07
14  19  2.57537e+07
14  20  2.86833e+07
14  21  2.97676e+07
14  22  2.40971e+07
14  23  1.29986e+07
14  24  2.2499e+07
14  25  2.46325e+07
14  26  1.69553e+07
14  27  2.48085e+07
14  28  1.56458e+07
14  29  1.77696e+07
14  30  2.6648e+07
14  31  2.40553e+07
14  32  1.88416e+07
14  33  1.8929e+07
14  34  3.08196e+07
14  35  3.18539e+07
14  36  3.84435e+07
14  37  3.18809e+07
14  38  3.46691e+07
14  39  4.56537e+07
14  40  2.8507e+07
14  41  3.19928e+07
14  42  3.43334e+07
14  43  3.79405e+07
14  44  3.22271e+07
14  45  3.99505e+07
14  46  1.63794e+07
14  47  3.37093e+07
14  48  3.28442e+07
14  49  3.37973e+07
14  50  3.86707e+07
14  51  3.4873e+07
14  52  3.02757e+07
14  53  1.29087e+07
14  54  2.34469e+07
14  55  2.41937e+07
15  0  3.81504e+06
15  1  1.35361e+07
15  2  2.72526e+07
15  3  4.29716e+07
15  4  2.74512e+07
15  5  4.09508e+06
15  6  1.75048e+07
15  7  2.4814e+07
15  8  2.38193e+07
15  9  1.77107e+07
15  10  3.18795e+07
15  11  2.30551e+07
15  12  2.2199e+07
15  13  1.53453e+07
15  14  1.77566e+07
15  15  2.04944e+07
15  16  1.44026e+07
15  17  2.25505e+07
15  18  1.34094e+07
15  19  1.81608e+07
15  20  1.85709e+07
15  21  2.73036e+07
15  22  1.64515e+07
15  23  1.2542e+07
15  24  2.43324e+07
15  25  2.18317e+07
15  26  2.02651e+07
15  27  2.17385e+07
15  28  1.70901e+07
15  29  1.89131e+07
15  30  3.32381e+07
15  31  3.18449e+07
15  32  2.18735e+07
15  33  2.56638e+07
15  34  3.78316e+07
15  35  3.43207e+07
15  36  3.26408e+07
15  37  2.86156e+07
15  38  2.7332e+07
15  39  3.45245e+07
15  40  3.48953e+07
15  41  2.93508e+07
15  42  3.29032e+07
15  43  2.39302e+07
15  44  3.29469e+07
15  45  3.29499e+07
15  46  3.76963e+07
15  47  3.54887e+07
15  48  2.65467e+07
15  49  3.08355e+07
15  50  3.37031e+07
15  51  2.84981e+07
15  52  3.29607e+07
15  53  1.29892e+07
15  54  2.82528e+07
15  55  1.89489e+07
16  0  1.52313e+07
16  1  1.69738e+07
16  2  2.04359e+07
16  3  2.6332e+07
16  4  1.45291e+07
16  5  9.80949e+06
16  6  2.05355e+07
16  7  1.25116e+07
16  8  1.62397e+07
16  9  1.6659e+07
16  10  3.04723e+07
16  11  1.75557e+07
16  12  2.27521e+07
16  13  1.03995e+07
16  14  2.51606e+07
16  15  2.42621e+07
16  16  2.72898e+07
16  17  2.4595e+07
16  18  1.40019e+07
16  19  2.21332e+07
16  20  2.47977e+07
16  21  2.58523e+07
16  22  3.03587e+07
16  23  1.81266e+07
16  24  1.37674e+07
16  25  2.73176e+07
16  26  2.57702e+07
16  27  2.903e+07
16  28  1.0621e+07
16  29  1.97303e+07
16  30  2.49204e+07
16  31  3.16436e+07
16  32  2.34238e+07
16  33  2.74892e+07
16  34  2.53491e+07
16  35  2.00792e+07
16  36  2.35996e+07
16  37  2.38194e+07
16  38  2.38625e+07
16  39  3.11113e+07
16  40  3.22024e+07
16  41  3.11302e+07
16  42  2.90548e+07
16  43  2.70079e+07
16  44  3.58993e+07
16  45  3.14196e+07
16  46  3.75815e+07
16  47  3.16167e+07
16  48  3.29211e+07
16  49  3.62002e+07
16  50  4.17262e+07
16  51  2.48402e+07
16  52  2.35631e+07
16  53  1.04427e+07
16  54  2.49831e+07
16  55  1.18393e+07
17  0  1.90181e+07
17  1  1.69404e+07
17  2  2.83321e+07
17  3  3.00885e+07
17  4  3.16889e+07
17  5  2.44825e+07
17  6  1.90316e+07
17  7  1.63833e+07
17  8  2.04239e+07
17  9  1.69026e+07
17  10  2.64246e+07
17  11  2.35889e+07
17  12  3.17553e+07
17  13  2.18531e+07
17  14  1.50979e+07
17  15  2.26731e+07
17  16  2.00199e+07
17  17  1.9771e+07
17  18  2.18463e+07
17  19  2.47234e+07
17  20  2.3533e+07
17  21  1.72533e+07
17  22  2.3866e+07
17  23  2.59306e+07
17  24  2.18647e+07
17  25  1.90422e+07
17  26  2.37741e+07
17  27  2.68732e+07
17  28  1.8703e+07
17  29  2.23168e+07
17  30  2.00303e+07
17  31  2.47565e+07
17  32  2.43702e+07
17  33  1.72359e+07
17  34  2.74681e+07
17  35  2.73379e+07
17  36  2.73383e+07
17  37  2.90593e+07
17  38  2.8153e+07
17  39  3.58861e+07
17  40  2.76767e+07
17  41  2.78376e+07
17  42  3.2521e+07
17  43  3.80963e+07
17  44  3.05432e+07
17  45  3.0406e+07
17  46  3.11175e+07
17  47  3.44901e+07
17  48  3.49055e+07
17  49  2.38726e+07
17  50  3.01184e+07
17  51  2.58816e+07
17  52  3.89352e+07
17  53  2.00008e+07
17  54  2.15078e+07
17  55  2.04547e+07
18  0  1.83527e+07
18  1  1.51378e+07
18  2  2.18742e+07
18  3  3.776e+07
18  4  3.5026e+07
18  5  1.5292e+07
18  6  2.04251e+07
18  7  2.32638e+07
18  8  2.29919e+07
18  9  2.87471e+07
18  10  2.80308e+07
18  11  2.05988e+07
18  12  2.24163e+07
18  13  1.25567e+07
18  14  1.49498e+07
18  15  2.86889e+07
18  16  2.62233e+07
18  17  2.35397e+07
18  18  1.47904e+07
18  19  2.01627e+07
18  20  2.66878e+07
18  21  2.4688e+07
18  22  1.94664e+07
18  23  2.34432e+07
18  24  2.1817e+07
18  25  2.36449e+07
18  26  3.0264e+07
18  27  1.70443e+07
18  28  2.33782e+07
18  29  2.40593e+07
18  30  2.11776e+07
18  31  2.55266e+07
18  32  2.99374e+07
18  33  1.9709e+07
18  34  1.91606e+07
18  35  3.34945e+07
18  36  1.86449e+07
18  37  2.53373e+07
18  38  2.95654e+07
18  39  4.08355e+07
18  40  4.07236e+07
18  41  2.76094e+07
18  42  3.19755e+07
18  43  3.94056e+07
18  44  3.27867e+07
18  45  3.13966e+07
18  46  2.90302e+07
18  47  3.92155e+07
18  48  3.2436e+07
18  49  3.2822e+07
18  50  3.39491e+07
18  51  3.2622e+07
18  52  2.53783e+07
18  53  1.35903e+07
18  54  6.56744e+06
18  55  1.71557e+07
19  0  1.47705e+07
19  1  1.22491e+07
19  2  2.37907e+07
19  3  2.5375e+07
19  4  1.36545e+07
19  5  5.19261e+06
19  6  1.5681e+07
19  7  1.77716e+07
19  8  2.4214e+07
19  9  2.23549e+07
19  10  2.23452e+07
19  11  1.89019e+07
19  12  2.15502e+07
19  13  1.87817e+07
19  14  2.15503e+07
19  15  1.53811e+07
19  16  1.66409e+07
19  17  2.5753e+07
19  18  2.35927e+07
19  19  1.32664e+07
19  20  1.70146e+07
19  21  2.82727e+07
19  22  2.70797e+07
19  23  1.89784e+07
19  24  3.33621e+07
19  25  3.23349e+07
19  26  1.96521e+07
19  27  2.12397e+07
19  28  2.90948e+07
19  29  1.91254e+07
19  30  2.90786e+07
19  31  1.89121e+07
19  32  1.80534e+07
19  33  1.99323e+07
19  34  2.06829e+07
19  35  2.49947e+07
19  36  2.71716e+07
19  37  2.9894e+07
19  38  4.14598e+07
19  39  1.99035e+07
19  40  3.52322e+07
19  41  1.3661e+07
19  42  1.97439e+07
19  43  2.4937e+07
19  44  2.60295e+07
19  45  1.96015e+07
19  46  3.47974e+07
19  47  3.49534e+07
19  48  3.92433e+07
19  49  2.91134e+07
19  50  4.05639e+07
19  51  2.89114e+07
19  52  2.70631e+07
19  53  9.90895e+06
19  54  1.50052e+07
19  55  1.09885e+07
20  0  1.95257e+07
20  1  1.31166e+07
20  2  2.29092e+07
20  3  1.48805e+07
20  4  1.94333e+07
20  5  4.82366e+06
20  6  1.76277e+07
20  7  1.91083e+07
20  8  3.07017e+07
20  9  1.62925e+07
20  10  1.00742e+07
20  11  1.09827e+07
20  12  2.0032e+07
20  13  1.543e+07
20  14  1.24431e+07
20  15  1.46654e+07
20  16  1.93967e+07
20  17  1.25888e+07
20  18  1.84285e+07
20  19  2.17669e+07
20  20  1.34054e+07
20  21  2.17205e+07
20  22  2.46346e+07
20  23  1.86444e+07
20  24  2.18995e+07
20  25  3.19394e+07
20  26  3.12049e+07
20  27  1.51359e+07
20  28  2.4786e+07
20  29  2.12619e+07
20  30  3.17078e+07
20  31  3.69811e+07
20  32  1.33216e+07
20  33  9.3302e+06
20  34  1.87853e+07
20  35  2.51617e+07
20  36  1.66589e+07
20  37  1.72067e+07
20  38  1.4044e+07
20  39  2.6431e+07
20  40  3.29255e+07
20  41  1.90912e+07
20  42  2.60044e+07
20  43  2.82784e+07
20  44  2.63408e+07
20  45  2.0895e+07
20  46  2.35039e+07
20  47  2.56257e+07
20  48  2.43637e+07
20  49  3.63167e+07
20  50  2.96019e+07
20  51  3.03007e+07
20  52  3.19421e+07
20  53  1.15456e+07
20  54  2.24575e+07
20  55  1.29233e+07
