row  column  (images_25_1_306.edf Fe-K*images_25_1_306.edf Ar-K**2.3)
22  38  1.02598e+08
22  39  1.04221e+08
22  40  1.04799e+08
22  41  8.08877e+07
22  42  7.05348e+07
22  43  8.88444e+07
22  44  1.02518e+08
22  45  9.01394e+07
22  46  6.1037e+07
22  47  7.3487e+07
22  48  7.85856e+07
22  49  8.3182e+07
22  50  8.25352e+07
23  0  1.2364e+08
23  1  1.08499e+08
23  2  9.20817e+07
23  3  8.21213e+07
23  4  1.00943e+08
23  5  8.13806e+07
23  6  7.5803e+07
23  7  8.95324e+07
23  8  9.3248e+07
23  9  1.54373e+08
23  10  1.15585e+08
23  11  1.00227e+08
23  12  9.63349e+07
23  13  1.35337e+08
23  14  2.31409e+08
23  15  1.70281e+08
23  16  1.21053e+08
23  17  1.74832e+08
23  18  1.12541e+08
23  19  1.17834e+08
23  20  9.50887e+07
23  21  7.70785e+07
23  22  9.99271e+07
23  23  9.50413e+07
23  24  1.01812e+08
23  25  9.08124e+07
23  26  8.07147e+07
23  27  7.90249e+07
23  28  8.53772e+07
23  29  7.82475e+07
23  30  1.01729e+08
23  31  1.06056e+08
23  32  1.49541e+08
23  33  1.76184e+08
23  34  1.17015e+08
23  35  1.03621e+08
23  36  8.91229e+07
23  37  8.72606e+07
23  38  1.01215e+08
23  39  1.34094e+08
23  40  1.03315e+08
23  41  8.93094e+07
23  42  7.67853e+07
23  43  8.35181e+07
23  44  9.62652e+07
23  45  7.71729e+07
23  46  8.51001e+07
23  47  8.28289e+07
23  48  8.38216e+07
23  49  6.18788e+07
23  50  9.93426e+07
24  0  1.30854e+08
24  1  1.08916e+08
24  2  1.10281e+08
24  3  1.03854e+08
24  4  9.52194e+07
24  5  1.00152e+08
24  6  8.94161e+07
24  7  8.43643e+07
24  8  1.02059e+08
24  9  1.30927e+08
24  10  1.19018e+08
24  11  1.19645e+08
24  12  1.1006e+08
24  13  1.27282e+08
24  14  1.53118e+08
24  15  1.52418e+08
24  16  1.34597e+08
24  17  1.71096e+08
24  18  1.13328e+08
24  19  1.08781e+08
24  20  8.94295e+07
24  21  9.81418e+07
24  22  8.54599e+07
24  23  8.94518e+07
24  24  8.43664e+07
24  25  9.30523e+07
24  26  9.38451e+07
24  27  7.95719e+07
24  28  1.01109e+08
24  29  7.578e+07
24  30  8.3555e+07
24  31  1.00753e+08
24  32  1.25311e+08
24  33  1.59088e+08
24  34  9.45497e+07
24  35  9.78578e+07
24  36  1.00215e+08
24  37  8.64145e+07
24  38  9.11001e+07
24  39  8.82857e+07
24  40  1.05782e+08
24  41  9.53044e+07
24  42  9.13034e+07
24  43  6.65151e+07
24  44  8.66763e+07
24  45  7.51967e+07
24  46  6.61817e+07
24  47  7.45714e+07
24  48  7.93989e+07
24  49  6.56682e+07
24  50  7.67855e+07
25  0  1.03089e+08
25  1  1.06664e+08
25  2  1.11353e+08
25  3  9.46479e+07
25  4  9.95928e+07
25  5  8.54439e+07
25  6  7.4988e+07
25  7  9.36394e+07
25  8  9.94906e+07
25  9  1.2469e+08
25  10  1.05462e+08
25  11  9.70304e+07
25  12  8.88723e+07
25  13  1.11359e+08
25  14  1.65815e+08
25  15  1.2949e+08
25  16  1.33715e+08
25  17  1.46272e+08
25  18  9.95356e+07
25  19  9.76112e+07
25  20  1.03352e+08
25  21  1.00121e+08
25  22  9.70827e+07
25  23  9.37112e+07
25  24  9.56949e+07
25  25  9.4391e+07
25  26  7.95776e+07
25  27  9.41974e+07
25  28  9.19726e+07
25  29  8.31938e+07
25  30  1.01101e+08
25  31  9.75634e+07
25  32  1.2359e+08
25  33  1.45557e+08
25  34  9.8153e+07
25  35  8.90839e+07
25  36  1.00659e+08
25  37  1.00186e+08
25  38  8.01531e+07
25  39  1.29635e+08
25  40  1.13574e+08
25  41  1.02566e+08
25  42  9.10633e+07
25  43  9.58188e+07
25  44  8.01135e+07
25  45  9.77477e+07
25  46  7.78996e+07
25  47  8.37167e+07
25  48  7.24156e+07
25  49  6.83622e+07
25  50  8.00445e+07
26  0  1.31379e+08
26  1  1.15364e+08
26  2  1.05374e+08
26  3  1.06443e+08
26  4  9.47135e+07
26  5  1.07884e+08
26  6  9.39075e+07
26  7  8.30947e+07
26  8  9.19969e+07
26  9  9.59308e+07
26  10  1.02745e+08
26  11  1.06438e+08
26  12  8.94512e+07
26  13  1.00801e+08
26  14  1.16561e+08
26  15  1.27534e+08
26  16  1.11772e+08
26  17  1.38177e+08
26  18  1.13504e+08
26  19  9.61647e+07
26  20  8.39208e+07
26  21  8.48251e+07
26  22  6.97863e+07
26  23  8.03129e+07
26  24  9.79079e+07
26  25  8.48313e+07
26  26  7.52075e+07
26  27  9.50682e+07
26  28  7.49908e+07
26  29  9.5597e+07
26  30  9.77623e+07
26  31  8.83077e+07
26  32  1.07373e+08
26  33  1.19949e+08
26  34  9.78314e+07
26  35  8.97623e+07
26  36  7.78081e+07
26  37  9.21324e+07
26  38  9.39345e+07
26  39  8.67937e+07
26  40  9.38135e+07
26  41  8.22556e+07
26  42  6.55171e+07
26  43  9.32469e+07
26  44  7.88789e+07
26  45  9.78584e+07
26  46  7.09327e+07
26  47  8.54048e+07
26  48  7.99646e+07
26  49  6.64082e+07
26  50  7.24344e+07
27  0  1.341e+08
27  1  1.30186e+08
27  2  1.13659e+08
27  3  1.08141e+08
27  4  9.85352e+07
27  5  1.19997e+08
27  6  1.06768e+08
27  7  7.39178e+07
27  8  9.2375e+07
27  9  9.70088e+07
27  10  8.90259e+07
27  11  9.21948e+07
27  12  9.97408e+07
27  13  1.00024e+08
27  14  1.1411e+08
27  15  1.11792e+08
27  16  1.21484e+08
27  17  1.28364e+08
27  18  9.96616e+07
27  19  1.01898e+08
27  20  9.87312e+07
27  21  9.33555e+07
27  22  7.79355e+07
27  23  8.33567e+07
27  24  7.87638e+07
27  25  6.47878e+07
27  26  9.27254e+07
27  27  8.38657e+07
27  28  8.23059e+07
27  29  7.93349e+07
27  30  9.73078e+07
27  31  9.50743e+07
27  32  1.09458e+08
27  33  1.0421e+08
27  34  1.01018e+08
27  35  1.06125e+08
27  36  9.44855e+07
27  37  8.27846e+07
27  38  8.31503e+07
27  39  9.67983e+07
27  40  8.88906e+07
27  41  8.36891e+07
27  42  7.6145e+07
27  43  8.38115e+07
27  44  8.74258e+07
27  45  7.63132e+07
27  46  7.70814e+07
27  47  8.52458e+07
27  48  8.82523e+07
27  49  6.83726e+07
27  50  7.86301e+07
28  0  1.28014e+08
28  1  1.20629e+08
28  2  7.83702e+07
28  3  9.05167e+07
28  4  9.8781e+07
28  5  1.01274e+08
28  6  1.06294e+08
28  7  8.92249e+07
28  8  8.58481e+07
28  9  1.01406e+08
28  10  1.02488e+08
28  11  9.74689e+07
28  12  9.26101e+07
28  13  8.60603e+07
28  14  9.60999e+07
28  15  9.40516e+07
28  16  1.3072e+08
28  17  1.4278e+08
28  18  1.16282e+08
28  19  8.52464e+07
28  20  1.10837e+08
28  21  9.05358e+07
28  22  9.11268e+07
28  23  9.86114e+07
28  24  8.93702e+07
28  25  6.93089e+07
28  26  7.71702e+07
28  27  8.22721e+07
28  28  8.27262e+07
28  29  8.04596e+07
28  30  9.02221e+07
28  31  9.19882e+07
28  32  1.11836e+08
28  33  1.12013e+08
28  34  1.07303e+08
28  35  9.45176e+07
28  36  9.16669e+07
28  37  7.88902e+07
28  38  7.14104e+07
28  39  9.11029e+07
28  40  9.77889e+07
28  41  9.22487e+07
28  42  9.67466e+07
28  43  6.9148e+07
28  44  9.42589e+07
28  45  7.4407e+07
28  46  8.20629e+07
28  47  9.00802e+07
28  48  6.93101e+07
28  49  7.38105e+07
28  50  6.90232e+07
29  0  1.35131e+08
29  1  9.80411e+07
29  2  8.79743e+07
29  3  9.31289e+07
29  4  1.00966e+08
29  5  1.22491e+08
29  6  9.22085e+07
29  7  9.64584e+07
29  8  9.21477e+07
29  9  1.06052e+08
29  10  1.05605e+08
29  11  9.22515e+07
29  12  9.53814e+07
29  13  9.31392e+07
29  14  9.42053e+07
29  15  9.00459e+07
29  16  1.12157e+08
29  17  1.09704e+08
29  18  9.40824e+07
29  19  9.34298e+07
29  20  1.01389e+08
29  21  8.43117e+07
29  22  8.17582e+07
29  23  8.78597e+07
29  24  8.74432e+07
29  25  8.6927e+07
29  26  7.98918e+07
29  27  8.40969e+07
29  28  8.36943e+07
29  29  7.45772e+07
29  30  1.1202e+08
29  31  8.55334e+07
29  32  1.01668e+08
29  33  1.00673e+08
29  34  9.00649e+07
29  35  9.36622e+07
29  36  8.96981e+07
29  37  8.1455e+07
29  38  8.01095e+07
29  39  9.55312e+07
29  40  6.75956e+07
29  41  7.67259e+07
29  42  8.83449e+07
29  43  6.6267e+07
29  44  6.69822e+07
29  45  7.47521e+07
29  46  8.0471e+07
29  47  8.49214e+07
29  48  7.14262e+07
29  49  7.56872e+07
29  50  7.29326e+07
30  0  9.00821e+07
30  1  1.12571e+08
30  2  7.4051e+07
30  3  6.13355e+07
30  4  8.03887e+07
30  5  9.76018e+07
30  6  9.30923e+07
30  7  9.17433e+07
30  8  7.42389e+07
30  9  9.76539e+07
30  10  9.86692e+07
30  11  8.67513e+07
30  12  7.04724e+07
30  13  8.2185e+07
30  14  9.9778e+07
30  15  1.01052e+08
30  16  1.06392e+08
30  17  1.09198e+08
30  18  1.1909e+08
30  19  9.9653e+07
30  20  7.8293e+07
30  21  7.66082e+07
30  22  7.76601e+07
30  23  9.8844e+07
30  24  6.87631e+07
30  25  8.85633e+07
30  26  1.03871e+08
30  27  8.33791e+07
30  28  6.86115e+07
30  29  9.43589e+07
30  30  9.66062e+07
30  31  8.95473e+07
30  32  1.12971e+08
30  33  9.67592e+07
30  34  9.01404e+07
30  35  9.91499e+07
30  36  7.39111e+07
30  37  7.90572e+07
30  38  7.17771e+07
30  39  9.57232e+07
30  40  8.73185e+07
30  41  7.11922e+07
30  42  6.77676e+07
30  43  7.92135e+07
30  44  6.8111e+07
30  45  7.26863e+07
30  46  7.83434e+07
30  47  8.71765e+07
30  48  6.99209e+07
30  49  7.4336e+07
30  50  6.55321e+07
31  0  1.0239e+08
31  1  9.42685e+07
31  2  6.17276e+07
31  3  6.66754e+07
31  4  5.74608e+07
31  5  8.06605e+07
31  6  8.49825e+07
31  7  7.84798e+07
31  8  8.79593e+07
31  9  9.83874e+07
31  10  7.72783e+07
31  11  9.29368e+07
31  12  8.7757e+07
31  13  8.84041e+07
31  14  9.80863e+07
31  15  1.07588e+08
31  16  1.44128e+08
31  17  1.13184e+08
31  18  1.13172e+08
31  19  1.16986e+08
31  20  1.09676e+08
31  21  9.5365e+07
31  22  8.74763e+07
31  23  8.70232e+07
31  24  6.69538e+07
31  25  6.93558e+07
31  26  9.54694e+07
31  27  1.01324e+08
31  28  9.18373e+07
31  29  9.72657e+07
31  30  1.33885e+08
31  31  1.08973e+08
31  32  9.41298e+07
31  33  1.0068e+08
31  34  9.802e+07
31  35  9.16583e+07
31  36  9.19613e+07
31  37  5.99307e+07
31  38  7.52359e+07
31  39  7.1198e+07
31  40  6.81239e+07
31  41  8.60938e+07
31  42  7.98957e+07
31  43  7.33475e+07
31  44  7.47366e+07
31  45  6.87332e+07
31  46  8.53531e+07
31  47  7.53017e+07
31  48  6.67638e+07
31  49  8.09042e+07
31  50  7.481e+07
32  0  1.01539e+08
32  1  9.82704e+07
32  2  6.7918e+07
32  3  6.50949e+07
32  4  7.27197e+07
32  5  7.21342e+07
32  6  8.46561e+07
32  7  9.36917e+07
32  8  9.31654e+07
32  9  1.07007e+08
32  10  1.12614e+08
32  11  9.29658e+07
32  12  1.00959e+08
32  13  9.65746e+07
32  14  9.18762e+07
32  15  1.18043e+08
32  16  1.21851e+08
32  17  1.3205e+08
32  18  9.56072e+07
32  19  1.06135e+08
32  20  1.20797e+08
32  21  9.27579e+07
32  22  8.22569e+07
32  23  8.13707e+07
32  24  8.23207e+07
32  25  8.25274e+07
32  26  7.60193e+07
32  27  8.6534e+07
32  28  8.48592e+07
32  29  9.84488e+07
32  30  9.7132e+07
32  31  1.04867e+08
32  32  1.08294e+08
32  33  1.05561e+08
32  34  8.57936e+07
32  35  9.17898e+07
32  36  7.29952e+07
32  37  7.33341e+07
32  38  5.50608e+07
32  39  7.88871e+07
32  40  7.03279e+07
32  41  8.26563e+07
32  42  8.60798e+07
32  43  7.05755e+07
32  44  6.5975e+07
32  45  7.14013e+07
32  46  9.24581e+07
32  47  7.75523e+07
32  48  7.87586e+07
32  49  6.50579e+07
32  50  7.11976e+07
33  0  1.19941e+08
33  1  9.58417e+07
33  2  7.24328e+07
33  3  4.80887e+07
33  4  8.53501e+07
33  5  8.44478e+07
33  6  5.24658e+07
33  7  8.15812e+07
33  8  9.20789e+07
33  9  9.91005e+07
33  10  9.10909e+07
33  11  9.28088e+07
33  12  9.4586e+07
33  13  1.08944e+08
33  14  1.05881e+08
33  15  1.05107e+08
33  16  1.33142e+08
33  17  1.04836e+08
33  18  9.08787e+07
33  19  9.98054e+07
33  20  1.0772e+08
33  21  7.52964e+07
33  22  7.23503e+07
33  23  7.59494e+07
33  24  9.01171e+07
33  25  8.54337e+07
33  26  8.29751e+07
33  27  9.86251e+07
33  28  9.21992e+07
33  29  9.08223e+07
33  30  8.56286e+07
33  31  7.13901e+07
33  32  8.63e+07
33  33  8.4783e+07
33  34  7.90138e+07
33  35  7.94295e+07
33  36  9.45744e+07
33  37  6.1433e+07
33  38  6.16391e+07
33  39  8.52929e+07
33  40  7.77158e+07
33  41  6.70981e+07
33  42  8.29461e+07
33  43  8.1741e+07
33  44  8.0931e+07
33  45  7.62536e+07
33  46  8.43126e+07
33  47  8.52737e+07
33  48  6.39778e+07
33  49  5.78263e+07
33  50  8.27619e+07
34  0  1.13351e+08
34  1  8.69806e+07
34  2  5.78176e+07
34  3  6.24793e+07
34  4  1.00659e+08
34  5  7.1217e+07
34  6  7.57525e+07
34  7  7.42535e+07
34  8  1.17293e+08
34  9  1.09544e+08
34  10  8.77308e+07
34  11  8.91594e+07
34  12  8.50901e+07
34  13  1.09172e+08
34  14  9.28497e+07
34  15  8.92848e+07
34  16  1.0854e+08
34  17  1.27302e+08
34  18  7.95971e+07
34  19  1.01769e+08
34  20  8.94022e+07
34  21  8.96614e+07
34  22  8.17007e+07
34  23  7.42269e+07
34  24  8.70765e+07
34  25  7.14296e+07
34  26  8.0991e+07
34  27  7.76709e+07
34  28  7.41829e+07
34  29  8.06224e+07
34  30  7.76493e+07
34  31  7.33085e+07
34  32  1.12425e+08
34  33  9.57626e+07
34  34  7.3113e+07
34  35  7.41885e+07
34  36  7.22463e+07
34  37  6.27569e+07
34  38  6.61902e+07
34  39  5.32326e+07
34  40  6.56362e+07
34  41  8.46732e+07
34  42  8.3467e+07
34  43  7.50098e+07
34  44  5.32725e+07
34  45  5.96137e+07
34  46  1.07454e+08
34  47  9.58807e+07
34  48  5.47098e+07
34  49  7.05644e+07
34  50  8.70108e+07
35  0  8.50534e+07
35  1  1.09505e+08
35  2  6.99855e+07
35  3  5.88683e+07
35  4  8.88034e+07
35  5  6.44835e+07
35  6  8.4305e+07
35  7  1.05935e+08
35  8  1.10545e+08
35  9  1.19496e+08
35  10  1.1435e+08
35  11  8.45256e+07
35  12  7.97592e+07
35  13  1.14422e+08
35  14  9.63687e+07
35  15  1.05466e+08
35  16  1.08239e+08
35  17  1.10369e+08
35  18  1.00985e+08
35  19  7.95118e+07
35  20  1.04591e+08
35  21  8.94815e+07
35  22  8.99468e+07
35  23  7.9219e+07
35  24  6.59277e+07
35  25  8.94459e+07
35  26  8.03184e+07
35  27  1.03362e+08
35  28  9.32587e+07
35  29  8.37845e+07
35  30  8.55647e+07
35  31  7.24137e+07
35  32  8.33499e+07
35  33  9.58308e+07
35  34  9.5638e+07
35  35  9.11158e+07
35  36  7.96759e+07
35  37  5.8826e+07
35  38  7.08099e+07
35  39  4.23633e+07
35  40  7.42681e+07
35  41  7.44218e+07
35  42  7.73945e+07
35  43  5.88165e+07
35  44  7.5058e+07
35  45  7.15043e+07
35  46  9.75797e+07
35  47  8.00089e+07
35  48  5.7959e+07
35  49  7.618e+07
35  50  6.32153e+07
36  0  7.35919e+07
36  1  8.03823e+07
36  2  8.23698e+07
36  3  5.93554e+07
36  4  6.50394e+07
36  5  6.09663e+07
36  6  9.01407e+07
36  7  9.98222e+07
36  8  1.17713e+08
36  9  1.26521e+08
36  10  9.35868e+07
36  11  8.31966e+07
36  12  8.603e+07
36  13  9.69084e+07
36  14  1.03165e+08
36  15  1.01234e+08
36  16  1.06664e+08
36  17  9.78605e+07
36  18  9.23782e+07
36  19  7.85373e+07
36  20  9.85249e+07
36  21  9.89251e+07
36  22  7.31022e+07
36  23  7.7336e+07
36  24  9.29912e+07
36  25  7.7927e+07
36  26  8.39979e+07
36  27  7.71509e+07
36  28  8.13443e+07
36  29  9.03193e+07
36  30  8.05923e+07
36  31  7.54716e+07
36  32  8.5582e+07
36  33  8.78501e+07
36  34  8.9491e+07
36  35  8.21157e+07
36  36  6.09445e+07
36  37  7.41217e+07
36  38  6.17221e+07
36  39  4.20532e+07
36  40  7.26884e+07
36  41  7.13318e+07
36  42  8.74309e+07
36  43  7.53617e+07
36  44  6.92569e+07
36  45  5.50458e+07
36  46  8.29183e+07
36  47  6.57697e+07
36  48  7.96151e+07
36  49  6.14131e+07
36  50  7.0518e+07
37  0  7.31755e+07
37  1  7.64686e+07
37  2  8.41336e+07
37  3  7.58054e+07
37  4  1.02719e+08
37  5  6.62697e+07
37  6  1.11437e+08
37  7  1.0027e+08
37  8  1.18477e+08
37  9  1.13181e+08
37  10  9.33352e+07
37  11  7.7023e+07
37  12  8.49458e+07
37  13  9.52503e+07
37  14  7.94481e+07
37  15  8.928e+07
37  16  9.8121e+07
37  17  8.58656e+07
37  18  7.80701e+07
37  19  6.90483e+07
37  20  8.88455e+07
37  21  7.42806e+07
37  22  8.28929e+07
37  23  7.96011e+07
37  24  6.39895e+07
37  25  7.88345e+07
37  26  8.67563e+07
37  27  8.46072e+07
37  28  8.74885e+07
37  29  8.18256e+07
37  30  8.46689e+07
37  31  8.54827e+07
37  32  8.22571e+07
37  33  8.36255e+07
37  34  9.11573e+07
37  35  7.56485e+07
37  36  6.67804e+07
37  37  7.91845e+07
37  38  5.34772e+07
37  39  6.9078e+07
37  40  5.29718e+07
37  41  8.05466e+07
37  42  7.74189e+07
37  43  7.75474e+07
37  44  7.97451e+07
37  45  6.92382e+07
37  46  7.31305e+07
37  47  6.30887e+07
37  48  5.12997e+07
37  49  4.96628e+07
37  50  7.57033e+07
38  0  6.12269e+07
38  1  6.58728e+07
38  2  7.65195e+07
38  3  4.598e+07
38  4  8.17631e+07
38  5  7.5718e+07
38  6  1.00419e+08
38  7  1.14731e+08
38  8  1.31977e+08
38  9  1.06533e+08
38  10  1.01137e+08
38  11  7.96952e+07
38  12  6.73857e+07
38  13  9.49346e+07
38  14  9.7152e+07
38  15  7.697e+07
38  16  8.46147e+07
38  17  1.04441e+08
38  18  9.30966e+07
38  19  6.91899e+07
38  20  9.157e+07
38  21  8.53592e+07
38  22  8.12493e+07
38  23  8.78e+07
38  24  5.66286e+07
38  25  6.87129e+07
38  26  6.70805e+07
38  27  8.40552e+07
38  28  6.95686e+07
38  29  8.14688e+07
38  30  6.97164e+07
38  31  7.70554e+07
38  32  7.25135e+07
38  33  7.76244e+07
38  34  9.43667e+07
38  35  7.49104e+07
38  36  8.79363e+07
38  37  8.84433e+07
38  38  5.91578e+07
38  39  5.26462e+07
38  40  5.07574e+07
38  41  8.17164e+07
38  42  8.33719e+07
38  43  6.50409e+07
38  44  6.88917e+07
38  45  6.73595e+07
38  46  7.4896e+07
38  47  7.3847e+07
38  48  6.7704e+07
38  49  6.88198e+07
38  50  6.93616e+07
39  0  7.10709e+07
39  1  7.03344e+07
39  2  8.68772e+07
39  3  5.6938e+07
39  4  7.49585e+07
39  5  7.48565e+07
39  6  7.14527e+07
39  7  1.15712e+08
39  8  1.1484e+08
39  9  1.09337e+08
39  10  9.54229e+07
39  11  9.28487e+07
39  12  8.4911e+07
39  13  9.61541e+07
39  14  8.35488e+07
39  15  7.24356e+07
39  16  1.10472e+08
39  17  6.43383e+07
39  18  8.65833e+07
39  19  7.97786e+07
39  20  9.61829e+07
39  21  7.7615e+07
39  22  8.93435e+07
39  23  7.89901e+07
39  24  6.78819e+07
39  25  7.08974e+07
39  26  7.11157e+07
39  27  7.86643e+07
39  28  8.28277e+07
39  29  8.05294e+07
39  30  6.84805e+07
39  31  8.18998e+07
39  32  7.53238e+07
39  33  9.66844e+07
39  34  8.88591e+07
39  35  7.004e+07
39  36  7.25513e+07
39  37  6.96219e+07
39  38  3.96457e+07
39  39  5.62238e+07
39  40  6.35234e+07
39  41  8.16246e+07
39  42  7.04462e+07
39  43  8.40607e+07
39  44  8.50887e+07
39  45  7.00045e+07
39  46  5.73725e+07
39  47  6.09013e+07
39  48  5.68566e+07
39  49  5.75877e+07
39  50  5.58624e+07
40  0  4.60966e+07
40  1  5.9308e+07
40  2  6.66159e+07
40  3  5.53415e+07
40  4  7.77846e+07
40  5  7.81984e+07
40  6  8.19934e+07
40  7  7.96599e+07
40  8  9.3368e+07
40  9  9.96641e+07
40  10  9.47179e+07
40  11  9.03528e+07
40  12  9.62965e+07
40  13  9.75064e+07
40  14  6.98352e+07
40  15  8.46455e+07
40  16  9.58808e+07
40  17  8.86434e+07
40  18  8.43779e+07
40  19  8.94492e+07
40  20  9.84209e+07
40  21  8.04782e+07
40  22  9.96887e+07
40  23  8.18229e+07
40  24  7.51761e+07
40  25  6.83362e+07
40  26  6.49043e+07
40  27  8.44998e+07
40  28  8.10138e+07
40  29  9.02382e+07
40  30  6.39161e+07
40  31  7.11341e+07
40  32  7.60752e+07
40  33  8.44237e+07
40  34  8.02153e+07
40  35  8.06944e+07
40  36  7.4998e+07
40  37  5.71718e+07
40  38  7.10447e+07
40  39  5.44899e+07
40  40  6.38569e+07
40  41  8.72818e+07
40  42  9.51413e+07
40  43  8.11946e+07
40  44  8.31383e+07
40  45  7.66354e+07
40  46  6.30377e+07
40  47  6.31966e+07
40  48  7.40655e+07
40  49  7.25335e+07
40  50  7.58047e+07
41  0  3.89652e+07
41  1  4.07366e+07
41  2  7.05235e+07
41  3  5.6953e+07
41  4  7.33489e+07
41  5  6.38271e+07
41  6  7.80582e+07
41  7  7.2837e+07
41  8  1.13518e+08
41  9  1.04687e+08
41  10  9.27526e+07
41  11  8.94814e+07
41  12  1.06982e+08
41  13  1.02069e+08
41  14  9.18923e+07
41  15  8.13229e+07
41  16  1.067e+08
41  17  9.06041e+07
41  18  8.65022e+07
41  19  1.04447e+08
41  20  9.35421e+07
41  21  9.21308e+07
41  22  9.39534e+07
41  23  7.63201e+07
41  24  8.77523e+07
41  25  5.84269e+07
41  26  8.15896e+07
41  27  7.85659e+07
41  28  7.30798e+07
41  29  8.52596e+07
41  30  5.57961e+07
41  31  6.78696e+07
41  32  7.13162e+07
41  33  8.79692e+07
41  34  7.66976e+07
41  35  8.06309e+07
41  36  7.63408e+07
41  37  6.62246e+07
41  38  7.49885e+07
41  39  5.5648e+07
41  40  4.8744e+07
41  41  9.42978e+07
41  42  8.86014e+07
41  43  9.36101e+07
41  44  1.02417e+08
41  45  8.01383e+07
41  46  6.38278e+07
41  47  7.49247e+07
41  48  7.10297e+07
41  49  6.01298e+07
41  50  8.55394e+07
42  0  5.42807e+07
42  1  4.51859e+07
42  2  6.00929e+07
42  3  5.89517e+07
42  4  8.01247e+07
42  5  8.00129e+07
42  6  5.92234e+07
42  7  8.70696e+07
42  8  9.4131e+07
42  9  1.03487e+08
42  10  1.31693e+08
42  11  1.04158e+08
42  12  9.21847e+07
42  13  1.03998e+08
42  14  8.68664e+07
42  15  9.8781e+07
42  16  1.19478e+08
42  17  1.00836e+08
42  18  8.75143e+07
42  19  9.69315e+07
42  20  9.40495e+07
42  21  8.15236e+07
42  22  7.3106e+07
42  23  8.19952e+07
42  24  7.98375e+07
42  25  8.56936e+07
42  26  6.30579e+07
42  27  9.35325e+07
42  28  6.77673e+07
42  29  9.33564e+07
42  30  6.76681e+07
42  31  6.50136e+07
42  32  7.08575e+07
42  33  9.55685e+07
42  34  8.12494e+07
42  35  1.02984e+08
42  36  6.35645e+07
42  37  6.65845e+07
42  38  7.07287e+07
42  39  6.28548e+07
42  40  6.28996e+07
42  41  8.69892e+07
42  42  7.92296e+07
42  43  8.50604e+07
42  44  1.05256e+08
42  45  6.40159e+07
42  46  6.79747e+07
42  47  6.03259e+07
42  48  7.0555e+07
42  49  7.27854e+07
42  50  6.60398e+07
43  0  5.12177e+07
43  1  4.21893e+07
43  2  5.92554e+07
43  3  5.32222e+07
43  4  8.36113e+07
43  5  7.42026e+07
43  6  7.58428e+07
43  7  6.61664e+07
43  8  9.14913e+07
43  9  1.11116e+08
43  10  1.24297e+08
43  11  1.14588e+08
43  12  1.00518e+08
43  13  9.98288e+07
43  14  1.0676e+08
43  15  9.16633e+07
43  16  1.52045e+08
43  17  1.07323e+08
43  18  9.72028e+07
43  19  9.61565e+07
43  20  7.82746e+07
43  21  7.57756e+07
43  22  9.0875e+07
43  23  9.28733e+07
43  24  7.34821e+07
43  25  6.18535e+07
43  26  5.00581e+07
43  27  6.35285e+07
43  28  6.14041e+07
43  29  8.07633e+07
43  30  7.24586e+07
43  31  6.10374e+07
43  32  6.02512e+07
43  33  7.93347e+07
43  34  9.10934e+07
43  35  9.38386e+07
43  36  7.27483e+07
43  37  6.85624e+07
43  38  6.30176e+07
43  39  6.68464e+07
43  40  6.42161e+07
43  41  9.48387e+07
43  42  9.37959e+07
43  43  8.92211e+07
43  44  1.19118e+08
43  45  7.88506e+07
43  46  7.22791e+07
43  47  5.88294e+07
43  48  6.86385e+07
43  49  7.33325e+07
43  50  8.84357e+07
44  0  4.3004e+07
44  1  4.65022e+07
44  2  6.82201e+07
44  3  6.3503e+07
44  4  1.00764e+08
44  5  7.93281e+07
44  6  7.3754e+07
44  7  7.38104e+07
44  8  7.82846e+07
44  9  1.00464e+08
44  10  1.26564e+08
44  11  9.81444e+07
44  12  1.08926e+08
44  13  8.52169e+07
44  14  1.11833e+08
44  15  1.01476e+08
44  16  1.24846e+08
44  17  9.31709e+07
44  18  9.97897e+07
44  19  1.16261e+08
44  20  9.0048e+07
44  21  9.32928e+07
44  22  7.35299e+07
44  23  9.02959e+07
44  24  8.20366e+07
44  25  5.77102e+07
44  26  5.18055e+07
44  27  8.31862e+07
44  28  7.92881e+07
44  29  7.44806e+07
44  30  6.29579e+07
44  31  7.05161e+07
44  32  6.45382e+07
44  33  6.454e+07
44  34  6.91363e+07
44  35  8.18136e+07
44  36  8.25911e+07
44  37  6.54309e+07
44  38  6.01986e+07
44  39  6.18874e+07
44  40  6.52271e+07
44  41  8.99533e+07
44  42  8.80844e+07
44  43  9.71397e+07
44  44  1.17468e+08
44  45  8.369e+07
44  46  7.62227e+07
44  47  7.63178e+07
44  48  7.81717e+07
44  49  7.06022e+07
44  50  8.16184e+07
45  0  4.58555e+07
45  1  3.73126e+07
45  2  6.36494e+07
45  3  6.96165e+07
45  4  7.83295e+07
45  5  6.74448e+07
45  6  5.16783e+07
45  7  6.75294e+07
45  8  7.86237e+07
45  9  7.98002e+07
45  10  1.1904e+08
45  11  1.1696e+08
45  12  1.00156e+08
45  13  1.0101e+08
45  14  1.08575e+08
45  15  9.8876e+07
45  16  1.14478e+08
45  17  1.06225e+08
45  18  9.83132e+07
45  19  1.29555e+08
45  20  1.01877e+08
45  21  9.61108e+07
45  22  8.08962e+07
45  23  7.64298e+07
45  24  8.12882e+07
45  25  7.33803e+07
45  26  7.47295e+07
45  27  8.465e+07
45  28  6.36238e+07
