row  column  (images_25_1_306.edf Cu-K*images_25_1_306.edf Ar-K**2.3)
23  31  9.82389e+06
23  32  1.2819e+07
23  33  1.4124e+06
23  34  1.1468e+07
23  35  6.66059e+06
23  36  6.18929e+06
23  37  9.88184e+06
23  38  9.89419e+06
23  39  2.00587e+07
23  40  1.39662e+07
23  41  1.92605e+07
23  42  5.685e+06
23  43  3.1893e+06
23  44  1.53977e+07
23  45  4.37281e+06
23  46  2.75981e+06
23  47  7.378e+06
23  48  1.47055e+07
23  49  1.98805e+07
23  50  9.06256e+06
24  0  2.43638e+07
24  1  9.17579e+06
24  2  1.00427e+07
24  3  2.26362e+07
24  4  3.78497e+06
24  5  4.77554e+06
24  6  770031
24  7  3.8757e+06
24  8  5.54581e+06
24  9  8.45702e+06
24  10  1.13594e+06
24  11  9.36879e+06
24  12  8.79254e+06
24  13  3.30745e+06
24  14  1.64689e+07
24  15  1.35846e+07
24  16  1.05952e+07
24  17  1.59711e+07
24  18  1.54954e+07
24  19  1.42738e+07
24  20  7.80806e+06
24  21  1.22879e+07
24  22  1.78216e+07
24  23  2.19041e+07
24  24  1.68267e+07
24  25  1.39751e+07
24  26  1.34552e+07
24  27  2.22628e+07
24  28  1.26899e+07
24  29  1.58885e+07
24  30  1.0027e+07
24  31  1.14061e+07
24  32  9.61072e+06
24  33  6.6893e+06
24  34  9.10507e+06
24  35  4.8508e+06
24  36  1.57037e+07
24  37  7.54422e+06
24  38  8.80891e+06
24  39  0
24  40  1.32845e+07
24  41  1.76311e+07
24  42  1.30523e+07
24  43  1.20822e+07
24  44  1.33115e+07
24  45  9.07353e+06
24  46  2.12069e+07
24  47  1.58468e+07
24  48  1.64805e+07
24  49  6.9646e+06
24  50  8.56306e+06
25  0  3.46668e+06
25  1  1.75405e+07
25  2  1.65727e+07
25  3  2.13665e+07
25  4  5.56657e+06
25  5  2.038e+07
25  6  1.28943e+07
25  7  3.21288e+06
25  8  0
25  9  1.08934e+07
25  10  1.63185e+07
25  11  1.14245e+07
25  12  8.67344e+06
25  13  2.69592e+06
25  14  1.7224e+07
25  15  1.5268e+07
25  16  1.12052e+07
25  17  8.72121e+06
25  18  1.13656e+07
25  19  2.87278e+06
25  20  1.57323e+07
25  21  6.24522e+06
25  22  2.83958e+06
25  23  9.58283e+06
25  24  2.90762e+07
25  25  1.07042e+07
25  26  1.85595e+07
25  27  1.6674e+07
25  28  1.85567e+07
25  29  2.98895e+06
25  30  9.79448e+06
25  31  2.39528e+07
25  32  1.14461e+07
25  33  1.47753e+07
25  34  7.93584e+06
25  35  1.66578e+07
25  36  5.39008e+06
25  37  1.5476e+07
25  38  1.95475e+07
25  39  3.06151e+06
25  40  6.11964e+06
25  41  2.26203e+07
25  42  1.54987e+07
25  43  1.49504e+07
25  44  1.75847e+06
25  45  1.34976e+07
25  46  7.6449e+06
25  47  1.39218e+07
25  48  1.16991e+07
25  49  1.94829e+07
25  50  4.26106e+06
26  0  3.68127e+06
26  1  1.1481e+07
26  2  2.27022e+07
26  3  9.13487e+06
26  4  1.78231e+07
26  5  7.68325e+06
26  6  1.06757e+07
26  7  7.1468e+06
26  8  5.09987e+06
26  9  2.21887e+07
26  10  1.29813e+07
26  11  1.3236e+07
26  12  1.0791e+07
26  13  1.08063e+07
26  14  1.5871e+07
26  15  1.70589e+07
26  16  9.48551e+06
26  17  8.07403e+06
26  18  3.87473e+06
26  19  7.98169e+06
26  20  0
26  21  2.72798e+06
26  22  4.863e+06
26  23  1.28331e+07
26  24  2.31547e+07
26  25  2.61018e+06
26  26  6.4043e+06
26  27  1.11144e+07
26  28  1.18412e+07
26  29  2.85032e+06
26  30  1.16496e+07
26  31  1.57445e+07
26  32  4.87058e+06
26  33  1.54692e+07
26  34  9.93035e+06
26  35  1.3831e+07
26  36  1.00436e+07
26  37  7.59372e+06
26  38  2.12932e+07
26  39  1.65912e+07
26  40  1.19537e+07
26  41  7.74155e+06
26  42  1.44782e+07
26  43  4.40962e+06
26  44  9.4792e+06
26  45  5.86787e+06
26  46  3.446e+06
26  47  2.48226e+07
26  48  1.25353e+07
26  49  1.65597e+07
26  50  1.67889e+07
27  0  3.07356e+06
27  1  1.17069e+07
27  2  1.12848e+06
27  3  1.29206e+07
27  4  1.27696e+07
27  5  1.31256e+07
27  6  1.40064e+07
27  7  0
27  8  9.15876e+06
27  9  9.23188e+06
27  10  8.54909e+06
27  11  1.55643e+07
27  12  8.74649e+06
27  13  7.3375e+06
27  14  9.51243e+06
27  15  1.92536e+07
27  16  3.52835e+06
27  17  3.5938e+06
27  18  4.53719e+06
27  19  1.51004e+07
27  20  6.5851e+06
27  21  1.11192e+07
27  22  1.83694e+07
27  23  1.79631e+07
27  24  1.41769e+07
27  25  6.01111e+06
27  26  7.75187e+06
27  27  6.46316e+06
27  28  8.26765e+06
27  29  9.90603e+06
27  30  2.8124e+07
27  31  3.15044e+06
27  32  289662
27  33  1.9285e+07
27  34  1.20322e+06
27  35  7.59843e+06
27  36  1.59989e+07
27  37  7.48964e+06
27  38  2.08878e+07
27  39  1.23882e+07
27  40  1.62854e+07
27  41  9.62706e+06
27  42  1.10681e+07
27  43  1.96202e+07
27  44  3.77998e+06
27  45  3.33903e+06
27  46  1.64589e+07
27  47  1.67229e+07
27  48  1.05819e+07
27  49  1.51435e+07
27  50  1.21592e+07
28  0  1.15202e+07
28  1  1.44522e+07
28  2  2.36745e+06
28  3  1.68851e+07
28  4  0
28  5  6.22209e+06
28  6  8.79896e+06
28  7  1.93499e+07
28  8  1.55752e+07
28  9  1.53803e+07
28  10  2.90126e+06
28  11  1.09389e+07
28  12  1.15172e+07
28  13  752859
28  14  7.91052e+06
28  15  1.63951e+07
28  16  5.94435e+06
28  17  7.95446e+06
28  18  8.81504e+06
28  19  2.93933e+06
28  20  8.23523e+06
28  21  1.61771e+07
28  22  8.71666e+06
28  23  6.62806e+06
28  24  8.07304e+06
28  25  1.5434e+07
28  26  9.57656e+06
28  27  8.46778e+06
28  28  1.3386e+07
28  29  1.15499e+07
28  30  2.06585e+07
28  31  1.78895e+07
28  32  1.44334e+07
28  33  1.02688e+07
28  34  1.08164e+07
28  35  2.27702e+07
28  36  2.34269e+07
28  37  1.24811e+07
28  38  4.18049e+06
28  39  1.27522e+07
28  40  8.64264e+06
28  41  1.19488e+07
28  42  6.22095e+06
28  43  1.46727e+07
28  44  1.62503e+07
28  45  1.9798e+07
28  46  1.90893e+07
28  47  8.132e+06
28  48  1.17277e+07
28  49  1.63204e+07
28  50  4.02226e+06
29  0  0
29  1  9.20159e+06
29  2  1.38643e+07
29  3  1.16822e+07
29  4  2.53366e+07
29  5  3.81583e+06
29  6  0
29  7  1.591e+07
29  8  696974
29  9  8.04677e+06
29  10  1.35097e+07
29  11  2.11265e+07
29  12  5.28314e+06
29  13  1.77984e+07
29  14  5.77108e+06
29  15  2.46212e+07
29  16  1.45537e+07
29  17  1.69963e+07
29  18  1.48819e+07
29  19  7.23386e+06
29  20  1.43406e+07
29  21  6.27713e+06
29  22  1.51871e+07
29  23  2.97077e+07
29  24  1.17056e+06
29  25  6.15554e+06
29  26  1.00754e+07
29  27  1.54909e+07
29  28  3.98792e+06
29  29  1.54084e+07
29  30  1.28757e+07
29  31  1.56915e+07
29  32  0
29  33  8.94984e+06
29  34  9.49768e+06
29  35  1.12006e+07
29  36  1.04048e+07
29  37  1.32813e+07
29  38  5.45781e+06
29  39  9.33717e+06
29  40  2.02555e+07
29  41  1.53802e+07
29  42  9.53678e+06
29  43  1.74642e+07
29  44  2.62835e+06
29  45  2.00548e+07
29  46  1.3936e+07
29  47  1.77664e+07
29  48  1.00398e+07
29  49  1.52859e+07
29  50  3.10048e+06
30  0  1.25084e+07
30  1  1.50609e+07
30  2  1.36865e+07
30  3  1.67423e+06
30  4  1.62497e+07
30  5  6.41132e+06
30  6  1.69942e+07
30  7  4.19895e+06
30  8  2.0265e+07
30  9  1.00339e+07
30  10  1.91017e+07
30  11  1.31008e+07
30  12  1.12297e+07
30  13  2.01038e+07
30  14  1.51041e+07
30  15  1.56599e+07
30  16  1.24365e+07
30  17  2.0175e+07
30  18  8.01735e+06
30  19  7.45215e+06
30  20  2.24828e+06
30  21  1.77227e+07
30  22  3.7363e+06
30  23  1.47401e+07
30  24  7.21559e+06
30  25  1.58738e+07
30  26  3.73396e+06
30  27  1.8504e+07
30  28  7.48081e+06
30  29  0
30  30  1.11332e+07
30  31  1.12207e+07
30  32  7.38285e+06
30  33  8.64996e+06
30  34  1.61553e+07
30  35  1.97762e+07
30  36  5.01999e+06
30  37  5.15463e+06
30  38  1.2044e+07
30  39  1.18623e+07
30  40  9.71983e+06
30  41  1.34786e+07
30  42  5.79561e+06
30  43  1.57016e+07
30  44  1.24711e+07
30  45  0
30  46  1.39614e+07
30  47  1.11882e+07
30  48  1.71406e+07
30  49  1.26638e+07
30  50  7.03685e+06
31  0  1.04916e+07
31  1  1.01316e+07
31  2  0
31  3  1.67878e+07
31  4  1.95183e+07
31  5  1.2602e+07
31  6  4.11299e+06
31  7  2.40214e+07
31  8  3.96114e+06
31  9  1.20546e+07
31  10  1.39693e+07
31  11  1.43505e+07
31  12  1.41815e+07
31  13  4.65523e+06
31  14  2.47627e+07
31  15  1.21777e+07
31  16  2.1849e+07
31  17  1.16066e+07
31  18  0
31  19  1.00254e+07
31  20  1.93891e+07
31  21  1.21241e+07
31  22  1.32415e+07
31  23  2.13189e+07
31  24  9.98685e+06
31  25  1.17953e+07
31  26  2.16928e+07
31  27  2.08811e+07
31  28  8.57126e+06
31  29  1.80163e+07
31  30  1.15439e+07
31  31  1.12063e+07
31  32  4.91208e+06
31  33  1.1854e+07
31  34  2.21431e+07
31  35  1.24716e+07
31  36  1.2093e+07
31  37  8.36217e+06
31  38  9.19259e+06
31  39  1.64361e+07
31  40  1.09516e+07
31  41  9.16761e+06
31  42  1.81278e+07
31  43  5.37381e+06
31  44  1.7444e+07
31  45  1.1765e+07
31  46  2.15348e+07
31  47  1.39336e+07
31  48  7.39257e+06
31  49  5.92277e+06
31  50  9.62271e+06
32  0  0
32  1  0
32  2  8.41064e+06
32  3  9.46161e+06
32  4  1.11148e+07
32  5  4.39276e+06
32  6  622467
32  7  6.48222e+06
32  8  1.13283e+07
32  9  1.49339e+07
32  10  1.18233e+07
32  11  1.33171e+07
32  12  1.23214e+07
32  13  1.73997e+07
32  14  1.92795e+07
32  15  2.06432e+07
32  16  1.40037e+07
32  17  0
32  18  3.78486e+06
32  19  1.89239e+07
32  20  0
32  21  1.42378e+07
32  22  1.09799e+07
32  23  8.90307e+06
32  24  0
32  25  1.11817e+07
32  26  1.15822e+07
32  27  1.53896e+07
32  28  8.53007e+06
32  29  3.84316e+06
32  30  1.07469e+07
32  31  1.79309e+07
32  32  1.31692e+07
32  33  1.22196e+07
32  34  0
32  35  2.22199e+07
32  36  1.04342e+07
32  37  9.79297e+06
32  38  4.63605e+06
32  39  7.72613e+06
32  40  1.42128e+07
32  41  1.05911e+07
32  42  1.14374e+07
32  43  8.41033e+06
32  44  2.52343e+06
32  45  1.16662e+07
32  46  1.38367e+07
32  47  1.2204e+07
32  48  8.32034e+06
32  49  1.99416e+07
32  50  9.81399e+06
33  0  1.95908e+07
33  1  1.47372e+07
33  2  1.32714e+07
33  3  1.51262e+07
33  4  1.45424e+07
33  5  4.39477e+06
33  6  2.99665e+06
33  7  6.22852e+06
33  8  5.13614e+06
33  9  1.66345e+07
33  10  1.36826e+07
33  11  3.35458e+06
33  12  1.06767e+07
33  13  2.10641e+07
33  14  2.32304e+07
33  15  1.96428e+07
33  16  1.09499e+07
33  17  1.82818e+07
33  18  1.01029e+07
33  19  1.15096e+07
33  20  1.05473e+07
33  21  1.54406e+07
33  22  1.08751e+07
33  23  1.29416e+07
33  24  1.37868e+07
33  25  6.77569e+06
33  26  9.81078e+06
33  27  1.01117e+07
33  28  9.09338e+06
33  29  1.00682e+07
33  30  7.49473e+06
33  31  1.00683e+07
33  32  1.17841e+07
33  33  1.79572e+07
33  34  3.30756e+06
33  35  1.2741e+07
33  36  1.73932e+07
33  37  2.36212e+06
33  38  1.50267e+07
33  39  2.32283e+06
33  40  3.43822e+06
33  41  1.28327e+07
33  42  1.3228e+07
33  43  6.38473e+06
33  44  1.94703e+07
33  45  1.39844e+07
33  46  1.3754e+07
33  47  2.37109e+07
33  48  1.70829e+07
33  49  8.15417e+06
33  50  1.98936e+07
34  0  0
34  1  1.87546e+07
34  2  0
34  3  1.61833e+07
34  4  0
34  5  1.25856e+07
34  6  4.35612e+06
34  7  9.58043e+06
34  8  2.81553e+06
34  9  2.14671e+07
34  10  6.25793e+06
34  11  1.74363e+07
34  12  1.79088e+07
34  13  5.63598e+06
34  14  1.99384e+07
34  15  1.83867e+07
34  16  1.352e+07
34  17  1.80742e+07
34  18  1.06426e+07
34  19  1.68096e+07
34  20  1.42419e+07
34  21  7.79592e+06
34  22  1.63753e+07
34  23  9.50707e+06
34  24  5.14504e+06
34  25  1.44117e+07
34  26  1.37446e+07
34  27  0
34  28  1.69369e+07
34  29  2.11305e+07
34  30  9.52756e+06
34  31  1.99423e+07
34  32  1.52e+07
34  33  1.55052e+07
34  34  1.90795e+07
34  35  1.34192e+07
34  36  1.61252e+07
34  37  5.25805e+06
34  38  1.19157e+07
34  39  1.90778e+07
34  40  9.18096e+06
34  41  6.95167e+06
34  42  2.26383e+07
34  43  1.55442e+07
34  44  6.81184e+06
34  45  1.22808e+07
34  46  1.66064e+07
34  47  3.3555e+06
34  48  9.44544e+06
34  49  2.25412e+07
34  50  1.35638e+07
35  0  0
35  1  0
35  2  0
35  3  0
35  4  1.52599e+07
35  5  6.63934e+06
35  6  6.04579e+06
35  7  6.17437e+06
35  8  1.01007e+07
35  9  1.60408e+07
35  10  2.382e+07
35  11  1.69067e+07
35  12  1.1849e+07
35  13  1.00955e+07
35  14  1.49673e+07
35  15  1.08005e+07
35  16  7.52475e+06
35  17  1.247e+07
35  18  1.50258e+07
35  19  1.00128e+07
35  20  2.45846e+07
35  21  1.33138e+07
35  22  6.61155e+06
35  23  1.13448e+07
35  24  1.58488e+07
35  25  1.62687e+07
35  26  2.42008e+06
35  27  6.38638e+06
35  28  2.25499e+07
35  29  1.7455e+07
35  30  9.87093e+06
35  31  8.814e+06
35  32  1.01495e+07
35  33  1.71634e+07
35  34  1.54781e+07
35  35  2.27003e+07
35  36  1.68516e+07
35  37  1.6819e+07
35  38  1.06002e+07
35  39  0
35  40  1.31703e+07
35  41  1.29465e+07
35  42  1.20024e+07
35  43  8.1581e+06
35  44  873368
35  45  8.72636e+06
35  46  2.25443e+07
35  47  2.35819e+06
35  48  1.39846e+07
35  49  1.61315e+07
35  50  1.02767e+07
36  0  1.89355e+06
36  1  4.69479e+06
36  2  1.08465e+06
36  3  0
36  4  0
36  5  8.31752e+06
36  6  8.48641e+06
36  7  3.58069e+06
36  8  1.46738e+07
36  9  1.32583e+07
36  10  9.79811e+06
36  11  7.8568e+06
36  12  2.24078e+07
36  13  9.91844e+06
36  14  1.09114e+07
36  15  2.11346e+07
36  16  8.02158e+06
36  17  6.4104e+06
36  18  9.91052e+06
36  19  8.81453e+06
36  20  2.09567e+07
36  21  1.12124e+07
36  22  1.50953e+07
36  23  1.00191e+07
36  24  8.3475e+06
36  25  6.11156e+06
36  26  657510
36  27  1.18402e+07
36  28  3.96979e+06
36  29  3.3165e+06
36  30  1.39159e+07
36  31  7.82965e+06
36  32  4.99696e+06
36  33  8.30104e+06
36  34  5.20721e+06
36  35  1.66162e+07
36  36  1.68771e+07
36  37  8.66799e+06
36  38  0
36  39  3.7442e+06
36  40  1.1132e+07
36  41  5.07851e+06
36  42  2.07387e+07
36  43  8.5439e+06
36  44  1.11463e+07
36  45  8.52117e+06
36  46  9.20345e+06
36  47  2.02845e+07
36  48  1.90485e+06
36  49  1.31591e+07
36  50  2.46766e+07
37  0  2.29529e+06
37  1  0
37  2  7.58976e+06
37  3  0
37  4  6.27893e+06
37  5  5.23205e+06
37  6  0
37  7  0
37  8  1.16723e+07
37  9  2.09488e+07
37  10  1.06023e+07
37  11  1.08161e+07
37  12  1.44503e+07
37  13  1.06082e+07
37  14  2.07221e+07
37  15  1.44752e+07
37  16  1.21725e+07
37  17  8.04217e+06
37  18  1.21129e+07
37  19  1.56963e+07
37  20  2.83667e+06
37  21  0
37  22  1.80913e+07
37  23  8.58945e+06
37  24  1.14058e+07
37  25  2.18472e+07
37  26  7.78626e+06
37  27  9.3079e+06
37  28  1.70991e+07
37  29  1.14811e+07
37  30  1.07255e+07
37  31  8.79167e+06
37  32  1.35924e+07
37  33  1.05363e+07
37  34  1.7819e+07
37  35  2.64267e+06
37  36  0
37  37  3.57545e+06
37  38  7.19121e+06
37  39  5.3011e+06
37  40  3.97939e+06
37  41  8.54172e+06
37  42  1.00502e+07
37  43  1.92368e+07
37  44  1.46297e+07
37  45  9.73646e+06
37  46  6.93606e+06
37  47  1.01884e+07
37  48  0
37  49  6.52973e+06
37  50  8.30861e+06
38  0  0
38  1  0
38  2  0
38  3  2.34923e+06
38  4  2.62742e+06
38  5  1.63101e+07
38  6  1.10314e+07
38  7  9.61285e+06
38  8  1.73646e+07
38  9  1.81279e+07
38  10  1.07894e+07
38  11  1.33681e+07
38  12  1.40661e+07
38  13  8.5929e+06
38  14  6.71387e+06
38  15  9.9995e+06
38  16  9.38178e+06
38  17  1.7349e+07
38  18  1.15524e+07
38  19  1.22502e+07
38  20  1.28096e+07
38  21  1.56721e+07
38  22  2.07724e+07
38  23  1.65113e+07
38  24  1.58092e+07
38  25  5.8195e+06
38  26  3.90925e+06
38  27  1.25011e+07
38  28  1.16875e+07
38  29  8.56628e+06
38  30  8.98395e+06
38  31  9.66829e+06
38  32  1.97965e+07
38  33  4.48852e+06
38  34  8.4402e+06
38  35  1.2674e+07
38  36  3.30608e+06
38  37  9.15733e+06
38  38  1.34837e+07
38  39  4.91732e+06
38  40  1.22739e+07
38  41  8.50859e+06
38  42  2.41261e+07
38  43  1.39482e+07
38  44  1.31982e+07
38  45  0
38  46  1.19053e+06
38  47  1.02094e+07
38  48  1.86073e+07
38  49  2.9982e+06
38  50  8.05428e+06
39  0  5.18417e+06
39  1  1.06667e+07
39  2  3.26467e+06
39  3  1.14736e+07
39  4  0
39  5  1.31595e+07
39  6  0
39  7  5.73844e+06
39  8  4.50572e+06
39  9  1.71226e+07
39  10  2.26098e+06
39  11  1.86347e+07
39  12  2.36313e+07
39  13  1.86883e+07
39  14  1.02203e+07
39  15  9.87867e+06
39  16  1.3443e+07
39  17  1.14401e+07
39  18  9.10823e+06
39  19  4.93675e+06
39  20  2.89729e+07
39  21  6.38961e+06
39  22  2.40539e+07
39  23  1.71562e+07
39  24  1.35539e+07
39  25  7.31197e+06
39  26  1.22573e+07
39  27  1.20701e+07
39  28  3.54102e+06
39  29  1.41072e+07
39  30  2.56456e+07
39  31  6.34187e+06
39  32  1.1514e+07
39  33  3.94351e+06
39  34  1.73898e+07
39  35  1.59341e+07
39  36  1.18565e+07
39  37  1.22194e+07
39  38  6.72329e+06
39  39  5.4222e+06
39  40  0
39  41  1.82135e+07
39  42  1.03448e+07
39  43  1.46435e+07
39  44  2.9147e+06
39  45  1.43057e+07
39  46  1.57487e+06
39  47  6.17063e+06
39  48  1.25702e+07
39  49  2.58563e+07
39  50  0
40  0  0
40  1  3.88726e+06
40  2  1.23527e+07
40  3  6.00572e+06
40  4  64385.8
40  5  0
40  6  1.37778e+07
40  7  1.41088e+07
40  8  8.51673e+06
40  9  1.39248e+07
40  10  1.30753e+07
40  11  8.48848e+06
40  12  1.33757e+07
40  13  1.44164e+07
40  14  1.25662e+07
40  15  1.03147e+07
40  16  7.1209e+06
40  17  1.53413e+07
40  18  1.77177e+07
40  19  8.40466e+06
40  20  1.52434e+07
40  21  4.8617e+06
40  22  2.16897e+07
40  23  1.18568e+07
40  24  0
40  25  3.30824e+06
40  26  1.01842e+07
40  27  1.76913e+07
40  28  1.70476e+07
40  29  2.61925e+07
40  30  1.18619e+07
40  31  5.40937e+06
40  32  1.64408e+07
40  33  1.68713e+07
40  34  1.19645e+07
40  35  1.74341e+07
40  36  1.57504e+07
40  37  1.14985e+07
40  38  0
40  39  0
40  40  7.81211e+06
40  41  1.49639e+07
40  42  3.98626e+06
40  43  1.49525e+07
40  44  531359
40  45  1.32464e+07
40  46  6.27276e+06
40  47  1.68303e+07
40  48  1.56872e+07
40  49  1.59385e+07
40  50  6.2122e+06
41  0  1.05881e+07
41  1  5.98121e+06
41  2  5.83595e+06
41  3  9.32617e+06
41  4  7.8983e+06
41  5  4.05809e+06
41  6  8.88214e+06
41  7  6.03452e+06
41  8  2.07452e+07
41  9  9.00655e+06
41  10  2.3094e+07
41  11  2.11728e+07
41  12  2.23528e+07
41  13  1.06351e+07
41  14  7.50511e+06
41  15  1.8424e+07
41  16  1.08661e+07
41  17  1.18543e+07
41  18  1.05057e+07
41  19  1.69896e+07
41  20  0
41  21  1.63602e+07
41  22  1.39645e+07
41  23  3.63179e+06
41  24  8.46045e+06
41  25  1.06708e+07
41  26  1.00926e+07
41  27  7.06697e+06
41  28  9.59029e+06
41  29  1.32859e+07
41  30  2.55715e+07
41  31  8.4904e+06
41  32  1.32356e+07
41  33  1.05056e+07
41  34  1.47995e+07
41  35  2.43532e+06
41  36  1.10373e+07
41  37  6.82158e+06
41  38  6.72053e+06
41  39  1.16197e+07
41  40  0
41  41  1.76555e+07
41  42  1.75057e+07
41  43  1.30532e+07
41  44  7.52957e+06
41  45  2.34842e+07
41  46  1.74779e+06
41  47  1.06135e+07
41  48  2.459e+07
41  49  4.42761e+06
41  50  2.31109e+07
42  0  1.13394e+06
42  1  0
42  2  8.8362e+06
42  3  6.97295e+06
42  4  7.82285e+06
42  5  0
42  6  0
42  7  1.90533e+07
42  8  5.38787e+06
42  9  1.00344e+07
42  10  1.89277e+07
42  11  1.67575e+07
42  12  2.50422e+07
42  13  1.49837e+07
42  14  1.89066e+07
42  15  1.66291e+07
42  16  1.70614e+07
42  17  1.43497e+07
42  18  8.69415e+06
42  19  2.00078e+07
42  20  0
42  21  1.71724e+07
42  22  1.91999e+07
42  23  3.19913e+07
42  24  8.44454e+06
42  25  8.40737e+06
42  26  4.99758e+06
42  27  2.42716e+07
42  28  1.42466e+07
42  29  1.24659e+07
42  30  1.53981e+07
42  31  1.34385e+07
42  32  1.26458e+07
42  33  1.9039e+07
42  34  1.41203e+07
42  35  1.81417e+07
42  36  6.65155e+06
42  37  1.16365e+07
42  38  2.41864e+07
42  39  8.68148e+06
42  40  1.86681e+07
42  41  1.63102e+07
42  42  1.11015e+07
42  43  1.35398e+07
42  44  2.20418e+06
42  45  5.18709e+06
42  46  1.99134e+07
42  47  3.23087e+06
42  48  1.35204e+07
42  49  1.38174e+07
42  50  1.61664e+07
43  0  4.6376e+06
43  1  6.12972e+06
43  2  4.37374e+06
43  3  1.25547e+07
43  4  9.81867e+06
43  5  0
43  6  7.05856e+06
43  7  1.40824e+07
43  8  7.90914e+06
43  9  5.66532e+06
43  10  1.85609e+07
43  11  1.03171e+07
43  12  2.56589e+07
43  13  1.94301e+07
43  14  2.00052e+07
43  15  1.53248e+07
43  16  2.13205e+07
43  17  1.37222e+07
43  18  6.77132e+06
43  19  1.17907e+07
43  20  1.44613e+07
43  21  5.84227e+06
43  22  1.12561e+07
43  23  9.11954e+06
43  24  5.50712e+06
43  25  2.20342e+07
43  26  1.04535e+07
43  27  1.68994e+07
43  28  1.47934e+07
43  29  5.79816e+06
43  30  5.77367e+06
43  31  2.22668e+07
43  32  5.17748e+06
43  33  1.63121e+07
43  34  1.25698e+07
43  35  1.68464e+07
43  36  9.23876e+06
43  37  7.87851e+06
43  38  2.76931e+07
43  39  8.96772e+06
43  40  1.56891e+06
43  41  1.14354e+07
43  42  1.24311e+07
43  43  2.55804e+06
43  44  1.19417e+07
43  45  1.86751e+07
43  46  9.26804e+06
43  47  1.39677e+07
43  48  254538
43  49  2.0518e+06
43  50  1.19565e+07
44  0  0
44  1  3.37358e+06
44  2  2.81666e+06
44  3  6.36599e+06
44  4  4.86455e+06
44  5  2.08721e+06
44  6  1.41656e+07
44  7  8.70774e+06
44  8  2.9445e+07
44  9  6.04403e+06
44  10  2.42626e+06
44  11  1.54842e+07
44  12  1.26485e+07
44  13  2.18226e+07
44  14  6.52635e+06
44  15  1.02771e+07
44  16  2.11108e+07
44  17  1.27664e+07
44  18  2.87861e+07
44  19  3.00585e+07
44  20  1.91195e+07
44  21  1.44537e+07
44  22  2.13379e+07
44  23  1.76785e+07
44  24  6.07174e+06
44  25  4.38716e+06
44  26  1.02231e+07
44  27  8.00173e+06
44  28  1.74257e+07
44  29  1.53146e+07
44  30  8.37879e+06
44  31  1.78998e+07
44  32  8.8112e+06
44  33  6.02774e+06
44  34  1.43594e+07
44  35  1.51436e+07
44  36  1.04755e+07
44  37  9.83291e+06
44  38  1.97382e+07
44  39  3.47734e+06
44  40  1.04369e+07
44  41  1.19561e+07
44  42  9.53538e+06
44  43  1.40931e+07
44  44  7.78435e+06
44  45  4.61829e+06
44  46  1.12832e+07
44  47  1.29367e+07
44  48  7.94335e+06
44  49  1.09849e+07
44  50  1.14588e+07
45  0  2.83914e+06
45  1  0
45  2  1.74521e+07
45  3  1.37866e+07
45  4  1.15146e+07
45  5  0
45  6  1.19403e+07
45  7  8.57492e+06
45  8  0
45  9  3.67928e+06
45  10  6.10928e+06
45  11  1.88902e+07
45  12  9.4859e+06
45  13  1.7867e+07
45  14  1.54182e+07
45  15  8.02284e+06
45  16  1.17999e+07
45  17  2.8068e+07
45  18  1.99299e+07
45  19  1.06855e+07
45  20  7.40107e+06
45  21  2.05331e+07
45  22  1.66086e+07
45  23  8.9893e+06
45  24  1.32112e+07
45  25  1.14181e+07
45  26  3.6307e+06
45  27  2.32879e+07
45  28  1.77005e+07
45  29  1.11569e+07
45  30  9.23235e+06
45  31  1.08651e+07
45  32  9.63975e+06
45  33  1.62914e+07
45  34  1.03764e+07
45  35  2.29765e+07
45  36  2.0691e+07
45  37  8.8883e+06
45  38  1.48755e+07
45  39  7.84757e+06
45  40  4.78142e+06
45  41  9.82799e+06
45  42  1.56134e+07
45  43  1.76822e+07
45  44  1.13742e+07
45  45  1.19666e+07
45  46  1.43645e+07
45  47  9.03417e+06
45  48  6.4492e+06
45  49  9.38725e+06
45  50  1.09948e+07
46  0  0
46  1  2.66502e+06
46  2  236251
46  3  3.70126e+06
46  4  1.15964e+07
46  5  6.43266e+06
46  6  7.37273e+06
46  7  3.38036e+06
46  8  1.92793e+07
46  9  0
46  10  2.36272e+07
46  11  1.5495e+06
46  12  1.8242e+07
46  13  1.0716e+07
46  14  1.47311e+07
46  15  2.59546e+07
46  16  8.73946e+06
46  17  1.59585e+07
46  18  1.32087e+07
46  19  1.0501e+07
46  20  1.27251e+07
46  21  2.93666e+07
46  22  1.21861e+07
46  23  1.84493e+07
46  24  1.4401e+07
46  25  1.15849e+07
46  26  1.13341e+07
46  27  1.15731e+07
46  28  0
46  29  5.38341e+06
46  30  0
46  31  8.97441e+06
46  32  1.26808e+07
46  33  9.42598e+06
46  34  2.538e+07
46  35  1.2635e+07
46  36  4.29283e+06
46  37  1.33501e+07
46  38  4.94301e+06
46  39  1.49503e+07
46  40  1.46626e+07
46  41  2.36485e+07
46  42  3.05046e+07
46  43  1.79159e+07
46  44  1.84454e+07
46  45  1.51866e+07
46  46  0
46  47  1.89471e+07
46  48  1.07063e+07
46  49  8.6484e+06
46  50  9.16788e+06
47  0  0
47  1  1.23951e+06
47  2  0
47  3  0
47  4  1.10077e+07
47  5  1.85413e+07
47  6  7.51418e+06
47  7  0
47  8  1.66742e+07
47  9  7.59266e+06
