row  column  (images_39.edf S-K*images_39.edf Ar-K**2.3)
0  0  4.55443e+06
0  1  8.0017e+06
0  2  6.69827e+06
0  3  0
0  4  5.0084e+06
0  5  8.83037e+06
0  6  0
0  7  1.22157e+07
0  8  1.22005e+07
0  9  2.09781e+06
0  10  0
0  11  0
0  12  0
0  13  0
0  14  0
0  15  0
0  16  0
0  17  0
0  18  0
0  19  0
0  20  0
0  21  4.07831e+06
0  22  0
0  23  7.55058e+06
0  24  1.33132e+07
0  25  1.26754e+07
0  26  1.5662e+07
0  27  1.53822e+07
0  28  1.48626e+07
0  29  1.53297e+07
0  30  1.77154e+07
0  31  1.88261e+07
0  32  1.71379e+07
0  33  1.04067e+07
0  34  1.25572e+07
0  35  1.20545e+07
0  36  1.12248e+07
0  37  1.38129e+07
0  38  9.99e+06
0  39  1.19529e+07
0  40  1.45468e+07
0  41  1.18306e+07
0  42  0
0  43  1.47738e+07
0  44  1.04228e+07
0  45  1.0171e+07
0  46  6.64875e+06
0  47  1.00124e+07
0  48  1.11766e+07
0  49  1.5204e+07
0  50  1.32403e+07
0  51  1.9979e+07
0  52  1.8802e+07
0  53  1.01374e+07
0  54  7.14319e+06
0  55  7.66901e+06
0  56  6.02976e+06
0  57  1.11239e+07
0  58  8284.44
0  59  1.09835e+07
0  60  9.7696e+06
0  61  5.25184e+06
0  62  2.34464e+06
0  63  0
0  64  3.68028e+06
0  65  0
0  66  0
0  67  0
0  68  0
0  69  3.4822e+06
0  70  5.65512e+06
0  71  0
0  72  0
0  73  0
0  74  7.40471e+06
0  75  7.3531e+06
0  76  9.46484e+06
0  77  7.11749e+06
0  78  0
0  79  6.70531e+06
0  80  1.25839e+07
0  81  1.16171e+07
0  82  1.34847e+07
0  83  6.03444e+06
0  84  6.7975e+06
0  85  6.53705e+06
0  86  1.3865e+07
0  87  7.3869e+06
0  88  1.32395e+07
0  89  9.09696e+06
0  90  7.39267e+06
0  91  1.33915e+07
0  92  9.91396e+06
0  93  1.26834e+07
0  94  1.51709e+07
0  95  7.86874e+06
0  96  4.46004e+06
0  97  1.91789e+06
0  98  9.19524e+06
0  99  8.39739e+06
0  100  2.04684e+07
1  0  7.05136e+06
1  1  5.56441e+06
1  2  9.01087e+06
1  3  7.58246e+06
1  4  6.18024e+06
1  5  1.02729e+07
1  6  7.59317e+06
1  7  7.79478e+06
1  8  0
1  9  0
1  10  0
1  11  0
1  12  0
1  13  0
1  14  0
1  15  0
1  16  0
1  17  0
1  18  0
1  19  0
1  20  0
1  21  3.75058e+06
1  22  6.86855e+06
1  23  8.67865e+06
1  24  6.86482e+06
1  25  1.02226e+07
1  26  1.35665e+07
1  27  1.75191e+07
1  28  1.82422e+07
1  29  1.90405e+07
1  30  1.74504e+07
1  31  1.50054e+07
1  32  1.41045e+07
1  33  8.61202e+06
1  34  1.7863e+07
1  35  1.33944e+07
1  36  9.5611e+06
1  37  7.33423e+06
1  38  1.02012e+07
1  39  1.20062e+07
1  40  8.64132e+06
1  41  1.65098e+07
1  42  1.17225e+07
1  43  1.15188e+07
1  44  7.72908e+06
1  45  1.01138e+07
1  46  9.44895e+06
1  47  1.24102e+07
1  48  1.50268e+07
1  49  1.20493e+07
1  50  1.07027e+07
1  51  9.40867e+06
1  52  1.46574e+07
1  53  1.24687e+07
1  54  7.04265e+06
1  55  9.61992e+06
1  56  7.62318e+06
1  57  9.63293e+06
1  58  9.98695e+06
1  59  1.07293e+07
1  60  1.11402e+07
1  61  8.30562e+06
1  62  0
1  63  0
1  64  0
1  65  0
1  66  0
1  67  0
1  68  0
1  69  0
1  70  2.84954e+06
1  71  0
1  72  1.13387e+07
1  73  0
1  74  1.0582e+07
1  75  1.34943e+07
1  76  1.32819e+07
1  77  8.09889e+06
1  78  8.80993e+06
1  79  1.05694e+07
1  80  7.59786e+06
1  81  1.29916e+07
1  82  9.07288e+06
1  83  7.13939e+06
1  84  1.06954e+07
1  85  6.33031e+06
1  86  9.89418e+06
1  87  9.04398e+06
1  88  9.08164e+06
1  89  7.74484e+06
1  90  9.19442e+06
1  91  7.71104e+06
1  92  6.51112e+06
1  93  4.02557e+06
1  94  7.00242e+06
1  95  1.25619e+07
1  96  0
1  97  1.2936e+07
1  98  1.10917e+07
1  99  8.57193e+06
1  100  2.92174e+06
2  0  1.15817e+07
2  1  4.71619e+06
2  2  5.62317e+06
2  3  4.92656e+06
2  4  0
2  5  0
2  6  9.96753e+06
2  7  8.76157e+06
2  8  0
2  9  0
2  10  0
2  11  0
2  12  0
2  13  0
2  14  0
2  15  0
2  16  0
2  17  0
2  18  0
2  19  3.13962e+06
2  20  7.22047e+06
2  21  5.91744e+06
2  22  8.00553e+06
2  23  6.36731e+06
2  24  4.83092e+06
2  25  1.66089e+07
2  26  1.5456e+07
2  27  1.24169e+07
2  28  1.15954e+07
2  29  1.71511e+07
2  30  1.09098e+07
2  31  1.34817e+07
2  32  1.47615e+07
2  33  1.21866e+07
2  34  1.30822e+07
2  35  1.20002e+07
2  36  8.18367e+06
2  37  5.61946e+06
2  38  1.1315e+07
2  39  1.31692e+07
2  40  8.73829e+06
2  41  4.82179e+06
2  42  8.80779e+06
2  43  8.47507e+06
2  44  9.21092e+06
2  45  8.20515e+06
2  46  9.02958e+06
2  47  9.39568e+06
2  48  1.01261e+07
2  49  1.85177e+07
2  50  1.2776e+07
2  51  2.19844e+07
2  52  1.0472e+07
2  53  1.02506e+07
2  54  1.57829e+07
2  55  5.8634e+06
2  56  5.2224e+06
2  57  8.86697e+06
2  58  1.07062e+07
2  59  8.63626e+06
2  60  5.38789e+06
2  61  6.46213e+06
2  62  6.59217e+06
2  63  0
2  64  0
2  65  0
2  66  0
2  67  0
2  68  0
2  69  0
2  70  0
2  71  8.15309e+06
2  72  0
2  73  0
2  74  0
2  75  0
2  76  8.24754e+06
2  77  7.3762e+06
2  78  0
2  79  0
2  80  7.801e+06
2  81  7.56145e+06
2  82  8.3654e+06
2  83  1.15343e+07
2  84  1.19745e+07
2  85  8.79392e+06
2  86  6.3698e+06
2  87  7.3588e+06
