row  column  (images_39.edf Ca-K*images_39.edf Ar-K**2.3)
0  0  6.86417e+08
0  1  6.38283e+08
0  2  6.22285e+08
0  3  7.32118e+08
0  4  8.33652e+08
0  5  9.23544e+08
0  6  7.91583e+08
0  7  8.65399e+08
0  8  1.00248e+09
0  9  8.40263e+08
0  10  8.38769e+08
0  11  5.13696e+08
0  12  3.48828e+08
0  13  2.77765e+08
0  14  2.42698e+08
0  15  2.41238e+08
0  16  2.49077e+08
0  17  2.57347e+08
0  18  2.77412e+08
0  19  3.17561e+08
0  20  3.82163e+08
0  21  4.20021e+08
0  22  5.08437e+08
0  23  5.69755e+08
0  24  6.56506e+08
0  25  6.42999e+08
0  26  7.40499e+08
0  27  6.35619e+08
0  28  6.41123e+08
0  29  6.91561e+08
0  30  7.45223e+08
0  31  6.52887e+08
0  32  7.06631e+08
0  33  5.87003e+08
0  34  5.98064e+08
0  35  6.46657e+08
0  36  4.71046e+08
0  37  5.76672e+08
0  38  5.33044e+08
0  39  4.91539e+08
0  40  5.29102e+08
0  41  5.28376e+08
0  42  5.26536e+08
0  43  4.98805e+08
0  44  4.50045e+08
0  45  5.04616e+08
0  46  4.39701e+08
0  47  4.85516e+08
0  48  5.06037e+08
0  49  5.30118e+08
0  50  5.33701e+08
0  51  6.62471e+08
0  52  6.08707e+08
0  53  5.2602e+08
0  54  5.17523e+08
0  55  4.84487e+08
0  56  5.16793e+08
0  57  5.40862e+08
0  58  4.83998e+08
0  59  5.41834e+08
0  60  4.4368e+08
0  61  4.98553e+08
0  62  4.20062e+08
0  63  3.24621e+08
0  64  2.76371e+08
0  65  2.29788e+08
0  66  2.23023e+08
0  67  2.03681e+08
0  68  2.40372e+08
0  69  3.46997e+08
0  70  4.05435e+08
0  71  4.16712e+08
0  72  4.65406e+08
0  73  5.76577e+08
0  74  7.50372e+08
0  75  6.4837e+08
0  76  5.73184e+08
0  77  5.80318e+08
0  78  5.31542e+08
0  79  5.22204e+08
0  80  5.49902e+08
0  81  5.51947e+08
0  82  5.77116e+08
0  83  5.44801e+08
0  84  6.20763e+08
0  85  5.9644e+08
0  86  6.12295e+08
0  87  6.06725e+08
0  88  5.82773e+08
0  89  5.32953e+08
0  90  6.23006e+08
0  91  5.88306e+08
0  92  5.85365e+08
0  93  6.00805e+08
0  94  5.97711e+08
0  95  5.57065e+08
0  96  6.28197e+08
0  97  5.76947e+08
0  98  5.38397e+08
0  99  6.2266e+08
0  100  6.86333e+08
1  0  6.96104e+08
1  1  6.9683e+08
1  2  7.13039e+08
1  3  7.56849e+08
1  4  7.75713e+08
1  5  7.54197e+08
1  6  7.75152e+08
1  7  8.70773e+08
1  8  8.70652e+08
1  9  7.47061e+08
1  10  4.10919e+08
1  11  3.0642e+08
1  12  2.52096e+08
1  13  2.49631e+08
1  14  2.30886e+08
1  15  2.45719e+08
1  16  2.43649e+08
1  17  2.85217e+08
1  18  3.29838e+08
1  19  4.23862e+08
1  20  4.86534e+08
1  21  4.78289e+08
1  22  5.86176e+08
1  23  5.99573e+08
1  24  6.42078e+08
1  25  6.34177e+08
1  26  7.39812e+08
1  27  6.67399e+08
1  28  6.46226e+08
1  29  7.10733e+08
1  30  6.58918e+08
1  31  6.42427e+08
1  32  6.06616e+08
1  33  5.55946e+08
1  34  5.96717e+08
1  35  5.81877e+08
1  36  5.03751e+08
1  37  4.91298e+08
1  38  5.31586e+08
1  39  4.52378e+08
1  40  4.7493e+08
1  41  4.75467e+08
1  42  5.08931e+08
1  43  4.46291e+08
1  44  5.15781e+08
1  45  4.71086e+08
1  46  4.80396e+08
1  47  5.24329e+08
1  48  5.32907e+08
1  49  5.36427e+08
1  50  5.11694e+08
1  51  5.08307e+08
1  52  6.01998e+08
1  53  5.72849e+08
1  54  5.37423e+08
1  55  5.21786e+08
1  56  5.5273e+08
1  57  5.0731e+08
1  58  5.62463e+08
1  59  5.47786e+08
1  60  5.01794e+08
1  61  4.86432e+08
1  62  3.7757e+08
1  63  3.34821e+08
1  64  2.84241e+08
1  65  2.16319e+08
1  66  2.12217e+08
1  67  2.37062e+08
1  68  2.92262e+08
1  69  3.48779e+08
1  70  3.34782e+08
1  71  4.53115e+08
1  72  5.42599e+08
1  73  6.38215e+08
1  74  7.08779e+08
1  75  6.21596e+08
1  76  5.5764e+08
1  77  5.05936e+08
1  78  5.06025e+08
1  79  4.98709e+08
1  80  5.24515e+08
1  81  5.58378e+08
1  82  5.84765e+08
1  83  5.7723e+08
1  84  6.1383e+08
1  85  5.54586e+08
1  86  5.83239e+08
1  87  5.91988e+08
1  88  5.01909e+08
1  89  5.7824e+08
1  90  5.75929e+08
1  91  5.89413e+08
1  92  5.98133e+08
1  93  5.74485e+08
1  94  5.91074e+08
1  95  6.35458e+08
1  96  6.98197e+08
1  97  6.37692e+08
1  98  5.57036e+08
1  99  5.72898e+08
1  100  6.17454e+08
2  0  7.0613e+08
2  1  6.2965e+08
2  2  7.47584e+08
2  3  7.44837e+08
2  4  7.61571e+08
2  5  7.26278e+08
2  6  9.55094e+08
2  7  9.40996e+08
2  8  8.16137e+08
2  9  7.17684e+08
2  10  4.7121e+08
2  11  3.07332e+08
2  12  2.65065e+08
2  13  2.54208e+08
2  14  2.37494e+08
2  15  2.06338e+08
2  16  2.7149e+08
2  17  3.14339e+08
2  18  3.58968e+08
2  19  3.86185e+08
2  20  4.75568e+08
2  21  5.59746e+08
2  22  5.59362e+08
2  23  5.58061e+08
2  24  6.31411e+08
2  25  6.86886e+08
2  26  6.72866e+08
2  27  7.39403e+08
2  28  6.56155e+08
2  29  6.63381e+08
2  30  6.33798e+08
2  31  6.56142e+08
2  32  6.2507e+08
2  33  6.15803e+08
2  34  5.20596e+08
2  35  5.48732e+08
2  36  5.30423e+08
2  37  4.91565e+08
2  38  5.07648e+08
2  39  4.75297e+08
2  40  4.86986e+08
2  41  5.05456e+08
2  42  4.82014e+08
2  43  4.71565e+08
2  44  4.37321e+08
2  45  5.00886e+08
2  46  4.65683e+08
2  47  4.75516e+08
2  48  5.73064e+08
2  49  5.92154e+08
2  50  6.03574e+08
2  51  5.68455e+08
2  52  5.52269e+08
2  53  5.41045e+08
2  54  6.34925e+08
2  55  5.46427e+08
2  56  4.91763e+08
2  57  5.76848e+08
2  58  5.32262e+08
2  59  5.36518e+08
2  60  5.22329e+08
2  61  4.76849e+08
2  62  4.19876e+08
2  63  3.10568e+08
2  64  2.07398e+08
2  65  2.37021e+08
2  66  2.02293e+08
2  67  2.4062e+08
2  68  2.96264e+08
2  69  3.43489e+08
2  70  3.56559e+08
2  71  4.83477e+08
2  72  5.68353e+08
2  73  5.41301e+08
2  74  5.93453e+08
2  75  5.42107e+08
2  76  5.16712e+08
2  77  5.40733e+08
2  78  4.64926e+08
2  79  4.60418e+08
2  80  4.86458e+08
2  81  4.67724e+08
2  82  5.59616e+08
2  83  5.58924e+08
2  84  5.34462e+08
2  85  5.60817e+08
2  86  5.49673e+08
2  87  5.41807e+08
2  88  5.56758e+08
2  89  5.61394e+08
2  90  6.00649e+08
2  91  5.9838e+08
2  92  6.43193e+08
2  93  6.02398e+08
2  94  6.04646e+08
2  95  6.59216e+08
2  96  5.85617e+08
2  97  5.74862e+08
2  98  5.68166e+08
2  99  6.31084e+08
2  100  7.308e+08
3  0  7.23008e+08
3  1  6.63598e+08
3  2  6.58358e+08
3  3  6.87936e+08
3  4  8.06474e+08
3  5  8.21648e+08
3  6  9.0505e+08
3  7  8.74782e+08
3  8  7.34578e+08
3  9  7.40271e+08
3  10  4.65272e+08
3  11  3.54844e+08
3  12  2.60166e+08
3  13  2.67617e+08
3  14  2.22315e+08
3  15  2.4424e+08
3  16  2.66038e+08
3  17  3.17425e+08
3  18  3.43361e+08
3  19  3.72544e+08
3  20  5.35869e+08
3  21  5.18926e+08
3  22  5.59031e+08
3  23  6.64608e+08
3  24  6.57643e+08
3  25  6.57095e+08
3  26  6.31651e+08
3  27  7.09588e+08
3  28  6.51025e+08
3  29  6.67104e+08
3  30  7.26252e+08
3  31  6.48982e+08
3  32  6.28924e+08
3  33  5.59875e+08
3  34  5.48162e+08
3  35  5.13508e+08
3  36  5.00757e+08
3  37  4.88109e+08
3  38  4.82082e+08
3  39  4.62827e+08
3  40  5.31878e+08
3  41  4.58272e+08
3  42  5.39083e+08
3  43  4.72367e+08
3  44  5.54633e+08
3  45  4.74574e+08
3  46  5.18377e+08
3  47  5.54995e+08
3  48  5.09246e+08
3  49  5.51223e+08
3  50  5.92613e+08
3  51  5.45609e+08
3  52  5.52834e+08
3  53  6.02249e+08
3  54  5.76049e+08
3  55  5.88853e+08
3  56  5.61698e+08
3  57  5.66358e+08
3  58  5.74654e+08
3  59  4.82836e+08
3  60  5.10653e+08
3  61  4.74484e+08
3  62  3.93963e+08
3  63  3.22259e+08
3  64  2.7598e+08
3  65  2.19742e+08
3  66  1.96663e+08
3  67  2.09768e+08
3  68  2.78693e+08
3  69  3.1964e+08
3  70  3.35775e+08
3  71  4.26047e+08
3  72  5.32046e+08
3  73  6.15508e+08
3  74  6.02706e+08
3  75  4.97769e+08
3  76  4.99265e+08
3  77  4.60537e+08
3  78  4.29095e+08
3  79  4.18405e+08
3  80  4.84469e+08
3  81  4.84056e+08
3  82  5.69926e+08
3  83  4.54646e+08
3  84  5.30915e+08
3  85  5.59103e+08
3  86  5.27754e+08
3  87  6.29695e+08
3  88  5.36311e+08
3  89  6.03068e+08
3  90  5.57891e+08
3  91  6.17335e+08
3  92  6.27874e+08
3  93  6.1375e+08
3  94  6.12509e+08
3  95  6.46845e+08
3  96  7.6373e+08
3  97  5.79883e+08
3  98  5.77694e+08
3  99  5.97514e+08
3  100  7.63699e+08
4  0  6.784e+08
4  1  7.09081e+08
4  2  7.04859e+08
4  3  6.46442e+08
4  4  8.09197e+08
4  5  8.20402e+08
4  6  8.4148e+08
4  7  8.52484e+08
4  8  8.63366e+08
4  9  7.15253e+08
4  10  5.69249e+08
4  11  3.52677e+08
4  12  2.6862e+08
4  13  2.70799e+08
4  14  2.48149e+08
4  15  2.51989e+08
4  16  2.72106e+08
4  17  2.85636e+08
4  18  3.11583e+08
4  19  5.01748e+08
4  20  5.48634e+08
4  21  5.70027e+08
4  22  6.30376e+08
4  23  6.25151e+08
4  24  5.57662e+08
4  25  6.80112e+08
4  26  6.98241e+08
4  27  7.08555e+08
4  28  6.71747e+08
4  29  6.26621e+08
4  30  6.61297e+08
4  31  6.67251e+08
4  32  6.37699e+08
4  33  5.45831e+08
4  34  5.42769e+08
4  35  4.84869e+08
4  36  4.80456e+08
4  37  4.8517e+08
4  38  5.38977e+08
4  39  5.33954e+08
4  40  5.08324e+08
4  41  5.05549e+08
4  42  4.72195e+08
4  43  5.03127e+08
4  44  5.37191e+08
4  45  4.2626e+08
4  46  4.91505e+08
4  47  4.92865e+08
4  48  4.976e+08
4  49  5.32142e+08
4  50  5.72307e+08
4  51  5.41337e+08
4  52  5.59871e+08
4  53  5.30694e+08
4  54  5.45465e+08
4  55  5.54846e+08
4  56  5.10503e+08
4  57  5.55071e+08
4  58  5.52388e+08
4  59  5.72611e+08
4  60  5.23478e+08
4  61  5.04664e+08
4  62  3.89297e+08
4  63  3.18221e+08
4  64  2.2922e+08
4  65  2.31415e+08
4  66  1.98534e+08
4  67  2.18085e+08
4  68  2.42051e+08
4  69  2.84803e+08
4  70  3.13651e+08
4  71  3.82407e+08
4  72  4.97377e+08
4  73  5.60629e+08
4  74  5.8854e+08
4  75  5.66531e+08
4  76  4.54296e+08
4  77  4.52387e+08
4  78  3.83832e+08
4  79  4.4501e+08
4  80  4.24697e+08
4  81  4.85711e+08
4  82  4.69706e+08
4  83  5.21419e+08
4  84  4.82827e+08
4  85  5.92365e+08
4  86  4.77389e+08
4  87  5.40594e+08
4  88  5.44618e+08
4  89  5.55381e+08
