row  column  (images_39.edf Mn-K*images_39.edf Ar-K**2.3)
3  49  4.59622e+06
3  50  5.67664e+06
3  51  4.92819e+06
3  52  6.20022e+06
3  53  3.86502e+06
3  54  6.06731e+06
3  55  948485
3  56  1.77291e+06
3  57  7.28211e+06
3  58  2.89282e+06
3  59  4.82175e+06
3  60  8.90437e+06
3  61  3.93741e+06
3  62  5.62895e+06
3  63  6.45943e+06
3  64  6.75826e+06
3  65  7.41072e+06
3  66  6.50756e+06
3  67  6.05634e+06
3  68  5.32101e+06
3  69  9.10478e+06
3  70  6.29602e+06
3  71  7.38997e+06
3  72  5.81198e+06
3  73  6.2192e+06
3  74  4.9517e+06
3  75  5.8045e+06
3  76  4.17334e+06
3  77  6.15876e+06
3  78  8.51693e+06
3  79  6.5304e+06
3  80  7.32902e+06
3  81  6.03826e+06
3  82  1.01742e+07
3  83  6.95791e+06
3  84  6.68615e+06
3  85  6.09638e+06
3  86  6.4911e+06
3  87  4.93122e+06
3  88  7.90153e+06
3  89  1.32744e+07
3  90  7.54248e+06
3  91  9.44553e+06
3  92  5.86884e+06
3  93  3.32408e+06
3  94  1.10046e+07
3  95  7.31119e+06
3  96  6.50625e+06
3  97  4.91778e+06
3  98  8.9317e+06
3  99  5.50024e+06
3  100  7.94412e+06
4  0  1.79116e+06
4  1  2.11125e+06
4  2  2.79994e+06
4  3  2.73572e+06
4  4  2.09474e+06
4  5  806337
4  6  0
4  7  1.3509e+06
4  8  5.54635e+06
4  9  2.54645e+06
4  10  2.78084e+06
4  11  5.8673e+06
4  12  4.46622e+06
4  13  2.88963e+06
4  14  3.89177e+06
4  15  4.26926e+06
4  16  3.95662e+06
4  17  575349
4  18  7.18272e+06
4  19  1.60551e+06
4  20  3.89019e+06
4  21  4.44617e+06
4  22  456492
4  23  1.91688e+06
4  24  1.19862e+06
4  25  1.00025e+06
4  26  3.5522e+06
4  27  2.79209e+06
4  28  1.17734e+06
4  29  2.18314e+06
4  30  5.11329e+06
4  31  5.71789e+06
4  32  5.27171e+06
4  33  8.50349e+06
4  34  3.52985e+06
4  35  2.8332e+06
4  36  945729
4  37  4.08481e+06
4  38  4.41405e+06
4  39  8.38788e+06
4  40  5.42131e+06
4  41  7.13394e+06
4  42  3.89687e+06
4  43  5.03781e+06
4  44  4.36155e+06
4  45  5.37916e+06
4  46  4.04566e+06
4  47  3.80451e+06
4  48  2.03076e+06
4  49  7.67404e+06
4  50  5.00617e+06
4  51  2.65234e+06
4  52  5.70003e+06
4  53  5.24259e+06
4  54  8.99712e+06
4  55  451146
4  56  4.92576e+06
4  57  4.89382e+06
4  58  3.36364e+06
4  59  7.54044e+06
4  60  6.33893e+06
4  61  6.52714e+06
4  62  5.10332e+06
4  63  5.73633e+06
4  64  4.79913e+06
4  65  6.55677e+06
4  66  8.05946e+06
4  67  4.9967e+06
4  68  7.3238e+06
4  69  2.74326e+06
4  70  5.60681e+06
4  71  6.76213e+06
4  72  5.21341e+06
4  73  7.2311e+06
4  74  7.59526e+06
4  75  7.86824e+06
4  76  6.70127e+06
4  77  8.67597e+06
4  78  6.53192e+06
4  79  7.90133e+06
4  80  5.9756e+06
4  81  4.32483e+06
4  82  6.58922e+06
4  83  4.80484e+06
4  84  5.34079e+06
4  85  8.10826e+06
4  86  9.32522e+06
4  87  7.24847e+06
4  88  4.59269e+06
4  89  6.44908e+06
4  90  8.77891e+06
4  91  1.78382e+06
4  92  4.56822e+06
4  93  1.11703e+07
4  94  7.43309e+06
4  95  6.95609e+06
4  96  7.44155e+06
4  97  5.07171e+06
4  98  6.06054e+06
4  99  6.07815e+06
4  100  8.74003e+06
5  0  2.70089e+06
5  1  4.38187e+06
5  2  101658
5  3  1.26569e+06
5  4  2.57225e+06
5  5  1.58866e+06
5  6  0
5  7  649823
5  8  2.36371e+06
5  9  1.15641e+06
5  10  4.86952e+06
5  11  87680.3
5  12  4.07728e+06
5  13  5.33853e+06
5  14  2.43514e+06
5  15  4.02051e+06
5  16  2.53909e+06
5  17  2.87845e+06
5  18  2.49727e+06
5  19  5.53682e+06
5  20  5.84697e+06
5  21  3.02571e+06
5  22  1.97987e+06
5  23  2.46852e+06
5  24  0
5  25  1.69606e+06
5  26  275649
5  27  5.43853e+06
5  28  1.22539e+06
5  29  2.03687e+06
5  30  4.03565e+06
5  31  5.38229e+06
5  32  2.90597e+06
5  33  3.17753e+06
5  34  3.90778e+06
5  35  4.11765e+06
5  36  3.22833e+06
5  37  1.43308e+06
5  38  5.13835e+06
5  39  3.75889e+06
5  40  6.77436e+06
5  41  5.23409e+06
5  42  1.72982e+06
5  43  4.04648e+06
5  44  5.61334e+06
5  45  4.98613e+06
5  46  1.81184e+06
5  47  4.76087e+06
5  48  5.39811e+06
5  49  4.28198e+06
5  50  4.92333e+06
5  51  838460
5  52  4.68533e+06
5  53  6.47256e+06
5  54  5.99213e+06
5  55  4.72534e+06
5  56  2.26336e+06
5  57  6.68916e+06
5  58  1.54066e+06
5  59  1.82454e+06
5  60  2.05255e+06
5  61  2.24003e+06
5  62  7.90612e+06
5  63  6.58147e+06
5  64  5.91723e+06
5  65  2.57356e+06
5  66  7.10322e+06
5  67  6.58623e+06
5  68  4.9482e+06
5  69  6.90848e+06
5  70  5.6361e+06
5  71  5.5546e+06
5  72  7.86072e+06
5  73  5.78917e+06
5  74  4.18941e+06
5  75  1.11354e+07
5  76  3.61489e+06
5  77  5.1372e+06
5  78  1.02874e+07
5  79  7.97007e+06
5  80  9.54579e+06
5  81  2.82086e+06
5  82  6.62544e+06
5  83  4.49711e+06
5  84  4.90767e+06
5  85  8.94321e+06
5  86  5.18267e+06
5  87  2.61782e+06
5  88  7.12602e+06
5  89  7.93127e+06
5  90  9.03043e+06
5  91  5.64698e+06
5  92  6.63195e+06
5  93  8.22664e+06
5  94  9.353e+06
5  95  7.91964e+06
5  96  8.54212e+06
5  97  1.14889e+07
5  98  5.58453e+06
5  99  5.63221e+06
5  100  4.67863e+06
6  0  1.18487e+06
6  1  1.66789e+06
6  2  2.55461e+06
6  3  952217
6  4  2.54225e+06
6  5  0
6  6  1.40314e+06
6  7  2.21353e+06
6  8  0
6  9  2.91402e+06
6  10  2.63504e+06
6  11  3.61867e+06
6  12  3.12875e+06
6  13  2.01504e+06
6  14  2.98492e+06
6  15  2.07975e+06
6  16  2.63051e+06
6  17  3.75556e+06
6  18  5.07516e+06
6  19  3.77184e+06
6  20  3.08801e+06
6  21  3.10163e+06
6  22  4.85836e+06
6  23  2.43755e+06
6  24  1.94163e+06
6  25  4.00661e+06
6  26  309149
6  27  3.1557e+06
6  28  2.95945e+06
6  29  305197
6  30  2.06207e+06
6  31  1.98956e+06
6  32  2.38597e+06
6  33  2.39284e+06
6  34  1.98876e+06
6  35  1.27788e+06
6  36  6.12837e+06
6  37  6.52849e+06
6  38  5.7619e+06
6  39  4.20425e+06
6  40  6.87383e+06
6  41  3.74191e+06
6  42  1.80219e+06
6  43  6.43241e+06
6  44  4.42559e+06
6  45  2.45047e+06
6  46  3.74836e+06
6  47  3.17666e+06
6  48  4.3635e+06
6  49  4.17253e+06
6  50  1.63951e+06
6  51  6.73631e+06
6  52  5.41505e+06
6  53  1.59507e+06
6  54  3.34422e+06
6  55  7.69912e+06
6  56  7.54099e+06
6  57  6.66555e+06
6  58  6.69429e+06
6  59  1.85895e+06
6  60  5.10954e+06
6  61  7.34702e+06
6  62  6.40039e+06
6  63  6.24003e+06
6  64  7.78875e+06
6  65  6.56047e+06
6  66  9.16447e+06
6  67  3.93714e+06
6  68  6.3238e+06
6  69  4.32491e+06
6  70  1.89915e+06
6  71  5.32305e+06
6  72  5.07619e+06
6  73  7.09528e+06
6  74  2.64355e+06
6  75  7.05828e+06
6  76  5.64584e+06
6  77  5.7642e+06
6  78  9.6315e+06
6  79  5.0919e+06
6  80  7.52963e+06
6  81  9.69854e+06
6  82  6.51034e+06
6  83  5.29866e+06
6  84  3.98625e+06
6  85  6.12437e+06
6  86  9.4566e+06
6  87  4.71841e+06
6  88  1.24061e+07
6  89  7.37118e+06
6  90  796782
6  91  9.34604e+06
6  92  2.70883e+06
6  93  4.61865e+06
6  94  1.02586e+07
6  95  1.08652e+07
6  96  7.47127e+06
6  97  5.63595e+06
6  98  1.38802e+07
6  99  5.47707e+06
6  100  4.93843e+06
7  0  2.43686e+06
7  1  2.37198e+06
7  2  2.06407e+06
7  3  2.12654e+06
7  4  3.16941e+06
7  5  2.05432e+06
7  6  0
7  7  2.46278e+06
7  8  421545
7  9  1.49288e+06
7  10  7.58448e+06
7  11  1.53026e+06
7  12  2.61194e+06
7  13  2.17644e+06
7  14  5.59646e+06
7  15  4.72462e+06
7  16  1.36484e+06
7  17  5.02224e+06
7  18  1.10474e+06
7  19  2.43456e+06
7  20  6.4099e+06
7  21  1.61459e+06
7  22  1.8841e+06
7  23  1.89048e+06
7  24  1.68396e+06
7  25  3.69885e+06
7  26  2.98661e+06
7  27  4.50776e+06
7  28  4.71979e+06
7  29  3.85631e+06
7  30  1.98908e+06
7  31  3.40218e+06
7  32  5.03715e+06
7  33  3.38053e+06
7  34  2.62171e+06
7  35  1.05227e+06
7  36  57230.6
7  37  1.83087e+06
7  38  7.38184e+06
7  39  1.31851e+06
7  40  2.50241e+06
7  41  5.4695e+06
7  42  6.35255e+06
7  43  2.06684e+06
7  44  4.32979e+06
7  45  4.96563e+06
7  46  5.70365e+06
7  47  2.4358e+06
7  48  5.23966e+06
7  49  2.20571e+06
7  50  5.33508e+06
7  51  2.04403e+06
7  52  4.25097e+06
7  53  3.20455e+06
7  54  6.08597e+06
7  55  5.91794e+06
7  56  4.07592e+06
7  57  3.90341e+06
7  58  4.06583e+06
7  59  3.1885e+06
7  60  7.88829e+06
7  61  8.22523e+06
7  62  5.2413e+06
7  63  3.37887e+06
7  64  7.19274e+06
7  65  4.31919e+06
7  66  7.04737e+06
7  67  1.07633e+07
7  68  9.85835e+06
7  69  6.00109e+06
7  70  7.75223e+06
7  71  8.06856e+06
7  72  5.71229e+06
7  73  4.16719e+06
7  74  1.69752e+06
7  75  1.08158e+07
7  76  7.70648e+06
7  77  3.45909e+06
7  78  4.07753e+06
7  79  3.97944e+06
7  80  3.37586e+06
7  81  8.6317e+06
7  82  6.38708e+06
7  83  8.66977e+06
7  84  5.412e+06
7  85  1.05354e+07
7  86  4.04171e+06
7  87  5.36698e+06
7  88  6.58869e+06
7  89  6.33271e+06
7  90  8.54562e+06
7  91  1.21288e+07
7  92  6.34488e+06
7  93  3.66375e+06
7  94  8.40811e+06
7  95  5.56049e+06
7  96  6.21596e+06
7  97  1.02454e+07
7  98  5.38706e+06
7  99  3.83959e+06
7  100  4.34267e+06
8  0  1.38692e+06
8  1  4.09781e+06
8  2  4.257e+06
8  3  1.22538e+06
8  4  1.30367e+06
8  5  2.98678e+06
8  6  1.50635e+06
8  7  2.23607e+06
8  8  4.50589e+06
8  9  0
8  10  2.94817e+06
8  11  2.22602e+06
8  12  3.84254e+06
8  13  2.73885e+06
8  14  5.04442e+06
8  15  3.86007e+06
8  16  4.78153e+06
8  17  6.29458e+06
8  18  2.99163e+06
8  19  5.12886e+06
8  20  2.06558e+06
8  21  5.16195e+06
8  22  893448
8  23  2.26082e+06
8  24  2.67648e+06
8  25  1.64815e+06
8  26  1.4101e+06
8  27  898224
8  28  0
8  29  2.4781e+06
8  30  3.00156e+06
8  31  2.46078e+06
8  32  4.69698e+06
8  33  3.63081e+06
8  34  503353
8  35  1.22158e+06
8  36  3.29374e+06
8  37  3.83637e+06
8  38  3.83635e+06
8  39  4.77002e+06
8  40  3.07397e+06
8  41  2.90718e+06
8  42  2.94365e+06
8  43  4.78774e+06
8  44  4.51016e+06
8  45  3.03972e+06
8  46  2.70235e+06
8  47  5.87306e+06
8  48  5.03783e+06
8  49  2.38753e+06
8  50  4.56686e+06
8  51  2.83357e+06
8  52  2.04284e+06
8  53  4.11627e+06
8  54  7.08461e+06
8  55  2.60078e+06
8  56  2.83783e+06
8  57  5.54649e+06
8  58  5.28837e+06
8  59  3.86483e+06
8  60  3.79835e+06
8  61  6.82446e+06
8  62  4.35785e+06
8  63  5.75437e+06
8  64  8.87492e+06
8  65  6.88703e+06
8  66  2.05706e+06
8  67  9.10161e+06
8  68  5.22114e+06
8  69  6.67476e+06
8  70  7.36789e+06
8  71  6.42031e+06
8  72  9.6493e+06
8  73  4.30173e+06
8  74  9.26271e+06
8  75  2.20178e+06
8  76  4.56434e+06
8  77  9.79245e+06
8  78  6.62309e+06
8  79  7.49207e+06
8  80  8.87672e+06
8  81  7.93498e+06
8  82  6.26629e+06
8  83  7.64084e+06
8  84  5.17279e+06
8  85  3.39501e+06
8  86  9.23094e+06
8  87  6.36927e+06
8  88  5.66433e+06
8  89  3.87182e+06
8  90  6.15849e+06
8  91  4.5384e+06
8  92  7.61706e+06
8  93  9.34795e+06
8  94  6.48666e+06
8  95  4.38245e+06
8  96  1.11446e+07
8  97  6.72802e+06
8  98  5.5688e+06
8  99  7.82782e+06
8  100  3.20175e+06
9  0  1.06277e+06
9  1  2.92895e+06
9  2  2.19979e+06
9  3  3.65914e+06
9  4  1.14537e+06
9  5  850607
9  6  929189
9  7  69800.3
9  8  1.60104e+06
9  9  2.68211e+06
9  10  3.04746e+06
9  11  6.17897e+06
9  12  3.31498e+06
9  13  5.22241e+06
9  14  4.29948e+06
9  15  8.03696e+06
9  16  4.12762e+06
9  17  3.62642e+06
9  18  2.79992e+06
9  19  4.20586e+06
9  20  6.06062e+06
9  21  1.66542e+06
9  22  793321
9  23  3.4327e+06
9  24  4.60701e+06
9  25  3.05618e+06
9  26  5.68876e+06
9  27  5.0792e+06
9  28  1.91314e+06
9  29  2.06667e+06
9  30  4.07981e+06
9  31  1.94102e+06
9  32  5.16739e+06
9  33  5.88668e+06
9  34  3.10371e+06
9  35  782146
9  36  2.77248e+06
9  37  6.68416e+06
9  38  2.42675e+06
9  39  6.29145e+06
9  40  2.32359e+06
9  41  3.58344e+06
9  42  5.46574e+06
9  43  6.78227e+06
9  44  3.54826e+06
9  45  3.36178e+06
9  46  4.13229e+06
9  47  6.30021e+06
9  48  4.26351e+06
9  49  5.36524e+06
9  50  9.27031e+06
9  51  2.45166e+06
9  52  4.19652e+06
9  53  2.1583e+06
9  54  6.26684e+06
9  55  6.81732e+06
9  56  5.46686e+06
9  57  5.27537e+06
9  58  1.06538e+07
9  59  7.20571e+06
9  60  1.01195e+07
9  61  3.87646e+06
9  62  3.00466e+06
9  63  5.52231e+06
9  64  4.40967e+06
9  65  8.30874e+06
9  66  5.89322e+06
9  67  6.29161e+06
9  68  7.19735e+06
9  69  9.35872e+06
9  70  5.83692e+06
9  71  7.16852e+06
9  72  4.07684e+06
9  73  4.79407e+06
9  74  953439
9  75  5.04949e+06
9  76  5.67823e+06
9  77  5.58617e+06
9  78  8.01355e+06
9  79  7.28733e+06
9  80  6.71779e+06
9  81  3.95432e+06
9  82  5.14618e+06
9  83  4.77075e+06
9  84  7.74433e+06
9  85  7.77826e+06
9  86  1.05407e+07
9  87  9.57473e+06
9  88  9.72594e+06
9  89  6.28771e+06
9  90  5.41074e+06
9  91  8.77449e+06
9  92  8.26558e+06
9  93  7.03992e+06
9  94  8.46105e+06
9  95  1.24625e+07
9  96  7.52818e+06
9  97  3.36543e+06
9  98  9.21902e+06
9  99  5.55531e+06
9  100  4.74452e+06
10  0  848926
10  1  344533
10  2  1.61883e+06
10  3  1.40907e+06
10  4  2.87645e+06
10  5  2.61029e+06
10  6  1.10801e+06
10  7  1.34939e+06
10  8  324689
10  9  767437
10  10  3.73413e+06
10  11  3.235e+06
10  12  3.59587e+06
10  13  5.04511e+06
10  14  3.53515e+06
10  15  2.75569e+06
10  16  3.78167e+06
10  17  5.61465e+06
10  18  4.4962e+06
10  19  6.83902e+06
10  20  2.11397e+06
10  21  4.90215e+06
10  22  2.82503e+06
10  23  3.60368e+06
10  24  1.90213e+06
10  25  4.18153e+06
10  26  1.77353e+06
10  27  2.85055e+06
10  28  78933.2
10  29  2.22299e+06
10  30  3.29416e+06
10  31  2.27791e+06
10  32  2.92104e+06
10  33  2.9691e+06
10  34  3.74405e+06
10  35  4.37084e+06
10  36  2.50842e+06
10  37  4.95632e+06
10  38  3.5692e+06
10  39  3.85095e+06
10  40  1.75686e+06
10  41  2.1668e+06
10  42  4.96728e+06
10  43  1.94867e+06
10  44  7.70063e+06
10  45  2.98655e+06
10  46  2.96117e+06
10  47  3.52667e+06
10  48  5.84655e+06
10  49  5.23167e+06
10  50  4.18956e+06
10  51  4.28115e+06
10  52  2.84213e+06
10  53  5.7753e+06
10  54  5.87337e+06
10  55  6.24092e+06
10  56  5.39864e+06
10  57  1.02024e+06
10  58  6.12607e+06
10  59  5.21352e+06
10  60  3.22052e+06
10  61  8.28765e+06
10  62  3.85001e+06
10  63  3.98486e+06
10  64  6.0929e+06
10  65  6.94295e+06
10  66  7.95622e+06
10  67  6.17151e+06
10  68  9.02986e+06
10  69  1.02839e+07
10  70  5.14842e+06
10  71  7.14833e+06
10  72  4.37024e+06
10  73  1.41559e+07
10  74  6.17356e+06
10  75  2.64094e+06
10  76  5.85667e+06
10  77  6.44101e+06
10  78  5.29074e+06
10  79  4.97441e+06
10  80  5.19195e+06
10  81  5.85108e+06
10  82  5.20467e+06
10  83  6.71353e+06
10  84  8.70995e+06
10  85  8.4755e+06
10  86  7.90602e+06
10  87  6.32102e+06
10  88  3.88991e+06
10  89  1.1673e+07
10  90  7.60042e+06
10  91  7.79029e+06
10  92  4.41043e+06
10  93  5.04816e+06
10  94  8.47088e+06
10  95  6.0638e+06
10  96  7.74028e+06
10  97  5.63104e+06
10  98  1.22236e+07
10  99  6.18822e+06
10  100  4.28176e+06
11  0  3.94799e+06
11  1  1.90366e+06
11  2  909000
11  3  1.89927e+06
11  4  2.11174e+06
11  5  970146
11  6  0
11  7  1.19324e+06
11  8  4.0088e+06
11  9  5.94302e+06
11  10  5.59583e+06
11  11  4.8494e+06
11  12  4.6405e+06
11  13  3.49668e+06
11  14  3.28133e+06
11  15  3.75098e+06
11  16  6.68236e+06
11  17  957262
11  18  6.36992e+06
11  19  3.08789e+06
11  20  4.12322e+06
11  21  3.65777e+06
11  22  2.26567e+06
11  23  1.61191e+06
11  24  3.99633e+06
11  25  4.84016e+06
11  26  5.78632e+06
11  27  6.36899e+06
11  28  4.21517e+06
11  29  2.6968e+06
11  30  2.64577e+06
11  31  4.0855e+06
11  32  4.03881e+06
11  33  3.28969e+06
11  34  5.32413e+06
11  35  3.46578e+06
11  36  4.6389e+06
11  37  3.35451e+06
11  38  3.76772e+06
11  39  5.43477e+06
11  40  5.55835e+06
11  41  4.2055e+06
11  42  4.70713e+06
11  43  5.69385e+06
11  44  5.82913e+06
11  45  2.18248e+06
11  46  7.1031e+06
11  47  5.25859e+06
11  48  6.41257e+06
11  49  8.33951e+06
11  50  6.0308e+06
11  51  5.46965e+06
11  52  2.36695e+06
11  53  6.20241e+06
11  54  6.69349e+06
11  55  3.34209e+06
11  56  5.65123e+06
11  57  5.42264e+06
11  58  6.41326e+06
11  59  3.02714e+06
11  60  4.2303e+06
11  61  3.30877e+06
11  62  8.23351e+06
11  63  4.45905e+06
11  64  4.67071e+06
11  65  6.81248e+06
11  66  5.5773e+06
11  67  7.97153e+06
11  68  9.23848e+06
11  69  5.2249e+06
11  70  1.01133e+07
11  71  3.04704e+06
11  72  7.45201e+06
