row  column  (images_21_930.edf Zn-K*images_21_930.edf Ar-K**2.3)
18  19  1.38897e+07
18  20  7.26093e+06
18  21  7.01371e+06
18  22  3.62303e+07
18  23  4.40893e+07
18  24  3.38112e+07
18  25  3.55079e+07
19  0  2.12866e+06
19  1  0
19  2  0
19  3  0
19  4  0
19  5  0
19  6  1.36431e+06
19  7  1.14613e+07
19  8  0
19  9  5.17987e+07
19  10  2.16151e+07
19  11  1.06468e+06
19  12  0
19  13  0
19  14  0
19  15  2.92916e+06
19  16  0
19  17  0
19  18  1.29465e+07
19  19  1.77431e+07
19  20  2.77004e+07
19  21  2.27186e+07
19  22  3.94236e+07
19  23  5.44838e+07
19  24  6.03178e+07
19  25  5.27473e+07
20  0  566118
20  1  0
20  2  0
20  3  0
20  4  0
20  5  0
20  6  0
20  7  8.66936e+06
20  8  0
20  9  6.91151e+07
20  10  1.47876e+07
20  11  1.32119e+06
20  12  3.14256e+06
20  13  5.54423e+06
20  14  0
20  15  231213
20  16  3.36998e+06
20  17  1.69784e+07
20  18  3.19846e+07
20  19  1.17503e+07
20  20  2.47459e+07
20  21  3.14036e+07
20  22  5.84973e+07
20  23  4.31854e+07
20  24  5.43338e+07
20  25  4.71963e+07
21  0  0
21  1  5.2419e+06
21  2  0
21  3  1.64573e+06
21  4  0
21  5  0
21  6  1.18538e+06
21  7  1.12524e+07
21  8  3.78136e+06
21  9  1.06729e+08
21  10  2.19715e+07
21  11  4.27969e+06
21  12  0
21  13  9.53062e+06
21  14  0
21  15  3.39688e+06
21  16  1.0402e+07
21  17  1.28581e+07
21  18  2.63565e+07
21  19  2.85029e+07
21  20  2.17204e+07
21  21  1.30638e+07
21  22  2.28029e+07
21  23  5.17265e+07
21  24  4.54474e+07
21  25  5.21582e+07
22  0  0
22  1  0
22  2  0
22  3  0
22  4  0
22  5  0
22  6  0
22  7  1.68028e+07
22  8  7.27567e+06
22  9  1.66463e+08
22  10  2.93816e+07
22  11  7.9674e+06
22  12  0
22  13  0
22  14  1.07187e+07
22  15  1.43786e+07
22  16  2.01657e+07
22  17  1.62939e+07
22  18  3.92954e+07
22  19  3.87675e+07
22  20  3.07025e+07
22  21  1.64034e+07
22  22  4.37709e+07
22  23  3.88833e+07
22  24  4.61523e+07
22  25  4.8544e+07
23  0  0
23  1  4.88844e+06
23  2  3.69956e+06
23  3  0
23  4  0
23  5  0
23  6  0
23  7  2.07776e+06
23  8  6.18551e+06
23  9  1.29643e+08
23  10  2.5979e+07
23  11  6.56671e+06
23  12  8.9097e+06
23  13  0
23  14  3.29247e+06
23  15  1.38877e+07
23  16  2.07285e+07
23  17  1.88572e+07
23  18  4.17719e+07
23  19  3.56712e+07
23  20  4.0287e+07
23  21  3.74834e+07
23  22  3.75658e+07
23  23  4.34899e+07
23  24  4.18061e+07
23  25  3.94595e+07
24  0  0
24  1  0
24  2  0
24  3  0
24  4  0
24  5  0
24  6  0
24  7  0
24  8  5.38111e+06
24  9  6.65167e+07
24  10  1.92598e+07
24  11  5.09719e+06
24  12  0
24  13  0
24  14  1.99117e+06
24  15  2.85272e+07
24  16  4.35217e+07
24  17  3.62441e+07
24  18  5.01299e+07
24  19  5.35052e+07
24  20  3.61827e+07
24  21  3.76816e+07
24  22  3.46373e+07
24  23  4.1337e+07
24  24  4.0916e+07
24  25  5.34951e+07
25  0  0
25  1  0
25  2  0
25  3  6.51565e+06
25  4  0
25  5  1.43889e+06
25  6  0
25  7  0
25  8  0
25  9  4.92502e+07
25  10  2.18583e+07
25  11  0
25  12  0
25  13  590387
25  14  6.95502e+06
25  15  5.30756e+07
25  16  4.38909e+07
25  17  3.97641e+07
25  18  5.83959e+07
25  19  4.56243e+07
25  20  3.60069e+07
25  21  2.58036e+07
25  22  5.01618e+07
25  23  4.05733e+07
25  24  5.30138e+07
25  25  4.02611e+07
26  0  1.36418e+06
26  1  0
26  2  5.96741e+06
26  3  0
26  4  0
26  5  0
26  6  0
26  7  6.19231e+06
26  8  0
26  9  3.60496e+07
26  10  1.35128e+07
26  11  0
26  12  1.43097e+06
26  13  4.18792e+06
26  14  1.42188e+07
26  15  5.09149e+07
26  16  4.87174e+07
26  17  4.12164e+07
26  18  5.49097e+07
26  19  4.53011e+07
26  20  2.51299e+07
26  21  3.75889e+07
26  22  3.79699e+07
26  23  3.32415e+07
26  24  4.3539e+07
26  25  6.97127e+07
27  0  0
27  1  0
27  2  7.55832e+06
27  3  0
27  4  0
27  5  0
27  6  0
27  7  1.99486e+06
27  8  0
27  9  2.5361e+07
27  10  4.7889e+06
27  11  0
27  12  7.27067e+06
27  13  6.19393e+06
27  14  4.90272e+07
27  15  9.08166e+07
27  16  4.87272e+07
27  17  3.95193e+07
27  18  6.96695e+07
27  19  5.23821e+07
27  20  3.26847e+07
27  21  4.26968e+07
27  22  3.85651e+07
27  23  3.55856e+07
27  24  3.69922e+07
27  25  4.74336e+07
28  0  0
28  1  0
28  2  0
28  3  8.2637e+06
28  4  0
28  5  0
28  6  0
28  7  0
28  8  0
28  9  1.32523e+07
28  10  5.7875e+06
28  11  2.15307e+06
28  12  3.10007e+06
28  13  0
28  14  3.05405e+07
28  15  7.60242e+07
28  16  6.72987e+07
28  17  4.69527e+07
28  18  7.07493e+07
28  19  5.60145e+07
28  20  4.5154e+07
28  21  4.26159e+07
28  22  3.42904e+07
28  23  4.67671e+07
28  24  4.18626e+07
28  25  4.42814e+07
29  0  811146
29  1  0
29  2  0
29  3  0
29  4  0
29  5  0
29  6  6.88669e+06
29  7  5.22555e+06
29  8  850554
29  9  4.04132e+06
29  10  0
29  11  0
29  12  6.71349e+06
29  13  2.66474e+06
29  14  1.73523e+07
29  15  6.72078e+07
29  16  5.40052e+07
29  17  6.66605e+07
29  18  7.52572e+07
29  19  6.34498e+07
29  20  3.07784e+07
29  21  4.23112e+07
29  22  2.44199e+07
29  23  3.99951e+07
29  24  4.43206e+07
29  25  5.0736e+07
30  0  0
30  1  0
30  2  0
30  3  1.14022e+07
30  4  0
30  5  0
30  6  0
30  7  2.52047e+06
30  8  5.181e+06
30  9  5.4132e+06
30  10  853960
30  11  2.91627e+06
30  12  0
30  13  1.13034e+07
30  14  2.07502e+07
30  15  4.42785e+07
30  16  6.29207e+07
30  17  5.19048e+07
30  18  1.03826e+08
30  19  6.84907e+07
30  20  4.86215e+07
30  21  4.02427e+07
30  22  4.77458e+07
30  23  4.86608e+07
30  24  4.06503e+07
30  25  3.94254e+07
31  0  0
31  1  0
31  2  0
31  3  1.50213e+06
31  4  0
31  5  0
31  6  3.01885e+06
31  7  0
31  8  0
31  9  2.79298e+06
31  10  2.78217e+06
31  11  4.89729e+06
31  12  0
31  13  8.12687e+06
31  14  2.27062e+07
31  15  2.25912e+07
31  16  5.18375e+07
31  17  6.44903e+07
31  18  1.12373e+08
31  19  8.77754e+07
31  20  6.44401e+07
31  21  5.51642e+07
31  22  4.40372e+07
31  23  5.37136e+07
31  24  4.22006e+07
31  25  3.94675e+07
32  0  0
32  1  7.39199e+06
32  2  0
32  3  0
32  4  0
32  5  0
32  6  0
32  7  0
32  8  0
32  9  2.02609e+06
32  10  0
32  11  8.89194e+06
32  12  0
32  13  4.88777e+06
32  14  1.56329e+07
32  15  1.68679e+07
32  16  4.13335e+07
32  17  5.27568e+07
32  18  1.62878e+08
32  19  8.18436e+07
32  20  5.81738e+07
32  21  4.62811e+07
32  22  5.85651e+07
32  23  4.49532e+07
32  24  4.49124e+07
32  25  3.1242e+07
33  0  2.16335e+06
33  1  0
33  2  0
33  3  0
33  4  0
33  5  0
33  6  0
33  7  3.34926e+06
33  8  0
33  9  0
33  10  0
33  11  1.99864e+06
33  12  0
33  13  8.61652e+06
33  14  8.96522e+06
33  15  1.84403e+07
33  16  1.6178e+07
33  17  4.89246e+07
33  18  7.99226e+07
33  19  8.20016e+07
33  20  5.79338e+07
33  21  4.56774e+07
33  22  5.19766e+07
33  23  5.85747e+07
33  24  5.13338e+07
33  25  5.92799e+07
34  0  0
34  1  0
34  2  0
34  3  0
34  4  5.95856e+06
34  5  0
34  6  0
34  7  0
34  8  0
34  9  3.7524e+06
34  10  0
34  11  0
34  12  0
34  13  3.20552e+06
34  14  1.02575e+07
34  15  8.9278e+06
34  16  9.37691e+06
34  17  4.30326e+07
34  18  7.69017e+07
34  19  7.16459e+07
34  20  6.57666e+07
34  21  5.05244e+07
34  22  5.74275e+07
34  23  4.98446e+07
34  24  6.71806e+07
34  25  4.80062e+07
35  0  0
35  1  2.37305e+06
35  2  0
35  3  0
35  4  0
35  5  0
35  6  4.81325e+06
35  7  0
35  8  0
35  9  0
35  10  4.67505e+06
35  11  0
35  12  6.57281e+06
35  13  0
35  14  7.52056e+06
35  15  2.84685e+07
35  16  2.47828e+07
35  17  4.48747e+07
35  18  5.85131e+07
35  19  8.27236e+07
35  20  4.55453e+07
35  21  4.52137e+07
35  22  5.59507e+07
35  23  6.90103e+07
35  24  5.14127e+07
35  25  5.50115e+07
36  0  0
36  1  0
36  2  0
36  3  0
36  4  0
36  5  0
36  6  283594
36  7  0
36  8  0
36  9  0
36  10  700912
36  11  3.04933e+06
36  12  0
36  13  1.16978e+07
36  14  9.93077e+06
36  15  2.48508e+07
36  16  1.45948e+07
36  17  4.21905e+07
36  18  5.956e+07
36  19  6.40244e+07
36  20  3.69588e+07
36  21  2.95045e+07
36  22  5.20505e+07
36  23  6.02747e+07
36  24  7.34212e+07
36  25  4.95828e+07
37  0  0
37  1  899894
37  2  0
37  3  0
37  4  911789
37  5  4.85032e+06
37  6  0
37  7  0
37  8  2.09902e+06
37  9  4.01299e+06
37  10  0
37  11  7.33689e+06
37  12  1.49191e+07
37  13  9.68592e+06
37  14  3.67398e+06
37  15  1.64105e+07
37  16  1.92759e+07
37  17  4.72346e+07
37  18  6.14596e+07
37  19  7.30881e+07
37  20  3.30731e+07
37  21  1.70459e+07
37  22  4.61294e+07
37  23  6.23543e+07
37  24  6.00506e+07
37  25  5.82692e+07
38  0  3.59967e+06
38  1  0
38  2  0
38  3  0
38  4  0
38  5  0
38  6  578668
38  7  3.57104e+06
38  8  6.32194e+06
38  9  2.16101e+06
38  10  5.63867e+06
38  11  1.12752e+07
38  12  1.52533e+07
38  13  1.33032e+07
38  14  2.16322e+07
38  15  1.76668e+07
38  16  3.25663e+07
38  17  4.97491e+07
38  18  5.15275e+07
38  19  5.82922e+07
38  20  3.36447e+07
38  21  4.11141e+07
38  22  4.70111e+07
38  23  5.48494e+07
38  24  5.69709e+07
38  25  5.90192e+07
39  0  0
39  1  0
39  2  0
39  3  0
39  4  0
39  5  2.64596e+06
39  6  0
39  7  0
39  8  160794
39  9  1.02732e+07
39  10  1.82533e+06
39  11  8.77629e+06
39  12  1.71974e+07
39  13  1.14195e+07
39  14  7.5147e+06
39  15  2.65721e+07
39  16  3.54883e+07
39  17  3.76503e+07
39  18  5.88164e+07
39  19  5.58007e+07
39  20  4.45837e+07
39  21  4.18714e+07
39  22  5.6994e+07
39  23  5.86528e+07
39  24  6.78231e+07
39  25  5.67623e+07
40  0  4.53418e+06
40  1  0
40  2  0
40  3  1.37146e+06
40  4  0
40  5  0
40  6  0
40  7  7.90287e+06
40  8  1.10801e+07
40  9  1.47977e+07
40  10  1.51771e+07
40  11  1.86925e+07
40  12  2.03682e+07
40  13  2.03237e+07
40  14  2.49329e+07
40  15  3.81198e+07
40  16  3.72295e+07
40  17  5.10655e+07
40  18  5.19541e+07
40  19  4.74846e+07
40  20  4.37178e+07
40  21  5.04851e+07
40  22  4.9399e+07
40  23  6.61052e+07
40  24  4.18005e+07
40  25  5.91509e+07
41  0  0
41  1  0
41  2  0
41  3  0
41  4  0
41  5  0
41  6  1.01324e+07
41  7  3.82659e+06
41  8  3.38332e+06
41  9  3.05426e+07
41  10  2.28489e+07
41  11  3.61506e+07
41  12  1.84806e+07
41  13  2.84469e+07
41  14  3.23026e+07
41  15  3.42703e+07
41  16  4.75001e+07
41  17  5.41626e+07
41  18  5.6766e+07
41  19  2.94084e+07
41  20  3.59154e+07
41  21  4.30978e+07
41  22  5.70018e+07
41  23  4.68824e+07
41  24  3.7684e+07
41  25  6.0972e+07
42  0  9.26703e+06
42  1  3.34349e+06
42  2  0
42  3  0
42  4  4.88099e+06
42  5  2.25504e+06
42  6  1.43881e+07
42  7  1.00787e+07
42  8  2.13934e+07
42  9  4.05875e+07
42  10  2.57911e+07
42  11  2.8305e+07
42  12  2.92029e+07
42  13  1.11328e+07
42  14  3.34835e+07
42  15  3.16801e+07
42  16  5.0385e+07
42  17  3.87776e+07
42  18  5.65676e+07
42  19  3.10376e+07
42  20  3.07329e+07
42  21  3.19694e+07
42  22  4.74026e+07
42  23  3.60403e+07
42  24  3.28174e+07
42  25  5.08088e+07
43  0  40870.2
43  1  0
43  2  0
43  3  0
43  4  4.32337e+06
43  5  4.29558e+06
43  6  0
43  7  2.3469e+07
43  8  1.66783e+07
43  9  2.54129e+07
43  10  3.54364e+07
43  11  2.56226e+07
43  12  3.14634e+07
43  13  3.06849e+07
43  14  2.98244e+07
43  15  3.35153e+07
43  16  4.84527e+07
43  17  4.95057e+07
43  18  4.6257e+07
43  19  3.71158e+07
43  20  3.38166e+07
43  21  2.98264e+07
43  22  3.4966e+07
43  23  3.18024e+07
43  24  3.21123e+07
43  25  4.44459e+07
44  0  0
44  1  0
44  2  0
44  3  6.48681e+06
44  4  3.90146e+06
44  5  1.31629e+07
44  6  8.42274e+06
44  7  1.85543e+07
44  8  4.12992e+07
44  9  4.66147e+07
44  10  4.47941e+07
44  11  4.46622e+07
44  12  5.28603e+07
44  13  2.38611e+07
44  14  3.27424e+07
44  15  3.05534e+07
44  16  4.02092e+07
44  17  4.25469e+07
44  18  5.30307e+07
44  19  3.98835e+07
44  20  3.02771e+07
44  21  3.56303e+07
44  22  3.71336e+07
44  23  3.22115e+07
44  24  3.50791e+07
44  25  4.89278e+07
45  0  0
45  1  5.10642e+06
45  2  0
45  3  0
45  4  0
45  5  1.33443e+07
45  6  1.54022e+07
45  7  2.45558e+07
45  8  4.81322e+07
45  9  4.82024e+07
45  10  4.90956e+07
45  11  7.09462e+07
45  12  4.88761e+07
45  13  4.12453e+07
45  14  3.94068e+07
45  15  3.65142e+07
45  16  3.64193e+07
45  17  4.14073e+07
45  18  3.67304e+07
45  19  3.92661e+07
45  20  3.91188e+07
45  21  3.26627e+07
45  22  4.04701e+07
45  23  4.20706e+07
45  24  2.832e+07
45  25  4.35921e+07
46  0  0
46  1  0
46  2  456989
46  3  7.87288e+06
46  4  7.84633e+06
46  5  2.33718e+07
46  6  1.45877e+07
46  7  3.27439e+07
46  8  2.93391e+07
46  9  4.40337e+07
46  10  5.79342e+07
46  11  4.50413e+07
46  12  4.47761e+07
46  13  4.63445e+07
46  14  3.71669e+07
46  15  3.28941e+07
46  16  4.41938e+07
46  17  3.64589e+07
46  18  3.86301e+07
46  19  3.25058e+07
46  20  4.02591e+07
46  21  2.79542e+07
46  22  3.41461e+07
46  23  3.75249e+07
46  24  2.55463e+07
46  25  2.51617e+07
47  0  0
47  1  0
47  2  0
47  3  3.52898e+06
47  4  1.31907e+07
47  5  1.75104e+07
47  6  3.19838e+07
47  7  4.39356e+07
47  8  4.42597e+07
47  9  4.2575e+07
47  10  5.4232e+07
47  11  6.07203e+07
47  12  5.01063e+07
47  13  4.30701e+07
47  14  4.54072e+07
47  15  3.88362e+07
47  16  3.18485e+07
47  17  2.20302e+07
47  18  2.86946e+07
47  19  3.17913e+07
47  20  3.07926e+07
47  21  3.68898e+07
47  22  3.257e+07
47  23  4.18522e+07
47  24  3.75741e+07
47  25  5.06447e+07
48  0  0
48  1  0
48  2  5.13514e+06
48  3  0
48  4  1.24851e+07
48  5  2.92821e+07
48  6  3.55707e+07
48  7  4.13866e+07
48  8  4.71838e+07
48  9  4.2801e+07
48  10  5.1944e+07
48  11  4.95931e+07
48  12  4.42156e+07
48  13  3.50271e+07
48  14  3.41611e+07
48  15  3.45014e+07
48  16  2.89457e+07
48  17  2.58032e+07
48  18  2.86489e+07
48  19  2.74272e+07
48  20  2.77442e+07
48  21  3.02293e+07
48  22  3.65723e+07
48  23  4.02338e+07
48  24  3.20132e+07
48  25  5.08159e+07
49  0  0
49  1  2.82261e+06
49  2  2.91064e+06
49  3  1.42319e+07
49  4  2.51407e+07
49  5  3.98862e+07
49  6  4.53829e+07
49  7  6.00517e+07
49  8  4.77934e+07
49  9  4.34412e+07
49  10  5.60091e+07
49  11  4.16827e+07
49  12  5.54836e+07
49  13  3.65701e+07
49  14  3.50007e+07
49  15  3.0494e+07
49  16  3.0367e+07
49  17  2.18669e+07
49  18  3.22694e+07
49  19  3.1009e+07
49  20  2.24253e+07
49  21  3.30652e+07
49  22  3.34917e+07
49  23  4.08464e+07
49  24  4.26994e+07
49  25  3.76925e+07
50  0  0
50  1  1.18037e+07
50  2  8.33162e+06
50  3  1.26372e+07
50  4  3.40285e+07
50  5  3.89786e+07
50  6  4.72193e+07
50  7  4.46175e+07
50  8  5.26964e+07
50  9  4.61308e+07
50  10  5.5289e+07
50  11  4.40823e+07
50  12  2.92715e+07
50  13  4.70145e+07
50  14  2.03431e+07
50  15  2.89778e+07
50  16  2.56099e+07
50  17  2.40055e+07
50  18  3.90843e+07
50  19  2.53092e+07
50  20  3.3227e+07
50  21  3.80388e+07
50  22  3.75499e+07
50  23  2.48264e+07
50  24  3.47713e+07
50  25  4.07062e+07

