row  column  (images_21_930.edf Mn-K*images_21_930.edf Ar-K**2.3)
5  3  1.92703e+07
5  4  1.10513e+07
5  5  1.4131e+07
5  6  0
5  7  0
5  8  0
5  9  0
5  10  0
5  11  2.14141e+07
5  12  1.10146e+07
5  13  0
5  14  1.28428e+07
5  15  1.26783e+07
5  16  8.03925e+06
5  17  1.81992e+07
5  18  1.54251e+07
5  19  1.40713e+07
5  20  2.29937e+07
5  21  2.2024e+07
5  22  2.5439e+07
5  23  1.20743e+07
5  24  1.90412e+07
5  25  1.57243e+07
6  0  1.02409e+07
6  1  1.3438e+07
6  2  1.69537e+07
6  3  2.63651e+07
6  4  7.5048e+06
6  5  1.53367e+07
6  6  0
6  7  0
6  8  0
6  9  0
6  10  0
6  11  1.96394e+07
6  12  1.56838e+07
6  13  1.63661e+07
6  14  5.89924e+06
6  15  1.29729e+07
6  16  9.72281e+06
6  17  1.96851e+07
6  18  1.21588e+07
6  19  1.88755e+07
6  20  2.42905e+07
6  21  2.63476e+07
6  22  1.1159e+07
6  23  1.07466e+07
6  24  2.29065e+07
6  25  1.66359e+07
7  0  1.8276e+07
7  1  1.07764e+07
7  2  1.3389e+07
7  3  2.75089e+07
7  4  1.84489e+07
7  5  1.47374e+07
7  6  0
7  7  228089
7  8  0
7  9  0
7  10  0
7  11  1.98913e+07
7  12  0
7  13  1.99323e+07
7  14  0
7  15  2.90345e+07
7  16  1.53026e+07
7  17  2.43018e+07
7  18  1.70489e+07
7  19  2.75274e+07
7  20  2.31717e+07
7  21  1.48413e+07
7  22  1.50506e+07
7  23  1.92585e+07
7  24  2.82882e+07
7  25  2.14491e+07
8  0  1.24175e+07
8  1  1.3739e+07
8  2  1.68324e+07
8  3  2.1087e+07
8  4  8.62707e+06
8  5  1.15626e+07
8  6  0
8  7  0
8  8  0
8  9  6.72887e+06
8  10  0
8  11  1.87629e+07
8  12  1.99392e+07
8  13  1.5943e+07
8  14  5.44439e+06
8  15  1.64241e+07
8  16  2.4124e+07
8  17  1.76051e+07
8  18  2.33798e+07
8  19  2.4575e+07
8  20  2.8586e+07
8  21  1.18328e+07
8  22  1.6944e+07
8  23  2.30465e+07
8  24  1.96046e+07
8  25  9.65031e+06
9  0  1.57515e+07
9  1  8.60249e+06
9  2  1.63796e+07
9  3  1.81295e+07
9  4  1.47799e+07
9  5  1.15268e+07
9  6  0
9  7  2.21588e+06
9  8  0
9  9  0
9  10  0
9  11  0
9  12  1.34451e+07
9  13  0
9  14  1.95017e+07
9  15  1.57705e+07
9  16  1.31858e+07
9  17  1.25962e+07
9  18  1.66407e+07
9  19  1.4352e+07
9  20  2.38012e+07
9  21  2.33199e+07
9  22  1.8704e+07
9  23  1.68679e+07
9  24  2.16315e+07
9  25  2.418e+07
10  0  1.0608e+07
10  1  2.73336e+07
10  2  8.18298e+06
10  3  2.09844e+07
10  4  1.41325e+07
10  5  6.85024e+06
10  6  2.18838e+07
10  7  0
10  8  0
10  9  0
10  10  0
10  11  2.34379e+07
10  12  1.80311e+07
10  13  1.72079e+07
10  14  1.8995e+07
10  15  1.24217e+07
10  16  1.65194e+07
10  17  1.72696e+07
10  18  2.3165e+07
10  19  1.28718e+07
10  20  2.0367e+07
10  21  2.05464e+07
10  22  1.40781e+07
10  23  2.35513e+07
10  24  1.8789e+07
10  25  2.07986e+07
11  0  1.30104e+07
11  1  1.7026e+07
11  2  1.38829e+07
11  3  1.61939e+07
11  4  2.0174e+07
11  5  8.73695e+06
11  6  8.00125e+06
11  7  0
11  8  2.15343e+07
11  9  0
11  10  0
11  11  3.2669e+07
11  12  1.47001e+07
11  13  0
11  14  0
11  15  5.6532e+06
11  16  1.93414e+07
11  17  1.46696e+07
11  18  2.02603e+07
11  19  1.37613e+07
11  20  3.6145e+06
11  21  1.86211e+07
11  22  1.74367e+07
11  23  1.21891e+07
11  24  1.77328e+07
11  25  2.17392e+07
12  0  1.37165e+07
12  1  1.22379e+07
12  2  2.2643e+07
12  3  1.54754e+07
12  4  9.48429e+06
12  5  7.4837e+06
12  6  1.42438e+06
12  7  2.07774e+07
12  8  0
12  9  0
12  10  0
12  11  0
12  12  0
12  13  2.38241e+07
12  14  9.23624e+06
12  15  2.74202e+07
12  16  1.50671e+07
12  17  8.79693e+06
12  18  1.37256e+07
12  19  1.85802e+07
12  20  2.47298e+07
12  21  1.72002e+07
12  22  2.3411e+07
12  23  1.59484e+07
12  24  1.52524e+07
12  25  2.14814e+07
13  0  1.28703e+07
13  1  1.87759e+07
13  2  1.79569e+07
13  3  1.83438e+07
13  4  1.62229e+07
13  5  1.28452e+07
13  6  2.23025e+07
13  7  0
13  8  0
13  9  0
13  10  0
13  11  2.21557e+07
13  12  2.93204e+07
13  13  9.48179e+06
13  14  1.36945e+07
13  15  8.18076e+06
13  16  1.32037e+07
13  17  1.49664e+07
13  18  1.22169e+07
13  19  1.3428e+07
13  20  1.94768e+07
13  21  2.19365e+07
13  22  1.18099e+07
13  23  2.00224e+07
13  24  1.96639e+07
13  25  1.79214e+07
14  0  5.67625e+06
14  1  8.89888e+06
14  2  1.97067e+07
14  3  9.59803e+06
14  4  1.07918e+07
14  5  1.33985e+07
14  6  8.04313e+06
14  7  1.2378e+07
14  8  1.21143e+07
14  9  1.23226e+07
14  10  1.51161e+07
14  11  0
14  12  1.84951e+07
14  13  2.1792e+07
14  14  1.42888e+07
14  15  1.05601e+07
14  16  1.15052e+07
14  17  1.71048e+07
14  18  2.08177e+07
14  19  8.02087e+06
14  20  1.30283e+07
14  21  2.46116e+07
14  22  1.61701e+07
14  23  1.47366e+07
14  24  1.98599e+07
14  25  1.64328e+07
15  0  1.63737e+07
15  1  2.03408e+07
15  2  1.84739e+07
15  3  1.47189e+07
15  4  2.71744e+07
15  5  2.47872e+07
15  6  1.26086e+07
15  7  0
15  8  0
15  9  1.61786e+07
15  10  0
15  11  1.83298e+07
15  12  1.67646e+07
15  13  8.8531e+06
15  14  2.08224e+07
15  15  1.59365e+07
15  16  1.40079e+07
15  17  3.78423e+07
15  18  1.25463e+07
15  19  1.51533e+07
15  20  3.06322e+07
15  21  1.47809e+07
15  22  1.2493e+07
15  23  6.30933e+06
15  24  2.48058e+07
15  25  1.17833e+07
16  0  1.55628e+07
16  1  2.17666e+07
16  2  2.48537e+07
16  3  6.48208e+06
16  4  1.8472e+07
16  5  5.34461e+06
16  6  1.44433e+07
16  7  2.28477e+07
16  8  1.56478e+07
16  9  1.79439e+07
16  10  1.40053e+07
16  11  5.28141e+06
16  12  1.44528e+07
16  13  2.02292e+07
16  14  1.52657e+07
16  15  1.56674e+07
16  16  2.1884e+07
16  17  2.31192e+07
16  18  1.92304e+07
16  19  2.56115e+07
16  20  1.85806e+07
16  21  1.55593e+07
16  22  1.871e+07
16  23  1.55331e+07
16  24  1.68669e+07
16  25  1.69302e+07
17  0  2.21212e+07
17  1  1.70488e+07
17  2  1.80386e+07
17  3  1.2512e+07
17  4  2.01847e+07
17  5  1.96436e+07
17  6  1.66398e+07
17  7  1.30855e+07
17  8  1.14536e+07
17  9  8.6098e+06
17  10  1.63665e+07
17  11  1.45984e+07
17  12  7.56322e+06
17  13  2.36681e+07
17  14  1.33909e+07
17  15  1.30622e+07
17  16  1.69684e+07
17  17  1.856e+07
17  18  1.2731e+07
17  19  1.55875e+07
17  20  2.15436e+07
17  21  1.24738e+07
17  22  8.43659e+06
17  23  1.74863e+07
17  24  1.14267e+07
17  25  2.00781e+07
18  0  4.07558e+06
18  1  9.89909e+06
18  2  1.89394e+07
18  3  1.64064e+07
18  4  1.21147e+07
18  5  1.81938e+07
18  6  2.36153e+07
18  7  1.07234e+07
18  8  1.9221e+07
18  9  2.24346e+07
18  10  1.74036e+07
18  11  1.41611e+07
18  12  7.38895e+06
18  13  1.38972e+07
18  14  1.48797e+07
18  15  8.75608e+06
18  16  2.07119e+07
18  17  2.01007e+07
18  18  1.18665e+07
18  19  1.91328e+07
18  20  2.14736e+07
18  21  2.15833e+07
18  22  1.39399e+07
18  23  3.98296e+06
18  24  1.18159e+07
18  25  1.54284e+07
19  0  1.64198e+07
19  1  2.19571e+07
19  2  1.55566e+07
19  3  1.15582e+07
19  4  1.79939e+07
19  5  1.60269e+07
19  6  1.88533e+07
19  7  1.01047e+07
19  8  1.0409e+07
19  9  1.06138e+07
19  10  9.49321e+06
19  11  1.54812e+07
19  12  1.59992e+07
19  13  5.84938e+06
19  14  1.50211e+07
19  15  2.69466e+07
19  16  1.34295e+07
19  17  1.80554e+07
19  18  1.83068e+07
19  19  2.06565e+07
19  20  1.20193e+07
19  21  1.89323e+07
19  22  1.64676e+07
19  23  1.735e+07
19  24  1.98636e+07
19  25  2.03509e+07
20  0  2.27703e+07
20  1  1.43272e+07
20  2  2.52052e+07
20  3  1.76035e+07
20  4  2.31083e+07
20  5  1.68806e+07
20  6  6.53555e+06
20  7  8.28261e+06
20  8  1.66764e+07
20  9  1.08463e+07
20  10  2.22023e+07
20  11  9.49752e+06
20  12  2.80178e+07
20  13  1.6723e+07
20  14  2.14988e+07
20  15  2.1283e+07
20  16  2.34171e+07
20  17  1.13844e+07
20  18  1.33065e+07
20  19  6.9261e+06
20  20  8.23264e+06
20  21  9.09848e+06
20  22  2.47655e+07
20  23  8.11679e+06
20  24  9.15977e+06
20  25  2.67961e+07
21  0  1.84306e+07
21  1  1.39434e+07
21  2  2.22297e+07
21  3  1.67929e+07
21  4  1.74479e+07
21  5  1.42643e+07
21  6  1.17389e+07
21  7  1.093e+07
21  8  1.08423e+07
21  9  1.33483e+07
21  10  1.30223e+07
21  11  1.90305e+07
21  12  9.06833e+06
21  13  1.58774e+07
21  14  8.837e+06
21  15  1.25347e+07
21  16  1.69076e+07
21  17  4.91106e+06
21  18  1.04341e+07
21  19  1.73341e+07
21  20  7.02115e+06
21  21  1.7716e+07
21  22  2.81324e+07
21  23  1.32227e+07
21  24  2.45191e+07
21  25  2.12895e+07
22  0  2.11233e+07
22  1  1.14646e+07
22  2  2.71863e+07
22  3  1.56136e+07
22  4  1.84432e+07
22  5  1.60192e+07
22  6  2.47541e+07
22  7  3.22196e+07
22  8  9.05163e+06
22  9  1.51308e+07
22  10  1.94655e+07
22  11  2.60064e+07
22  12  8.99536e+06
22  13  8.9568e+06
22  14  1.60915e+07
22  15  1.45979e+07
22  16  1.29844e+07
22  17  1.77078e+07
22  18  8.79436e+06
22  19  1.41193e+07
22  20  1.74841e+07
22  21  1.00403e+07
22  22  1.31313e+07
22  23  3.77531e+06
22  24  1.56416e+07
22  25  1.34553e+07
23  0  2.58928e+07
23  1  2.21325e+07
23  2  1.66929e+07
23  3  2.09838e+07
23  4  1.8425e+07
23  5  1.7649e+07
23  6  1.21067e+07
23  7  1.94363e+07
23  8  1.25334e+07
23  9  1.61672e+07
23  10  1.42236e+07
23  11  1.67023e+07
23  12  8.39895e+06
23  13  2.41043e+07
23  14  6.89319e+06
23  15  1.05167e+07
23  16  1.02567e+07
23  17  2.47854e+07
23  18  1.54357e+07
23  19  1.4987e+07
23  20  1.05728e+07
23  21  2.04846e+07
23  22  1.01853e+07
23  23  1.88422e+07
23  24  4.81394e+06
23  25  5.81763e+06
24  0  1.39481e+07
24  1  1.26396e+07
24  2  1.52757e+07
24  3  1.63471e+07
24  4  8.47622e+06
24  5  1.92691e+07
24  6  1.50317e+07
24  7  2.45263e+07
24  8  1.91299e+07
24  9  7.41174e+06
24  10  2.77293e+07
24  11  1.74662e+07
24  12  1.88523e+07
24  13  2.92344e+07
24  14  1.04403e+07
24  15  1.96751e+07
24  16  8.93116e+06
24  17  9.94121e+06
24  18  1.84638e+07
24  19  1.10877e+07
24  20  1.01617e+07
24  21  1.64503e+07
24  22  8.12154e+06
24  23  1.65616e+07
24  24  2.00733e+07
24  25  1.83299e+07
25  0  1.70435e+07
25  1  2.30688e+07
25  2  1.95556e+07
25  3  1.63002e+07
25  4  1.25491e+07
25  5  1.83072e+07
25  6  9.02297e+06
25  7  1.3828e+07
25  8  2.41716e+07
25  9  1.94972e+07
25  10  1.13894e+07
25  11  2.99221e+07
25  12  1.94838e+07
25  13  1.51911e+07
25  14  1.73745e+07
25  15  1.52204e+07
25  16  1.34084e+07
25  17  1.22539e+07
25  18  8.77954e+06
25  19  1.27532e+07
25  20  1.92299e+07
25  21  8.79618e+06
25  22  1.84477e+07
25  23  1.20333e+07
25  24  1.08794e+07
25  25  1.20937e+07
26  0  1.19033e+07
26  1  1.7221e+07
26  2  1.87938e+07
26  3  1.75134e+07
26  4  2.03344e+07
26  5  8.93067e+06
26  6  1.43273e+07
26  7  8.52679e+06
26  8  2.10827e+07
26  9  8.91201e+06
26  10  1.47769e+07
26  11  1.452e+07
26  12  1.40118e+07
26  13  2.36985e+07
26  14  1.48924e+07
26  15  9.88805e+06
26  16  1.57323e+07
26  17  1.21346e+07
26  18  1.0642e+07
26  19  1.06362e+07
26  20  1.13712e+07
26  21  1.51942e+07
26  22  1.77904e+07
26  23  1.17785e+07
26  24  1.32939e+07
26  25  2.19974e+07
27  0  2.29036e+07
27  1  1.07937e+07
27  2  1.46776e+07
27  3  1.99733e+07
27  4  2.77029e+07
27  5  2.07429e+07
27  6  1.35678e+07
27  7  1.30562e+07
27  8  1.74431e+07
27  9  2.09387e+07
27  10  7.8356e+06
27  11  1.9008e+07
27  12  1.96807e+07
27  13  9.46936e+06
27  14  2.22441e+07
27  15  1.56425e+07
27  16  1.02474e+07
27  17  1.53505e+07
27  18  1.51928e+07
27  19  1.99022e+07
27  20  1.36816e+07
27  21  6.11284e+06
27  22  8.331e+06
27  23  2.09634e+07
27  24  1.67799e+07
27  25  1.46696e+07
28  0  1.25289e+07
28  1  1.86446e+07
28  2  1.26611e+07
28  3  2.59484e+07
28  4  1.89892e+07
28  5  7.86746e+06
28  6  1.70487e+07
28  7  1.51856e+07
28  8  8.30216e+06
28  9  1.66408e+07
28  10  2.20806e+07
28  11  1.05308e+07
28  12  1.79935e+07
28  13  7.69606e+06
28  14  1.52719e+07
28  15  8.59494e+06
28  16  1.5764e+07
28  17  1.88287e+07
28  18  1.48706e+07
28  19  4.54e+06
28  20  7.57218e+06
28  21  7.70418e+06
28  22  1.02318e+07
28  23  1.26992e+07
28  24  2.15569e+07
28  25  1.45418e+07
29  0  1.42266e+07
29  1  1.56069e+07
29  2  5.96888e+06
29  3  2.0774e+07
29  4  2.11343e+07
29  5  2.03043e+07
29  6  1.27967e+07
29  7  1.41734e+07
29  8  7.92525e+06
29  9  9.01326e+06
29  10  1.14174e+07
29  11  1.74054e+07
29  12  1.88596e+07
29  13  2.23934e+07
29  14  1.82963e+07
29  15  1.19313e+07
29  16  1.04958e+07
29  17  6.56279e+06
29  18  7.94328e+06
29  19  7.32347e+06
29  20  2.79302e+06
29  21  1.08384e+07
29  22  9.53738e+06
29  23  1.08232e+07
29  24  1.67758e+07
29  25  2.04928e+07
30  0  1.9067e+07
30  1  1.29039e+07
30  2  1.30562e+07
30  3  2.35909e+07
30  4  2.3417e+07
30  5  2.35176e+07
30  6  1.37129e+07
30  7  1.51128e+07
30  8  1.79092e+07
30  9  1.35219e+07
30  10  2.01534e+07
30  11  2.33077e+07
30  12  1.62545e+07
30  13  1.03523e+07
30  14  9.92938e+06
30  15  1.72002e+07
30  16  4.59659e+06
30  17  1.88884e+07
30  18  5.2712e+06
30  19  8.78663e+06
30  20  9.46593e+06
30  21  6.66141e+06
30  22  4.69243e+06
30  23  2.00429e+07
30  24  1.28426e+07
30  25  1.8876e+07
31  0  2.00687e+07
31  1  1.195e+07
31  2  1.35975e+07
31  3  1.4098e+07
31  4  1.98317e+07
31  5  2.69869e+07
31  6  1.25201e+07
31  7  9.96926e+06
31  8  2.2235e+07
31  9  7.56466e+06
31  10  1.01961e+07
31  11  1.87602e+07
31  12  1.40269e+07
31  13  6.74423e+06
31  14  1.57995e+07
31  15  1.77723e+07
31  16  1.03824e+07
31  17  1.50956e+07
31  18  1.16985e+07
31  19  1.71273e+07
31  20  2.75771e+06
31  21  0
31  22  7.46268e+06
31  23  1.06876e+07
31  24  1.64253e+07
31  25  7.45192e+06
32  0  1.71001e+07
32  1  1.61902e+07
32  2  2.10936e+07
32  3  1.25979e+07
32  4  1.43823e+07
32  5  1.42122e+07
32  6  1.8436e+07
32  7  1.48874e+07
32  8  1.92942e+07
32  9  2.11769e+07
32  10  1.84468e+07
32  11  1.34093e+07
32  12  1.42596e+07
32  13  2.11359e+07
32  14  1.79753e+07
32  15  1.90062e+07
32  16  1.71957e+07
32  17  1.31072e+07
32  18  5.24417e+06
32  19  1.64884e+07
32  20  2.94701e+06
32  21  0
32  22  1.05496e+07
32  23  1.30454e+07
32  24  1.0725e+07
32  25  1.17245e+07
33  0  2.1422e+07
33  1  1.22543e+07
33  2  1.57e+07
33  3  1.02525e+07
33  4  2.03084e+07
33  5  1.74511e+07
33  6  1.93987e+07
33  7  1.50382e+07
33  8  1.27764e+07
33  9  1.82755e+07
33  10  1.52538e+07
33  11  3.01447e+07
33  12  1.49496e+07
33  13  1.15838e+07
33  14  1.18528e+07
33  15  1.47639e+07
33  16  9.52502e+06
33  17  1.26076e+07
33  18  9.63815e+06
33  19  2.89402e+06
33  20  0
33  21  0
33  22  3.12583e+06
33  23  1.29918e+07
33  24  7.54652e+06
33  25  8.30734e+06
34  0  2.15293e+07
34  1  1.49414e+07
34  2  1.51978e+07
34  3  1.78269e+07
34  4  2.27939e+07
34  5  1.58955e+07
34  6  1.74584e+07
34  7  1.60322e+07
34  8  9.7417e+06
34  9  2.2266e+07
34  10  2.36014e+07
34  11  1.39812e+07
34  12  2.10013e+07
34  13  1.35164e+07
34  14  7.41075e+06
34  15  9.84404e+06
34  16  7.3849e+06
34  17  1.31356e+07
34  18  1.44962e+07
34  19  0
34  20  0
34  21  0
34  22  2.83511e+06
34  23  6.01781e+06
34  24  9.88984e+06
34  25  1.18861e+07
35  0  1.73039e+07
35  1  1.32525e+07
35  2  9.77206e+06
35  3  2.03616e+07
35  4  2.01797e+07
35  5  2.29712e+07
35  6  1.79171e+07
35  7  1.29081e+07
35  8  1.27226e+07
35  9  1.83642e+07
35  10  1.28181e+07
35  11  2.53685e+07
35  12  1.20055e+07
35  13  1.89167e+07
35  14  8.01223e+06
35  15  2.62474e+07
35  16  1.32179e+07
35  17  5.56709e+06
35  18  1.27471e+07
35  19  0
35  20  0
35  21  0
35  22  0
35  23  1.09945e+07
35  24  1.16852e+07
35  25  1.19827e+07
36  0  1.24156e+07
36  1  2.14049e+07
36  2  2.60493e+07
36  3  1.65788e+07
36  4  1.69278e+07
36  5  2.17484e+07
36  6  1.28871e+07
36  7  1.50463e+07
36  8  1.4173e+07
36  9  1.80245e+07
36  10  1.59681e+07
36  11  2.28851e+07
36  12  9.48646e+06
36  13  1.17163e+07
36  14  1.83047e+07
36  15  7.24367e+06
36  16  7.8204e+06
36  17  7.00894e+06
36  18  7.02488e+06
36  19  0
36  20  0
36  21  0
36  22  0
36  23  0
36  24  2.03321e+07
36  25  1.7217e+07
37  0  2.38303e+07
37  1  1.75496e+07
37  2  1.71741e+07
37  3  2.19976e+07
37  4  1.8994e+07
37  5  1.76451e+07
37  6  1.89963e+07
37  7  1.59704e+07
37  8  1.10852e+07
37  9  2.21949e+07
37  10  1.48018e+07
37  11  1.42615e+07
37  12  1.06016e+07
37  13  1.87765e+07
37  14  7.4245e+06
37  15  2.07267e+07
37  16  1.24188e+07
37  17  7.37637e+06
37  18  2.80449e+06
37  19  0
37  20  0
37  21  0
37  22  0
37  23  1.85676e+06
37  24  1.68268e+07
37  25  2.08289e+07
38  0  2.92135e+07
38  1  1.84404e+07
38  2  2.1647e+07
38  3  1.94511e+07
38  4  1.82058e+07
38  5  1.3409e+07
38  6  1.81591e+07
38  7  1.64747e+07
38  8  1.76276e+07
38  9  2.16458e+07
38  10  2.15601e+07
38  11  1.91667e+07
38  12  1.17517e+07
38  13  1.09989e+07
38  14  1.19044e+07
38  15  1.82631e+07
38  16  1.25083e+07
38  17  7.52732e+06
38  18  0
38  19  1.31843e+07
38  20  0
38  21  0
38  22  0
38  23  9.44652e+06
38  24  3.09261e+06
38  25  9.71428e+06
39  0  1.80507e+07
39  1  1.39747e+07
39  2  1.38529e+07
39  3  2.00512e+07
39  4  9.61616e+06
39  5  1.58476e+07
39  6  1.97651e+07
39  7  1.55571e+07
39  8  2.11887e+07
39  9  1.79916e+07
39  10  1.41627e+07
39  11  1.10096e+07
39  12  1.29566e+07
39  13  7.64738e+06
39  14  6.70685e+06
39  15  1.4883e+07
39  16  7.50972e+06
39  17  1.3708e+07
39  18  0
39  19  7.23331e+06
39  20  0
39  21  1.75631e+06
39  22  1.34338e+06
39  23  2.037e+06
39  24  8.01619e+06
39  25  1.19106e+07
40  0  1.27231e+07
40  1  1.67831e+07
40  2  1.45928e+07
40  3  1.8474e+07
40  4  2.03105e+07
40  5  2.36377e+07
40  6  2.41172e+07
40  7  1.09586e+07
40  8  1.84303e+07
40  9  1.87467e+07
40  10  1.36014e+07
40  11  1.39406e+07
40  12  1.6523e+07
40  13  2.0331e+07
40  14  8.11989e+06
40  15  6.17585e+06
40  16  1.00016e+07
40  17  1.21353e+07
40  18  1.35114e+07
40  19  4.46315e+06
40  20  6.38017e+06
40  21  0
40  22  7.49173e+06
40  23  1.10546e+07
40  24  5.18061e+06
40  25  2.30633e+07
41  0  2.21346e+07
41  1  1.02261e+07
41  2  2.59828e+07
41  3  2.39642e+07
41  4  1.61712e+07
41  5  1.09028e+07
41  6  1.86116e+07
41  7  1.66013e+07
41  8  1.78091e+07
41  9  2.12915e+07
41  10  1.57298e+07
41  11  1.31222e+07
41  12  1.85711e+06
41  13  1.20842e+07
41  14  1.26271e+07
41  15  1.55893e+07
41  16  1.08283e+07
41  17  7.09535e+06
41  18  1.03943e+07
41  19  8.51757e+06
41  20  0
41  21  2.1763e+06
41  22  9.29015e+06
41  23  7.04835e+06
41  24  1.20544e+07
41  25  1.35105e+07
42  0  1.67842e+07
42  1  1.70583e+07
42  2  2.24709e+07
42  3  1.11131e+07
42  4  9.07524e+06
42  5  1.78637e+07
42  6  1.49161e+07
42  7  1.29556e+07
42  8  5.04509e+06
42  9  7.41116e+06
42  10  1.38103e+07
42  11  1.18969e+07
42  12  8.23808e+06
42  13  1.45739e+07
42  14  1.49544e+07
42  15  1.0928e+07
42  16  1.15065e+07
42  17  8.06431e+06
42  18  0
42  19  1.23202e+07
42  20  4.35903e+06
42  21  7.33911e+06
42  22  4.65354e+06
42  23  1.49407e+07
42  24  1.71038e+07
42  25  1.77022e+07
43  0  1.69094e+07
43  1  1.53474e+07
43  2  2.56433e+07
43  3  2.05948e+07
43  4  1.30761e+07
43  5  1.2323e+07
43  6  1.30317e+07
43  7  1.51145e+07
43  8  9.37217e+06
43  9  1.18324e+07
43  10  1.17653e+07
43  11  1.50169e+07
43  12  1.20286e+07
43  13  7.65582e+06
43  14  1.07263e+07
43  15  1.47604e+07
43  16  1.52868e+07
43  17  4.61361e+06
43  18  7.63399e+06
43  19  2.2963e+06
43  20  4.17027e+06
43  21  8.38773e+06
43  22  9.84728e+06
43  23  7.51443e+06
43  24  1.64867e+07
43  25  1.69186e+07
44  0  1.57203e+07
44  1  2.36357e+07
44  2  1.99156e+07
44  3  1.09724e+07
44  4  2.42315e+07
44  5  9.92294e+06
44  6  1.6636e+07
44  7  5.21254e+06
44  8  1.38433e+07
44  9  9.22334e+06
44  10  1.52862e+07
44  11  2.33392e+07
44  12  7.34863e+06
44  13  5.6135e+06
44  14  5.17452e+06
44  15  1.09818e+07
44  16  1.86454e+07
44  17  1.14762e+07
44  18  1.8041e+07
44  19  1.18557e+07
44  20  9.55922e+06
44  21  3.46706e+06
44  22  9.16229e+06
44  23  1.21058e+07
44  24  5.46907e+06
44  25  1.23426e+07
45  0  2.07735e+07
45  1  1.19091e+07
45  2  1.77028e+07
45  3  9.56455e+06
45  4  1.8235e+07
45  5  1.12765e+07
45  6  1.52595e+07
45  7  1.57412e+07
45  8  4.20789e+06
45  9  1.39013e+07
45  10  1.38814e+07
45  11  1.67209e+07
45  12  8.28497e+06
45  13  1.16278e+07
45  14  9.23396e+06
45  15  6.89712e+06
45  16  2.26516e+07
45  17  6.80412e+06
45  18  9.98054e+06
45  19  1.08292e+07
45  20  4.4134e+06
45  21  7.43935e+06
45  22  1.01506e+07
45  23  2.31773e+06
45  24  9.85897e+06
45  25  1.15427e+07
46  0  2.29476e+07
46  1  2.07168e+07
46  2  1.10709e+07
46  3  1.88495e+07
46  4  9.91282e+06
46  5  9.90234e+06
46  6  1.65162e+07
46  7  1.3894e+07
46  8  1.17887e+07
46  9  6.97448e+06
46  10  8.97753e+06
