row  column  (images_21_930.edf Cu-K*images_21_930.edf Ar-K**2.3)
9  24  4.52027e+06
9  25  2.28211e+06
10  0  5.46573e+06
10  1  8.70104e+06
10  2  3.60815e+06
10  3  4.57694e+06
10  4  2.18751e+06
10  5  0
10  6  0
10  7  0
10  8  0
10  9  0
10  10  0
10  11  0
10  12  0
10  13  0
10  14  0
10  15  6.92423e+06
10  16  4.36533e+06
10  17  9.75176e+06
10  18  1.02477e+07
10  19  3.50234e+06
10  20  3.68297e+06
10  21  0
10  22  7.11785e+06
10  23  0
10  24  4.31071e+06
10  25  0
11  0  1.70677e+07
11  1  0
11  2  0
11  3  0
11  4  0
11  5  0
11  6  0
11  7  0
11  8  0
11  9  0
11  10  0
11  11  0
11  12  0
11  13  0
11  14  0
11  15  8.07063e+06
11  16  0
11  17  5.12872e+06
11  18  1.08829e+07
11  19  1.6618e+06
11  20  979211
11  21  0
11  22  0
11  23  0
11  24  2.04792e+07
11  25  1.15018e+07
12  0  2.57596e+06
12  1  6.48974e+06
12  2  1.2393e+06
12  3  1.03309e+07
12  4  5.71836e+06
12  5  2.54202e+06
12  6  0
12  7  0
12  8  0
12  9  0
12  10  0
12  11  0
12  12  0
12  13  0
12  14  0
12  15  6.00328e+06
12  16  0
12  17  0
12  18  0
12  19  885534
12  20  0
12  21  0
12  22  2.50421e+06
12  23  1.6917e+06
12  24  7.44612e+06
12  25  1.96457e+06
13  0  7.91162e+06
13  1  3.07947e+06
13  2  1.58423e+07
13  3  0
13  4  0
13  5  0
13  6  0
13  7  0
13  8  0
13  9  0
13  10  0
13  11  0
13  12  0
13  13  0
13  14  0
13  15  0
13  16  3.27608e+06
13  17  1.25335e+06
13  18  0
13  19  0
13  20  3.19564e+06
13  21  1.08207e+07
13  22  6.66979e+06
13  23  3.86091e+06
13  24  8.40259e+06
13  25  1.06375e+07
14  0  2.57586e+06
14  1  5.53417e+06
14  2  0
14  3  2.81398e+06
14  4  7.3578e+06
14  5  1.44842e+06
14  6  0
14  7  0
14  8  0
14  9  0
14  10  0
14  11  0
14  12  0
14  13  0
14  14  3.18983e+06
14  15  0
14  16  0
14  17  6.55045e+06
14  18  2.97723e+06
14  19  2.06619e+06
14  20  1.20027e+07
14  21  6.90756e+06
14  22  0
14  23  561116
14  24  7.35131e+06
14  25  1.11998e+07
15  0  0
15  1  504188
15  2  3.98936e+06
15  3  2.59101e+06
15  4  1.41306e+06
15  5  0
15  6  0
15  7  0
15  8  0
15  9  0
15  10  0
15  11  0
15  12  0
15  13  0
15  14  0
15  15  0
15  16  6.84384e+06
15  17  1.01398e+07
15  18  2.88782e+06
15  19  9.14241e+06
15  20  1.07583e+07
15  21  5.38849e+06
15  22  4.15226e+06
15  23  8.01929e+06
15  24  4.17891e+06
15  25  0
16  0  0
16  1  1.59276e+06
16  2  8.90776e+06
16  3  2.99588e+06
16  4  8.69758e+06
16  5  4.52185e+06
16  6  0
16  7  1.68364e+06
16  8  878413
16  9  0
16  10  0
16  11  0
16  12  0
16  13  0
16  14  0
16  15  2.10968e+06
16  16  0
16  17  0
16  18  0
16  19  5.44841e+06
16  20  0
16  21  3.33573e+06
16  22  4.54804e+06
16  23  7.83254e+06
16  24  4.74787e+06
16  25  356755
17  0  1.16327e+07
17  1  3.53097e+06
17  2  4.61286e+06
17  3  1.04153e+07
17  4  1.61887e+06
17  5  4.20398e+06
17  6  4.09428e+06
17  7  0
17  8  0
17  9  0
17  10  0
17  11  0
17  12  0
17  13  0
17  14  4.34105e+06
17  15  1.14975e+07
17  16  7.28441e+06
17  17  9.95419e+06
17  18  0
17  19  4.92396e+06
17  20  1.56538e+07
17  21  3.11989e+06
17  22  3.99536e+06
17  23  8.98933e+06
17  24  8.61509e+06
17  25  9.51223e+06
18  0  6.93659e+06
18  1  2.43975e+06
18  2  0
18  3  0
18  4  1.01794e+07
18  5  1.03457e+07
18  6  2.89589e+06
18  7  0
18  8  0
18  9  0
18  10  0
18  11  1.03581e+06
18  12  0
18  13  0
18  14  6.84779e+06
18  15  911739
18  16  1.09552e+07
18  17  6.09549e+06
18  18  932841
18  19  8.16005e+06
18  20  1.83691e+06
18  21  8.79205e+06
18  22  1.03102e+07
18  23  37738.2
18  24  6.97234e+06
18  25  1.17266e+07
19  0  7.64873e+06
19  1  3.29086e+06
19  2  2.53045e+06
19  3  5.56811e+06
19  4  1.18404e+07
19  5  3.30126e+06
19  6  2.70754e+06
19  7  0
19  8  252998
19  9  0
19  10  7.97409e+06
19  11  0
19  12  5.42714e+06
19  13  0
19  14  4.26653e+06
19  15  0
19  16  0
19  17  1.00664e+07
19  18  0
19  19  7.35966e+06
19  20  5.7559e+06
19  21  5.64378e+06
19  22  3.05262e+06
19  23  5.51546e+06
19  24  1.24434e+07
19  25  6.6146e+06
20  0  1.25269e+07
20  1  1.42604e+06
20  2  2.51264e+06
20  3  1.42838e+07
20  4  763184
20  5  0
20  6  9.56478e+06
20  7  7.95049e+06
20  8  0
20  9  0
20  10  0
20  11  0
20  12  0
20  13  0
20  14  2.34335e+06
20  15  3.14219e+06
20  16  0
20  17  6.35576e+06
20  18  7.60686e+06
20  19  8.71434e+06
20  20  9.5847e+06
20  21  1.62597e+07
20  22  2.1008e+07
20  23  1.16823e+07
20  24  7.28186e+06
20  25  1.49963e+07
21  0  0
21  1  4.69577e+06
21  2  8.56077e+06
21  3  5.07464e+06
21  4  3.16461e+06
21  5  1.15455e+07
21  6  4.30561e+06
21  7  0
21  8  0
21  9  8.36504e+06
21  10  5.70839e+06
21  11  0
21  12  0
21  13  1.82961e+06
21  14  0
21  15  0
21  16  0
21  17  2.99219e+06
21  18  3.58212e+06
21  19  7.25167e+06
21  20  5.85631e+06
21  21  6.18678e+06
21  22  3.847e+06
21  23  1.09025e+07
21  24  7.67098e+06
21  25  4.01743e+06
22  0  1.00635e+07
22  1  0
22  2  0
22  3  1.13878e+07
22  4  3.38887e+06
22  5  0
22  6  0
22  7  7.34124e+06
22  8  8.90707e+06
22  9  2.96583e+06
22  10  4.8063e+06
22  11  739068
22  12  1.29488e+07
22  13  0
22  14  7.5578e+06
22  15  0
22  16  3.87175e+06
22  17  9.22983e+06
22  18  1.66167e+06
22  19  6.98426e+06
22  20  3.42212e+06
22  21  5.72048e+06
22  22  5.58709e+06
22  23  7.33211e+06
22  24  1.73139e+07
22  25  6.13057e+06
23  0  0
23  1  6.39046e+06
23  2  1.70109e+06
23  3  0
23  4  3.89091e+06
23  5  4.92162e+06
23  6  0
23  7  0
23  8  1.04155e+07
23  9  0
23  10  5.56243e+06
23  11  0
23  12  4.6528e+06
23  13  7.48167e+06
23  14  0
23  15  3.57523e+06
23  16  0
23  17  0
23  18  4.59588e+06
23  19  5.88523e+06
23  20  2.04559e+07
23  21  1.57727e+06
23  22  5.46916e+06
23  23  7.80808e+06
23  24  4.09264e+06
23  25  7.16711e+06
24  0  0
24  1  2.64097e+06
24  2  6.76738e+06
24  3  0
24  4  8.2476e+06
24  5  0
24  6  0
24  7  0
24  8  0
24  9  0
24  10  901717
24  11  0
24  12  6.34984e+06
24  13  0
24  14  1.76151e+06
24  15  7.29479e+06
24  16  1.35213e+07
24  17  1.28863e+07
24  18  1.40108e+07
24  19  7.5554e+06
24  20  5.79161e+06
24  21  7.43745e+06
24  22  1.05811e+07
24  23  4.40716e+06
24  24  1.20427e+07
24  25  7.1602e+06
25  0  2.60504e+06
25  1  4.39263e+06
25  2  437670
25  3  7.68608e+06
25  4  1.96252e+06
25  5  1.24807e+06
25  6  4.01044e+06
25  7  0
25  8  6.26832e+06
25  9  0
25  10  0
25  11  0
25  12  6.2323e+06
25  13  0
25  14  162327
25  15  7.19456e+06
25  16  1.39506e+06
25  17  1.23665e+07
25  18  1.87298e+07
25  19  4.92151e+06
25  20  1.30082e+07
25  21  1.41499e+07
25  22  1.19482e+06
25  23  5.82101e+06
25  24  3.81974e+06
25  25  1.17603e+07
26  0  1.06677e+07
26  1  2.22328e+06
26  2  2.86528e+06
26  3  4.97199e+06
26  4  0
26  5  1.34707e+07
26  6  1.16859e+06
26  7  0
26  8  3.22542e+06
26  9  2.80196e+06
26  10  1.73152e+06
26  11  0
26  12  3.5696e+06
26  13  1.20957e+06
26  14  0
26  15  2.39505e+06
26  16  3.74647e+06
26  17  1.2199e+07
26  18  1.58869e+07
26  19  6.44957e+06
26  20  1.302e+07
26  21  1.76788e+07
26  22  1.43948e+07
26  23  1.36681e+07
26  24  1.13491e+07
26  25  7.17479e+06
27  0  1.91332e+06
27  1  6.05319e+06
27  2  8.60118e+06
27  3  7.49426e+06
27  4  6.24953e+06
27  5  4.5927e+06
27  6  7.3343e+06
27  7  7.80855e+06
27  8  7.97944e+06
27  9  6.26996e+06
27  10  8.70364e+06
27  11  7.71468e+06
27  12  3.39532e+06
27  13  0
27  14  3.78279e+06
27  15  1.01396e+07
27  16  8.04486e+06
27  17  1.3294e+07
27  18  2.58984e+07
27  19  1.90354e+07
27  20  1.06666e+07
27  21  1.26174e+07
27  22  1.57037e+07
27  23  8.23918e+06
27  24  6.10367e+06
27  25  3.02569e+06
28  0  6.02623e+06
28  1  8.82285e+06
28  2  3.03121e+06
28  3  8.15553e+06
28  4  5.14702e+06
28  5  5.12387e+06
28  6  2.59475e+06
28  7  0
28  8  9.68488e+06
28  9  289339
28  10  545964
28  11  4.05804e+06
28  12  0
28  13  0
28  14  7.29939e+06
28  15  6.71104e+06
28  16  1.30149e+07
28  17  1.22737e+07
28  18  1.65165e+07
28  19  5.01591e+06
28  20  7.29373e+06
28  21  1.38983e+07
28  22  9.4366e+06
28  23  1.85744e+07
28  24  5.39889e+06
28  25  1.19889e+07
29  0  0
29  1  2.99031e+06
29  2  4.44657e+06
29  3  9.71675e+06
29  4  4.31758e+06
29  5  7.42258e+06
29  6  4.8093e+06
29  7  3.09077e+06
29  8  6.37664e+06
29  9  3.06286e+06
29  10  0
29  11  2.67607e+06
29  12  0
29  13  8.20776e+06
29  14  6.86702e+06
29  15  1.09716e+07
29  16  3.43894e+06
29  17  8.43785e+06
29  18  3.7497e+07
29  19  1.14866e+07
29  20  1.1932e+07
29  21  1.14114e+07
29  22  1.45369e+07
29  23  5.15574e+06
29  24  8.81638e+06
29  25  1.23781e+07
30  0  4.49146e+06
30  1  5.41477e+06
30  2  573391
30  3  1.06786e+06
30  4  5.82914e+06
30  5  1.16258e+06
30  6  0
30  7  2.42233e+06
30  8  5.15236e+06
30  9  9.01868e+06
30  10  7.74819e+06
30  11  0
30  12  1.98768e+06
30  13  9.18519e+06
30  14  4.55935e+06
30  15  8.50862e+06
30  16  2.28889e+06
30  17  1.45401e+07
30  18  5.63808e+07
30  19  2.26335e+07
30  20  1.3869e+07
30  21  9.57406e+06
30  22  1.29514e+07
30  23  6.78002e+06
30  24  2.13305e+06
30  25  1.19533e+06
31  0  0
31  1  1.12411e+07
31  2  9.15714e+06
31  3  3.00079e+06
31  4  1.92715e+06
31  5  1.32913e+07
31  6  2.14754e+06
31  7  1.37155e+07
31  8  1.68761e+06
31  9  0
31  10  1.02119e+07
31  11  5.99307e+06
31  12  0
31  13  2.6509e+06
31  14  0
31  15  1.1063e+07
31  16  1.29204e+07
31  17  1.57743e+07
31  18  6.97099e+07
31  19  2.9288e+07
31  20  1.82073e+07
31  21  1.77787e+07
31  22  1.47496e+07
31  23  6.02715e+06
31  24  1.20333e+07
31  25  2.88339e+06
32  0  668887
32  1  1.04754e+07
32  2  4.87747e+06
32  3  0
32  4  2.54009e+06
32  5  1.50237e+06
32  6  1.1674e+07
32  7  1.68926e+06
32  8  4.5657e+06
32  9  0
32  10  8.3235e+06
32  11  1.36039e+07
32  12  8.09547e+06
32  13  1.59336e+07
32  14  1.50074e+07
32  15  3.81741e+06
32  16  9.29429e+06
32  17  2.07671e+07
32  18  1.77838e+08
32  19  3.991e+07
32  20  1.56645e+07
32  21  1.3695e+07
32  22  1.87684e+07
32  23  7.97406e+06
32  24  7.02098e+06
32  25  1.51565e+07
33  0  2.95604e+06
33  1  8.93709e+06
33  2  3.65209e+06
33  3  4.96471e+06
33  4  2.89394e+06
33  5  0
33  6  2.08228e+06
33  7  7.66801e+06
33  8  984267
33  9  0
33  10  0
33  11  5.1353e+06
33  12  7.40633e+06
33  13  0
33  14  3.54647e+06
33  15  1.68342e+07
33  16  9.55884e+06
33  17  1.14005e+07
33  18  5.31524e+07
33  19  2.68436e+07
33  20  2.12336e+07
33  21  2.30447e+07
33  22  1.02741e+07
33  23  1.56656e+07
33  24  1.0477e+07
33  25  1.8064e+07
34  0  1.49554e+06
34  1  3.70427e+06
34  2  5.97661e+06
34  3  678447
34  4  1.43e+07
34  5  9.93294e+06
34  6  1.42637e+07
34  7  9.11037e+06
34  8  7.64907e+06
34  9  6.86404e+06
34  10  0
34  11  5.01157e+06
34  12  3.23616e+06
34  13  0
34  14  6.58531e+06
34  15  5.39614e+06
34  16  0
34  17  1.20962e+07
34  18  4.25057e+07
34  19  2.86931e+07
34  20  1.94408e+07
34  21  1.35077e+07
34  22  1.63919e+07
34  23  1.12935e+07
34  24  1.58798e+07
34  25  1.25134e+07
35  0  2.48607e+06
35  1  1.37805e+07
35  2  1.2405e+06
35  3  2.85868e+06
35  4  4.38029e+06
35  5  0
35  6  0
35  7  2.48946e+06
35  8  4.79419e+06
35  9  1.37354e+07
35  10  0
35  11  0
35  12  3.09905e+06
35  13  0
35  14  1.20075e+06
35  15  1.36656e+07
35  16  7.01399e+06
35  17  1.99103e+07
35  18  2.79655e+07
35  19  2.56521e+07
35  20  2.36165e+07
35  21  1.70763e+07
35  22  2.42989e+07
35  23  1.232e+07
35  24  5.13996e+06
35  25  1.7154e+07
36  0  1.25433e+07
36  1  7.21472e+06
36  2  5.26067e+06
36  3  0
36  4  0
36  5  3.03502e+06
36  6  4.19952e+06
36  7  3.37593e+06
36  8  0
36  9  9.38576e+06
36  10  5.83215e+06
36  11  2.63146e+06
36  12  0
36  13  0
36  14  1.79012e+06
36  15  6.75839e+06
36  16  1.70507e+07
36  17  1.71214e+07
36  18  2.79664e+07
36  19  1.62113e+07
36  20  1.10842e+07
36  21  1.46463e+07
36  22  1.72137e+07
36  23  1.16438e+07
36  24  9.50071e+06
36  25  6.75316e+06
37  0  9.89513e+06
37  1  7.76111e+06
37  2  5.59154e+06
37  3  7.94117e+06
37  4  8.01138e+06
37  5  2.08605e+06
37  6  5.9763e+06
37  7  3.21048e+06
37  8  6.27413e+06
37  9  4.35965e+06
37  10  3.89953e+06
37  11  6.26759e+06
37  12  0
37  13  1.95748e+06
37  14  1.06328e+06
37  15  6.08189e+06
37  16  1.48917e+07
37  17  1.56467e+07
37  18  2.32125e+07
37  19  2.48678e+07
37  20  1.43069e+07
37  21  1.07247e+07
37  22  1.57093e+07
37  23  1.54072e+07
37  24  9.86924e+06
37  25  1.16233e+07
38  0  0
38  1  0
38  2  1.3244e+07
38  3  3.1971e+06
38  4  0
38  5  4.86765e+06
38  6  2.90361e+06
38  7  5.65974e+06
38  8  4.59746e+06
38  9  8.24377e+06
38  10  4.43832e+06
38  11  2.79628e+06
38  12  0
38  13  4.28039e+06
38  14  0
38  15  1.89494e+07
38  16  2.26084e+07
38  17  1.22634e+07
38  18  2.2301e+07
38  19  1.64702e+07
38  20  1.53026e+07
38  21  1.70202e+07
38  22  2.10826e+07
38  23  5.92491e+06
38  24  1.30715e+07
38  25  1.26935e+07
39  0  397408
39  1  0
39  2  1.87242e+06
39  3  0
39  4  0
39  5  4.23051e+06
39  6  1.02426e+07
39  7  1.63174e+07
39  8  3.79153e+06
39  9  1.06354e+07
39  10  3.86167e+06
39  11  1.79418e+07
39  12  1.15015e+07
39  13  1.17224e+07
39  14  1.37861e+07
39  15  1.00022e+07
39  16  1.22594e+07
39  17  1.15805e+07
39  18  1.63209e+07
39  19  1.91482e+07
39  20  1.6923e+07
39  21  2.19763e+07
39  22  1.78495e+07
39  23  1.52047e+07
39  24  2.12707e+07
39  25  1.02738e+07
40  0  6.30903e+06
40  1  3.96701e+06
40  2  7.59381e+06
40  3  0
40  4  0
40  5  1.42e+07
40  6  8.85728e+06
40  7  5.12013e+06
40  8  1.04755e+07
40  9  1.0485e+07
40  10  5.89185e+06
40  11  6.13913e+06
40  12  0
40  13  3.41717e+06
40  14  9.63558e+06
40  15  8.94311e+06
40  16  1.07471e+07
40  17  2.53306e+07
40  18  1.98856e+07
40  19  1.72618e+07
40  20  1.64535e+07
40  21  1.82486e+07
40  22  2.35035e+07
40  23  8.83282e+06
40  24  1.46602e+07
40  25  1.41669e+06
41  0  0
41  1  1.31235e+06
41  2  6.94641e+06
41  3  9.79593e+06
41  4  0
41  5  3.17356e+06
41  6  1.42693e+06
41  7  1.90438e+06
41  8  2.99703e+06
41  9  1.32087e+07
41  10  7.88154e+06
41  11  1.61642e+07
41  12  1.10231e+07
41  13  6.90275e+06
41  14  2.0458e+06
41  15  1.81275e+07
41  16  1.20736e+07
41  17  1.60642e+07
41  18  9.97238e+06
41  19  1.47911e+07
41  20  1.76546e+07
41  21  1.83933e+07
41  22  7.48986e+06
41  23  1.38965e+07
41  24  1.12333e+07
41  25  1.11718e+07
42  0  1.07766e+07
42  1  7.04887e+06
42  2  1.51582e+07
42  3  7.56769e+06
42  4  1.31409e+06
42  5  1.29707e+07
42  6  8.59713e+06
42  7  1.22146e+07
42  8  1.35184e+07
42  9  5.96055e+06
42  10  4.63042e+06
42  11  1.51269e+07
42  12  5.99458e+06
42  13  0
42  14  1.13812e+07
42  15  7.81317e+06
42  16  1.61792e+07
42  17  2.82617e+06
42  18  9.51204e+06
42  19  1.28231e+07
42  20  1.13893e+07
42  21  1.72904e+07
42  22  1.05951e+07
42  23  1.11179e+07
42  24  4.91498e+06
42  25  2.34889e+06
43  0  6.34553e+06
43  1  1.97912e+06
43  2  9.37721e+06
43  3  7.62694e+06
43  4  0
43  5  956919
43  6  8.76172e+06
43  7  1.17057e+07
43  8  3.67472e+06
43  9  8.34901e+06
43  10  1.8953e+07
43  11  4.37024e+06
43  12  6.70843e+06
43  13  8.88993e+06
43  14  9.5408e+06
43  15  7.17548e+06
43  16  1.8819e+07
43  17  1.4405e+07
43  18  1.94552e+07
43  19  1.16139e+07
43  20  1.92511e+07
43  21  1.1108e+07
43  22  2.93001e+06
43  23  8.53942e+06
43  24  6.38123e+06
43  25  8.28088e+06
44  0  1.8e+07
44  1  0
44  2  7.79371e+06
44  3  2.69362e+06
44  4  1.13519e+07
44  5  3.07748e+06
44  6  1.71117e+06
44  7  7.16e+06
44  8  1.14221e+07
44  9  4.79193e+06
44  10  1.5308e+07
44  11  9.18237e+06
44  12  2.02119e+07
44  13  4.73362e+06
44  14  7.11514e+06
44  15  6.25883e+06
44  16  3.81583e+06
44  17  9.46739e+06
44  18  8.15223e+06
44  19  1.15536e+07
44  20  3.20701e+06
44  21  1.40818e+07
44  22  8.44834e+06
44  23  9.64987e+06
44  24  8.32487e+06
44  25  1.30566e+07
45  0  1.44658e+07
45  1  1.05091e+07
45  2  1.23561e+07
45  3  16422.9
45  4  1.10254e+07
45  5  1.22657e+07
45  6  8.58184e+06
45  7  1.49895e+07
45  8  1.06091e+07
45  9  9.01806e+06
45  10  1.45739e+07
45  11  2.14116e+07
45  12  6.46786e+06
45  13  5.58601e+06
45  14  5.46146e+06
45  15  5.02055e+06
45  16  1.14867e+07
45  17  1.05902e+07
45  18  1.14671e+07
45  19  3.75277e+06
45  20  1.73679e+07
45  21  9.70969e+06
45  22  1.89261e+07
45  23  1.39227e+07
45  24  597264
45  25  2.01296e+06
46  0  0
46  1  0
46  2  1.306e+07
46  3  7.67369e+06
46  4  5.01477e+06
46  5  585060
46  6  7.71838e+06
46  7  4.41501e+06
46  8  6.74862e+06
46  9  6.48684e+06
46  10  1.63353e+07
46  11  1.60074e+07
46  12  9.47762e+06
46  13  1.5555e+07
46  14  0
46  15  1.35892e+07
46  16  1.02336e+07
46  17  7.83187e+06
46  18  1.75946e+07
46  19  1.06322e+07
46  20  9.10195e+06
46  21  3.88311e+06
46  22  1.28421e+07
46  23  1.66293e+07
46  24  7.20644e+06
46  25  9.65335e+06
47  0  2.35536e+06
47  1  0
47  2  1.20937e+07
47  3  458704
47  4  5.59331e+06
47  5  3.47408e+06
47  6  1.11776e+07
47  7  1.10426e+07
47  8  2.17135e+07
47  9  9.43905e+06
47  10  4.83901e+06
47  11  1.04045e+07
47  12  8.1322e+06
47  13  4.58928e+06
47  14  50962.2
47  15  5.52977e+06
47  16  1.53848e+07
47  17  5.4752e+06
47  18  8.28993e+06
47  19  2.77377e+06
47  20  7.48239e+06
47  21  9.37782e+06
47  22  9.50236e+06
47  23  5.19472e+06
47  24  6.71388e+06
47  25  5.91808e+06
48  0  3.54315e+06
48  1  1.42846e+07
48  2  1.29853e+06
48  3  3.11104e+06
48  4  2.63779e+06
48  5  8.68816e+06
48  6  1.42344e+07
48  7  1.32674e+07
48  8  1.03738e+07
48  9  9.47839e+06
48  10  1.27874e+07
48  11  1.33538e+07
48  12  1.54728e+07
48  13  3.78619e+06
48  14  7.16429e+06
48  15  1.03519e+07
48  16  4.77899e+06
48  17  8.56932e+06
48  18  2.85344e+06
48  19  6.93435e+06
48  20  1.06878e+07
48  21  1.87815e+07
48  22  1.34462e+07
48  23  1.55837e+07
48  24  4.60784e+06
48  25  1.37164e+07
49  0  2.5865e+06
49  1  0
49  2  0
49  3  6.24488e+06
49  4  1.79703e+07
49  5  4.9955e+06
49  6  1.2971e+07
49  7  2.58999e+07
49  8  9.5035e+06
49  9  9.41768e+06
49  10  1.94313e+07
49  11  9.47216e+06
49  12  4.34607e+06
49  13  6.00837e+06
49  14  2.03246e+06
49  15  6.99122e+06
49  16  7.79788e+06
49  17  3.79958e+06
49  18  1.05295e+07
49  19  2.50983e+06
49  20  9.39095e+06
49  21  1.19866e+07
49  22  8.32952e+06
49  23  4.68134e+06
49  24  8.43713e+06
49  25  1.39576e+07
50  0  562210
50  1  3.65308e+06
50  2  373498
50  3  1.2067e+07
50  4  1.23205e+07
50  5  1.00942e+07
50  6  1.86207e+07
50  7  1.67528e+07
50  8  2.00462e+07
50  9  1.28495e+07
50  10  1.12369e+07
50  11  1.16573e+07
50  12  5.28937e+06
50  13  5.92326e+06
50  14  58521.3
50  15  4.86605e+06
50  16  3.17477e+06
50  17  8.3086e+06
50  18  3.82498e+06
50  19  1.43575e+07
50  20  2.48122e+06
50  21  1.36401e+07
50  22  1.38934e+07
50  23  1.37994e+06
50  24  1.43087e+07
50  25  1.28469e+07

