row  column  (images_11.edf Ca_K*images_11.edf Ar_K**2.3)
22  34  4.33328e+09
22  35  4.54504e+09
22  36  4.41578e+09
22  37  3.37649e+09
22  38  3.45724e+09
22  39  3.25621e+09
22  40  3.22294e+09
22  41  3.02608e+09
22  42  3.07212e+09
22  43  3.39477e+09
22  44  3.24606e+09
22  45  3.08167e+09
22  46  2.99318e+09
22  47  2.70848e+09
22  48  2.70451e+09
22  49  2.68438e+09
22  50  2.84472e+09
23  0  2.60175e+08
23  1  3.3998e+08
23  2  3.29487e+08
23  3  3.70897e+08
23  4  3.5032e+08
23  5  4.72649e+08
23  6  4.97071e+08
23  7  7.72412e+08
23  8  1.19995e+09
23  9  1.63981e+09
23  10  2.03998e+09
23  11  2.50722e+09
23  12  3.33616e+09
23  13  4.52551e+09
23  14  4.38127e+09
23  15  4.24787e+09
23  16  3.69297e+09
23  17  3.37342e+09
23  18  2.88155e+09
23  19  2.85825e+09
23  20  2.71179e+09
23  21  2.92882e+09
23  22  4.04779e+09
23  23  4.61401e+09
23  24  5.06341e+09
23  25  5.41857e+09
23  26  6.18874e+09
23  27  6.49373e+09
23  28  6.97766e+09
23  29  6.61981e+09
23  30  5.87935e+09
23  31  5.5616e+09
23  32  3.96062e+09
23  33  3.76082e+09
23  34  4.65505e+09
23  35  4.5321e+09
23  36  4.06196e+09
23  37  3.43688e+09
23  38  3.67261e+09
23  39  3.62292e+09
23  40  3.66865e+09
23  41  3.25737e+09
23  42  3.56074e+09
23  43  3.89593e+09
23  44  3.22162e+09
23  45  2.91253e+09
23  46  3.06546e+09
23  47  3.1776e+09
23  48  2.70925e+09
23  49  3.1722e+09
23  50  2.73212e+09
24  0  3.46089e+08
24  1  3.05994e+08
24  2  2.86749e+08
24  3  4.05053e+08
24  4  4.92857e+08
24  5  4.44739e+08
24  6  5.20384e+08
24  7  8.25055e+08
24  8  1.31291e+09
24  9  2.00381e+09
24  10  2.23565e+09
24  11  2.69292e+09
24  12  3.48406e+09
24  13  4.4307e+09
24  14  4.4579e+09
24  15  4.11584e+09
24  16  3.86605e+09
24  17  2.60781e+09
24  18  2.87396e+09
24  19  2.66778e+09
24  20  2.62694e+09
24  21  3.20144e+09
24  22  4.04204e+09
24  23  5.01633e+09
24  24  5.28192e+09
24  25  5.31848e+09
24  26  6.10453e+09
24  27  6.45171e+09
24  28  7.18606e+09
24  29  6.87407e+09
24  30  6.58358e+09
24  31  5.35556e+09
24  32  4.98944e+09
24  33  3.95595e+09
24  34  4.53244e+09
24  35  4.42107e+09
24  36  3.73857e+09
24  37  3.5008e+09
24  38  3.64849e+09
24  39  3.68346e+09
24  40  3.49358e+09
24  41  3.32932e+09
24  42  3.71674e+09
24  43  4.17585e+09
24  44  3.73886e+09
24  45  3.20079e+09
24  46  2.97791e+09
24  47  2.9857e+09
24  48  2.97993e+09
24  49  3.31486e+09
24  50  2.9583e+09
25  0  3.11928e+08
25  1  2.82499e+08
25  2  2.81607e+08
25  3  3.11079e+08
25  4  3.68499e+08
25  5  3.84487e+08
25  6  4.73884e+08
25  7  7.0752e+08
25  8  1.09e+09
25  9  1.55314e+09
25  10  2.19173e+09
25  11  2.55143e+09
25  12  3.24944e+09
25  13  4.03063e+09
25  14  4.3513e+09
25  15  4.71876e+09
25  16  4.26078e+09
25  17  3.35991e+09
25  18  2.95072e+09
25  19  2.82268e+09
25  20  2.62482e+09
25  21  2.64836e+09
25  22  4.02217e+09
25  23  5.17897e+09
25  24  5.63655e+09
25  25  5.57562e+09
25  26  6.05199e+09
25  27  6.326e+09
25  28  6.59314e+09
25  29  6.82392e+09
25  30  5.37718e+09
25  31  4.46951e+09
25  32  3.7916e+09
25  33  3.37733e+09
25  34  4.14852e+09
25  35  3.75639e+09
25  36  3.67553e+09
25  37  3.43083e+09
25  38  3.52895e+09
25  39  3.61897e+09
25  40  3.80236e+09
25  41  3.82711e+09
25  42  4.19113e+09
25  43  4.70756e+09
25  44  3.60746e+09
25  45  3.17183e+09
25  46  3.11442e+09
25  47  3.188e+09
25  48  2.74853e+09
25  49  3.29508e+09
25  50  3.03331e+09
26  0  2.60951e+08
26  1  2.34964e+08
26  2  3.5919e+08
26  3  4.42838e+08
26  4  4.64016e+08
26  5  5.73136e+08
26  6  7.05869e+08
26  7  9.58096e+08
26  8  1.5708e+09
26  9  2.34395e+09
26  10  2.98843e+09
26  11  3.85951e+09
26  12  4.37379e+09
26  13  4.66723e+09
26  14  4.43584e+09
26  15  4.14057e+09
26  16  3.23946e+09
26  17  2.76734e+09
26  18  2.91605e+09
26  19  2.82852e+09
26  20  3.03121e+09
26  21  3.8667e+09
26  22  4.9772e+09
26  23  5.43532e+09
26  24  5.46355e+09
26  25  6.04993e+09
26  26  6.24218e+09
26  27  6.29211e+09
26  28  6.46349e+09
26  29  6.09576e+09
26  30  5.67647e+09
26  31  4.57787e+09
26  32  3.68448e+09
26  33  3.4479e+09
26  34  3.94809e+09
26  35  3.75845e+09
26  36  3.36479e+09
26  37  3.56595e+09
26  38  3.60276e+09
26  39  4.38365e+09
26  40  4.15818e+09
26  41  4.10157e+09
26  42  4.82684e+09
26  43  4.81266e+09
26  44  3.93213e+09
26  45  3.41588e+09
26  46  3.31504e+09
26  47  3.19892e+09
26  48  3.14242e+09
26  49  3.16526e+09
26  50  3.34154e+09
27  0  2.52808e+08
27  1  2.08664e+08
27  2  3.84665e+08
27  3  3.84629e+08
27  4  4.65743e+08
27  5  4.98546e+08
27  6  8.12937e+08
27  7  1.02589e+09
27  8  1.56686e+09
27  9  2.39063e+09
27  10  3.52479e+09
27  11  4.30309e+09
27  12  4.81838e+09
27  13  4.79395e+09
27  14  4.5301e+09
27  15  4.19348e+09
27  16  3.42464e+09
27  17  2.96424e+09
27  18  2.8544e+09
27  19  2.75883e+09
27  20  2.86624e+09
27  21  3.52259e+09
27  22  4.56037e+09
27  23  5.37121e+09
27  24  5.1936e+09
27  25  5.92887e+09
27  26  6.57581e+09
27  27  6.20283e+09
27  28  6.15952e+09
27  29  5.53433e+09
27  30  4.91341e+09
27  31  4.08318e+09
27  32  3.48808e+09
27  33  3.29991e+09
27  34  3.70124e+09
27  35  3.86097e+09
27  36  3.44237e+09
27  37  3.7714e+09
27  38  3.96932e+09
27  39  4.14444e+09
27  40  3.95997e+09
27  41  4.59643e+09
27  42  4.47012e+09
27  43  5.69753e+09
27  44  4.56584e+09
27  45  4.1001e+09
27  46  3.54748e+09
27  47  3.73192e+09
27  48  3.45659e+09
27  49  3.46134e+09
27  50  3.3588e+09
28  0  2.59145e+08
28  1  2.20699e+08
28  2  2.5307e+08
28  3  3.8743e+08
28  4  4.41138e+08
28  5  4.75066e+08
28  6  6.55886e+08
28  7  8.9516e+08
28  8  1.25601e+09
28  9  2.00766e+09
28  10  2.75028e+09
28  11  4.09269e+09
28  12  4.88984e+09
28  13  5.51601e+09
28  14  5.19289e+09
28  15  4.56251e+09
28  16  4.34481e+09
28  17  3.57786e+09
28  18  3.06317e+09
28  19  3.02792e+09
28  20  3.09216e+09
28  21  2.86656e+09
28  22  3.48856e+09
28  23  5.21951e+09
28  24  5.50196e+09
28  25  5.00759e+09
28  26  6.27366e+09
28  27  6.27974e+09
28  28  6.1793e+09
28  29  5.81247e+09
28  30  5.22181e+09
28  31  4.40256e+09
28  32  3.67675e+09
28  33  3.13196e+09
28  34  3.56518e+09
28  35  3.43155e+09
28  36  3.42685e+09
28  37  3.67476e+09
28  38  4.37107e+09
28  39  4.18164e+09
28  40  4.45487e+09
28  41  4.4559e+09
28  42  4.89449e+09
28  43  6.045e+09
28  44  4.86369e+09
28  45  4.02494e+09
28  46  3.3851e+09
28  47  3.90187e+09
28  48  3.59034e+09
28  49  3.81379e+09
28  50  3.63868e+09
29  0  2.41822e+08
29  1  2.45508e+08
29  2  2.44132e+08
29  3  3.458e+08
29  4  5.57779e+08
29  5  6.16608e+08
29  6  8.99503e+08
29  7  1.22281e+09
29  8  1.68722e+09
29  9  2.37484e+09
29  10  3.11165e+09
29  11  4.8823e+09
29  12  5.76628e+09
29  13  5.69955e+09
29  14  5.15498e+09
29  15  5.27337e+09
29  16  4.62979e+09
29  17  3.77938e+09
29  18  3.12971e+09
29  19  2.96684e+09
29  20  2.96562e+09
29  21  2.88224e+09
29  22  3.95571e+09
29  23  5.37719e+09
29  24  5.84836e+09
29  25  6.15754e+09
29  26  6.28168e+09
29  27  6.65925e+09
29  28  6.24569e+09
29  29  5.6395e+09
29  30  4.30911e+09
29  31  3.77851e+09
29  32  3.54939e+09
29  33  2.96269e+09
29  34  3.22743e+09
29  35  3.29284e+09
29  36  3.8496e+09
29  37  4.56711e+09
29  38  4.30975e+09
29  39  4.55326e+09
29  40  4.25122e+09
29  41  4.55278e+09
29  42  5.56212e+09
29  43  6.12722e+09
29  44  5.11216e+09
29  45  3.96656e+09
29  46  3.61601e+09
29  47  3.9243e+09
29  48  3.93874e+09
29  49  3.88821e+09
29  50  4.03464e+09
30  0  1.24525e+08
30  1  2.64709e+08
30  2  2.75394e+08
30  3  3.90452e+08
30  4  4.80116e+08
30  5  5.91508e+08
30  6  7.73418e+08
30  7  9.43982e+08
30  8  1.45559e+09
30  9  1.81673e+09
30  10  2.8322e+09
30  11  4.38613e+09
30  12  5.54843e+09
30  13  6.14025e+09
30  14  5.73407e+09
30  15  5.39916e+09
30  16  5.29299e+09
30  17  4.46665e+09
30  18  3.4942e+09
30  19  3.13103e+09
30  20  3.02262e+09
30  21  3.11205e+09
30  22  4.10049e+09
30  23  5.46788e+09
30  24  6.04034e+09
30  25  5.71001e+09
30  26  5.82675e+09
30  27  5.8138e+09
30  28  5.99881e+09
30  29  5.40643e+09
30  30  4.33407e+09
30  31  4.10628e+09
30  32  3.77313e+09
30  33  3.1197e+09
30  34  3.46439e+09
30  35  3.5302e+09
30  36  3.98701e+09
30  37  4.75045e+09
30  38  4.49017e+09
30  39  4.76536e+09
30  40  4.82268e+09
30  41  5.05203e+09
30  42  4.85609e+09
30  43  5.94712e+09
30  44  6.19659e+09
30  45  4.86736e+09
30  46  3.96525e+09
30  47  4.55109e+09
30  48  4.20572e+09
30  49  4.1114e+09
30  50  4.31063e+09
31  0  2.74856e+08
31  1  2.8797e+08
31  2  4.03176e+08
31  3  5.11072e+08
31  4  6.53129e+08
31  5  8.0478e+08
31  6  1.17664e+09
31  7  1.48359e+09
31  8  1.77093e+09
31  9  2.48043e+09
31  10  3.87731e+09
31  11  4.94406e+09
31  12  6.3599e+09
31  13  6.29965e+09
31  14  5.85837e+09
31  15  5.95794e+09
31  16  5.34384e+09
31  17  4.30415e+09
31  18  3.17312e+09
31  19  3.19495e+09
31  20  3.09593e+09
31  21  3.24477e+09
31  22  4.29338e+09
31  23  5.76253e+09
31  24  5.8619e+09
31  25  6.24761e+09
31  26  6.28775e+09
31  27  6.2419e+09
31  28  6.07625e+09
31  29  4.7236e+09
31  30  4.40011e+09
31  31  4.17068e+09
31  32  3.5181e+09
31  33  3.35324e+09
31  34  3.35382e+09
31  35  3.91278e+09
31  36  4.96248e+09
31  37  4.69921e+09
31  38  4.89192e+09
31  39  4.99233e+09
31  40  5.05777e+09
31  41  5.56098e+09
31  42  5.53657e+09
31  43  5.76433e+09
31  44  5.73706e+09
31  45  5.09302e+09
31  46  4.20209e+09
31  47  4.33276e+09
31  48  4.2889e+09
31  49  4.27994e+09
31  50  4.2415e+09
32  0  2.15956e+08
32  1  3.2329e+08
32  2  4.6629e+08
32  3  7.03494e+08
32  4  8.79639e+08
32  5  1.02501e+09
32  6  1.32379e+09
32  7  1.78081e+09
32  8  2.28235e+09
32  9  2.80846e+09
32  10  3.40947e+09
32  11  5.41906e+09
32  12  5.67245e+09
32  13  6.61429e+09
32  14  5.46085e+09
32  15  5.47262e+09
32  16  4.57596e+09
32  17  3.72567e+09
32  18  3.31375e+09
32  19  2.80884e+09
32  20  2.95099e+09
32  21  3.68902e+09
32  22  4.94343e+09
32  23  5.52512e+09
32  24  5.74518e+09
32  25  5.99085e+09
32  26  6.35367e+09
32  27  6.18431e+09
32  28  5.73253e+09
32  29  4.84245e+09
32  30  4.47438e+09
32  31  4.44092e+09
32  32  3.79702e+09
32  33  3.64369e+09
32  34  3.80009e+09
32  35  4.07953e+09
32  36  4.143e+09
32  37  5.22286e+09
32  38  4.98139e+09
32  39  5.22276e+09
32  40  4.84591e+09
32  41  5.06809e+09
32  42  5.49349e+09
32  43  5.73829e+09
32  44  5.6584e+09
32  45  5.14342e+09
32  46  4.37648e+09
32  47  4.58976e+09
32  48  4.42892e+09
32  49  4.89576e+09
32  50  4.40769e+09
33  0  3.10497e+08
33  1  3.31142e+08
33  2  5.31721e+08
33  3  8.36412e+08
33  4  1.03595e+09
33  5  1.34842e+09
33  6  1.69649e+09
33  7  2.32558e+09
33  8  2.42754e+09
33  9  2.72328e+09
33  10  4.15224e+09
33  11  5.26929e+09
33  12  5.62445e+09
33  13  5.75727e+09
33  14  4.94777e+09
33  15  5.54538e+09
33  16  4.63948e+09
33  17  4.29796e+09
33  18  3.59352e+09
33  19  3.17159e+09
33  20  3.02279e+09
33  21  3.59059e+09
33  22  4.67894e+09
33  23  6.0036e+09
33  24  5.8807e+09
33  25  5.67323e+09
33  26  6.13622e+09
33  27  5.91881e+09
33  28  6.03568e+09
33  29  4.44666e+09
33  30  4.53612e+09
33  31  4.27144e+09
33  32  3.93627e+09
33  33  4.01254e+09
33  34  4.12465e+09
33  35  4.48487e+09
33  36  5.07475e+09
33  37  4.89141e+09
33  38  5.27902e+09
33  39  5.24697e+09
33  40  5.18047e+09
33  41  5.693e+09
33  42  5.62011e+09
33  43  5.54038e+09
33  44  5.34882e+09
33  45  5.1574e+09
33  46  4.43321e+09
33  47  4.72714e+09
33  48  4.50061e+09
33  49  4.47829e+09
33  50  4.9717e+09
34  0  3.68175e+08
34  1  4.45203e+08
34  2  6.82335e+08
34  3  1.03268e+09
34  4  1.36468e+09
34  5  1.68546e+09
34  6  1.9597e+09
34  7  2.80803e+09
34  8  2.63619e+09
34  9  2.7499e+09
34  10  3.74471e+09
34  11  4.85184e+09
34  12  5.36596e+09
34  13  5.73619e+09
34  14  5.11577e+09
34  15  5.58696e+09
34  16  4.60309e+09
34  17  3.80324e+09
34  18  3.14396e+09
34  19  2.91797e+09
34  20  2.99059e+09
34  21  2.86688e+09
34  22  4.10582e+09
34  23  5.67865e+09
34  24  5.67804e+09
34  25  5.8752e+09
34  26  6.56341e+09
34  27  6.1902e+09
34  28  5.70739e+09
34  29  4.40983e+09
34  30  4.57541e+09
34  31  4.57757e+09
34  32  4.835e+09
34  33  4.52257e+09
34  34  4.50915e+09
34  35  4.95258e+09
34  36  5.46225e+09
34  37  5.02821e+09
34  38  5.27279e+09
34  39  5.51606e+09
34  40  5.2335e+09
34  41  5.42496e+09
34  42  5.61605e+09
34  43  5.34196e+09
34  44  5.28877e+09
34  45  5.12998e+09
34  46  4.73546e+09
34  47  4.808e+09
34  48  4.55226e+09
34  49  4.90544e+09
34  50  4.75197e+09
35  0  2.51055e+08
35  1  3.42833e+08
35  2  5.23177e+08
35  3  8.35922e+08
35  4  1.22707e+09
35  5  1.64268e+09
35  6  1.98256e+09
35  7  2.417e+09
35  8  2.85959e+09
35  9  2.59645e+09
35  10  2.70788e+09
35  11  4.14282e+09
35  12  4.94747e+09
35  13  5.95575e+09
35  14  4.78803e+09
35  15  4.86966e+09
35  16  5.34504e+09
35  17  4.17976e+09
35  18  3.67672e+09
35  19  3.13249e+09
35  20  2.91535e+09
35  21  2.97906e+09
35  22  3.07342e+09
35  23  4.25709e+09
35  24  5.0278e+09
35  25  5.50324e+09
35  26  5.4462e+09
35  27  6.3494e+09
35  28  6.04105e+09
35  29  5.66117e+09
35  30  4.52398e+09
35  31  4.72018e+09
35  32  5.02645e+09
35  33  4.7487e+09
35  34  4.93325e+09
35  35  4.90341e+09
35  36  5.44225e+09
35  37  4.88512e+09
35  38  5.72146e+09
35  39  5.30485e+09
35  40  5.41129e+09
35  41  4.95127e+09
35  42  5.72905e+09
35  43  5.50331e+09
35  44  5.3229e+09
35  45  5.20619e+09
35  46  4.97915e+09
35  47  4.84704e+09
35  48  5.02346e+09
35  49  5.03818e+09
35  50  5.41739e+09
36  0  3.42799e+08
36  1  5.21855e+08
36  2  7.1768e+08
36  3  1.19124e+09
36  4  1.75592e+09
36  5  2.04115e+09
36  6  2.53547e+09
36  7  3.32985e+09
36  8  3.30148e+09
36  9  2.87106e+09
36  10  2.76723e+09
36  11  3.37321e+09
36  12  4.59267e+09
36  13  5.27815e+09
36  14  4.85062e+09
36  15  4.92104e+09
36  16  4.62541e+09
36  17  4.2438e+09
36  18  3.34355e+09
36  19  2.90659e+09
36  20  2.95023e+09
36  21  2.93344e+09
36  22  3.14967e+09
36  23  4.36991e+09
36  24  5.62329e+09
36  25  5.39113e+09
36  26  6.10353e+09
36  27  6.11147e+09
36  28  5.76786e+09
36  29  4.93217e+09
36  30  4.60145e+09
36  31  5.40118e+09
36  32  5.1935e+09
36  33  5.38462e+09
36  34  5.73064e+09
36  35  5.30859e+09
36  36  5.68532e+09
36  37  5.78505e+09
36  38  6.03719e+09
36  39  5.90848e+09
36  40  5.58222e+09
36  41  5.73877e+09
36  42  5.32027e+09
36  43  5.85353e+09
36  44  5.12505e+09
36  45  4.99088e+09
36  46  5.07295e+09
36  47  5.0678e+09
36  48  4.31533e+09
36  49  4.85889e+09
36  50  5.30952e+09
37  0  3.98823e+08
37  1  5.54678e+08
37  2  9.05343e+08
37  3  1.5379e+09
37  4  2.21776e+09
37  5  2.62024e+09
37  6  3.05873e+09
37  7  3.79892e+09
37  8  3.6195e+09
37  9  3.03179e+09
37  10  2.87612e+09
37  11  3.22002e+09
37  12  4.63346e+09
37  13  4.60103e+09
37  14  4.59678e+09
37  15  4.6741e+09
37  16  4.41845e+09
37  17  3.84043e+09
37  18  2.9784e+09
37  19  3.10387e+09
37  20  3.09808e+09
37  21  2.80676e+09
37  22  3.22389e+09
37  23  4.06861e+09
37  24  5.35671e+09
37  25  4.93512e+09
37  26  5.80313e+09
37  27  6.39662e+09
37  28  5.93552e+09
37  29  4.55894e+09
37  30  4.63444e+09
37  31  5.45452e+09
37  32  5.58041e+09
37  33  5.97316e+09
37  34  6.07888e+09
37  35  5.78938e+09
37  36  5.47889e+09
37  37  5.8112e+09
37  38  6.40169e+09
37  39  5.60036e+09
37  40  5.50299e+09
37  41  5.3857e+09
37  42  5.80378e+09
37  43  5.88642e+09
37  44  4.6558e+09
37  45  4.66625e+09
37  46  4.9384e+09
37  47  4.91226e+09
37  48  4.57269e+09
37  49  4.76641e+09
37  50  5.03166e+09
38  0  4.31928e+08
38  1  5.74702e+08
38  2  8.51828e+08
38  3  1.55822e+09
38  4  2.23399e+09
38  5  2.69701e+09
38  6  3.10763e+09
38  7  3.27555e+09
38  8  4.18662e+09
38  9  3.88493e+09
38  10  2.96739e+09
38  11  2.99914e+09
38  12  3.38464e+09
38  13  4.20477e+09
38  14  4.16108e+09
38  15  4.6035e+09
38  16  4.16921e+09
38  17  3.84844e+09
38  18  2.90217e+09
38  19  2.98289e+09
38  20  3.09339e+09
38  21  3.0324e+09
38  22  2.86843e+09
38  23  3.90313e+09
38  24  4.99714e+09
38  25  4.35386e+09
38  26  5.82101e+09
38  27  6.16949e+09
38  28  5.67949e+09
38  29  4.6488e+09
38  30  4.73744e+09
38  31  5.86525e+09
38  32  6.258e+09
38  33  5.92087e+09
38  34  6.20104e+09
38  35  6.20613e+09
38  36  6.04398e+09
38  37  5.64581e+09
38  38  5.74912e+09
38  39  6.40704e+09
38  40  5.69409e+09
38  41  5.02005e+09
38  42  5.30049e+09
38  43  5.42183e+09
38  44  5.08266e+09
38  45  4.55333e+09
38  46  4.93297e+09
38  47  4.74704e+09
38  48  5.20834e+09
38  49  4.61127e+09
38  50  5.21219e+09
39  0  8.5376e+08
39  1  1.36345e+09
39  2  2.07943e+09
39  3  2.83837e+09
39  4  3.37021e+09
39  5  3.7531e+09
39  6  4.09511e+09
39  7  3.81999e+09
39  8  3.11683e+09
39  9  2.95608e+09
39  10  3.11748e+09
39  11  3.58492e+09
39  12  3.56147e+09
39  13  4.01649e+09
39  14  3.85682e+09
39  15  3.4557e+09
39  16  2.83298e+09
39  17  2.84582e+09
39  18  2.56821e+09
39  19  2.87207e+09
39  20  2.84855e+09
39  21  3.32837e+09
39  22  3.44257e+09
39  23  4.72661e+09
39  24  4.5502e+09
39  25  5.29975e+09
39  26  5.34997e+09
39  27  5.34596e+09
39  28  5.19078e+09
39  29  4.62057e+09
39  30  5.76463e+09
39  31  5.84326e+09
39  32  6.77335e+09
39  33  6.84885e+09
39  34  6.64532e+09
39  35  5.72115e+09
39  36  5.85676e+09
39  37  6.09738e+09
39  38  5.95004e+09
39  39  5.89802e+09
39  40  5.36206e+09
39  41  5.49146e+09
39  42  5.33859e+09
39  43  5.05954e+09
39  44  5.12392e+09
39  45  4.53011e+09
39  46  4.92737e+09
39  47  4.83715e+09
39  48  5.03835e+09
39  49  4.49588e+09
39  50  5.04297e+09
40  0  8.87459e+08
40  1  1.37703e+09
40  2  2.01948e+09
40  3  2.54591e+09
40  4  3.37467e+09
40  5  3.86993e+09
40  6  3.65999e+09
40  7  3.74966e+09
40  8  3.61715e+09
40  9  2.81105e+09
40  10  2.62719e+09
40  11  2.66259e+09
40  12  3.09978e+09
40  13  3.23157e+09
40  14  3.07999e+09
40  15  2.95775e+09
40  16  2.74482e+09
40  17  2.50778e+09
40  18  2.50323e+09
40  19  2.62884e+09
40  20  2.77372e+09
40  21  2.85469e+09
40  22  3.21515e+09
40  23  3.49175e+09
40  24  4.40542e+09
40  25  3.84086e+09
40  26  4.91777e+09
40  27  4.91511e+09
40  28  5.48198e+09
40  29  4.48848e+09
40  30  4.83266e+09
40  31  6.31956e+09
40  32  6.12121e+09
40  33  6.69854e+09
40  34  6.61791e+09
40  35  7.0008e+09
40  36  6.24543e+09
40  37  6.1681e+09
40  38  6.14225e+09
40  39  6.39172e+09
40  40  5.34479e+09
40  41  5.53068e+09
40  42  5.19905e+09
40  43  4.78243e+09
40  44  5.70602e+09
40  45  5.71497e+09
40  46  5.27469e+09
40  47  4.85196e+09
40  48  5.02169e+09
40  49  4.93224e+09
40  50  5.48077e+09
41  0  7.24325e+08
41  1  1.08252e+09
41  2  1.43905e+09
41  3  2.13524e+09
41  4  2.72389e+09
41  5  3.17782e+09
41  6  3.41253e+09
41  7  3.20762e+09
41  8  3.10243e+09
41  9  2.46867e+09
41  10  2.2877e+09
41  11  2.16804e+09
41  12  2.41735e+09
41  13  2.47585e+09
41  14  2.71115e+09
41  15  2.72163e+09
41  16  2.6044e+09
41  17  2.57474e+09
41  18  2.34723e+09
41  19  2.41623e+09
41  20  2.70816e+09
41  21  3.00388e+09
41  22  2.85203e+09
41  23  3.2289e+09
41  24  3.88857e+09
41  25  3.57393e+09
41  26  4.47595e+09
41  27  5.37363e+09
41  28  5.10235e+09
41  29  4.35377e+09
41  30  4.70355e+09
41  31  5.63029e+09
41  32  6.52057e+09
41  33  6.56669e+09
41  34  7.00727e+09
41  35  6.39134e+09
41  36  6.52433e+09
41  37  6.17151e+09
41  38  6.81768e+09
41  39  6.18095e+09
41  40  5.71653e+09
41  41  5.14037e+09
41  42  5.26652e+09
41  43  4.73576e+09
41  44  5.61916e+09
41  45  5.4934e+09
41  46  5.16696e+09
41  47  5.05189e+09
41  48  4.98063e+09
41  49  4.78579e+09
41  50  5.57154e+09
42  0  8.41824e+08
42  1  1.01062e+09
42  2  1.45607e+09
42  3  1.76836e+09
42  4  2.53664e+09
42  5  3.09923e+09
42  6  3.43858e+09
42  7  2.99465e+09
42  8  2.58596e+09
42  9  2.37068e+09
42  10  2.09876e+09
42  11  1.80185e+09
42  12  1.85054e+09
42  13  2.02729e+09
42  14  2.38129e+09
42  15  2.21358e+09
42  16  2.21159e+09
42  17  2.37496e+09
42  18  2.04204e+09
42  19  2.08371e+09
42  20  2.52149e+09
42  21  2.93481e+09
42  22  3.10188e+09
42  23  3.27974e+09
42  24  3.58177e+09
42  25  3.47108e+09
42  26  3.60786e+09
42  27  4.79661e+09
42  28  4.7199e+09
42  29  4.47883e+09
42  30  4.38055e+09
42  31  5.25899e+09
42  32  6.6206e+09
42  33  6.58497e+09
42  34  7.41827e+09
42  35  7.24052e+09
42  36  6.93101e+09
42  37  6.49062e+09
42  38  6.12041e+09
42  39  6.3885e+09
42  40  5.79839e+09
42  41  5.40737e+09
42  42  5.45011e+09
42  43  4.90844e+09
42  44  5.58071e+09
42  45  5.91695e+09
42  46  5.32682e+09
42  47  4.99652e+09
42  48  4.89717e+09
42  49  5.37686e+09
42  50  5.2844e+09
43  0  1.02586e+09
43  1  1.2575e+09
43  2  1.71092e+09
43  3  2.06023e+09
43  4  2.73764e+09
43  5  3.12631e+09
43  6  3.09107e+09
43  7  2.85717e+09
43  8  2.0855e+09
43  9  1.82462e+09
43  10  1.74089e+09
43  11  1.68981e+09
43  12  1.70487e+09
43  13  1.92985e+09
43  14  1.96875e+09
43  15  1.85508e+09
43  16  2.13492e+09
43  17  1.96679e+09
43  18  1.80539e+09
43  19  2.23527e+09
43  20  2.63984e+09
43  21  2.9328e+09
43  22  3.06419e+09
43  23  3.20474e+09
43  24  3.34999e+09
43  25  3.28077e+09
43  26  4.08002e+09
43  27  4.49468e+09
43  28  4.25527e+09
43  29  4.23524e+09
43  30  4.93988e+09
43  31  6.14679e+09
43  32  5.86259e+09
43  33  6.65705e+09
43  34  7.49758e+09
43  35  7.22605e+09
43  36  6.62133e+09
43  37  5.48615e+09
43  38  5.86347e+09
43  39  5.54951e+09
43  40  5.27883e+09
43  41  5.18671e+09
43  42  5.07429e+09
43  43  5.49455e+09
43  44  5.94591e+09
43  45  5.23261e+09
43  46  5.11284e+09
43  47  4.7978e+09
43  48  5.12429e+09
43  49  5.15951e+09
43  50  5.53367e+09
44  0  1.20927e+09
44  1  1.39733e+09
44  2  1.87253e+09
44  3  2.14277e+09
44  4  2.72179e+09
44  5  2.6597e+09
44  6  2.35314e+09
44  7  1.94682e+09
44  8  1.59641e+09
44  9  1.44051e+09
44  10  1.27169e+09
44  11  1.35243e+09
44  12  1.47816e+09
44  13  1.46228e+09
44  14  1.55002e+09
44  15  1.6121e+09
44  16  1.50784e+09
44  17  1.67671e+09
44  18  1.56976e+09
44  19  1.86604e+09
44  20  2.29579e+09
44  21  2.91926e+09
44  22  3.36934e+09
44  23  3.17309e+09
44  24  3.2408e+09
44  25  3.06049e+09
44  26  3.61041e+09
44  27  3.80902e+09
44  28  4.4834e+09
44  29  4.11465e+09
44  30  3.89413e+09
44  31  5.37469e+09
44  32  6.1328e+09
44  33  6.52276e+09
44  34  6.85678e+09
44  35  7.1054e+09
44  36  5.85841e+09
44  37  5.61808e+09
44  38  5.8658e+09
44  39  5.46588e+09
44  40  5.08003e+09
44  41  4.61457e+09
44  42  5.36656e+09
44  43  4.89694e+09
44  44  5.77057e+09
44  45  5.4893e+09
44  46  5.17592e+09
44  47  4.76303e+09
44  48  5.27565e+09
44  49  5.31949e+09
44  50  5.73032e+09
45  0  1.21019e+09
45  1  1.64567e+09
45  2  2.01547e+09
45  3  2.13863e+09
45  4  2.30432e+09
45  5  2.27938e+09
45  6  2.08897e+09
45  7  1.64002e+09
45  8  1.48049e+09
45  9  1.2134e+09
45  10  1.29732e+09
45  11  1.20434e+09
45  12  1.23857e+09
45  13  1.20656e+09
45  14  1.29771e+09
45  15  1.40133e+09
45  16  1.49734e+09
45  17  1.47802e+09
45  18  1.37819e+09
45  19  1.45774e+09
45  20  1.74737e+09
45  21  2.39691e+09
45  22  2.97609e+09
45  23  2.9359e+09
45  24  3.00774e+09
