row  column  (images_11.edf Cu_K*images_11.edf Ar_K**2.3)
9  45  0
9  46  0
9  47  0
9  48  0
9  49  0
9  50  0
10  0  0
10  1  3.48813e+07
10  2  0
10  3  0
10  4  0
10  5  0
10  6  0
10  7  0
10  8  0
10  9  0
10  10  1.54972e+07
10  11  0
10  12  0
10  13  0
10  14  0
10  15  7.20546e+07
10  16  0
10  17  0
10  18  0
10  19  0
10  20  0
10  21  0
10  22  0
10  23  0
10  24  0
10  25  1.92055e+07
10  26  0
10  27  0
10  28  1.12426e+06
10  29  0
10  30  4.40269e+07
10  31  0
10  32  6.83965e+06
10  33  2.09268e+07
10  34  2.69503e+07
10  35  0
10  36  1.43831e+07
10  37  0
10  38  0
10  39  0
10  40  0
10  41  0
10  42  0
10  43  0
10  44  0
10  45  0
10  46  0
10  47  0
10  48  0
10  49  2.48829e+07
10  50  0
11  0  0
11  1  0
11  2  1.60886e+07
11  3  0
11  4  0
11  5  0
11  6  8.59141e+07
11  7  0
11  8  0
11  9  0
11  10  0
11  11  0
11  12  0
11  13  0
11  14  1.4143e+07
11  15  0
11  16  1.41674e+07
11  17  0
11  18  0
11  19  0
11  20  1.40458e+07
11  21  2.78456e+07
11  22  0
11  23  0
11  24  0
11  25  0
11  26  0
11  27  0
11  28  0
11  29  1.2871e+07
11  30  4.40748e+07
11  31  2.73362e+06
11  32  3.03377e+07
11  33  0
11  34  0
11  35  2.48155e+07
11  36  0
11  37  0
11  38  0
11  39  0
11  40  0
11  41  0
11  42  0
11  43  0
11  44  0
11  45  0
11  46  0
11  47  0
11  48  0
11  49  0
11  50  0
12  0  0
12  1  0
12  2  0
12  3  2.64576e+06
12  4  0
12  5  0
12  6  0
12  7  0
12  8  0
12  9  0
12  10  3.6738e+07
12  11  0
12  12  0
12  13  2.03323e+07
12  14  0
12  15  0
12  16  0
12  17  0
12  18  0
12  19  1.23188e+07
12  20  1.40036e+07
12  21  0
12  22  2.57252e+07
12  23  0
12  24  0
12  25  0
12  26  0
12  27  2.95975e+07
12  28  0
12  29  0
12  30  0
12  31  0
12  32  0
12  33  0
12  34  0
12  35  0
12  36  0
12  37  0
12  38  4.56994e+06
12  39  0
12  40  0
12  41  0
12  42  0
12  43  6.10011e+06
12  44  0
12  45  0
12  46  0
12  47  1.29056e+07
12  48  0
12  49  0
12  50  0
13  0  0
13  1  0
13  2  1.93356e+06
13  3  0
13  4  0
13  5  9.53033e+06
13  6  0
13  7  0
13  8  0
13  9  0
13  10  0
13  11  0
13  12  0
13  13  0
13  14  2.87953e+07
13  15  0
13  16  1.34794e+07
13  17  0
13  18  0
13  19  4.04496e+07
13  20  0
13  21  0
13  22  0
13  23  1.88715e+07
13  24  4.74952e+06
13  25  3.05332e+07
13  26  0
13  27  0
13  28  0
13  29  0
13  30  6.05503e+07
13  31  0
13  32  0
13  33  0
13  34  0
13  35  5.48736e+06
13  36  0
13  37  0
13  38  7.31359e+07
13  39  0
13  40  0
13  41  0
13  42  0
13  43  0
13  44  3.97725e+07
13  45  0
13  46  0
13  47  0
13  48  0
13  49  0
13  50  0
14  0  0
14  1  0
14  2  0
14  3  0
14  4  0
14  5  0
14  6  0
14  7  0
14  8  0
14  9  0
14  10  8.44083e+07
14  11  0
14  12  0
14  13  8.01487e+06
14  14  0
14  15  2.89835e+06
14  16  9.95019e+07
14  17  0
14  18  0
14  19  0
14  20  0
14  21  0
14  22  0
14  23  0
14  24  0
14  25  0
14  26  0
14  27  4.65095e+07
14  28  0
14  29  0
14  30  0
14  31  0
14  32  0
14  33  0
14  34  0
14  35  0
14  36  0
14  37  0
14  38  0
14  39  0
14  40  0
14  41  1.79292e+07
14  42  0
14  43  0
14  44  0
14  45  1.01997e+07
14  46  0
14  47  0
14  48  0
14  49  2.028e+07
14  50  0
15  0  0
15  1  0
15  2  0
15  3  0
15  4  0
15  5  0
15  6  0
15  7  0
15  8  0
15  9  0
15  10  0
15  11  0
15  12  0
15  13  0
15  14  2.12653e+07
15  15  0
15  16  0
15  17  0
15  18  0
15  19  0
15  20  1.4829e+07
15  21  0
15  22  0
15  23  0
15  24  0
15  25  0
15  26  0
15  27  0
15  28  2.58254e+07
15  29  0
15  30  3.49062e+06
15  31  7.62025e+06
15  32  6.30378e+06
15  33  0
15  34  0
15  35  0
15  36  0
15  37  0
15  38  0
15  39  0
15  40  0
15  41  0
15  42  0
15  43  6.78008e+07
15  44  0
15  45  0
15  46  0
15  47  0
15  48  0
15  49  0
15  50  3.3488e+07
16  0  0
16  1  0
16  2  0
16  3  0
16  4  0
16  5  0
16  6  0
16  7  0
16  8  0
16  9  0
16  10  0
16  11  0
16  12  0
16  13  0
16  14  0
16  15  0
16  16  0
16  17  0
16  18  1.15668e+07
16  19  0
16  20  5.61575e+07
16  21  0
16  22  0
16  23  0
16  24  2.50832e+07
16  25  1.02699e+07
16  26  0
16  27  4.63118e+07
16  28  0
16  29  7.82161e+06
16  30  3.32943e+07
16  31  0
16  32  4.31375e+07
16  33  1.64965e+07
16  34  0
16  35  0
16  36  0
16  37  0
16  38  0
16  39  0
16  40  9.4822e+06
16  41  0
16  42  0
16  43  0
16  44  0
16  45  0
16  46  1.3274e+07
16  47  0
16  48  5.43647e+06
16  49  0
16  50  0
17  0  0
17  1  0
17  2  0
17  3  0
17  4  4.99516e+07
17  5  0
17  6  0
17  7  0
17  8  0
17  9  0
17  10  6.04789e+06
17  11  2.0643e+07
17  12  3.68421e+07
17  13  0
17  14  0
17  15  0
17  16  0
17  17  0
17  18  1.42494e+07
17  19  1.0167e+07
17  20  7.25751e+07
17  21  0
17  22  0
17  23  0
17  24  0
17  25  5.15633e+07
17  26  0
17  27  0
17  28  2.45694e+07
17  29  0
17  30  0
17  31  2.52199e+07
17  32  0
17  33  0
17  34  0
17  35  0
17  36  0
17  37  0
17  38  0
17  39  0
17  40  0
17  41  3.33062e+07
17  42  2.87757e+07
17  43  1.55391e+07
17  44  0
17  45  0
17  46  1.87025e+07
17  47  5.65856e+06
17  48  0
17  49  0
17  50  0
18  0  0
18  1  0
18  2  0
18  3  0
18  4  0
18  5  0
18  6  0
18  7  0
18  8  0
18  9  0
18  10  0
18  11  0
18  12  0
18  13  0
18  14  0
18  15  4.51674e+06
18  16  0
18  17  112824
18  18  2.27477e+07
18  19  0
18  20  0
18  21  4.46897e+07
18  22  7.34563e+06
18  23  9.70086e+06
18  24  0
18  25  0
18  26  0
18  27  0
18  28  1.07262e+07
18  29  7.84846e+07
18  30  3.21681e+07
18  31  0
18  32  0
18  33  0
18  34  0
18  35  0
18  36  0
18  37  0
18  38  0
18  39  0
18  40  0
18  41  0
18  42  1.72559e+07
18  43  867186
18  44  7.52101e+07
18  45  0
18  46  3.54498e+07
18  47  0
18  48  0
18  49  2.53388e+07
18  50  0
19  0  0
19  1  0
19  2  0
19  3  0
19  4  0
19  5  0
19  6  0
19  7  0
19  8  0
19  9  0
19  10  0
19  11  3.05381e+07
19  12  0
19  13  0
19  14  0
19  15  0
19  16  735899
19  17  0
19  18  0
19  19  0
19  20  0
19  21  0
19  22  1.47183e+07
19  23  0
19  24  1.01516e+07
19  25  2.70558e+07
19  26  0
19  27  0
19  28  4.36377e+06
19  29  0
19  30  0
19  31  7.46834e+06
19  32  0
19  33  0
19  34  0
19  35  587433
19  36  0
19  37  3.39105e+07
19  38  0
19  39  0
19  40  0
19  41  0
19  42  1.19736e+07
19  43  9.20077e+06
19  44  0
19  45  0
19  46  1.67577e+07
19  47  0
19  48  0
19  49  0
19  50  0
20  0  0
20  1  0
20  2  0
20  3  0
20  4  0
20  5  0
20  6  0
20  7  0
20  8  0
20  9  0
20  10  0
20  11  0
20  12  0
20  13  0
20  14  2.31053e+07
20  15  0
20  16  0
20  17  1.00015e+07
20  18  0
20  19  0
20  20  0
20  21  0
20  22  0
20  23  2.05086e+07
20  24  0
20  25  1.14226e+07
20  26  2.33999e+07
20  27  0
20  28  0
20  29  5.3727e+07
20  30  0
20  31  3.00561e+07
20  32  8.04836e+06
20  33  2.69443e+07
20  34  5.19828e+07
20  35  0
20  36  0
20  37  0
20  38  0
20  39  0
20  40  7.87499e+07
20  41  0
20  42  0
20  43  0
20  44  0
20  45  0
20  46  6.16753e+07
20  47  0
20  48  0
20  49  0
20  50  0
21  0  0
21  1  0
21  2  1.21625e+07
21  3  0
21  4  0
21  5  0
21  6  0
21  7  0
21  8  0
21  9  0
21  10  0
21  11  0
21  12  4.62057e+07
21  13  4.41523e+07
21  14  0
21  15  6.11697e+07
21  16  0
21  17  2.79833e+07
21  18  0
21  19  2.58024e+06
21  20  0
21  21  0
21  22  0
21  23  0
21  24  0
21  25  0
21  26  0
21  27  365641
21  28  0
21  29  5.89829e+07
21  30  3.13502e+06
21  31  6.32484e+06
21  32  0
21  33  0
21  34  1.25254e+07
21  35  3.58442e+07
21  36  0
21  37  0
21  38  0
21  39  1.16078e+07
21  40  0
21  41  0
21  42  0
21  43  0
21  44  0
21  45  0
21  46  0
21  47  0
21  48  1.37619e+06
21  49  0
21  50  0
22  0  0
22  1  0
22  2  0
22  3  1.9192e+07
22  4  0
22  5  0
22  6  0
22  7  0
22  8  0
22  9  0
22  10  0
22  11  0
22  12  0
22  13  2.69526e+07
22  14  0
22  15  0
22  16  0
22  17  0
22  18  0
22  19  0
22  20  1.13686e+07
22  21  0
22  22  3.60412e+06
22  23  0
22  24  2.82074e+07
22  25  2.00094e+07
22  26  6.37382e+07
22  27  283382
22  28  0
22  29  0
22  30  3.51942e+07
22  31  0
22  32  1.00437e+07
22  33  0
22  34  0
22  35  0
22  36  0
22  37  0
22  38  1.18695e+07
22  39  3.0266e+07
22  40  2.84825e+07
22  41  0
22  42  0
22  43  0
22  44  0
22  45  0
22  46  0
22  47  0
22  48  0
22  49  4.32886e+07
22  50  0
23  0  0
23  1  0
23  2  0
23  3  0
23  4  0
23  5  0
23  6  6.38812e+07
23  7  0
23  8  0
23  9  0
23  10  3.76325e+07
23  11  0
23  12  0
23  13  0
23  14  0
23  15  0
23  16  1.54331e+07
23  17  0
23  18  0
23  19  0
23  20  5.39434e+07
23  21  0
23  22  0
23  23  0
23  24  0
23  25  2.45114e+06
23  26  9.85478e+07
23  27  0
23  28  0
23  29  0
23  30  4.0158e+07
23  31  1.21436e+06
23  32  0
23  33  0
23  34  0
23  35  0
23  36  0
23  37  0
23  38  0
23  39  0
23  40  0
23  41  2.75487e+07
23  42  0
23  43  0
23  44  0
23  45  0
23  46  0
23  47  0
23  48  1.08249e+07
23  49  0
23  50  0
24  0  0
24  1  0
24  2  0
24  3  0
24  4  0
24  5  0
24  6  0
24  7  0
24  8  0
24  9  3.34067e+07
24  10  5.34743e+06
24  11  0
24  12  0
24  13  0
24  14  0
24  15  3.6681e+06
24  16  0
24  17  8.52672e+07
24  18  0
24  19  0
24  20  0
24  21  0
24  22  0
24  23  1.09253e+06
24  24  5.69862e+07
24  25  0
24  26  0
24  27  2.64751e+07
24  28  0
24  29  0
24  30  0
24  31  0
24  32  0
24  33  6.2694e+06
24  34  0
24  35  0
24  36  0
24  37  0
24  38  1.01716e+08
24  39  0
24  40  0
24  41  1.83263e+07
24  42  0
24  43  0
24  44  0
24  45  0
24  46  8.1929e+06
24  47  0
24  48  3.2716e+07
24  49  0
24  50  0
25  0  0
25  1  0
25  2  0
25  3  0
25  4  0
25  5  0
25  6  0
25  7  1.61457e+07
25  8  0
25  9  0
25  10  0
25  11  0
25  12  0
25  13  4.05696e+07
25  14  8.40873e+06
25  15  0
25  16  0
25  17  0
25  18  6.97263e+06
25  19  0
25  20  0
25  21  0
25  22  0
25  23  9.843e+06
25  24  0
25  25  0
25  26  0
25  27  1.75631e+07
25  28  0
25  29  0
25  30  0
25  31  0
25  32  0
25  33  0
25  34  0
25  35  0
25  36  0
25  37  0
25  38  0
25  39  0
25  40  0
25  41  0
25  42  0
25  43  2.2449e+07
25  44  0
25  45  0
25  46  0
25  47  0
25  48  4.45394e+06
25  49  0
25  50  0
26  0  0
26  1  0
26  2  0
26  3  0
26  4  0
26  5  0
26  6  0
26  7  0
26  8  0
26  9  8.32004e+07
26  10  0
26  11  3.13145e+06
26  12  7.26825e+06
26  13  0
26  14  0
26  15  0
26  16  2.56862e+07
26  17  5.20498e+07
26  18  0
26  19  0
26  20  0
26  21  0
26  22  0
26  23  0
26  24  0
26  25  317757
26  26  0
26  27  3.77918e+07
26  28  7.28609e+07
26  29  0
26  30  0
26  31  0
26  32  0
26  33  0
26  34  0
26  35  0
26  36  0
26  37  1.27501e+06
26  38  0
26  39  0
26  40  0
26  41  4.72872e+07
26  42  0
26  43  8.22263e+07
26  44  0
26  45  0
26  46  0
26  47  0
26  48  2.24744e+07
26  49  0
26  50  0
27  0  0
27  1  0
27  2  0
27  3  0
27  4  0
27  5  0
27  6  0
27  7  0
27  8  0
27  9  0
27  10  0
27  11  0
27  12  2.68811e+07
27  13  3.12487e+07
27  14  0
27  15  0
27  16  0
27  17  0
27  18  0
27  19  0
27  20  0
27  21  4.04733e+07
27  22  0
27  23  1.09407e+06
27  24  0
27  25  0
27  26  0
27  27  4.25439e+07
27  28  1.64354e+07
27  29  0
27  30  0
27  31  0
27  32  0
27  33  0
27  34  0
27  35  4.06423e+06
27  36  0
27  37  1.82317e+07
27  38  0
27  39  0
27  40  0
27  41  0
27  42  0
27  43  3.61602e+07
27  44  0
27  45  1.12679e+07
27  46  0
27  47  0
27  48  0
27  49  0
27  50  0
28  0  0
28  1  0
28  2  0
28  3  0
28  4  0
28  5  0
28  6  0
28  7  0
28  8  0
28  9  0
28  10  0
28  11  6.29298e+07
28  12  7.74493e+07
28  13  1.66375e+07
28  14  8.88741e+06
28  15  2.47578e+07
28  16  4.51022e+07
28  17  0
28  18  0
28  19  2.62159e+07
28  20  0
28  21  0
28  22  2.62079e+07
28  23  1.32784e+07
28  24  6.4048e+06
28  25  0
28  26  0
28  27  1.09409e+07
28  28  1.36871e+07
28  29  0
28  30  7.09673e+07
28  31  0
28  32  0
28  33  4.94224e+07
28  34  0
28  35  0
28  36  0
28  37  0
28  38  0
28  39  0
28  40  1.18155e+07
28  41  0
28  42  0
28  43  0
28  44  2.84107e+06
28  45  0
28  46  1.57066e+07
28  47  0
28  48  5.56022e+06
28  49  1.28423e+07
28  50  0
29  0  0
29  1  0
29  2  0
29  3  0
29  4  0
29  5  0
29  6  0
29  7  0
29  8  1.77181e+07
29  9  0
29  10  2.83257e+07
29  11  0
29  12  0
29  13  0
29  14  734842
29  15  1.68821e+07
29  16  7.59726e+06
29  17  0
29  18  0
29  19  0
29  20  0
29  21  0
29  22  0
29  23  1.00849e+07
29  24  0
29  25  2.69704e+07
29  26  0
29  27  0
29  28  6.78014e+07
29  29  5.8902e+07
29  30  1.51852e+07
29  31  0
29  32  0
29  33  0
29  34  0
29  35  0
29  36  3.38227e+07
29  37  0
29  38  0
29  39  0
29  40  0
29  41  0
29  42  3.54217e+06
29  43  3.63132e+06
29  44  172541
29  45  0
29  46  0
29  47  0
29  48  0
29  49  0
29  50  6.62473e+07
30  0  0
30  1  0
30  2  0
30  3  0
30  4  0
30  5  0
30  6  0
30  7  0
30  8  0
30  9  0
30  10  0
30  11  0
30  12  0
30  13  1.11086e+07
30  14  0
30  15  0
30  16  0
30  17  7.71402e+07
30  18  0
30  19  0
30  20  0
30  21  0
30  22  2.12282e+07
30  23  0
30  24  0
30  25  0
30  26  0
30  27  0
30  28  0
30  29  0
30  30  0
30  31  0
30  32  0
30  33  0
30  34  0
30  35  0
30  36  2.20115e+07
30  37  8.36361e+06
30  38  0
30  39  0
30  40  4.40731e+06
30  41  0
30  42  2.01283e+07
30  43  2.80698e+07
30  44  0
30  45  0
30  46  0
30  47  0
30  48  0
30  49  3.23876e+06
30  50  0
31  0  0
31  1  0
31  2  0
31  3  0
31  4  0
31  5  0
31  6  0
31  7  0
31  8  0
31  9  6.88109e+06
31  10  0
31  11  1.50778e+07
31  12  0
31  13  0
31  14  0
31  15  3.06087e+07
31  16  0
31  17  0
31  18  0
31  19  0
31  20  0
31  21  0
31  22  0
31  23  0
31  24  0
31  25  0
31  26  0
31  27  0
31  28  0
31  29  7.43079e+06
31  30  0
31  31  0
31  32  0
31  33  5.77149e+07
31  34  0
31  35  0
31  36  0
31  37  0
31  38  3.41292e+06
31  39  1.90539e+07
31  40  0
31  41  0
31  42  0
31  43  0
31  44  0
31  45  0
31  46  2.257e+07
31  47  0
31  48  9.5365e+06
31  49  0
31  50  0
32  0  0
32  1  0
32  2  0
32  3  0
32  4  0
32  5  0
32  6  0
32  7  0
32  8  9.24272e+06
32  9  0
32  10  1.45533e+07
32  11  0
32  12  6.00468e+06
32  13  0
32  14  0
32  15  0
32  16  8.49977e+06
32  17  0
32  18  0
32  19  0
32  20  0
32  21  8.66221e+06
32  22  0
32  23  0
32  24  0
32  25  5.65123e+07
32  26  0
32  27  5.97234e+07
32  28  2.546e+07
32  29  8.5633e+06
32  30  0
32  31  0
32  32  0
32  33  0
32  34  0
32  35  3.08909e+07
32  36  9.85496e+06
32  37  3.33637e+07
32  38  0
32  39  0
32  40  0
32  41  0
32  42  4.41399e+06
32  43  0
32  44  2.78712e+07
32  45  0
32  46  0
32  47  0
32  48  0
32  49  3.78963e+06
32  50  0
33  0  0
33  1  0
33  2  0
33  3  0
33  4  0
33  5  0
33  6  0
33  7  0
33  8  0
33  9  0
33  10  0
33  11  1.35859e+07
33  12  3.00967e+06
33  13  0
33  14  0
33  15  8.46954e+06
33  16  0
33  17  0
33  18  0
33  19  0
33  20  0
33  21  0
33  22  0
33  23  0
33  24  3.91921e+06
33  25  8.59649e+07
33  26  3.39947e+07
33  27  0
33  28  0
33  29  0
33  30  0
33  31  0
33  32  0
33  33  0
33  34  4.27939e+07
33  35  0
33  36  3.07634e+06
33  37  3.47166e+07
33  38  0
33  39  0
33  40  2.86217e+07
33  41  1.96289e+06
33  42  3.71923e+07
33  43  0
33  44  0
33  45  0
33  46  2.29032e+06
33  47  0
33  48  354333
33  49  0
33  50  2.93905e+07
34  0  0
34  1  0
34  2  0
34  3  0
34  4  0
34  5  0
34  6  0
34  7  0
34  8  0
34  9  3.28937e+07
34  10  0
34  11  0
34  12  1.20512e+07
34  13  0
34  14  0
34  15  4.51025e+07
34  16  3.07683e+06
34  17  0
34  18  0
34  19  0
34  20  0
34  21  0
34  22  4.43111e+07
34  23  0
34  24  1.80037e+07
34  25  0
34  26  5.16822e+07
34  27  0
34  28  7.82034e+07
34  29  0
34  30  9.66728e+06
34  31  1.02514e+07
34  32  0
34  33  0
34  34  0
34  35  0
34  36  0
34  37  6.89475e+07
34  38  0
34  39  0
34  40  0
34  41  2.68842e+07
34  42  0
34  43  0
34  44  0
34  45  0
34  46  2.56799e+07
34  47  0
34  48  0
34  49  1.16936e+06
34  50  0
35  0  0
35  1  0
35  2  0
35  3  0
35  4  0
35  5  0
35  6  0
35  7  0
35  8  0
35  9  0
35  10  4.18085e+07
35  11  1.91554e+07
35  12  0
35  13  2.0746e+07
35  14  0
35  15  0
35  16  550295
35  17  0
35  18  0
35  19  2.14664e+07
35  20  0
35  21  0
35  22  0
35  23  0
35  24  1.72469e+07
35  25  4.9718e+07
35  26  8.39215e+07
35  27  2.46919e+07
35  28  0
35  29  0
35  30  0
35  31  1.1383e+07
35  32  1.49346e+06
35  33  0
35  34  4.44655e+06
35  35  0
35  36  0
35  37  0
35  38  0
35  39  0
35  40  0
35  41  3.97286e+07
35  42  0
35  43  0
35  44  0
35  45  9.55727e+06
35  46  0
35  47  0
35  48  0
35  49  2.95497e+07
35  50  0
36  0  0
36  1  0
36  2  0
36  3  0
36  4  1.45321e+07
36  5  0
36  6  0
36  7  4.22203e+06
36  8  9.57145e+06
36  9  0
36  10  0
36  11  0
36  12  0
36  13  1.04266e+07
36  14  0
36  15  0
36  16  0
36  17  6.17798e+07
36  18  2.23001e+07
36  19  0
36  20  0
36  21  1.55155e+07
36  22  0
36  23  1.82909e+07
36  24  3.49955e+07
36  25  1.07963e+08
36  26  5.0338e+07
36  27  5.86359e+06
36  28  7.56984e+07
36  29  2.66816e+07
36  30  0
36  31  4.92775e+07
36  32  0
36  33  0
36  34  3.88754e+07
36  35  1.80212e+07
36  36  0
36  37  0
36  38  0
36  39  0
36  40  6.18964e+06
36  41  8.60307e+06
36  42  0
36  43  4.4535e+07
36  44  0
36  45  0
