row  column  (images_11.edf Fe_K*images_11.edf Ar_K**2.3)
22  43  6.82528e+08
22  44  4.75504e+08
22  45  4.41337e+08
22  46  4.49116e+08
22  47  4.18432e+08
22  48  4.2601e+08
22  49  3.52729e+08
22  50  2.3945e+08
23  0  3.25095e+08
23  1  2.9433e+08
23  2  2.97971e+08
23  3  2.27859e+08
23  4  2.25622e+08
23  5  1.78222e+08
23  6  3.05308e+08
23  7  3.07696e+08
23  8  3.34182e+08
23  9  4.24835e+08
23  10  3.41625e+08
23  11  3.86432e+08
23  12  5.2169e+08
23  13  6.35782e+08
23  14  5.75937e+08
23  15  5.57756e+08
23  16  5.2741e+08
23  17  5.38148e+08
23  18  1.10158e+09
23  19  9.41918e+08
23  20  5.07194e+08
23  21  4.52905e+08
23  22  4.32719e+08
23  23  4.8216e+08
23  24  4.05476e+08
23  25  4.03285e+08
23  26  4.74289e+08
23  27  4.54931e+08
23  28  5.27799e+08
23  29  5.01754e+08
23  30  4.9002e+08
23  31  5.04412e+08
23  32  5.90961e+08
23  33  4.2811e+08
23  34  4.58981e+08
23  35  4.31546e+08
23  36  4.13184e+08
23  37  3.59997e+08
23  38  4.30483e+08
23  39  5.51065e+08
23  40  6.26849e+08
23  41  7.64772e+08
23  42  1.42185e+09
23  43  6.32885e+08
23  44  4.63614e+08
23  45  4.2882e+08
23  46  3.94976e+08
23  47  4.13521e+08
23  48  2.74549e+08
23  49  3.27767e+08
23  50  3.30886e+08
24  0  2.92693e+08
24  1  1.82152e+08
24  2  2.0742e+08
24  3  1.05133e+08
24  4  1.42479e+08
24  5  1.31301e+08
24  6  2.60639e+08
24  7  2.34883e+08
24  8  3.65479e+08
24  9  3.85904e+08
24  10  4.68533e+08
24  11  4.43099e+08
24  12  4.30774e+08
24  13  5.82457e+08
24  14  5.87168e+08
24  15  6.19696e+08
24  16  4.61448e+08
24  17  4.71938e+08
24  18  1.16017e+09
24  19  8.1775e+08
24  20  4.15986e+08
24  21  5.04929e+08
24  22  5.05433e+08
24  23  4.72877e+08
24  24  3.68952e+08
24  25  3.41488e+08
24  26  4.84983e+08
24  27  4.26192e+08
24  28  5.08056e+08
24  29  4.64608e+08
24  30  4.46257e+08
24  31  5.23702e+08
24  32  5.35779e+08
24  33  7.35173e+08
24  34  4.76585e+08
24  35  4.18981e+08
24  36  3.99393e+08
24  37  3.52971e+08
24  38  4.05953e+08
24  39  3.91941e+08
24  40  4.60688e+08
24  41  6.66388e+08
24  42  1.16746e+09
24  43  6.78475e+08
24  44  5.26618e+08
24  45  4.75741e+08
24  46  4.23027e+08
24  47  3.15804e+08
24  48  3.60081e+08
24  49  3.49235e+08
24  50  4.05436e+08
25  0  2.14592e+08
25  1  2.27997e+08
25  2  1.45402e+08
25  3  1.87945e+08
25  4  1.60349e+08
25  5  1.82336e+08
25  6  2.68175e+08
25  7  2.25164e+08
25  8  2.66523e+08
25  9  4.58974e+08
25  10  4.9639e+08
25  11  4.46174e+08
25  12  4.5766e+08
25  13  5.49818e+08
25  14  5.96367e+08
25  15  6.06537e+08
25  16  5.36859e+08
25  17  5.17535e+08
25  18  4.97347e+08
25  19  1.30817e+09
25  20  6.74247e+08
25  21  3.10306e+08
25  22  4.9243e+08
25  23  4.93025e+08
25  24  4.82173e+08
25  25  3.80554e+08
25  26  4.75061e+08
25  27  4.3818e+08
25  28  5.19961e+08
25  29  4.56875e+08
25  30  4.62469e+08
25  31  5.09368e+08
25  32  5.37432e+08
25  33  3.97445e+08
25  34  4.54206e+08
25  35  4.36544e+08
25  36  4.38544e+08
25  37  3.87126e+08
25  38  3.49095e+08
25  39  4.36529e+08
25  40  5.28451e+08
25  41  5.62609e+08
25  42  1.02798e+09
25  43  6.45135e+08
25  44  4.58559e+08
25  45  4.02333e+08
25  46  3.77295e+08
25  47  3.64079e+08
25  48  3.69032e+08
25  49  3.08595e+08
25  50  3.54385e+08
26  0  1.85996e+08
26  1  1.38702e+08
26  2  1.99928e+08
26  3  7.2168e+07
26  4  1.3807e+08
26  5  2.04455e+08
26  6  2.8056e+08
26  7  2.9245e+08
26  8  3.93867e+08
26  9  4.94744e+08
26  10  4.73566e+08
26  11  4.49733e+08
26  12  4.80196e+08
26  13  5.37544e+08
26  14  5.87533e+08
26  15  5.35151e+08
26  16  5.43594e+08
26  17  6.02147e+08
26  18  1.58866e+09
26  19  5.95715e+08
26  20  5.39664e+08
26  21  4.78532e+08
26  22  3.99626e+08
26  23  4.47234e+08
26  24  3.65019e+08
26  25  4.4716e+08
26  26  4.92809e+08
26  27  4.78518e+08
26  28  5.13278e+08
26  29  4.4245e+08
26  30  4.43811e+08
26  31  5.17629e+08
26  32  5.1355e+08
26  33  4.1669e+08
26  34  4.18966e+08
26  35  4.4235e+08
26  36  3.93019e+08
26  37  3.58106e+08
26  38  4.53615e+08
26  39  5.00374e+08
26  40  5.28107e+08
26  41  6.72333e+08
26  42  1.00056e+09
26  43  7.36081e+08
26  44  4.67839e+08
26  45  3.89904e+08
26  46  3.59933e+08
26  47  4.13884e+08
26  48  3.18703e+08
26  49  3.1925e+08
26  50  3.79617e+08
27  0  1.41013e+08
27  1  1.04071e+08
27  2  1.36036e+08
27  3  1.23047e+08
27  4  1.29236e+08
27  5  1.57969e+08
27  6  2.11897e+08
27  7  3.35804e+08
27  8  4.34584e+08
27  9  4.93626e+08
27  10  4.93623e+08
27  11  5.1456e+08
27  12  5.28786e+08
27  13  5.15648e+08
27  14  5.7076e+08
27  15  5.54337e+08
27  16  5.69115e+08
27  17  6.11702e+08
27  18  2.47477e+09
27  19  8.23831e+08
27  20  5.59929e+08
27  21  5.50692e+08
27  22  5.4142e+08
27  23  4.69669e+08
27  24  3.91734e+08
27  25  3.94592e+08
27  26  4.63448e+08
27  27  4.68491e+08
27  28  5.12156e+08
27  29  4.26292e+08
27  30  4.72892e+08
27  31  4.35553e+08
27  32  4.82351e+08
27  33  4.29497e+08
27  34  4.03743e+08
27  35  4.49432e+08
27  36  4.42793e+08
27  37  4.06155e+08
27  38  3.86293e+08
27  39  4.2786e+08
27  40  3.74619e+08
27  41  4.95555e+08
27  42  7.91537e+08
27  43  7.49204e+08
27  44  6.0266e+08
27  45  4.80761e+08
27  46  3.84279e+08
27  47  3.98151e+08
27  48  4.03995e+08
27  49  3.8815e+08
27  50  3.35386e+08
28  0  1.20826e+08
28  1  6.4978e+07
28  2  1.28405e+08
28  3  0
28  4  1.2996e+07
28  5  1.4131e+08
28  6  1.65609e+08
28  7  1.6738e+08
28  8  3.37115e+08
28  9  6.25062e+08
28  10  4.60471e+08
28  11  4.51318e+08
28  12  5.04292e+08
28  13  5.2342e+08
28  14  5.08405e+08
28  15  5.60263e+08
28  16  6.82773e+08
28  17  5.69405e+08
28  18  6.55569e+08
28  19  1.46253e+09
28  20  7.67355e+08
28  21  4.77271e+08
28  22  4.66804e+08
28  23  5.56712e+08
28  24  4.29758e+08
28  25  3.85059e+08
28  26  4.24103e+08
28  27  4.56896e+08
28  28  5.58452e+08
28  29  4.59984e+08
28  30  4.10034e+08
28  31  4.54592e+08
28  32  3.56712e+08
28  33  4.69357e+08
28  34  3.23156e+08
28  35  3.61622e+08
28  36  2.91043e+08
28  37  3.83045e+08
28  38  4.0312e+08
28  39  4.12608e+08
28  40  4.65884e+08
28  41  4.88794e+08
28  42  6.77752e+08
28  43  8.54956e+08
28  44  5.38074e+08
28  45  4.69518e+08
28  46  4.38734e+08
28  47  4.02992e+08
28  48  4.03903e+08
28  49  4.21502e+08
28  50  3.55153e+08
29  0  3.88276e+07
29  1  2.07675e+07
29  2  9.95008e+07
29  3  0
29  4  0
29  5  0
29  6  1.6033e+08
29  7  1.44206e+08
29  8  3.99619e+08
29  9  5.4009e+08
29  10  4.67163e+08
29  11  5.63153e+08
29  12  5.84939e+08
29  13  6.09195e+08
29  14  5.72733e+08
29  15  7.09232e+08
29  16  6.697e+08
29  17  5.34733e+08
29  18  6.32833e+08
29  19  1.27381e+09
29  20  6.68542e+08
29  21  4.69886e+08
29  22  5.38028e+08
29  23  5.73185e+08
29  24  4.18049e+08
29  25  4.74774e+08
29  26  4.35584e+08
29  27  5.51871e+08
29  28  4.57691e+08
29  29  5.31918e+08
29  30  4.09502e+08
29  31  4.0951e+08
29  32  4.29947e+08
29  33  3.56532e+08
29  34  3.92462e+08
29  35  3.41628e+08
29  36  4.01905e+08
29  37  3.36972e+08
29  38  3.83117e+08
29  39  4.81312e+08
29  40  3.69256e+08
29  41  4.66791e+08
29  42  7.88335e+08
29  43  1.03851e+09
29  44  5.31161e+08
29  45  4.03398e+08
29  46  3.50925e+08
29  47  3.95503e+08
29  48  4.58515e+08
29  49  4.7698e+08
29  50  4.17824e+08
30  0  1.48774e+07
30  1  6.11261e+07
30  2  5.37597e+07
30  3  0
30  4  1.12032e+07
30  5  5.65796e+07
30  6  6.80745e+07
30  7  1.95355e+08
30  8  3.13673e+08
30  9  4.26933e+08
30  10  5.27912e+08
30  11  5.94064e+08
30  12  6.82251e+08
30  13  5.68403e+08
30  14  5.41588e+08
30  15  6.34476e+08
30  16  6.3174e+08
30  17  6.75277e+08
30  18  6.64784e+08
30  19  9.56753e+08
30  20  5.53352e+08
30  21  5.05114e+08
30  22  4.13803e+08
30  23  5.46026e+08
30  24  4.18202e+08
30  25  4.5128e+08
30  26  5.00079e+08
30  27  4.51689e+08
30  28  4.73804e+08
30  29  4.43069e+08
30  30  3.3816e+08
30  31  4.11709e+08
30  32  4.12435e+08
30  33  4.03722e+08
30  34  3.88691e+08
30  35  4.49686e+08
30  36  3.9211e+08
30  37  4.568e+08
30  38  4.73625e+08
30  39  4.0377e+08
30  40  4.32159e+08
30  41  4.98327e+08
30  42  6.06407e+08
30  43  8.41156e+08
30  44  9.87495e+08
30  45  4.9904e+08
30  46  4.12885e+08
30  47  4.72876e+08
30  48  3.8681e+08
30  49  3.87883e+08
30  50  4.69348e+08
31  0  8.63063e+06
31  1  2.15904e+07
31  2  1.37586e+08
31  3  2.97095e+07
31  4  8.80938e+07
31  5  0
31  6  2.21052e+08
31  7  2.48404e+08
31  8  3.82654e+08
31  9  5.11404e+08
31  10  5.71331e+08
31  11  5.03477e+08
31  12  5.8798e+08
31  13  5.40827e+08
31  14  5.93862e+08
31  15  6.42699e+08
31  16  5.93481e+08
31  17  5.01827e+08
31  18  6.04874e+08
31  19  8.09609e+08
31  20  5.70297e+08
31  21  4.66004e+08
31  22  4.68303e+08
31  23  4.73372e+08
31  24  4.45175e+08
31  25  4.6118e+08
31  26  4.34299e+08
31  27  4.51667e+08
31  28  4.85264e+08
31  29  3.93009e+08
31  30  3.60671e+08
31  31  4.02728e+08
31  32  4.11326e+08
31  33  3.17198e+08
31  34  3.35396e+08
31  35  3.60833e+08
31  36  4.50808e+08
31  37  4.16821e+08
31  38  4.60606e+08
31  39  4.14778e+08
31  40  4.42595e+08
31  41  6.6179e+08
31  42  6.44829e+08
31  43  1.2748e+09
31  44  6.17107e+08
31  45  5.013e+08
31  46  3.73286e+08
31  47  4.55345e+08
31  48  4.22925e+08
31  49  3.67136e+08
31  50  4.0755e+08
32  0  1.06436e+08
32  1  3.96059e+07
32  2  2.71915e+08
32  3  3.59438e+07
32  4  1.92632e+08
32  5  1.45805e+08
32  6  2.36656e+08
32  7  2.32303e+08
32  8  3.97471e+08
32  9  4.80849e+08
32  10  4.2924e+08
32  11  6.48674e+08
32  12  4.93877e+08
32  13  5.15403e+08
32  14  5.75042e+08
32  15  5.68342e+08
32  16  5.56607e+08
32  17  5.37721e+08
32  18  7.83805e+08
32  19  6.20419e+08
32  20  4.517e+08
32  21  3.9351e+08
32  22  5.07004e+08
32  23  4.818e+08
32  24  3.81958e+08
32  25  4.09458e+08
32  26  4.4866e+08
32  27  4.47117e+08
32  28  4.22085e+08
32  29  4.05909e+08
32  30  3.57394e+08
32  31  4.05006e+08
32  32  3.76794e+08
32  33  3.72382e+08
32  34  3.40711e+08
32  35  3.0192e+08
32  36  3.84946e+08
32  37  4.41553e+08
32  38  3.36479e+08
32  39  3.76998e+08
32  40  3.82408e+08
32  41  4.56847e+08
32  42  6.51708e+08
32  43  1.13137e+09
32  44  1.18816e+09
32  45  4.59652e+08
32  46  4.13832e+08
32  47  3.56623e+08
32  48  3.4429e+08
32  49  4.3076e+08
32  50  3.9536e+08
33  0  2.00079e+08
33  1  1.64876e+08
33  2  4.98568e+08
33  3  1.9981e+08
33  4  1.34558e+08
33  5  1.86026e+08
33  6  3.39927e+08
33  7  3.03149e+08
33  8  4.73302e+08
33  9  4.75841e+08
33  10  4.42653e+08
33  11  5.11856e+08
33  12  5.42607e+08
33  13  4.72449e+08
33  14  4.65473e+08
33  15  5.60779e+08
33  16  5.7408e+08
33  17  5.63248e+08
33  18  6.05756e+08
33  19  6.37008e+08
33  20  4.54328e+08
33  21  4.27091e+08
33  22  5.17095e+08
33  23  3.98273e+08
33  24  3.92161e+08
33  25  3.63761e+08
33  26  4.59111e+08
33  27  4.87354e+08
33  28  4.83759e+08
33  29  3.82083e+08
33  30  3.85449e+08
33  31  3.51151e+08
33  32  3.34328e+08
33  33  3.66073e+08
33  34  3.86262e+08
33  35  3.42463e+08
33  36  4.02811e+08
33  37  4.19512e+08
33  38  4.12458e+08
33  39  3.48686e+08
33  40  4.03202e+08
33  41  5.99275e+08
33  42  6.80766e+08
33  43  1.78993e+09
33  44  1.06111e+09
33  45  4.70476e+08
33  46  4.59408e+08
33  47  4.80648e+08
33  48  4.50664e+08
33  49  4.09651e+08
33  50  4.46346e+08
34  0  2.64023e+08
34  1  1.15923e+08
34  2  6.04046e+08
34  3  2.89144e+08
34  4  2.27252e+08
34  5  1.99063e+08
34  6  3.38187e+08
34  7  3.88717e+08
34  8  3.38808e+08
34  9  3.91563e+08
34  10  4.66432e+08
34  11  5.26849e+08
34  12  5.20325e+08
34  13  5.93461e+08
34  14  5.60817e+08
34  15  5.98038e+08
34  16  5.79573e+08
34  17  5.51932e+08
34  18  5.9094e+08
34  19  5.93633e+08
34  20  4.33165e+08
34  21  3.89849e+08
34  22  5.16555e+08
34  23  4.91934e+08
34  24  3.33441e+08
34  25  4.56256e+08
34  26  4.42231e+08
34  27  5.19985e+08
34  28  4.13979e+08
34  29  4.15051e+08
34  30  3.65823e+08
34  31  3.75833e+08
34  32  3.70435e+08
34  33  4.03108e+08
34  34  4.22047e+08
34  35  4.11981e+08
34  36  4.26104e+08
34  37  3.63422e+08
34  38  4.09151e+08
34  39  4.68709e+08
34  40  4.06175e+08
34  41  4.79653e+08
34  42  6.83227e+08
34  43  2.505e+09
34  44  1.22695e+09
34  45  5.83975e+08
34  46  4.28794e+08
34  47  4.42435e+08
34  48  4.58085e+08
34  49  4.39454e+08
34  50  4.42769e+08
35  0  2.87018e+08
35  1  2.17097e+08
35  2  3.93269e+08
35  3  7.71835e+08
35  4  2.96811e+08
35  5  2.10886e+08
35  6  3.51799e+08
35  7  3.11773e+08
35  8  3.22042e+08
35  9  3.20551e+08
35  10  3.59978e+08
35  11  5.95395e+08
35  12  5.62987e+08
35  13  6.31224e+08
35  14  4.42876e+08
35  15  5.30589e+08
35  16  6.63703e+08
35  17  5.46355e+08
35  18  4.93922e+08
35  19  5.74232e+08
35  20  5.6955e+08
35  21  4.72912e+08
35  22  4.59126e+08
35  23  4.59809e+08
35  24  5.03082e+08
35  25  3.77255e+08
35  26  4.27055e+08
35  27  4.63072e+08
35  28  5.6759e+08
35  29  5.39366e+08
35  30  5.10603e+08
35  31  3.52641e+08
35  32  4.32668e+08
35  33  4.0971e+08
35  34  3.93569e+08
35  35  3.65509e+08
35  36  3.26276e+08
35  37  3.62145e+08
35  38  3.82778e+08
35  39  3.44033e+08
35  40  4.59221e+08
35  41  4.25813e+08
35  42  5.4723e+08
35  43  5.40314e+08
35  44  1.28465e+09
35  45  8.22213e+08
35  46  4.50465e+08
35  47  4.24871e+08
35  48  3.08207e+08
35  49  4.48143e+08
35  50  4.64987e+08
36  0  3.08915e+08
36  1  3.03306e+08
36  2  4.76767e+08
36  3  3.47664e+08
36  4  3.40371e+08
36  5  2.52492e+08
36  6  3.23958e+08
36  7  3.45106e+08
36  8  3.45418e+08
36  9  3.32145e+08
36  10  4.09406e+08
36  11  4.56392e+08
36  12  6.41087e+08
36  13  5.41266e+08
36  14  5.24136e+08
36  15  5.46674e+08
36  16  5.63366e+08
36  17  5.47009e+08
36  18  5.58862e+08
36  19  5.44255e+08
36  20  5.84041e+08
36  21  3.7563e+08
36  22  4.36406e+08
36  23  4.9357e+08
36  24  4.76179e+08
36  25  4.64864e+08
36  26  4.64646e+08
36  27  4.48147e+08
36  28  4.35378e+08
36  29  4.27589e+08
36  30  4.85601e+08
36  31  3.80349e+08
36  32  3.99076e+08
36  33  4.02954e+08
36  34  3.16991e+08
36  35  3.48545e+08
36  36  4.30448e+08
36  37  3.83557e+08
36  38  4.30264e+08
36  39  5.25641e+08
36  40  4.91826e+08
36  41  5.15514e+08
36  42  4.70588e+08
36  43  6.08395e+08
36  44  1.09529e+09
36  45  5.74352e+08
36  46  4.57935e+08
36  47  4.56495e+08
36  48  4.01889e+08
36  49  4.25116e+08
36  50  5.2151e+08
37  0  2.36674e+08
37  1  2.91445e+08
37  2  4.26944e+08
37  3  2.93228e+08
37  4  3.13784e+08
37  5  3.96422e+08
37  6  3.35156e+08
37  7  4.00422e+08
37  8  3.97681e+08
37  9  4.46897e+08
37  10  4.18141e+08
37  11  4.74944e+08
37  12  5.27894e+08
37  13  4.84994e+08
37  14  4.90516e+08
37  15  6.07256e+08
37  16  5.93031e+08
37  17  6.12553e+08
37  18  5.16738e+08
37  19  5.31635e+08
37  20  5.61282e+08
37  21  4.05735e+08
37  22  4.89121e+08
37  23  5.32667e+08
37  24  5.68863e+08
37  25  4.61131e+08
37  26  3.96262e+08
37  27  5.40733e+08
37  28  5.07701e+08
37  29  4.48762e+08
37  30  3.74591e+08
37  31  4.07487e+08
37  32  3.98771e+08
37  33  3.72303e+08
37  34  4.12785e+08
37  35  3.47547e+08
37  36  4.07685e+08
37  37  3.24626e+08
37  38  3.60447e+08
37  39  4.47094e+08
37  40  6.36741e+08
37  41  4.28548e+08
37  42  4.93896e+08
37  43  6.09433e+08
37  44  9.6566e+08
37  45  4.7348e+08
37  46  3.39366e+08
37  47  3.92331e+08
37  48  4.02426e+08
37  49  3.73899e+08
37  50  4.73222e+08
38  0  3.21546e+08
38  1  3.70357e+08
38  2  3.26052e+08
38  3  4.7968e+08
38  4  2.93809e+08
38  5  3.09596e+08
38  6  2.86576e+08
38  7  3.56489e+08
38  8  3.63016e+08
38  9  3.79118e+08
38  10  4.11901e+08
38  11  4.43248e+08
38  12  5.22747e+08
38  13  4.93075e+08
38  14  5.69523e+08
38  15  6.20426e+08
38  16  5.85044e+08
38  17  5.42572e+08
38  18  4.11871e+08
38  19  5.83103e+08
38  20  5.87021e+08
38  21  4.916e+08
38  22  4.8262e+08
38  23  4.8223e+08
38  24  4.56932e+08
38  25  4.52286e+08
38  26  4.38676e+08
38  27  4.47155e+08
38  28  4.62211e+08
38  29  4.1278e+08
38  30  4.39393e+08
38  31  4.10426e+08
38  32  4.8298e+08
38  33  3.80051e+08
38  34  3.68724e+08
38  35  4.11232e+08
38  36  3.51999e+08
38  37  3.01864e+08
38  38  3.85278e+08
38  39  4.15404e+08
38  40  6.52523e+08
38  41  4.46151e+08
38  42  4.57459e+08
38  43  5.64086e+08
38  44  8.54208e+08
38  45  3.80716e+08
38  46  3.46085e+08
38  47  3.6631e+08
38  48  3.89803e+08
38  49  3.73712e+08
38  50  4.96561e+08
39  0  4.94457e+08
39  1  4.59196e+08
39  2  2.79852e+08
39  3  3.78818e+08
39  4  4.80574e+08
39  5  3.28546e+08
39  6  3.64754e+08
39  7  4.1483e+08
39  8  3.88227e+08
39  9  4.40062e+08
39  10  4.04911e+08
39  11  5.3051e+08
39  12  4.44153e+08
39  13  4.73717e+08
39  14  6.83119e+08
39  15  6.10586e+08
39  16  5.9245e+08
39  17  4.79817e+08
39  18  5.47604e+08
39  19  4.553e+08
39  20  3.81398e+08
39  21  5.09695e+08
39  22  4.44322e+08
39  23  4.53373e+08
39  24  5.14391e+08
39  25  5.23176e+08
39  26  4.49263e+08
39  27  4.26038e+08
39  28  4.19631e+08
39  29  3.81872e+08
39  30  4.63957e+08
39  31  4.3086e+08
39  32  4.98142e+08
39  33  4.11149e+08
39  34  2.45273e+08
39  35  3.12488e+08
39  36  3.99033e+08
39  37  3.17145e+08
39  38  3.64508e+08
39  39  4.37187e+08
39  40  8.22647e+08
39  41  5.08589e+08
39  42  3.56403e+08
39  43  5.96805e+08
39  44  6.3288e+08
39  45  3.64258e+08
39  46  4.28112e+08
39  47  3.94631e+08
39  48  3.87724e+08
39  49  3.3302e+08
39  50  5.32213e+08
40  0  5.11928e+08
40  1  3.74546e+08
40  2  3.85196e+08
40  3  3.01294e+08
40  4  4.03375e+08
40  5  3.93296e+08
40  6  3.82852e+08
40  7  3.51258e+08
40  8  3.77482e+08
40  9  3.45307e+08
40  10  4.69148e+08
40  11  3.92565e+08
40  12  6.0143e+08
40  13  4.9252e+08
40  14  3.85008e+08
40  15  7.24717e+08
40  16  4.10708e+08
40  17  5.55358e+08
40  18  5.45042e+08
40  19  6.28719e+08
40  20  3.76287e+08
40  21  4.51782e+08
40  22  4.97541e+08
40  23  4.98846e+08
40  24  4.84075e+08
40  25  4.19107e+08
40  26  4.94297e+08
40  27  3.68239e+08
40  28  4.88266e+08
40  29  4.46521e+08
40  30  4.79149e+08
40  31  4.18564e+08
40  32  4.09219e+08
40  33  4.11217e+08
40  34  3.83946e+08
40  35  4.13477e+08
40  36  4.23002e+08
40  37  4.1096e+08
40  38  3.34036e+08
40  39  5.65019e+08
40  40  8.44327e+08
40  41  4.43192e+08
40  42  4.79938e+08
40  43  4.15951e+08
40  44  5.85262e+08
40  45  4.07833e+08
40  46  3.62437e+08
40  47  3.84921e+08
40  48  4.38255e+08
40  49  3.60504e+08
40  50  4.90709e+08
41  0  3.56383e+08
41  1  3.77726e+08
41  2  3.59588e+08
41  3  3.16971e+08
41  4  3.34442e+08
41  5  3.74261e+08
41  6  3.79443e+08
41  7  3.30634e+08
41  8  3.94344e+08
41  9  4.29541e+08
41  10  3.88288e+08
41  11  3.91141e+08
41  12  4.79183e+08
41  13  4.75515e+08
41  14  3.76863e+08
41  15  4.30776e+08
41  16  5.59473e+08
41  17  5.01165e+08
41  18  3.68263e+08
41  19  5.24394e+08
41  20  5.56636e+08
41  21  4.39368e+08
41  22  4.03858e+08
41  23  4.29649e+08
41  24  3.96583e+08
41  25  4.06561e+08
41  26  4.16064e+08
41  27  4.91361e+08
41  28  4.07284e+08
41  29  4.10427e+08
41  30  4.26525e+08
41  31  4.43977e+08
41  32  5.075e+08
41  33  4.41563e+08
41  34  3.91909e+08
41  35  4.08986e+08
41  36  3.75396e+08
41  37  3.56795e+08
41  38  3.80441e+08
41  39  3.84221e+08
41  40  1.06847e+09
41  41  5.2612e+08
41  42  4.71113e+08
41  43  4.05108e+08
41  44  4.55777e+08
41  45  3.78984e+08
41  46  3.85352e+08
41  47  4.11411e+08
41  48  3.52837e+08
41  49  4.03942e+08
41  50  6.22806e+08
42  0  3.19566e+08
42  1  3.17115e+08
42  2  3.27751e+08
42  3  3.91132e+08
42  4  2.9949e+08
42  5  3.11092e+08
42  6  3.11473e+08
42  7  3.59872e+08
42  8  3.62039e+08
42  9  3.71849e+08
42  10  4.79071e+08
42  11  4.09765e+08
42  12  3.1591e+08
42  13  4.12794e+08
42  14  4.23659e+08
42  15  3.82335e+08
42  16  4.25148e+08
42  17  4.8333e+08
42  18  4.35762e+08
42  19  4.85505e+08
42  20  5.38564e+08
42  21  4.98803e+08
42  22  4.70978e+08
42  23  4.97981e+08
42  24  5.26637e+08
42  25  3.89446e+08
42  26  4.11154e+08
42  27  5.07712e+08
42  28  4.76772e+08
42  29  4.31455e+08
42  30  3.72527e+08
42  31  4.11163e+08
42  32  5.15375e+08
42  33  4.34161e+08
42  34  4.34673e+08
42  35  4.1851e+08
42  36  4.41604e+08
42  37  4.16596e+08
42  38  4.214e+08
42  39  4.63778e+08
42  40  1.17031e+09
42  41  8.86224e+08
42  42  5.12568e+08
42  43  3.93399e+08
42  44  4.28765e+08
42  45  4.21808e+08
42  46  3.89025e+08
42  47  3.80779e+08
42  48  4.27154e+08
42  49  3.88026e+08
42  50  5.07012e+08
43  0  3.36481e+08
43  1  3.35614e+08
43  2  3.96403e+08
43  3  3.72404e+08
43  4  3.9158e+08
43  5  4.06517e+08
43  6  3.69783e+08
43  7  3.64022e+08
43  8  4.07958e+08
43  9  2.99537e+08
43  10  3.93919e+08
43  11  3.32859e+08
43  12  4.41734e+08
43  13  3.76639e+08
43  14  3.38706e+08
43  15  4.24888e+08
43  16  4.25842e+08
43  17  4.37685e+08
43  18  4.43888e+08
43  19  4.46832e+08
43  20  4.58479e+08
43  21  4.75362e+08
43  22  4.42342e+08
43  23  4.81954e+08
43  24  4.65677e+08
43  25  4.26254e+08
43  26  4.29876e+08
43  27  4.22892e+08
43  28  4.74335e+08
43  29  3.8651e+08
43  30  4.54937e+08
43  31  5.89925e+08
43  32  4.35456e+08
43  33  5.04448e+08
43  34  4.34144e+08
43  35  5.04833e+08
43  36  4.18174e+08
43  37  3.02484e+08
43  38  4.24113e+08
43  39  5.35615e+08
43  40  1.83379e+09
43  41  7.36557e+08
43  42  4.69493e+08
43  43  4.30644e+08
43  44  4.84145e+08
43  45  3.48312e+08
43  46  3.27175e+08
43  47  3.14369e+08
43  48  4.77888e+08
43  49  3.59289e+08
43  50  6.65377e+08
44  0  3.43069e+08
44  1  2.53757e+08
44  2  3.62066e+08
44  3  2.39252e+08
44  4  4.15213e+08
44  5  3.70801e+08
44  6  2.38748e+08
44  7  3.64362e+08
44  8  3.57686e+08
44  9  3.26767e+08
44  10  3.54916e+08
44  11  2.98808e+08
44  12  5.21699e+08
44  13  3.76226e+08
44  14  3.52291e+08
44  15  4.33132e+08
44  16  3.3006e+08
44  17  3.58823e+08
44  18  5.07908e+08
44  19  3.55365e+08
44  20  4.38967e+08
44  21  4.22765e+08
44  22  4.92312e+08
44  23  3.77015e+08
44  24  4.09766e+08
44  25  4.96739e+08
44  26  5.45886e+08
44  27  4.62062e+08
44  28  4.8605e+08
44  29  4.49707e+08
44  30  4.42225e+08
44  31  4.76062e+08
44  32  4.82799e+08
44  33  5.61478e+08
44  34  4.01909e+08
44  35  3.94359e+08
44  36  3.80416e+08
44  37  4.25843e+08
44  38  4.40433e+08
44  39  4.69885e+08
44  40  1.13202e+09
44  41  4.829e+08
44  42  4.85078e+08
44  43  3.97102e+08
44  44  4.48334e+08
44  45  3.72051e+08
44  46  3.1665e+08
44  47  3.67307e+08
44  48  4.37634e+08
44  49  4.58738e+08
44  50  9.13956e+08
45  0  3.68634e+08
45  1  3.405e+08
45  2  3.23458e+08
45  3  3.41288e+08
45  4  3.39122e+08
45  5  3.14957e+08
45  6  3.31031e+08
45  7  3.15789e+08
45  8  4.34906e+08
45  9  3.55993e+08
45  10  3.6587e+08
45  11  3.92957e+08
45  12  4.46284e+08
45  13  7.57153e+08
45  14  4.33658e+08
45  15  4.46738e+08
45  16  4.01701e+08
45  17  4.06344e+08
45  18  4.55363e+08
45  19  5.00121e+08
45  20  3.94426e+08
45  21  4.30248e+08
45  22  4.47439e+08
45  23  4.70881e+08
45  24  4.4374e+08
45  25  4.2435e+08
45  26  5.67037e+08
45  27  4.17553e+08
45  28  4.62114e+08
45  29  3.88959e+08
45  30  4.35809e+08
45  31  5.57261e+08
45  32  5.20243e+08
45  33  6.90071e+08
45  34  4.81712e+08
45  35  4.54179e+08
45  36  3.85649e+08
