row  column  (images_29.edf Zn-K*images_29.edf Ar-K**2.3)
6  17  7.57316e+07
6  18  8.58724e+07
6  19  6.08044e+07
6  20  8.48804e+07
6  21  6.31595e+07
6  22  6.0224e+07
6  23  5.26328e+07
6  24  5.48013e+07
6  25  7.07646e+07
6  26  9.1026e+07
6  27  1.71431e+08
6  28  6.03106e+07
6  29  5.82658e+07
6  30  4.59893e+07
6  31  4.57315e+07
6  32  4.41348e+07
6  33  4.2487e+07
6  34  4.76818e+07
6  35  4.96259e+07
6  36  6.30063e+07
6  37  4.98283e+07
6  38  6.60068e+07
6  39  5.38885e+07
6  40  9.59706e+07
6  41  2.16007e+08
6  42  8.72405e+07
6  43  6.83815e+07
6  44  5.59652e+07
6  45  4.57558e+07
6  46  6.09009e+07
6  47  7.36337e+07
6  48  8.10427e+07
6  49  8.34562e+07
6  50  2.49138e+07
7  0  4.44712e+06
7  1  1.61225e+06
7  2  8.26193e+06
7  3  0
7  4  2.74951e+07
7  5  3.85809e+07
7  6  5.49913e+07
7  7  8.88398e+07
7  8  5.94529e+07
7  9  7.49747e+07
7  10  5.33048e+07
7  11  7.3589e+07
7  12  6.80648e+07
7  13  9.73425e+07
7  14  7.67974e+07
7  15  6.53283e+07
7  16  7.77502e+07
7  17  7.63485e+07
7  18  7.43513e+07
7  19  7.22981e+07
7  20  6.91828e+07
7  21  7.43542e+07
7  22  6.60035e+07
7  23  5.10517e+07
7  24  5.73363e+07
7  25  5.09219e+07
7  26  6.91535e+07
7  27  1.17112e+08
7  28  4.97719e+07
7  29  4.55848e+07
7  30  3.24111e+07
7  31  6.64914e+07
7  32  6.5248e+07
7  33  5.72353e+07
7  34  4.32643e+07
7  35  6.57915e+07
7  36  4.27709e+07
7  37  4.81866e+07
7  38  6.47024e+07
7  39  6.53941e+07
7  40  6.92163e+07
7  41  1.15234e+08
7  42  6.55953e+07
7  43  7.25223e+07
7  44  5.90541e+07
7  45  5.35904e+07
7  46  5.26069e+07
7  47  5.83732e+07
7  48  5.73995e+07
7  49  5.55977e+07
7  50  1.86969e+07
8  0  3.56642e+06
8  1  1.11178e+07
8  2  0
8  3  5.69103e+06
8  4  2.13244e+07
8  5  4.57311e+07
8  6  8.40002e+07
8  7  6.20359e+07
8  8  7.00591e+07
8  9  6.60342e+07
8  10  7.11517e+07
8  11  7.95282e+07
8  12  5.88587e+07
8  13  7.47773e+07
8  14  8.51308e+07
8  15  6.15787e+07
8  16  9.34077e+07
8  17  8.92856e+07
8  18  7.21785e+07
8  19  7.52009e+07
8  20  6.9598e+07
8  21  6.52987e+07
8  22  5.34443e+07
8  23  4.61742e+07
8  24  3.65062e+07
8  25  6.61909e+07
8  26  5.74156e+07
8  27  8.67097e+07
8  28  6.27194e+07
8  29  4.28489e+07
8  30  5.99472e+07
8  31  5.07798e+07
8  32  5.68005e+07
8  33  5.48806e+07
8  34  7.90555e+07
8  35  5.58783e+07
8  36  5.66056e+07
8  37  6.53891e+07
8  38  6.34675e+07
8  39  5.2156e+07
8  40  6.30063e+07
8  41  1.12542e+08
8  42  5.50204e+07
8  43  5.71231e+07
8  44  5.95143e+07
8  45  4.18224e+07
8  46  5.5529e+07
8  47  6.02246e+07
8  48  5.48066e+07
8  49  6.72392e+07
8  50  2.4104e+07
9  0  0
9  1  0
9  2  1.03456e+06
9  3  0
9  4  2.16298e+07
9  5  4.29469e+07
9  6  9.60422e+07
9  7  3.12828e+07
9  8  5.74855e+07
9  9  5.17473e+07
9  10  8.86057e+07
9  11  7.3885e+07
9  12  6.13971e+07
9  13  8.61893e+07
9  14  6.78689e+07
9  15  7.52027e+07
9  16  6.69214e+07
9  17  8.14005e+07
9  18  9.81871e+07
9  19  8.01894e+07
9  20  8.35143e+07
9  21  7.7629e+07
9  22  5.56498e+07
9  23  8.88919e+07
9  24  5.16307e+07
9  25  8.27802e+07
9  26  5.81065e+07
9  27  7.90459e+07
9  28  7.95126e+07
9  29  4.81693e+07
9  30  5.4481e+07
9  31  4.35968e+07
9  32  5.05126e+07
9  33  4.27182e+07
9  34  5.59472e+07
9  35  6.47147e+07
9  36  4.31447e+07
9  37  7.001e+07
9  38  5.49997e+07
9  39  5.39532e+07
9  40  6.43998e+07
9  41  8.25526e+07
9  42  5.8506e+07
9  43  5.37414e+07
9  44  5.77516e+07
9  45  4.27899e+07
9  46  3.43252e+07
9  47  6.35467e+07
9  48  5.32518e+07
9  49  4.72541e+07
9  50  3.85055e+07
10  0  0
10  1  0
10  2  7.5401e+06
10  3  1.05182e+07
10  4  3.01664e+07
10  5  6.57453e+07
10  6  1.13304e+08
10  7  4.7829e+07
10  8  6.26678e+07
10  9  8.05929e+07
10  10  8.05616e+07
10  11  6.22884e+07
10  12  7.97882e+07
10  13  5.68942e+07
10  14  7.28181e+07
10  15  5.11083e+07
10  16  5.57648e+07
10  17  8.0845e+07
10  18  6.9261e+07
10  19  6.01025e+07
10  20  8.02999e+07
10  21  7.00648e+07
10  22  6.1137e+07
10  23  7.89811e+07
10  24  5.79317e+07
10  25  7.2218e+07
10  26  4.67265e+07
10  27  6.42755e+07
10  28  6.07706e+07
10  29  3.75671e+07
10  30  5.39089e+07
10  31  5.28847e+07
10  32  5.56774e+07
10  33  4.66915e+07
10  34  5.05874e+07
10  35  4.55385e+07
10  36  6.02599e+07
10  37  4.82042e+07
10  38  5.98452e+07
10  39  5.65558e+07
10  40  6.36868e+07
10  41  6.78731e+07
10  42  3.6025e+07
10  43  5.82479e+07
10  44  4.57055e+07
10  45  3.51678e+07
10  46  4.58912e+07
10  47  4.40707e+07
10  48  4.20247e+07
10  49  4.82119e+07
10  50  5.83492e+07
11  0  0
11  1  4.66113e+06
11  2  1.07894e+07
11  3  3.38708e+07
11  4  5.25678e+07
11  5  8.29268e+07
11  6  6.17185e+07
11  7  3.87319e+07
11  8  3.78027e+07
11  9  5.92975e+07
11  10  7.87372e+07
11  11  7.57699e+07
11  12  6.52746e+07
11  13  5.78125e+07
11  14  4.91023e+07
11  15  5.64041e+07
11  16  5.55765e+07
11  17  5.63166e+07
11  18  5.67714e+07
11  19  5.66815e+07
11  20  5.47721e+07
11  21  6.08101e+07
11  22  6.50868e+07
11  23  6.65768e+07
11  24  5.40421e+07
11  25  7.08951e+07
11  26  6.41551e+07
11  27  6.22684e+07
11  28  4.51537e+07
11  29  6.88825e+07
11  30  3.87689e+07
11  31  4.84805e+07
11  32  6.24783e+07
11  33  5.61398e+07
11  34  5.43943e+07
11  35  4.88731e+07
11  36  4.2257e+07
11  37  6.63771e+07
11  38  4.22801e+07
11  39  6.30579e+07
11  40  3.72551e+07
11  41  6.42373e+07
11  42  4.0962e+07
11  43  5.09589e+07
11  44  4.81035e+07
11  45  4.55065e+07
11  46  5.13968e+07
11  47  4.41965e+07
11  48  3.49105e+07
11  49  6.07003e+07
11  50  5.07933e+07
12  0  0
12  1  0
12  2  2.233e+07
12  3  2.87189e+07
12  4  6.52117e+07
12  5  7.22009e+07
12  6  9.57072e+07
12  7  5.21829e+07
12  8  5.12502e+07
12  9  4.98219e+07
12  10  1.0337e+08
12  11  8.46174e+07
12  12  9.01688e+07
12  13  7.81903e+07
12  14  7.02185e+07
12  15  6.5507e+07
12  16  7.39752e+07
12  17  7.55326e+07
12  18  5.29361e+07
12  19  5.31105e+07
12  20  3.71374e+07
12  21  5.11436e+07
12  22  4.93665e+07
12  23  6.62093e+07
12  24  6.56009e+07
12  25  4.63281e+07
12  26  5.85577e+07
12  27  5.0764e+07
12  28  5.05143e+07
12  29  5.15925e+07
12  30  3.2997e+07
12  31  5.47549e+07
12  32  4.60748e+07
12  33  4.59407e+07
12  34  4.91831e+07
12  35  6.33224e+07
12  36  4.14913e+07
12  37  6.78167e+07
12  38  8.0912e+07
12  39  5.64244e+07
12  40  5.73145e+07
12  41  5.64354e+07
12  42  5.446e+07
12  43  4.59794e+07
12  44  3.34739e+07
12  45  5.27208e+07
12  46  3.95238e+07
12  47  4.6586e+07
12  48  4.67319e+07
12  49  3.54378e+07
12  50  5.2292e+07
13  0  0
13  1  1.22676e+07
13  2  1.48159e+07
13  3  4.30334e+07
13  4  9.48618e+07
13  5  8.48122e+07
13  6  5.8498e+07
13  7  5.26561e+07
13  8  5.17518e+07
13  9  8.27825e+07
13  10  7.96281e+07
13  11  8.11369e+07
13  12  7.37229e+07
13  13  6.55994e+07
13  14  8.0294e+07
13  15  7.88277e+07
13  16  6.1801e+07
13  17  5.02186e+07
13  18  4.78717e+07
13  19  5.38635e+07
13  20  4.86493e+07
13  21  4.35256e+07
13  22  5.05503e+07
13  23  6.60951e+07
13  24  5.13912e+07
13  25  6.67032e+07
13  26  5.58222e+07
13  27  6.81218e+07
13  28  4.94594e+07
13  29  6.50021e+07
13  30  4.16416e+07
13  31  4.55321e+07
13  32  6.45338e+07
13  33  4.03983e+07
13  34  3.74578e+07
13  35  4.99221e+07
13  36  3.78603e+07
13  37  5.80551e+07
13  38  4.91685e+07
13  39  5.02473e+07
13  40  5.49408e+07
13  41  6.30182e+07
13  42  4.92736e+07
13  43  7.07671e+07
13  44  4.78378e+07
13  45  5.61944e+07
13  46  5.94898e+07
13  47  5.4209e+07
13  48  3.60596e+07
13  49  4.72648e+07
13  50  3.38315e+07
14  0  8.63698e+06
14  1  3.06991e+07
14  2  3.38324e+07
14  3  4.15678e+07
14  4  8.8832e+07
14  5  8.45389e+07
14  6  6.01654e+07
14  7  6.22169e+07
14  8  5.98316e+07
14  9  6.4955e+07
14  10  7.98727e+07
14  11  9.57139e+07
14  12  1.06228e+08
14  13  7.55155e+07
14  14  8.11053e+07
14  15  8.37341e+07
14  16  5.59817e+07
14  17  5.21569e+07
14  18  6.10096e+07
14  19  3.70072e+07
14  20  5.22909e+07
14  21  5.38897e+07
14  22  3.93949e+07
14  23  5.3273e+07
14  24  5.26381e+07
14  25  5.55498e+07
14  26  7.29193e+07
14  27  5.02364e+07
14  28  8.08706e+07
14  29  4.05334e+07
14  30  4.268e+07
14  31  5.0357e+07
14  32  3.89843e+07
14  33  4.52533e+07
14  34  5.69652e+07
14  35  4.36871e+07
14  36  3.32959e+07
14  37  4.54053e+07
14  38  9.64111e+07
14  39  5.22105e+07
14  40  7.08504e+07
14  41  6.20079e+07
14  42  6.15548e+07
14  43  4.21797e+07
14  44  5.58965e+07
14  45  4.4523e+07
14  46  6.5941e+07
14  47  4.84788e+07
14  48  4.55572e+07
14  49  4.5632e+07
14  50  3.6912e+07
15  0  9.55013e+06
15  1  2.83012e+07
15  2  5.43413e+07
15  3  5.7562e+07
15  4  7.41366e+07
15  5  7.76731e+07
15  6  6.64366e+07
15  7  7.35217e+07
15  8  8.50718e+07
15  9  6.64053e+07
15  10  9.10751e+07
15  11  9.63338e+07
15  12  9.34244e+07
15  13  8.68865e+07
15  14  8.28984e+07
15  15  7.5332e+07
15  16  8.04137e+07
15  17  4.16053e+07
15  18  6.49397e+07
15  19  5.15166e+07
15  20  3.44934e+07
15  21  5.20352e+07
15  22  6.55156e+07
15  23  7.01532e+07
15  24  5.69816e+07
15  25  5.80632e+07
15  26  6.1778e+07
15  27  5.75106e+07
15  28  5.37879e+07
15  29  5.69467e+07
15  30  2.55284e+07
15  31  4.47287e+07
15  32  4.35491e+07
15  33  3.85855e+07
15  34  4.12404e+07
15  35  3.54502e+07
15  36  3.5883e+07
15  37  6.27549e+07
15  38  8.30177e+07
15  39  5.73669e+07
15  40  5.98029e+07
15  41  5.01529e+07
15  42  3.614e+07
15  43  5.61807e+07
15  44  4.02395e+07
15  45  4.20914e+07
15  46  4.49787e+07
15  47  4.72918e+07
15  48  3.13307e+07
15  49  5.45766e+07
15  50  3.88162e+07
16  0  1.7256e+07
16  1  1.39163e+07
16  2  3.86673e+07
16  3  5.91477e+07
16  4  6.90602e+07
16  5  9.26331e+07
16  6  7.017e+07
16  7  7.16183e+07
16  8  7.66803e+07
16  9  6.88794e+07
16  10  8.43765e+07
16  11  9.97302e+07
16  12  8.38041e+07
16  13  9.23955e+07
16  14  1.23338e+08
16  15  9.47081e+07
16  16  6.05304e+07
16  17  5.04698e+07
16  18  6.57969e+07
16  19  5.28837e+07
16  20  3.72677e+07
16  21  4.77217e+07
16  22  5.08724e+07
16  23  7.04705e+07
16  24  4.74731e+07
16  25  4.41939e+07
16  26  5.70778e+07
16  27  4.9212e+07
16  28  5.62628e+07
16  29  7.12208e+07
16  30  3.07443e+07
16  31  4.81321e+07
16  32  4.40734e+07
16  33  4.55566e+07
16  34  4.56697e+07
16  35  5.48244e+07
16  36  2.82822e+07
16  37  7.94319e+07
16  38  5.52558e+07
16  39  5.36934e+07
16  40  4.87241e+07
16  41  3.18137e+07
16  42  3.62328e+07
16  43  2.45578e+07
16  44  4.77787e+07
16  45  3.42577e+07
16  46  4.50742e+07
16  47  4.58646e+07
16  48  5.34038e+07
16  49  4.98363e+07
16  50  3.33208e+07
17  0  2.40273e+07
17  1  5.24048e+07
17  2  5.41863e+07
17  3  6.2889e+07
17  4  8.58943e+07
17  5  1.09484e+08
17  6  7.3579e+07
17  7  5.97607e+07
17  8  6.48934e+07
17  9  6.61782e+07
17  10  7.68401e+07
17  11  7.48158e+07
17  12  8.7527e+07
17  13  8.08895e+07
17  14  6.5929e+07
17  15  8.00659e+07
17  16  5.64819e+07
17  17  5.32814e+07
17  18  7.41594e+07
17  19  5.75129e+07
17  20  5.07978e+07
17  21  5.66298e+07
17  22  3.73808e+07
17  23  4.43636e+07
17  24  5.01289e+07
17  25  6.23423e+07
17  26  5.42529e+07
17  27  4.404e+07
17  28  5.58823e+07
17  29  4.75545e+07
17  30  4.1925e+07
17  31  4.36982e+07
17  32  3.18353e+07
17  33  3.88522e+07
17  34  4.95363e+07
17  35  3.32473e+07
17  36  3.68179e+07
17  37  4.14555e+07
17  38  4.53167e+07
17  39  3.84323e+07
17  40  4.28633e+07
17  41  4.86687e+07
17  42  4.4545e+07
17  43  4.88093e+07
17  44  2.54336e+07
17  45  3.86066e+07
17  46  4.73087e+07
17  47  2.96977e+07
17  48  3.02717e+07
17  49  5.03682e+07
17  50  5.37393e+07
18  0  1.27942e+07
18  1  4.17561e+07
18  2  6.95228e+07
18  3  4.14452e+07
18  4  7.59285e+07
18  5  1.08062e+08
18  6  5.31112e+07
18  7  6.10256e+07
18  8  7.8753e+07
18  9  7.79658e+07
18  10  6.26737e+07
18  11  8.12643e+07
18  12  9.81203e+07
18  13  6.11674e+07
18  14  8.07048e+07
18  15  7.69671e+07
18  16  6.351e+07
18  17  6.53062e+07
18  18  5.2363e+07
18  19  5.7883e+07
18  20  6.97565e+07
18  21  4.25705e+07
18  22  4.08198e+07
18  23  6.87662e+07
18  24  5.09177e+07
18  25  4.68365e+07
18  26  4.08231e+07
18  27  5.51606e+07
18  28  6.19249e+07
18  29  5.05859e+07
18  30  3.41551e+07
18  31  4.47834e+07
18  32  5.15702e+07
18  33  4.79249e+07
18  34  4.92201e+07
18  35  4.11616e+07
18  36  4.16919e+07
18  37  6.474e+07
18  38  5.64371e+07
18  39  4.37096e+07
18  40  5.13449e+07
18  41  4.01742e+07
18  42  3.09728e+07
18  43  5.05321e+07
18  44  4.09663e+07
18  45  3.47192e+07
18  46  5.66146e+07
18  47  2.76724e+07
18  48  4.64755e+07
18  49  3.15336e+07
18  50  3.48842e+07
19  0  2.58552e+07
19  1  6.82365e+07
19  2  4.87191e+07
19  3  8.32875e+07
19  4  8.4434e+07
19  5  1.04399e+08
19  6  6.10954e+07
19  7  8.7745e+07
19  8  8.86152e+07
19  9  6.32015e+07
19  10  9.47352e+07
19  11  8.08013e+07
19  12  6.61622e+07
19  13  5.49063e+07
19  14  7.91842e+07
19  15  6.29079e+07
19  16  6.05671e+07
19  17  9.54422e+07
19  18  4.89627e+07
19  19  5.48594e+07
19  20  7.67468e+07
19  21  5.4175e+07
19  22  5.15078e+07
19  23  5.15796e+07
19  24  6.26707e+07
19  25  4.99222e+07
19  26  4.02862e+07
19  27  5.01661e+07
19  28  5.68605e+07
19  29  5.19384e+07
19  30  3.87131e+07
19  31  2.74904e+07
19  32  4.47132e+07
19  33  3.98338e+07
19  34  4.34943e+07
19  35  3.51866e+07
19  36  4.10238e+07
19  37  5.11486e+07
19  38  4.63065e+07
19  39  3.06565e+07
19  40  2.9383e+07
19  41  4.46769e+07
19  42  5.01086e+07
19  43  3.53374e+07
19  44  3.52803e+07
19  45  4.51225e+07
19  46  4.76226e+07
19  47  5.96863e+07
19  48  3.26274e+07
19  49  4.55179e+07
19  50  2.95886e+07
20  0  4.74666e+07
20  1  9.71573e+07
20  2  6.98445e+07
20  3  7.80856e+07
20  4  7.71332e+07
20  5  8.67916e+07
20  6  6.56567e+07
20  7  6.09521e+07
20  8  6.62321e+07
20  9  6.47401e+07
20  10  7.20279e+07
20  11  7.38037e+07
20  12  9.49039e+07
20  13  6.21857e+07
20  14  8.19254e+07
20  15  6.89449e+07
20  16  5.91176e+07
20  17  5.71703e+07
20  18  6.24475e+07
20  19  4.81639e+07
20  20  7.25875e+07
20  21  5.48053e+07
20  22  6.11484e+07
20  23  4.77679e+07
20  24  5.8708e+07
20  25  4.37426e+07
20  26  4.79686e+07
20  27  4.95018e+07
20  28  5.66363e+07
20  29  6.18123e+07
20  30  4.06513e+07
20  31  3.79963e+07
20  32  4.81629e+07
20  33  2.95966e+07
20  34  3.37558e+07
20  35  4.60693e+07
20  36  3.16988e+07
20  37  4.06945e+07
20  38  5.14081e+07
20  39  4.6991e+07
20  40  4.67689e+07
20  41  4.31271e+07
20  42  4.40686e+07
20  43  2.95801e+07
20  44  3.26188e+07
20  45  3.99636e+07
20  46  5.78099e+07
20  47  4.86164e+07
20  48  5.03371e+07
20  49  4.77462e+07
20  50  3.9578e+07
21  0  3.52972e+07
21  1  1.07301e+08
21  2  7.1875e+07
21  3  1.00239e+08
21  4  1.04619e+08
21  5  9.13577e+07
21  6  5.98523e+07
21  7  6.14599e+07
21  8  8.97587e+07
21  9  6.46646e+07
21  10  6.61132e+07
21  11  7.92607e+07
21  12  5.94788e+07
21  13  7.0587e+07
21  14  5.3509e+07
21  15  8.12488e+07
21  16  6.02656e+07
21  17  6.44759e+07
21  18  7.4329e+07
21  19  6.75705e+07
21  20  6.06174e+07
21  21  5.15208e+07
21  22  5.92607e+07
21  23  7.17583e+07
21  24  4.56815e+07
21  25  3.95946e+07
21  26  4.8806e+07
21  27  6.49095e+07
21  28  6.77338e+07
21  29  3.60702e+07
21  30  5.44145e+07
21  31  3.72869e+07
21  32  4.24837e+07
21  33  3.71526e+07
21  34  4.48872e+07
21  35  3.9807e+07
21  36  4.90538e+07
21  37  4.77046e+07
21  38  3.63055e+07
21  39  3.34441e+07
21  40  3.16279e+07
21  41  2.67849e+07
21  42  5.30422e+07
21  43  4.00222e+07
21  44  3.58235e+07
21  45  4.19935e+07
21  46  4.2914e+07
21  47  3.04445e+07
21  48  3.89897e+07
21  49  4.86398e+07
21  50  4.29588e+07
22  0  4.37806e+07
22  1  1.05939e+08
22  2  8.31953e+07
22  3  9.3217e+07
22  4  7.83468e+07
22  5  9.71296e+07
22  6  5.74928e+07
22  7  8.65944e+07
22  8  7.00076e+07
22  9  8.22127e+07
22  10  5.0122e+07
22  11  6.23007e+07
22  12  7.19029e+07
22  13  6.95633e+07
22  14  6.52343e+07
22  15  5.28868e+07
22  16  8.71404e+07
22  17  6.09997e+07
22  18  6.82062e+07
22  19  5.12118e+07
22  20  7.53824e+07
22  21  4.11162e+07
22  22  7.13493e+07
22  23  6.63383e+07
22  24  7.49181e+07
22  25  4.8226e+07
22  26  4.66726e+07
22  27  5.36255e+07
22  28  5.38197e+07
22  29  5.67752e+07
22  30  3.54589e+07
22  31  6.6984e+07
22  32  4.80771e+07
22  33  5.76189e+07
22  34  4.10168e+07
22  35  4.29459e+07
22  36  4.1013e+07
22  37  4.0287e+07
22  38  2.66635e+07
22  39  3.63239e+07
22  40  3.88384e+07
22  41  3.32942e+07
22  42  4.49899e+07
22  43  3.35838e+07
22  44  4.06578e+07
22  45  4.22564e+07
22  46  3.814e+07
22  47  4.73779e+07
22  48  2.97159e+07
22  49  3.32986e+07
22  50  6.09053e+07
23  0  6.17636e+07
23  1  1.19322e+08
23  2  9.43214e+07
23  3  1.08739e+08
23  4  6.42702e+07
23  5  1.05815e+08
23  6  6.63119e+07
23  7  5.29503e+07
