row  column  (images_29.edf S-K*images_29.edf Ar-K**2.3)
0  0  0
0  1  0
0  2  0
0  3  0
0  4  0
0  5  0
0  6  0
0  7  0
0  8  0
0  9  0
0  10  0
0  11  1.36514e+07
0  12  1.48474e+07
0  13  1.62798e+07
0  14  8.41142e+06
0  15  2.17802e+07
0  16  1.98684e+07
0  17  1.8252e+07
0  18  2.19485e+07
0  19  2.23333e+07
0  20  1.48655e+07
0  21  2.5584e+07
0  22  1.10896e+07
0  23  2.98899e+07
0  24  1.83266e+07
0  25  3.35975e+07
0  26  3.82568e+07
0  27  4.05994e+07
0  28  2.41302e+07
0  29  3.69166e+07
0  30  1.88189e+07
0  31  2.14395e+07
0  32  2.96859e+07
0  33  3.74285e+07
0  34  3.56188e+07
0  35  2.66234e+07
0  36  4.24069e+07
0  37  2.01995e+07
0  38  4.02617e+07
0  39  3.09288e+07
0  40  4.08532e+07
0  41  3.78889e+07
0  42  4.66459e+07
0  43  3.69909e+07
0  44  3.92714e+07
0  45  3.98846e+07
0  46  1.80655e+07
0  47  2.43771e+07
0  48  3.15213e+07
0  49  3.67267e+07
0  50  2.95245e+07
1  0  0
1  1  0
1  2  0
1  3  0
1  4  0
1  5  0
1  6  0
1  7  0
1  8  0
1  9  0
1  10  2.09666e+07
1  11  1.54754e+07
1  12  1.88962e+07
1  13  1.7309e+07
1  14  2.29638e+07
1  15  9.27774e+06
1  16  1.64897e+07
1  17  2.07779e+07
1  18  3.37865e+07
1  19  3.62663e+07
1  20  3.70068e+07
1  21  3.29878e+07
1  22  3.05913e+07
1  23  3.61197e+07
1  24  2.40355e+07
1  25  2.39749e+07
1  26  3.48847e+07
1  27  3.96991e+07
1  28  3.40888e+07
1  29  4.13861e+07
1  30  2.40905e+07
1  31  2.69405e+07
1  32  2.15979e+07
1  33  3.32682e+07
1  34  3.87939e+07
1  35  3.18301e+07
1  36  3.88562e+07
1  37  3.86789e+07
1  38  3.73663e+07
1  39  4.83112e+07
1  40  4.59969e+07
1  41  3.31344e+07
1  42  3.59646e+07
1  43  4.25487e+07
1  44  3.31989e+07
1  45  2.37247e+07
1  46  2.32597e+07
1  47  3.0631e+07
1  48  3.33553e+07
1  49  3.33697e+07
1  50  1.42711e+07
2  0  0
2  1  0
2  2  0
2  3  0
2  4  0
2  5  0
2  6  0
2  7  0
2  8  0
2  9  0
2  10  0
2  11  2.63254e+07
2  12  1.85739e+07
2  13  3.21997e+07
2  14  1.06423e+07
2  15  1.16648e+07
2  16  1.48723e+07
2  17  2.99979e+07
2  18  2.08219e+07
2  19  2.04362e+07
2  20  2.46136e+07
2  21  3.40091e+07
2  22  2.83092e+07
2  23  4.28005e+07
2  24  2.37411e+07
2  25  3.3599e+07
2  26  4.15457e+07
2  27  3.46848e+07
2  28  2.68365e+07
2  29  3.30594e+07
2  30  3.985e+07
2  31  2.18544e+07
2  32  2.55186e+07
2  33  3.56004e+07
2  34  3.9941e+07
2  35  1.80425e+07
2  36  3.63696e+07
2  37  1.72698e+07
2  38  1.73807e+07
2  39  4.23279e+07
2  40  2.23107e+07
2  41  3.0873e+07
2  42  4.10671e+07
2  43  4.72852e+07
2  44  4.12773e+07
2  45  3.69014e+07
2  46  2.74509e+07
2  47  2.97218e+07
2  48  3.28736e+07
2  49  1.1869e+07
2  50  2.86842e+07
3  0  0
3  1  0
3  2  0
3  3  0
3  4  0
3  5  0
3  6  0
3  7  0
3  8  0
3  9  0
3  10  0
3  11  1.47219e+07
3  12  2.27857e+07
3  13  1.70669e+07
3  14  2.51735e+07
3  15  1.58591e+07
3  16  1.69404e+07
3  17  1.46377e+07
3  18  3.30583e+07
3  19  2.57063e+07
3  20  3.75952e+07
3  21  2.51912e+07
3  22  3.25892e+07
3  23  3.55117e+07
3  24  3.02317e+07
3  25  5.0683e+07
3  26  2.79174e+07
3  27  3.39429e+07
3  28  2.16702e+07
3  29  4.16506e+07
3  30  3.04261e+07
3  31  3.22524e+07
3  32  3.35783e+07
3  33  3.51204e+07
3  34  4.15815e+07
3  35  3.17964e+07
3  36  2.39858e+07
3  37  3.98747e+07
3  38  3.74496e+07
3  39  3.35693e+07
3  40  3.56922e+07
3  41  3.64223e+07
3  42  4.06797e+07
3  43  2.17928e+07
3  44  3.9872e+07
3  45  2.17876e+07
3  46  2.90397e+07
3  47  4.02366e+07
3  48  2.62623e+07
3  49  3.59052e+07
3  50  2.06182e+07
4  0  0
4  1  0
4  2  0
4  3  0
4  4  0
4  5  0
4  6  0
4  7  0
4  8  0
4  9  1.14541e+07
4  10  8.99594e+06
4  11  0
4  12  1.76523e+07
4  13  2.07529e+07
4  14  2.12514e+07
4  15  2.52936e+07
4  16  1.62028e+07
4  17  2.62411e+07
4  18  2.39227e+07
4  19  2.6038e+07
4  20  3.24007e+07
4  21  3.71326e+07
4  22  2.23368e+07
4  23  3.38361e+07
4  24  4.01116e+07
4  25  3.27774e+07
4  26  3.92257e+07
4  27  3.32752e+07
4  28  3.78328e+07
4  29  2.98062e+07
4  30  3.84554e+07
4  31  2.6747e+07
4  32  2.31776e+07
4  33  1.51015e+07
4  34  2.16707e+07
4  35  3.07165e+07
4  36  2.60567e+07
4  37  4.64917e+07
4  38  3.60588e+07
4  39  3.73865e+07
4  40  3.83505e+07
4  41  3.2552e+07
4  42  2.40544e+07
4  43  4.2502e+07
4  44  3.4994e+07
4  45  2.2983e+07
4  46  2.33791e+07
4  47  3.8915e+07
4  48  3.2643e+07
4  49  1.96439e+07
4  50  2.7243e+07
5  0  0
5  1  0
5  2  0
5  3  0
5  4  0
5  5  0
5  6  0
5  7  0
5  8  0
5  9  0
5  10  1.7993e+07
5  11  1.12111e+07
5  12  2.72599e+07
5  13  2.03355e+07
5  14  2.69131e+07
5  15  2.49052e+07
5  16  3.0939e+07
5  17  2.532e+07
5  18  3.22551e+07
5  19  4.65195e+07
5  20  2.21893e+07
5  21  2.65714e+07
5  22  2.79655e+07
5  23  3.10983e+07
5  24  2.34551e+07
5  25  3.06346e+07
5  26  3.67792e+07
5  27  2.86538e+07
5  28  3.75422e+07
5  29  3.7135e+07
5  30  3.00948e+07
5  31  3.11135e+07
5  32  4.6385e+07
5  33  3.55968e+07
5  34  3.16724e+07
5  35  3.15152e+07
5  36  3.22735e+07
5  37  3.81668e+07
5  38  2.36159e+07
5  39  3.69517e+07
5  40  3.48342e+07
5  41  3.033e+07
5  42  2.68444e+07
5  43  4.70985e+07
5  44  3.24407e+07
5  45  4.38697e+07
5  46  3.52569e+07
5  47  2.94649e+07
5  48  3.28678e+07
5  49  3.4195e+07
5  50  2.11994e+07
6  0  0
6  1  0
6  2  0
6  3  0
6  4  0
6  5  0
6  6  0
6  7  0
6  8  0
6  9  0
6  10  1.66171e+07
6  11  1.90219e+07
6  12  2.15897e+07
6  13  4.11867e+07
6  14  3.90082e+07
6  15  1.27968e+07
6  16  1.53368e+07
6  17  3.41156e+07
6  18  2.86826e+07
6  19  2.84745e+07
6  20  3.09561e+07
6  21  3.16304e+07
6  22  2.47732e+07
6  23  2.36518e+07
6  24  3.88096e+07
6  25  4.60866e+07
6  26  4.25812e+07
6  27  3.09393e+07
6  28  2.81485e+07
6  29  3.97479e+07
6  30  3.05707e+07
6  31  3.03237e+07
6  32  3.26388e+07
6  33  2.92757e+07
6  34  3.18334e+07
6  35  3.76218e+07
6  36  2.95249e+07
6  37  2.22116e+07
6  38  2.03392e+07
6  39  2.93595e+07
