row  column  (images_10_7103.edf Mn_K*images_10_7103.edf Ar_K**2.3)
22  39  1.26478e+08
22  40  1.71092e+08
22  41  7.63275e+07
22  42  9.11384e+07
22  43  1.80112e+08
22  44  1.26467e+08
22  45  1.07323e+08
22  46  1.14841e+08
22  47  1.68008e+08
22  48  1.01124e+08
22  49  1.78892e+08
22  50  1.29678e+08
23  0  8.04082e+07
23  1  9.63624e+07
23  2  1.24407e+08
23  3  9.31835e+07
23  4  2.75039e+07
23  5  1.09847e+08
23  6  1.42833e+08
23  7  9.63481e+07
23  8  1.11606e+08
23  9  1.32677e+08
23  10  1.27455e+08
23  11  8.89201e+07
23  12  1.08402e+08
23  13  1.50615e+08
23  14  1.17881e+08
23  15  1.23843e+08
23  16  1.19727e+08
23  17  1.3639e+08
23  18  1.09302e+08
23  19  7.9219e+07
23  20  1.10308e+08
23  21  1.16741e+08
23  22  1.05023e+08
23  23  1.50714e+08
23  24  1.25064e+08
23  25  1.36105e+08
23  26  1.01298e+08
23  27  1.55353e+08
23  28  1.01846e+08
23  29  3.71312e+07
23  30  9.22337e+07
23  31  1.13244e+08
23  32  1.23107e+08
23  33  1.12212e+08
23  34  1.44893e+08
23  35  1.51829e+08
23  36  1.08716e+08
23  37  1.12551e+08
23  38  7.84021e+07
23  39  1.38782e+08
23  40  1.24794e+08
23  41  1.51109e+08
23  42  8.79196e+07
23  43  1.20696e+08
23  44  1.66401e+08
23  45  1.05178e+08
23  46  1.85833e+08
23  47  1.35769e+08
23  48  1.64923e+08
23  49  1.4333e+08
23  50  1.33181e+08
24  0  7.37488e+07
24  1  1.27905e+08
24  2  1.19868e+08
24  3  1.39086e+08
24  4  9.62164e+07
24  5  1.06523e+08
24  6  1.0699e+08
24  7  1.33729e+08
24  8  5.85252e+07
24  9  1.19494e+08
24  10  1.01463e+08
24  11  1.11013e+08
24  12  1.10479e+08
24  13  1.014e+08
24  14  6.18207e+07
24  15  9.08591e+07
24  16  9.67826e+07
24  17  8.12645e+07
24  18  1.52957e+08
24  19  9.45792e+07
24  20  1.21536e+08
24  21  1.09843e+08
24  22  1.38224e+08
24  23  8.94175e+07
24  24  1.03927e+08
24  25  8.9747e+07
24  26  8.3065e+07
24  27  9.60018e+07
24  28  6.69801e+07
24  29  6.08485e+07
24  30  1.34017e+08
24  31  1.00047e+08
24  32  7.22325e+07
24  33  1.02145e+08
24  34  1.9157e+08
24  35  1.19384e+08
24  36  1.2983e+08
24  37  1.82439e+08
24  38  1.42394e+08
24  39  1.04216e+08
24  40  1.28287e+08
24  41  1.15168e+08
24  42  1.65217e+08
24  43  1.60137e+08
24  44  1.74157e+08
24  45  1.36889e+08
24  46  1.79809e+08
24  47  1.28316e+08
24  48  9.50347e+07
24  49  8.60502e+07
24  50  1.20058e+08
25  0  1.27414e+08
25  1  1.3181e+08
25  2  7.41535e+07
25  3  1.57276e+08
25  4  1.43312e+08
25  5  1.05016e+08
25  6  8.86177e+07
25  7  9.76553e+07
25  8  8.7264e+07
25  9  8.39488e+07
25  10  1.17908e+08
25  11  5.48698e+07
25  12  1.4322e+08
25  13  1.53757e+08
25  14  1.08843e+08
25  15  1.2384e+08
25  16  1.24268e+08
25  17  7.69751e+07
25  18  1.14274e+08
25  19  1.5661e+08
25  20  1.77573e+08
25  21  1.22085e+08
25  22  1.07776e+08
25  23  8.98356e+07
25  24  5.33131e+07
25  25  7.7147e+07
25  26  1.31068e+08
25  27  1.09979e+08
25  28  8.10869e+07
25  29  7.5463e+07
25  30  1.0917e+08
25  31  1.34162e+08
25  32  1.29437e+08
25  33  1.39183e+08
25  34  1.52923e+08
25  35  1.20368e+08
25  36  9.49358e+07
25  37  6.47638e+07
25  38  1.21209e+08
25  39  1.27143e+08
25  40  9.17746e+07
25  41  1.23119e+08
25  42  1.69208e+08
25  43  1.22396e+08
25  44  2.47407e+08
25  45  1.02346e+08
25  46  2.06983e+08
25  47  1.34137e+08
25  48  1.15283e+08
25  49  9.36185e+07
25  50  8.09621e+07
26  0  1.15248e+08
26  1  7.03243e+07
26  2  1.61501e+08
26  3  9.73489e+07
26  4  9.77325e+07
26  5  7.10811e+07
26  6  6.4287e+07
26  7  9.367e+07
26  8  1.1805e+08
26  9  6.18868e+07
26  10  1.11014e+08
26  11  8.12152e+07
26  12  9.71914e+07
26  13  1.27556e+08
26  14  1.25641e+08
26  15  1.5413e+08
26  16  9.13471e+07
26  17  1.18809e+08
26  18  1.305e+08
26  19  1.3605e+08
26  20  1.37406e+08
26  21  4.07524e+07
26  22  7.2745e+07
26  23  1.01355e+08
26  24  1.38993e+08
26  25  5.14363e+07
26  26  1.28659e+08
26  27  8.56851e+07
26  28  9.0948e+07
26  29  1.1214e+08
26  30  1.33297e+08
26  31  1.3294e+08
26  32  1.1132e+08
26  33  1.31608e+08
26  34  8.22574e+07
26  35  8.66555e+07
26  36  1.38113e+08
26  37  8.10516e+07
26  38  1.02813e+08
26  39  8.46139e+07
26  40  1.12351e+08
26  41  1.6351e+08
26  42  1.31385e+08
26  43  1.52413e+08
26  44  1.64106e+08
26  45  1.21819e+08
26  46  1.50156e+08
26  47  1.62579e+08
26  48  1.74769e+08
26  49  1.41404e+08
26  50  1.66647e+08
27  0  1.5934e+08
27  1  7.59861e+07
27  2  1.82275e+08
27  3  1.19923e+08
27  4  1.15708e+08
27  5  8.93331e+07
27  6  1.22427e+08
27  7  9.55908e+07
27  8  1.11209e+08
27  9  1.02207e+08
27  10  5.02546e+07
27  11  6.7333e+07
27  12  7.14011e+07
27  13  1.68677e+08
27  14  1.00482e+08
27  15  1.4132e+08
27  16  1.02867e+08
27  17  1.06343e+08
27  18  1.73369e+08
27  19  1.21668e+08
27  20  1.07123e+08
27  21  1.16276e+08
27  22  1.09902e+08
27  23  1.65904e+07
27  24  1.23336e+08
27  25  6.5254e+07
27  26  8.06579e+07
27  27  1.04875e+08
27  28  8.92516e+07
27  29  1.04335e+08
27  30  6.75358e+07
27  31  1.42167e+08
27  32  1.18908e+08
27  33  1.53486e+08
27  34  1.35931e+08
27  35  1.14359e+08
27  36  8.39453e+07
27  37  1.7777e+08
27  38  9.7195e+07
27  39  9.07203e+07
27  40  9.96561e+07
27  41  1.19738e+08
27  42  1.08797e+08
27  43  1.72864e+08
27  44  1.26811e+08
27  45  1.09848e+08
27  46  1.80064e+08
27  47  1.0731e+08
27  48  1.79124e+08
27  49  1.49865e+08
27  50  7.69957e+07
28  0  1.43429e+08
28  1  1.54151e+08
28  2  9.89872e+07
28  3  9.0788e+07
28  4  9.43748e+07
28  5  1.12028e+08
28  6  1.14094e+08
28  7  1.43879e+08
28  8  1.03659e+08
28  9  1.00152e+08
28  10  1.11551e+08
28  11  1.2108e+08
28  12  9.37914e+07
28  13  9.72034e+07
28  14  1.50597e+08
28  15  8.29417e+07
28  16  9.80975e+07
28  17  1.35205e+08
28  18  1.4885e+08
28  19  9.68139e+07
28  20  1.13513e+08
28  21  1.09202e+08
28  22  9.88754e+07
28  23  1.07522e+08
28  24  1.39711e+08
28  25  1.203e+08
28  26  9.09585e+07
28  27  1.0163e+08
28  28  1.22363e+08
28  29  1.39978e+08
28  30  1.28951e+08
28  31  1.16083e+08
28  32  1.52748e+08
28  33  8.43273e+07
28  34  1.04976e+08
28  35  1.04934e+08
28  36  1.34196e+08
28  37  1.53017e+08
28  38  7.82705e+07
28  39  1.48472e+08
28  40  1.60513e+08
28  41  1.25464e+08
28  42  9.14316e+07
28  43  1.05522e+08
28  44  7.93258e+07
28  45  9.20857e+07
28  46  1.67675e+08
28  47  2.1361e+08
28  48  1.6456e+08
28  49  1.50305e+08
28  50  1.26584e+08
29  0  1.82939e+08
29  1  7.38207e+07
29  2  1.11549e+08
29  3  1.16893e+08
29  4  1.19235e+08
29  5  1.12143e+08
29  6  8.35013e+07
29  7  7.82985e+07
29  8  1.02018e+08
29  9  8.3328e+07
29  10  9.74461e+07
29  11  1.09394e+08
29  12  9.8137e+07
29  13  1.18988e+08
29  14  1.65923e+08
29  15  9.51917e+07
29  16  9.60366e+07
29  17  1.66641e+08
29  18  1.00681e+08
29  19  1.01554e+08
29  20  1.00865e+08
29  21  9.91039e+07
29  22  8.77222e+07
29  23  9.67116e+07
29  24  1.19359e+08
29  25  1.22719e+08
29  26  7.63056e+07
29  27  1.42024e+08
29  28  6.70781e+07
29  29  1.08549e+08
29  30  1.28669e+08
29  31  8.94491e+07
29  32  1.36791e+08
29  33  1.04199e+08
29  34  9.51333e+07
29  35  1.22496e+08
29  36  1.12469e+08
29  37  1.29279e+08
29  38  1.52129e+08
29  39  1.17423e+08
29  40  6.62642e+07
29  41  1.45509e+08
29  42  1.50549e+08
29  43  1.22198e+08
29  44  1.7944e+08
29  45  1.16357e+08
29  46  1.77168e+08
29  47  1.54137e+08
29  48  2.20774e+08
29  49  1.44223e+08
29  50  1.05091e+08
30  0  1.81786e+08
30  1  1.69449e+08
30  2  1.87498e+08
30  3  1.44681e+08
30  4  1.33092e+08
30  5  1.44187e+08
30  6  8.91025e+07
30  7  1.67944e+08
30  8  1.04439e+08
30  9  1.47535e+08
30  10  1.12542e+08
30  11  1.00956e+08
30  12  9.91686e+07
30  13  1.15313e+08
30  14  1.54521e+08
30  15  1.18757e+08
30  16  7.41194e+07
30  17  1.21163e+08
30  18  1.66283e+08
30  19  9.50383e+07
30  20  1.23266e+08
30  21  1.21841e+08
30  22  8.51506e+07
30  23  1.17599e+08
30  24  1.25959e+08
30  25  1.10151e+08
30  26  1.00654e+08
30  27  7.7771e+07
30  28  7.14063e+07
30  29  1.46142e+08
30  30  1.06235e+08
30  31  1.43048e+08
30  32  1.3254e+08
30  33  1.47778e+08
30  34  1.53015e+08
30  35  1.05959e+08
30  36  1.19616e+08
30  37  1.30278e+08
30  38  9.52422e+07
30  39  8.02549e+07
30  40  9.62179e+07
30  41  1.24168e+08
30  42  8.98158e+07
30  43  1.05696e+08
30  44  9.07446e+07
30  45  1.43257e+08
30  46  1.25371e+08
30  47  1.62272e+08
30  48  1.01941e+08
30  49  1.65448e+08
30  50  1.52442e+08
31  0  1.00304e+08
31  1  8.10277e+07
31  2  1.52381e+08
31  3  1.69914e+08
31  4  1.13649e+08
31  5  9.65236e+07
31  6  1.00252e+08
31  7  1.23816e+08
31  8  1.20129e+08
31  9  7.36785e+07
31  10  1.00039e+08
31  11  8.32876e+07
31  12  1.27303e+08
31  13  8.49861e+07
31  14  1.16058e+08
31  15  7.21636e+07
31  16  1.18968e+08
31  17  1.21454e+08
31  18  1.03004e+08
31  19  1.13317e+08
31  20  8.27242e+07
31  21  9.62476e+07
31  22  6.34163e+07
31  23  6.31143e+07
31  24  7.88234e+07
31  25  1.15597e+08
31  26  8.49111e+07
31  27  8.50268e+07
31  28  9.5429e+07
31  29  9.8895e+07
31  30  7.76058e+07
31  31  1.30672e+08
31  32  1.43091e+08
31  33  1.5553e+08
31  34  1.20249e+08
31  35  1.01769e+08
31  36  9.12709e+07
31  37  1.65984e+08
31  38  1.51455e+08
31  39  1.0578e+08
31  40  7.73247e+07
31  41  1.30474e+08
31  42  1.47456e+08
31  43  1.16624e+08
31  44  9.10913e+07
31  45  1.07131e+08
31  46  1.10308e+08
31  47  1.50608e+08
31  48  1.51832e+08
31  49  1.64077e+08
31  50  1.64242e+08
32  0  1.70698e+08
32  1  1.3829e+08
32  2  1.94903e+08
32  3  1.16672e+08
32  4  1.09139e+08
32  5  1.73126e+08
32  6  1.76864e+08
32  7  1.62379e+08
32  8  1.43981e+08
32  9  1.17422e+08
32  10  1.63228e+08
32  11  8.25777e+07
32  12  1.10625e+08
32  13  1.19975e+08
32  14  1.24469e+08
32  15  9.97682e+07
32  16  1.57396e+08
32  17  1.5718e+08
32  18  1.13068e+08
32  19  1.23074e+08
32  20  1.16125e+08
32  21  9.71717e+07
32  22  7.31271e+07
32  23  1.34331e+08
32  24  1.05506e+08
32  25  1.55554e+08
32  26  6.8419e+07
32  27  1.00409e+08
32  28  1.14959e+08
32  29  9.94771e+07
32  30  1.54248e+08
32  31  1.40524e+08
32  32  1.29825e+08
32  33  1.57851e+08
32  34  1.3956e+08
32  35  9.90735e+07
32  36  1.173e+08
32  37  1.48476e+08
32  38  1.62608e+08
32  39  1.38591e+08
32  40  1.59078e+08
32  41  1.94177e+08
32  42  1.07625e+08
32  43  1.39159e+08
32  44  9.23347e+07
32  45  1.07644e+08
32  46  2.31861e+08
32  47  1.91449e+08
32  48  1.15287e+08
32  49  1.40315e+08
32  50  1.45732e+08
33  0  9.71687e+07
33  1  1.23296e+08
33  2  1.66885e+08
33  3  1.06688e+08
33  4  1.65725e+08
33  5  8.73408e+07
33  6  1.74946e+08
33  7  1.3378e+08
33  8  2.14969e+08
33  9  1.23202e+08
33  10  8.21815e+07
33  11  5.50213e+07
33  12  1.22697e+08
33  13  9.8467e+07
33  14  9.739e+07
33  15  8.64058e+07
33  16  9.85311e+07
33  17  1.17787e+08
33  18  1.30474e+08
33  19  1.06499e+08
33  20  1.33121e+08
33  21  1.16224e+08
33  22  1.26773e+08
33  23  1.35931e+08
33  24  1.37554e+08
33  25  8.55931e+07
33  26  1.07116e+08
33  27  1.15966e+08
33  28  9.51285e+07
33  29  9.4222e+07
33  30  9.61092e+07
33  31  7.95272e+07
33  32  1.92104e+08
33  33  1.32083e+08
33  34  1.70405e+08
33  35  1.14115e+08
33  36  1.13602e+08
33  37  1.80827e+08
33  38  1.20583e+08
33  39  1.18299e+08
33  40  9.22224e+07
33  41  1.35365e+08
33  42  1.36598e+08
33  43  8.72102e+07
33  44  1.38603e+08
33  45  1.11704e+08
33  46  1.32961e+08
33  47  1.64123e+08
33  48  1.52212e+08
33  49  1.56358e+08
33  50  1.65753e+08
34  0  1.55757e+08
34  1  1.58687e+08
34  2  2.12999e+08
34  3  1.5823e+08
34  4  1.50508e+08
34  5  8.39927e+07
34  6  1.38272e+08
34  7  1.36846e+08
34  8  1.23923e+08
34  9  1.34324e+08
34  10  1.09266e+08
34  11  1.37108e+08
34  12  1.25166e+08
34  13  7.95235e+07
34  14  1.06539e+08
34  15  1.15717e+08
34  16  1.20794e+08
34  17  1.21523e+08
34  18  1.29531e+08
34  19  7.94636e+07
34  20  1.12511e+08
34  21  1.34713e+08
34  22  7.89501e+07
34  23  1.224e+08
34  24  2.06944e+08
34  25  1.03697e+08
34  26  4.46252e+07
34  27  1.69178e+08
34  28  7.98222e+07
34  29  9.54035e+07
34  30  1.33815e+08
34  31  8.66065e+07
34  32  1.77519e+08
34  33  1.54053e+08
34  34  1.66312e+08
34  35  1.1212e+08
34  36  7.83904e+07
34  37  1.30634e+08
34  38  1.55502e+08
34  39  7.4006e+07
34  40  1.15379e+08
34  41  1.4609e+08
34  42  1.48543e+08
34  43  1.10079e+08
34  44  1.11808e+08
34  45  1.00538e+08
34  46  1.18777e+08
34  47  1.63501e+08
34  48  1.41964e+08
34  49  1.46599e+08
34  50  1.68199e+08
35  0  8.58912e+07
35  1  1.47312e+08
35  2  1.31105e+08
35  3  1.40323e+08
35  4  1.25146e+08
35  5  1.11485e+08
35  6  1.54652e+08
35  7  1.49176e+08
35  8  1.19275e+08
35  9  1.72506e+08
35  10  1.87001e+08
35  11  7.94418e+07
35  12  8.39604e+07
35  13  1.07286e+08
35  14  1.42399e+08
35  15  1.14083e+08
35  16  1.53962e+08
35  17  9.69471e+07
35  18  1.08604e+08
35  19  1.49105e+08
35  20  1.1437e+08
35  21  1.60747e+08
35  22  1.07962e+08
35  23  1.40631e+08
35  24  1.49796e+08
35  25  1.48439e+08
35  26  6.33858e+07
35  27  1.23637e+08
35  28  1.06674e+08
35  29  1.21237e+08
35  30  1.23187e+08
35  31  1.32106e+08
35  32  2.23112e+08
35  33  1.65272e+08
35  34  1.77955e+08
35  35  1.69385e+08
35  36  7.14843e+07
35  37  1.49233e+08
35  38  1.05823e+08
35  39  8.83487e+07
35  40  9.64274e+07
35  41  1.05754e+08
35  42  1.80954e+08
35  43  1.13773e+08
35  44  8.35102e+07
35  45  1.21296e+08
35  46  1.08275e+08
35  47  1.24547e+08
35  48  1.03086e+08
35  49  1.75561e+08
35  50  1.63646e+08
36  0  2.18845e+08
36  1  1.33032e+08
36  2  1.20818e+08
36  3  1.79979e+08
36  4  1.37603e+08
36  5  1.50121e+08
36  6  1.69602e+08
36  7  1.52246e+08
36  8  1.6564e+08
36  9  1.05234e+08
36  10  1.56403e+08
36  11  1.65612e+08
36  12  1.36812e+08
36  13  1.41217e+08
36  14  1.66546e+08
36  15  1.09871e+08
36  16  1.37586e+08
36  17  1.15395e+08
36  18  1.24308e+08
36  19  1.17396e+08
36  20  1.33868e+08
36  21  1.51601e+08
36  22  9.14123e+07
36  23  1.49304e+08
36  24  1.32109e+08
36  25  6.32908e+07
36  26  1.39803e+08
36  27  1.67487e+08
36  28  8.43227e+07
36  29  1.30019e+08
36  30  1.44318e+08
36  31  1.39302e+08
36  32  1.77066e+08
36  33  1.24549e+08
36  34  1.58045e+08
36  35  1.08176e+08
36  36  1.55466e+08
36  37  1.04239e+08
36  38  1.48457e+08
36  39  9.0872e+07
36  40  1.05793e+08
36  41  1.3716e+08
36  42  1.21095e+08
36  43  8.10495e+07
36  44  6.2723e+07
36  45  6.58261e+07
36  46  9.53012e+07
36  47  1.36433e+08
36  48  1.79859e+08
36  49  9.61209e+07
36  50  1.03706e+08
37  0  9.78991e+07
37  1  1.9884e+08
37  2  1.58244e+08
37  3  1.09323e+08
37  4  1.13411e+08
37  5  1.91918e+08
37  6  1.51598e+08
37  7  1.32737e+08
37  8  1.89213e+08
37  9  1.3627e+08
37  10  1.54054e+08
37  11  1.21316e+08
37  12  1.34684e+08
37  13  1.40055e+08
37  14  1.57049e+08
37  15  1.41865e+08
37  16  2.11286e+08
37  17  1.22219e+08
37  18  1.17248e+08
37  19  1.06967e+08
37  20  1.21145e+08
37  21  7.78301e+07
37  22  8.18408e+07
37  23  1.16361e+08
37  24  1.12516e+08
37  25  1.2111e+08
37  26  1.63021e+08
37  27  1.03687e+08
37  28  1.06619e+08
37  29  9.86228e+07
37  30  1.46059e+08
37  31  1.02989e+08
37  32  2.00561e+08
37  33  1.39193e+08
37  34  1.72448e+08
37  35  8.85993e+07
37  36  5.83046e+07
37  37  1.43286e+08
37  38  1.32007e+08
37  39  1.03062e+08
37  40  1.32614e+08
37  41  1.70332e+08
37  42  1.44941e+08
37  43  1.30525e+08
37  44  1.29249e+08
37  45  1.08825e+08
37  46  1.49403e+08
37  47  7.98256e+07
37  48  9.97567e+07
37  49  1.08101e+08
37  50  1.4481e+08
38  0  1.69739e+08
38  1  1.08496e+08
38  2  1.45648e+08
38  3  1.22404e+08
38  4  1.24496e+08
38  5  1.68301e+08
38  6  1.26395e+08
38  7  1.19056e+08
38  8  1.94263e+08
38  9  1.8646e+08
38  10  1.86367e+08
38  11  1.57451e+08
38  12  1.52581e+08
38  13  1.25328e+08
38  14  1.76528e+08
38  15  1.09859e+08
38  16  1.54249e+08
38  17  1.32649e+08
38  18  1.28874e+08
38  19  1.79114e+08
38  20  8.70784e+07
38  21  9.1203e+07
38  22  1.24782e+08
38  23  8.03741e+07
38  24  1.7607e+08
38  25  1.05432e+08
38  26  1.41341e+08
38  27  8.21948e+07
38  28  5.93611e+07
38  29  9.12243e+07
38  30  1.39478e+08
38  31  9.0147e+07
38  32  7.4673e+07
38  33  7.22687e+07
38  34  1.40094e+08
38  35  1.55074e+08
38  36  1.0622e+08
38  37  9.59805e+07
38  38  1.14549e+08
38  39  1.04359e+08
38  40  1.1925e+08
38  41  9.45261e+07
38  42  1.53729e+08
38  43  1.52043e+08
38  44  1.09324e+08
38  45  1.01667e+08
38  46  9.46854e+07
38  47  1.63371e+08
38  48  1.54923e+08
38  49  6.35451e+07
38  50  1.28125e+08
39  0  1.7916e+08
39  1  1.43709e+08
39  2  1.25646e+08
39  3  1.95851e+08
39  4  1.93195e+08
39  5  2.04286e+08
39  6  1.06084e+08
39  7  1.36707e+08
39  8  1.24214e+08
39  9  1.42283e+08
39  10  1.37319e+08
39  11  1.65733e+08
39  12  1.40293e+08
39  13  1.69667e+08
39  14  1.49668e+08
39  15  1.39153e+08
39  16  1.49877e+08
39  17  1.4584e+08
39  18  1.3419e+08
39  19  1.29453e+08
39  20  1.45109e+08
39  21  1.17706e+08
39  22  1.27117e+08
39  23  1.37215e+08
39  24  1.35718e+08
39  25  1.31836e+08
39  26  1.18448e+08
39  27  1.26185e+08
39  28  8.01465e+07
39  29  1.18826e+08
39  30  1.58843e+08
39  31  1.36793e+08
39  32  1.61384e+08
39  33  1.12864e+08
39  34  1.19384e+08
39  35  1.49007e+08
39  36  1.78368e+08
39  37  2.24133e+08
39  38  9.48756e+07
39  39  1.31899e+08
39  40  1.22329e+08
39  41  1.27334e+08
39  42  1.32851e+08
39  43  1.2728e+08
39  44  1.38852e+08
39  45  1.48997e+08
39  46  1.47281e+08
39  47  1.40234e+08
39  48  1.56737e+08
39  49  1.40872e+08
39  50  1.03687e+08
40  0  1.22175e+08
40  1  1.45384e+08
40  2  1.72099e+08
40  3  1.22907e+08
40  4  1.72852e+08
40  5  1.1312e+08
40  6  1.48533e+08
40  7  1.11695e+08
40  8  2.28739e+08
40  9  1.28818e+08
40  10  2.02363e+08
40  11  1.48754e+08
40  12  1.54591e+08
40  13  1.71397e+08
40  14  1.49333e+08
40  15  1.38396e+08
40  16  1.56396e+08
40  17  1.17103e+08
40  18  1.57921e+08
40  19  1.43209e+08
40  20  7.1274e+07
40  21  1.24166e+08
40  22  1.39686e+08
40  23  1.39534e+08
40  24  2.27306e+08
40  25  1.43904e+08
40  26  7.74192e+06
40  27  1.15415e+08
40  28  1.56852e+08
40  29  1.67157e+08
40  30  8.20549e+07
40  31  1.04826e+08
40  32  1.45119e+08
40  33  1.68352e+08
40  34  1.47451e+08
40  35  1.68642e+08
40  36  1.6697e+08
40  37  1.02399e+08
40  38  9.2502e+07
40  39  9.51051e+07
40  40  1.56695e+08
40  41  1.4413e+08
40  42  1.55411e+08
40  43  2.08815e+08
40  44  1.89953e+08
40  45  1.4358e+08
40  46  2.39294e+08
40  47  9.79863e+07
40  48  1.70671e+08
40  49  8.22698e+07
40  50  1.63131e+08
41  0  1.63987e+08
41  1  1.88596e+08
41  2  1.34734e+08
41  3  1.48312e+08
41  4  1.43276e+08
41  5  1.59316e+08
41  6  1.6955e+08
41  7  1.98589e+08
41  8  1.32535e+08
41  9  9.48912e+07
41  10  1.29784e+08
41  11  1.8645e+08
41  12  9.95353e+07
41  13  1.37781e+08
41  14  1.65875e+08
41  15  1.73706e+08
41  16  1.81791e+08
41  17  1.43676e+08
41  18  1.57555e+08
41  19  1.09967e+08
41  20  1.51412e+08
41  21  8.58158e+07
41  22  7.14424e+07
41  23  1.4254e+08
41  24  1.65195e+08
41  25  1.3129e+08
41  26  1.2898e+08
41  27  1.42556e+08
41  28  1.16105e+08
41  29  1.23527e+08
41  30  1.7419e+08
41  31  1.13596e+08
41  32  2.19263e+08
41  33  1.548e+08
41  34  1.04964e+08
41  35  1.40093e+08
41  36  1.27265e+08
41  37  1.10626e+08
41  38  1.58094e+08
41  39  1.19273e+08
41  40  2.03962e+08
41  41  1.48707e+08
41  42  1.73149e+08
41  43  1.23659e+08
41  44  1.04871e+08
41  45  1.10474e+08
41  46  1.36087e+08
41  47  1.34729e+08
41  48  1.19558e+08
41  49  1.14384e+08
41  50  1.63139e+08
42  0  1.68154e+08
42  1  1.07123e+08
42  2  1.71789e+08
42  3  1.0131e+08
42  4  1.25085e+08
42  5  1.4418e+08
42  6  1.75986e+08
42  7  1.71705e+08
42  8  1.26222e+08
42  9  1.66901e+08
42  10  1.688e+08
42  11  2.38665e+08
42  12  1.6231e+08
42  13  1.71889e+08
42  14  1.62269e+08
42  15  1.8641e+08
42  16  1.4093e+08
42  17  1.73254e+08
42  18  1.80017e+08
42  19  4.92246e+07
42  20  1.75645e+08
42  21  1.47879e+08
42  22  1.08339e+08
42  23  1.32318e+08
42  24  1.35476e+08
42  25  1.03439e+08
42  26  9.10613e+07
42  27  1.57314e+08
42  28  1.26988e+08
42  29  9.39799e+07
42  30  1.46456e+08
42  31  8.31853e+07
42  32  1.61205e+08
42  33  1.47645e+08
42  34  1.00196e+08
42  35  1.06193e+08
42  36  1.65438e+08
42  37  1.33412e+08
42  38  2.06471e+08
42  39  1.55104e+08
42  40  2.15424e+08
42  41  1.3104e+08
42  42  2.22281e+08
42  43  1.55091e+08
42  44  1.16858e+08
42  45  1.89125e+08
42  46  1.5483e+08
42  47  1.34609e+08
42  48  9.76931e+07
42  49  1.69483e+08
42  50  1.35054e+08
43  0  1.05084e+08
43  1  1.83611e+08
43  2  9.60904e+07
43  3  1.73089e+08
43  4  7.99094e+07
43  5  1.02597e+08
43  6  1.80106e+08
43  7  1.45358e+08
43  8  8.36463e+07
43  9  1.5707e+08
43  10  1.64972e+08
43  11  1.61717e+08
43  12  1.53643e+08
43  13  1.64726e+08
43  14  1.23745e+08
43  15  1.76502e+08
43  16  1.74592e+08
43  17  9.11011e+07
43  18  1.91706e+08
43  19  1.31446e+08
43  20  1.93507e+08
43  21  1.48832e+08
43  22  1.26488e+08
43  23  1.39566e+08
43  24  2.00817e+08
43  25  2.15107e+08
43  26  1.25443e+08
43  27  1.15645e+08
43  28  1.13132e+08
43  29  1.36757e+08
43  30  9.47629e+07
43  31  1.39562e+08
43  32  1.35239e+08
43  33  1.13775e+08
43  34  1.61433e+08
43  35  1.71272e+08
43  36  2.02257e+08
43  37  8.47981e+07
43  38  1.38598e+08
43  39  1.65639e+08
43  40  1.97014e+08
43  41  1.21925e+08
43  42  1.60146e+08
43  43  2.1227e+08
43  44  1.24314e+08
43  45  1.4939e+08
43  46  1.9284e+08
43  47  7.84393e+07
43  48  9.43256e+07
43  49  2.46794e+08
43  50  1.03865e+08
44  0  1.64867e+08
44  1  1.40376e+08
44  2  1.57123e+08
44  3  1.863e+08
44  4  2.00446e+08
44  5  1.44248e+08
44  6  1.6388e+08
44  7  2.49607e+08
44  8  1.28333e+08
44  9  8.59643e+07
44  10  1.95943e+08
44  11  2.28401e+08
44  12  1.19708e+08
44  13  1.13915e+08
44  14  1.77282e+08
44  15  1.33254e+08
44  16  2.27581e+08
44  17  1.43361e+08
44  18  1.56965e+08
44  19  1.24511e+08
44  20  1.65443e+08
44  21  2.01e+08
44  22  1.21806e+08
44  23  9.58376e+07
44  24  1.95134e+08
44  25  1.62031e+08
44  26  2.02304e+08
44  27  1.11616e+08
44  28  1.66236e+08
44  29  1.62676e+08
44  30  1.57785e+08
44  31  1.47767e+08
44  32  1.49444e+08
44  33  1.76927e+08
44  34  1.99846e+08
44  35  1.13262e+08
44  36  1.98793e+08
44  37  2.03188e+08
44  38  1.56737e+08
44  39  1.70429e+08
44  40  2.48011e+08
44  41  1.35122e+08
44  42  1.87095e+08
44  43  1.92863e+08
44  44  2.05241e+08
44  45  1.93746e+08
44  46  2.02964e+08
44  47  1.15733e+08
44  48  2.19558e+08
44  49  1.53069e+08
44  50  1.86117e+08
45  0  1.80778e+08
45  1  2.23715e+08
45  2  1.9218e+08
45  3  1.51564e+08
45  4  1.33403e+08
45  5  1.42611e+08
45  6  1.98823e+08
45  7  2.03944e+08
45  8  1.91556e+08
45  9  1.74759e+08
45  10  1.28319e+08
45  11  1.65608e+08
45  12  2.16721e+08
45  13  1.81467e+08
45  14  1.4321e+08
45  15  1.52665e+08
45  16  2.27095e+08
45  17  1.33164e+08
45  18  1.37469e+08
45  19  9.46043e+07
45  20  1.17014e+08
45  21  1.69024e+08
45  22  1.20878e+08
45  23  1.74157e+08
45  24  1.47469e+08
45  25  1.85663e+08
45  26  1.49672e+08
45  27  1.35112e+08
45  28  1.78065e+08
45  29  1.70438e+08
