row  column  (images_20_511.edf Zn-K*images_20_511.edf Ar-K**2.3)
4  14  3.44769e+07
4  15  4.55386e+07
4  16  5.5713e+07
4  17  5.25496e+07
4  18  4.32488e+07
4  19  5.99699e+07
4  20  4.51268e+07
5  0  1.53582e+06
5  1  112741
5  2  433037
5  3  2.8683e+06
5  4  4.15183e+07
5  5  8.12951e+07
5  6  5.24712e+07
5  7  3.77957e+07
5  8  2.0714e+07
5  9  2.66782e+07
5  10  2.5967e+07
5  11  5.46107e+07
5  12  3.94369e+07
5  13  4.36319e+07
5  14  4.98998e+07
5  15  5.84063e+07
5  16  6.54682e+07
5  17  4.67671e+07
5  18  6.00966e+07
5  19  6.78506e+07
5  20  4.63882e+07
6  0  0
6  1  0
6  2  2.4544e+06
6  3  3.78881e+06
6  4  4.1752e+07
6  5  7.8539e+07
6  6  4.70251e+07
6  7  4.87398e+07
6  8  2.89812e+07
6  9  3.86021e+07
6  10  4.92694e+07
6  11  6.46708e+07
6  12  4.42897e+07
6  13  4.09024e+07
6  14  4.30023e+07
6  15  6.15751e+07
6  16  5.46315e+07
6  17  5.24358e+07
6  18  4.89447e+07
6  19  3.58246e+07
6  20  5.74527e+07
7  0  0
7  1  0
7  2  0
7  3  2.63105e+06
7  4  3.96472e+07
7  5  6.87282e+07
7  6  4.3716e+07
7  7  5.00665e+07
7  8  2.44339e+07
7  9  2.78551e+07
7  10  4.23363e+07
7  11  1.08887e+08
7  12  5.13091e+07
7  13  5.77706e+07
7  14  4.55598e+07
7  15  6.21235e+07
7  16  5.35976e+07
7  17  5.59023e+07
7  18  4.53318e+07
7  19  4.48262e+07
7  20  4.2635e+07
8  0  572230
8  1  0
8  2  995946
8  3  9.51827e+06
8  4  2.09397e+07
8  5  5.37077e+07
8  6  3.85696e+07
8  7  5.03068e+07
8  8  1.17488e+07
8  9  3.91313e+07
8  10  3.97317e+07
8  11  1.19492e+08
8  12  4.76109e+07
8  13  4.5966e+07
8  14  5.52941e+07
8  15  5.986e+07
8  16  6.28689e+07
8  17  4.9757e+07
8  18  4.81216e+07
8  19  4.77638e+07
8  20  4.74623e+07
9  0  0
9  1  0
9  2  0
9  3  0
9  4  3.29881e+07
9  5  5.61404e+07
9  6  3.70786e+07
9  7  2.9445e+07
9  8  1.47623e+07
9  9  3.9883e+07
9  10  4.9517e+07
9  11  8.57007e+07
9  12  5.88333e+07
9  13  4.5204e+07
9  14  4.92868e+07
9  15  5.51819e+07
9  16  4.58007e+07
9  17  4.01857e+07
9  18  4.07012e+07
9  19  3.49462e+07
9  20  3.37375e+07
10  0  0
10  1  0
10  2  402137
10  3  1.56373e+07
10  4  1.65607e+07
10  5  4.96841e+07
10  6  2.82831e+07
10  7  3.75669e+07
10  8  1.93372e+07
10  9  3.61364e+07
10  10  4.05275e+07
10  11  6.71445e+07
10  12  3.87473e+07
10  13  4.28714e+07
10  14  4.00991e+07
10  15  3.92293e+07
10  16  3.42266e+07
10  17  3.39943e+07
10  18  3.18881e+07
10  19  5.96849e+07
10  20  3.27976e+07
11  0  0
11  1  1.65605e+06
11  2  0
11  3  9.62311e+06
11  4  2.38857e+07
11  5  4.03747e+07
11  6  1.92174e+07
11  7  1.71846e+07
11  8  1.71551e+07
11  9  7.7592e+07
11  10  3.04421e+07
11  11  5.17839e+07
11  12  5.2914e+07
11  13  3.62698e+07
11  14  3.54241e+07
11  15  3.11843e+07
11  16  3.55469e+07
11  17  4.95037e+07
11  18  3.10316e+07
11  19  2.87517e+07
11  20  3.53255e+07
12  0  3.57413e+06
12  1  0
12  2  0
12  3  4.04049e+06
12  4  3.50238e+07
12  5  3.20033e+07
12  6  2.85393e+06
12  7  1.09102e+07
12  8  2.86532e+07
12  9  7.28077e+07
12  10  3.27983e+07
12  11  6.6898e+07
12  12  5.0661e+07
12  13  3.56154e+07
12  14  3.70452e+07
12  15  4.12525e+07
12  16  4.08486e+07
12  17  3.82268e+07
12  18  3.75605e+07
12  19  3.04198e+07
12  20  3.61082e+07
13  0  0
13  1  0
13  2  1.69597e+06
13  3  1.30847e+07
13  4  2.6676e+07
13  5  1.6195e+07
13  6  1.85218e+07
13  7  1.4342e+07
13  8  2.94367e+07
13  9  6.94724e+07
13  10  5.05975e+07
13  11  5.10225e+07
13  12  4.13341e+07
13  13  4.84658e+07
13  14  3.7691e+07
13  15  3.88175e+07
13  16  4.10484e+07
13  17  4.58923e+07
13  18  3.7092e+07
13  19  3.70314e+07
13  20  3.137e+07
14  0  0
14  1  719440
14  2  2.97306e+06
14  3  0
14  4  1.06446e+07
14  5  1.53606e+07
14  6  5.99362e+06
14  7  7.30195e+06
14  8  3.70092e+07
14  9  5.95686e+07
14  10  3.9747e+07
14  11  5.86723e+07
14  12  4.77002e+07
14  13  4.3564e+07
14  14  2.57244e+07
14  15  3.81129e+07
14  16  5.12437e+07
14  17  4.24329e+07
14  18  4.00961e+07
14  19  4.04433e+07
14  20  3.61876e+07
15  0  1.03963e+07
15  1  5.52788e+06
15  2  1.02922e+06
15  3  0
15  4  1.84309e+07
15  5  2.01494e+07
15  6  8.12441e+06
15  7  1.48661e+07
15  8  6.75061e+07
15  9  5.77979e+07
15  10  4.46789e+07
15  11  3.91618e+07
15  12  5.89682e+07
15  13  4.67025e+07
15  14  3.28362e+07
15  15  3.21706e+07
15  16  4.56619e+07
15  17  4.43672e+07
15  18  5.33713e+07
15  19  4.97167e+07
15  20  3.47963e+07
16  0  0
16  1  0
16  2  0
16  3  0
16  4  1.41232e+07
16  5  1.95654e+07
16  6  2.72335e+06
16  7  1.38135e+07
16  8  5.30598e+07
16  9  4.83152e+07
16  10  3.62245e+07
16  11  4.17579e+07
16  12  7.91132e+07
16  13  4.49639e+07
16  14  4.3173e+07
16  15  4.26488e+07
16  16  4.02247e+07
16  17  4.05265e+07
16  18  3.49151e+07
16  19  4.44667e+07
16  20  3.10834e+07
17  0  1.04609e+06
17  1  5.6645e+06
17  2  0
17  3  89563.6
17  4  9.48541e+06
17  5  2.40096e+07
17  6  4.42011e+06
17  7  9.34262e+06
17  8  2.42875e+07
17  9  4.19029e+07
17  10  3.20286e+07
17  11  2.88244e+07
17  12  4.97554e+07
17  13  3.8675e+07
17  14  4.30561e+07
17  15  4.30935e+07
17  16  3.51608e+07
17  17  2.63443e+07
17  18  3.95069e+07
17  19  4.13377e+07
17  20  3.72126e+07
18  0  0
18  1  0
18  2  0
18  3  0
18  4  1.27683e+07
18  5  3.53502e+07
18  6  3.3983e+06
18  7  9.35271e+06
18  8  2.444e+07
18  9  2.92725e+07
18  10  4.67004e+07
18  11  3.47519e+07
18  12  2.5958e+07
18  13  4.75297e+07
18  14  4.06913e+07
18  15  5.61413e+07
18  16  3.82179e+07
18  17  3.27992e+07
18  18  3.46914e+07
18  19  5.80745e+07
18  20  4.71202e+07
19  0  0
19  1  0
19  2  1.99838e+06
19  3  0
19  4  4.99127e+06
19  5  5.45493e+06
19  6  3.00009e+06
19  7  1.60156e+06
19  8  1.89336e+07
19  9  1.95574e+07
19  10  4.38056e+07
19  11  2.06995e+07
19  12  2.42877e+07
19  13  2.82347e+07
19  14  3.94047e+07
19  15  6.3682e+07
19  16  3.20763e+07
19  17  4.34747e+07
19  18  3.28964e+07
19  19  5.2948e+07
19  20  4.60371e+07
20  0  2.43472e+06
20  1  0
20  2  0
20  3  3.47637e+06
20  4  747441
20  5  0
20  6  6.17747e+06
20  7  1.16144e+07
20  8  8.37992e+06
20  9  1.20104e+07
20  10  3.83352e+07
20  11  1.54299e+07
20  12  1.07124e+07
20  13  2.56413e+07
20  14  2.52167e+07
20  15  2.7964e+07
20  16  4.53003e+07
20  17  3.0567e+07
20  18  3.51304e+07
20  19  4.17079e+07
20  20  5.77838e+07

