row  column  (images_20_511.edf Fe-K*images_20_511.edf Ar-K**2.3)
4  11  1.90647e+08
4  12  1.28755e+08
4  13  1.35672e+08
4  14  1.33411e+08
4  15  1.23526e+08
4  16  1.1204e+08
4  17  1.06323e+08
4  18  6.85733e+07
4  19  6.5957e+07
4  20  6.63966e+07
5  0  3.33188e+07
5  1  3.69878e+07
5  2  4.32533e+07
5  3  4.83621e+07
5  4  7.33546e+07
5  5  9.35546e+07
5  6  9.5739e+07
5  7  9.68325e+07
5  8  8.00857e+07
5  9  9.50736e+07
5  10  1.14588e+08
5  11  2.38797e+08
5  12  1.53772e+08
5  13  1.42612e+08
5  14  1.26172e+08
5  15  1.29628e+08
5  16  1.07327e+08
5  17  8.58236e+07
5  18  8.09015e+07
5  19  7.00454e+07
5  20  5.9986e+07
6  0  3.00801e+07
6  1  4.58546e+07
6  2  5.17864e+07
6  3  5.79349e+07
6  4  6.71986e+07
6  5  1.07387e+08
6  6  1.04469e+08
6  7  9.05441e+07
6  8  9.17008e+07
6  9  9.71605e+07
6  10  1.27133e+08
6  11  2.85638e+08
6  12  1.66091e+08
6  13  1.43636e+08
6  14  1.10491e+08
6  15  1.1083e+08
6  16  1.02163e+08
6  17  8.79802e+07
6  18  6.84549e+07
6  19  6.10689e+07
6  20  5.56837e+07
7  0  3.14983e+07
7  1  5.26271e+07
7  2  5.6784e+07
7  3  6.5067e+07
7  4  6.26624e+07
7  5  7.52798e+07
7  6  9.07862e+07
7  7  9.83628e+07
7  8  8.10639e+07
7  9  9.66757e+07
7  10  1.31444e+08
7  11  3.76481e+08
7  12  1.72496e+08
7  13  1.68287e+08
7  14  1.13953e+08
7  15  1.18897e+08
7  16  9.67773e+07
7  17  7.55408e+07
7  18  7.02806e+07
7  19  6.32159e+07
7  20  6.03641e+07
8  0  3.22424e+07
8  1  4.57093e+07
8  2  5.71544e+07
8  3  4.80205e+07
8  4  6.78644e+07
8  5  1.04253e+08
8  6  8.00452e+07
8  7  8.90224e+07
8  8  9.38574e+07
8  9  1.13302e+08
8  10  1.36238e+08
8  11  4.15988e+08
8  12  1.47106e+08
8  13  1.51746e+08
8  14  1.33334e+08
8  15  1.17854e+08
8  16  1.02496e+08
8  17  8.15275e+07
8  18  7.91096e+07
8  19  6.38471e+07
8  20  5.89018e+07
9  0  3.78712e+07
9  1  5.6655e+07
9  2  5.40408e+07
9  3  5.29368e+07
9  4  6.14497e+07
9  5  7.83789e+07
9  6  7.60512e+07
9  7  8.72264e+07
9  8  6.6742e+07
9  9  1.10875e+08
9  10  1.52249e+08
9  11  3.05586e+08
9  12  1.75707e+08
9  13  1.49358e+08
9  14  1.10774e+08
9  15  1.17776e+08
9  16  9.16593e+07
9  17  7.39967e+07
9  18  6.88676e+07
9  19  5.39653e+07
9  20  5.88119e+07
10  0  3.71609e+07
10  1  6.71597e+07
10  2  7.41547e+07
10  3  6.3356e+07
10  4  4.92448e+07
10  5  8.1218e+07
10  6  7.31276e+07
10  7  8.86842e+07
10  8  6.80503e+07
10  9  9.24353e+07
10  10  1.37577e+08
10  11  2.57117e+08
10  12  1.6283e+08
10  13  1.46168e+08
10  14  1.27681e+08
10  15  1.3938e+08
10  16  9.2585e+07
10  17  7.86636e+07
10  18  6.68501e+07
10  19  6.62415e+07
10  20  5.29193e+07
11  0  5.192e+07
11  1  7.37913e+07
11  2  6.13706e+07
11  3  5.04185e+07
11  4  7.25269e+07
11  5  6.85298e+07
11  6  7.49033e+07
11  7  7.7034e+07
11  8  6.86056e+07
11  9  1.11707e+08
11  10  1.42522e+08
11  11  1.88678e+08
11  12  1.54327e+08
11  13  1.43238e+08
11  14  1.34103e+08
11  15  1.34011e+08
11  16  1.01387e+08
11  17  9.33386e+07
11  18  8.11819e+07
11  19  6.37939e+07
11  20  7.41405e+07
12  0  4.15006e+07
12  1  9.18818e+07
12  2  7.58242e+07
12  3  6.37715e+07
12  4  7.25709e+07
12  5  6.8108e+07
12  6  6.51792e+07
12  7  8.4409e+07
12  8  8.94969e+07
12  9  1.11257e+08
12  10  1.12634e+08
12  11  2.09125e+08
12  12  1.72617e+08
12  13  1.42774e+08
12  14  1.25424e+08
12  15  1.83236e+08
12  16  1.08069e+08
12  17  8.7013e+07
12  18  7.83621e+07
12  19  7.52293e+07
12  20  7.42334e+07
13  0  5.71855e+07
13  1  1.11178e+08
13  2  6.78077e+07
13  3  6.39042e+07
13  4  8.49638e+07
13  5  7.2133e+07
13  6  7.98444e+07
13  7  8.16923e+07
13  8  8.72339e+07
13  9  1.05448e+08
13  10  1.27805e+08
13  11  1.8217e+08
13  12  1.51473e+08
13  13  1.33175e+08
13  14  1.33954e+08
13  15  1.4512e+08
13  16  1.20039e+08
13  17  1.07448e+08
13  18  8.80404e+07
13  19  8.05288e+07
13  20  6.44376e+07
14  0  5.38756e+07
14  1  1.3241e+08
14  2  7.2192e+07
14  3  6.64151e+07
14  4  8.92599e+07
14  5  6.89333e+07
14  6  5.99976e+07
14  7  7.5377e+07
14  8  9.19456e+07
14  9  1.1272e+08
14  10  9.80003e+07
14  11  1.90699e+08
14  12  1.73056e+08
14  13  1.51711e+08
14  14  1.27281e+08
14  15  1.62272e+08
14  16  1.16793e+08
14  17  1.1215e+08
14  18  9.08444e+07
14  19  7.40092e+07
14  20  7.03836e+07
15  0  6.43901e+07
15  1  1.37391e+08
15  2  6.16587e+07
15  3  7.71934e+07
15  4  9.28185e+07
15  5  4.57743e+07
15  6  6.31655e+07
15  7  7.86314e+07
15  8  9.41718e+07
15  9  1.16007e+08
15  10  1.19932e+08
15  11  1.61513e+08
15  12  1.33695e+08
15  13  1.53357e+08
15  14  1.39938e+08
15  15  1.16448e+08
15  16  1.14215e+08
15  17  1.03346e+08
15  18  1.0364e+08
15  19  8.21387e+07
15  20  7.68056e+07
16  0  7.62135e+07
16  1  1.89752e+08
16  2  7.5833e+07
16  3  7.60886e+07
16  4  1.1694e+08
16  5  6.1089e+07
16  6  7.92045e+07
16  7  8.6595e+07
16  8  1.08474e+08
16  9  1.00816e+08
16  10  1.21564e+08
16  11  1.83682e+08
16  12  1.71868e+08
16  13  1.58931e+08
16  14  1.52678e+08
16  15  1.35355e+08
16  16  1.20026e+08
16  17  1.11011e+08
16  18  8.95102e+07
16  19  9.23354e+07
16  20  8.26685e+07
17  0  6.62942e+07
17  1  2.35898e+08
17  2  9.81587e+07
17  3  6.8678e+07
17  4  1.04688e+08
17  5  6.28919e+07
17  6  8.51151e+07
17  7  8.41536e+07
17  8  1.29298e+08
17  9  9.00962e+07
17  10  1.46213e+08
17  11  1.86694e+08
17  12  1.68852e+08
17  13  1.72266e+08
17  14  1.41059e+08
17  15  1.41339e+08
17  16  1.15117e+08
17  17  1.0878e+08
17  18  1.07358e+08
17  19  7.20282e+07
17  20  7.89941e+07
18  0  6.79618e+07
18  1  3.19554e+08
18  2  9.73784e+07
18  3  6.11687e+07
18  4  8.16541e+07
18  5  5.98843e+07
18  6  9.54765e+07
18  7  8.3209e+07
18  8  1.11509e+08
18  9  9.98389e+07
18  10  1.18775e+08
18  11  1.981e+08
18  12  1.52464e+08
18  13  1.49358e+08
18  14  1.39234e+08
18  15  1.61715e+08
18  16  1.25937e+08
18  17  1.26693e+08
18  18  1.07599e+08
18  19  8.75615e+07
18  20  8.25511e+07
19  0  7.99348e+07
19  1  4.31626e+08
19  2  1.1455e+08
19  3  7.02491e+07
19  4  7.19661e+07
19  5  6.5671e+07
19  6  1.06953e+08
19  7  8.6782e+07
19  8  8.52982e+07
19  9  1.11236e+08
19  10  1.53068e+08
19  11  1.92837e+08
19  12  1.5506e+08
19  13  1.51116e+08
19  14  1.38982e+08
19  15  1.62066e+08
19  16  1.33999e+08
19  17  1.32327e+08
19  18  1.07819e+08
19  19  1.12041e+08
19  20  8.66064e+07
20  0  7.84207e+07
20  1  4.92308e+08
20  2  1.67591e+08
20  3  6.88632e+07
20  4  7.77708e+07
20  5  5.57265e+07
20  6  1.03902e+08
20  7  8.67315e+07
20  8  7.6389e+07
20  9  9.48441e+07
20  10  1.31622e+08
20  11  2.63918e+08
20  12  1.97554e+08
20  13  1.58763e+08
20  14  1.31326e+08
20  15  1.39356e+08
20  16  1.09612e+08
20  17  1.29225e+08
20  18  1.08214e+08
20  19  1.07718e+08
20  20  1.05545e+08

