row  column  (images_20_511.edf Ca-K*images_20_511.edf Ar-K**2.3)
5  3  1.59017e+08
5  4  3.35997e+08
5  5  4.64309e+08
5  6  4.41231e+08
5  7  3.55707e+08
5  8  3.24907e+08
5  9  3.86251e+08
5  10  4.64115e+08
5  11  6.80257e+08
5  12  7.72254e+08
5  13  8.63412e+08
5  14  8.82798e+08
5  15  1.02913e+09
5  16  1.19809e+09
5  17  1.13129e+09
5  18  1.23934e+09
5  19  1.25236e+09
5  20  1.10986e+09
6  0  7.38178e+07
6  1  1.17447e+08
6  2  1.34536e+08
6  3  1.53941e+08
6  4  2.94628e+08
6  5  4.48232e+08
6  6  4.07439e+08
6  7  3.82378e+08
6  8  3.4646e+08
6  9  4.09088e+08
6  10  5.20617e+08
6  11  7.1649e+08
6  12  8.2799e+08
6  13  8.08391e+08
6  14  7.96913e+08
6  15  9.81657e+08
6  16  1.20638e+09
6  17  1.08168e+09
6  18  1.09397e+09
6  19  1.0882e+09
6  20  1.16278e+09
7  0  8.61718e+07
7  1  1.2558e+08
7  2  1.41106e+08
7  3  1.4975e+08
7  4  2.81458e+08
7  5  4.13179e+08
7  6  3.96736e+08
7  7  3.75016e+08
7  8  3.08568e+08
7  9  3.5626e+08
7  10  5.03084e+08
7  11  8.53189e+08
7  12  8.24988e+08
7  13  8.09707e+08
7  14  9.02887e+08
7  15  1.01041e+09
7  16  1.10031e+09
7  17  1.09394e+09
7  18  1.12637e+09
7  19  1.06824e+09
7  20  1.08601e+09
8  0  7.66123e+07
8  1  1.09282e+08
8  2  1.16657e+08
8  3  1.2569e+08
8  4  2.60387e+08
8  5  4.06152e+08
8  6  3.61566e+08
8  7  3.58983e+08
8  8  3.12571e+08
8  9  3.86573e+08
8  10  4.80969e+08
8  11  9.1728e+08
8  12  7.08697e+08
8  13  7.92226e+08
8  14  9.25151e+08
8  15  9.30645e+08
8  16  1.05093e+09
8  17  1.08373e+09
8  18  1.18339e+09
8  19  1.11165e+09
8  20  1.06748e+09
9  0  7.77216e+07
9  1  1.2202e+08
9  2  1.42027e+08
9  3  1.43253e+08
9  4  2.54708e+08
9  5  3.09229e+08
9  6  3.22294e+08
9  7  3.15576e+08
9  8  2.75261e+08
9  9  4.21885e+08
9  10  5.44228e+08
9  11  8.73704e+08
9  12  8.46228e+08
9  13  8.18642e+08
9  14  7.98447e+08
9  15  9.09939e+08
9  16  1.06597e+09
9  17  9.9727e+08
9  18  1.07072e+09
9  19  9.20548e+08
9  20  1.06365e+09
10  0  8.35123e+07
10  1  1.14919e+08
10  2  1.23066e+08
10  3  1.48572e+08
10  4  2.11062e+08
10  5  3.12997e+08
10  6  2.7968e+08
10  7  2.9472e+08
10  8  2.65819e+08
10  9  3.58726e+08
10  10  4.76572e+08
10  11  8.19079e+08
10  12  7.5237e+08
10  13  8.06118e+08
10  14  8.20869e+08
10  15  8.72232e+08
10  16  8.86541e+08
10  17  9.35297e+08
10  18  9.07428e+08
10  19  1.08542e+09
10  20  9.57114e+08
11  0  1.03753e+08
11  1  1.05262e+08
11  2  1.27113e+08
11  3  1.04227e+08
11  4  2.0476e+08
11  5  2.56878e+08
11  6  2.20826e+08
11  7  2.51225e+08
11  8  2.55272e+08
11  9  4.05071e+08
11  10  5.09172e+08
11  11  6.84653e+08
11  12  7.71418e+08
11  13  7.64731e+08
11  14  7.48821e+08
11  15  8.37881e+08
11  16  9.24535e+08
11  17  9.36261e+08
11  18  1.01475e+09
11  19  9.41078e+08
11  20  9.63203e+08
12  0  9.08276e+07
12  1  1.01456e+08
12  2  1.10446e+08
12  3  1.12136e+08
12  4  2.05187e+08
12  5  2.39015e+08
12  6  2.19301e+08
12  7  2.07888e+08
12  8  2.67483e+08
12  9  3.53753e+08
12  10  4.63149e+08
12  11  8.04979e+08
12  12  7.72555e+08
12  13  7.41609e+08
12  14  7.83601e+08
12  15  8.38502e+08
12  16  9.60639e+08
12  17  9.52497e+08
12  18  9.28045e+08
12  19  9.51403e+08
12  20  9.33384e+08
13  0  1.02184e+08
13  1  1.13478e+08
13  2  1.15758e+08
13  3  1.01944e+08
13  4  1.9365e+08
13  5  1.8335e+08
13  6  1.83126e+08
13  7  1.89993e+08
13  8  2.15231e+08
13  9  3.18329e+08
13  10  4.58093e+08
13  11  7.09262e+08
13  12  7.14934e+08
13  13  7.05884e+08
13  14  7.40932e+08
13  15  8.74686e+08
13  16  8.91066e+08
13  17  1.02288e+09
13  18  1.03742e+09
13  19  9.9965e+08
13  20  8.58884e+08
14  0  1.00797e+08
14  1  1.06453e+08
14  2  1.11953e+08
14  3  1.05536e+08
14  4  1.44413e+08
14  5  2.13777e+08
14  6  1.68554e+08
14  7  1.73822e+08
14  8  2.19451e+08
14  9  3.45883e+08
14  10  3.73869e+08
14  11  7.19752e+08
14  12  6.98264e+08
14  13  7.58113e+08
14  14  7.40478e+08
14  15  8.08114e+08
14  16  8.60832e+08
14  17  1.02653e+09
14  18  9.71311e+08
14  19  1.00291e+09
14  20  8.77808e+08
15  0  1.07012e+08
15  1  9.52212e+07
15  2  9.73744e+07
15  3  1.2505e+08
15  4  1.60432e+08
15  5  1.66945e+08
15  6  1.54507e+08
15  7  1.94596e+08
15  8  2.38008e+08
15  9  3.24125e+08
15  10  3.83689e+08
15  11  6.01891e+08
15  12  7.01439e+08
15  13  7.46766e+08
15  14  7.35613e+08
15  15  6.84002e+08
15  16  9.02721e+08
15  17  8.66219e+08
15  18  9.6713e+08
15  19  9.88585e+08
15  20  8.45738e+08
16  0  8.04266e+07
16  1  1.03347e+08
16  2  9.57975e+07
16  3  8.73802e+07
16  4  1.44646e+08
16  5  1.64397e+08
16  6  1.613e+08
16  7  1.74222e+08
16  8  2.29257e+08
16  9  3.41981e+08
16  10  3.74469e+08
16  11  5.76287e+08
16  12  6.60661e+08
16  13  6.74763e+08
16  14  7.75138e+08
16  15  8.05293e+08
16  16  8.01266e+08
16  17  8.23804e+08
16  18  8.53103e+08
16  19  9.88193e+08
16  20  9.7756e+08
17  0  7.48405e+07
17  1  8.96786e+07
17  2  1.02132e+08
17  3  9.04273e+07
17  4  1.29341e+08
17  5  1.41461e+08
17  6  1.58074e+08
17  7  1.7738e+08
17  8  1.89665e+08
17  9  2.71658e+08
17  10  3.77609e+08
17  11  4.99291e+08
17  12  5.64409e+08
17  13  7.20892e+08
17  14  6.6456e+08
17  15  7.66106e+08
17  16  7.95823e+08
17  17  7.76776e+08
17  18  9.05458e+08
17  19  8.97153e+08
17  20  8.99241e+08
18  0  1.06068e+08
18  1  7.4902e+07
18  2  9.75781e+07
18  3  7.17083e+07
18  4  1.03273e+08
18  5  1.34957e+08
18  6  1.33158e+08
18  7  1.41534e+08
18  8  1.79423e+08
18  9  2.459e+08
18  10  3.09249e+08
18  11  4.30448e+08
18  12  4.96217e+08
18  13  5.73103e+08
18  14  6.40525e+08
18  15  8.07986e+08
18  16  7.4295e+08
18  17  8.22746e+08
18  18  8.38487e+08
18  19  9.23572e+08
18  20  9.52605e+08
19  0  8.30035e+07
19  1  8.85897e+07
19  2  9.38778e+07
19  3  8.01388e+07
19  4  1.18243e+08
19  5  1.23319e+08
19  6  1.11219e+08
19  7  1.50206e+08
19  8  1.71843e+08
19  9  1.91176e+08
19  10  3.06734e+08
19  11  3.42384e+08
19  12  4.29337e+08
19  13  4.87668e+08
19  14  6.16674e+08
19  15  7.35147e+08
19  16  7.2943e+08
19  17  8.10096e+08
19  18  8.5675e+08
19  19  9.83282e+08
19  20  8.06172e+08
20  0  9.01525e+07
20  1  8.96396e+07
20  2  8.56616e+07
20  3  7.51566e+07
20  4  1.02151e+08
20  5  9.64827e+07
20  6  1.10504e+08
20  7  1.30807e+08
20  8  1.41761e+08
20  9  1.84495e+08
20  10  2.49603e+08
20  11  3.05183e+08
20  12  3.7987e+08
20  13  4.11341e+08
20  14  5.04291e+08
20  15  5.75769e+08
20  16  6.3423e+08
20  17  7.004e+08
20  18  7.65072e+08
20  19  8.804e+08
20  20  9.39927e+08

