row  column  (images_20_511.edf Cu-K*images_20_511.edf Ar-K**2.3)
6  10  7.97058e+06
6  11  1.43044e+06
6  12  8.04305e+06
6  13  878782
6  14  9.52011e+06
6  15  6.58734e+06
6  16  1.42335e+07
6  17  2.04469e+06
6  18  6.50312e+06
6  19  9.36953e+06
6  20  1.34713e+07
7  0  0
7  1  2.78213e+06
7  2  1.12915e+06
7  3  4.43561e+06
7  4  7.63481e+06
7  5  4.52984e+06
7  6  1.21866e+07
7  7  2.54403e+06
7  8  0
7  9  0
7  10  7.03063e+06
7  11  6.89925e+06
7  12  1.46327e+06
7  13  1.06785e+07
7  14  788380
7  15  1.77915e+07
7  16  1.45199e+07
7  17  5.47893e+06
7  18  1.15238e+07
7  19  9.71278e+06
7  20  8.78983e+06
8  0  1.4336e+06
8  1  1.8433e+06
8  2  0
8  3  6.14878e+06
8  4  0
8  5  4.02505e+06
8  6  7.42356e+06
8  7  7.65099e+06
8  8  2.41693e+06
8  9  5.82559e+06
8  10  2.1693e+06
8  11  9.68969e+06
8  12  2.77172e+06
8  13  1.05089e+07
8  14  9.36103e+06
8  15  0
8  16  1.52053e+07
8  17  1.27737e+07
8  18  1.01001e+07
8  19  9.50496e+06
8  20  1.43175e+07
9  0  823482
9  1  0
9  2  0
9  3  2.15222e+06
9  4  3.44872e+06
9  5  1.21032e+07
9  6  6.13674e+06
9  7  5.05361e+06
9  8  242878
9  9  5.79864e+06
9  10  3.06653e+06
9  11  7.99062e+06
9  12  6.18724e+06
9  13  671027
9  14  4.72933e+06
9  15  1.30085e+07
9  16  3.60092e+06
9  17  8.80632e+06
9  18  1.57901e+07
9  19  8.6922e+06
9  20  9.92413e+06
10  0  5.59491e+06
10  1  1.27478e+06
10  2  3.58663e+06
10  3  2.83834e+06
10  4  1.13448e+07
10  5  5.91538e+06
10  6  5.44275e+06
10  7  7.31608e+06
10  8  5.97132e+06
10  9  1.84003e+06
10  10  304669
10  11  9.44065e+06
10  12  1.68936e+07
10  13  1.84467e+06
10  14  2.6076e+06
10  15  6.10632e+06
10  16  8.13877e+06
10  17  4.39294e+06
10  18  4.94915e+06
10  19  8.18501e+06
10  20  1.39885e+07
11  0  233163
11  1  5.81264e+06
11  2  0
11  3  0
11  4  4.12282e+06
11  5  1.49168e+06
11  6  5.07671e+06
11  7  2.93814e+06
11  8  850795
11  9  2.90091e+06
11  10  0
11  11  3.00731e+06
11  12  0
11  13  4.01462e+06
11  14  6.09483e+06
11  15  2.32241e+06
11  16  8.14067e+06
11  17  2.87298e+06
11  18  1.18238e+07
11  19  4.00924e+06
11  20  7.24717e+06
12  0  3.35298e+06
12  1  3.44809e+06
12  2  0
12  3  2.40533e+06
12  4  7.39697e+06
12  5  94602.9
12  6  4.25596e+06
12  7  6.58177e+06
12  8  5.71566e+06
12  9  5.92183e+06
12  10  544553
12  11  5.18682e+06
12  12  1.56765e+07
12  13  0
12  14  1.09438e+07
12  15  6.00098e+06
12  16  1.00251e+07
12  17  3.38418e+06
12  18  2.66273e+06
12  19  7.89425e+06
12  20  2.70807e+06
13  0  0
13  1  0
13  2  0
13  3  9.75009e+06
13  4  1.8548e+06
13  5  8.24518e+06
13  6  7.63664e+06
13  7  1.22426e+07
13  8  2.98708e+06
13  9  1.19982e+07
13  10  0
13  11  1.12514e+07
13  12  6.38282e+06
13  13  957165
13  14  6.29724e+06
13  15  7.71883e+06
13  16  1.14317e+06
13  17  1.32832e+07
13  18  4.73843e+06
13  19  3.891e+06
13  20  1.00221e+07
14  0  0
14  1  0
14  2  4.46419e+06
14  3  4.84749e+06
14  4  3.09649e+06
14  5  1.18089e+06
14  6  0
14  7  1.14636e+06
14  8  0
14  9  8.66707e+06
14  10  1.2718e+07
14  11  5.07531e+06
14  12  1.02339e+07
14  13  4.45493e+06
14  14  2.12778e+06
14  15  0
14  16  1.24979e+07
14  17  1.11456e+07
14  18  1.1097e+06
14  19  0
14  20  1.19379e+07
15  0  3.34121e+06
15  1  4.35437e+06
15  2  2.26977e+06
15  3  5.59781e+06
15  4  6.05814e+06
15  5  0
15  6  465105
15  7  0
15  8  3.865e+06
15  9  9.40943e+06
15  10  3.94491e+06
15  11  5.64224e+06
15  12  1.079e+07
15  13  0
15  14  1.47045e+07
15  15  7.81999e+06
15  16  3.7381e+06
15  17  5.09929e+06
15  18  6.92411e+06
15  19  9.4363e+06
15  20  5.25145e+06
16  0  1.00691e+07
16  1  2.57677e+06
16  2  7.83016e+06
16  3  1.88733e+06
16  4  2.3842e+06
16  5  3.99275e+06
16  6  1.74647e+06
16  7  5.70174e+06
16  8  903268
16  9  1.39498e+07
16  10  7.53291e+06
16  11  0
16  12  1.37207e+07
16  13  1.07192e+07
16  14  6.02006e+06
16  15  1.72498e+06
16  16  0
16  17  3.36751e+06
16  18  0
16  19  1.08661e+07
16  20  3.03371e+06
17  0  2.49933e+06
17  1  0
17  2  7.04116e+06
17  3  1.37106e+06
17  4  4.20257e+06
17  5  3.87725e+06
17  6  0
17  7  6.62614e+06
17  8  1.65922e+06
17  9  460607
17  10  7.65202e+06
17  11  0
17  12  4.05145e+06
17  13  3.52015e+06
17  14  0
17  15  6.32069e+06
17  16  8.60224e+06
17  17  9.1546e+06
17  18  8.27755e+06
17  19  1.44353e+07
17  20  5.55131e+06
18  0  4.97508e+06
18  1  1.79612e+06
18  2  0
18  3  0
18  4  4.92106e+06
18  5  3.74799e+06
18  6  6.10003e+06
18  7  8.49114e+06
18  8  0
18  9  5.2147e+06
18  10  1.00905e+07
18  11  1.10716e+07
18  12  6.58902e+06
18  13  9.6419e+06
18  14  1.06625e+07
18  15  7.56557e+06
18  16  911686
18  17  9.06208e+06
18  18  6.65493e+06
18  19  0
18  20  6.94204e+06
19  0  1.21549e+06
19  1  0
19  2  9.62055e+06
19  3  994487
19  4  8.79896e+06
19  5  0
19  6  1.19453e+06
19  7  4.49539e+06
19  8  3.88795e+06
19  9  8.0962e+06
19  10  0
19  11  4.28774e+06
19  12  5.4558e+06
19  13  131054
19  14  4.14571e+06
19  15  1.30344e+07
19  16  6.91212e+06
19  17  7.6695e+06
19  18  8.05406e+06
19  19  8.32683e+06
19  20  1.03261e+07
20  0  0
20  1  0
20  2  2.76767e+06
20  3  6.00038e+06
20  4  0
20  5  5.51119e+06
20  6  1.96926e+06
20  7  4.9051e+06
20  8  7.22488e+06
20  9  0
20  10  2.48592e+06
20  11  1.39644e+07
20  12  2.53e+06
20  13  3.35412e+06
20  14  9.85852e+06
20  15  1.11316e+07
20  16  7.35581e+06
20  17  7.65665e+06
20  18  0
20  19  7.80267e+06
20  20  3.77922e+06

