row  column  (images_7.edf Mn-K*images_7.edf Ar-K**2.3)
4  68  0
4  69  2.81856e+07
4  70  2.23615e+07
4  71  6.793e+06
4  72  1.0016e+07
4  73  0
4  74  2.0931e+07
4  75  5.28463e+07
4  76  1.02727e+08
4  77  2.36751e+07
4  78  1.42194e+07
4  79  1.99567e+07
4  80  1.87339e+07
4  81  1.86838e+06
4  82  4.92089e+06
4  83  0
4  84  0
4  85  3.47583e+06
4  86  5.72963e+06
4  87  1.59252e+06
4  88  1.91001e+06
4  89  1.35574e+07
4  90  1.48282e+07
4  91  1.3018e+07
4  92  3.17081e+06
4  93  6.10382e+06
4  94  4.91843e+06
4  95  7.8474e+06
4  96  1.2061e+07
4  97  1.59907e+07
4  98  0
4  99  0
4  100  5.91637e+06
5  0  2.19969e+07
5  1  2.51333e+07
5  2  1.08678e+07
5  3  1.69902e+07
5  4  4.65456e+06
5  5  1.60305e+07
5  6  4.55705e+06
5  7  4.40776e+06
5  8  5.31735e+06
5  9  9.06892e+06
5  10  5.42166e+06
5  11  2.5476e+06
5  12  3.82527e+06
5  13  6.12673e+06
5  14  1.60829e+07
5  15  1.40681e+07
5  16  1.17998e+07
5  17  5.5528e+06
5  18  1.17671e+07
5  19  1.02398e+07
5  20  4.41662e+06
5  21  0
5  22  1.6114e+07
5  23  0
5  24  1.25041e+07
5  25  5.16775e+06
5  26  1.09948e+07
5  27  1.04328e+07
5  28  4.96076e+06
5  29  1.13639e+07
5  30  1.10418e+06
5  31  1.53046e+07
5  32  5.4346e+06
5  33  7.41943e+06
5  34  7.27667e+06
5  35  4.88416e+06
5  36  1.48777e+07
5  37  1.90198e+07
5  38  9.52923e+06
5  39  7.53018e+06
5  40  0
5  41  1.2493e+07
5  42  6.19192e+06
5  43  1.90997e+07
5  44  9.27812e+06
5  45  2.54409e+06
5  46  7.13835e+06
5  47  6.54984e+06
5  48  9.23907e+06
5  49  2.23601e+06
5  50  4.89928e+06
5  51  7.39195e+06
5  52  0
5  53  0
5  54  1.27867e+07
5  55  8.58095e+06
5  56  8.54774e+06
5  57  1.35969e+07
5  58  1.03437e+07
5  59  3.86421e+06
5  60  0
5  61  1.96703e+07
5  62  8.20541e+06
5  63  4.21182e+06
5  64  1.57747e+06
5  65  1.22271e+07
5  66  7.72652e+06
5  67  8.0796e+06
5  68  6.33557e+06
5  69  1.52633e+07
5  70  4.03215e+06
5  71  8.75614e+06
5  72  1.4508e+07
5  73  1.21622e+07
5  74  2.83174e+07
5  75  6.04858e+07
5  76  8.64627e+07
5  77  2.84828e+07
5  78  963934
5  79  8.23041e+06
5  80  6.93657e+06
5  81  0
5  82  9.56273e+06
5  83  7.25027e+06
5  84  0
5  85  1.39554e+07
5  86  0
5  87  0
5  88  1.43244e+07
5  89  1.42839e+06
5  90  6.33405e+06
5  91  4.56198e+06
5  92  9.38298e+06
5  93  1.56246e+07
5  94  1.01811e+07
5  95  0
5  96  1.27096e+07
5  97  9.7933e+06
5  98  1.23409e+07
5  99  1.92356e+07
5  100  0
6  0  2.98151e+07
6  1  1.76141e+07
6  2  1.8279e+07
6  3  0
6  4  5.43975e+06
6  5  1.11689e+07
6  6  1.38436e+07
6  7  1.09953e+07
6  8  9.81e+06
6  9  0
6  10  1.02174e+07
6  11  4.60201e+06
6  12  1.19348e+07
6  13  3.5852e+06
6  14  7.10683e+06
6  15  3.66519e+06
6  16  8.12246e+06
6  17  0
6  18  1.22524e+07
6  19  5.0588e+06
6  20  0
6  21  1.21079e+06
6  22  9.12093e+06
6  23  7.753e+06
6  24  6.77986e+06
6  25  1.36591e+07
6  26  3.6023e+06
6  27  2.61203e+06
6  28  1.70315e+07
6  29  1.34234e+07
6  30  2.26905e+06
6  31  4.17683e+06
6  32  3.31909e+06
6  33  1.54918e+07
6  34  5.07175e+06
6  35  9.59361e+06
6  36  1.02641e+07
6  37  9.96362e+06
6  38  992758
6  39  1.07081e+07
6  40  1.54987e+07
6  41  0
6  42  7.19978e+06
6  43  1.04603e+07
6  44  1.14147e+07
6  45  5.22633e+06
6  46  1.35145e+07
6  47  1.17082e+07
6  48  0
6  49  1.32808e+07
6  50  8.22175e+06
6  51  8.7065e+06
6  52  2.28397e+06
6  53  0
6  54  0
6  55  0
6  56  1.12312e+07
6  57  3.7355e+06
6  58  8.80109e+06
6  59  1.22512e+07
6  60  4.5539e+06
6  61  2.04849e+07
6  62  2.32256e+07
6  63  0
6  64  0
6  65  2.89267e+06
6  66  1.71887e+07
6  67  2.78339e+06
6  68  6.97465e+06
6  69  2.60031e+07
6  70  1.86819e+07
6  71  7.42309e+06
6  72  2.02268e+06
6  73  7.35232e+06
6  74  1.82679e+07
6  75  5.32249e+07
6  76  5.79687e+07
6  77  1.10115e+07
6  78  1.34217e+07
6  79  1.52312e+06
6  80  2.33626e+07
6  81  0
6  82  8.08429e+06
6  83  6.41098e+06
6  84  0
6  85  1.6637e+07
6  86  1.40741e+07
6  87  1.71012e+07
6  88  6.29362e+06
6  89  2.19253e+07
6  90  1.56985e+07
6  91  6.52482e+06
6  92  1.08802e+07
6  93  1.70721e+07
6  94  4.5586e+06
6  95  1.76012e+07
6  96  4.35926e+06
6  97  0
6  98  5.99406e+06
6  99  1.0762e+07
6  100  0
7  0  3.1398e+07
7  1  1.82878e+07
7  2  4.37056e+06
7  3  2.17332e+07
7  4  9.14175e+06
7  5  1.70056e+07
7  6  4.72347e+06
7  7  1.67714e+07
7  8  1.25249e+07
7  9  4.84782e+06
7  10  0
7  11  9.4104e+06
7  12  1.13688e+07
7  13  1.60832e+07
7  14  3.60751e+06
7  15  1.17987e+07
7  16  2.7393e+06
7  17  4.67346e+06
7  18  6.34041e+06
7  19  8.05459e+06
7  20  3.26969e+07
7  21  1.31189e+06
7  22  4.64785e+06
7  23  1.12845e+07
7  24  2.53904e+06
7  25  0
7  26  4.66644e+06
7  27  9.40399e+06
7  28  7.40034e+06
7  29  2.59634e+06
7  30  1.08551e+07
7  31  1.59556e+06
7  32  9.46516e+06
7  33  6.36721e+06
7  34  9.3544e+06
7  35  0
7  36  0
7  37  9.41241e+06
7  38  7.26707e+06
7  39  6.08138e+06
7  40  0
7  41  5.5172e+06
7  42  5.16498e+06
7  43  1.19257e+07
7  44  4.75311e+06
7  45  7.2701e+06
7  46  1.34476e+07
7  47  1.07525e+07
7  48  8.30998e+06
7  49  9.72872e+06
7  50  6.01281e+06
7  51  0
7  52  1.20831e+07
7  53  1.2143e+07
7  54  0
7  55  0
7  56  7.74703e+06
7  57  1.06359e+07
7  58  227863
7  59  1.49371e+07
7  60  1.59482e+07
7  61  1.09634e+07
7  62  1.27865e+07
7  63  6.63526e+06
7  64  1.22587e+07
7  65  6.97619e+06
7  66  6.02176e+06
7  67  1.25388e+07
7  68  220114
7  69  1.09798e+07
7  70  0
7  71  301427
7  72  1.10708e+07
7  73  1.57035e+06
7  74  1.31535e+06
7  75  2.38423e+07
7  76  1.83167e+07
7  77  1.89751e+07
7  78  2.54376e+07
7  79  1.1547e+07
7  80  7.19966e+06
7  81  1.8938e+07
7  82  2.91728e+07
7  83  1.45516e+07
7  84  2.0378e+07
7  85  8.14309e+06
7  86  2.00669e+07
7  87  2.91218e+07
7  88  4.77985e+06
7  89  1.01337e+07
7  90  1.82161e+07
7  91  0
7  92  1.79332e+07
7  93  1.58687e+07
7  94  8.73007e+06
7  95  1.92143e+07
7  96  1.85781e+07
7  97  811684
7  98  8.79184e+06
7  99  2.04421e+07
7  100  3.09983e+07
8  0  2.9497e+07
8  1  1.8929e+07
8  2  2.11089e+07
8  3  1.04717e+07
8  4  1.4166e+07
8  5  1.06026e+07
8  6  1.07464e+07
8  7  1.34082e+07
8  8  1.34667e+07
8  9  1.72439e+07
8  10  9.54334e+06
8  11  9.73872e+06
8  12  5.29177e+06
8  13  9.58005e+06
8  14  1.52255e+07
8  15  8.69955e+06
8  16  4.89916e+06
8  17  0
8  18  8.32391e+06
8  19  1.31948e+07
8  20  1.14851e+06
8  21  6.02549e+06
8  22  2.84242e+06
8  23  3.64872e+06
8  24  5.89005e+06
8  25  8.75828e+06
8  26  1.16285e+07
8  27  4.87088e+06
8  28  8.48685e+06
8  29  3.3067e+06
8  30  8.53151e+06
8  31  0
8  32  1.48825e+07
8  33  7.66509e+06
8  34  7.31844e+06
8  35  5.78665e+06
8  36  1.04612e+06
8  37  3.97728e+06
8  38  4.80175e+06
8  39  2.43878e+07
8  40  2.38732e+06
8  41  3.99554e+06
8  42  8.92933e+06
8  43  2.47659e+07
8  44  0
8  45  1.01737e+07
8  46  7.98806e+06
8  47  0
8  48  8.85268e+06
8  49  7.81573e+06
8  50  2.80198e+06
8  51  1.17732e+07
8  52  1.15376e+07
8  53  1.46824e+07
8  54  5.01883e+06
8  55  1.12256e+07
8  56  2.00954e+07
8  57  1.11798e+07
8  58  8.48957e+06
8  59  0
8  60  7.13792e+06
8  61  1.45167e+07
8  62  1.1087e+07
8  63  1.7563e+07
8  64  0
8  65  9.80541e+06
8  66  5.82454e+06
8  67  0
8  68  1.19523e+07
8  69  1.98342e+06
8  70  1.22827e+07
8  71  2.19794e+07
8  72  0
8  73  6.75548e+06
8  74  1.91018e+07
8  75  1.43236e+07
8  76  5.66078e+07
8  77  2.68841e+07
8  78  2.59537e+07
8  79  2.4282e+07
8  80  0
8  81  0
8  82  2.72328e+07
8  83  2.35498e+07
8  84  0
8  85  1.40887e+07
8  86  1.44964e+07
8  87  2.2203e+07
8  88  8.49771e+06
8  89  5.4846e+06
8  90  6.30977e+06
8  91  3.34288e+06
8  92  1.92099e+07
8  93  1.63999e+07
8  94  1.09689e+07
8  95  6.35391e+06
8  96  1.87556e+07
8  97  8.95217e+06
8  98  5.45376e+06
8  99  0
8  100  0
9  0  7.92547e+06
9  1  1.67363e+07
9  2  1.63834e+07
9  3  1.52681e+07
9  4  1.18504e+07
9  5  3.61671e+06
9  6  8.65075e+06
9  7  6.55821e+06
9  8  1.59907e+07
9  9  1.18461e+07
9  10  6.02008e+06
9  11  1.96079e+07
9  12  1.5736e+06
9  13  9.9535e+06
9  14  5.84019e+06
9  15  963838
9  16  1.73872e+07
9  17  2.86295e+06
9  18  1.19217e+07
9  19  4.89873e+06
9  20  1.12664e+06
9  21  1.21673e+07
9  22  6.00003e+06
9  23  0
9  24  1.07947e+07
9  25  8.43392e+06
9  26  8.27104e+06
9  27  0
9  28  7.69252e+06
9  29  7.50618e+06
9  30  4.60304e+06
9  31  1.09288e+07
9  32  7.53564e+06
9  33  1.13623e+07
9  34  1.23167e+07
9  35  1.92836e+06
9  36  0
9  37  9.80501e+06
9  38  1.13111e+07
9  39  7.87592e+06
9  40  3.14252e+06
9  41  7.55049e+06
9  42  6.32571e+06
9  43  1.64893e+07
9  44  0
9  45  8.98917e+06
9  46  6.8618e+06
9  47  1.54889e+07
9  48  6.05695e+06
9  49  1.33719e+07
9  50  1.40584e+07
9  51  6.16281e+06
9  52  7.87511e+06
9  53  109220
9  54  1.53423e+07
9  55  3.65384e+06
9  56  1.55711e+07
9  57  4.94546e+06
9  58  0
9  59  2.02207e+06
9  60  1.67718e+07
9  61  2.17137e+06
9  62  1.2318e+07
9  63  3.32394e+06
9  64  1.02474e+07
9  65  4.56464e+06
9  66  0
9  67  2.06362e+07
9  68  1.47343e+07
9  69  0
9  70  380868
9  71  0
9  72  2.68519e+07
9  73  0
9  74  0
9  75  2.25246e+07
9  76  4.38642e+07
9  77  1.04853e+07
9  78  0
9  79  1.15256e+07
9  80  8.81967e+06
9  81  205784
9  82  1.02054e+07
9  83  1.18899e+07
9  84  1.63687e+07
9  85  875217
9  86  2.03936e+07
9  87  2.52467e+07
9  88  1.28917e+07
9  89  1.36712e+07
9  90  2.08977e+07
9  91  2.11176e+07
9  92  5.85606e+06
9  93  2.31641e+07
9  94  1.60501e+06
9  95  1.24597e+07
9  96  9.87362e+06
9  97  7.93136e+06
9  98  1.98183e+07
9  99  8.16299e+06
9  100  1.59981e+07
10  0  2.56106e+07
10  1  1.54975e+07
10  2  9.11673e+06
10  3  1.36002e+07
10  4  8.18745e+06
10  5  1.29386e+07
10  6  5.92696e+06
10  7  1.25676e+07
10  8  79730.8
10  9  7.3144e+06
10  10  2.70739e+06
10  11  1.26991e+07
10  12  2.67559e+06
10  13  7.77674e+06
10  14  101348
10  15  0
10  16  2.08404e+07
10  17  5.47636e+06
10  18  6.23398e+06
10  19  1.78275e+07
10  20  8.9249e+06
10  21  8.91691e+06
10  22  6.49477e+06
10  23  5.63064e+06
10  24  1.52313e+07
10  25  9.17415e+06
10  26  4.29199e+06
10  27  9.52452e+06
10  28  6.9228e+06
10  29  8.3514e+06
10  30  7.04597e+06
10  31  1.28286e+07
10  32  9.10604e+06
10  33  1.0227e+07
10  34  4.6265e+06
10  35  9.06013e+06
10  36  1.12434e+07
10  37  1.07177e+07
10  38  1.20467e+07
10  39  9.65531e+06
10  40  3.43418e+06
10  41  9.84655e+06
10  42  7.75737e+06
10  43  1.31149e+07
10  44  1.16454e+07
10  45  9.99878e+06
10  46  3.81089e+06
10  47  6.28775e+06
10  48  4.44886e+06
10  49  3.53741e+06
10  50  1.46257e+07
10  51  8.27681e+06
10  52  9.64596e+06
10  53  2.58124e+06
10  54  6.8143e+06
10  55  9.40717e+06
10  56  2.13749e+06
10  57  4.47404e+06
10  58  0
10  59  9.07384e+06
10  60  9.71641e+06
10  61  1.6314e+07
10  62  1.33183e+07
10  63  1.39347e+07
10  64  1.54677e+07
10  65  6.84434e+06
10  66  0
10  67  8.29116e+06
10  68  3.62706e+07
10  69  2.58801e+07
10  70  1.17602e+07
10  71  5.2044e+06
10  72  233706
10  73  5.09256e+06
10  74  3.8712e+06
10  75  0
10  76  3.18474e+07
10  77  2.59248e+07
10  78  1.45509e+07
10  79  0
10  80  0
10  81  2.31775e+07
10  82  1.51591e+07
10  83  0
10  84  1.42531e+07
10  85  1.3142e+07
10  86  1.04756e+07
10  87  7.36094e+06
10  88  1.2715e+07
10  89  1.3075e+07
10  90  1.05117e+07
10  91  1.00165e+07
10  92  1.52385e+07
10  93  7.21683e+06
10  94  1.33298e+07
10  95  2.14599e+07
10  96  9.37801e+06
10  97  0
10  98  9.27374e+06
10  99  6.9908e+06
10  100  1.75985e+07
11  0  2.69063e+07
11  1  1.70722e+07
11  2  1.22849e+07
11  3  1.28383e+07
11  4  3.08923e+06
11  5  9.79118e+06
11  6  9.23195e+06
11  7  1.5139e+07
11  8  3.21005e+06
11  9  1.26389e+07
11  10  1.35904e+07
11  11  5.78128e+06
11  12  4.58075e+06
11  13  5.25465e+06
11  14  1.84566e+07
11  15  1.78077e+07
11  16  6.40638e+06
11  17  0
11  18  7.81473e+06
11  19  1.16102e+07
11  20  1.59713e+07
11  21  2.22441e+06
11  22  8.3655e+06
11  23  8.6579e+06
11  24  9.69751e+06
11  25  0
11  26  1.35601e+07
11  27  1.55276e+07
11  28  0
11  29  7.09525e+06
11  30  1.58871e+07
11  31  1.80342e+06
11  32  4.68292e+06
11  33  4.51774e+06
11  34  1.1453e+06
11  35  2.88994e+06
11  36  3.35461e+06
11  37  1.3815e+07
11  38  3.69614e+06
11  39  0
11  40  2.51398e+06
11  41  8.29491e+06
11  42  1.72573e+07
11  43  1.34127e+07
11  44  8.86428e+06
11  45  0
11  46  9.11772e+06
11  47  1.33463e+07
11  48  7.10756e+06
11  49  6.54959e+06
11  50  7.61746e+06
11  51  1.00259e+06
11  52  7.88874e+06
11  53  0
11  54  1.71766e+07
11  55  1.19551e+07
11  56  0
11  57  1.42906e+07
11  58  1.50823e+07
11  59  2.32778e+06
11  60  0
11  61  1.58711e+07
11  62  1.99595e+07
11  63  2.28329e+07
11  64  9.98958e+06
11  65  1.11006e+07
11  66  1.63777e+07
11  67  1.50873e+07
11  68  7.01849e+06
11  69  5.4433e+06
11  70  7.98477e+06
11  71  7.06516e+06
11  72  9.98847e+06
11  73  1.17695e+07
11  74  8.68405e+06
11  75  1.01842e+07
11  76  2.73277e+07
11  77  9.28055e+06
11  78  0
11  79  1.28426e+07
11  80  1.38928e+07
11  81  1.28873e+07
11  82  7.2423e+06
11  83  3.87364e+06
11  84  1.92497e+07
11  85  1.86432e+07
11  86  2.88018e+07
11  87  2.49e+07
11  88  7.32595e+06
11  89  1.32234e+07
11  90  0
11  91  2.8448e+06
11  92  2.05236e+07
11  93  1.9513e+07
11  94  2.4851e+06
11  95  8.76496e+06
11  96  1.73166e+07
11  97  1.22576e+07
11  98  3.88347e+06
11  99  1.53547e+07
11  100  0
12  0  2.32777e+07
12  1  1.51553e+07
12  2  1.59291e+07
12  3  9.13293e+06
12  4  1.53241e+07
12  5  6.93541e+06
12  6  429447
12  7  2.25135e+06
12  8  0
12  9  1.68926e+07
12  10  8.50487e+06
12  11  9.51503e+06
12  12  1.27323e+07
12  13  7.42973e+06
12  14  2.10789e+06
12  15  0
12  16  1.81043e+07
12  17  964766
12  18  1.10783e+07
12  19  2.20545e+07
12  20  2.74976e+06
12  21  9.37546e+06
12  22  0
