row  column  (images_7.edf K-K*images_7.edf Ar-K**2.3)
25  62  3.41984e+07
25  63  9.04607e+06
25  64  6.21629e+07
25  65  0
25  66  5.24603e+07
25  67  5.10306e+07
25  68  3.87564e+07
25  69  1.86309e+07
25  70  6.61957e+07
25  71  6.1417e+07
25  72  8.70624e+07
25  73  1.1296e+08
25  74  8.84386e+07
25  75  7.51294e+07
25  76  8.47132e+07
25  77  1.23167e+08
25  78  1.43452e+08
25  79  1.23827e+08
25  80  7.33149e+07
25  81  5.62989e+07
25  82  8.95555e+07
25  83  6.61206e+07
25  84  7.70832e+07
25  85  6.19663e+07
25  86  6.71097e+07
25  87  8.40714e+07
25  88  4.13158e+07
25  89  7.24668e+07
25  90  5.61632e+07
25  91  4.6679e+07
25  92  6.65603e+07
25  93  3.50721e+07
25  94  4.16046e+07
25  95  5.1772e+07
25  96  5.87526e+07
25  97  6.49129e+07
25  98  8.25073e+07
25  99  9.28633e+07
25  100  3.68058e+07
26  0  7.91514e+06
26  1  1.07461e+07
26  2  2.30428e+07
26  3  1.60506e+07
26  4  1.62818e+07
26  5  2.32721e+07
26  6  1.01776e+07
26  7  3.40672e+07
26  8  1.08538e+07
26  9  1.13812e+07
26  10  9.19166e+06
26  11  0
26  12  2.81245e+07
26  13  2.74281e+07
26  14  9.6031e+06
26  15  3.89618e+07
26  16  4.70095e+07
26  17  3.2635e+07
26  18  3.05863e+07
26  19  2.85196e+07
26  20  3.36695e+07
26  21  4.08272e+07
26  22  3.23836e+07
26  23  5.13634e+07
26  24  2.03634e+07
26  25  5.67167e+07
26  26  2.0586e+07
26  27  7.36659e+07
26  28  6.42247e+07
26  29  6.02126e+07
26  30  4.90105e+07
26  31  2.74345e+07
26  32  4.29666e+07
26  33  6.37043e+07
26  34  7.1817e+07
26  35  3.1406e+07
26  36  3.9387e+07
26  37  5.84931e+07
26  38  3.46842e+07
26  39  4.57365e+07
26  40  6.44839e+07
26  41  4.11696e+07
26  42  3.88735e+07
26  43  4.85739e+07
26  44  5.78399e+07
26  45  6.48564e+07
26  46  6.3105e+07
26  47  2.06221e+07
26  48  6.64863e+07
26  49  5.41532e+07
26  50  3.52824e+07
26  51  2.01296e+07
26  52  6.45091e+07
26  53  2.12144e+06
26  54  6.98423e+07
26  55  0
26  56  3.47181e+07
26  57  4.86606e+07
26  58  2.52507e+07
26  59  6.36224e+07
26  60  2.89458e+07
26  61  7.86627e+06
26  62  4.17201e+07
26  63  2.42167e+07
26  64  4.53395e+07
26  65  2.35545e+07
26  66  2.51614e+07
26  67  2.34606e+07
26  68  6.03322e+07
26  69  9.68385e+06
26  70  4.26604e+07
26  71  2.909e+07
26  72  1.01419e+08
26  73  1.05105e+08
26  74  8.91782e+07
26  75  9.28909e+07
26  76  8.84184e+07
26  77  1.11503e+08
26  78  1.27338e+08
26  79  1.12434e+08
26  80  1.02758e+08
26  81  0
26  82  9.42597e+07
26  83  7.22015e+07
26  84  7.214e+07
26  85  4.68685e+07
26  86  8.03654e+07
26  87  2.16671e+07
26  88  7.20972e+07
26  89  4.12316e+07
26  90  4.18494e+07
26  91  3.52842e+07
26  92  7.13917e+07
26  93  6.3574e+07
26  94  3.24687e+07
26  95  4.54508e+07
26  96  6.92867e+07
26  97  3.50497e+07
26  98  5.96591e+07
26  99  5.02153e+07
26  100  5.09671e+07
27  0  7.88531e+06
27  1  1.59267e+07
27  2  2.47063e+07
27  3  1.39925e+07
27  4  2.11398e+07
27  5  0
27  6  1.01386e+07
27  7  6.86747e+06
27  8  2.17423e+07
27  9  1.68952e+07
27  10  6.35154e+06
27  11  1.81514e+07
27  12  2.78401e+07
27  13  3.24132e+07
27  14  4.94643e+07
27  15  3.13013e+07
27  16  0
27  17  3.83117e+07
27  18  5.24044e+07
27  19  5.83051e+07
27  20  2.46222e+07
27  21  6.11734e+06
27  22  5.18608e+07
27  23  4.08641e+07
27  24  5.84336e+07
27  25  5.50197e+06
27  26  7.03109e+06
27  27  6.07628e+07
27  28  0
27  29  2.76694e+07
27  30  1.80732e+07
27  31  4.35242e+07
27  32  1.34916e+07
27  33  3.96633e+07
27  34  3.26012e+07
27  35  5.38045e+07
27  36  2.01962e+07
27  37  2.14238e+07
27  38  4.98569e+07
27  39  3.87019e+07
27  40  5.50717e+07
27  41  6.12671e+07
27  42  7.75802e+07
27  43  5.2206e+07
27  44  4.54441e+07
27  45  2.82097e+07
27  46  5.82487e+07
27  47  4.55131e+07
27  48  4.13376e+07
27  49  2.47804e+07
27  50  2.33046e+07
27  51  5.50716e+07
27  52  3.80164e+07
27  53  5.18363e+07
27  54  2.59452e+07
27  55  7.41004e+07
27  56  2.38153e+07
27  57  3.89762e+07
27  58  3.02102e+07
27  59  1.99636e+07
27  60  3.82978e+07
27  61  3.49318e+07
27  62  3.93216e+07
27  63  2.48009e+07
27  64  3.71284e+07
27  65  4.21969e+07
27  66  4.20607e+07
27  67  3.51958e+07
27  68  4.6965e+07
27  69  4.54054e+07
27  70  5.73693e+07
27  71  3.8815e+07
27  72  2.41157e+07
27  73  7.81264e+07
27  74  6.36286e+07
27  75  1.09731e+08
27  76  1.08707e+08
27  77  6.00423e+07
27  78  6.28719e+07
27  79  5.87188e+07
27  80  8.84716e+07
27  81  4.33137e+07
27  82  4.90529e+07
27  83  6.90062e+07
27  84  8.77163e+07
27  85  5.44554e+07
27  86  9.46456e+07
27  87  7.75851e+07
27  88  7.70224e+07
27  89  5.67373e+07
27  90  4.71508e+07
27  91  4.81013e+07
27  92  5.35173e+07
27  93  7.73408e+07
27  94  7.07958e+07
27  95  5.4155e+07
27  96  4.84919e+07
27  97  7.77711e+07
27  98  5.20676e+07
27  99  3.99613e+07
27  100  3.76764e+07
28  0  1.07186e+07
28  1  8.05989e+06
28  2  1.74022e+07
28  3  8.24242e+06
28  4  1.81821e+07
28  5  5.96432e+06
28  6  1.73466e+07
28  7  2.09071e+07
28  8  5.36573e+06
28  9  1.54298e+07
28  10  2.19371e+07
28  11  3.8038e+06
28  12  1.57246e+07
28  13  2.58519e+07
28  14  4.21511e+07
28  15  1.37052e+07
28  16  1.94881e+07
28  17  3.4289e+07
28  18  2.43327e+07
28  19  2.255e+07
28  20  4.41468e+07
28  21  3.54701e+07
28  22  5.34164e+07
28  23  6.97401e+07
28  24  5.34048e+07
28  25  4.4417e+07
28  26  6.36832e+07
28  27  3.47953e+07
28  28  6.26866e+07
28  29  3.06396e+07
28  30  3.89742e+07
28  31  6.70555e+07
28  32  5.82823e+07
28  33  5.02548e+07
28  34  5.83173e+07
28  35  3.83048e+07
28  36  6.19539e+06
28  37  4.15394e+07
28  38  4.31737e+07
28  39  3.80864e+07
28  40  4.50483e+07
28  41  4.21483e+07
28  42  6.88477e+07
28  43  4.19821e+07
28  44  7.66722e+07
28  45  5.61971e+07
28  46  4.53733e+07
28  47  6.56375e+07
28  48  2.18283e+07
28  49  4.3904e+06
28  50  4.89146e+07
28  51  2.16934e+07
28  52  3.96367e+07
28  53  4.49516e+07
28  54  5.10038e+07
28  55  3.90913e+07
28  56  5.8828e+07
28  57  8.05998e+06
28  58  3.82084e+07
28  59  5.34485e+07
28  60  5.07216e+07
28  61  3.84858e+07
28  62  2.5848e+07
28  63  0
28  64  5.27831e+07
28  65  3.46176e+07
28  66  0
28  67  1.70381e+07
28  68  2.30976e+07
28  69  5.61101e+07
28  70  4.61988e+07
28  71  4.26167e+07
28  72  3.76106e+07
28  73  6.23944e+07
28  74  7.92172e+07
28  75  8.78162e+07
28  76  8.37124e+07
28  77  1.6654e+07
28  78  5.26066e+07
28  79  8.48684e+07
28  80  1.10506e+08
28  81  9.54047e+07
28  82  8.76921e+07
28  83  8.03089e+07
28  84  5.07183e+07
28  85  7.55974e+07
28  86  9.74348e+07
28  87  5.47499e+07
28  88  3.79961e+07
28  89  4.67952e+07
28  90  5.52891e+07
28  91  3.25534e+07
28  92  1.56811e+07
28  93  0
28  94  8.56559e+07
28  95  6.35964e+07
28  96  4.24242e+07
28  97  6.03948e+07
28  98  4.89471e+07
28  99  4.76709e+07
28  100  2.21853e+07
29  0  7.17887e+06
29  1  1.87721e+07
29  2  2.74373e+07
29  3  1.43558e+07
29  4  1.75484e+07
29  5  1.73083e+07
29  6  1.53855e+07
29  7  2.25099e+07
29  8  1.37628e+07
29  9  1.72401e+07
29  10  6.06972e+06
29  11  1.73189e+07
29  12  3.04496e+07
29  13  3.01479e+07
29  14  3.29422e+07
29  15  4.27648e+07
29  16  4.62826e+07
29  17  1.75174e+07
29  18  5.16361e+07
29  19  2.12844e+07
29  20  4.91704e+07
29  21  4.01196e+07
29  22  3.5131e+07
29  23  3.7128e+07
29  24  4.05623e+07
29  25  1.7226e+07
29  26  1.20811e+07
29  27  2.68458e+07
29  28  2.53341e+07
29  29  3.38422e+07
29  30  5.75847e+07
29  31  6.11883e+07
29  32  3.96765e+07
29  33  2.55911e+07
29  34  4.45872e+07
29  35  1.51577e+07
29  36  2.97701e+07
29  37  3.51868e+07
29  38  3.63019e+07
29  39  4.81093e+07
29  40  5.2363e+06
29  41  4.39959e+07
29  42  6.09673e+07
29  43  6.09562e+07
29  44  7.91608e+07
29  45  3.45642e+07
29  46  5.19796e+07
29  47  2.29656e+07
29  48  3.92757e+07
29  49  5.65592e+07
29  50  4.60232e+07
29  51  2.99379e+07
29  52  3.72333e+07
29  53  5.93329e+07
29  54  4.77489e+07
29  55  3.28564e+07
29  56  6.24146e+07
29  57  6.7941e+07
29  58  2.65665e+07
29  59  6.91828e+07
29  60  3.17123e+07
29  61  3.68183e+07
29  62  3.21349e+07
29  63  0
29  64  3.21601e+07
29  65  4.84371e+07
29  66  4.18249e+07
29  67  8.77512e+06
29  68  1.64504e+06
29  69  0
29  70  3.68973e+07
29  71  7.65412e+07
29  72  6.49092e+07
29  73  8.8379e+07
29  74  7.15122e+07
29  75  8.7319e+07
29  76  5.19592e+07
29  77  8.8443e+07
29  78  9.86384e+07
29  79  9.80178e+07
29  80  4.28651e+07
29  81  6.89254e+07
29  82  0
29  83  7.71769e+07
29  84  6.0981e+07
29  85  5.97827e+07
29  86  3.03617e+07
29  87  5.03007e+07
29  88  4.19576e+07
29  89  6.30557e+07
29  90  4.15975e+07
29  91  5.35433e+07
29  92  5.44914e+07
29  93  5.39955e+07
29  94  3.87745e+07
29  95  3.19131e+07
29  96  7.17793e+07
29  97  4.42708e+07
29  98  5.66845e+07
29  99  2.58384e+07
29  100  3.40914e+07
30  0  1.31273e+07
30  1  5.61917e+06
30  2  1.02276e+07
30  3  6.02763e+06
30  4  2.28695e+07
30  5  1.73116e+07
30  6  1.72936e+07
30  7  3.36089e+07
30  8  1.16878e+07
30  9  1.53785e+07
30  10  2.32233e+07
30  11  1.9093e+07
30  12  1.5792e+07
30  13  2.51584e+07
30  14  2.79014e+07
30  15  1.81015e+07
30  16  3.52301e+07
30  17  4.17364e+07
30  18  1.81542e+07
30  19  3.07452e+07
30  20  2.51732e+07
30  21  3.82844e+07
30  22  3.1426e+07
30  23  4.85074e+07
30  24  4.78833e+07
30  25  1.33171e+07
30  26  6.20794e+06
30  27  4.9487e+07
30  28  3.4509e+07
30  29  0
30  30  4.12459e+07
30  31  6.05946e+07
30  32  3.94735e+07
30  33  6.05395e+07
30  34  6.72017e+07
30  35  5.85855e+07
30  36  5.21296e+07
30  37  4.66934e+07
30  38  2.92985e+07
30  39  3.26363e+07
30  40  4.04768e+07
30  41  4.63032e+07
30  42  2.58162e+07
30  43  7.98196e+07
30  44  6.27945e+07
30  45  2.59512e+07
30  46  4.09664e+07
30  47  3.71217e+07
30  48  4.40286e+07
30  49  2.97596e+07
30  50  4.59883e+07
30  51  2.18392e+07
30  52  3.40243e+07
30  53  7.07517e+07
30  54  6.36169e+07
30  55  3.32974e+07
30  56  6.22807e+07
30  57  4.29625e+07
30  58  3.4657e+07
30  59  2.97064e+07
30  60  1.43507e+07
30  61  2.82326e+07
30  62  4.97148e+07
30  63  0
30  64  2.80066e+07
30  65  4.79964e+07
30  66  4.59419e+07
30  67  4.2008e+07
30  68  0
30  69  2.46659e+07
30  70  4.89641e+07
30  71  4.68909e+07
30  72  0
30  73  4.01772e+07
30  74  6.84741e+07
30  75  6.436e+07
30  76  6.97233e+07
30  77  4.91262e+07
30  78  7.61677e+07
30  79  6.54901e+07
30  80  8.18885e+07
30  81  5.75657e+07
30  82  5.92636e+07
30  83  4.92652e+07
30  84  9.18312e+07
30  85  738322
30  86  5.02495e+07
30  87  6.6902e+07
30  88  4.10813e+07
30  89  4.46115e+07
30  90  3.61457e+07
30  91  6.67462e+07
30  92  683107
30  93  3.13865e+07
30  94  5.4009e+07
30  95  3.11869e+07
30  96  1.61113e+07
30  97  5.86679e+07
30  98  8.00556e+06
30  99  4.18401e+07
30  100  3.96501e+07
31  0  9.91213e+06
31  1  6.47709e+06
31  2  1.17574e+07
31  3  9.05787e+06
31  4  2.04021e+07
31  5  1.23912e+07
31  6  9.74847e+06
31  7  2.10201e+07
31  8  1.62964e+07
31  9  5.71775e+06
31  10  1.58195e+06
31  11  1.32848e+07
31  12  1.92507e+07
31  13  2.56873e+07
31  14  3.8294e+07
31  15  2.85376e+07
31  16  3.85456e+07
31  17  3.91404e+07
31  18  0
31  19  3.52291e+07
31  20  3.24877e+07
31  21  2.36179e+07
31  22  4.71098e+07
31  23  2.18687e+07
31  24  3.40295e+06
31  25  1.91058e+07
31  26  3.1979e+07
31  27  1.9243e+07
31  28  6.07554e+07
31  29  1.94439e+07
31  30  5.77843e+07
31  31  2.31851e+07
31  32  2.60037e+07
31  33  2.60069e+07
31  34  1.59796e+07
31  35  4.47437e+07
31  36  6.48405e+07
31  37  1.56115e+07
31  38  5.01876e+07
31  39  1.1649e+07
31  40  3.82603e+07
31  41  2.40093e+07
31  42  5.37131e+07
31  43  5.07304e+07
31  44  5.73047e+07
31  45  5.53536e+07
31  46  4.70457e+07
31  47  4.67175e+07
31  48  4.24761e+07
31  49  2.94613e+07
31  50  6.24788e+06
31  51  1.9334e+07
31  52  4.4513e+07
31  53  7.66482e+07
31  54  3.42885e+07
31  55  2.95023e+07
31  56  5.41373e+07
31  57  2.85734e+07
31  58  6.57847e+07
31  59  4.85847e+07
31  60  3.76589e+07
31  61  3.33405e+07
31  62  249788
31  63  0
31  64  1.56562e+07
31  65  3.5652e+07
31  66  3.67664e+07
31  67  2.94249e+07
31  68  3.3826e+07
31  69  3.09734e+06
31  70  3.98183e+07
31  71  3.8931e+07
31  72  5.48431e+07
31  73  6.47433e+07
31  74  4.6114e+07
31  75  7.7798e+07
31  76  9.62276e+07
31  77  8.42659e+07
31  78  6.48941e+07
31  79  8.28105e+07
31  80  8.48589e+07
31  81  3.32329e+07
31  82  4.6878e+07
31  83  4.7814e+07
31  84  5.96849e+07
31  85  7.5835e+07
31  86  1.23445e+06
31  87  8.08676e+07
31  88  5.32675e+07
31  89  6.0327e+07
31  90  5.73625e+07
31  91  7.23308e+07
31  92  4.19757e+07
31  93  5.23676e+07
31  94  3.09583e+07
31  95  3.61422e+07
31  96  1.1955e+07
31  97  5.35378e+07
31  98  3.69254e+07
31  99  2.71843e+07
31  100  3.43479e+07
32  0  7.63888e+06
32  1  1.08345e+07
32  2  1.40173e+07
32  3  7.69487e+06
32  4  2.10895e+06
32  5  1.48094e+07
32  6  3.73248e+06
32  7  2.11882e+07
32  8  1.76021e+07
32  9  1.39377e+07
32  10  1.10165e+07
32  11  9.81361e+06
32  12  1.10222e+07
32  13  2.59357e+07
32  14  2.10181e+07
32  15  3.82823e+07
32  16  3.06594e+07
32  17  3.17912e+07
32  18  3.96917e+07
32  19  4.68321e+07
32  20  0
32  21  4.57441e+07
32  22  1.61625e+07
32  23  3.89348e+07
32  24  4.40132e+07
32  25  6.9152e+07
32  26  3.26402e+07
32  27  2.03145e+07
32  28  5.37868e+07
32  29  5.71543e+07
32  30  4.64146e+07
32  31  2.45444e+07
32  32  2.66306e+07
32  33  4.11063e+07
32  34  4.74157e+07
32  35  4.47001e+07
32  36  2.46411e+07
32  37  2.9889e+07
32  38  4.02295e+07
32  39  2.74057e+07
32  40  3.74276e+07
32  41  4.82192e+07
32  42  4.00479e+07
32  43  5.25737e+07
32  44  6.03736e+07
32  45  3.91414e+07
32  46  5.71095e+07
32  47  5.67376e+07
32  48  4.4101e+07
32  49  5.44243e+07
32  50  4.09416e+07
32  51  3.01537e+07
32  52  3.59853e+06
32  53  4.59724e+07
32  54  5.95854e+07
32  55  4.77988e+07
32  56  2.21264e+07
32  57  2.62623e+07
32  58  5.17199e+07
32  59  5.3135e+07
32  60  3.1754e+07
32  61  1.58386e+07
32  62  0
32  63  4.58312e+07
32  64  3.27783e+07
32  65  5.4429e+07
32  66  0
32  67  1.53192e+07
32  68  4.47991e+07
32  69  3.26214e+07
32  70  2.4624e+07
32  71  4.54939e+07
32  72  1.10103e+07
32  73  4.5561e+07
32  74  2.31338e+07
32  75  7.94416e+07
32  76  5.85579e+07
32  77  5.21701e+07
32  78  6.72225e+07
32  79  4.80388e+07
32  80  7.41741e+07
32  81  5.6766e+07
32  82  5.78394e+07
32  83  4.11001e+07
32  84  9.00897e+07
32  85  4.37592e+07
32  86  5.70194e+07
32  87  6.85805e+07
32  88  6.41773e+07
32  89  5.271e+07
32  90  5.87051e+07
32  91  4.53958e+07
32  92  3.95747e+07
32  93  5.88689e+07
32  94  5.47104e+07
32  95  4.49776e+07
32  96  2.42695e+07
32  97  2.83597e+07
32  98  5.93154e+07
32  99  4.73181e+07
32  100  4.43013e+07
33  0  4.86611e+06
33  1  6.70786e+06
33  2  0
33  3  7.98693e+06
33  4  4.70692e+06
33  5  1.12287e+07
33  6  3.05541e+07
33  7  1.63489e+07
33  8  1.08151e+07
33  9  9.55901e+06
33  10  1.29509e+07
33  11  2.50734e+07
33  12  0
33  13  3.10693e+07
33  14  1.98864e+07
33  15  1.99304e+07
33  16  1.33153e+07
33  17  2.71322e+07
33  18  3.71229e+07
33  19  3.41349e+07
33  20  2.41286e+07
33  21  4.08308e+07
33  22  2.34675e+07
33  23  2.1907e+07
33  24  3.00345e+07
33  25  2.00484e+07
33  26  5.89544e+07
33  27  1.74742e+07
33  28  4.89366e+07
33  29  3.58509e+07
33  30  3.30476e+07
33  31  2.09937e+07
33  32  2.87902e+07
33  33  2.40496e+07
33  34  2.16316e+07
33  35  3.19998e+07
33  36  3.12095e+07
33  37  1.14843e+07
33  38  3.53255e+07
33  39  2.92002e+07
33  40  4.90209e+07
33  41  5.26964e+07
33  42  3.49379e+07
33  43  4.16049e+07
33  44  4.61356e+07
33  45  4.55523e+07
33  46  7.52298e+07
33  47  4.53579e+07
33  48  6.70278e+07
33  49  0
33  50  2.54061e+07
33  51  3.65914e+07
33  52  6.80756e+07
33  53  6.2497e+07
33  54  7.64522e+07
33  55  4.71869e+07
33  56  6.51394e+07
33  57  6.27583e+07
33  58  3.9885e+07
33  59  3.24296e+07
33  60  4.11676e+07
33  61  3.07016e+07
33  62  3.00912e+07
33  63  2.08662e+07
33  64  1.51986e+06
33  65  9.47327e+06
33  66  4.78873e+07
33  67  1.46452e+07
33  68  5.28761e+07
33  69  3.35786e+07
33  70  4.8275e+07
33  71  2.98823e+07
33  72  4.37945e+07
33  73  6.78309e+07
33  74  4.10331e+07
33  75  4.43256e+07
33  76  6.63708e+07
33  77  1.94151e+07
33  78  2.44708e+07
33  79  5.32625e+07
33  80  4.70389e+07
33  81  8.16188e+07
33  82  6.9822e+07
33  83  5.46727e+07
33  84  5.2332e+07
33  85  6.41561e+07
33  86  6.65801e+07
33  87  0
33  88  4.58618e+07
33  89  6.26201e+07
33  90  4.24416e+07
33  91  2.68264e+07
33  92  4.34467e+07
33  93  5.03023e+07
33  94  5.22859e+07
33  95  1.0409e+06
33  96  5.16082e+07
33  97  2.36038e+07
33  98  3.31157e+07
33  99  3.37934e+07
33  100  4.31192e+07
34  0  1.72361e+07
34  1  1.76071e+07
34  2  1.3638e+07
34  3  1.34666e+07
34  4  8.82253e+06
34  5  6.51369e+06
34  6  1.32872e+07
34  7  1.46128e+07
34  8  3.5727e+07
34  9  1.16537e+07
34  10  5.76464e+06
34  11  1.56299e+07
34  12  1.72717e+07
34  13  2.94429e+07
34  14  2.25635e+07
34  15  9.3251e+06
34  16  0
34  17  1.23158e+07
34  18  2.75232e+07
34  19  2.89714e+07
34  20  5.84156e+06
34  21  9.91084e+06
34  22  3.08149e+07
34  23  3.51658e+07
34  24  3.90518e+07
34  25  1.39354e+07
34  26  4.69095e+07
34  27  3.22603e+07
34  28  3.64975e+07
34  29  3.2796e+07
34  30  2.4375e+07
34  31  2.49974e+07
34  32  2.97681e+07
34  33  4.26618e+07
34  34  4.86543e+07
34  35  4.52846e+07
34  36  2.60983e+07
34  37  3.16394e+07
34  38  0
34  39  3.31143e+07
34  40  3.516e+07
34  41  3.33099e+07
34  42  0
34  43  0
34  44  5.85282e+07
34  45  3.48599e+06
34  46  4.14538e+07
34  47  6.80478e+07
34  48  5.80356e+07
34  49  3.19579e+07
34  50  2.01124e+07
34  51  2.3104e+07
34  52  3.90055e+07
34  53  7.22499e+07
34  54  5.80257e+07
34  55  8.50481e+07
34  56  2.87994e+07
34  57  2.80331e+07
34  58  2.80354e+07
34  59  5.88069e+06
34  60  4.51043e+07
34  61  4.05302e+07
34  62  2.52156e+07
34  63  0
34  64  2.90079e+07
34  65  0
34  66  3.57108e+07
34  67  2.70005e+07
34  68  3.82023e+07
34  69  3.77468e+07
34  70  2.81748e+07
34  71  1.1973e+07
34  72  4.09654e+07
34  73  3.41992e+07
34  74  7.13783e+07
34  75  6.9893e+07
34  76  7.90111e+07
34  77  3.90082e+07
34  78  8.13627e+07
34  79  3.1873e+07
34  80  5.06475e+07
34  81  3.42718e+07
34  82  5.91767e+07
34  83  4.82313e+07
34  84  4.87083e+07
34  85  4.76119e+07
34  86  4.66642e+07
34  87  6.49557e+07
34  88  5.1357e+07
34  89  3.87672e+07
34  90  5.30052e+07
34  91  4.4479e+07
34  92  5.21967e+07
34  93  4.86624e+07
34  94  2.62164e+07
34  95  3.41515e+07
34  96  4.2809e+07
34  97  5.38678e+07
34  98  3.38054e+07
34  99  3.56665e+07
34  100  3.58481e+07
35  0  1.18468e+07
35  1  1.51697e+07
35  2  9.17163e+06
35  3  1.54854e+07
35  4  1.26319e+07
35  5  1.85031e+07
35  6  1.22421e+07
35  7  2.00893e+07
35  8  1.15975e+07
35  9  4.42674e+06
35  10  1.33982e+07
35  11  0
35  12  8.81609e+06
35  13  4.7738e+06
35  14  1.61751e+07
35  15  2.98793e+07
35  16  2.01606e+07
35  17  2.24027e+07
35  18  3.31893e+07
35  19  3.55345e+07
35  20  4.21344e+07
35  21  1.28342e+07
35  22  3.36068e+07
35  23  4.85509e+07
35  24  3.61285e+07
35  25  5.64095e+07
35  26  2.84222e+07
35  27  1.90653e+07
35  28  2.34301e+07
35  29  3.5817e+07
35  30  3.57018e+07
35  31  3.08532e+07
35  32  2.67932e+07
35  33  2.83263e+07
35  34  2.74294e+07
35  35  0
35  36  1.84202e+07
35  37  1.75986e+07
35  38  2.48354e+07
35  39  3.75352e+07
35  40  4.32323e+07
35  41  2.64309e+07
35  42  4.48413e+07
35  43  3.15437e+07
35  44  2.94155e+07
35  45  4.58737e+07
35  46  5.70305e+07
35  47  5.49199e+07
35  48  4.28635e+07
35  49  3.14977e+07
35  50  2.21183e+07
35  51  3.63147e+07
35  52  3.04434e+07
35  53  1.10946e+07
35  54  6.04529e+07
35  55  2.1453e+07
35  56  4.04769e+07
35  57  2.99442e+07
35  58  4.12002e+07
35  59  3.1395e+07
35  60  4.19091e+07
35  61  3.69525e+07
35  62  2.39592e+07
35  63  2.20022e+07
35  64  3.10437e+07
35  65  1.66089e+07
35  66  3.04805e+07
35  67  2.69919e+07
35  68  2.98385e+07
35  69  4.4105e+07
35  70  2.87258e+07
35  71  5.76999e+07
35  72  2.11229e+07
35  73  6.56552e+07
35  74  5.71082e+07
35  75  5.74246e+07
35  76  3.67759e+07
35  77  6.05445e+07
35  78  4.79561e+07
35  79  6.96405e+07
35  80  5.84001e+07
35  81  3.94579e+07
35  82  5.82215e+07
35  83  5.4859e+07
35  84  5.8348e+07
35  85  4.11642e+07
35  86  5.64504e+07
35  87  7.44064e+07
35  88  3.74499e+07
35  89  4.98367e+07
35  90  1.14249e+07
35  91  4.06251e+07
35  92  3.58932e+07
35  93  5.87937e+07
35  94  2.72453e+07
35  95  3.13241e+07
35  96  3.74484e+07
35  97  2.17641e+07
35  98  3.32222e+07
35  99  3.07654e+07
35  100  1.59346e+07
36  0  1.35546e+07
36  1  1.53387e+07
36  2  1.53768e+06
36  3  1.54094e+07
36  4  1.02104e+07
36  5  9.23412e+06
36  6  1.43044e+07
36  7  1.67203e+07
36  8  1.73042e+07
36  9  1.47527e+07
36  10  4.81197e+06
36  11  1.4881e+07
36  12  9.40024e+06
36  13  1.30695e+07
36  14  689236
36  15  3.49044e+07
36  16  1.4893e+07
36  17  2.17085e+07
36  18  3.44804e+07
36  19  1.80024e+07
36  20  3.76028e+07
36  21  4.15275e+06
36  22  3.47402e+07
36  23  4.70841e+07
36  24  2.49298e+07
36  25  5.34123e+07
36  26  2.43137e+07
36  27  3.23898e+07
36  28  3.18102e+07
36  29  2.41399e+07
36  30  3.81632e+07
36  31  1.15334e+07
36  32  2.43902e+07
36  33  1.24333e+07
36  34  4.09391e+07
36  35  8.17405e+06
36  36  2.67855e+07
36  37  2.7358e+07
36  38  4.59171e+07
36  39  4.15118e+07
36  40  0
36  41  3.15244e+07
36  42  0
36  43  3.17508e+07
36  44  3.82542e+07
36  45  6.48364e+07
36  46  4.42774e+07
36  47  4.98649e+07
36  48  7.1196e+07
36  49  4.55903e+07
36  50  3.51875e+07
36  51  2.19207e+07
36  52  3.06365e+07
36  53  3.11785e+07
36  54  4.76002e+07
36  55  7.53932e+06
36  56  3.68915e+07
36  57  3.85199e+07
36  58  2.18208e+07
36  59  0
36  60  0
36  61  6.73573e+06
36  62  1.84087e+07
36  63  9.16893e+06
36  64  2.90523e+07
36  65  4.36581e+07
36  66  5.63727e+07
36  67  4.13714e+07
36  68  2.75968e+07
36  69  3.94803e+07
36  70  1.16883e+07
36  71  2.10932e+07
36  72  4.66197e+07
36  73  3.65205e+07
36  74  0
36  75  0
36  76  6.50278e+07
36  77  3.35302e+07
36  78  5.44731e+07
36  79  4.50438e+07
36  80  4.2841e+07
36  81  2.67327e+07
36  82  3.99223e+07
36  83  6.06364e+07
36  84  6.28888e+07
36  85  6.23851e+07
36  86  5.67929e+07
36  87  5.42677e+07
36  88  3.98981e+07
36  89  3.78587e+07
36  90  1.91328e+07
36  91  5.38859e+07
36  92  3.55366e+07
36  93  6.44296e+07
36  94  4.67124e+07
36  95  2.09536e+07
36  96  7.61188e+07
36  97  3.00839e+07
36  98  0
36  99  3.46592e+06
36  100  4.22038e+07
37  0  7.01173e+06
37  1  1.08959e+07
37  2  8.84109e+06
37  3  1.20842e+07
37  4  8.60133e+06
37  5  1.43407e+07
37  6  2.07886e+07
37  7  669079
37  8  1.66221e+07
37  9  3.39785e+06
37  10  5.56285e+06
37  11  1.1493e+07
37  12  5.20772e+06
37  13  1.17192e+07
37  14  1.19084e+07
37  15  2.01765e+07
37  16  2.6128e+07
37  17  2.71823e+07
37  18  3.32763e+07
37  19  3.29419e+07
37  20  2.82065e+07
37  21  6.73053e+06
37  22  4.14315e+07
37  23  4.33698e+07
37  24  2.59719e+07
37  25  3.27777e+07
37  26  0
37  27  3.29875e+07
37  28  2.47909e+07
37  29  2.705e+07
37  30  3.07668e+07
37  31  3.15647e+07
37  32  2.39853e+07
37  33  1.76329e+07
37  34  3.15164e+07
37  35  4.46095e+07
37  36  3.60307e+07
