row  column  (images_7.edf Cu-K*images_7.edf Ar-K**2.3)
10  62  8.06071e+06
10  63  6.95529e+06
10  64  1.44426e+07
10  65  2.4172e+07
10  66  3.27233e+07
10  67  182043
10  68  3.50455e+07
10  69  9.09236e+06
10  70  3.11466e+07
10  71  2.04614e+07
10  72  635719
10  73  3.48177e+06
10  74  6.20785e+06
10  75  3.03078e+07
10  76  1.11145e+07
10  77  0
10  78  1.08025e+07
10  79  2.65199e+07
10  80  1.57093e+06
10  81  427284
10  82  0
10  83  0
10  84  2.11204e+07
10  85  2.21081e+06
10  86  0
10  87  1.30734e+07
10  88  1.28083e+06
10  89  1.18721e+07
10  90  2.09678e+07
10  91  0
10  92  2.59355e+07
10  93  0
10  94  1.46153e+06
10  95  6.52916e+06
10  96  0
10  97  2.25875e+06
10  98  0
10  99  8.48988e+06
10  100  0
11  0  1.72897e+06
11  1  9.10061e+06
11  2  4.75937e+06
11  3  489046
11  4  2.94305e+06
11  5  0
11  6  0
11  7  1.11058e+07
11  8  2.03302e+06
11  9  4.65964e+06
11  10  1.58473e+06
11  11  0
11  12  2.19512e+06
11  13  4.07215e+07
11  14  2.95435e+07
11  15  2.39287e+07
11  16  3.02178e+07
11  17  2.41207e+07
11  18  5.84038e+06
11  19  7.76472e+06
11  20  1.34938e+07
11  21  6.32972e+06
11  22  2.65378e+06
11  23  1.88523e+07
11  24  2.59407e+07
11  25  7.05396e+06
11  26  2.52248e+07
11  27  1.44165e+07
11  28  2.82512e+07
11  29  620090
11  30  2.66293e+06
11  31  1.99609e+07
11  32  9.39994e+06
11  33  9.98834e+06
11  34  1.22282e+07
11  35  629299
11  36  999672
11  37  2.00528e+07
11  38  1.25865e+06
11  39  1.91639e+07
11  40  1.67578e+07
11  41  1.21251e+07
11  42  1.17633e+07
11  43  1.2933e+07
11  44  2.19694e+07
11  45  2.12104e+07
11  46  1.64431e+07
11  47  2.94664e+07
11  48  0
11  49  1.17786e+07
11  50  4.46868e+06
11  51  1.50468e+07
11  52  0
11  53  2.07068e+07
11  54  1.20643e+07
11  55  2.05023e+06
11  56  1.89514e+07
11  57  9.53937e+06
