row  column  (images_7.edf P-K*images_7.edf Ar-K**2.3)
2  85  1.24156e+07
2  86  1.19389e+07
2  87  4.89144e+06
2  88  1.17528e+07
2  89  1.10954e+07
2  90  3.22854e+06
2  91  5.9554e+06
2  92  1.16969e+07
2  93  7.85603e+06
2  94  1.02761e+07
2  95  9.96926e+06
2  96  0
2  97  5.79355e+06
2  98  4.49576e+06
2  99  1.39976e+07
2  100  1.90284e+07
3  0  0
3  1  1.7764e+06
3  2  0
3  3  0
3  4  0
3  5  430392
3  6  983092
3  7  0
3  8  5.44849e+06
3  9  5.7561e+06
3  10  8.49956e+06
3  11  1.02785e+07
3  12  6.469e+06
3  13  5.21393e+06
3  14  9.00436e+06
3  15  1.63736e+07
3  16  2.69924e+07
3  17  1.45353e+07
3  18  1.47085e+07
3  19  1.26899e+07
3  20  1.72971e+07
3  21  3.02676e+07
3  22  1.3194e+07
3  23  2.47725e+07
3  24  2.38942e+07
3  25  2.21082e+07
3  26  1.75817e+07
3  27  2.5381e+07
3  28  1.51821e+07
3  29  2.36249e+07
3  30  2.20031e+07
3  31  2.24233e+07
3  32  2.52064e+07
3  33  2.83947e+07
3  34  3.18294e+07
3  35  2.29164e+07
3  36  2.52806e+07
3  37  1.36439e+07
3  38  2.14169e+07
3  39  2.26784e+07
3  40  1.80423e+07
3  41  1.11658e+07
3  42  5.23984e+06
3  43  9.34389e+06
3  44  0
3  45  9.88204e+06
3  46  0
3  47  1.23881e+07
3  48  5.50462e+06
3  49  8.14006e+06
3  50  1.53716e+07
3  51  1.40212e+07
3  52  1.75033e+07
3  53  4.11574e+06
3  54  9.75528e+06
3  55  4.61099e+06
3  56  1.34478e+07
3  57  1.9328e+07
3  58  2.54659e+07
3  59  2.44346e+07
3  60  2.11598e+07
3  61  3.18576e+07
3  62  4.92729e+07
3  63  4.89194e+07
3  64  2.65441e+07
3  65  3.29044e+07
3  66  3.81337e+07
3  67  3.30355e+07
3  68  1.97032e+07
3  69  2.0832e+07
3  70  4.03817e+07
3  71  3.86176e+07
3  72  2.04009e+07
3  73  3.05029e+07
3  74  2.60236e+07
3  75  1.66318e+07
3  76  1.30313e+07
3  77  1.87953e+07
3  78  1.87906e+07
3  79  1.58043e+07
3  80  1.70418e+07
3  81  2.53083e+07
3  82  1.39749e+07
3  83  160775
3  84  0
3  85  1.02513e+07
3  86  1.9699e+06
3  87  1.06548e+07
3  88  1.64324e+07
3  89  4.4706e+06
3  90  5.59675e+06
3  91  5.75387e+06
3  92  7.74526e+06
3  93  0
3  94  7.51165e+06
3  95  1.79291e+06
3  96  3.95555e+06
3  97  5.9081e+06
3  98  6.89355e+06
3  99  1.48704e+07
3  100  1.20521e+07
4  0  0
4  1  61946
4  2  0
4  3  0
4  4  0
4  5  1.76233e+06
4  6  2.45679e+06
4  7  1.53327e+06
4  8  6.6409e+06
4  9  6.1854e+06
4  10  1.71504e+06
4  11  5.08141e+06
4  12  1.6472e+07
4  13  7.51943e+06
4  14  1.37194e+07
4  15  1.43494e+07
4  16  1.57185e+07
4  17  1.2465e+07
4  18  1.98816e+07
4  19  2.17336e+07
4  20  1.8405e+07
4  21  3.0535e+07
4  22  9.26798e+06
4  23  1.64087e+07
4  24  1.60993e+07
4  25  2.48139e+07
4  26  2.85465e+07
4  27  1.82973e+07
4  28  2.21491e+07
4  29  1.91497e+07
4  30  3.63671e+07
4  31  1.51949e+07
4  32  2.43949e+07
4  33  2.14646e+07
4  34  2.85808e+07
4  35  2.29536e+07
4  36  2.81424e+07
4  37  2.44121e+07
4  38  1.06616e+07
4  39  2.22857e+07
4  40  1.95851e+07
4  41  1.61794e+07
4  42  8.80591e+06
4  43  8.52194e+06
4  44  1.07964e+07
4  45  2.12305e+07
4  46  1.5015e+07
4  47  9.47923e+06
4  48  1.11095e+07
4  49  1.101e+07
4  50  1.47723e+07
4  51  1.01601e+07
4  52  2.865e+06
4  53  1.26163e+07
4  54  2.7061e+07
4  55  1.49212e+07
4  56  2.34578e+07
4  57  2.59007e+07
4  58  2.04381e+07
4  59  1.81912e+07
4  60  3.1866e+07
4  61  2.3765e+07
4  62  2.37346e+07
4  63  3.33946e+07
4  64  2.65683e+07
4  65  3.7349e+07
4  66  3.54611e+07
4  67  1.88721e+07
4  68  3.09935e+07
4  69  2.72259e+07
4  70  3.29454e+07
4  71  3.24766e+07
4  72  2.56593e+07
4  73  2.7736e+07
4  74  2.15217e+07
4  75  1.62765e+07
4  76  1.03803e+07
4  77  1.05497e+07
4  78  1.62035e+07
4  79  1.6757e+07
4  80  1.18711e+07
4  81  1.25983e+07
4  82  1.0698e+07
4  83  1.7928e+07
4  84  1.15697e+07
4  85  4.38534e+06
4  86  1.60685e+07
4  87  8.53154e+06
4  88  7.99952e+06
4  89  1.03343e+07
4  90  1.2416e+07
4  91  0
4  92  7.70023e+06
4  93  7.56204e+06
4  94  6.08759e+06
4  95  0
4  96  5.00196e+06
4  97  1.17586e+06
4  98  1.49786e+07
4  99  1.14374e+07
4  100  1.33637e+07
5  0  1.2097e+06
5  1  0
5  2  462561
5  3  664522
5  4  0
5  5  29507.4
5  6  1.28083e+06
5  7  307061
5  8  3.44515e+06
5  9  1.36073e+07
5  10  6.39271e+06
5  11  1.78575e+07
5  12  1.63363e+07
5  13  1.25366e+07
5  14  1.76232e+07
5  15  9.10581e+06
5  16  9.23667e+06
5  17  1.95084e+07
5  18  1.5188e+07
5  19  1.58967e+07
5  20  2.11536e+07
5  21  2.61188e+07
5  22  1.72375e+07
5  23  2.62006e+07
5  24  3.32382e+07
5  25  2.8311e+07
5  26  2.28474e+07
5  27  2.70607e+07
5  28  8.55646e+06
5  29  1.31901e+07
5  30  3.10871e+07
5  31  1.81443e+07
5  32  2.59312e+07
5  33  2.72329e+07
5  34  3.84826e+07
5  35  3.04834e+07
5  36  2.17279e+07
5  37  2.17978e+07
5  38  1.8936e+07
5  39  7.39004e+06
5  40  1.20361e+07
5  41  2.82895e+06
5  42  1.4702e+07
5  43  1.23175e+07
5  44  1.74369e+07
5  45  2.03433e+07
5  46  8.42144e+06
5  47  0
5  48  6.57671e+06
5  49  6.52903e+06
5  50  4.8036e+06
5  51  1.21087e+07
5  52  2.12078e+07
5  53  1.3087e+07
5  54  2.24232e+07
5  55  1.10766e+07
5  56  2.79858e+07
5  57  3.05489e+07
5  58  1.09978e+07
5  59  2.25347e+07
5  60  2.01336e+07
5  61  3.22701e+07
5  62  4.10349e+07
5  63  3.89697e+07
5  64  4.41849e+07
5  65  4.8424e+07
5  66  2.74647e+07
5  67  4.07782e+07
5  68  3.53813e+07
5  69  4.00131e+07
5  70  4.54386e+07
5  71  2.39536e+07
5  72  1.80264e+07
5  73  2.00754e+07
5  74  1.35826e+07
5  75  1.72767e+07
5  76  1.48048e+07
5  77  1.4943e+07
5  78  1.76444e+07
5  79  1.049e+07
5  80  8.58192e+06
5  81  1.62159e+07
5  82  5.32371e+06
5  83  1.24836e+07
5  84  1.15149e+06
5  85  4.41204e+06
5  86  1.84575e+07
5  87  9.07472e+06
5  88  6.43347e+06
5  89  6.91092e+06
5  90  4.29918e+06
5  91  4.84197e+06
5  92  769556
5  93  3.65444e+06
5  94  2.03833e+06
5  95  6.87158e+06
5  96  3.63331e+06
5  97  1.98389e+07
5  98  2.65895e+06
5  99  1.2216e+07
5  100  1.51578e+07
6  0  510417
6  1  277224
6  2  550367
6  3  0
6  4  0
6  5  1.37962e+06
6  6  3.35799e+06
6  7  402389
6  8  6.10181e+06
6  9  5.08686e+06
6  10  1.78828e+06
6  11  9.58607e+06
6  12  1.00804e+07
6  13  3.8396e+06
6  14  1.64267e+07
6  15  2.54967e+07
6  16  2.43975e+07
6  17  1.57977e+07
6  18  2.26018e+07
6  19  2.35188e+07
6  20  2.96288e+07
6  21  6.24454e+06
6  22  2.32089e+07
6  23  2.28722e+07
6  24  2.61981e+07
6  25  4.06814e+07
6  26  2.8518e+07
6  27  1.52708e+07
6  28  1.43272e+07
6  29  1.89154e+07
6  30  3.26416e+07
6  31  1.47939e+07
6  32  3.45336e+07
6  33  2.82402e+07
6  34  2.46272e+07
6  35  3.1432e+07
6  36  2.12364e+07
6  37  2.65674e+07
6  38  1.86152e+07
6  39  1.36543e+07
6  40  1.88413e+07
6  41  4.91655e+06
6  42  1.27402e+07
6  43  1.10141e+07
6  44  1.68364e+07
6  45  5.00971e+06
6  46  7.80337e+06
6  47  9.88273e+06
6  48  0
6  49  2.16442e+06
6  50  1.30698e+07
6  51  1.65678e+07
6  52  4.67858e+06
6  53  1.93953e+07
6  54  9.96278e+06
6  55  2.76307e+07
6  56  1.87343e+07
6  57  1.63558e+07
6  58  3.08031e+07
6  59  2.71446e+07
6  60  3.035e+07
6  61  2.53601e+07
6  62  2.41338e+07
6  63  3.8077e+07
6  64  4.25475e+07
6  65  4.06843e+07
6  66  4.37267e+07
6  67  3.38573e+07
6  68  3.83905e+07
6  69  2.70317e+07
6  70  3.28541e+07
6  71  2.88536e+07
6  72  1.86161e+07
6  73  2.80304e+07
6  74  1.75787e+07
6  75  2.12601e+07
6  76  1.01125e+07
6  77  1.6759e+07
6  78  9.65289e+06
6  79  1.35128e+07
6  80  1.36377e+07
6  81  2.26802e+07
6  82  3.84411e+06
6  83  6.67321e+06
6  84  1.44073e+07
6  85  7.47531e+06
6  86  1.82538e+07
6  87  1.17347e+07
6  88  1.12132e+07
6  89  5.44647e+06
6  90  8.11136e+06
6  91  1.77228e+07
6  92  6.54788e+06
6  93  5.30147e+06
6  94  8.70286e+06
6  95  6.78877e+06
6  96  2.0553e+07
6  97  1.57577e+07
6  98  1.38402e+07
6  99  6.08371e+06
6  100  6.1735e+06
7  0  0
7  1  0
7  2  0
7  3  3.21557e+06
7  4  516426
7  5  0
7  6  586000
7  7  2.42878e+06
7  8  1.01107e+06
7  9  1.01153e+07
7  10  1.56223e+07
7  11  1.92126e+06
7  12  1.15727e+07
7  13  1.61199e+07
7  14  2.35119e+07
7  15  1.15349e+07
7  16  1.85944e+07
7  17  2.06272e+07
7  18  1.96809e+07
7  19  1.78326e+07
7  20  4.29642e+07
7  21  3.86823e+07
7  22  1.15527e+07
7  23  2.7583e+07
7  24  2.01403e+07
7  25  4.33191e+07
7  26  2.59629e+07
7  27  2.72679e+07
7  28  2.00057e+07
7  29  2.56355e+07
7  30  2.03622e+07
7  31  3.67465e+07
7  32  3.50997e+07
7  33  2.53099e+07
7  34  3.28702e+07
7  35  3.30747e+07
7  36  3.09023e+07
7  37  2.76473e+07
7  38  1.29224e+07
7  39  2.50393e+07
7  40  2.4716e+07
7  41  1.09856e+07
7  42  1.80375e+07
7  43  1.09983e+07
7  44  2.08342e+07
7  45  1.21805e+07
7  46  6.38902e+06
7  47  1.57359e+07
7  48  1.28005e+07
7  49  3.3286e+06
7  50  1.3274e+07
7  51  0
7  52  3.44229e+06
7  53  1.06226e+07
7  54  1.36632e+07
7  55  1.36175e+07
7  56  1.77515e+07
7  57  2.80524e+07
7  58  3.33583e+07
7  59  2.16089e+07
7  60  2.59336e+07
7  61  3.65438e+07
7  62  2.74069e+07
7  63  4.3354e+07
7  64  3.15932e+07
7  65  3.92413e+07
7  66  3.53805e+07
7  67  4.65621e+07
7  68  3.72544e+07
7  69  4.10542e+07
7  70  3.63349e+07
7  71  3.92464e+07
7  72  2.19997e+07
7  73  2.50992e+07
7  74  2.68102e+07
7  75  1.87095e+07
7  76  1.51793e+07
7  77  2.34295e+07
7  78  1.21019e+07
7  79  2.75752e+07
7  80  1.64757e+07
7  81  1.70013e+07
7  82  2.7101e+06
7  83  4.28004e+06
7  84  5.64953e+06
7  85  2.14025e+06
7  86  1.08143e+07
7  87  1.43202e+07
7  88  1.80225e+07
7  89  0
7  90  512686
7  91  0
7  92  7.6111e+06
7  93  6.91116e+06
7  94  0
7  95  6.78101e+06
7  96  9.58618e+06
7  97  4.43073e+06
7  98  6.20527e+06
7  99  1.4342e+07
7  100  1.26206e+07
8  0  0
8  1  0
8  2  0
8  3  0
8  4  0
8  5  1.67633e+06
8  6  2.47584e+06
8  7  4.79967e+06
8  8  313641
8  9  2.87089e+06
8  10  9.57804e+06
8  11  2.1248e+06
8  12  1.35986e+06
8  13  1.55672e+07
8  14  1.65999e+07
8  15  9.70037e+06
8  16  1.72818e+07
8  17  2.36903e+07
8  18  2.49162e+07
8  19  1.9349e+07
8  20  3.75457e+07
8  21  4.15295e+07
8  22  3.38257e+07
8  23  2.68539e+07
8  24  2.70121e+07
8  25  2.75208e+07
8  26  3.10935e+07
8  27  2.34812e+07
8  28  1.86286e+07
8  29  2.28518e+07
8  30  1.7649e+07
8  31  1.77234e+07
8  32  1.98972e+07
8  33  3.25702e+07
8  34  3.5392e+07
8  35  3.50612e+07
8  36  3.7853e+07
8  37  2.45401e+07
8  38  3.17352e+07
8  39  2.41205e+07
8  40  1.84105e+07
8  41  1.56178e+07
8  42  2.90249e+06
8  43  6.54646e+06
8  44  1.57439e+07
8  45  1.40812e+07
8  46  1.02875e+07
8  47  1.57901e+07
8  48  1.36414e+07
8  49  3.65459e+06
8  50  1.28043e+07
8  51  1.12938e+07
8  52  9.99914e+06
8  53  9.57001e+06
8  54  8.14729e+06
8  55  1.07021e+07
8  56  2.20023e+07
8  57  2.38637e+07
8  58  3.13881e+07
8  59  2.4294e+07
8  60  1.95425e+07
8  61  4.55073e+07
8  62  3.74593e+07
8  63  3.16282e+07
8  64  2.9949e+07
8  65  4.28852e+07
8  66  3.57048e+07
8  67  3.81644e+07
8  68  4.69389e+07
8  69  4.29473e+07
8  70  6.04608e+07
8  71  3.14711e+07
8  72  3.50538e+07
8  73  2.06857e+07
8  74  2.01358e+07
8  75  2.16986e+07
8  76  2.822e+07
8  77  3.39965e+07
8  78  2.35611e+07
8  79  1.39022e+07
8  80  2.2387e+07
8  81  1.05368e+07
8  82  5.1238e+06
8  83  1.60178e+06
8  84  8.23679e+06
8  85  9.26897e+06
8  86  4.03801e+06
8  87  7.1758e+06
8  88  1.09881e+07
8  89  8.44696e+06
8  90  1.16509e+07
8  91  0
8  92  9.85116e+06
8  93  0
8  94  4.94601e+06
8  95  3.08949e+06
8  96  5.42708e+06
8  97  6.06415e+06
8  98  0
8  99  1.49468e+07
8  100  1.64212e+07
9  0  0
9  1  140534
9  2  1.42324e+06
9  3  2.06252e+06
9  4  475064
9  5  3.23799e+06
9  6  6.00352e+06
9  7  3.3621e+06
9  8  5.92462e+06
9  9  6.47774e+06
9  10  8.59311e+06
9  11  9.31609e+06
9  12  1.27023e+07
9  13  6.45814e+06
9  14  2.60622e+07
9  15  3.18844e+07
9  16  2.13432e+07
9  17  2.93394e+07
9  18  2.89525e+07
9  19  3.04452e+07
9  20  2.40578e+07
9  21  2.36382e+07
9  22  3.13639e+07
9  23  3.48231e+07
9  24  1.99559e+07
9  25  3.04174e+07
9  26  3.11441e+07
9  27  3.19791e+07
9  28  2.93772e+07
9  29  1.01615e+07
9  30  1.72617e+07
9  31  2.93859e+07
9  32  3.12867e+07
9  33  3.03678e+07
9  34  3.39949e+07
9  35  3.49699e+07
9  36  4.99189e+07
9  37  3.35282e+07
9  38  3.82432e+07
9  39  3.39596e+07
9  40  3.70223e+07
9  41  1.60089e+07
9  42  1.95382e+07
9  43  1.26794e+07
9  44  2.23314e+07
9  45  1.46647e+07
9  46  1.9242e+07
9  47  1.35652e+07
9  48  1.05654e+07
9  49  1.26503e+06
9  50  1.09051e+07
9  51  1.21045e+07
9  52  1.26968e+07
9  53  9.25363e+06
9  54  2.02416e+07
9  55  4.2472e+06
9  56  3.1145e+07
9  57  2.626e+07
9  58  2.80387e+07
9  59  3.89505e+07
9  60  2.96798e+07
9  61  4.09824e+07
9  62  4.20313e+07
9  63  3.1786e+07
9  64  3.113e+07
9  65  3.52282e+07
9  66  3.94896e+07
9  67  2.37623e+07
9  68  2.54105e+07
9  69  4.36833e+07
9  70  3.10996e+07
9  71  3.74647e+07
9  72  2.99956e+07
9  73  3.13984e+07
9  74  1.99844e+07
9  75  2.27085e+07
9  76  3.12553e+07
9  77  9.12975e+06
9  78  1.67458e+07
9  79  1.88497e+07
9  80  4.34785e+06
9  81  2.32561e+07
9  82  1.8016e+07
9  83  1.05152e+07
9  84  4.97285e+06
9  85  1.42137e+07
9  86  3.97251e+06
9  87  1.39706e+07
9  88  5.56584e+06
9  89  1.16131e+07
9  90  6.77394e+06
9  91  2.31356e+06
9  92  1.61806e+07
9  93  4.75171e+06
9  94  0
9  95  3.49596e+06
9  96  5.86976e+06
9  97  2.12354e+06
9  98  7.10213e+06
9  99  1.67841e+07
9  100  1.79588e+07
10  0  231602
10  1  0
10  2  55045.1
10  3  0
10  4  130091
10  5  57932.1
10  6  0
10  7  692622
10  8  7.46631e+06
10  9  1.4896e+07
10  10  1.32459e+07
10  11  1.01077e+07
10  12  9.41886e+06
10  13  1.71198e+07
10  14  1.92164e+07
10  15  3.44207e+07
10  16  1.91299e+07
10  17  2.0454e+07
10  18  3.57479e+07
10  19  2.9599e+07
10  20  2.66766e+07
10  21  2.73007e+07
10  22  3.98675e+07
10  23  2.66191e+07
10  24  2.66973e+07
10  25  2.99169e+07
10  26  3.11139e+07
10  27  2.1184e+07
10  28  1.13356e+07
10  29  3.84944e+07
10  30  2.91852e+07
10  31  2.30242e+07
10  32  2.7942e+07
10  33  2.37836e+07
10  34  3.56821e+07
10  35  2.33367e+07
10  36  4.5916e+07
10  37  2.52291e+07
10  38  2.79914e+07
10  39  3.4294e+07
10  40  2.55354e+07
10  41  1.28179e+07
10  42  1.57115e+07
10  43  3.00368e+07
10  44  1.03293e+07
10  45  2.61588e+07
10  46  9.27307e+06
10  47  1.52947e+07
10  48  2.4622e+07
10  49  1.30908e+07
10  50  2.60978e+06
10  51  9.43468e+06
10  52  9.37676e+06
10  53  3.59436e+06
10  54  1.02442e+07
10  55  1.89976e+07
10  56  2.77329e+07
10  57  2.4625e+07
10  58  3.15525e+07
10  59  2.17802e+07
10  60  3.12106e+07
10  61  3.30074e+07
10  62  3.30441e+07
10  63  3.77472e+07
10  64  4.49357e+07
10  65  4.22826e+07
10  66  2.73067e+07
10  67  3.51735e+07
10  68  4.1247e+07
10  69  3.4625e+07
10  70  4.03148e+07
10  71  4.36831e+07
10  72  4.98596e+07
10  73  2.4408e+07
10  74  3.61823e+07
10  75  3.70401e+07
10  76  2.61972e+07
10  77  1.29897e+07
10  78  1.99198e+07
10  79  1.7039e+07
10  80  2.29111e+07
10  81  1.09488e+07
10  82  1.30486e+07
10  83  4.94921e+06
10  84  5.9541e+06
10  85  1.7178e+07
10  86  7.3635e+06
10  87  1.9544e+07
10  88  0
10  89  0
10  90  9.74603e+06
10  91  0
10  92  8.15128e+06
10  93  0
10  94  6.19543e+06
10  95  4.45194e+06
10  96  1.51483e+07
10  97  4.70779e+06
10  98  5.60079e+06
10  99  1.16604e+07
10  100  1.15374e+07
11  0  647075
11  1  0
11  2  2.52195e+06
11  3  0
11  4  743563
11  5  0
11  6  3.59392e+06
11  7  7.22496e+06
11  8  1.9394e+07
11  9  7.63726e+06
11  10  6.17828e+06
11  11  8.80524e+06
11  12  1.5344e+07
11  13  2.11133e+07
11  14  2.2602e+07
11  15  3.18561e+07
11  16  2.51653e+07
11  17  2.8711e+07
11  18  2.49113e+07
11  19  2.88103e+07
11  20  3.56231e+07
11  21  4.31933e+07
11  22  3.14708e+07
11  23  2.51577e+07
11  24  3.11175e+07
11  25  3.25511e+07
11  26  3.59179e+07
11  27  2.16643e+07
11  28  2.6341e+07
11  29  2.6332e+07
11  30  2.42894e+07
11  31  2.55128e+07
11  32  3.26856e+07
11  33  2.75054e+07
11  34  2.70052e+07
11  35  2.92508e+07
11  36  4.07199e+07
11  37  3.63082e+07
11  38  2.00531e+07
11  39  2.55175e+07
11  40  2.69005e+07
11  41  2.71627e+07
11  42  2.53544e+07
11  43  2.83588e+07
11  44  3.1608e+06
11  45  5.31322e+06
11  46  1.46768e+07
11  47  2.37875e+07
11  48  1.17609e+07
11  49  1.17571e+07
11  50  9.94077e+06
11  51  1.1062e+07
11  52  5.90081e+06
11  53  1.74759e+07
11  54  1.75145e+07
11  55  2.4591e+07
11  56  2.11945e+07
11  57  1.54341e+07
11  58  3.11945e+07
11  59  3.71252e+07
11  60  2.23562e+07
11  61  3.12306e+07
11  62  2.656e+07
11  63  5.78462e+07
11  64  2.71689e+07
11  65  3.97186e+07
11  66  3.14896e+07
11  67  3.22304e+07
11  68  3.49352e+07
11  69  3.4206e+07
11  70  3.00591e+07
11  71  3.64905e+07
11  72  4.72629e+07
11  73  1.99004e+07
11  74  3.3411e+07
11  75  3.18364e+07
11  76  2.10759e+07
11  77  2.10766e+07
11  78  1.44318e+07
11  79  1.39049e+07
11  80  2.02406e+07
11  81  2.98397e+06
11  82  1.80908e+07
11  83  2.09702e+07
11  84  1.7456e+07
11  85  6.74328e+06
11  86  9.92891e+06
11  87  1.02493e+07
11  88  9.94045e+06
11  89  9.20299e+06
11  90  8.82272e+06
11  91  1.32272e+07
11  92  0
11  93  1.00238e+07
11  94  115281
11  95  4.14976e+06
11  96  0
11  97  0
11  98  7.24965e+06
11  99  6.15181e+06
