row  column  (images_4.edf Cu-K*images_4.edf Ar-K**2.3)
1  48  9.24207e+06
1  49  8.78673e+06
1  50  0
1  51  6.14602e+06
1  52  1.09207e+07
1  53  8.81311e+06
1  54  7.57815e+06
1  55  8.51184e+06
1  56  3.68125e+06
1  57  1.46635e+07
1  58  9.87658e+06
1  59  1.49656e+07
1  60  9.18337e+06
1  61  1.06498e+07
1  62  0
1  63  0
1  64  6.07957e+06
1  65  0
1  66  0
1  67  1.20966e+07
1  68  6.72338e+06
1  69  3.46909e+06
1  70  1.39386e+07
1  71  0
1  72  8.7425e+06
1  73  0
1  74  0
1  75  0
1  76  0
1  77  7.92252e+06
1  78  3.52374e+06
1  79  2.30098e+06
1  80  0
1  81  0
1  82  3.93136e+06
1  83  4.79552e+06
1  84  304788
1  85  206360
1  86  2.05792e+07
1  87  5.41507e+06
1  88  0
1  89  0
1  90  5.48861e+06
1  91  236110
1  92  1.23569e+07
1  93  3.49283e+06
1  94  0
1  95  887274
1  96  4.99889e+06
1  97  0
1  98  0
1  99  0
1  100  0
2  0  5.04373e+06
2  1  9.7789e+06
2  2  1.55562e+06
2  3  65827.4
2  4  464678
2  5  175226
2  6  0
2  7  261538
2  8  0
2  9  6.01235e+06
2  10  1.31189e+07
2  11  1.98969e+06
2  12  3.46234e+06
2  13  1.27423e+06
2  14  2.27963e+06
2  15  7.92722e+06
2  16  6.39802e+06
2  17  1.88832e+06
2  18  5.01773e+06
2  19  2.14635e+06
2  20  0
2  21  0
2  22  2.14234e+07
2  23  4.49505e+06
2  24  0
2  25  2.74074e+06
2  26  0
2  27  1.41405e+07
2  28  1.04756e+06
2  29  2.03226e+06
2  30  2.93239e+06
2  31  8.38328e+06
2  32  0
2  33  8.49661e+06
2  34  0
2  35  1.12304e+07
2  36  1.01608e+07
2  37  8.34115e+06
2  38  5.99833e+06
2  39  4.99643e+06
2  40  0
2  41  1.03368e+07
2  42  0
2  43  0
2  44  0
2  45  1.21868e+07
2  46  1.47802e+07
2  47  5.93215e+06
2  48  0
2  49  4.97377e+06
2  50  0
2  51  0
2  52  0
2  53  1.25601e+07
2  54  1.40995e+07
2  55  9.22124e+06
2  56  8.09328e+06
2  57  7.22065e+06
2  58  2.25901e+06
2  59  0
2  60  2.65062e+06
2  61  0
2  62  1.34521e+07
2  63  4.63064e+06
2  64  1.48254e+06
2  65  1.76887e+06
2  66  1.20221e+07
2  67  1.22412e+06
2  68  485705
2  69  2.56977e+06
2  70  2.11228e+07
2  71  1.84423e+07
2  72  9.95816e+06
2  73  0
2  74  2.35543e+06
2  75  0
2  76  0
2  77  1.83401e+07
2  78  6.50967e+06
2  79  1.0238e+07
2  80  1.21146e+07
2  81  0
2  82  1.6337e+07
2  83  0
2  84  1.43053e+06
2  85  1.09979e+07
2  86  4.61673e+06
2  87  3.24126e+06
2  88  1.45589e+07
2  89  0
2  90  1.61467e+07
2  91  1.01834e+07
2  92  4.06686e+06
2  93  6.57477e+06
2  94  0
2  95  0
2  96  8.72915e+06
2  97  0
2  98  0
2  99  1.15882e+07
2  100  979649
3  0  77266.6
3  1  4.30581e+06
3  2  0
3  3  0
3  4  0
3  5  0
3  6  1.73281e+06
3  7  140627
3  8  624878
3  9  4.16251e+06
3  10  820101
3  11  3.61756e+06
3  12  0
3  13  1.50615e+07
3  14  1.72451e+06
3  15  7.33403e+06
3  16  2.07942e+06
3  17  7.3125e+06
3  18  1.74108e+07
3  19  0
3  20  0
3  21  9.00421e+06
3  22  6.29459e+06
3  23  2.16731e+06
3  24  1.90657e+06
3  25  6.16972e+06
3  26  851241
3  27  0
3  28  7.89228e+06
3  29  7.45881e+06
3  30  1.05287e+07
3  31  5.24777e+06
3  32  0
3  33  3.25812e+06
3  34  0
3  35  1.34353e+07
3  36  956017
3  37  2.2655e+06
3  38  0
3  39  1.50377e+07
3  40  0
3  41  3.32462e+06
3  42  2.17345e+07
3  43  1.58731e+07
3  44  0
3  45  8.06031e+06
3  46  9.23734e+06
3  47  6.46676e+06
3  48  4.64297e+06
3  49  1.43544e+07
3  50  0
3  51  0
3  52  1.86914e+06
3  53  2.55252e+06
3  54  4.2638e+06
3  55  3.45348e+06
3  56  3.22145e+06
3  57  0
3  58  6.14468e+06
3  59  8.23367e+06
3  60  2.97708e+06
3  61  1.24158e+07
3  62  0
3  63  1.651e+06
3  64  3.65085e+06
3  65  1.35875e+07
3  66  9.05689e+06
3  67  0
3  68  0
3  69  1.04484e+07
3  70  0
3  71  0
3  72  0
3  73  0
3  74  4.95464e+06
3  75  0
3  76  4.07569e+06
3  77  2.03521e+07
3  78  1.30379e+07
3  79  1.00736e+07
3  80  5.86838e+06
3  81  0
3  82  0
3  83  5.93166e+06
3  84  1.683e+07
3  85  0
3  86  0
3  87  6.09922e+06
3  88  640076
3  89  3.31466e+06
3  90  0
3  91  2.1273e+06
3  92  0
3  93  724831
3  94  0
3  95  1.4093e+07
3  96  1.39819e+07
3  97  7.22304e+06
3  98  1.22005e+07
3  99  0
3  100  1.09553e+07
4  0  1.42088e+07
4  1  6.46735e+06
4  2  1.04291e+07
4  3  159148
4  4  3.75467e+06
4  5  0
4  6  0
4  7  7.14986e+06
4  8  8.12056e+06
4  9  1.1202e+07
4  10  5.44906e+06
4  11  1.71819e+07
4  12  8.64337e+06
4  13  4.66992e+06
4  14  9.12052e+06
4  15  2.62765e+06
4  16  0
4  17  458154
4  18  4.76734e+06
4  19  1.6115e+06
4  20  1.08068e+07
4  21  2.62392e+06
4  22  1.20145e+07
4  23  0
4  24  1.84487e+07
4  25  0
4  26  1.38495e+07
4  27  4.37557e+06
4  28  7.8203e+06
4  29  8.31732e+06
4  30  7.39372e+06
4  31  369476
4  32  6.57047e+06
4  33  0
4  34  2.78015e+06
4  35  7.89908e+06
4  36  0
4  37  0
4  38  3.17776e+06
4  39  0
4  40  4.3455e+06
4  41  8.26709e+06
4  42  1.11593e+07
4  43  1.85969e+06
4  44  1.77509e+06
4  45  2.39465e+07
4  46  8.36536e+06
4  47  526204
4  48  1.1674e+07
4  49  5.96353e+06
4  50  5.12286e+06
4  51  4.44988e+06
4  52  0
4  53  0
4  54  3.34071e+06
4  55  4.66284e+06
4  56  0
4  57  0
4  58  245854
4  59  0
4  60  386958
4  61  1.05561e+07
4  62  1.82746e+07
4  63  362930
4  64  8.81537e+06
4  65  6.75402e+06
4  66  2.82653e+06
4  67  0
4  68  2.49156e+06
4  69  0
4  70  0
4  71  2.51256e+07
4  72  0
4  73  0
4  74  0
4  75  0
4  76  961138
4  77  0
4  78  5.94939e+06
4  79  1.25429e+07
4  80  1.0106e+07
4  81  0
4  82  1.88297e+06
4  83  0
4  84  1.42446e+07
4  85  0
4  86  1.56546e+07
4  87  0
4  88  0
4  89  2.28348e+06
4  90  0
4  91  4.62055e+06
4  92  4.67463e+06
4  93  1.47586e+06
4  94  3.29666e+06
4  95  588117
4  96  0
4  97  4.44705e+06
4  98  3.91032e+06
4  99  0
4  100  458513
5  0  1.08269e+07
5  1  1.7111e+07
5  2  2.4067e+06
5  3  1.32271e+06
5  4  0
5  5  352969
5  6  0
5  7  1.08734e+07
5  8  0
5  9  0
5  10  1.79916e+06
5  11  9.71654e+06
5  12  5.05613e+06
5  13  5.16531e+06
5  14  1.3792e+07
5  15  4.55992e+06
5  16  3.44354e+06
5  17  6.28281e+06
5  18  0
5  19  5.50055e+06
5  20  984706
5  21  0
5  22  0
5  23  0
5  24  1.43898e+07
5  25  8.45073e+06
5  26  1.72835e+07
5  27  1.05199e+07
5  28  0
5  29  0
5  30  5.92258e+06
5  31  1.53259e+06
5  32  0
5  33  1.29575e+07
5  34  0
5  35  1.37069e+07
5  36  3.65582e+06
5  37  81236.4
5  38  1.30599e+06
5  39  0
5  40  0
5  41  1.28681e+07
5  42  578911
5  43  8.20452e+06
5  44  0
5  45  9.44709e+06
5  46  1.39828e+07
5  47  1.44576e+06
5  48  0
5  49  2.30405e+06
5  50  7.17582e+06
5  51  0
5  52  0
5  53  8.09758e+06
5  54  7.23575e+06
5  55  5.59138e+06
5  56  4.72943e+06
5  57  2.46598e+07
5  58  1.74012e+07
5  59  0
5  60  1.76039e+07
5  61  1.04815e+06
5  62  488329
5  63  0
5  64  1.58306e+07
5  65  1.22434e+07
5  66  4.74823e+06
5  67  6.30057e+06
5  68  0
5  69  0
5  70  2.35916e+06
5  71  3.26984e+06
5  72  7.22754e+06
5  73  8.40196e+06
5  74  1.55729e+07
5  75  5.90173e+06
5  76  9.38416e+06
5  77  9.78378e+06
5  78  0
5  79  3.59562e+06
5  80  2.62238e+06
5  81  591079
5  82  5.60114e+06
5  83  0
5  84  3.68032e+06
5  85  0
5  86  1.09139e+07
5  87  1.79679e+07
5  88  1.89168e+07
5  89  0
5  90  1.66866e+07
5  91  0
5  92  1.80468e+07
5  93  5.47343e+06
5  94  1.68815e+06
5  95  3.29944e+06
5  96  1.35843e+06
5  97  0
5  98  0
5  99  4.69794e+06
5  100  1.13511e+07
6  0  5.38366e+06
6  1  0
6  2  0
6  3  9.095e+06
6  4  2.21192e+07
6  5  3.24093e+06
6  6  0
6  7  1.24001e+07
6  8  1.6433e+07
6  9  6.27772e+06
6  10  1.39027e+07
6  11  3.93573e+06
6  12  0
6  13  8.75856e+06
6  14  1.02635e+06
6  15  1.02444e+06
6  16  2.32455e+06
6  17  0
6  18  0
6  19  9.72273e+06
6  20  1.49946e+06
6  21  1.75243e+07
6  22  950295
6  23  0
6  24  0
6  25  9.69343e+06
6  26  9.57185e+06
6  27  0
6  28  4.0655e+06
6  29  9.56916e+06
6  30  1.44091e+07
6  31  0
6  32  3.76105e+06
6  33  0
6  34  0
6  35  0
6  36  0
6  37  0
6  38  0
6  39  3.86008e+06
6  40  2.06398e+06
6  41  0
6  42  0
6  43  9.31669e+06
6  44  2.02498e+06
6  45  0
6  46  0
6  47  768243
6  48  1.76481e+06
6  49  9.07031e+06
6  50  0
6  51  0
6  52  2.08409e+07
6  53  0
6  54  3.7949e+06
6  55  1.51263e+07
6  56  6.80191e+06
6  57  0
6  58  0
6  59  4.7894e+06
6  60  0
6  61  240006
6  62  1.29959e+07
6  63  1.43661e+07
6  64  4.78932e+06
6  65  3.057e+06
6  66  1.42325e+06
6  67  1.30102e+07
6  68  0
6  69  971124
6  70  3.28748e+06
6  71  0
6  72  0
6  73  0
6  74  1.88286e+07
6  75  0
6  76  1.08015e+07
6  77  71417
6  78  1.83103e+07
6  79  7.95241e+06
6  80  0
6  81  3.56123e+06
6  82  5.11129e+06
6  83  7.38917e+06
6  84  1.31316e+07
6  85  0
6  86  0
6  87  5.52098e+06
6  88  1.5484e+06
6  89  1.42983e+07
6  90  0
6  91  3.10786e+06
6  92  0
6  93  1.3562e+07
6  94  6.64811e+06
6  95  1.37405e+07
6  96  0
6  97  0
6  98  0
6  99  0
6  100  2.03727e+07
7  0  1.23944e+06
7  1  0
7  2  0
7  3  9.3876e+06
7  4  5.31361e+06
7  5  0
7  6  1.5033e+06
7  7  1.86238e+07
7  8  7.5401e+06
7  9  0
7  10  0
7  11  3.94503e+06
7  12  1.0897e+06
7  13  1.3377e+07
7  14  0
7  15  7.59981e+06
7  16  7.1172e+06
7  17  0
7  18  0
7  19  993974
7  20  1.48552e+07
7  21  7.72431e+06
7  22  1.43061e+07
7  23  0
7  24  874896
7  25  3.22972e+06
7  26  0
7  27  0
7  28  0
7  29  0
7  30  5.00374e+06
7  31  0
7  32  1.85556e+06
7  33  1.28121e+07
7  34  0
7  35  3.80764e+06
7  36  447740
7  37  2.45742e+06
7  38  615518
7  39  0
7  40  0
7  41  3.39291e+06
7  42  0
7  43  1.16207e+07
7  44  1.32824e+07
7  45  6.54246e+06
7  46  1.84978e+06
7  47  0
7  48  8.26471e+06
7  49  0
7  50  4.11352e+06
7  51  0
7  52  0
7  53  3.11285e+06
7  54  0
7  55  0
7  56  0
7  57  1.36003e+06
7  58  0
7  59  8.7842e+06
7  60  0
7  61  0
7  62  0
7  63  1.17933e+07
7  64  0
7  65  1.90067e+07
7  66  0
7  67  3.07985e+06
7  68  0
7  69  7.99758e+06
7  70  0
7  71  968055
7  72  659803
7  73  1.9345e+06
7  74  6.00537e+06
7  75  0
7  76  0
7  77  0
7  78  8.60008e+06
7  79  1.36349e+06
7  80  0
7  81  2.26394e+07
7  82  1.08132e+07
7  83  6.42046e+06
7  84  955707
7  85  1.59056e+07
7  86  0
7  87  0
7  88  0
7  89  0
7  90  1.89964e+06
7  91  3.9216e+06
7  92  0
7  93  1.94087e+07
7  94  0
7  95  0
7  96  0
7  97  0
7  98  1.10759e+07
7  99  4.66584e+06
7  100  0
8  0  5.66517e+06
8  1  4.16895e+06
8  2  2.26553e+06
8  3  0
8  4  1.15364e+06
8  5  4.68175e+06
8  6  2.00501e+06
8  7  4.11585e+06
8  8  6.25858e+06
8  9  0
8  10  0
8  11  0
8  12  953614
8  13  8.39386e+06
8  14  8.92657e+06
8  15  0
8  16  0
8  17  6.22894e+06
8  18  2.96719e+06
8  19  1.29461e+07
8  20  5.13647e+06
8  21  1.15405e+07
8  22  3.05165e+06
8  23  7.69019e+06
8  24  9.10007e+06
8  25  1.4446e+07
8  26  2.08485e+06
8  27  1.63915e+07
8  28  1.09531e+07
8  29  5.87794e+06
8  30  0
8  31  85500.5
8  32  1.61036e+07
8  33  0
8  34  1.32257e+07
8  35  3.19021e+06
8  36  0
8  37  819896
8  38  1.45338e+07
8  39  9.03237e+06
8  40  0
8  41  5.53932e+06
8  42  338851
8  43  0
8  44  0
8  45  1.08603e+07
8  46  1.31419e+07
8  47  7.10446e+06
8  48  1.11263e+07
8  49  0
8  50  9.05165e+06
8  51  1.6824e+07
8  52  4.36183e+06
8  53  1.57434e+07
8  54  1.94756e+07
8  55  0
8  56  1.97696e+07
8  57  0
8  58  0
8  59  975536
8  60  735052
8  61  0
8  62  1.55551e+07
8  63  5.32091e+06
8  64  0
8  65  0
8  66  2.2231e+07
8  67  4.83145e+06
8  68  8.82129e+06
8  69  9.52072e+06
8  70  0
8  71  3.77207e+06
8  72  8.95862e+06
8  73  2.21812e+07
8  74  1.36194e+06
8  75  6.78026e+06
8  76  1.14966e+07
8  77  5.74061e+06
8  78  0
8  79  3.00491e+06
8  80  892809
8  81  2.02346e+07
8  82  2.95454e+06
8  83  0
8  84  5.84693e+06
8  85  0
8  86  2.37726e+06
8  87  4.66406e+06
8  88  2.46444e+06
8  89  0
8  90  2.42798e+06
8  91  2.09505e+06
8  92  2.20656e+06
8  93  0
8  94  3.59976e+06
8  95  0
8  96  6.62491e+06
8  97  0
8  98  6.53471e+06
8  99  0
8  100  0
9  0  4.71963e+06
9  1  0
9  2  0
9  3  9.84301e+06
9  4  1.3121e+07
9  5  7.46989e+06
9  6  0
9  7  1.55675e+06
9  8  8.65765e+06
9  9  4.8644e+06
9  10  912660
9  11  1.52043e+07
9  12  4.48925e+06
9  13  6.76433e+06
9  14  0
9  15  1.20694e+07
9  16  1.44488e+07
9  17  1.99093e+07
9  18  9.08338e+06
9  19  0
9  20  5.94805e+06
9  21  4.20418e+06
9  22  1.4658e+07
9  23  2.87995e+06
9  24  0
9  25  0
9  26  6.90286e+06
9  27  7.30075e+06
9  28  2.44853e+07
9  29  6.44853e+06
9  30  2.01957e+07
9  31  0
9  32  0
9  33  1.77015e+07
9  34  0
9  35  5.61387e+06
9  36  2.98187e+06
9  37  695207
9  38  0
9  39  1.52324e+06
9  40  6.10652e+06
9  41  2.69694e+06
9  42  0
9  43  6.42318e+06
9  44  4.62643e+06
9  45  3.20075e+06
9  46  6.89376e+06
9  47  2.61029e+07
9  48  715601
9  49  918793
9  50  9.5325e+06
9  51  1.48212e+06
9  52  1.19736e+07
9  53  2.79717e+06
9  54  5.39923e+06
9  55  0
9  56  0
9  57  0
9  58  1.16238e+07
9  59  0
9  60  1.67952e+07
9  61  2.4515e+07
9  62  0
9  63  9.26831e+06
9  64  1.1713e+06
9  65  0
9  66  1.40393e+07
9  67  816711
9  68  1.64805e+06
9  69  0
9  70  2.07584e+07
9  71  0
9  72  0
9  73  0
9  74  0
9  75  1.8472e+06
9  76  0
9  77  1.65979e+06
9  78  0
9  79  1.42486e+07
9  80  2.59817e+06
9  81  1.59009e+07
9  82  0
9  83  4.18604e+06
9  84  0
9  85  0
9  86  4.2656e+06
9  87  0
9  88  1.77266e+07
9  89  1.40094e+07
9  90  1.287e+07
9  91  3.17221e+06
9  92  9.77522e+06
9  93  8.23508e+06
9  94  5.86192e+06
9  95  0
9  96  2.4906e+06
9  97  4.04891e+06
9  98  4.41736e+06
9  99  0
9  100  3.34397e+06
10  0  1.03269e+07
10  1  9.39986e+06
10  2  3.5252e+06
10  3  457604
10  4  6.96647e+06
10  5  4.15807e+06
10  6  1.34099e+06
10  7  8.66268e+06
10  8  1.54799e+07
10  9  1.00906e+07
10  10  5.98487e+06
10  11  0
10  12  1.73777e+07
10  13  0
10  14  0
10  15  0
10  16  0
10  17  8.75459e+06
10  18  3.33693e+06
10  19  1.14158e+07
10  20  1.26834e+06
10  21  7.25399e+06
10  22  1.65262e+06
10  23  3.50326e+06
10  24  2.71989e+06
10  25  5.35969e+06
10  26  0
10  27  0
10  28  1.0288e+07
10  29  0
10  30  0
10  31  1.16058e+07
10  32  0
10  33  0
10  34  6.24789e+06
10  35  0
10  36  6.33184e+06
10  37  1.66345e+07
10  38  1.05199e+07
10  39  1.51361e+06
10  40  0
10  41  6.71295e+06
10  42  5.28992e+06
10  43  562530
10  44  0
10  45  0
10  46  9.90966e+06
10  47  1.14078e+07
10  48  0
10  49  1.61848e+07
10  50  1.29448e+07
10  51  1.29923e+07
10  52  0
10  53  9.15074e+06
10  54  0
10  55  3.34217e+06
10  56  0
10  57  2.00122e+07
10  58  0
10  59  0
10  60  5.12463e+06
10  61  0
10  62  0
10  63  0
10  64  0
10  65  7.02073e+06
10  66  3.76874e+06
10  67  1.39988e+06
10  68  0
10  69  0
10  70  8.23436e+06
10  71  3.74476e+06
10  72  0
10  73  409595
10  74  1.06683e+06
10  75  0
10  76  0
10  77  0
10  78  0
10  79  1.99304e+06
10  80  7.49108e+06
10  81  0
10  82  5.17927e+06
10  83  1.51206e+06
10  84  0
10  85  2.30683e+06
10  86  4.70662e+06
10  87  0
10  88  0
10  89  0
10  90  6.93844e+06
10  91  0
10  92  7.37641e+06
10  93  0
10  94  8.14291e+06
10  95  0
10  96  3.35434e+06
10  97  0
10  98  0
10  99  1.77346e+07
10  100  0
11  0  0
11  1  4.59772e+06
11  2  1.08645e+07
11  3  0
11  4  0
11  5  1.24491e+07
11  6  44930.5
11  7  2.19201e+07
11  8  8.86989e+06
11  9  3.4573e+06
11  10  0
11  11  0
11  12  5.30083e+06
11  13  5758.51
11  14  0
11  15  0
11  16  1.38226e+07
11  17  914316
11  18  1.2853e+07
11  19  73905
11  20  0
11  21  383610
11  22  8.66421e+06
11  23  4.85672e+06
11  24  0
11  25  2.54812e+06
11  26  2.03646e+06
11  27  5.06073e+06
11  28  0
11  29  4.36399e+06
11  30  4.78919e+06
11  31  2.07858e+06
11  32  0
11  33  437547
11  34  819088
11  35  0
11  36  7.71842e+06
11  37  0
11  38  6.60404e+06
11  39  0
11  40  5.95394e+06
11  41  2.62775e+06
11  42  8.02397e+06
11  43  0
11  44  1.17945e+07
11  45  2.88666e+06
11  46  3.20927e+06
11  47  1.21156e+07
11  48  1.31787e+07
11  49  0
11  50  1.04944e+07
11  51  3.98645e+06
11  52  9.3078e+06
11  53  0
11  54  9.33024e+06
11  55  535096
11  56  1.80424e+07
11  57  0
11  58  0
11  59  0
11  60  396988
11  61  7.65436e+06
11  62  1.52723e+07
11  63  0
11  64  3.74432e+06
11  65  1.87111e+06
11  66  0
11  67  0
11  68  1.16058e+07
11  69  0
11  70  3.46011e+06
11  71  1.28338e+06
11  72  1.64046e+06
11  73  1.45787e+07
11  74  1.06945e+06
11  75  4.22468e+06
11  76  1.88616e+06
11  77  2.16532e+06
11  78  0
11  79  1.32354e+06
11  80  0
11  81  465911
11  82  0
11  83  5.23762e+06
11  84  0
11  85  4.68853e+06
11  86  1.27545e+07
11  87  981301
11  88  0
11  89  2.49837e+06
11  90  0
11  91  3.08533e+06
11  92  4.21353e+06
11  93  1.70588e+07
11  94  1.1261e+07
11  95  7.01213e+06
11  96  2.04499e+06
11  97  1.69137e+07
11  98  0
11  99  2.82175e+06
11  100  0
12  0  2.67177e+06
12  1  6.41233e+06
12  2  8.71973e+06
12  3  4.74211e+06
12  4  1.1582e+07
12  5  1.63948e+06
12  6  1.21719e+06
12  7  1.16511e+07
12  8  0
12  9  2.04555e+07
12  10  2.30462e+06
12  11  1.15614e+06
12  12  2.59376e+06
12  13  1.32486e+06
12  14  5.56311e+06
12  15  2.73178e+06
12  16  6.55369e+06
12  17  0
12  18  6.04525e+06
12  19  2.02312e+06
12  20  1.28317e+06
12  21  5.78561e+06
12  22  1.89836e+06
12  23  0
12  24  0
12  25  0
12  26  0
12  27  1.58813e+06
12  28  4.99152e+06
12  29  0
12  30  1.99601e+06
12  31  0
12  32  1.61867e+07
12  33  1.48594e+07
12  34  267899
12  35  0
12  36  2.25474e+06
12  37  5.77717e+06
12  38  0
12  39  0
12  40  4.07166e+06
12  41  1.79642e+07
12  42  0
12  43  7.71736e+06
12  44  4.07099e+06
12  45  0
12  46  0
12  47  2.36943e+07
12  48  1.06895e+06
12  49  0
12  50  3.34753e+06
12  51  3.39461e+06
12  52  1.42156e+07
12  53  1.042e+07
12  54  0
12  55  0
12  56  1.63606e+06
12  57  0
12  58  4.62814e+06
12  59  5.97499e+06
12  60  2.49911e+07
12  61  0
12  62  0
12  63  894555
12  64  5.84183e+06
12  65  0
12  66  6.03535e+06
12  67  0
12  68  1.72079e+07
12  69  9.62778e+06
12  70  0
12  71  6.36014e+06
12  72  1.46979e+06
12  73  3.63448e+06
12  74  3.71989e+06
12  75  0
12  76  0
12  77  6.41185e+06
12  78  3.68519e+06
12  79  0
12  80  6.19697e+06
12  81  2.89254e+06
12  82  0
12  83  0
12  84  2.2203e+06
12  85  0
12  86  3.13924e+06
12  87  0
12  88  0
12  89  1.67592e+07
12  90  8.54706e+06
12  91  0
12  92  9.86286e+06
12  93  51993
12  94  1.61241e+07
12  95  7.49016e+06
12  96  1.86648e+06
12  97  0
12  98  5.01588e+06
12  99  1.6629e+06
12  100  2.91947e+06
13  0  5.71126e+06
13  1  6.55764e+06
13  2  2.63133e+06
13  3  6.94414e+06
13  4  4.70231e+06
13  5  2.48178e+06
13  6  1.08159e+07
13  7  4.64349e+06
13  8  1.23977e+07
13  9  1.54635e+07
13  10  4.29127e+06
13  11  1.62874e+06
13  12  1.58059e+07
13  13  5.24902e+06
13  14  1.21977e+07
13  15  0
13  16  0
13  17  1.21473e+07
13  18  0
13  19  0
13  20  9.84514e+06
13  21  0
13  22  237778
13  23  0
13  24  6.41987e+06
13  25  4.11324e+06
13  26  0
13  27  1.23915e+07
13  28  5.73522e+06
13  29  0
13  30  1.39581e+07
13  31  0
13  32  1.13306e+07
13  33  0
13  34  1.36369e+07
13  35  3.67022e+06
13  36  0
13  37  7.07444e+06
13  38  1.94002e+06
13  39  0
13  40  5.69201e+06
13  41  0
13  42  1.13049e+07
13  43  6.18564e+06
13  44  1.19509e+07
13  45  2.32087e+06
13  46  0
13  47  8.98983e+06
13  48  3.11383e+06
13  49  8.64591e+06
13  50  1.27616e+07
13  51  7.10968e+06
13  52  1.07725e+07
13  53  1.29543e+07
13  54  8.94165e+06
13  55  0
13  56  9.30703e+06
13  57  0
13  58  0
13  59  0
13  60  0
13  61  0
13  62  1.47593e+07
13  63  5.87034e+06
13  64  8.9415e+06
13  65  2.66509e+06
13  66  2.2757e+07
13  67  0
13  68  1.38072e+07
13  69  0
13  70  1.67758e+07
13  71  8.47924e+06
13  72  1.53409e+07
13  73  6.02752e+06
13  74  0
13  75  0
13  76  2.84315e+06
13  77  0
13  78  9.92628e+06
13  79  1.06398e+07
13  80  1.32057e+07
13  81  7.04502e+06
13  82  0
13  83  2.57745e+06
13  84  7.65715e+06
13  85  5.02098e+06
13  86  5.23734e+06
13  87  8.41147e+06
13  88  4.73726e+06
13  89  0
13  90  1.21373e+07
13  91  0
13  92  0
13  93  1.13851e+07
13  94  1.79841e+06
13  95  1.73871e+06
13  96  0
13  97  5.50684e+06
13  98  1.09401e+07
13  99  0
13  100  2.64444e+06
14  0  0
14  1  1.08676e+07
14  2  8.11231e+06
14  3  8.30052e+06
14  4  0
14  5  3.97396e+06
14  6  1.77218e+07
14  7  0
14  8  1.48336e+06
14  9  0
14  10  0
14  11  3.35109e+06
14  12  5.0719e+06
14  13  6.25012e+06
14  14  0
14  15  0
14  16  0
14  17  2.03161e+06
14  18  1.1261e+07
14  19  1.14659e+07
14  20  5.24179e+06
14  21  1.26136e+06
