row  column  (images_4.edf K-K*images_4.edf Ar-K**2.3)
5  6  5.57437e+06
5  7  3.89445e+06
5  8  1.68052e+07
5  9  1.20606e+07
5  10  0
5  11  1.60759e+07
5  12  1.80418e+07
5  13  1.26134e+07
5  14  4.93051e+06
5  15  1.09829e+07
5  16  1.38544e+07
5  17  3.10417e+06
5  18  1.87619e+07
5  19  4.32407e+06
5  20  1.03496e+07
5  21  1.04894e+07
5  22  9.96774e+06
5  23  7.57182e+06
5  24  1.48236e+07
5  25  1.51784e+07
5  26  6.74331e+06
5  27  1.27083e+07
5  28  8.70303e+06
5  29  5.26875e+06
5  30  8.96737e+06
5  31  6.35845e+06
5  32  7.9594e+06
5  33  1.28468e+07
5  34  7.70908e+06
5  35  0
5  36  1.96471e+06
5  37  0
5  38  1.02401e+07
5  39  7.82104e+06
5  40  1.00554e+07
5  41  1.458e+07
5  42  8.74979e+06
5  43  1.0736e+07
5  44  9.82721e+06
5  45  857588
5  46  0
5  47  1.82427e+06
5  48  1.22687e+07
5  49  1.35005e+07
5  50  7.49829e+06
5  51  1.27644e+07
5  52  1.67697e+07
5  53  0
5  54  5.54637e+06
5  55  2.83522e+07
5  56  2.10842e+07
5  57  2.11325e+06
5  58  0
5  59  1.12047e+07
5  60  2.08665e+07
5  61  1.60585e+07
5  62  1.17443e+07
5  63  1.23638e+07
5  64  0
5  65  8.13867e+06
5  66  1.00919e+07
5  67  8.43181e+06
5  68  1.77367e+07
5  69  1.25338e+07
5  70  8.18788e+06
5  71  8.81494e+06
5  72  1.09256e+07
5  73  9.09141e+06
5  74  0
5  75  5.92155e+06
5  76  489167
5  77  8.5478e+06
5  78  8.12065e+06
5  79  1.0774e+07
5  80  7.26608e+06
5  81  1.12436e+07
5  82  0
5  83  1.47412e+07
5  84  6.98941e+06
5  85  1.20619e+07
5  86  9.70478e+06
5  87  1.49354e+07
5  88  0
5  89  1.62004e+07
5  90  1.48452e+07
5  91  1.32328e+07
5  92  1.52541e+07
5  93  7.75919e+06
5  94  5.15877e+06
5  95  1.54452e+07
5  96  1.16807e+07
5  97  7.02836e+06
5  98  0
5  99  1.37176e+07
5  100  1.86938e+07
6  0  5.92476e+06
6  1  898848
6  2  9.89557e+06
6  3  1.39772e+07
6  4  3.69117e+06
6  5  0
6  6  1.49924e+07
6  7  8.86346e+06
6  8  1.56393e+07
6  9  1.32891e+07
6  10  0
6  11  4.43019e+06
6  12  1.2439e+07
6  13  1.18598e+07
6  14  82169.3
6  15  0
6  16  1.2103e+07
6  17  1.11641e+07
6  18  8.06387e+06
6  19  8.89312e+06
6  20  3.13148e+06
6  21  1.21701e+07
6  22  1.23026e+07
6  23  1.33741e+07
6  24  627149
6  25  1.13541e+07
6  26  0
6  27  6.7819e+06
6  28  8.39949e+06
6  29  1.39973e+07
6  30  3.28793e+06
6  31  5.1673e+06
6  32  1.06862e+07
6  33  1.00206e+07
6  34  1.12225e+07
6  35  8.29253e+06
6  36  3.89756e+06
6  37  1.81255e+06
6  38  1.30425e+07
6  39  5.89561e+06
6  40  9.01478e+06
6  41  1.21534e+07
6  42  9.54598e+06
6  43  1.85867e+07
6  44  9.69493e+06
6  45  6.30959e+06
6  46  1.29042e+07
6  47  1.19441e+07
6  48  1.49116e+07
6  49  7.97527e+06
6  50  5.4375e+06
6  51  1.2501e+07
6  52  6.16996e+06
6  53  1.08734e+07
6  54  2.05571e+07
6  55  1.03883e+07
6  56  1.04559e+07
6  57  6.97031e+06
6  58  4.31464e+06
6  59  9.38959e+06
6  60  9.94383e+06
6  61  1.11148e+07
6  62  1.33903e+07
6  63  6.47882e+06
6  64  1.66724e+07
6  65  1.14225e+07
6  66  7.96142e+06
6  67  1.73023e+07
6  68  1.07483e+07
6  69  1.17511e+07
6  70  9.80824e+06
6  71  1.02434e+06
6  72  7.93864e+06
6  73  8.56822e+06
6  74  0
6  75  1.68859e+07
6  76  7.30196e+06
6  77  0
6  78  1.34955e+07
6  79  9.72895e+06
6  80  7.04659e+06
6  81  1.84423e+07
6  82  1.66674e+07
6  83  1.34983e+07
6  84  1.30497e+07
6  85  9.37993e+06
6  86  7.97504e+06
6  87  1.74567e+07
6  88  9.3595e+06
6  89  1.41075e+07
6  90  6.72066e+06
6  91  1.69692e+07
6  92  1.34955e+07
6  93  0
6  94  1.11751e+07
6  95  1.06029e+07
6  96  1.16376e+07
6  97  1.1498e+07
6  98  1.67886e+07
6  99  8.57828e+06
6  100  1.3026e+07
7  0  1.40133e+07
7  1  1.55873e+07
7  2  1.81579e+07
7  3  1.74337e+07
7  4  0
7  5  1.12729e+07
7  6  9.89259e+06
7  7  1.06874e+07
7  8  8.80588e+06
7  9  9.66884e+06
7  10  2.07375e+07
7  11  6.2288e+06
7  12  9.23959e+06
7  13  1.54795e+07
7  14  5.45473e+06
7  15  8.96084e+06
7  16  0
7  17  1.15165e+07
7  18  1.04852e+07
7  19  4.91503e+06
7  20  2.72454e+06
7  21  2.71617e+06
7  22  3.8487e+06
7  23  1.18029e+07
7  24  1.30527e+07
7  25  1.31659e+07
7  26  4.1185e+06
7  27  1.25411e+07
7  28  5.5199e+06
7  29  6.12871e+06
7  30  0
7  31  1.05804e+07
7  32  8.49543e+06
7  33  1.49988e+07
7  34  8.64081e+06
7  35  0
7  36  1.16901e+07
7  37  0
7  38  0
7  39  5.33539e+06
7  40  3.43351e+06
7  41  2.8702e+06
7  42  9.02288e+06
7  43  1.50545e+06
7  44  7.31299e+06
7  45  9.15125e+06
7  46  4.12319e+06
7  47  1.41605e+07
7  48  5.83857e+06
7  49  3.60915e+06
7  50  1.62286e+07
7  51  8.4442e+06
7  52  6.87359e+06
7  53  2.10492e+07
7  54  1.93917e+07
7  55  2.49894e+07
7  56  1.32199e+07
7  57  0
7  58  1.02588e+07
7  59  1.7158e+07
7  60  1.21608e+07
7  61  1.84211e+07
7  62  1.43215e+07
7  63  8.98385e+06
7  64  1.21869e+07
7  65  8.57309e+06
7  66  7.78006e+06
7  67  9.9769e+06
7  68  1.84054e+07
7  69  2.18842e+07
7  70  1.10477e+07
7  71  1.70021e+07
7  72  1.70484e+07
7  73  0
7  74  0
7  75  1.32964e+07
7  76  1.47775e+07
7  77  1.20123e+07
7  78  5.31142e+06
7  79  0
7  80  1.02922e+07
7  81  0
7  82  6.34027e+06
7  83  1.36926e+07
7  84  1.09029e+07
7  85  6.2177e+06
7  86  1.74765e+07
7  87  1.63568e+07
7  88  2.12163e+07
7  89  8.35981e+06
7  90  1.05164e+07
7  91  1.38037e+07
7  92  1.05845e+07
7  93  5.73417e+06
7  94  1.21966e+07
7  95  0
7  96  9.42557e+06
7  97  1.495e+07
7  98  1.16879e+07
7  99  1.13649e+07
7  100  0
8  0  1.13382e+07
8  1  4.60847e+06
8  2  9.44511e+06
8  3  1.62907e+07
8  4  6.3556e+06
8  5  6.54009e+06
8  6  4.72539e+06
8  7  1.63275e+07
8  8  6.52131e+06
8  9  1.52969e+07
8  10  1.39512e+06
8  11  8.56954e+06
8  12  1.02052e+07
8  13  8.72097e+06
8  14  1.18825e+07
8  15  1.07196e+07
8  16  9.60895e+06
8  17  9.6493e+06
8  18  1.20626e+07
8  19  7.12282e+06
8  20  2.00645e+06
8  21  7.07894e+06
8  22  1.26573e+07
8  23  1.1904e+07
8  24  8.43158e+06
8  25  1.17725e+07
8  26  1.25426e+07
8  27  4.54785e+06
8  28  1.05603e+07
8  29  1.19438e+07
8  30  7.00946e+06
8  31  1.09932e+07
8  32  1.58097e+07
8  33  0
8  34  1.97027e+06
8  35  1.06136e+07
8  36  7.09115e+06
8  37  8.53354e+06
8  38  1.10118e+07
8  39  5.17737e+06
8  40  1.22071e+07
8  41  1.5724e+07
8  42  6.20631e+06
8  43  1.40212e+07
8  44  1.84203e+07
8  45  6.83184e+06
8  46  1.23401e+07
8  47  8.21824e+06
8  48  1.36753e+07
8  49  5.79001e+06
8  50  5.4536e+06
8  51  1.23165e+07
8  52  1.32502e+07
8  53  1.62944e+07
8  54  2.0975e+07
8  55  8.81121e+06
8  56  2.15631e+07
8  57  4.9974e+06
8  58  1.90123e+07
8  59  6.47323e+06
8  60  6.55295e+06
8  61  7.21094e+06
8  62  8.80685e+06
8  63  9.44896e+06
8  64  1.26431e+07
8  65  3.45279e+06
8  66  4.95634e+06
8  67  0
8  68  6.9048e+06
8  69  1.86425e+07
8  70  1.91162e+07
8  71  1.43764e+07
8  72  8.62437e+06
8  73  9.10666e+06
8  74  2.09423e+07
8  75  9.62014e+06
8  76  1.01755e+07
8  77  9.10814e+06
8  78  1.05755e+07
8  79  1.3384e+07
8  80  9.11627e+06
8  81  1.78731e+06
8  82  0
8  83  6.09279e+06
8  84  1.15695e+07
8  85  1.4516e+07
8  86  1.29841e+07
8  87  1.22826e+07
8  88  5.66798e+06
8  89  1.69645e+07
8  90  1.57051e+07
8  91  1.59542e+07
8  92  9.53123e+06
8  93  1.04025e+07
8  94  1.15956e+07
8  95  1.57592e+07
8  96  1.25298e+07
8  97  1.15897e+07
8  98  1.47385e+07
8  99  1.40151e+07
8  100  1.66193e+07
9  0  2.01846e+07
9  1  1.09087e+07
9  2  1.81002e+07
9  3  8.61905e+06
9  4  8.04179e+06
9  5  1.00427e+07
9  6  9.28999e+06
9  7  1.62704e+06
9  8  9.30996e+06
9  9  1.6257e+07
9  10  1.88508e+07
9  11  7.5123e+06
9  12  1.81407e+07
9  13  2.01813e+07
9  14  1.47335e+07
9  15  6.59145e+06
9  16  5.91697e+06
9  17  1.29042e+07
9  18  7.30102e+06
9  19  1.01465e+07
9  20  9.42513e+06
9  21  1.03579e+07
9  22  1.13271e+07
9  23  1.26704e+07
9  24  0
9  25  8.19289e+06
9  26  0
9  27  0
9  28  1.60112e+07
9  29  8.70989e+06
9  30  1.27989e+06
9  31  1.03724e+07
9  32  8.93532e+06
9  33  1.17436e+07
9  34  7.12091e+06
9  35  1.60673e+07
9  36  1.07484e+07
9  37  4.17739e+06
9  38  1.50506e+07
9  39  1.03783e+07
9  40  9.42332e+06
9  41  1.01287e+07
9  42  6.64077e+06
9  43  6.16723e+06
9  44  3.22776e+06
9  45  9.12707e+06
9  46  1.24707e+07
9  47  5.90697e+06
9  48  1.56877e+07
9  49  1.32416e+07
9  50  1.9882e+07
9  51  1.0568e+07
9  52  0
9  53  1.32255e+07
9  54  1.58071e+07
9  55  1.38951e+07
9  56  1.35548e+07
9  57  1.33772e+07
9  58  7.50367e+06
9  59  1.02802e+07
9  60  7.39235e+06
9  61  1.31471e+07
9  62  1.58346e+07
9  63  0
9  64  6.86483e+06
9  65  5.88e+06
9  66  867135
9  67  7.02791e+06
9  68  1.40417e+07
9  69  0
9  70  1.2644e+07
9  71  1.46634e+07
9  72  0
9  73  1.3422e+07
9  74  1.34075e+07
9  75  9.46242e+06
9  76  1.19791e+07
9  77  1.44621e+07
9  78  7.17586e+06
9  79  1.05459e+07
9  80  0
9  81  1.01415e+07
9  82  8.96085e+06
9  83  4.75178e+06
9  84  2.11323e+07
9  85  1.02821e+07
9  86  1.21572e+07
9  87  1.90389e+07
9  88  2.03948e+07
9  89  1.67674e+07
9  90  1.44462e+07
9  91  0
9  92  9.17314e+06
9  93  9.94335e+06
9  94  8.20777e+06
9  95  7.04578e+06
9  96  2.35675e+07
9  97  9.88554e+06
9  98  1.29187e+07
9  99  1.1387e+07
9  100  1.58195e+07
10  0  1.30176e+07
10  1  9.2475e+06
10  2  1.02847e+07
10  3  1.6016e+07
10  4  1.16922e+07
10  5  1.32127e+07
10  6  6.13985e+06
10  7  8.71111e+06
10  8  2.01643e+07
10  9  4.96878e+06
10  10  1.73614e+07
10  11  1.60745e+07
10  12  2.19749e+07
10  13  1.61555e+07
10  14  9.51405e+06
10  15  1.02161e+07
10  16  288370
10  17  1.38034e+07
10  18  9.42366e+06
10  19  2.27227e+06
10  20  1.13712e+07
10  21  60034.1
10  22  1.3352e+07
10  23  1.50645e+07
10  24  1.18286e+07
10  25  0
10  26  7.22437e+06
10  27  7.63747e+06
10  28  1.14956e+07
10  29  1.0473e+07
10  30  1.58479e+07
10  31  5.76087e+06
10  32  9.7005e+06
10  33  1.40701e+07
10  34  9.04823e+06
10  35  1.45604e+07
10  36  0
10  37  9.89103e+06
10  38  4.90539e+06
10  39  1.22478e+07
10  40  4.08298e+06
10  41  5.81465e+06
10  42  0
10  43  9.56808e+06
10  44  1.60137e+07
10  45  3.29576e+06
10  46  6.67861e+06
10  47  8.276e+06
10  48  6.66869e+06
10  49  1.03483e+06
10  50  1.11179e+07
10  51  2.0768e+07
10  52  1.39236e+07
10  53  1.3381e+07
10  54  2.22441e+07
10  55  1.73478e+07
10  56  1.72834e+07
10  57  1.18814e+07
10  58  1.17389e+07
10  59  1.00708e+07
10  60  1.34203e+06
10  61  7.82795e+06
10  62  0
10  63  8.32569e+06
10  64  1.66365e+07
10  65  5.9674e+06
10  66  1.35141e+07
10  67  4.25706e+06
10  68  1.78676e+07
10  69  1.18318e+07
10  70  1.72187e+07
10  71  1.94874e+07
10  72  1.11902e+07
10  73  5.69233e+06
10  74  1.40525e+07
10  75  0
10  76  2.15025e+07
10  77  1.01213e+07
10  78  0
10  79  1.2677e+07
10  80  5.43117e+06
10  81  1.43955e+07
10  82  1.10591e+07
10  83  1.10037e+07
10  84  1.16431e+07
10  85  1.80022e+07
10  86  1.13751e+07
10  87  7.78358e+06
10  88  1.88456e+07
10  89  1.83611e+07
10  90  1.45296e+07
10  91  8.71075e+06
10  92  3.82986e+06
10  93  9.51773e+06
10  94  1.8011e+07
10  95  1.40878e+07
10  96  1.16043e+07
10  97  1.40124e+07
10  98  1.266e+07
10  99  1.35377e+07
10  100  9.64262e+06
11  0  1.50011e+07
11  1  9.21076e+06
11  2  1.33797e+07
11  3  1.21335e+07
11  4  1.04463e+07
11  5  1.36007e+07
11  6  1.66722e+07
11  7  1.20909e+07
11  8  1.66271e+07
11  9  8.57726e+06
11  10  7.51038e+06
11  11  1.85907e+07
11  12  8.21309e+06
11  13  1.31719e+07
11  14  1.13918e+07
11  15  1.41122e+07
11  16  3.90115e+06
11  17  9.28917e+06
11  18  1.87891e+07
11  19  9.84451e+06
11  20  1.07718e+07
11  21  0
11  22  9.156e+06
11  23  0
11  24  1.19456e+07
11  25  1.04955e+07
11  26  3.3708e+06
11  27  0
11  28  6.06842e+06
11  29  9.43776e+06
11  30  6.94047e+06
11  31  9.70431e+06
11  32  0
11  33  7.88459e+06
11  34  4.94936e+06
11  35  1.02921e+07
11  36  2.01586e+07
11  37  1.22641e+07
11  38  5.64321e+06
11  39  1.16321e+07
11  40  1.72954e+07
11  41  1.05845e+07
11  42  9841.53
11  43  1.16337e+07
11  44  1.31838e+07
11  45  1.65363e+07
11  46  0
11  47  1.18641e+07
11  48  1.256e+06
11  49  1.48636e+07
11  50  1.13067e+07
11  51  1.58383e+07
11  52  7.17308e+06
11  53  1.66945e+07
11  54  1.85728e+07
11  55  2.22839e+07
11  56  0
11  57  1.49376e+07
11  58  7.06375e+06
11  59  1.24837e+07
11  60  1.07851e+07
11  61  4.20186e+06
11  62  5.38501e+06
11  63  1.06113e+07
11  64  1.33559e+06
11  65  0
11  66  1.30908e+07
11  67  9.58951e+06
11  68  7.06422e+06
11  69  1.19299e+07
11  70  5.57329e+06
11  71  1.35277e+07
11  72  1.11486e+07
11  73  6.25373e+06
11  74  1.37788e+07
11  75  2.24574e+07
11  76  1.73054e+07
11  77  1.57575e+07
11  78  1.80507e+06
11  79  1.6813e+06
11  80  5.33331e+06
11  81  0
11  82  1.58923e+07
11  83  6.44957e+06
11  84  1.36548e+07
11  85  1.02993e+07
11  86  8.62634e+06
11  87  1.45485e+07
11  88  9.08797e+06
11  89  1.95122e+07
11  90  1.42878e+07
11  91  1.55324e+07
11  92  1.62609e+07
11  93  1.86592e+07
11  94  1.89154e+07
11  95  1.65981e+07
11  96  1.74471e+07
11  97  1.51625e+07
11  98  1.03441e+07
11  99  6.90541e+06
11  100  1.15771e+07
12  0  4.61718e+06
