row  column  (images_4.edf Ca-K*images_4.edf Ar-K**2.3)
0  0  9.53702e+08
0  1  9.75609e+08
0  2  1.03638e+09
0  3  1.07306e+09
0  4  9.75255e+08
0  5  9.03085e+08
0  6  8.36025e+08
0  7  8.97188e+08
0  8  8.83025e+08
0  9  9.09476e+08
0  10  8.02036e+08
0  11  8.63457e+08
0  12  9.26551e+08
0  13  9.28215e+08
0  14  9.48636e+08
0  15  8.19743e+08
0  16  7.81611e+08
0  17  6.79977e+08
0  18  8.07022e+08
0  19  7.51671e+08
0  20  6.24409e+08
0  21  6.40052e+08
0  22  5.40661e+08
0  23  5.46739e+08
0  24  5.79671e+08
0  25  5.09028e+08
0  26  6.16683e+08
0  27  5.88719e+08
0  28  6.39086e+08
0  29  5.85043e+08
0  30  6.29095e+08
0  31  6.87504e+08
0  32  6.83704e+08
0  33  6.97668e+08
0  34  6.92591e+08
0  35  6.594e+08
0  36  7.89416e+08
0  37  6.38323e+08
0  38  7.53866e+08
0  39  6.5591e+08
0  40  7.18428e+08
0  41  7.45963e+08
0  42  6.96279e+08
0  43  6.71592e+08
0  44  7.52419e+08
0  45  7.71033e+08
0  46  7.45829e+08
0  47  7.52021e+08
0  48  7.22137e+08
0  49  7.38814e+08
0  50  7.41334e+08
0  51  7.0735e+08
0  52  6.69412e+08
0  53  7.93772e+08
0  54  7.54252e+08
0  55  8.38858e+08
0  56  7.70083e+08
0  57  7.2361e+08
0  58  8.13669e+08
0  59  8.38773e+08
0  60  7.74021e+08
0  61  8.41734e+08
0  62  8.33159e+08
0  63  9.512e+08
0  64  8.341e+08
0  65  8.49819e+08
0  66  7.81512e+08
0  67  7.71697e+08
0  68  7.31892e+08
0  69  7.18213e+08
0  70  7.24563e+08
0  71  7.14308e+08
0  72  6.66111e+08
0  73  7.26386e+08
0  74  6.65303e+08
0  75  8.45032e+08
0  76  7.42751e+08
0  77  8.25719e+08
0  78  8.37847e+08
0  79  8.79615e+08
0  80  7.54998e+08
0  81  7.45658e+08
0  82  7.84358e+08
0  83  8.17907e+08
0  84  7.45033e+08
0  85  8.30779e+08
0  86  8.09573e+08
0  87  7.84136e+08
0  88  7.66407e+08
0  89  7.80481e+08
0  90  6.8947e+08
0  91  7.38824e+08
0  92  7.09172e+08
0  93  7.27622e+08
0  94  7.32469e+08
0  95  7.32365e+08
0  96  7.97116e+08
0  97  7.83051e+08
0  98  8.29188e+08
0  99  7.39446e+08
0  100  7.54825e+08
1  0  9.81454e+08
1  1  9.64973e+08
1  2  9.65199e+08
1  3  9.44724e+08
1  4  9.19677e+08
1  5  7.95114e+08
1  6  8.55355e+08
1  7  8.49978e+08
1  8  8.71003e+08
1  9  8.86034e+08
1  10  8.64212e+08
1  11  8.71821e+08
1  12  9.58304e+08
1  13  9.03279e+08
1  14  8.77082e+08
1  15  7.9742e+08
1  16  7.40804e+08
1  17  8.52109e+08
1  18  8.2065e+08
1  19  6.69513e+08
1  20  6.27891e+08
1  21  5.77675e+08
1  22  5.87129e+08
1  23  5.65832e+08
1  24  5.63948e+08
1  25  5.81818e+08
1  26  5.92068e+08
1  27  5.65407e+08
1  28  5.67204e+08
1  29  6.04985e+08
1  30  6.43001e+08
1  31  7.95256e+08
1  32  7.08634e+08
1  33  6.57586e+08
1  34  6.84002e+08
1  35  6.68791e+08
1  36  6.90012e+08
1  37  7.22768e+08
1  38  6.70003e+08
1  39  7.23762e+08
1  40  6.04048e+08
1  41  7.32874e+08
1  42  7.43459e+08
1  43  7.68286e+08
1  44  7.5649e+08
1  45  7.24175e+08
1  46  6.99611e+08
1  47  7.27342e+08
1  48  7.16766e+08
1  49  6.35517e+08
1  50  7.44125e+08
1  51  7.18562e+08
1  52  7.34016e+08
1  53  7.70149e+08
1  54  7.65384e+08
1  55  7.33732e+08
1  56  7.75956e+08
1  57  7.91385e+08
1  58  7.80247e+08
1  59  7.80404e+08
1  60  8.18638e+08
1  61  7.61511e+08
1  62  8.90327e+08
1  63  7.95293e+08
1  64  7.53143e+08
1  65  7.58547e+08
1  66  7.34195e+08
1  67  7.36287e+08
1  68  6.04821e+08
1  69  6.41046e+08
1  70  6.43282e+08
1  71  7.34827e+08
1  72  6.52514e+08
1  73  7.25873e+08
1  74  8.36247e+08
1  75  8.17137e+08
1  76  8.39511e+08
1  77  7.49971e+08
1  78  8.14459e+08
1  79  7.56368e+08
1  80  7.24989e+08
1  81  7.22342e+08
1  82  7.83852e+08
1  83  7.82528e+08
1  84  7.32776e+08
1  85  7.75235e+08
1  86  7.56932e+08
1  87  7.85509e+08
1  88  7.97234e+08
1  89  7.56922e+08
1  90  7.32273e+08
1  91  7.23182e+08
1  92  6.458e+08
1  93  7.56394e+08
1  94  7.33625e+08
1  95  7.33978e+08
1  96  7.48102e+08
1  97  7.85221e+08
1  98  7.96118e+08
1  99  8.28225e+08
1  100  8.11098e+08
2  0  9.71024e+08
2  1  1.00095e+09
2  2  1.01198e+09
2  3  9.13861e+08
2  4  9.0646e+08
2  5  8.85827e+08
2  6  8.15723e+08
2  7  8.40304e+08
2  8  8.67848e+08
2  9  8.48726e+08
2  10  9.40741e+08
2  11  9.56045e+08
2  12  9.7777e+08
2  13  9.23961e+08
2  14  9.2368e+08
2  15  7.82279e+08
2  16  6.59362e+08
2  17  8.20119e+08
2  18  8.8432e+08
2  19  7.62339e+08
2  20  6.59872e+08
2  21  6.08987e+08
2  22  6.3332e+08
2  23  5.56039e+08
2  24  6.06934e+08
2  25  5.31896e+08
2  26  5.35255e+08
2  27  5.73625e+08
2  28  6.16146e+08
2  29  5.89789e+08
2  30  6.3082e+08
2  31  6.79705e+08
2  32  7.77519e+08
2  33  6.52471e+08
2  34  6.45226e+08
2  35  7.34503e+08
2  36  6.54298e+08
2  37  6.53154e+08
2  38  7.0934e+08
2  39  7.26664e+08
2  40  6.73994e+08
2  41  6.9995e+08
2  42  7.11893e+08
2  43  6.57646e+08
2  44  6.96112e+08
2  45  7.29889e+08
2  46  6.83522e+08
2  47  6.85142e+08
2  48  7.42744e+08
2  49  7.02512e+08
2  50  6.59017e+08
2  51  7.22862e+08
2  52  7.03665e+08
2  53  7.20333e+08
2  54  7.45918e+08
2  55  7.02022e+08
2  56  6.92112e+08
2  57  7.13692e+08
2  58  7.20853e+08
2  59  7.53648e+08
2  60  7.76114e+08
2  61  8.38837e+08
2  62  7.88494e+08
2  63  7.66489e+08
2  64  7.92447e+08
2  65  7.24727e+08
2  66  7.08273e+08
2  67  6.89862e+08
2  68  6.67745e+08
2  69  6.14478e+08
2  70  6.32961e+08
2  71  6.45871e+08
2  72  7.27074e+08
2  73  7.67032e+08
2  74  8.68027e+08
2  75  9.15913e+08
2  76  8.13598e+08
2  77  8.77431e+08
2  78  7.38702e+08
2  79  7.29991e+08
2  80  7.88539e+08
2  81  7.1603e+08
2  82  8.07183e+08
2  83  7.83006e+08
2  84  7.36068e+08
2  85  8.35848e+08
2  86  8.34739e+08
2  87  7.85929e+08
2  88  7.58258e+08
2  89  7.29196e+08
2  90  7.38093e+08
2  91  6.87587e+08
2  92  7.0398e+08
2  93  7.31442e+08
2  94  6.92155e+08
2  95  7.88192e+08
2  96  7.34127e+08
2  97  8.00302e+08
2  98  8.19075e+08
2  99  8.88272e+08
2  100  8.9093e+08
3  0  9.56649e+08
3  1  9.56562e+08
3  2  9.62949e+08
3  3  9.52893e+08
3  4  8.35401e+08
3  5  7.94649e+08
3  6  8.63901e+08
3  7  8.19242e+08
3  8  9.09371e+08
3  9  9.23976e+08
3  10  9.81718e+08
3  11  1.02635e+09
3  12  1.00095e+09
3  13  1.01687e+09
3  14  8.64096e+08
3  15  7.56938e+08
3  16  7.497e+08
3  17  7.97837e+08
3  18  7.67088e+08
3  19  6.64552e+08
3  20  6.05378e+08
3  21  6.01283e+08
3  22  5.91179e+08
3  23  5.87643e+08
3  24  6.28662e+08
3  25  6.14927e+08
3  26  5.81367e+08
3  27  6.31226e+08
3  28  5.8589e+08
3  29  6.21502e+08
3  30  6.57095e+08
3  31  7.61e+08
3  32  7.41444e+08
3  33  7.03783e+08
3  34  6.86409e+08
3  35  6.94483e+08
3  36  6.99042e+08
3  37  6.39679e+08
3  38  7.25688e+08
3  39  6.22679e+08
3  40  6.65063e+08
3  41  7.0034e+08
3  42  6.89882e+08
3  43  6.84083e+08
3  44  7.71942e+08
3  45  7.14105e+08
3  46  6.26304e+08
3  47  6.94681e+08
3  48  6.8254e+08
3  49  7.34162e+08
3  50  6.85361e+08
3  51  7.24929e+08
3  52  6.96891e+08
3  53  6.98918e+08
3  54  7.6018e+08
3  55  7.07316e+08
3  56  7.58155e+08
3  57  7.38316e+08
3  58  7.27362e+08
3  59  8.397e+08
3  60  8.77894e+08
3  61  8.68706e+08
3  62  8.38539e+08
3  63  8.24793e+08
3  64  7.57303e+08
3  65  7.41396e+08
3  66  7.07735e+08
3  67  7.10553e+08
3  68  5.94597e+08
3  69  5.69288e+08
3  70  6.89644e+08
3  71  6.98292e+08
3  72  7.31038e+08
3  73  7.31796e+08
3  74  8.52297e+08
3  75  8.5064e+08
3  76  9.38068e+08
3  77  7.54647e+08
3  78  7.82825e+08
3  79  7.40415e+08
3  80  8.50271e+08
3  81  7.23324e+08
3  82  7.50199e+08
3  83  7.42673e+08
3  84  7.39467e+08
3  85  7.54678e+08
3  86  7.78887e+08
3  87  8.13227e+08
3  88  8.30498e+08
3  89  7.35947e+08
3  90  7.53978e+08
3  91  7.37215e+08
3  92  7.2121e+08
3  93  7.56923e+08
3  94  6.94742e+08
3  95  7.89231e+08
3  96  8.00297e+08
3  97  7.8072e+08
3  98  7.58449e+08
3  99  7.86738e+08
3  100  8.96831e+08
4  0  8.81442e+08
4  1  9.13687e+08
4  2  8.9585e+08
4  3  8.93725e+08
4  4  8.33609e+08
4  5  8.67301e+08
4  6  8.89757e+08
4  7  9.15572e+08
4  8  8.7126e+08
4  9  9.31669e+08
4  10  1.01658e+09
4  11  1.01462e+09
4  12  9.8782e+08
4  13  1.0365e+09
4  14  9.13608e+08
4  15  7.50537e+08
4  16  6.78562e+08
4  17  7.72608e+08
4  18  7.66453e+08
4  19  6.69202e+08
4  20  6.06004e+08
4  21  6.59352e+08
4  22  5.76734e+08
4  23  5.56654e+08
4  24  6.18063e+08
4  25  5.7444e+08
4  26  5.52867e+08
4  27  5.86118e+08
4  28  6.07533e+08
4  29  6.06372e+08
4  30  6.51494e+08
4  31  6.96406e+08
4  32  7.21022e+08
4  33  7.77743e+08
4  34  7.11486e+08
4  35  6.87098e+08
4  36  7.01197e+08
4  37  7.15021e+08
4  38  7.04215e+08
4  39  6.83241e+08
4  40  7.2668e+08
4  41  7.12245e+08
4  42  6.87211e+08
4  43  7.42052e+08
4  44  6.76527e+08
4  45  7.2717e+08
4  46  6.91318e+08
4  47  6.80155e+08
4  48  7.21542e+08
4  49  7.11781e+08
4  50  7.35082e+08
4  51  6.97765e+08
4  52  7.43363e+08
4  53  7.59293e+08
4  54  7.11909e+08
4  55  7.79893e+08
4  56  7.36882e+08
4  57  7.33091e+08
4  58  8.33488e+08
4  59  7.73753e+08
4  60  8.30468e+08
4  61  8.12463e+08
4  62  8.23733e+08
4  63  7.6319e+08
4  64  7.3786e+08
4  65  7.73355e+08
4  66  6.72722e+08
4  67  7.38021e+08
4  68  6.7511e+08
4  69  5.94635e+08
4  70  5.80993e+08
4  71  7.46488e+08
4  72  7.7342e+08
4  73  8.22093e+08
4  74  8.91495e+08
4  75  8.32931e+08
4  76  8.31781e+08
4  77  7.65617e+08
4  78  7.28776e+08
4  79  7.0967e+08
4  80  7.17216e+08
4  81  6.97471e+08
4  82  8.10337e+08
4  83  7.52569e+08
4  84  7.35259e+08
4  85  8.04781e+08
4  86  8.2673e+08
4  87  7.90215e+08
4  88  7.30908e+08
4  89  6.90461e+08
4  90  7.66477e+08
4  91  7.24998e+08
4  92  7.46956e+08
4  93  6.72831e+08
4  94  7.5675e+08
4  95  8.18272e+08
4  96  8.15061e+08
4  97  8.41134e+08
4  98  8.97436e+08
4  99  7.96508e+08
4  100  9.52879e+08
5  0  8.97906e+08
5  1  9.65427e+08
5  2  8.53797e+08
5  3  8.68472e+08
5  4  8.71522e+08
5  5  8.28471e+08
5  6  8.01672e+08
5  7  9.08405e+08
5  8  8.41472e+08
5  9  9.7188e+08
5  10  1.02361e+09
5  11  1.03288e+09
5  12  1.10497e+09
5  13  1.06006e+09
5  14  8.44628e+08
5  15  7.2662e+08
5  16  7.86986e+08
5  17  8.16127e+08
5  18  7.23961e+08
5  19  7.53038e+08
5  20  6.65055e+08
5  21  6.05089e+08
5  22  5.90627e+08
5  23  5.70912e+08
5  24  5.91018e+08
5  25  5.60082e+08
5  26  5.56339e+08
5  27  5.80031e+08
5  28  6.38489e+08
5  29  6.10339e+08
5  30  6.08219e+08
5  31  7.02377e+08
5  32  6.87437e+08
5  33  7.84784e+08
5  34  7.0206e+08
5  35  7.51144e+08
5  36  7.84218e+08
