row  column  (images_26_413.edf Cu-K*images_26_413.edf Ar-K**2.3)
6  35  235021
6  36  1.93762e+07
6  37  1.86595e+07
6  38  6.93291e+06
6  39  1.64102e+07
6  40  4.48127e+06
6  41  9.10758e+06
6  42  2.34326e+07
6  43  1.2443e+07
6  44  933682
6  45  5.82708e+06
6  46  1.64087e+07
6  47  9.53001e+06
6  48  1.17447e+07
6  49  5.68199e+06
6  50  1.28222e+07
7  0  0
7  1  0
7  2  6.64465e+06
7  3  825906
7  4  1.37586e+06
7  5  0
7  6  1.31445e+07
7  7  6.30704e+06
7  8  0
7  9  4.45544e+06
7  10  3.55548e+06
7  11  2.20915e+07
7  12  2.05035e+07
7  13  0
7  14  1.16954e+07
7  15  0
7  16  4.955e+06
7  17  0
7  18  0
7  19  9.16137e+06
7  20  1.4586e+06
7  21  1.27132e+07
7  22  1.29131e+07
7  23  0
7  24  3.89674e+06
7  25  193464
7  26  6.98737e+06
7  27  5.95946e+06
7  28  0
7  29  4.51281e+06
7  30  3.07866e+06
7  31  3.19339e+06
7  32  7.92979e+06
7  33  190241
7  34  2.41567e+07
7  35  1.28077e+07
7  36  2.12426e+07
7  37  1.62059e+07
7  38  1.01544e+07
7  39  1.61539e+07
7  40  2.28185e+07
7  41  1.27829e+07
7  42  2.06195e+07
7  43  2.02114e+06
7  44  1.60472e+07
7  45  0
7  46  0
7  47  6.533e+06
7  48  7.34962e+06
7  49  2.97924e+06
7  50  1.09366e+07
8  0  0
8  1  0
8  2  0
8  3  2.49126e+06
8  4  0
8  5  1.66532e+07
8  6  3.64795e+06
8  7  457269
8  8  8.31384e+06
8  9  2.00062e+06
8  10  9.40085e+06
8  11  1.75994e+07
8  12  2.18484e+07
8  13  7.24068e+06
8  14  9.94182e+06
8  15  3.80483e+06
8  16  9.68886e+06
8  17  2.77131e+07
8  18  0
8  19  4.65922e+06
8  20  6.59015e+06
8  21  1.97329e+07
8  22  1.12348e+07
8  23  0
8  24  8.39975e+06
8  25  1.0589e+07
8  26  1.00426e+07
8  27  1.70419e+07
8  28  0
8  29  4.95749e+06
8  30  1.69227e+07
8  31  1.25661e+07
8  32  1.74415e+07
8  33  215642
8  34  4.90417e+06
8  35  1.644e+07
8  36  1.39319e+07
8  37  6.1602e+06
8  38  1.50183e+07
8  39  1.81552e+07
8  40  1.81033e+07
8  41  3.78223e+06
8  42  6.7857e+06
8  43  1.90655e+07
8  44  3.54369e+06
8  45  5.06195e+06
8  46  9.21801e+06
8  47  0
8  48  0
8  49  2.58484e+06
8  50  1.15103e+07
9  0  0
9  1  0
9  2  460063
9  3  108811
9  4  0
9  5  0
9  6  9.11236e+06
9  7  480141
9  8  4.2641e+06
9  9  2.49756e+06
9  10  2.08284e+07
9  11  4.71117e+06
9  12  8.22811e+06
9  13  1.02226e+07
9  14  1.6069e+07
9  15  9.95701e+06
9  16  1.59253e+07
9  17  1.80538e+07
9  18  8.87832e+06
9  19  8.25558e+06
9  20  1.62126e+07
9  21  1.61404e+07
9  22  1.13532e+07
9  23  1.5398e+07
9  24  8.4903e+06
9  25  2.36344e+07
9  26  6.41482e+06
9  27  3.35779e+06
9  28  1.62299e+07
9  29  1.69625e+07
9  30  1.46992e+07
9  31  620628
9  32  1.15269e+07
9  33  8.18753e+06
9  34  1.09398e+07
9  35  1.5873e+07
9  36  1.09255e+07
9  37  607222
9  38  1.55161e+07
9  39  1.49684e+07
9  40  1.76052e+07
9  41  8.85466e+06
9  42  1.42128e+07
9  43  7.77017e+06
9  44  1.38229e+07
9  45  2.47993e+06
9  46  3.85526e+06
9  47  7.55959e+06
9  48  0
9  49  1.85847e+06
9  50  0
10  0  0
10  1  1.38775e+06
10  2  0
10  3  0
10  4  0
10  5  3.96331e+06
10  6  2.63351e+06
10  7  0
10  8  0
10  9  1.57038e+07
10  10  1.55447e+07
10  11  3.86486e+06
10  12  1.51082e+07
10  13  1.01926e+07
10  14  0
10  15  6.30341e+06
10  16  1.85505e+07
10  17  1.42857e+06
10  18  7.29855e+06
10  19  1.43943e+07
10  20  1.64995e+07
10  21  1.42815e+07
10  22  1.28287e+07
10  23  2.62651e+06
10  24  1.26077e+06
10  25  1.70375e+07
10  26  1.58735e+07
10  27  68345.8
10  28  1.06547e+07
10  29  1.6082e+07
10  30  0
10  31  941268
10  32  1.24028e+07
10  33  0
10  34  2.46588e+06
10  35  8.09755e+06
10  36  1.69646e+07
10  37  7.96162e+06
10  38  4.94062e+06
10  39  3.82572e+06
10  40  1.34609e+07
10  41  1.7736e+07
10  42  9.94172e+06
10  43  8.79515e+06
10  44  2.69028e+06
10  45  3.3521e+06
10  46  1.09452e+07
10  47  1.80258e+07
10  48  4.81032e+06
10  49  1.8034e+07
10  50  6.28536e+06
11  0  0
11  1  5.49525e+06
11  2  1.91919e+07
11  3  0
11  4  8.82823e+06
11  5  2.51623e+06
11  6  6.25088e+06
11  7  1.52304e+07
11  8  1.48844e+07
11  9  0
11  10  0
11  11  8.14465e+06
11  12  0
11  13  1.59314e+06
11  14  0
11  15  2.46008e+07
11  16  1.14004e+07
11  17  9.64817e+06
11  18  152539
11  19  1.13088e+07
11  20  0
11  21  0
11  22  8.38632e+06
11  23  1.00784e+07
11  24  1.08987e+07
11  25  5.72958e+06
11  26  1.00859e+07
11  27  1.57995e+06
11  28  1.30791e+07
11  29  8.63057e+06
11  30  1.65338e+07
11  31  1.93289e+06
11  32  0
11  33  2.12364e+06
11  34  1.17711e+07
11  35  3.98703e+06
11  36  0
11  37  7.79764e+06
11  38  2.01322e+07
11  39  5.68354e+06
11  40  1.36217e+07
11  41  7.55212e+06
11  42  1.38251e+07
11  43  1.84946e+07
11  44  1.7879e+07
11  45  4.60799e+06
11  46  1.36163e+07
11  47  5.74209e+06
11  48  0
11  49  6.12764e+06
11  50  1.28433e+07
12  0  5.77141e+06
12  1  0
12  2  0
12  3  0
12  4  0
12  5  2.02542e+07
12  6  1.80447e+07
12  7  9.24623e+06
12  8  2.23315e+07
12  9  1.28969e+07
12  10  2.44715e+06
12  11  1.73264e+07
12  12  698661
12  13  2.04116e+06
12  14  1.6762e+06
12  15  1.17119e+07
12  16  0
12  17  2.07222e+07
12  18  2.80863e+06
12  19  6.45281e+06
12  20  1.76845e+07
12  21  1.33284e+07
12  22  1.17585e+07
12  23  1.19767e+07
12  24  0
12  25  2.58721e+07
12  26  2.03419e+07
12  27  9.87306e+06
12  28  0
12  29  2.64181e+06
12  30  5.01713e+06
12  31  6.49342e+06
12  32  7.77965e+06
12  33  1.33599e+07
12  34  1.00238e+07
12  35  1.10478e+07
12  36  0
12  37  1.77855e+07
12  38  7.00646e+06
12  39  9.94552e+06
12  40  1.16033e+07
12  41  5.68932e+06
12  42  1.48204e+07
12  43  8.15887e+06
12  44  1.32491e+07
12  45  1.2061e+07
12  46  1.07645e+07
12  47  4.19486e+06
12  48  0
12  49  7.68768e+06
12  50  2.58557e+07
13  0  760834
13  1  427965
13  2  0
13  3  8.30417e+06
13  4  3.55067e+06
13  5  0
13  6  1.23623e+07
13  7  7.79691e+06
13  8  1.56669e+07
13  9  8.75182e+06
13  10  0
13  11  1.04876e+07
13  12  2.1032e+07
13  13  1.91077e+07
13  14  1.79991e+06
13  15  1.29309e+07
13  16  8.68667e+06
13  17  3.58457e+06
13  18  1.29804e+07
13  19  2.28281e+06
13  20  2.67383e+06
13  21  1.48156e+07
13  22  1.44333e+07
13  23  7.14044e+06
13  24  1.22832e+07
13  25  1.54273e+07
13  26  1.17361e+07
13  27  1.49662e+07
13  28  0
13  29  1.65566e+07
13  30  1.083e+07
13  31  0
13  32  1.12752e+07
13  33  3.23007e+06
13  34  1.0095e+07
13  35  6.84918e+06
13  36  2.75201e+06
13  37  6.9745e+06
13  38  1.81107e+06
13  39  6.52567e+06
13  40  7.06489e+06
13  41  1.21371e+07
13  42  0
13  43  3.52218e+06
13  44  2.54058e+07
13  45  127076
13  46  0
13  47  1.14314e+07
13  48  8.49541e+06
13  49  0
13  50  3.33431e+06
14  0  1.34435e+06
14  1  0
14  2  7.91795e+06
14  3  4.03423e+06
14  4  1.31464e+06
14  5  5.36266e+06
14  6  4.27411e+06
14  7  0
14  8  0
14  9  9.42125e+06
14  10  8.41008e+06
14  11  1.2446e+07
14  12  2.76547e+07
14  13  0
14  14  4.74594e+06
14  15  1.8851e+07
14  16  1.12915e+06
14  17  2.27149e+07
14  18  1.04911e+06
14  19  0
14  20  6.90119e+06
14  21  1.12549e+07
14  22  3.24844e+06
14  23  1.32884e+07
14  24  1.69124e+07
14  25  1.07472e+07
14  26  0
14  27  4.32806e+06
14  28  0
14  29  9.25889e+06
14  30  9.1293e+06
14  31  1.11073e+06
14  32  5.19247e+06
14  33  8.66766e+06
14  34  0
14  35  0
14  36  6.25056e+06
14  37  1.70782e+07
14  38  1.39176e+07
14  39  2.24434e+07
14  40  0
14  41  7.84943e+06
14  42  2.40896e+06
14  43  5.92872e+06
14  44  1.58112e+07
14  45  4.7124e+06
14  46  5.68163e+06
14  47  1.43791e+06
14  48  1.37853e+06
14  49  1.38083e+07
14  50  1.19948e+07
15  0  0
15  1  2.39415e+06
15  2  0
15  3  0
15  4  0
15  5  0
15  6  1.85924e+07
15  7  0
15  8  932327
15  9  0
15  10  6.17713e+06
15  11  1.24286e+07
15  12  0
15  13  1.43211e+07
15  14  1.25168e+07
15  15  1.52467e+07
15  16  1.02431e+07
15  17  1.15904e+07
15  18  7.16802e+06
15  19  5.22148e+06
15  20  7.89133e+06
15  21  1.10461e+07
15  22  0
15  23  1.75271e+07
15  24  1.31515e+07
15  25  1.6581e+07
15  26  9.53611e+06
15  27  1.91953e+07
15  28  6.03864e+06
15  29  1.25493e+07
15  30  8.38696e+06
15  31  1.02224e+07
15  32  1.71222e+07
15  33  5.87188e+06
15  34  179151
15  35  6.87918e+06
15  36  1.80947e+06
15  37  413836
15  38  3.44949e+06
15  39  8.62405e+06
15  40  5.19459e+06
15  41  3.97618e+06
15  42  6.76286e+06
15  43  0
15  44  8.76866e+06
15  45  4.88695e+06
15  46  1.07281e+06
15  47  2.86091e+06
15  48  0
15  49  0
15  50  1.38688e+07
16  0  1.01198e+07
16  1  0
16  2  0
16  3  2.00388e+07
16  4  1.07802e+07
16  5  1.51054e+06
16  6  9.7495e+06
16  7  1.33547e+07
16  8  2.59715e+06
16  9  1.73016e+07
16  10  1.73273e+07
16  11  4.59055e+06
16  12  1.21062e+07
16  13  0
16  14  0
16  15  1.29672e+07
16  16  696317
16  17  0
16  18  1.29917e+07
16  19  1.5794e+07
16  20  5.15483e+06
16  21  8.3616e+06
16  22  1.38318e+07
16  23  6.84625e+06
16  24  3.0032e+06
16  25  3.57159e+06
16  26  1.14706e+07
16  27  0
16  28  1.28542e+06
16  29  0
16  30  6.21325e+06
16  31  7.74585e+06
16  32  0
16  33  1.90563e+07
16  34  1.85737e+06
16  35  0
16  36  349844
16  37  5.66852e+06
16  38  2.96605e+06
16  39  1.2392e+07
16  40  1.39558e+07
16  41  6.22238e+06
16  42  0
16  43  1.5041e+07
16  44  1.40417e+07
16  45  1.29066e+07
16  46  511576
16  47  3.64684e+06
16  48  4.44327e+06
16  49  5.62516e+06
16  50  6.07168e+06
17  0  5.20955e+06
17  1  0
17  2  5.92615e+06
17  3  1.5222e+07
17  4  1.42249e+07
17  5  2.00634e+06
17  6  1.4212e+07
17  7  4.66204e+06
17  8  7.19655e+06
17  9  1.53276e+06
17  10  1.956e+07
17  11  2.96878e+06
17  12  1.0014e+06
17  13  1.42336e+07
17  14  7.73242e+06
17  15  1.58978e+06
17  16  7.41909e+06
17  17  2.1712e+07
17  18  0
17  19  0
17  20  8.01004e+06
17  21  7.43158e+06
17  22  7.09221e+06
17  23  1.5209e+07
17  24  2.10127e+07
17  25  1.95397e+06
17  26  0
17  27  2.98944e+06
17  28  1.71961e+06
17  29  2.08567e+06
17  30  9.74904e+06
17  31  1.00836e+07
17  32  1.27548e+07
17  33  0
17  34  5.55431e+06
17  35  3.42923e+06
17  36  1.19349e+07
17  37  8.09417e+06
17  38  1.0284e+07
17  39  6.31536e+06
17  40  0
17  41  368126
17  42  0
17  43  7.62862e+06
17  44  2.21358e+07
17  45  1.38565e+07
17  46  0
17  47  6.79004e+06
17  48  5.16436e+06
17  49  7.93701e+06
17  50  1.14934e+07
18  0  0
18  1  765877
18  2  4.92755e+06
18  3  1.4531e+07
18  4  0
18  5  0
18  6  8.68945e+06
18  7  2.23967e+06
18  8  1.07621e+07
18  9  1.10317e+07
18  10  1.01035e+07
18  11  2.12305e+07
18  12  2.0001e+07
18  13  1.45803e+07
18  14  1.17076e+07
18  15  5.12862e+06
18  16  1.11697e+07
18  17  2.27742e+07
18  18  1.46822e+07
18  19  513538
18  20  523709
18  21  1.65389e+06
18  22  48508.5
18  23  1.02906e+07
18  24  0
18  25  1.88449e+07
18  26  1.60138e+07
18  27  0
18  28  1.56438e+07
18  29  8.56151e+06
18  30  1.55789e+07
18  31  0
18  32  0
18  33  1.32768e+06
18  34  9.61526e+06
18  35  7.19329e+06
18  36  1.15748e+07
18  37  2.09156e+07
18  38  0
18  39  4.53757e+06
18  40  5.06117e+06
18  41  2.4154e+06
18  42  99810.1
18  43  0
18  44  9.54448e+06
18  45  0
18  46  1.24641e+07
18  47  6.86227e+06
18  48  7.7463e+06
18  49  1.61118e+07
18  50  4.23074e+06
19  0  2.03447e+06
19  1  0
19  2  3.09902e+06
19  3  0
19  4  4.01423e+06
19  5  170012
19  6  0
19  7  219628
19  8  1.63646e+07
19  9  1.56197e+07
19  10  7.52489e+06
19  11  1.09046e+07
19  12  1.62876e+07
19  13  8.8454e+06
19  14  1.35875e+07
19  15  0
19  16  0
19  17  1.28878e+06
19  18  9.29814e+06
19  19  16789.4
19  20  3.57165e+06
19  21  4.45016e+06
19  22  1.80494e+07
19  23  1.10357e+07
19  24  5.99462e+06
19  25  0
19  26  1.76684e+07
19  27  4.59611e+06
19  28  1.92699e+07
19  29  1.65834e+07
19  30  5.39378e+06
19  31  0
19  32  8.32525e+06
19  33  1.63594e+07
19  34  0
19  35  0
19  36  1.30511e+07
19  37  8.96878e+06
19  38  8.66541e+06
19  39  1.19634e+07
19  40  1.64088e+07
19  41  6.36296e+06
19  42  9.42723e+06
19  43  0
19  44  1.02256e+07
19  45  7.35568e+06
19  46  1.45429e+07
19  47  9.3812e+06
19  48  1.08406e+07
19  49  1.29281e+07
19  50  1.18267e+07
20  0  0
20  1  0
20  2  4.81318e+06
20  3  1.09297e+07
20  4  9.14921e+06
20  5  3.29393e+06
20  6  9.07645e+06
20  7  0
20  8  1.44728e+07
20  9  1.24054e+06
20  10  0
20  11  6.05854e+06
20  12  1.94179e+06
20  13  1.11711e+07
20  14  5.35404e+06
20  15  1.144e+07
20  16  1.39431e+07
20  17  3.88184e+06
20  18  1.40343e+07
20  19  2.24374e+07
20  20  1.61037e+07
20  21  9.53053e+06
20  22  5.0825e+06
20  23  1.05404e+07
20  24  6.34883e+06
20  25  0
20  26  0
20  27  2.41883e+06
20  28  1.86861e+07
20  29  1.63897e+06
20  30  0
20  31  939512
20  32  6.55716e+06
20  33  3.39079e+06
20  34  0
20  35  0
20  36  4.73244e+06
20  37  6.64457e+06
20  38  1.18421e+07
20  39  0
20  40  4.11059e+06
20  41  1.74196e+07
20  42  9.28643e+06
20  43  3.8514e+06
20  44  1.1882e+07
20  45  4.60196e+06
20  46  2.28163e+06
20  47  7.62405e+06
20  48  0
20  49  3.49972e+07
20  50  1.20146e+07
21  0  7.36696e+06
21  1  1.58451e+06
21  2  0
21  3  1.43552e+07
21  4  1.70999e+07
21  5  0
21  6  1.04693e+07
21  7  6.88418e+06
21  8  7.6597e+06
21  9  1.09448e+06
21  10  7.13694e+06
21  11  1.80851e+07
21  12  1.47919e+07
21  13  9.99669e+06
21  14  1.5099e+07
21  15  2.04963e+07
21  16  1.56504e+07
21  17  3.25785e+06
21  18  8.41559e+06
21  19  0
21  20  3.5167e+06
21  21  8.98226e+06
21  22  0
21  23  2.35499e+07
21  24  8.86907e+06
21  25  1.28506e+07
21  26  7.73283e+06
21  27  0
21  28  3.36223e+06
21  29  1.37242e+07
21  30  9.5771e+06
21  31  1.26696e+07
21  32  1.41857e+06
21  33  1.1895e+07
21  34  1.38259e+07
21  35  0
21  36  0
21  37  7.77485e+06
21  38  0
21  39  504695
21  40  5.7091e+06
21  41  4.88903e+06
21  42  5.81171e+06
21  43  1.25482e+07
21  44  3.48512e+07
21  45  5.93309e+06
21  46  0
21  47  163547
21  48  1.43127e+07
21  49  2.07942e+07
21  50  4.13251e+06
22  0  7.5694e+06
22  1  1.1402e+07
22  2  0
22  3  1.00937e+07
22  4  1.30855e+07
22  5  367783
22  6  0
22  7  1.76333e+07
22  8  0
22  9  2.45692e+06
22  10  6.66946e+06
22  11  1.40476e+07
22  12  6.00198e+06
22  13  3.74766e+06
22  14  6.45047e+06
22  15  7.84422e+06
22  16  9.27042e+06
22  17  0
22  18  0
22  19  0
22  20  1.16108e+07
22  21  1.99236e+07
22  22  0
22  23  1.43057e+07
22  24  0
22  25  0
22  26  1.08987e+07
22  27  1.65589e+06
22  28  1.68293e+07
22  29  4.02562e+06
22  30  0
22  31  2.82127e+06
22  32  0
22  33  1.04333e+07
22  34  2.6262e+06
22  35  4.10596e+06
22  36  1.64822e+07
22  37  0
22  38  1.33802e+07
22  39  7.99554e+06
22  40  8.39548e+06
22  41  1.33155e+07
22  42  6.6039e+06
22  43  1.2761e+07
22  44  1.47679e+07
22  45  1.44315e+07
22  46  587415
22  47  0
22  48  5.07855e+06
22  49  1.25534e+07
22  50  7.40057e+06
23  0  0
23  1  331177
23  2  1.02447e+06
23  3  9.61212e+06
23  4  0
23  5  0
23  6  5.43227e+06
23  7  690948
23  8  1.78694e+07
23  9  0
23  10  1.19627e+07
23  11  7.43979e+06
23  12  8.59713e+06
23  13  0
23  14  6.38485e+06
23  15  2.74309e+07
23  16  2.3848e+06
23  17  1.10937e+07
23  18  1.7004e+07
23  19  1.34696e+07
23  20  3.32488e+06
23  21  1.64967e+07
23  22  9.06507e+06
23  23  9.69875e+06
23  24  1.26959e+07
23  25  7.61929e+06
23  26  1.13147e+07
23  27  5.42125e+06
23  28  0
23  29  3.06979e+06
23  30  475478
23  31  0
23  32  0
23  33  2.79976e+06
23  34  1.56968e+07
23  35  0
23  36  9.08245e+06
23  37  0
23  38  1.28644e+07
23  39  1.14539e+07
23  40  1.67363e+07
23  41  1.85584e+06
23  42  4.55094e+06
23  43  1.37531e+07
23  44  6.1299e+06
23  45  1.23959e+07
23  46  6.30363e+06
23  47  867622
23  48  1.37677e+07
23  49  2.36779e+06
23  50  1.23377e+07
24  0  1.58539e+07
24  1  0
24  2  0
24  3  8.02679e+06
24  4  0
24  5  3.68953e+06
24  6  9.43213e+06
24  7  0
24  8  7.00794e+06
24  9  2.00747e+07
24  10  1.03174e+07
24  11  0
24  12  2.31773e+07
24  13  2.06674e+07
24  14  3.23824e+06
24  15  1.70467e+07
24  16  2.31382e+07
24  17  3.63223e+06
24  18  1.39458e+07
24  19  0
24  20  1.28214e+07
24  21  1.4414e+07
24  22  2.33557e+06
24  23  0
24  24  8.86831e+06
24  25  1.40024e+07
24  26  1.64908e+06
24  27  2.34478e+06
24  28  958128
24  29  6.21222e+06
24  30  1.02788e+07
24  31  2.2674e+06
24  32  5.55243e+06
24  33  0
24  34  0
24  35  1.07106e+07
24  36  1.3704e+07
24  37  1.32636e+07
24  38  5.99042e+06
24  39  9.68782e+06
24  40  1.33716e+07
24  41  3.46423e+06
24  42  3.94568e+06
24  43  1.06306e+07
24  44  6.19011e+06
24  45  1.53681e+07
24  46  8.48706e+06
24  47  1.17658e+07
24  48  1.15647e+07
24  49  0
24  50  8.92396e+06
25  0  0
25  1  7.90165e+06
25  2  1.20077e+07
25  3  8.41937e+06
25  4  6.92146e+06
25  5  0
25  6  3.07915e+06
25  7  0
25  8  1.04738e+07
25  9  6.36778e+06
25  10  2.31138e+07
25  11  434566
25  12  1.09655e+07
25  13  6.84144e+06
25  14  7.64205e+06
25  15  831548
25  16  1.59051e+07
25  17  6.8214e+06
25  18  209245
25  19  1.04609e+07
25  20  1.23713e+06
25  21  3.41548e+06
25  22  3.27853e+06
25  23  4.10374e+06
25  24  128462
25  25  0
25  26  492061
25  27  1.56894e+06
