row  column  (images_26_413.edf Zn-K*images_26_413.edf Ar-K**2.3)
6  15  7.78203e+07
6  16  7.00832e+07
6  17  7.64287e+07
6  18  5.68679e+07
6  19  4.86941e+07
6  20  8.61732e+07
6  21  9.8349e+07
6  22  6.66114e+07
6  23  4.9146e+07
6  24  7.1997e+07
6  25  6.98744e+07
6  26  7.71492e+07
6  27  7.74481e+07
6  28  7.06683e+07
6  29  6.8555e+07
6  30  6.80537e+07
6  31  5.53072e+07
6  32  4.58553e+07
6  33  6.27831e+07
6  34  6.21035e+07
6  35  8.718e+07
6  36  7.58432e+07
6  37  5.70233e+07
6  38  6.66319e+07
6  39  5.85944e+07
6  40  5.18986e+07
6  41  4.57714e+07
6  42  6.40178e+07
6  43  5.67894e+07
6  44  8.80236e+07
6  45  9.51827e+07
6  46  6.16168e+07
6  47  2.85839e+07
6  48  2.46908e+07
6  49  2.10009e+07
6  50  3.65165e+07
7  0  1.4095e+07
7  1  0
7  2  0
7  3  0
7  4  5.95765e+06
7  5  1.83833e+07
7  6  1.25353e+07
7  7  1.21134e+07
7  8  9.46633e+06
7  9  5.59304e+06
7  10  5.20966e+07
7  11  8.48778e+07
7  12  9.76642e+07
7  13  7.04358e+07
7  14  5.97544e+07
7  15  6.24823e+07
7  16  8.56873e+07
7  17  6.69149e+07
7  18  7.84155e+07
7  19  8.72269e+07
7  20  9.38874e+07
7  21  9.43652e+07
7  22  9.7252e+07
7  23  5.6472e+07
7  24  4.65594e+07
7  25  4.82764e+07
7  26  7.684e+07
7  27  5.61993e+07
7  28  5.12921e+07
7  29  6.63891e+07
7  30  5.76055e+07
7  31  5.51624e+07
7  32  4.01698e+07
7  33  4.3829e+07
7  34  8.27141e+07
7  35  7.68486e+07
7  36  7.78364e+07
7  37  4.53395e+07
7  38  5.06225e+07
7  39  5.76634e+07
7  40  4.70015e+07
7  41  6.8097e+07
7  42  6.26314e+07
7  43  4.58839e+07
7  44  6.15581e+07
7  45  6.56271e+07
7  46  4.53614e+07
7  47  2.37663e+07
7  48  1.63718e+07
7  49  9.21827e+06
7  50  2.31835e+07
8  0  7.78655e+06
8  1  0
8  2  0
8  3  3.59288e+06
8  4  6.06932e+06
8  5  3.0907e+07
8  6  0
8  7  9.00346e+06
8  8  4.08787e+07
8  9  3.41961e+07
8  10  4.71959e+07
8  11  7.33061e+07
8  12  7.52515e+07
8  13  7.33764e+07
8  14  5.51777e+07
8  15  6.93444e+07
8  16  8.55192e+07
8  17  8.54263e+07
8  18  5.69414e+07
8  19  8.7668e+07
8  20  7.41773e+07
8  21  8.07614e+07
8  22  1.08838e+08
8  23  6.60053e+07
8  24  6.50056e+07
8  25  5.04225e+07
8  26  4.94894e+07
8  27  7.03461e+07
8  28  5.3804e+07
8  29  6.49422e+07
8  30  5.01595e+07
8  31  4.15846e+07
8  32  4.17902e+07
8  33  6.53434e+07
8  34  6.24437e+07
8  35  5.31269e+07
8  36  9.347e+07
8  37  6.46909e+07
8  38  5.6009e+07
8  39  5.56573e+07
8  40  5.30549e+07
8  41  6.08263e+07
8  42  5.45304e+07
8  43  6.5179e+07
8  44  7.01075e+07
8  45  9.23738e+07
8  46  3.74044e+07
8  47  7.71989e+06
8  48  9.43309e+06
8  49  0
8  50  2.46527e+07
9  0  0
9  1  0
9  2  0
9  3  2.7701e+06
9  4  2.30296e+07
9  5  2.10377e+07
9  6  1.40529e+07
9  7  2.35969e+07
9  8  1.2599e+07
9  9  2.18274e+07
9  10  6.86164e+07
9  11  1.26984e+08
9  12  7.89276e+07
9  13  8.2098e+07
9  14  8.51997e+07
9  15  6.44139e+07
9  16  7.59751e+07
9  17  7.58341e+07
9  18  6.9964e+07
9  19  5.96915e+07
9  20  1.04128e+08
9  21  8.48223e+07
9  22  9.76057e+07
9  23  6.55394e+07
9  24  6.90749e+07
9  25  5.8345e+07
9  26  6.55041e+07
9  27  4.92959e+07
9  28  6.43119e+07
9  29  5.36089e+07
9  30  4.36206e+07
9  31  4.54993e+07
9  32  5.03467e+07
9  33  6.35753e+07
9  34  6.67436e+07
9  35  8.56614e+07
9  36  6.94506e+07
9  37  8.28141e+07
9  38  5.56457e+07
9  39  6.54592e+07
9  40  8.02992e+07
9  41  4.44465e+07
9  42  4.92817e+07
9  43  4.22709e+07
9  44  6.31629e+07
9  45  7.11095e+07
9  46  3.95425e+07
9  47  2.71233e+07
9  48  5.73063e+06
9  49  1.8731e+07
9  50  2.19048e+07
10  0  0
10  1  0
10  2  0
10  3  9.53351e+06
10  4  2.51748e+07
10  5  1.17588e+07
10  6  2.65346e+07
10  7  8.29152e+06
10  8  1.06738e+07
10  9  1.68111e+07
10  10  7.64646e+07
10  11  7.28141e+07
10  12  7.0275e+07
10  13  9.16791e+07
10  14  6.47743e+07
10  15  8.96947e+07
10  16  6.65618e+07
10  17  5.80004e+07
10  18  6.78228e+07
10  19  7.19823e+07
10  20  7.36066e+07
10  21  6.97233e+07
10  22  5.72851e+07
10  23  5.79083e+07
10  24  7.02225e+07
10  25  7.74272e+07
10  26  6.05337e+07
10  27  6.72565e+07
10  28  8.49855e+07
10  29  5.60473e+07
10  30  3.60336e+07
10  31  3.00486e+07
10  32  7.60137e+07
10  33  6.86218e+07
10  34  3.59424e+07
10  35  9.05158e+07
10  36  7.09939e+07
10  37  3.35079e+07
10  38  5.77199e+07
10  39  8.38286e+07
10  40  8.24727e+07
10  41  3.51228e+07
10  42  3.29916e+07
10  43  5.20643e+07
10  44  4.8153e+07
10  45  4.16474e+07
10  46  2.00686e+07
10  47  1.34428e+07
10  48  6.66852e+06
10  49  2.2612e+07
10  50  2.45517e+07
11  0  0
11  1  0
11  2  0
11  3  1.51948e+07
11  4  7.82745e+07
11  5  1.57626e+07
11  6  8.71035e+06
11  7  1.65584e+07
11  8  2.82728e+07
11  9  1.62339e+07
11  10  7.60918e+07
11  11  8.07383e+07
11  12  7.61605e+07
11  13  7.32594e+07
11  14  5.87356e+07
11  15  6.1674e+07
11  16  7.72137e+07
11  17  8.58975e+07
11  18  8.24581e+07
11  19  6.67878e+07
11  20  5.73472e+07
11  21  7.16475e+07
11  22  8.11934e+07
11  23  5.32905e+07
11  24  6.67628e+07
11  25  7.8353e+07
11  26  5.48075e+07
11  27  6.87566e+07
11  28  6.16066e+07
11  29  6.88553e+07
11  30  5.29477e+07
11  31  6.53794e+07
11  32  6.35856e+07
11  33  7.98534e+07
11  34  5.71409e+07
11  35  7.91283e+07
11  36  6.79864e+07
11  37  4.46819e+07
11  38  8.59087e+07
11  39  6.10199e+07
11  40  8.63266e+07
11  41  2.57097e+07
11  42  2.42574e+07
11  43  4.66425e+07
11  44  5.34227e+07
11  45  3.60091e+07
11  46  1.81108e+07
11  47  1.1725e+07
11  48  5.25354e+06
11  49  1.26584e+07
11  50  2.34624e+07
12  0  2.14349e+06
12  1  2.44218e+07
12  2  8.08878e+06
12  3  3.50042e+06
12  4  2.9982e+07
12  5  1.86582e+07
12  6  3.37731e+07
12  7  4.40015e+07
12  8  4.25951e+07
12  9  4.74509e+07
12  10  6.87083e+07
12  11  8.69154e+07
12  12  6.07261e+07
12  13  5.10148e+07
12  14  5.95238e+07
12  15  6.24171e+07
12  16  5.21818e+07
12  17  6.94166e+07
12  18  8.27885e+07
12  19  8.91965e+07
12  20  8.81936e+07
12  21  6.13362e+07
12  22  1.00716e+08
12  23  7.60293e+07
12  24  6.78788e+07
12  25  7.72503e+07
12  26  9.23395e+07
12  27  5.47198e+07
12  28  6.52034e+07
12  29  5.94171e+07
12  30  3.4579e+07
12  31  6.36519e+07
12  32  6.03174e+07
12  33  7.338e+07
12  34  6.11168e+07
12  35  5.40134e+07
12  36  5.85595e+07
12  37  4.83183e+07
12  38  7.61149e+07
12  39  6.79553e+07
12  40  6.84543e+07
12  41  2.70614e+07
12  42  2.80907e+07
12  43  5.72761e+06
12  44  2.9177e+07
12  45  1.59736e+07
12  46  1.19441e+07
12  47  1.32628e+07
12  48  1.17376e+07
12  49  3.8093e+07
12  50  4.6168e+07
13  0  1.85032e+07
13  1  0
13  2  7.54572e+06
13  3  2.2822e+07
13  4  5.32788e+07
13  5  4.20224e+07
13  6  2.51874e+07
13  7  2.76547e+07
13  8  3.4284e+07
13  9  3.68963e+07
13  10  6.11308e+07
13  11  1.21382e+08
13  12  6.85073e+07
13  13  7.95232e+07
13  14  7.20914e+07
13  15  6.61191e+07
13  16  6.68434e+07
13  17  7.78101e+07
13  18  1.16357e+08
13  19  6.39217e+07
13  20  5.14514e+07
13  21  6.3739e+07
13  22  1.03778e+08
13  23  7.63966e+07
13  24  5.43101e+07
13  25  8.60759e+07
13  26  6.87255e+07
13  27  7.65807e+07
13  28  5.45858e+07
13  29  5.06102e+07
13  30  4.43218e+07
13  31  5.89129e+07
13  32  8.38663e+07
13  33  9.35316e+07
13  34  5.25745e+07
13  35  4.98899e+07
13  36  6.30959e+07
13  37  7.395e+07
13  38  5.83116e+07
13  39  1.05958e+08
13  40  3.93382e+07
13  41  2.35895e+07
13  42  9.12177e+06
13  43  1.18046e+07
13  44  3.04921e+07
13  45  2.80337e+07
13  46  9.52936e+06
13  47  1.45547e+07
13  48  0
13  49  2.42237e+07
13  50  2.48169e+07
14  0  2.4765e+07
14  1  1.76989e+07
14  2  4.02926e+06
14  3  3.44641e+07
14  4  6.07483e+07
14  5  5.37617e+07
14  6  4.88382e+07
14  7  5.07494e+07
14  8  5.63714e+07
14  9  6.07024e+07
14  10  5.97044e+07
14  11  5.37725e+07
14  12  6.60346e+07
14  13  6.43254e+07
14  14  7.0642e+07
14  15  8.45009e+07
14  16  8.79352e+07
14  17  1.01425e+08
14  18  9.5947e+07
14  19  8.738e+07
14  20  5.86883e+07
14  21  5.2288e+07
14  22  7.40264e+07
14  23  7.0102e+07
14  24  7.27483e+07
14  25  9.10248e+07
14  26  5.98468e+07
14  27  6.03814e+07
14  28  2.90964e+07
14  29  4.32854e+07
14  30  6.49705e+07
14  31  6.13328e+07
14  32  5.92455e+07
14  33  7.39273e+07
14  34  5.81719e+07
14  35  4.09417e+07
14  36  6.24975e+07
14  37  6.53931e+07
14  38  6.76542e+07
14  39  7.26175e+07
14  40  3.89019e+07
14  41  2.73491e+07
14  42  1.84825e+07
14  43  4.47841e+06
14  44  1.06676e+07
14  45  1.58129e+06
14  46  1.10375e+07
14  47  0
14  48  0
14  49  1.7199e+07
14  50  3.2068e+07
15  0  2.0066e+07
15  1  5.54655e+06
15  2  6.19062e+06
15  3  1.83583e+07
15  4  6.38667e+07
15  5  1.80363e+07
15  6  7.35183e+07
15  7  4.08027e+07
15  8  6.47698e+07
15  9  2.81907e+07
15  10  6.10373e+07
15  11  5.94145e+07
15  12  6.88747e+07
15  13  5.0695e+07
15  14  6.22755e+07
15  15  6.63066e+07
15  16  7.53089e+07
15  17  8.99724e+07
15  18  8.08596e+07
15  19  6.73472e+07
15  20  6.2326e+07
15  21  5.74049e+07
15  22  6.69642e+07
15  23  9.13381e+07
15  24  8.22426e+07
15  25  9.54408e+07
15  26  6.74418e+07
15  27  6.32912e+07
15  28  3.72344e+07
15  29  4.81754e+07
15  30  5.63269e+07
15  31  6.2564e+07
15  32  4.19842e+07
15  33  6.72445e+07
15  34  4.32867e+07
15  35  6.42363e+07
15  36  8.90357e+07
15  37  6.53292e+07
15  38  8.18365e+07
15  39  6.18093e+07
15  40  2.94399e+07
15  41  1.22969e+06
15  42  1.34666e+07
15  43  0
15  44  6.30253e+06
15  45  1.78196e+07
15  46  6.87595e+06
15  47  4.95785e+06
15  48  0
15  49  2.13757e+07
15  50  3.8663e+07
16  0  5.41947e+07
16  1  3.52579e+07
16  2  1.58678e+07
16  3  4.3342e+07
16  4  6.70797e+07
16  5  3.006e+07
16  6  5.57248e+07
16  7  5.02568e+07
16  8  5.02023e+07
16  9  5.48e+07
16  10  5.4318e+07
16  11  7.62256e+07
16  12  7.54715e+07
16  13  6.4401e+07
16  14  5.73226e+07
16  15  5.5504e+07
16  16  8.12901e+07
16  17  8.06837e+07
16  18  9.38279e+07
16  19  8.49696e+07
16  20  5.9973e+07
16  21  4.76582e+07
16  22  7.20634e+07
16  23  6.68662e+07
16  24  6.88992e+07
16  25  8.57075e+07
16  26  7.22162e+07
16  27  3.50783e+07
16  28  3.45133e+07
16  29  4.90641e+07
16  30  5.19491e+07
16  31  4.80433e+07
16  32  3.86192e+07
16  33  4.73033e+07
16  34  4.03393e+07
16  35  6.06694e+07
16  36  8.72891e+07
16  37  9.1859e+07
16  38  4.38706e+07
16  39  4.51839e+07
16  40  2.9659e+07
16  41  2.29205e+07
16  42  4.23219e+06
16  43  4.05839e+06
16  44  6.84033e+06
16  45  9.58855e+06
16  46  5.51655e+06
16  47  1.6165e+07
16  48  1.73227e+07
16  49  1.95294e+07
16  50  2.52823e+07
17  0  6.33618e+07
17  1  3.55535e+07
17  2  2.62827e+07
17  3  4.96582e+07
17  4  8.16899e+07
17  5  4.09962e+07
17  6  6.94027e+07
17  7  4.38149e+07
17  8  4.49779e+07
17  9  5.10793e+07
17  10  6.26397e+07
17  11  7.2076e+07
17  12  5.85653e+07
17  13  8.51954e+07
17  14  5.41584e+07
17  15  9.72903e+07
17  16  7.21628e+07
17  17  8.12582e+07
17  18  7.35105e+07
17  19  7.39298e+07
17  20  5.57427e+07
17  21  8.36122e+07
17  22  8.0921e+07
17  23  6.28172e+07
17  24  7.64068e+07
17  25  9.76521e+07
17  26  7.29058e+07
17  27  3.14107e+07
17  28  2.83605e+07
17  29  3.67318e+07
17  30  5.28925e+07
17  31  6.14264e+07
17  32  4.5604e+07
17  33  2.75319e+07
17  34  6.04173e+07
17  35  7.1035e+07
17  36  1.23613e+08
17  37  1.15813e+08
17  38  8.82791e+07
17  39  4.81681e+07
17  40  3.23777e+07
17  41  2.23905e+07
17  42  23759.7
17  43  1.06393e+07
17  44  4.44656e+07
17  45  1.61518e+07
17  46  2.07512e+07
17  47  2.0384e+07
17  48  7.65004e+06
17  49  3.83285e+07
17  50  2.51862e+07
18  0  6.02611e+07
18  1  2.22379e+07
18  2  3.71449e+07
18  3  5.38633e+07
18  4  9.16729e+07
18  5  2.34568e+07
18  6  7.59875e+07
18  7  5.25434e+07
18  8  5.57003e+07
18  9  7.05702e+07
18  10  4.77361e+07
18  11  5.84562e+07
18  12  7.41828e+07
18  13  8.58219e+07
18  14  8.95252e+07
18  15  7.3895e+07
18  16  1.08379e+08
18  17  8.58224e+07
18  18  8.8582e+07
18  19  7.924e+07
18  20  5.66718e+07
18  21  7.75908e+07
18  22  6.1314e+07
18  23  7.02681e+07
18  24  6.54527e+07
18  25  7.9206e+07
18  26  7.3388e+07
18  27  6.06237e+07
18  28  5.22471e+07
18  29  5.13077e+07
18  30  5.32803e+07
18  31  5.00354e+07
18  32  8.5207e+06
18  33  2.55486e+07
18  34  6.29932e+07
18  35  7.47899e+07
18  36  1.09036e+08
18  37  1.14475e+08
18  38  5.52551e+07
18  39  3.48769e+07
18  40  2.30012e+07
18  41  1.38493e+07
18  42  1.23217e+07
18  43  4.94393e+06
18  44  2.28466e+07
18  45  3.68988e+07
18  46  3.26278e+07
18  47  2.20355e+07
18  48  2.68348e+07
18  49  4.91331e+07
18  50  3.26463e+07
19  0  1.83409e+07
19  1  0
19  2  2.00776e+07
19  3  9.23004e+07
19  4  6.88678e+07
19  5  3.7145e+07
19  6  4.96528e+07
19  7  7.04097e+07
19  8  7.36759e+07
19  9  6.84013e+07
19  10  5.64569e+07
19  11  5.74859e+07
19  12  7.30014e+07
19  13  8.43516e+07
19  14  1.06987e+08
19  15  6.60303e+07
19  16  9.35014e+07
19  17  7.39291e+07
19  18  8.17458e+07
19  19  5.76717e+07
19  20  6.17629e+07
19  21  8.08896e+07
19  22  6.99548e+07
19  23  7.35764e+07
19  24  5.22761e+07
19  25  7.60017e+07
19  26  6.89234e+07
19  27  5.6934e+07
19  28  3.49378e+07
19  29  4.87886e+07
19  30  5.37179e+07
19  31  6.20875e+07
19  32  2.8774e+07
19  33  1.16825e+07
19  34  4.81593e+07
19  35  9.16617e+07
19  36  9.54781e+07
19  37  7.57329e+07
19  38  5.42221e+07
19  39  4.56244e+07
19  40  2.9412e+07
19  41  1.18939e+07
19  42  1.54386e+07
19  43  3.26481e+07
19  44  5.91567e+07
19  45  5.2844e+07
19  46  4.17874e+07
19  47  8.14855e+06
19  48  2.67878e+07
19  49  3.81608e+07
19  50  7.89612e+07
20  0  2.76092e+07
20  1  0
20  2  1.25347e+07
20  3  7.03583e+07
20  4  7.8997e+07
20  5  2.76239e+07
20  6  6.64477e+07
20  7  4.28105e+07
20  8  8.13801e+07
20  9  7.84027e+07
20  10  5.41227e+07
20  11  5.36186e+07
20  12  7.90747e+07
20  13  9.89084e+07
20  14  9.31998e+07
20  15  5.96953e+07
20  16  9.73092e+07
20  17  5.77551e+07
20  18  7.67351e+07
20  19  6.2327e+07
20  20  4.00758e+07
20  21  6.30183e+07
20  22  6.44905e+07
20  23  4.74819e+07
20  24  7.52429e+07
20  25  5.97404e+07
20  26  3.28213e+07
20  27  6.00019e+07
20  28  3.60453e+07
20  29  3.20347e+07
20  30  2.89845e+07
20  31  4.57666e+07
20  32  3.01364e+07
20  33  1.52193e+07
20  34  4.03883e+07
20  35  6.79931e+07
20  36  7.59948e+07
20  37  7.7056e+07
20  38  5.78468e+07
20  39  1.8194e+07
20  40  2.71378e+07
20  41  3.2573e+07
20  42  3.44556e+07
20  43  3.52309e+07
20  44  6.1804e+07
20  45  9.41292e+07
20  46  2.78847e+07
20  47  2.59972e+07
20  48  2.28532e+07
20  49  6.78065e+07
20  50  5.77435e+07
21  0  1.66162e+07
21  1  7.7858e+06
21  2  1.94515e+07
21  3  9.40572e+07
21  4  7.19212e+07
21  5  1.96076e+07
21  6  4.92863e+07
21  7  6.94096e+07
21  8  7.39168e+07
21  9  7.02949e+07
21  10  6.56463e+07
21  11  9.27948e+07
21  12  8.30143e+07
21  13  7.09493e+07
21  14  7.71811e+07
21  15  6.45144e+07
21  16  7.37126e+07
21  17  6.39163e+07
21  18  4.6553e+07
21  19  2.78848e+07
21  20  4.02065e+07
21  21  7.31176e+07
21  22  4.69896e+07
21  23  8.18326e+07
21  24  6.32564e+07
21  25  7.25598e+07
21  26  5.15595e+07
21  27  4.57105e+07
21  28  2.88734e+07
21  29  2.78134e+07
21  30  2.56961e+07
21  31  3.02288e+07
21  32  1.35123e+07
21  33  3.24873e+07
21  34  2.89444e+07
21  35  4.15024e+07
21  36  6.78918e+07
21  37  4.89728e+07
21  38  3.59229e+07
21  39  3.99522e+07
21  40  3.44801e+07
21  41  5.13312e+07
21  42  5.23156e+07
21  43  6.96446e+07
21  44  6.13814e+07
21  45  7.55579e+07
21  46  3.59169e+07
21  47  6.92794e+06
21  48  9.49142e+06
21  49  4.71593e+07
21  50  3.61625e+07
22  0  1.22239e+07
22  1  6.96094e+06
22  2  1.94721e+06
22  3  9.60598e+07
22  4  1.05643e+08
22  5  2.61118e+07
22  6  2.4515e+07
22  7  3.98584e+07
22  8  8.23169e+07
22  9  5.90293e+07
22  10  4.47859e+07
22  11  5.37089e+07
22  12  7.50359e+07
22  13  4.82637e+07
22  14  5.03039e+07
22  15  5.39988e+07
22  16  7.28935e+07
22  17  3.63313e+07
22  18  3.59729e+07
22  19  3.63576e+07
22  20  4.95991e+07
22  21  5.91354e+07
22  22  4.99643e+07
22  23  6.10007e+07
22  24  6.78127e+07
22  25  5.82923e+07
22  26  5.80058e+07
22  27  6.34571e+07
22  28  3.70609e+07
22  29  8.32821e+06
22  30  3.23447e+07
22  31  2.73123e+07
22  32  1.50154e+07
22  33  1.54385e+07
22  34  9.35243e+06
22  35  2.66327e+07
22  36  3.59205e+07
22  37  5.74738e+07
22  38  3.01395e+07
22  39  2.34504e+07
22  40  5.12178e+07
22  41  6.0971e+07
22  42  5.78874e+07
22  43  8.02028e+07
22  44  8.483e+07
22  45  5.1247e+07
22  46  3.76227e+07
22  47  4.17331e+06
22  48  4.28042e+06
22  49  1.55989e+07
22  50  4.0966e+07
23  0  1.10157e+07
23  1  1.07829e+07
23  2  3.41996e+06
23  3  8.34424e+07
23  4  1.00906e+08
23  5  2.66423e+07
23  6  3.08374e+07
23  7  4.20658e+07
23  8  9.43629e+07
23  9  5.83518e+07
23  10  5.29141e+07
23  11  4.5993e+07
