row  column  (images_16_017.edf Ca-K*images_16_017.edf Ar-K**2.3)
6  9  4.98176e+08
6  10  4.98226e+08
6  11  6.66299e+08
6  12  6.33512e+08
6  13  6.82188e+08
6  14  6.7834e+08
6  15  6.32559e+08
6  16  5.74978e+08
6  17  5.83923e+08
6  18  5.52298e+08
6  19  4.93594e+08
6  20  4.69932e+08
6  21  4.75755e+08
6  22  4.49146e+08
6  23  4.91722e+08
6  24  4.98839e+08
6  25  5.07606e+08
6  26  4.58454e+08
6  27  4.97046e+08
6  28  4.5745e+08
6  29  5.45639e+08
6  30  6.03216e+08
6  31  5.51296e+08
6  32  5.75226e+08
6  33  5.35317e+08
6  34  5.0749e+08
6  35  3.90877e+08
6  36  3.97823e+08
6  37  2.8098e+08
6  38  2.5909e+08
6  39  3.0896e+08
6  40  2.68252e+08
6  41  2.63491e+08
6  42  3.294e+08
6  43  4.08434e+08
6  44  5.37303e+08
6  45  4.52741e+08
6  46  3.10408e+08
6  47  2.76955e+08
6  48  2.90104e+08
6  49  3.16775e+08
6  50  2.48268e+08
7  0  5.24126e+08
7  1  5.35783e+08
7  2  5.64683e+08
7  3  5.47513e+08
7  4  6.04266e+08
7  5  5.88639e+08
7  6  6.11759e+08
7  7  5.27597e+08
7  8  5.51254e+08
7  9  5.41207e+08
7  10  5.70871e+08
7  11  6.54254e+08
7  12  6.57436e+08
7  13  6.80631e+08
7  14  7.06404e+08
7  15  6.26487e+08
7  16  5.76586e+08
7  17  5.57302e+08
7  18  5.78325e+08
7  19  5.03182e+08
7  20  4.78471e+08
7  21  4.57753e+08
7  22  4.60048e+08
7  23  5.42058e+08
7  24  5.70741e+08
7  25  4.88889e+08
7  26  4.79298e+08
7  27  4.90807e+08
7  28  5.06659e+08
7  29  5.57001e+08
7  30  5.66302e+08
7  31  5.05623e+08
7  32  6.18351e+08
7  33  4.98208e+08
7  34  4.93406e+08
7  35  4.19864e+08
7  36  3.68621e+08
7  37  3.43397e+08
7  38  3.09324e+08
7  39  3.35045e+08
7  40  3.24212e+08
7  41  2.9547e+08
7  42  3.63336e+08
7  43  4.62445e+08
7  44  5.66989e+08
7  45  4.42102e+08
7  46  3.27077e+08
7  47  3.09389e+08
7  48  3.20673e+08
7  49  2.83928e+08
7  50  2.43834e+08
8  0  5.53168e+08
8  1  5.84757e+08
8  2  5.44661e+08
8  3  5.27085e+08
8  4  5.08518e+08
8  5  6.25511e+08
8  6  6.45145e+08
8  7  5.22907e+08
8  8  5.3253e+08
8  9  4.66545e+08
8  10  5.72192e+08
8  11  5.6651e+08
8  12  6.31725e+08
8  13  5.37896e+08
8  14  5.8438e+08
8  15  5.93059e+08
8  16  5.46886e+08
8  17  5.53486e+08
8  18  4.97416e+08
8  19  5.06747e+08
8  20  4.85747e+08
8  21  4.29832e+08
8  22  5.00306e+08
8  23  5.20412e+08
8  24  5.28962e+08
8  25  5.22e+08
8  26  4.52402e+08
8  27  4.91407e+08
8  28  5.11511e+08
8  29  5.52174e+08
8  30  5.76044e+08
8  31  5.39054e+08
8  32  5.96773e+08
8  33  5.62454e+08
8  34  5.29801e+08
8  35  4.11852e+08
8  36  3.7419e+08
8  37  3.4172e+08
8  38  3.42598e+08
8  39  3.46785e+08
8  40  3.67052e+08
8  41  3.24104e+08
8  42  4.28461e+08
8  43  4.3101e+08
8  44  5.47597e+08
8  45  4.60779e+08
8  46  2.91588e+08
8  47  2.9282e+08
8  48  2.77709e+08
8  49  3.18049e+08
8  50  2.93135e+08
9  0  5.37301e+08
9  1  5.42177e+08
9  2  5.55899e+08
9  3  5.50422e+08
9  4  5.79666e+08
9  5  6.21804e+08
9  6  5.8358e+08
9  7  5.77003e+08
9  8  5.23101e+08
9  9  4.96363e+08
9  10  5.49319e+08
9  11  6.6089e+08
9  12  5.99503e+08
9  13  5.70398e+08
9  14  6.44884e+08
9  15  5.31281e+08
9  16  5.68167e+08
9  17  5.21629e+08
9  18  4.96596e+08
9  19  4.66234e+08
9  20  4.3379e+08
9  21  4.56612e+08
9  22  4.91339e+08
9  23  5.1651e+08
9  24  5.39104e+08
9  25  4.96151e+08
9  26  5.02489e+08
9  27  5.82363e+08
9  28  6.37237e+08
9  29  6.17637e+08
9  30  5.70363e+08
9  31  5.36746e+08
9  32  6.14701e+08
9  33  5.96437e+08
9  34  5.28439e+08
9  35  4.48605e+08
9  36  3.87329e+08
9  37  3.47503e+08
9  38  3.50726e+08
9  39  4.46575e+08
9  40  4.15331e+08
9  41  3.93953e+08
9  42  4.29466e+08
9  43  4.54314e+08
9  44  4.96899e+08
9  45  4.82025e+08
9  46  3.55514e+08
9  47  2.839e+08
9  48  2.52049e+08
9  49  2.86836e+08
9  50  2.74956e+08
10  0  5.70813e+08
10  1  5.39688e+08
10  2  5.48863e+08
10  3  5.88656e+08
10  4  6.19353e+08
10  5  6.38671e+08
10  6  6.01961e+08
10  7  5.23732e+08
10  8  4.83499e+08
10  9  5.35621e+08
10  10  5.16826e+08
10  11  6.32824e+08
10  12  6.10048e+08
10  13  5.91821e+08
10  14  5.56172e+08
10  15  5.82002e+08
10  16  5.34076e+08
10  17  4.6864e+08
10  18  4.44432e+08
10  19  4.35907e+08
10  20  4.66123e+08
10  21  4.47741e+08
10  22  4.61829e+08
10  23  5.10198e+08
10  24  5.7019e+08
10  25  5.48909e+08
10  26  5.20057e+08
10  27  5.15698e+08
10  28  6.14845e+08
10  29  6.63146e+08
10  30  5.93518e+08
10  31  5.47522e+08
10  32  5.96693e+08
10  33  6.06291e+08
10  34  5.68176e+08
10  35  4.72448e+08
10  36  4.49163e+08
10  37  3.48641e+08
10  38  3.90486e+08
10  39  4.97373e+08
10  40  5.02613e+08
10  41  4.57617e+08
10  42  4.43804e+08
10  43  4.64351e+08
10  44  4.62233e+08
10  45  4.81625e+08
10  46  3.99147e+08
10  47  2.90802e+08
10  48  2.45132e+08
10  49  2.67968e+08
10  50  3.19104e+08
11  0  5.7348e+08
11  1  5.5736e+08
11  2  5.42251e+08
11  3  5.65307e+08
11  4  6.44824e+08
11  5  6.05262e+08
11  6  5.53226e+08
11  7  5.69489e+08
11  8  5.17413e+08
11  9  5.11875e+08
11  10  5.60204e+08
11  11  6.53537e+08
11  12  5.81242e+08
11  13  5.63391e+08
11  14  5.30525e+08
11  15  5.39208e+08
11  16  5.37043e+08
11  17  5.0749e+08
11  18  4.50221e+08
11  19  4.73776e+08
11  20  4.52637e+08
11  21  4.8994e+08
11  22  4.68316e+08
11  23  5.45076e+08
11  24  6.31295e+08
11  25  5.55802e+08
11  26  5.66988e+08
11  27  5.37632e+08
11  28  6.87683e+08
11  29  6.40615e+08
11  30  5.84064e+08
11  31  6.00221e+08
11  32  6.24555e+08
11  33  6.08215e+08
11  34  5.91245e+08
11  35  5.10462e+08
11  36  4.74748e+08
11  37  4.05888e+08
11  38  4.62635e+08
11  39  5.22678e+08
11  40  4.89191e+08
11  41  4.88327e+08
11  42  4.89673e+08
11  43  4.99536e+08
11  44  5.22853e+08
11  45  4.65101e+08
11  46  3.19225e+08
11  47  3.01913e+08
11  48  2.93222e+08
11  49  3.42259e+08
11  50  3.47958e+08
12  0  4.88299e+08
12  1  5.24629e+08
12  2  4.84233e+08
12  3  5.37923e+08
12  4  6.29979e+08
12  5  6.37208e+08
12  6  6.23905e+08
12  7  5.38195e+08
12  8  4.93178e+08
12  9  4.80243e+08
12  10  5.33252e+08
12  11  5.94196e+08
12  12  5.97265e+08
12  13  5.16064e+08
12  14  4.55212e+08
12  15  5.30776e+08
12  16  4.79506e+08
12  17  4.25e+08
12  18  4.30348e+08
12  19  4.02579e+08
12  20  4.16448e+08
12  21  4.57173e+08
12  22  4.31562e+08
12  23  4.3711e+08
12  24  5.28679e+08
12  25  5.83934e+08
12  26  5.62697e+08
12  27  6.18654e+08
12  28  6.30005e+08
12  29  6.79527e+08
12  30  6.50025e+08
12  31  5.84584e+08
12  32  6.1971e+08
12  33  6.6439e+08
12  34  7.23337e+08
12  35  5.76239e+08
12  36  4.84529e+08
12  37  4.40625e+08
12  38  4.3437e+08
12  39  5.37472e+08
12  40  5.67249e+08
12  41  5.21652e+08
12  42  4.86276e+08
12  43  5.42351e+08
12  44  5.66694e+08
12  45  5.71038e+08
12  46  3.82997e+08
12  47  2.9675e+08
12  48  3.07165e+08
12  49  3.19197e+08
12  50  3.73243e+08
13  0  5.1572e+08
13  1  5.14791e+08
13  2  5.67241e+08
13  3  5.21832e+08
13  4  5.49223e+08
13  5  6.57435e+08
13  6  5.49891e+08
13  7  5.52636e+08
13  8  5.05466e+08
13  9  4.31477e+08
13  10  5.29308e+08
13  11  5.03392e+08
13  12  4.73719e+08
13  13  4.80426e+08
13  14  5.08537e+08
13  15  4.50699e+08
13  16  4.24409e+08
13  17  4.00482e+08
13  18  4.30163e+08
13  19  3.95397e+08
13  20  4.04739e+08
13  21  4.38532e+08
13  22  4.345e+08
13  23  4.54124e+08
13  24  5.37586e+08
13  25  5.9485e+08
13  26  5.35768e+08
13  27  5.6355e+08
13  28  6.74721e+08
13  29  6.63082e+08
13  30  5.71689e+08
13  31  6.19548e+08
13  32  6.15468e+08
13  33  6.64713e+08
13  34  6.09316e+08
13  35  5.02749e+08
13  36  5.03894e+08
13  37  4.55659e+08
13  38  4.78613e+08
13  39  5.6554e+08
13  40  5.64234e+08
13  41  5.20584e+08
13  42  5.83181e+08
13  43  5.99451e+08
13  44  5.32503e+08
13  45  5.17891e+08
13  46  3.92016e+08
13  47  3.50467e+08
13  48  3.22985e+08
13  49  3.74971e+08
13  50  3.65419e+08
14  0  4.89393e+08
14  1  4.8591e+08
14  2  5.38614e+08
14  3  4.87198e+08
14  4  5.40217e+08
14  5  5.41395e+08
14  6  4.85438e+08
14  7  4.66109e+08
14  8  5.02752e+08
14  9  4.27742e+08
14  10  4.98969e+08
14  11  4.75546e+08
14  12  4.30857e+08
14  13  4.64093e+08
14  14  4.54766e+08
14  15  4.48057e+08
14  16  4.047e+08
14  17  4.08979e+08
14  18  4.35314e+08
14  19  4.3546e+08
14  20  3.99821e+08
14  21  4.04215e+08
14  22  4.73834e+08
14  23  4.24225e+08
14  24  5.56904e+08
14  25  5.87586e+08
14  26  6.29456e+08
14  27  5.49309e+08
14  28  6.72589e+08
14  29  7.22471e+08
14  30  6.52352e+08
14  31  5.82814e+08
14  32  6.89451e+08
14  33  6.71559e+08
14  34  6.52639e+08
14  35  5.41343e+08
14  36  5.27262e+08
14  37  4.80832e+08
14  38  4.48688e+08
14  39  5.90763e+08
14  40  6.24066e+08
14  41  5.80847e+08
14  42  6.00594e+08
14  43  5.50457e+08
14  44  5.70632e+08
14  45  4.85184e+08
14  46  4.85836e+08
14  47  4.02818e+08
14  48  3.71726e+08
14  49  3.50357e+08
14  50  3.98945e+08
15  0  4.32344e+08
15  1  4.37381e+08
15  2  4.65866e+08
15  3  4.32267e+08
15  4  4.66206e+08
15  5  5.30876e+08
15  6  4.65713e+08
15  7  4.63046e+08
15  8  4.91905e+08
15  9  4.14004e+08
15  10  4.56855e+08
15  11  4.92394e+08
15  12  4.93181e+08
15  13  4.58283e+08
15  14  4.68744e+08
15  15  4.70158e+08
15  16  4.52425e+08
15  17  4.30237e+08
15  18  3.91572e+08
15  19  3.86679e+08
15  20  4.21658e+08
15  21  3.90961e+08
15  22  4.44776e+08
15  23  4.99459e+08
15  24  5.82849e+08
15  25  5.69198e+08
15  26  5.92782e+08
15  27  5.95452e+08
15  28  6.28428e+08
15  29  6.47387e+08
15  30  6.09216e+08
15  31  5.67675e+08
15  32  6.38424e+08
15  33  6.95326e+08
15  34  6.51031e+08
15  35  5.49919e+08
15  36  5.1668e+08
15  37  5.19868e+08
15  38  5.14278e+08
15  39  5.99449e+08
15  40  6.11169e+08
15  41  6.54618e+08
15  42  5.85484e+08
15  43  5.70446e+08
15  44  5.633e+08
15  45  5.49519e+08
15  46  5.10605e+08
15  47  4.39369e+08
15  48  3.85058e+08
15  49  3.82656e+08
15  50  4.64572e+08
16  0  4.12036e+08
16  1  4.65768e+08
16  2  4.60225e+08
16  3  4.83834e+08
16  4  4.96306e+08
16  5  5.4074e+08
16  6  4.83306e+08
16  7  4.85452e+08
16  8  4.49238e+08
16  9  4.11161e+08
16  10  4.39179e+08
16  11  4.93737e+08
16  12  5.11037e+08
16  13  4.84903e+08
16  14  4.6067e+08
16  15  4.7078e+08
16  16  4.55582e+08
16  17  3.8879e+08
16  18  3.63497e+08
16  19  3.58494e+08
16  20  4.0411e+08
16  21  4.23378e+08
16  22  4.36676e+08
16  23  4.36236e+08
16  24  4.98329e+08
16  25  6.29692e+08
16  26  5.83311e+08
16  27  5.58941e+08
16  28  6.76454e+08
16  29  6.43985e+08
16  30  6.19611e+08
16  31  5.74161e+08
16  32  5.97463e+08
16  33  6.58121e+08
16  34  6.45791e+08
16  35  5.41922e+08
16  36  5.15187e+08
16  37  4.84641e+08
16  38  5.39465e+08
16  39  5.73662e+08
16  40  6.44969e+08
16  41  5.95418e+08
16  42  5.73448e+08
16  43  5.66158e+08
16  44  5.97316e+08
16  45  5.39008e+08
16  46  5.80092e+08
16  47  4.59035e+08
16  48  4.29549e+08
16  49  3.96737e+08
16  50  4.73588e+08
17  0  4.38464e+08
17  1  4.28719e+08
17  2  4.71447e+08
17  3  4.34513e+08
17  4  4.53673e+08
17  5  4.967e+08
17  6  4.33558e+08
17  7  4.63034e+08
17  8  4.31874e+08
17  9  4.4585e+08
17  10  4.6867e+08
17  11  4.59914e+08
17  12  4.87315e+08
17  13  4.89512e+08
17  14  4.90505e+08
17  15  4.70223e+08
17  16  4.5031e+08
17  17  4.48322e+08
17  18  3.60813e+08
17  19  3.9842e+08
17  20  4.15077e+08
17  21  4.63352e+08
17  22  4.20674e+08
17  23  4.86195e+08
17  24  5.52589e+08
17  25  6.20057e+08
17  26  6.20144e+08
17  27  5.9777e+08
17  28  5.95705e+08
17  29  6.63208e+08
17  30  5.94048e+08
17  31  5.17149e+08
17  32  5.6113e+08
17  33  6.01012e+08
17  34  5.95407e+08
17  35  5.82749e+08
17  36  5.38943e+08
17  37  4.83407e+08
17  38  5.26685e+08
17  39  6.10223e+08
17  40  6.35307e+08
17  41  6.44859e+08
17  42  6.23266e+08
17  43  6.20228e+08
17  44  6.2258e+08
17  45  5.91408e+08
17  46  5.5963e+08
17  47  5.06705e+08
17  48  4.54466e+08
17  49  4.10387e+08
17  50  5.16735e+08
18  0  4.32398e+08
18  1  4.3344e+08
18  2  4.08299e+08
18  3  4.60596e+08
18  4  4.53279e+08
18  5  5.07665e+08
18  6  4.1968e+08
18  7  4.58654e+08
18  8  4.38936e+08
18  9  4.35263e+08
18  10  4.96061e+08
18  11  4.64707e+08
18  12  5.00173e+08
18  13  5.07047e+08
18  14  5.13757e+08
18  15  5.29742e+08
18  16  4.79201e+08
18  17  4.23428e+08
18  18  3.68002e+08
18  19  3.98895e+08
18  20  3.59045e+08
18  21  4.0668e+08
18  22  4.13155e+08
18  23  4.58486e+08
18  24  5.38248e+08
18  25  6.30351e+08
18  26  6.333e+08
18  27  5.94884e+08
18  28  5.83287e+08
18  29  5.59073e+08
18  30  5.97525e+08
18  31  5.39571e+08
18  32  5.9868e+08
18  33  5.5836e+08
18  34  6.31738e+08
18  35  5.76405e+08
18  36  5.16039e+08
18  37  4.66647e+08
18  38  4.9895e+08
18  39  5.80992e+08
18  40  5.53872e+08
18  41  5.80199e+08
18  42  6.43009e+08
18  43  5.9883e+08
18  44  6.46385e+08
18  45  6.39695e+08
18  46  5.97158e+08
18  47  5.94178e+08
18  48  4.8759e+08
18  49  4.98737e+08
18  50  5.62568e+08
19  0  4.12959e+08
19  1  4.59328e+08
19  2  4.44689e+08
19  3  3.66276e+08
19  4  4.52297e+08
19  5  5.12827e+08
19  6  4.67997e+08
19  7  4.29363e+08
19  8  3.99249e+08
19  9  4.67696e+08
19  10  4.37792e+08
19  11  4.60596e+08
19  12  5.25596e+08
19  13  5.55013e+08
19  14  5.70973e+08
19  15  4.816e+08
19  16  4.91791e+08
19  17  4.41523e+08
19  18  3.85929e+08
19  19  3.40616e+08
19  20  3.88898e+08
19  21  4.533e+08
19  22  3.72522e+08
19  23  4.29509e+08
19  24  5.18304e+08
19  25  5.56712e+08
19  26  5.56508e+08
19  27  5.48188e+08
19  28  5.89154e+08
19  29  5.44291e+08
19  30  5.3471e+08
19  31  5.41678e+08
19  32  6.36441e+08
19  33  6.04337e+08
19  34  6.16482e+08
19  35  5.82029e+08
19  36  5.07012e+08
19  37  5.01891e+08
19  38  5.03428e+08
19  39  5.32201e+08
19  40  5.60455e+08
19  41  6.29556e+08
19  42  6.35985e+08
19  43  6.49653e+08
19  44  6.2584e+08
19  45  6.21512e+08
19  46  6.51445e+08
19  47  6.35518e+08
19  48  6.12784e+08
19  49  5.36226e+08
19  50  5.97084e+08
20  0  4.17089e+08
20  1  4.43848e+08
20  2  4.18713e+08
20  3  4.33454e+08
20  4  4.0796e+08
20  5  4.182e+08
20  6  4.18716e+08
20  7  4.13779e+08
20  8  4.78968e+08
20  9  4.27311e+08
20  10  4.2879e+08
20  11  4.38573e+08
20  12  5.61107e+08
20  13  5.74139e+08
20  14  5.23786e+08
20  15  4.83032e+08
20  16  5.31386e+08
20  17  4.12355e+08
20  18  3.199e+08
20  19  3.5066e+08
20  20  3.70146e+08
20  21  4.13842e+08
20  22  3.75365e+08
20  23  4.26502e+08
20  24  5.00578e+08
20  25  6.0434e+08
20  26  5.25689e+08
20  27  5.77516e+08
20  28  5.09957e+08
20  29  5.3776e+08
20  30  5.14925e+08
20  31  4.92901e+08
20  32  5.28161e+08
20  33  5.148e+08
20  34  5.82117e+08
20  35  5.33034e+08
20  36  5.02827e+08
20  37  5.6929e+08
20  38  4.91535e+08
20  39  4.99183e+08
20  40  5.57703e+08
20  41  5.4763e+08
20  42  6.05777e+08
20  43  6.31179e+08
20  44  6.43895e+08
20  45  6.44443e+08
20  46  6.14766e+08
20  47  6.04056e+08
20  48  5.77205e+08
20  49  6.3425e+08
20  50  6.39307e+08
21  0  3.92889e+08
21  1  4.65937e+08
21  2  4.47307e+08
21  3  3.75345e+08
21  4  4.23166e+08
21  5  4.12399e+08
21  6  4.14385e+08
21  7  4.07926e+08
21  8  4.51446e+08
21  9  4.04455e+08
21  10  4.48489e+08
21  11  4.80788e+08
21  12  5.79858e+08
21  13  5.73172e+08
21  14  5.04897e+08
21  15  5.27524e+08
21  16  5.3985e+08
21  17  4.92871e+08
21  18  3.54675e+08
21  19  3.41583e+08
21  20  3.82383e+08
21  21  4.20442e+08
21  22  4.06263e+08
21  23  4.03427e+08
21  24  4.30823e+08
21  25  5.81508e+08
21  26  5.6299e+08
21  27  5.88221e+08
21  28  5.19948e+08
21  29  4.57189e+08
21  30  5.06023e+08
21  31  5.22497e+08
21  32  5.59819e+08
21  33  4.55345e+08
21  34  5.47127e+08
21  35  5.68866e+08
21  36  4.88379e+08
21  37  4.91038e+08
21  38  4.81658e+08
21  39  4.86145e+08
21  40  5.13979e+08
21  41  5.94849e+08
21  42  6.4519e+08
21  43  6.3097e+08
21  44  6.54733e+08
21  45  6.15459e+08
21  46  6.97644e+08
21  47  6.32139e+08
21  48  6.8125e+08
21  49  6.1368e+08
21  50  7.09017e+08
22  0  4.49921e+08
22  1  4.29377e+08
22  2  4.3565e+08
22  3  3.96729e+08
22  4  3.45406e+08
22  5  3.97219e+08
22  6  4.44434e+08
22  7  4.08258e+08
22  8  4.29273e+08
22  9  4.20571e+08
22  10  4.08111e+08
22  11  4.73817e+08
22  12  5.46941e+08
22  13  5.30926e+08
22  14  5.08625e+08
22  15  4.78479e+08
22  16  4.87745e+08
22  17  4.95307e+08
22  18  3.67594e+08
22  19  3.59728e+08
22  20  4.22121e+08
22  21  3.85114e+08
22  22  4.17739e+08
22  23  3.78774e+08
22  24  3.89169e+08
22  25  4.62521e+08
22  26  5.25291e+08
22  27  5.20385e+08
22  28  5.1645e+08
22  29  4.75143e+08
22  30  4.81219e+08
22  31  4.83697e+08
22  32  4.75906e+08
22  33  4.4014e+08
22  34  5.61726e+08
22  35  5.44917e+08
22  36  5.30692e+08
22  37  4.59944e+08
22  38  4.44732e+08
