row  column  (images_16_017.edf S-K*images_16_017.edf Ar-K**2.3)
9  3  7.53799e+06
9  4  4.56305e+06
9  5  0
9  6  6.59305e+06
9  7  6.78025e+06
9  8  6.39886e+06
9  9  4.76041e+06
9  10  9.20441e+06
9  11  8.20996e+06
9  12  1.13766e+07
9  13  6.76226e+06
9  14  8.65196e+06
9  15  7.57206e+06
9  16  1.22205e+07
9  17  0
9  18  0
9  19  0
9  20  0
9  21  0
9  22  0
9  23  6.90607e+06
9  24  9.35113e+06
9  25  4.64303e+06
9  26  6.65247e+06
9  27  1.58129e+07
9  28  8.93036e+06
9  29  1.03769e+07
9  30  0
9  31  1.38049e+07
9  32  6.547e+06
9  33  1.08498e+07
9  34  1.11828e+07
9  35  0
9  36  0
9  37  0
9  38  0
9  39  0
9  40  0
9  41  0
9  42  0
9  43  0
9  44  6.41712e+06
9  45  9.53044e+06
9  46  0
9  47  0
9  48  0
9  49  0
9  50  0
10  0  1.31905e+07
10  1  8.50389e+06
10  2  6.37363e+06
10  3  9.20654e+06
10  4  4.7473e+06
10  5  7.83302e+06
10  6  1.11213e+07
10  7  8.36416e+06
10  8  8.67883e+06
10  9  8.90039e+06
10  10  9.13729e+06
10  11  1.07931e+07
10  12  0
10  13  1.03257e+07
10  14  9.48079e+06
10  15  9.16347e+06
10  16  8.1044e+06
10  17  0
10  18  0
10  19  0
10  20  5.37682e+06
10  21  0
10  22  7.08436e+06
10  23  4.5534e+06
10  24  1.53492e+07
10  25  5.92911e+06
10  26  5.03644e+06
10  27  1.12084e+07
10  28  1.37079e+07
10  29  9.14441e+06
10  30  8.85681e+06
10  31  0
10  32  977512
10  33  1.08245e+07
10  34  1.29282e+07
10  35  3.46561e+06
10  36  7.17296e+06
10  37  0
10  38  0
10  39  8.95476e+06
10  40  6.54598e+06
10  41  7.06147e+06
10  42  5.1414e+06
10  43  1.05523e+07
10  44  7.88607e+06
10  45  6.22698e+06
10  46  0
10  47  0
10  48  0
10  49  0
10  50  0
11  0  1.20872e+07
11  1  8.04285e+06
11  2  9.99293e+06
11  3  0
11  4  1.0925e+07
11  5  0
11  6  1.02764e+07
11  7  4.81641e+06
11  8  8.29155e+06
11  9  0
11  10  1.07822e+07
11  11  5.18019e+06
11  12  7.9668e+06
11  13  8.51641e+06
11  14  6.82418e+06
11  15  6.34747e+06
11  16  4.64556e+06
11  17  0
11  18  0
11  19  0
11  20  0
11  21  8.54306e+06
11  22  0
11  23  7.90074e+06
11  24  1.7079e+07
11  25  6.6333e+06
11  26  7.85369e+06
11  27  1.14738e+07
11  28  9.9986e+06
11  29  6.9927e+06
11  30  6.49527e+06
11  31  5.54178e+06
11  32  5.8396e+06
11  33  1.83501e+06
11  34  1.4158e+07
11  35  9.88006e+06
11  36  0
11  37  7.94565e+06
11  38  4.87655e+06
11  39  7.88404e+06
11  40  8.24515e+06
11  41  0
11  42  0
11  43  4.24632e+06
11  44  5.44409e+06
11  45  0
11  46  0
11  47  0
11  48  0
11  49  0
11  50  0
12  0  9.24376e+06
12  1  1.01313e+07
12  2  5.12151e+06
12  3  6.78751e+06
12  4  1.05284e+07
12  5  8.13375e+06
12  6  5.53731e+06
12  7  1.001e+07
12  8  9.43259e+06
12  9  8.84429e+06
12  10  1.35094e+07
12  11  9.66858e+06
12  12  6.56364e+06
12  13  0
12  14  6.20475e+06
12  15  1.19804e+07
12  16  7.98105e+06
12  17  0
12  18  0
12  19  0
12  20  0
12  21  0
12  22  0
12  23  6.50922e+06
12  24  8.94176e+06
12  25  6.14139e+06
12  26  1.02654e+07
12  27  1.56384e+07
12  28  1.19972e+07
12  29  1.10734e+07
12  30  1.40896e+07
12  31  0
12  32  5.47191e+06
12  33  1.10985e+07
12  34  1.45777e+07
12  35  9.41884e+06
12  36  1.14244e+07
12  37  0
12  38  9.86265e+06
12  39  9.36807e+06
12  40  1.21474e+07
12  41  0
12  42  0
12  43  1.04351e+07
12  44  5.62898e+06
12  45  1.22955e+07
12  46  0
12  47  0
12  48  0
12  49  0
12  50  0
13  0  1.16205e+07
13  1  9.27505e+06
13  2  1.10156e+07
13  3  0
13  4  0
13  5  1.33559e+07
13  6  9.31269e+06
13  7  1.14545e+07
13  8  1.10419e+07
13  9  5.63041e+06
13  10  1.35631e+07
13  11  6.60773e+06
13  12  1.00661e+07
13  13  5.77589e+06
13  14  6.39895e+06
13  15  0
13  16  0
13  17  0
13  18  0
13  19  0
13  20  0
13  21  0
13  22  1.38809e+06
13  23  8.27556e+06
13  24  1.18525e+07
13  25  8.59251e+06
13  26  6.25038e+06
13  27  1.55175e+07
13  28  1.63942e+07
13  29  1.97753e+07
13  30  9.27071e+06
13  31  8.9426e+06
13  32  1.05541e+07
13  33  1.11243e+07
13  34  7.13776e+06
13  35  1.05771e+07
13  36  9.31325e+06
13  37  7.16356e+06
13  38  8.41589e+06
13  39  9.69388e+06
13  40  7.78871e+06
13  41  0
13  42  7.8921e+06
13  43  9.1096e+06
13  44  7.47712e+06
13  45  7.84255e+06
13  46  0
13  47  0
13  48  0
13  49  0
13  50  0
14  0  1.31355e+07
14  1  6.283e+06
14  2  1.79489e+07
14  3  8.03852e+06
14  4  1.07051e+07
14  5  1.52213e+07
14  6  6.33961e+06
14  7  8.22421e+06
14  8  1.12472e+07
14  9  0
14  10  1.45538e+07
14  11  7.08819e+06
14  12  0
14  13  0
14  14  0
14  15  0
14  16  0
14  17  0
14  18  0
14  19  0
14  20  0
14  21  0
14  22  5.23892e+06
14  23  4.10087e+06
14  24  1.18275e+07
14  25  0
14  26  1.01358e+07
14  27  1.0771e+07
14  28  1.13964e+07
14  29  1.17124e+07
14  30  1.45942e+07
14  31  1.34015e+07
14  32  1.00073e+07
14  33  9.59821e+06
14  34  1.17611e+07
14  35  8.53819e+06
14  36  1.77813e+07
14  37  1.1545e+07
14  38  1.09003e+07
14  39  1.86639e+07
14  40  1.21968e+07
14  41  4.53884e+06
14  42  0
14  43  9.14798e+06
14  44  8.95626e+06
14  45  7.24149e+06
14  46  0
14  47  0
14  48  0
14  49  0
14  50  0
15  0  1.00232e+07
15  1  7.90644e+06
15  2  6.02096e+06
15  3  5.78563e+06
15  4  0
15  5  1.22757e+07
15  6  6.9562e+06
15  7  0
15  8  9.38058e+06
15  9  5.71852e+06
15  10  9.84282e+06
15  11  1.04453e+07
15  12  6.80241e+06
15  13  0
15  14  9.66526e+06
15  15  0
15  16  0
15  17  0
15  18  0
15  19  0
15  20  0
15  21  0
15  22  8.19564e+06
15  23  6.71374e+06
15  24  9.37543e+06
15  25  8.97364e+06
15  26  6.56469e+06
15  27  1.35213e+07
15  28  1.32888e+07
15  29  8.7408e+06
15  30  8.23495e+06
15  31  1.18874e+07
15  32  1.03655e+07
15  33  1.20888e+07
15  34  1.71711e+07
15  35  1.10621e+07
15  36  1.81589e+07
15  37  1.5023e+07
15  38  9.85427e+06
15  39  1.10425e+07
15  40  7.3016e+06
15  41  8.10539e+06
15  42  1.01848e+07
15  43  5.55733e+06
15  44  7.85952e+06
15  45  6.81041e+06
15  46  1.08169e+07
15  47  0
15  48  0
15  49  0
15  50  0
16  0  8.46961e+06
16  1  5.00751e+06
16  2  8.88116e+06
16  3  1.21627e+07
16  4  6.93163e+06
16  5  1.22757e+07
16  6  1.03232e+07
16  7  8.04143e+06
16  8  7.865e+06
16  9  1.25881e+07
16  10  5.48769e+06
16  11  8.5236e+06
16  12  6.08808e+06
16  13  0
16  14  0
16  15  0
16  16  0
16  17  0
16  18  0
16  19  0
16  20  0
16  21  6.6975e+06
16  22  0
16  23  0
16  24  6.55546e+06
16  25  1.2998e+07
16  26  1.04294e+07
16  27  0
16  28  1.33576e+07
16  29  1.62314e+07
16  30  2.08764e+07
16  31  2.49694e+06
16  32  1.28984e+07
16  33  1.0684e+07
16  34  1.12648e+07
16  35  1.63742e+07
16  36  1.4641e+07
16  37  6.12531e+06
16  38  1.01304e+07
16  39  5.66109e+06
16  40  1.05328e+07
16  41  1.34849e+07
16  42  112989
16  43  0
16  44  6.93934e+06
16  45  7.54167e+06
16  46  7.2933e+06
16  47  0
16  48  0
16  49  0
16  50  0
17  0  6.68585e+06
17  1  7.57446e+06
17  2  0
17  3  9.25947e+06
17  4  7.09422e+06
17  5  1.01453e+07
17  6  1.26905e+07
17  7  1.09752e+07
17  8  1.05296e+07
17  9  4.83804e+06
17  10  6.50426e+06
17  11  0
17  12  8.97222e+06
17  13  6.8374e+06
17  14  0
17  15  0
17  16  0
17  17  0
17  18  0
17  19  0
17  20  0
17  21  0
17  22  0
17  23  6.83693e+06
17  24  6.21753e+06
17  25  1.09609e+07
17  26  4.78348e+06
17  27  1.2073e+07
17  28  1.62554e+07
17  29  1.04817e+07
17  30  1.16158e+07
17  31  9.24346e+06
17  32  7.13455e+06
17  33  1.29275e+07
17  34  6.6356e+06
17  35  2.11799e+07
17  36  1.54018e+07
17  37  1.52028e+07
17  38  1.49073e+07
17  39  1.56488e+07
17  40  1.13684e+07
17  41  1.51732e+07
17  42  1.17982e+07
17  43  1.60558e+07
17  44  1.00401e+07
17  45  1.10747e+07
17  46  9.97043e+06
17  47  0
17  48  0
17  49  0
17  50  5.99125e+06
18  0  9.4824e+06
18  1  6.96181e+06
18  2  6.7884e+06
18  3  0
18  4  6.32819e+06
18  5  2.18369e+07
18  6  8.47346e+06
18  7  5.55655e+06
18  8  1.12194e+07
18  9  0
18  10  9.71556e+06
18  11  6.21207e+06
18  12  0
18  13  4.55927e+06
18  14  0
18  15  0
18  16  1.02996e+07
18  17  0
18  18  0
18  19  0
18  20  0
18  21  4.51915e+06
18  22  0
18  23  0
18  24  4.67087e+06
18  25  7.48618e+06
18  26  1.13692e+07
18  27  5.80348e+06
18  28  1.35046e+07
18  29  1.35599e+07
18  30  1.57838e+07
18  31  6.99198e+06
18  32  1.34324e+07
18  33  9.53044e+06
18  34  1.47415e+07
18  35  1.44457e+07
18  36  1.46442e+07
18  37  8.52713e+06
18  38  1.16339e+07
18  39  1.56804e+07
18  40  9.31557e+06
18  41  8.8156e+06
18  42  1.61846e+07
18  43  1.13952e+07
18  44  5.86175e+06
18  45  1.46439e+07
18  46  0
18  47  7.21079e+06
18  48  0
18  49  0
18  50  6.45979e+06
19  0  8.07061e+06
19  1  6.36781e+06
19  2  4.54006e+06
19  3  0
19  4  9.27411e+06
19  5  1.02631e+07
19  6  9.76389e+06
19  7  1.26452e+07
19  8  5.56515e+06
19  9  7.86369e+06
19  10  6.53561e+06
19  11  0
19  12  5.88135e+06
19  13  1.02622e+07
19  14  0
19  15  4.28282e+06
19  16  0
19  17  0
19  18  0
19  19  0
19  20  0
19  21  0
19  22  0
19  23  0
19  24  9.50774e+06
19  25  9.19556e+06
19  26  0
19  27  1.03674e+07
19  28  1.25568e+07
19  29  8.50781e+06
19  30  9.40543e+06
19  31  1.1167e+07
19  32  1.57236e+07
19  33  1.30751e+07
19  34  1.78319e+07
19  35  1.11552e+07
19  36  1.28933e+07
19  37  1.38355e+07
19  38  1.20759e+07
19  39  1.34995e+07
19  40  1.16126e+07
19  41  1.17098e+07
19  42  1.96421e+07
19  43  1.35627e+07
19  44  9.00631e+06
19  45  0
19  46  1.2925e+07
19  47  0
19  48  0
19  49  0
19  50  1.16418e+07
20  0  0
20  1  7.46214e+06
20  2  8.23521e+06
20  3  0
20  4  0
20  5  0
20  6  5.22075e+06
20  7  5.85447e+06
20  8  1.18135e+07
20  9  7.91855e+06
20  10  7.10022e+06
20  11  8.06048e+06
20  12  5.05842e+06
20  13  1.01678e+07
20  14  8.61241e+06
20  15  4.25853e+06
20  16  0
20  17  0
20  18  0
20  19  0
20  20  0
20  21  0
20  22  0
20  23  0
20  24  0
20  25  8.19179e+06
20  26  5.98983e+06
20  27  1.34229e+07
20  28  1.17508e+07
20  29  1.0101e+07
20  30  1.09402e+07
20  31  7.30057e+06
20  32  9.87373e+06
20  33  1.31741e+07
20  34  1.4956e+07
20  35  1.05378e+07
20  36  1.28245e+07
20  37  1.87494e+07
20  38  1.53581e+07
20  39  1.51503e+07
20  40  1.72721e+07
20  41  1.086e+07
20  42  1.75781e+07
20  43  6.55273e+06
20  44  8.92499e+06
20  45  6.6275e+06
20  46  8.83336e+06
20  47  0
20  48  0
20  49  7.00757e+06
20  50  9.99106e+06
21  0  7.89756e+06
21  1  8.13407e+06
21  2  5.41868e+06
21  3  0
21  4  0
21  5  6.48246e+06
21  6  5.5871e+06
21  7  0
21  8  9.38639e+06
21  9  5.48132e+06
21  10  4.2858e+06
21  11  6.86267e+06
21  12  6.52115e+06
21  13  9.49327e+06
21  14  5.99317e+06
21  15  0
21  16  1.0252e+07
21  17  0
21  18  0
21  19  0
21  20  0
21  21  0
21  22  0
21  23  4.46035e+06
21  24  0
21  25  1.14563e+07
21  26  1.09939e+07
21  27  1.29849e+07
21  28  1.51407e+07
21  29  1.07037e+07
21  30  1.76837e+07
21  31  7.62609e+06
21  32  1.58926e+07
21  33  9.53054e+06
21  34  5.07614e+06
21  35  1.35263e+07
21  36  9.4794e+06
21  37  1.45994e+07
21  38  1.59926e+07
21  39  1.40745e+07
21  40  1.15315e+07
21  41  1.35828e+07
21  42  1.72151e+07
21  43  1.14606e+07
21  44  1.52857e+07
21  45  7.6577e+06
21  46  1.31785e+07
21  47  7.26409e+06
21  48  1.0468e+07
21  49  6.15282e+06
21  50  8.89821e+06
22  0  5.89545e+06
22  1  4.58434e+06
22  2  5.97786e+06
22  3  0
22  4  0
22  5  6.00112e+06
22  6  5.24575e+06
22  7  7.10031e+06
22  8  6.52324e+06
22  9  1.12387e+07
22  10  8.00774e+06
22  11  0
22  12  8.86438e+06
22  13  6.53677e+06
22  14  6.14516e+06
22  15  0
22  16  0
22  17  6.32363e+06
22  18  0
22  19  0
22  20  0
22  21  0
22  22  0
22  23  0
22  24  0
22  25  8.46302e+06
22  26  7.07547e+06
22  27  7.76106e+06
22  28  1.29908e+07
22  29  9.7852e+06
22  30  9.29026e+06
22  31  1.06996e+06
22  32  1.05175e+07
22  33  9.8075e+06
22  34  1.16327e+07
22  35  1.12694e+07
22  36  1.5659e+07
22  37  1.81434e+07
22  38  1.24254e+07
22  39  1.13807e+07
22  40  1.73798e+07
22  41  1.34529e+07
22  42  1.38454e+07
22  43  1.0683e+07
22  44  1.22069e+07
22  45  8.71639e+06
22  46  6.25872e+06
22  47  0
22  48  0
22  49  6.98378e+06
22  50  5.99146e+06
23  0  6.85225e+06
23  1  6.02535e+06
23  2  6.7201e+06
23  3  0
23  4  0
23  5  8.31153e+06
23  6  4.76774e+06
23  7  4.5065e+06
23  8  0
23  9  1.02573e+07
23  10  5.74717e+06
23  11  0
23  12  0
23  13  0
23  14  0
23  15  5.83928e+06
23  16  5.31198e+06
23  17  0
23  18  0
23  19  0
23  20  0
23  21  0
23  22  8.62605e+06
23  23  0
23  24  6.37017e+06
23  25  4.23469e+06
23  26  7.78882e+06
23  27  5.06549e+06
23  28  1.36863e+07
23  29  1.45568e+07
23  30  9.92823e+06
23  31  1.2529e+07
23  32  1.06792e+07
23  33  7.87922e+06
23  34  1.17233e+07
23  35  1.36537e+07
23  36  1.60544e+07
23  37  1.35479e+07
23  38  1.26101e+07
23  39  1.51979e+07
23  40  1.06024e+07
23  41  1.51092e+07
23  42  1.12261e+07
23  43  1.98605e+07
23  44  7.35477e+06
23  45  1.32137e+07
23  46  1.54714e+07
23  47  7.11001e+06
23  48  0
23  49  5.63361e+06
23  50  0
24  0  0
24  1  5.51087e+06
24  2  8.79596e+06
24  3  0
24  4  0
24  5  5.48984e+06
24  6  3.92639e+06
24  7  0
24  8  0
24  9  5.35786e+06
24  10  3.94432e+06
24  11  7.84326e+06
24  12  5.39081e+06
24  13  6.0068e+06
24  14  6.80046e+06
24  15  6.34067e+06
24  16  1.018e+07
24  17  9.46498e+06
24  18  0
24  19  0
24  20  0
24  21  0
24  22  0
24  23  0
24  24  0
24  25  0
24  26  5.83378e+06
24  27  9.32016e+06
24  28  1.29788e+07
24  29  8.45523e+06
24  30  1.23738e+07
24  31  9.55761e+06
24  32  1.26925e+07
24  33  0
24  34  8.57789e+06
24  35  1.00459e+07
24  36  1.43381e+07
24  37  1.0893e+07
24  38  1.46514e+07
24  39  1.44109e+07
24  40  8.42085e+06
24  41  1.26788e+07
24  42  1.28162e+07
24  43  1.13022e+07
24  44  8.00814e+06
24  45  1.19464e+07
24  46  9.6279e+06
24  47  1.02273e+07
24  48  1.02942e+07
24  49  3.28045e+06
24  50  8.67202e+06
25  0  0
25  1  9.26775e+06
25  2  0
25  3  0
25  4  0
25  5  0
25  6  0
25  7  0
25  8  5.48203e+06
25  9  0
25  10  0
25  11  0
25  12  5.84553e+06
25  13  0
25  14  9.23188e+06
25  15  0
25  16  8.87863e+06
25  17  0
25  18  0
25  19  0
25  20  0
25  21  0
25  22  0
25  23  0
25  24  0
25  25  0
25  26  6.95133e+06
25  27  7.35538e+06
25  28  1.1903e+07
25  29  0
25  30  9.76196e+06
25  31  0
25  32  9.16636e+06
25  33  1.68437e+07
25  34  4.52528e+06
25  35  1.5371e+07
25  36  1.61239e+07
25  37  1.20364e+07
25  38  1.11027e+07
25  39  1.75575e+07
25  40  1.18763e+07
25  41  1.91034e+07
25  42  1.29335e+07
25  43  1.2053e+07
25  44  6.64168e+06
25  45  8.72741e+06
25  46  0
25  47  1.11359e+07
25  48  5.8163e+06
25  49  5.86027e+06
25  50  8.82959e+06
26  0  9.2209e+06
26  1  9.07499e+06
26  2  6.91637e+06
26  3  0
26  4  0
26  5  0
26  6  0
26  7  0
26  8  0
26  9  5.21407e+06
26  10  0
26  11  5.38146e+06
26  12  0
26  13  5.60908e+06
26  14  0
26  15  0
26  16  7.52553e+06
26  17  0
26  18  0
26  19  0
26  20  0
26  21  0
26  22  0
26  23  0
26  24  0
26  25  0
26  26  0
26  27  6.60673e+06
26  28  7.27467e+06
26  29  9.29345e+06
26  30  8.42922e+06
26  31  0
26  32  1.2429e+07
26  33  1.04196e+07
26  34  1.03572e+07
26  35  7.53618e+06
26  36  2.06324e+07
26  37  1.60328e+07
26  38  1.3072e+07
26  39  1.70488e+07
26  40  1.86775e+07
26  41  1.28701e+07
26  42  1.46067e+07
26  43  1.55991e+07
26  44  8.0241e+06
26  45  8.86245e+06
26  46  7.27809e+06
26  47  6.67762e+06
26  48  7.70145e+06
26  49  0
26  50  6.72138e+06
27  0  5.43126e+06
27  1  5.32733e+06
27  2  0
27  3  0
27  4  0
27  5  7.73672e+06
27  6  6.04787e+06
27  7  0
27  8  0
27  9  0
27  10  0
27  11  0
27  12  0
27  13  5.0626e+06
27  14  0
27  15  5.52215e+06
27  16  1.12721e+07
27  17  0
27  18  0
27  19  0
27  20  0
27  21  0
27  22  0
27  23  0
27  24  0
27  25  0
27  26  4.99624e+06
27  27  5.96053e+06
27  28  1.08351e+07
27  29  7.85675e+06
27  30  0
27  31  6.9596e+06
27  32  6.81848e+06
27  33  8.78329e+06
27  34  1.24129e+07
27  35  1.56896e+07
27  36  2.02652e+07
27  37  9.76668e+06
27  38  1.17151e+07
27  39  1.25289e+07
27  40  1.35217e+07
27  41  8.52009e+06
27  42  1.25531e+07
27  43  9.37131e+06
27  44  9.41652e+06
27  45  6.24567e+06
27  46  0
27  47  1.17974e+07
27  48  0
27  49  8.50686e+06
27  50  0
28  0  6.98547e+06
28  1  9.32001e+06
28  2  0
28  3  0
28  4  0
28  5  4.34929e+06
28  6  0
28  7  0
28  8  0
28  9  7.09764e+06
28  10  6.22818e+06
28  11  0
28  12  0
28  13  0
28  14  0
28  15  0
28  16  5.59385e+06
28  17  0
28  18  6.88041e+06
28  19  0
28  20  0
28  21  0
28  22  0
28  23  0
28  24  0
28  25  0
28  26  0
28  27  5.4019e+06
28  28  7.99566e+06
28  29  7.77806e+06
28  30  6.01063e+06
28  31  0
28  32  9.13543e+06
28  33  6.0679e+06
28  34  1.46984e+07
28  35  1.40423e+07
28  36  1.76844e+07
28  37  1.28689e+07
28  38  7.55316e+06
28  39  1.3462e+07
28  40  1.43539e+07
28  41  1.19269e+07
28  42  1.48243e+07
28  43  1.67361e+07
28  44  1.0116e+07
28  45  9.00734e+06
28  46  8.91992e+06
28  47  6.48559e+06
28  48  5.26841e+06
28  49  0
28  50  8.85746e+06
29  0  5.83358e+06
29  1  4.72223e+06
29  2  0
29  3  0
29  4  0
