row  column  (images_16_017.edf Fe-K*images_16_017.edf Ar-K**2.3)
6  4  2.18993e+08
6  5  7.53022e+07
6  6  6.24904e+07
6  7  7.03847e+07
6  8  6.34956e+07
6  9  6.18698e+07
6  10  6.7655e+07
6  11  5.65837e+07
6  12  5.42441e+07
6  13  5.23287e+07
6  14  6.44155e+07
6  15  5.44968e+07
6  16  5.76977e+07
6  17  4.55345e+07
6  18  5.54456e+07
6  19  7.66241e+07
6  20  5.93472e+07
6  21  4.24557e+07
6  22  3.35363e+07
6  23  3.87655e+07
6  24  4.76099e+07
6  25  7.5848e+07
6  26  3.20878e+08
6  27  9.35353e+07
6  28  5.15217e+07
6  29  4.43496e+07
6  30  4.75956e+07
6  31  3.15324e+07
6  32  3.57696e+07
6  33  4.36108e+07
6  34  4.95316e+07
6  35  3.60745e+07
6  36  4.0049e+07
6  37  3.13536e+07
6  38  3.38915e+07
6  39  3.97917e+07
6  40  3.03611e+07
6  41  3.8714e+07
6  42  6.22487e+07
6  43  4.43708e+07
6  44  3.07189e+07
6  45  4.49968e+07
6  46  4.64036e+07
6  47  3.43437e+07
6  48  3.78377e+07
6  49  3.90668e+07
6  50  3.66396e+07
7  0  5.93779e+07
7  1  4.64535e+07
7  2  7.372e+07
7  3  1.05152e+08
7  4  2.32952e+08
7  5  9.17421e+07
7  6  7.65923e+07
7  7  6.52024e+07
7  8  7.28226e+07
7  9  8.05332e+07
7  10  8.06006e+07
7  11  6.54056e+07
7  12  5.91031e+07
7  13  5.70587e+07
7  14  6.14604e+07
7  15  4.989e+07
7  16  4.97118e+07
7  17  5.44935e+07
7  18  6.15323e+07
7  19  6.74601e+07
7  20  4.07538e+07
7  21  4.10545e+07
7  22  3.62219e+07
7  23  4.82645e+07
7  24  5.47204e+07
7  25  1.12404e+08
7  26  3.93339e+08
7  27  7.07368e+07
7  28  4.92987e+07
7  29  5.23813e+07
7  30  4.7256e+07
7  31  4.10129e+07
7  32  4.75483e+07
7  33  3.92036e+07
7  34  4.07503e+07
7  35  3.66459e+07
7  36  3.31574e+07
7  37  3.43049e+07
7  38  3.13502e+07
7  39  3.65386e+07
7  40  3.6649e+07
7  41  4.32982e+07
7  42  4.7885e+07
7  43  4.53989e+07
7  44  4.40433e+07
7  45  4.26429e+07
7  46  3.91499e+07
7  47  3.33777e+07
7  48  3.88898e+07
7  49  3.18529e+07
7  50  3.89735e+07
8  0  6.4541e+07
8  1  6.40434e+07
8  2  7.82637e+07
8  3  9.62819e+07
8  4  1.94589e+08
8  5  9.9165e+07
8  6  8.68174e+07
8  7  8.29344e+07
8  8  7.04171e+07
8  9  5.87349e+07
8  10  7.84744e+07
8  11  4.8814e+07
8  12  5.89258e+07
8  13  4.40956e+07
8  14  4.86031e+07
8  15  6.10838e+07
8  16  4.99771e+07
8  17  5.63546e+07
8  18  5.96749e+07
8  19  6.03251e+07
8  20  5.21776e+07
8  21  3.97445e+07
8  22  5.34959e+07
8  23  4.99936e+07
8  24  5.88075e+07
8  25  1.07375e+08
8  26  5.17906e+08
8  27  8.91011e+07
8  28  5.6341e+07
8  29  5.02074e+07
8  30  4.26965e+07
8  31  4.33928e+07
8  32  5.00431e+07
8  33  4.05209e+07
8  34  3.84278e+07
8  35  4.25596e+07
8  36  3.98018e+07
8  37  3.29607e+07
8  38  3.59646e+07
8  39  3.35678e+07
8  40  4.00879e+07
8  41  3.86721e+07
8  42  5.31212e+07
8  43  3.55059e+07
8  44  3.92865e+07
8  45  3.67801e+07
8  46  3.34309e+07
8  47  3.35195e+07
8  48  3.20796e+07
8  49  4.5597e+07
8  50  3.95004e+07
9  0  6.01496e+07
9  1  6.19717e+07
9  2  8.51954e+07
9  3  1.03356e+08
9  4  1.62138e+08
9  5  9.41788e+07
9  6  7.0125e+07
9  7  6.53459e+07
9  8  6.12245e+07
9  9  5.54119e+07
9  10  7.60292e+07
9  11  6.48856e+07
9  12  5.87768e+07
9  13  4.04431e+07
9  14  6.0907e+07
9  15  5.48865e+07
9  16  5.4085e+07
9  17  5.03779e+07
9  18  6.11357e+07
9  19  7.09713e+07
9  20  5.23188e+07
9  21  4.68045e+07
9  22  5.36308e+07
9  23  6.16818e+07
9  24  7.32648e+07
9  25  1.35108e+08
9  26  7.46427e+08
9  27  1.20942e+08
9  28  8.4825e+07
9  29  6.51097e+07
9  30  5.06964e+07
9  31  4.66495e+07
9  32  4.31267e+07
9  33  5.25019e+07
9  34  4.435e+07
9  35  3.98406e+07
9  36  4.1007e+07
9  37  3.44127e+07
9  38  2.97519e+07
9  39  4.11142e+07
9  40  3.55865e+07
9  41  3.86257e+07
9  42  4.67503e+07
9  43  3.96789e+07
9  44  3.34192e+07
9  45  3.69123e+07
9  46  3.72834e+07
9  47  3.00028e+07
9  48  3.66578e+07
9  49  3.64728e+07
9  50  3.53629e+07
10  0  6.72232e+07
10  1  6.11615e+07
10  2  7.71068e+07
10  3  1.05204e+08
10  4  1.45248e+08
10  5  1.09068e+08
10  6  6.07929e+07
10  7  6.07207e+07
10  8  5.62028e+07
10  9  6.05855e+07
10  10  5.87682e+07
10  11  6.97065e+07
10  12  5.3233e+07
10  13  4.74004e+07
10  14  5.13121e+07
10  15  4.92151e+07
10  16  4.67571e+07
10  17  5.50594e+07
10  18  5.39275e+07
10  19  6.62959e+07
10  20  5.27963e+07
10  21  4.3689e+07
10  22  5.63113e+07
10  23  6.16141e+07
10  24  8.10741e+07
10  25  1.15287e+08
10  26  6.10172e+08
10  27  1.2464e+08
10  28  9.88895e+07
10  29  7.26112e+07
10  30  6.50353e+07
10  31  5.55451e+07
10  32  4.64362e+07
10  33  4.48722e+07
10  34  5.09526e+07
10  35  4.29965e+07
10  36  3.42416e+07
10  37  3.48329e+07
10  38  4.68108e+07
10  39  4.61118e+07
10  40  3.52883e+07
10  41  3.58272e+07
10  42  3.90942e+07
10  43  4.12274e+07
10  44  3.27722e+07
10  45  3.48409e+07
10  46  3.19871e+07
10  47  3.41369e+07
10  48  3.17637e+07
10  49  3.13832e+07
10  50  3.92006e+07
11  0  5.70365e+07
11  1  7.61783e+07
11  2  7.101e+07
11  3  8.92172e+07
11  4  1.40972e+08
11  5  8.31675e+07
11  6  6.56653e+07
11  7  6.78293e+07
11  8  5.04183e+07
11  9  5.55388e+07
11  10  8.0719e+07
11  11  7.07504e+07
11  12  6.34248e+07
11  13  4.94517e+07
11  14  4.51143e+07
11  15  4.59764e+07
11  16  4.71678e+07
11  17  4.73945e+07
11  18  4.97701e+07
11  19  5.8947e+07
11  20  5.2721e+07
11  21  4.45898e+07
11  22  5.16195e+07
11  23  6.03118e+07
11  24  7.16685e+07
11  25  1.25732e+08
11  26  4.18554e+08
11  27  1.0529e+08
11  28  8.85514e+07
11  29  7.71688e+07
11  30  5.89652e+07
11  31  4.82904e+07
11  32  4.81179e+07
11  33  4.64983e+07
11  34  6.00337e+07
11  35  4.86008e+07
11  36  3.4542e+07
11  37  3.70934e+07
11  38  3.54735e+07
11  39  3.82285e+07
11  40  3.3331e+07
11  41  3.75966e+07
11  42  4.5463e+07
11  43  3.27721e+07
11  44  3.76318e+07
11  45  3.91672e+07
11  46  3.81245e+07
11  47  2.10501e+07
11  48  3.19056e+07
11  49  4.57904e+07
11  50  4.63443e+07
12  0  5.9686e+07
12  1  6.01025e+07
12  2  6.57708e+07
12  3  8.51795e+07
12  4  1.25704e+08
12  5  9.21941e+07
12  6  7.34554e+07
12  7  6.16356e+07
12  8  5.09927e+07
12  9  5.30878e+07
12  10  6.845e+07
12  11  6.44951e+07
12  12  6.25318e+07
12  13  4.28829e+07
12  14  3.92741e+07
12  15  4.84177e+07
12  16  4.59947e+07
12  17  4.89195e+07
12  18  5.41606e+07
12  19  5.37026e+07
12  20  3.8555e+07
12  21  4.31749e+07
12  22  6.00075e+07
12  23  5.2759e+07
12  24  5.80049e+07
12  25  1.01653e+08
12  26  2.9995e+08
12  27  1.09368e+08
12  28  7.43362e+07
12  29  7.41941e+07
12  30  6.29162e+07
12  31  5.34711e+07
12  32  4.92582e+07
12  33  4.90768e+07
12  34  6.35197e+07
12  35  4.82835e+07
12  36  4.09645e+07
12  37  3.71039e+07
12  38  3.98765e+07
12  39  4.09744e+07
12  40  4.29567e+07
12  41  3.49884e+07
12  42  4.69366e+07
12  43  4.1502e+07
12  44  4.44905e+07
12  45  3.52169e+07
12  46  3.5455e+07
12  47  3.46327e+07
12  48  3.82368e+07
12  49  3.93102e+07
12  50  4.10557e+07
13  0  4.91239e+07
13  1  5.57626e+07
13  2  8.51332e+07
13  3  7.84208e+07
13  4  8.78351e+07
13  5  8.16909e+07
13  6  6.07545e+07
13  7  6.37636e+07
13  8  4.38457e+07
13  9  4.87471e+07
13  10  6.01195e+07
13  11  5.08303e+07
13  12  4.5322e+07
13  13  4.40167e+07
13  14  3.99776e+07
13  15  4.49502e+07
13  16  4.99817e+07
13  17  4.0598e+07
13  18  4.30414e+07
13  19  4.18511e+07
13  20  3.99657e+07
13  21  5.34577e+07
13  22  3.80607e+07
13  23  5.6541e+07
13  24  6.67949e+07
13  25  1.09389e+08
13  26  2.21113e+08
13  27  8.26819e+07
13  28  7.63283e+07
13  29  8.26251e+07
13  30  5.63946e+07
13  31  5.55133e+07
13  32  4.76296e+07
13  33  5.09813e+07
13  34  5.23966e+07
13  35  3.70013e+07
13  36  3.82117e+07
13  37  3.5769e+07
13  38  4.33376e+07
13  39  4.80466e+07
13  40  4.745e+07
13  41  4.9835e+07
13  42  4.51292e+07
13  43  4.53635e+07
13  44  3.06395e+07
13  45  4.52856e+07
13  46  3.89679e+07
13  47  2.77234e+07
13  48  3.23644e+07
13  49  4.21294e+07
13  50  3.35796e+07
14  0  4.84197e+07
14  1  5.90137e+07
14  2  6.82309e+07
14  3  6.97414e+07
14  4  8.55283e+07
14  5  7.43641e+07
14  6  5.91454e+07
14  7  5.20177e+07
14  8  4.44017e+07
14  9  4.38953e+07
14  10  5.86467e+07
14  11  4.8195e+07
14  12  4.47262e+07
14  13  4.63508e+07
14  14  4.04374e+07
14  15  4.35104e+07
14  16  4.09125e+07
14  17  4.56006e+07
14  18  4.67723e+07
14  19  5.17163e+07
14  20  4.80466e+07
14  21  4.65307e+07
14  22  5.61728e+07
14  23  4.80833e+07
14  24  6.46815e+07
14  25  7.72086e+07
14  26  2.04782e+08
14  27  8.2398e+07
14  28  7.40348e+07
14  29  7.21681e+07
14  30  5.37935e+07
14  31  5.08299e+07
14  32  5.83488e+07
14  33  4.9597e+07
14  34  6.03768e+07
14  35  4.67837e+07
14  36  3.22261e+07
14  37  3.93108e+07
14  38  3.96407e+07
14  39  4.39693e+07
14  40  4.86462e+07
14  41  4.71088e+07
14  42  4.6083e+07
14  43  4.00617e+07
14  44  3.20831e+07
14  45  3.74381e+07
14  46  4.77088e+07
14  47  3.22269e+07
14  48  3.74686e+07
14  49  3.59885e+07
14  50  4.34068e+07
15  0  4.79119e+07
15  1  5.37623e+07
15  2  6.39264e+07
15  3  7.41445e+07
15  4  7.00581e+07
15  5  6.58077e+07
15  6  5.48682e+07
15  7  3.95546e+07
15  8  4.22115e+07
15  9  4.04639e+07
15  10  5.06204e+07
15  11  4.63178e+07
15  12  4.69644e+07
15  13  4.03297e+07
15  14  3.47409e+07
15  15  3.95856e+07
15  16  4.68497e+07
15  17  4.60718e+07
15  18  3.95146e+07
15  19  4.09723e+07
15  20  5.06345e+07
15  21  3.90039e+07
15  22  5.63909e+07
15  23  5.10057e+07
15  24  7.34457e+07
15  25  7.96485e+07
15  26  1.49085e+08
15  27  7.58402e+07
15  28  6.07016e+07
15  29  7.15299e+07
15  30  5.10095e+07
15  31  5.34755e+07
15  32  5.79579e+07
15  33  6.15008e+07
15  34  5.58504e+07
15  35  4.42577e+07
15  36  3.24351e+07
15  37  4.4103e+07
15  38  4.71966e+07
15  39  3.87722e+07
15  40  5.8042e+07
15  41  5.09822e+07
15  42  4.95658e+07
15  43  4.49027e+07
15  44  3.20225e+07
15  45  4.2712e+07
15  46  4.51204e+07
15  47  3.79094e+07
15  48  4.34698e+07
15  49  3.90003e+07
15  50  4.64229e+07
16  0  4.16654e+07
16  1  6.25455e+07
16  2  7.52998e+07
16  3  8.22407e+07
16  4  7.4389e+07
16  5  6.92012e+07
16  6  6.80478e+07
16  7  5.48338e+07
16  8  4.58757e+07
16  9  4.98274e+07
16  10  5.14514e+07
16  11  5.37857e+07
16  12  4.74783e+07
16  13  4.56462e+07
16  14  4.73672e+07
16  15  4.37743e+07
16  16  5.49247e+07
16  17  4.17492e+07
16  18  4.52769e+07
16  19  4.33836e+07
16  20  5.51106e+07
16  21  4.00508e+07
16  22  6.23969e+07
16  23  6.00838e+07
16  24  6.88011e+07
16  25  1.00716e+08
16  26  1.27597e+08
16  27  7.85434e+07
16  28  7.80656e+07
16  29  6.64516e+07
16  30  5.89364e+07
16  31  5.52049e+07
16  32  5.37856e+07
16  33  5.98629e+07
16  34  5.03798e+07
16  35  4.29804e+07
16  36  3.98639e+07
16  37  4.32337e+07
16  38  4.26957e+07
16  39  4.02681e+07
16  40  5.29505e+07
16  41  4.91593e+07
16  42  3.96593e+07
16  43  3.46602e+07
16  44  4.53179e+07
16  45  4.46974e+07
16  46  4.18651e+07
16  47  3.41442e+07
16  48  3.61654e+07
16  49  3.89645e+07
16  50  5.37314e+07
17  0  5.52958e+07
17  1  5.51888e+07
17  2  6.52916e+07
17  3  7.22492e+07
17  4  7.5483e+07
17  5  6.61889e+07
17  6  5.98713e+07
17  7  5.45153e+07
17  8  4.57298e+07
17  9  4.51307e+07
17  10  5.04518e+07
17  11  5.73283e+07
17  12  4.48965e+07
17  13  4.0564e+07
17  14  4.20454e+07
17  15  4.27992e+07
17  16  4.65789e+07
17  17  5.13577e+07
17  18  4.45601e+07
17  19  4.77717e+07
17  20  6.60274e+07
17  21  5.45419e+07
17  22  6.60267e+07
17  23  4.91305e+07
17  24  7.03289e+07
17  25  9.88693e+07
17  26  1.21629e+08
17  27  8.15816e+07
17  28  6.58483e+07
17  29  6.55792e+07
17  30  6.20631e+07
17  31  5.34867e+07
17  32  5.46795e+07
17  33  4.8203e+07
17  34  5.15955e+07
17  35  4.65965e+07
17  36  3.70313e+07
17  37  3.71653e+07
17  38  4.19272e+07
17  39  5.05548e+07
17  40  5.102e+07
17  41  4.74617e+07
17  42  4.29702e+07
17  43  4.41867e+07
17  44  4.27891e+07
17  45  4.12504e+07
17  46  4.68255e+07
17  47  3.29314e+07
17  48  4.2088e+07
17  49  4.13534e+07
17  50  3.85204e+07
18  0  5.40865e+07
18  1  5.80922e+07
18  2  6.82526e+07
18  3  7.51695e+07
18  4  6.42776e+07
18  5  7.17247e+07
18  6  5.54871e+07
18  7  4.67364e+07
18  8  3.9088e+07
18  9  4.81398e+07
18  10  5.72434e+07
18  11  5.27224e+07
18  12  4.81076e+07
18  13  4.77569e+07
18  14  3.71514e+07
18  15  5.09461e+07
18  16  4.4473e+07
18  17  5.8411e+07
18  18  4.55389e+07
18  19  4.06653e+07
18  20  6.05784e+07
18  21  3.84962e+07
18  22  5.58454e+07
18  23  6.45548e+07
18  24  7.41544e+07
18  25  9.79175e+07
18  26  1.22925e+08
18  27  7.90238e+07
18  28  6.98026e+07
18  29  6.04762e+07
18  30  6.081e+07
18  31  5.513e+07
18  32  5.08685e+07
18  33  6.38139e+07
18  34  5.59721e+07
18  35  4.55555e+07
18  36  3.79343e+07
18  37  4.34914e+07
18  38  3.96075e+07
18  39  4.01584e+07
18  40  4.35941e+07
18  41  5.06455e+07
18  42  4.51068e+07
18  43  3.9279e+07
18  44  4.56242e+07
18  45  4.89131e+07
18  46  4.69471e+07
18  47  3.16418e+07
18  48  3.99852e+07
18  49  3.49376e+07
18  50  5.69751e+07
19  0  5.22308e+07
19  1  5.75941e+07
19  2  8.64558e+07
19  3  6.43672e+07
19  4  7.02915e+07
19  5  7.30124e+07
19  6  6.88458e+07
19  7  5.27859e+07
19  8  5.24842e+07
19  9  3.8716e+07
19  10  4.72503e+07
19  11  5.9762e+07
19  12  4.79188e+07
19  13  4.80713e+07
19  14  5.27533e+07
19  15  5.06715e+07
19  16  5.02091e+07
19  17  5.06204e+07
19  18  4.2534e+07
19  19  4.21482e+07
19  20  5.53977e+07
19  21  4.71585e+07
19  22  5.02376e+07
19  23  5.0939e+07
19  24  7.76026e+07
19  25  9.08641e+07
19  26  9.20948e+07
19  27  6.62465e+07
19  28  5.79335e+07
19  29  5.45549e+07
19  30  5.45097e+07
19  31  5.63298e+07
19  32  6.07954e+07
19  33  4.97792e+07
19  34  5.07447e+07
19  35  4.9449e+07
19  36  3.54927e+07
19  37  3.51479e+07
19  38  4.24559e+07
19  39  4.04225e+07
19  40  4.5077e+07
19  41  5.28308e+07
19  42  4.28121e+07
19  43  4.46269e+07
19  44  4.00741e+07
19  45  6.33588e+07
19  46  4.87991e+07
19  47  4.46233e+07
19  48  4.57242e+07
19  49  3.59946e+07
19  50  5.00202e+07
20  0  5.38938e+07
20  1  6.3296e+07
20  2  7.19488e+07
20  3  7.40771e+07
20  4  6.77647e+07
20  5  8.16819e+07
20  6  6.81649e+07
20  7  5.47071e+07
20  8  5.373e+07
20  9  4.35019e+07
20  10  4.80539e+07
20  11  4.91449e+07
20  12  6.93927e+07
20  13  6.02212e+07
20  14  4.67883e+07
20  15  5.88164e+07
20  16  5.05204e+07
20  17  6.59692e+07
20  18  4.47619e+07
20  19  4.14909e+07
20  20  4.76745e+07
20  21  4.60975e+07
20  22  4.05953e+07
20  23  4.57402e+07
20  24  6.56152e+07
20  25  1.10638e+08
20  26  8.40222e+07
20  27  6.95542e+07
20  28  4.67737e+07
20  29  4.42905e+07
20  30  4.80926e+07
20  31  4.96645e+07
20  32  4.35451e+07
20  33  4.55534e+07
20  34  5.86719e+07
20  35  4.07292e+07
20  36  3.52425e+07
20  37  3.49335e+07
20  38  3.97323e+07
20  39  3.93995e+07
20  40  4.55051e+07
20  41  5.1039e+07
20  42  4.81178e+07
20  43  4.7459e+07
20  44  5.24378e+07
20  45  6.1115e+07
20  46  5.31259e+07
20  47  4.69056e+07
20  48  4.71016e+07
20  49  4.95823e+07
20  50  5.13264e+07
21  0  5.49547e+07
21  1  7.43134e+07
21  2  1.04214e+08
21  3  5.92654e+07
21  4  7.23068e+07
21  5  8.60163e+07
21  6  7.66485e+07
21  7  5.61229e+07
21  8  5.69637e+07
21  9  4.7973e+07
21  10  5.19486e+07
21  11  5.38726e+07
21  12  5.78773e+07
21  13  5.7447e+07
21  14  4.68323e+07
21  15  4.75711e+07
21  16  5.5457e+07
21  17  5.50705e+07
21  18  4.80836e+07
21  19  4.05342e+07
21  20  4.54079e+07
21  21  4.86575e+07
21  22  5.46701e+07
21  23  4.27045e+07
21  24  6.31698e+07
21  25  1.16598e+08
21  26  7.58899e+07
21  27  5.72282e+07
21  28  5.32088e+07
21  29  4.59688e+07
21  30  5.00621e+07
21  31  4.52159e+07
21  32  4.41604e+07
21  33  4.69746e+07
21  34  5.13827e+07
21  35  5.13569e+07
21  36  2.94196e+07
21  37  3.36897e+07
21  38  3.41729e+07
21  39  3.65063e+07
21  40  4.52192e+07
21  41  5.35406e+07
21  42  5.26256e+07
21  43  4.31591e+07
21  44  5.24418e+07
21  45  7.62264e+07
21  46  5.00352e+07
21  47  5.88022e+07
21  48  5.83965e+07
21  49  5.1433e+07
21  50  6.39489e+07
22  0  5.62609e+07
22  1  6.82678e+07
22  2  8.92142e+07
22  3  8.57633e+07
22  4  6.65278e+07
22  5  9.88115e+07
22  6  7.9199e+07
22  7  6.75001e+07
22  8  6.25028e+07
22  9  5.85838e+07
22  10  4.56368e+07
22  11  5.24734e+07
22  12  6.46851e+07
22  13  5.54524e+07
22  14  4.42704e+07
22  15  4.19738e+07
22  16  5.35265e+07
22  17  5.61379e+07
22  18  3.71789e+07
22  19  3.95508e+07
22  20  5.71959e+07
22  21  3.30935e+07
22  22  4.97888e+07
22  23  5.15682e+07
22  24  5.00445e+07
22  25  1.04101e+08
22  26  6.80629e+07
22  27  4.40195e+07
22  28  4.19644e+07
22  29  4.5559e+07
22  30  5.00362e+07
22  31  3.91845e+07
22  32  4.47583e+07
22  33  4.34991e+07
22  34  5.65661e+07
22  35  5.87155e+07
22  36  3.16857e+07
22  37  3.04885e+07
22  38  3.98893e+07
22  39  3.75605e+07
