row  column  (images_16_017.edf Cu-K*images_16_017.edf Ar-K**2.3)
6  40  3.17099e+06
6  41  3.30478e+06
6  42  2.69043e+06
6  43  5.40815e+06
6  44  6.87579e+06
6  45  3.57887e+06
6  46  291595
6  47  1.20618e+07
6  48  5.11148e+06
6  49  5.33202e+06
6  50  5.13506e+06
7  0  2.13906e+06
7  1  8.46216e+06
7  2  7.17069e+06
7  3  2.22331e+06
7  4  1.63896e+06
7  5  1.19285e+07
7  6  1.03001e+07
7  7  7.8137e+06
7  8  5.47345e+06
7  9  3.81553e+06
7  10  9.12946e+06
7  11  5.38591e+06
7  12  2.33745e+06
7  13  9.94409e+06
7  14  9.21621e+06
7  15  9.0733e+06
7  16  2.41182e+06
7  17  5.52489e+06
7  18  7.30441e+06
7  19  0
7  20  5.73018e+06
7  21  2.04515e+06
7  22  6.16156e+06
7  23  6.91646e+06
7  24  5.21944e+06
7  25  4.00917e+06
7  26  0
7  27  1.93209e+06
7  28  5.58836e+06
7  29  5.77449e+06
7  30  1.12559e+07
7  31  1.15241e+07
7  32  8.13688e+06
7  33  0
7  34  8.54829e+06
7  35  1.15428e+07
7  36  1.98146e+06
7  37  2.21646e+06
7  38  3.76778e+06
7  39  6.35795e+06
7  40  612825
7  41  3.52044e+06
7  42  4.57772e+06
7  43  1.19282e+06
7  44  6.647e+06
7  45  144460
7  46  2.07645e+06
7  47  7.633e+06
7  48  0
7  49  6.93374e+06
7  50  2.67059e+06
8  0  2.37756e+06
8  1  5.47981e+06
8  2  3.32486e+06
8  3  1.7222e+06
8  4  8.94676e+06
8  5  6.94079e+06
8  6  8.74715e+06
8  7  6.63582e+06
8  8  1.95471e+06
8  9  1.39071e+06
8  10  9.8947e+06
8  11  6.06314e+06
8  12  0
8  13  6.0086e+06
8  14  0
8  15  6.34151e+06
8  16  8.59606e+06
8  17  3.59916e+06
8  18  4.90332e+06
8  19  9.76266e+06
8  20  6.28174e+06
8  21  4.26745e+06
8  22  5.31839e+06
8  23  5.65018e+06
8  24  7.04435e+06
8  25  0
8  26  0
8  27  99185.2
8  28  7.09208e+06
8  29  9.80867e+06
8  30  3.88199e+06
8  31  5.56634e+06
8  32  0
8  33  3.33027e+06
8  34  3.84237e+06
8  35  4.4946e+06
8  36  2.08053e+06
8  37  4.82532e+06
8  38  8.87859e+06
8  39  6.87227e+06
8  40  4.71361e+06
8  41  6.51433e+06
8  42  4.39281e+06
8  43  1.18513e+06
8  44  4.5576e+06
8  45  4.23987e+06
8  46  7.08062e+06
8  47  4.04517e+06
8  48  5.41306e+06
8  49  9.97633e+06
8  50  2.66762e+06
9  0  9.22131e+06
9  1  6.94674e+06
9  2  1.03907e+07
9  3  1.19156e+07
9  4  6.41211e+06
9  5  1.23829e+07
9  6  3.40083e+06
9  7  2.77638e+06
9  8  1.03561e+06
9  9  2.62665e+06
9  10  4.6315e+06
9  11  6.43321e+06
9  12  873566
9  13  4.10455e+06
9  14  1.0567e+07
9  15  4.20375e+06
9  16  5.06697e+06
9  17  4.38466e+06
9  18  8.37317e+06
9  19  1.55334e+06
9  20  4.58945e+06
9  21  3.80811e+06
9  22  5.47194e+06
9  23  6.58765e+06
9  24  9.16884e+06
9  25  5.75793e+06
9  26  0
9  27  2.12127e+06
9  28  7.50967e+06
9  29  9.72955e+06
9  30  9.77155e+06
9  31  4.57839e+06
9  32  3.28234e+06
9  33  4.46602e+06
9  34  9.86278e+06
9  35  916998
9  36  6.51683e+06
9  37  1.15869e+07
9  38  7.01283e+06
9  39  559075
9  40  5.05014e+06
9  41  0
9  42  2.96905e+06
9  43  1.00957e+06
9  44  2.75141e+06
9  45  2.58104e+06
9  46  0
9  47  1.43012e+07
9  48  6.41923e+06
9  49  7.60611e+06
9  50  8.83523e+06
10  0  5.80679e+06
10  1  3.58361e+06
10  2  2.64102e+06
10  3  6.07619e+06
10  4  3.74522e+06
10  5  1.21221e+07
10  6  5.65151e+06
10  7  4.60671e+06
10  8  3.43944e+06
10  9  6.48678e+06
10  10  3.20071e+06
10  11  8.70732e+06
10  12  1.21642e+07
10  13  2.5077e+06
10  14  1.01919e+07
10  15  3.65615e+06
10  16  4.89689e+06
10  17  9.34832e+06
10  18  8.89292e+06
10  19  7.11565e+06
10  20  6.11036e+06
10  21  3.17888e+06
10  22  1.33501e+06
10  23  2.43202e+06
10  24  0
10  25  4.25282e+06
10  26  0
10  27  7.45618e+06
10  28  1.74181e+06
10  29  4.47894e+06
10  30  4.54245e+06
10  31  0
10  32  0
10  33  8.35042e+06
10  34  6.2917e+06
10  35  0
10  36  7.92169e+06
10  37  681251
10  38  1.15402e+07
10  39  1.0021e+07
10  40  5.03214e+06
10  41  2.19969e+06
10  42  5.24047e+06
10  43  5.70761e+06
10  44  7.90267e+06
10  45  3.57031e+06
10  46  8.2923e+06
10  47  0
10  48  397004
10  49  540032
10  50  1.4777e+06
11  0  7.29733e+06
11  1  9.9827e+06
11  2  1.43796e+06
11  3  4.26495e+06
11  4  7.44217e+06
11  5  9.09794e+06
11  6  4.7603e+06
11  7  4.21159e+06
11  8  8.4546e+06
11  9  3.43419e+06
11  10  5.15278e+06
11  11  3.83859e+06
11  12  7.52923e+06
11  13  0
11  14  0
11  15  2.64008e+06
11  16  7.58126e+06
11  17  4.84124e+06
11  18  8.2341e+06
11  19  4.22919e+06
11  20  1.2352e+06
11  21  2.28738e+06
11  22  4.85479e+06
11  23  8.04217e+06
11  24  8.78179e+06
11  25  1.27299e+06
11  26  0
11  27  9.78543e+06
11  28  7.72356e+06
11  29  5.41886e+06
11  30  9.40639e+06
11  31  3.38935e+06
11  32  6.06181e+06
11  33  9.56449e+06
11  34  3.11521e+06
11  35  7.09341e+06
11  36  6.37955e+06
11  37  5.86792e+06
11  38  1.01788e+07
11  39  5.9604e+06
11  40  7.67676e+06
11  41  6.87705e+06
11  42  5.71777e+06
11  43  0
11  44  36749.8
11  45  5.04621e+06
11  46  5.86701e+06
11  47  1.04154e+06
11  48  0
11  49  0
11  50  2.01628e+06
12  0  9.22649e+06
12  1  2.60078e+06
12  2  4.79137e+06
12  3  6.55666e+06
12  4  3.74437e+06
12  5  5.45325e+06
12  6  4.64191e+06
12  7  3.50163e+06
12  8  5.19929e+06
12  9  1.17819e+07
12  10  5.74698e+06
12  11  9.01143e+06
12  12  6.50978e+06
12  13  3.70043e+06
12  14  4.93305e+06
12  15  6.81308e+06
12  16  6.43645e+06
12  17  6.87287e+06
12  18  7.76855e+06
12  19  0
12  20  6.55367e+06
12  21  1.14657e+06
12  22  7.72094e+06
12  23  3.44267e+06
12  24  8.0997e+06
12  25  2.33362e+06
12  26  0
12  27  2.2641e+06
12  28  6.20816e+06
12  29  1.47966e+06
12  30  6.76449e+06
12  31  9.7594e+06
12  32  3.10294e+06
12  33  1.20051e+06
12  34  4.40247e+06
12  35  8.67553e+06
12  36  3.16842e+06
12  37  275493
12  38  0
12  39  7.27284e+06
12  40  9.67033e+06
12  41  1.88435e+06
12  42  1.13173e+07
12  43  1.26618e+07
12  44  2.61977e+06
12  45  0
12  46  4.65747e+06
12  47  1.24158e+06
12  48  1.15404e+07
12  49  3.35224e+06
12  50  0
13  0  3.68649e+06
13  1  8.59196e+06
13  2  1.11979e+07
13  3  9.00795e+06
13  4  1.32003e+07
13  5  1.17211e+07
13  6  8.74763e+06
13  7  1.33572e+06
13  8  6.78256e+06
13  9  6.00276e+06
13  10  3.73062e+06
13  11  1.08691e+07
13  12  6.76852e+06
13  13  1.73317e+06
13  14  9.91885e+06
13  15  4.18414e+06
13  16  2.49924e+06
13  17  5.70875e+06
13  18  3.1049e+06
13  19  1.52439e+06
13  20  0
13  21  0
13  22  0
13  23  7.41422e+06
13  24  0
13  25  708825
13  26  2.17771e+06
13  27  5.5813e+06
13  28  6.52065e+06
13  29  9.95287e+06
13  30  5.3498e+06
13  31  1.40911e+06
13  32  5.83969e+06
13  33  699012
13  34  5.09753e+06
13  35  8.55295e+06
13  36  1.77534e+06
13  37  4.13374e+06
13  38  7.94503e+06
13  39  9.62614e+06
13  40  3.27657e+06
13  41  6.25081e+06
13  42  8.01569e+06
13  43  2.11073e+06
13  44  1.20814e+06
13  45  3.22806e+06
13  46  9.91719e+06
13  47  5.72941e+06
13  48  6.41642e+06
13  49  3.752e+06
13  50  5.05497e+06
14  0  1.4247e+06
14  1  2.36289e+06
14  2  7.37949e+06
14  3  4.57301e+06
14  4  0
14  5  3.33347e+06
14  6  932300
14  7  3.64827e+06
14  8  3.99225e+06
14  9  4.60064e+06
14  10  1.54021e+06
14  11  1.18646e+07
14  12  4.61381e+06
14  13  7.49209e+06
14  14  1.41633e+06
14  15  4.3193e+06
14  16  4.35505e+06
14  17  1.7755e+06
14  18  3.59605e+06
14  19  3.97647e+06
14  20  4.30797e+06
14  21  5.78444e+06
14  22  9.96667e+06
14  23  1.68588e+06
14  24  5.13398e+06
14  25  8.67417e+06
14  26  6.26523e+06
14  27  7.3397e+06
14  28  4.28147e+06
14  29  0
14  30  5.43503e+06
14  31  1.10572e+07
14  32  6.07198e+06
14  33  1.00341e+07
14  34  1.13153e+07
14  35  5.31756e+06
14  36  246226
14  37  0
14  38  6.0974e+06
14  39  6.6926e+06
14  40  6.79814e+06
14  41  0
14  42  4.73488e+06
14  43  4.06778e+06
14  44  5.45395e+06
14  45  0
14  46  7.51558e+06
14  47  4.90704e+06
14  48  2.73833e+06
14  49  5.41164e+06
14  50  0
15  0  1.75081e+06
15  1  1.13718e+07
15  2  3.71901e+06
15  3  7.14875e+06
15  4  3.7345e+06
15  5  1.80079e+06
15  6  5.11174e+06
15  7  4.13766e+06
15  8  8.42651e+06
15  9  0
15  10  1.53348e+06
15  11  2.7361e+06
15  12  2.07872e+06
15  13  6.46771e+06
15  14  4.97316e+06
15  15  0
15  16  9.0354e+06
15  17  539604
15  18  3.8369e+06
15  19  7.65432e+06
15  20  2.36662e+06
15  21  3.8987e+06
15  22  394575
15  23  5.74391e+06
15  24  8.0757e+06
15  25  8.58529e+06
15  26  3.12782e+06
15  27  7.57254e+06
15  28  3.37805e+06
15  29  1.02658e+07
15  30  1.42353e+07
15  31  1.0611e+07
15  32  3.72985e+06
15  33  6.23765e+06
15  34  8.53656e+06
15  35  4.28983e+06
15  36  738277
15  37  9.23078e+06
15  38  3.13564e+06
15  39  5.07401e+06
15  40  7.3499e+06
15  41  6.70942e+06
15  42  7.58906e+06
15  43  5.91132e+06
15  44  5.09192e+06
15  45  7.07618e+06
15  46  4.09176e+06
15  47  5.72499e+06
15  48  0
15  49  3.66602e+06
15  50  5.42827e+06
16  0  4.00023e+06
16  1  8.46573e+06
16  2  4.6269e+06
16  3  8.6927e+06
16  4  887735
16  5  7.47021e+06
16  6  4.79601e+06
16  7  6.70968e+06
16  8  1.06027e+06
16  9  4.63967e+06
16  10  3.57752e+06
16  11  0
16  12  5.21795e+06
16  13  3.52903e+06
16  14  5.13748e+06
16  15  3.13338e+06
16  16  2.13388e+06
16  17  4.2525e+06
16  18  0
16  19  5.8466e+06
16  20  591690
16  21  5.3494e+06
16  22  3.73537e+06
16  23  4.88924e+06
16  24  1.28967e+07
16  25  8.52699e+06
16  26  1.57653e+06
16  27  8.21949e+06
16  28  1.0101e+07
16  29  3.41119e+06
16  30  1.03515e+07
16  31  2.67685e+06
16  32  4.22139e+06
16  33  6.6418e+06
16  34  8.8038e+06
16  35  9.50602e+06
16  36  0
16  37  3.5287e+06
16  38  0
16  39  0
16  40  7.86095e+06
16  41  3.5501e+06
16  42  0
16  43  1.98244e+06
16  44  6.13412e+06
16  45  5.9115e+06
16  46  1.03196e+07
16  47  5.33769e+06
16  48  4.05616e+06
16  49  1.74382e+06
16  50  0
17  0  8.18377e+06
17  1  1.06381e+07
17  2  5.03509e+06
17  3  6.03858e+06
17  4  2.52965e+06
17  5  4.58109e+06
17  6  4.05764e+06
17  7  1.06459e+07
17  8  1.26263e+07
17  9  0
17  10  2.49869e+06
17  11  6.8984e+06
17  12  3.74023e+06
17  13  6.65453e+06
17  14  5.69291e+06
17  15  8.3749e+06
17  16  3.91265e+06
17  17  1.81208e+06
17  18  4.90658e+06
17  19  0
17  20  3.37547e+06
17  21  2.60552e+06
17  22  7.34318e+06
17  23  1.26124e+07
17  24  9.78585e+06
17  25  9.20597e+06
17  26  8.35754e+06
17  27  1.09604e+07
17  28  1.24249e+07
17  29  7.31155e+06
17  30  2.53563e+06
17  31  4.13028e+06
17  32  8.28634e+06
17  33  6.08543e+06
17  34  8.4068e+06
17  35  5.57758e+06
17  36  6.93918e+06
17  37  4.23487e+06
17  38  2.66499e+06
17  39  2.1831e+06
17  40  7.5775e+06
17  41  5.2329e+06
17  42  9.73084e+06
17  43  1.57496e+06
17  44  9.16559e+06
17  45  5.17574e+06
17  46  781910
17  47  7.8978e+06
17  48  3.8266e+06
17  49  4.91416e+06
17  50  4.45217e+06
18  0  5.44451e+06
18  1  9.85759e+06
18  2  2.22441e+06
18  3  5.86152e+06
18  4  0
18  5  4.72083e+06
18  6  4.96166e+06
18  7  3.03159e+06
18  8  7.31347e+06
18  9  6.4733e+06
18  10  5.76754e+06
18  11  2.47194e+06
18  12  1.08402e+07
18  13  0
18  14  5.85217e+06
18  15  5.73509e+06
18  16  6.02573e+06
18  17  4.15345e+06
18  18  4.49024e+06
18  19  8.60484e+06
18  20  4.08309e+06
18  21  4.19482e+06
18  22  2.6036e+06
18  23  1.27992e+07
18  24  7.55285e+06
18  25  1.33547e+07
18  26  6.09111e+06
18  27  0
18  28  7.92609e+06
18  29  6.42415e+06
18  30  2.94816e+06
18  31  1.01352e+07
18  32  5.49423e+06
18  33  7.72314e+06
18  34  6.67481e+06
18  35  3.78343e+06
18  36  7.93733e+06
18  37  2.45685e+06
18  38  8.50309e+06
18  39  7.42745e+06
18  40  7.64553e+06
18  41  8.20907e+06
18  42  4.57184e+06
18  43  5.05676e+06
18  44  2.95823e+06
18  45  3.73692e+06
18  46  5.83559e+06
18  47  6.77597e+06
18  48  4.44775e+06
18  49  1.22302e+07
18  50  6.93815e+06
19  0  7.67772e+06
19  1  3.64377e+06
19  2  1.65067e+07
19  3  9.99484e+06
19  4  0
19  5  6.79506e+06
19  6  3.25963e+06
19  7  8.63015e+06
19  8  9.01334e+06
19  9  9.71055e+06
19  10  1.71022e+06
19  11  1.22463e+06
19  12  4.25369e+06
19  13  7.79613e+06
19  14  1.9688e+06
19  15  8.26319e+06
19  16  2.03461e+06
19  17  8.42383e+06
19  18  7.13055e+06
19  19  7.35011e+06
19  20  7.64708e+06
19  21  6.51385e+06
19  22  1.06723e+07
19  23  8.37316e+06
19  24  6.50501e+06
19  25  4.87173e+06
19  26  8.11819e+06
19  27  2.44268e+06
19  28  5.59941e+06
19  29  4.33737e+06
19  30  481821
19  31  2.33235e+06
19  32  7.84238e+06
19  33  6.63782e+06
19  34  3.09039e+06
19  35  6.25179e+06
19  36  8.85969e+06
19  37  5.88678e+06
19  38  0
19  39  1.20063e+06
19  40  6.32847e+06
19  41  0
19  42  1.48238e+06
19  43  2.66684e+06
19  44  4.99995e+06
19  45  4.14274e+06
19  46  1.18751e+07
19  47  3.17993e+06
19  48  1.02012e+07
19  49  2.91834e+06
19  50  3.74837e+06
20  0  6.08828e+06
20  1  6.90718e+06
20  2  2.85651e+06
20  3  1.02586e+07
20  4  3.37607e+06
20  5  7.77946e+06
20  6  8.83784e+06
20  7  0
20  8  7.58749e+06
20  9  3.02527e+06
20  10  0
20  11  9.10734e+06
20  12  3.63393e+06
20  13  2.97838e+06
20  14  7.48486e+06
20  15  6.01864e+06
20  16  4.47635e+06
20  17  4.18971e+06
20  18  1.90488e+06
20  19  6.52312e+06
20  20  3.69016e+06
20  21  1.7313e+06
20  22  0
20  23  1.03326e+07
20  24  707338
20  25  645465
20  26  5.22273e+06
20  27  2.73877e+06
20  28  6.55159e+06
20  29  6.72729e+06
20  30  7.84692e+06
20  31  5.56527e+06
20  32  1.06816e+07
20  33  0
20  34  1.069e+07
20  35  4.02635e+06
20  36  8.41989e+06
20  37  1.46676e+06
20  38  3.19988e+06
20  39  3.17856e+06
20  40  4.70981e+06
20  41  3.29605e+06
20  42  1.2487e+06
20  43  7.01919e+06
20  44  4.7076e+06
20  45  9.83649e+06
20  46  3.71312e+06
20  47  6.14733e+06
20  48  9.14063e+06
20  49  5.00953e+06
20  50  6.37085e+06
21  0  3.97697e+06
21  1  5.38841e+06
21  2  0
21  3  5.61798e+06
21  4  5.19455e+06
21  5  8.1568e+06
21  6  5.33528e+06
21  7  4.73941e+06
21  8  0
21  9  7.57186e+06
21  10  3.74338e+06
21  11  4.97806e+06
21  12  5.90943e+06
21  13  5.4355e+06
21  14  1.07602e+06
21  15  6.27232e+06
21  16  5.85585e+06
21  17  5.58173e+06
21  18  1.02904e+07
21  19  9.76128e+06
21  20  5.22125e+06
21  21  2.03822e+06
21  22  3.22334e+06
21  23  517582
21  24  2.48389e+06
21  25  4.99672e+06
21  26  9.59858e+06
21  27  6.86111e+06
21  28  3.97028e+06
21  29  4.86032e+06
21  30  2.87409e+06
21  31  5.5514e+06
21  32  9.79668e+06
21  33  4.994e+06
21  34  7.24618e+06
21  35  5.13083e+06
21  36  0
21  37  2.3277e+06
21  38  5.9235e+06
21  39  8.47145e+06
21  40  4.25459e+06
21  41  2.4281e+06
21  42  6.60278e+06
21  43  6.14562e+06
21  44  3.98686e+06
21  45  4.32403e+06
21  46  3.75815e+06
21  47  1.08134e+07
21  48  9.15586e+06
21  49  6.12883e+06
21  50  1.61121e+07
22  0  3.98085e+06
22  1  4.9819e+06
22  2  3.44126e+06
22  3  9.21781e+06
22  4  7.97146e+06
22  5  850723
22  6  1.16491e+07
22  7  1.07396e+07
22  8  3.82062e+06
22  9  8.48959e+06
22  10  9.69371e+06
22  11  1.18906e+06
22  12  5.35283e+06
22  13  5.59071e+06
22  14  3.33856e+06
22  15  4.81595e+06
22  16  7.98095e+06
22  17  5.3177e+06
22  18  571079
22  19  4.11047e+06
22  20  4.31705e+06
22  21  6.93685e+06
22  22  9.27517e+06
22  23  0
22  24  2.84071e+06
22  25  2.33341e+06
22  26  1.89696e+06
22  27  5.53183e+06
22  28  3.88597e+06
22  29  7.58244e+06
22  30  3.23577e+06
22  31  0
22  32  4.51402e+06
22  33  9.97244e+06
22  34  2.28371e+06
22  35  7.32724e+06
22  36  1.22146e+07
22  37  6.44587e+06
22  38  1.8404e+06
22  39  8.10857e+06
22  40  547411
22  41  0
22  42  1.79894e+06
22  43  7.90726e+06
22  44  4.09241e+06
22  45  3.8144e+06
22  46  5.81557e+06
22  47  8.32096e+06
22  48  1.34027e+07
22  49  3.81672e+06
22  50  7.44852e+06
23  0  6.3456e+06
23  1  7.83641e+06
23  2  6.82115e+06
23  3  7.3871e+06
23  4  5.61349e+06
23  5  8.77281e+06
23  6  3.1802e+06
23  7  6.85146e+06
23  8  5.47894e+06
23  9  5.26539e+06
23  10  7.45851e+06
23  11  3.94025e+06
23  12  6.18693e+06
23  13  9.30396e+06
23  14  3.3652e+06
23  15  7.72464e+06
23  16  7.37551e+06
23  17  4.43342e+06
23  18  8.60269e+06
23  19  1.27978e+06
23  20  5.8095e+06
23  21  4.60456e+06
23  22  0
23  23  3.95365e+06
23  24  7.45082e+06
23  25  6.34876e+06
23  26  833016
23  27  8.76052e+06
23  28  5.53149e+06
23  29  8.81406e+06
23  30  1.61932e+06
23  31  9.43014e+06
23  32  5.86481e+06
23  33  1.60413e+06
23  34  9.9135e+06
23  35  2.36366e+06
23  36  1.45092e+06
23  37  7.96887e+06
23  38  1.1789e+07
23  39  6.84947e+06
23  40  0
23  41  1.00712e+07
23  42  8.74789e+06
23  43  2.70651e+06
23  44  6.28415e+06
23  45  8.89172e+06
23  46  5.97104e+06
23  47  7.98693e+06
23  48  1.28523e+07
23  49  2.24929e+06
23  50  1.03267e+07
24  0  9.73065e+06
24  1  8.45897e+06
24  2  3.87889e+06
24  3  9.04508e+06
24  4  7.33001e+06
24  5  5.96803e+06
24  6  1.74198e+06
24  7  7.32797e+06
24  8  4.89906e+06
24  9  7.00189e+06
24  10  9.07276e+06
24  11  7.34239e+06
24  12  5.60637e+06
24  13  6.96914e+06
24  14  5.95349e+06
24  15  8.58306e+06
24  16  6.25773e+06
24  17  1.02432e+07
24  18  910666
24  19  718486
24  20  3.3744e+06
24  21  0
