row  column  (images_17_538.edf Cu-K*images_17_538.edf Ar-K**2.3)
5  30  4.14809e+06
5  31  3.83192e+06
5  32  5.68704e+06
5  33  3.68939e+06
5  34  6.91836e+06
5  35  5.2377e+06
5  36  3.59962e+06
5  37  3.0516e+06
5  38  6.0186e+06
5  39  4.98422e+06
5  40  5.1716e+06
5  41  6.86054e+06
5  42  7.02227e+06
5  43  4.90461e+06
5  44  2.18348e+06
5  45  5.01955e+06
5  46  3.96447e+06
5  47  3.20071e+06
5  48  6.78334e+06
5  49  1.54319e+06
5  50  4.02059e+06
5  51  3.81511e+06
5  52  6.46882e+06
5  53  5.2826e+06
5  54  3.18031e+06
5  55  3.53119e+06
5  56  1.78756e+06
5  57  4.33488e+06
5  58  6.69668e+06
5  59  4.04309e+06
5  60  3.40964e+06
5  61  2.13097e+06
5  62  2.16866e+06
5  63  3.92933e+06
5  64  3.25791e+06
5  65  5.43548e+06
5  66  6.647e+06
5  67  7.30955e+06
5  68  1.7274e+06
5  69  5.61382e+06
5  70  6.81043e+06
5  71  5.83603e+06
5  72  5.93848e+06
5  73  1.41962e+06
5  74  5.06968e+06
5  75  5.016e+06
5  76  7.2642e+06
5  77  7.37136e+06
5  78  5.85557e+06
5  79  6.37993e+06
5  80  3.64778e+06
6  0  7.49534e+06
6  1  5.87223e+06
6  2  3.00943e+06
6  3  8.08299e+06
6  4  6.70845e+06
6  5  6.55178e+06
6  6  5.77933e+06
6  7  5.54087e+06
6  8  4.52654e+06
6  9  6.80275e+06
6  10  3.50877e+06
6  11  5.93759e+06
6  12  5.64076e+06
6  13  3.34154e+06
6  14  8.67158e+06
6  15  3.36015e+06
6  16  5.79779e+06
6  17  4.15825e+06
6  18  7.09276e+06
6  19  5.47359e+06
6  20  5.74052e+06
6  21  5.49215e+06
6  22  2.32883e+06
6  23  6.25753e+06
6  24  3.8434e+06
6  25  6.62785e+06
6  26  5.70871e+06
6  27  2.68025e+06
6  28  3.84026e+06
6  29  3.85632e+06
6  30  4.07564e+06
6  31  4.3833e+06
6  32  0
6  33  983505
6  34  4.32775e+06
6  35  5.52332e+06
6  36  4.74618e+06
6  37  4.14429e+06
6  38  510730
6  39  3.60769e+06
6  40  5.04627e+06
6  41  7.79004e+06
6  42  5.79444e+06
6  43  6.71621e+06
6  44  3.7711e+06
6  45  1.65467e+06
6  46  7.05769e+06
6  47  3.27646e+06
6  48  4.39609e+06
6  49  4.66805e+06
6  50  1.7957e+06
6  51  3.19954e+06
6  52  1.56609e+06
6  53  2.36298e+06
6  54  6.35894e+06
6  55  6.90634e+06
6  56  4.4869e+06
6  57  4.1559e+06
6  58  3.82206e+06
6  59  2.77671e+06
6  60  4.63693e+06
6  61  4.56378e+06
6  62  5.50196e+06
6  63  3.54395e+06
6  64  4.78718e+06
6  65  4.94555e+06
6  66  4.56796e+06
6  67  3.26107e+06
6  68  754940
6  69  5.87412e+06
6  70  4.09537e+06
6  71  6.12444e+06
6  72  7.52628e+06
6  73  6.67836e+06
6  74  5.20541e+06
6  75  7.32729e+06
6  76  7.63308e+06
6  77  5.49122e+06
6  78  9.95058e+06
6  79  9.90283e+06
6  80  6.57199e+06
7  0  6.35022e+06
7  1  3.68153e+06
7  2  3.04469e+06
7  3  5.92659e+06
7  4  5.54289e+06
7  5  4.76319e+06
7  6  4.87766e+06
7  7  3.12554e+06
7  8  5.88866e+06
7  9  2.26579e+06
7  10  3.57938e+06
7  11  3.87147e+06
7  12  4.28152e+06
7  13  2.7851e+06
7  14  6.73324e+06
7  15  7.16886e+06
7  16  5.02074e+06
7  17  4.57645e+06
7  18  6.78987e+06
7  19  4.60741e+06
7  20  6.20055e+06
7  21  3.29796e+06
7  22  4.08436e+06
7  23  3.3312e+06
7  24  5.34645e+06
7  25  1.52416e+06
7  26  4.24091e+06
7  27  4.90517e+06
7  28  1.34434e+06
7  29  1.86257e+06
7  30  5.62064e+06
7  31  2.57118e+06
7  32  1.41476e+06
7  33  3.94658e+06
7  34  2.12429e+06
7  35  5.74583e+06
7  36  0
7  37  1.37376e+06
7  38  6.91911e+06
7  39  2.26343e+06
7  40  4.13267e+06
7  41  7.12942e+06
7  42  4.05211e+06
7  43  2.73801e+06
7  44  3.74442e+06
7  45  2.65055e+06
7  46  3.56165e+06
7  47  7.45431e+06
7  48  2.48582e+06
7  49  2.32821e+06
7  50  1.71707e+06
7  51  2.9885e+06
7  52  2.98354e+06
7  53  4.19489e+06
7  54  3.95067e+06
7  55  2.74009e+06
7  56  4.55786e+06
7  57  3.12004e+06
7  58  2.97376e+06
7  59  4.5077e+06
7  60  3.23133e+06
7  61  8.82878e+06
7  62  3.87249e+06
7  63  3.73321e+06
7  64  4.78657e+06
7  65  5.15904e+06
7  66  2.02322e+06
7  67  3.30267e+06
7  68  0
7  69  1.0379e+07
7  70  6.91746e+06
7  71  4.0176e+06
7  72  7.67122e+06
7  73  3.24616e+06
7  74  6.63693e+06
7  75  9.03036e+06
7  76  4.20518e+06
7  77  3.25574e+06
7  78  8.6947e+06
7  79  1.68218e+06
7  80  2.3379e+06
8  0  7.18354e+06
8  1  5.74043e+06
8  2  7.78858e+06
8  3  6.59103e+06
8  4  6.5398e+06
8  5  4.87048e+06
8  6  6.0852e+06
8  7  5.28086e+06
8  8  3.60581e+06
8  9  2.21354e+06
8  10  3.22558e+06
8  11  2.55326e+06
8  12  6.1581e+06
8  13  2.97261e+06
8  14  2.51224e+06
8  15  4.51575e+06
8  16  4.20158e+06
8  17  5.03145e+06
8  18  5.26536e+06
8  19  7.5553e+06
8  20  4.6765e+06
8  21  4.07596e+06
8  22  4.9225e+06
8  23  6.7357e+06
8  24  3.67024e+06
8  25  1.44665e+06
8  26  7.60554e+06
8  27  6.42753e+06
8  28  4.57812e+06
8  29  8.14655e+06
8  30  5.12174e+06
8  31  5.51869e+06
8  32  0
8  33  1.93147e+06
8  34  4.23952e+06
8  35  7.30373e+06
8  36  3.59521e+06
8  37  694261
8  38  1.20722e+06
8  39  6.00606e+06
8  40  3.09724e+06
8  41  4.84525e+06
8  42  2.04361e+06
8  43  2.74825e+06
8  44  3.12999e+06
8  45  2.05122e+06
8  46  6.09459e+06
8  47  3.67863e+06
8  48  719270
8  49  2.08538e+06
8  50  366480
8  51  4.78223e+06
8  52  3.66329e+06
8  53  875902
8  54  4.88418e+06
8  55  5.00639e+06
8  56  3.98902e+06
8  57  3.85931e+06
8  58  7.13751e+06
8  59  4.91379e+06
8  60  2.28966e+06
8  61  2.92394e+06
8  62  2.59468e+06
8  63  1.45239e+06
8  64  5.73386e+06
8  65  2.32619e+06
8  66  1.9365e+06
8  67  4.01427e+06
8  68  3.75238e+06
8  69  2.76382e+06
8  70  6.52052e+06
8  71  553066
8  72  3.17123e+06
8  73  3.67607e+06
8  74  3.62926e+06
8  75  6.31022e+06
8  76  9.10665e+06
8  77  3.65556e+06
8  78  2.01529e+06
8  79  6.9168e+06
8  80  9.23965e+06
9  0  6.83725e+06
9  1  9.94168e+06
9  2  6.16359e+06
9  3  4.67939e+06
9  4  8.53708e+06
9  5  6.54363e+06
9  6  5.27207e+06
9  7  4.06938e+06
9  8  2.86997e+06
9  9  6.87293e+06
9  10  4.95052e+06
9  11  5.34738e+06
9  12  3.45506e+06
9  13  4.9479e+06
9  14  4.1664e+06
9  15  5.24228e+06
9  16  6.27055e+06
9  17  2.70854e+06
9  18  4.37277e+06
9  19  5.13064e+06
9  20  3.25214e+06
9  21  3.07979e+06
9  22  3.45042e+06
9  23  2.20077e+06
9  24  3.45488e+06
9  25  4.11854e+06
9  26  4.84901e+06
9  27  763308
9  28  2.64997e+06
9  29  1.84308e+06
9  30  5.55705e+06
9  31  7.14912e+06
9  32  5.10346e+06
9  33  2.9654e+06
9  34  3.12363e+06
9  35  4.59997e+06
9  36  7.41059e+06
9  37  2.78966e+06
9  38  0
9  39  4.84124e+06
9  40  102079
9  41  2.11629e+06
9  42  4.58234e+06
9  43  529277
9  44  4.84703e+06
9  45  4.12104e+06
9  46  3.95998e+06
9  47  1.82904e+06
9  48  965651
9  49  4.85142e+06
9  50  1.67358e+06
9  51  6.85159e+06
9  52  1.01511e+06
9  53  5.21611e+06
9  54  3.7336e+06
9  55  2.062e+06
9  56  1.53516e+06
9  57  3.15526e+06
9  58  7.17144e+06
9  59  2.75029e+06
9  60  3.53866e+06
9  61  4.92625e+06
9  62  999147
9  63  2.35507e+06
9  64  7.1141e+06
9  65  2.26801e+06
9  66  5.22997e+06
9  67  6.14983e+06
9  68  4.24856e+06
9  69  5.82476e+06
9  70  3.96425e+06
9  71  6.2504e+06
9  72  4.70933e+06
9  73  2.8088e+06
9  74  4.27476e+06
9  75  4.96838e+06
9  76  7.10706e+06
9  77  6.49261e+06
9  78  8.75185e+06
9  79  5.26198e+06
9  80  227146
10  0  4.58367e+06
10  1  4.66221e+06
10  2  5.51425e+06
10  3  5.11137e+06
10  4  4.51074e+06
10  5  5.40919e+06
10  6  2.90386e+06
10  7  5.92148e+06
10  8  5.20286e+06
10  9  5.55618e+06
10  10  4.3365e+06
10  11  2.48228e+06
10  12  2.11346e+06
10  13  6.13859e+06
10  14  3.30299e+06
10  15  2.60866e+06
10  16  4.59117e+06
10  17  2.99293e+06
10  18  3.27977e+06
10  19  5.12757e+06
10  20  6.62562e+06
10  21  2.44235e+06
10  22  6.76788e+06
10  23  6.01229e+06
10  24  2.48918e+06
10  25  3.75526e+06
10  26  1.92785e+06
10  27  3.17326e+06
10  28  384313
10  29  3.24428e+06
10  30  6.72194e+06
10  31  0
10  32  0
10  33  6.07355e+06
10  34  2.64641e+06
10  35  3.59622e+06
10  36  2.21263e+06
10  37  5.0074e+06
10  38  4.52914e+06
10  39  6.53893e+06
10  40  4.89809e+06
10  41  356904
10  42  3.14252e+06
10  43  2.36937e+06
10  44  3.8817e+06
10  45  2.58665e+06
10  46  3.93894e+06
10  47  7.11837e+06
10  48  5.46923e+06
10  49  4.46187e+06
10  50  6.35224e+06
10  51  3.83218e+06
10  52  6.44982e+06
10  53  4.35683e+06
10  54  4.49659e+06
10  55  1.22081e+06
10  56  4.30041e+06
10  57  3.07862e+06
10  58  5.52027e+06
10  59  1.63363e+06
10  60  4.28361e+06
10  61  2.57279e+06
10  62  3.43338e+06
10  63  1.40143e+06
10  64  1.64507e+06
10  65  5.01469e+06
10  66  1.78612e+06
10  67  6.50026e+06
10  68  3.81205e+06
10  69  2.59696e+06
10  70  3.57741e+06
10  71  3.5362e+06
10  72  5.71104e+06
10  73  4.62781e+06
10  74  9.03526e+06
10  75  5.3896e+06
10  76  5.3066e+06
10  77  5.29372e+06
10  78  2.22134e+06
10  79  2.81128e+06
10  80  6.12936e+06
11  0  5.04209e+06
11  1  7.59714e+06
11  2  5.19534e+06
11  3  5.23879e+06
11  4  5.51224e+06
11  5  5.46753e+06
11  6  6.39378e+06
11  7  5.00586e+06
11  8  4.62832e+06
11  9  7.70003e+06
11  10  4.49152e+06
11  11  3.64712e+06
11  12  7.34597e+06
11  13  3.51118e+06
11  14  5.3947e+06
11  15  4.6285e+06
11  16  1.51066e+06
11  17  4.96175e+06
11  18  5.17934e+06
11  19  2.04935e+06
11  20  7.44932e+06
11  21  2.88516e+06
11  22  7.13721e+06
11  23  3.19519e+06
11  24  3.87933e+06
11  25  3.92815e+06
11  26  5.4371e+06
11  27  6.93061e+06
11  28  4.87946e+06
11  29  3.03321e+06
11  30  3.80277e+06
11  31  2.43118e+06
11  32  1.54555e+06
11  33  4.60255e+06
11  34  253805
11  35  2.86624e+06
11  36  4.18194e+06
11  37  0
11  38  338247
11  39  2.19762e+06
11  40  3.17663e+06
11  41  3.53134e+06
11  42  5.26664e+06
11  43  2.9911e+06
11  44  4.65834e+06
11  45  2.07683e+06
11  46  2.13242e+06
11  47  4.8617e+06
11  48  0
11  49  5.32591e+06
11  50  1.05447e+06
11  51  2.77405e+06
11  52  2.7284e+06
11  53  1.46116e+06
11  54  6.18015e+06
11  55  3.18711e+06
11  56  4.31858e+06
11  57  6.75723e+06
11  58  7.2983e+06
11  59  3.71187e+06
11  60  5.383e+06
11  61  993386
11  62  2.06713e+06
11  63  5.84029e+06
11  64  5.48144e+06
11  65  8.30532e+06
11  66  8.51531e+06
11  67  4.33767e+06
11  68  0
11  69  3.3525e+06
11  70  9.24456e+06
11  71  3.87469e+06
11  72  7.47312e+06
11  73  7.08392e+06
11  74  4.09509e+06
11  75  3.94739e+06
11  76  9.32525e+06
11  77  2.45151e+06
11  78  4.9668e+06
11  79  3.10696e+06
11  80  1.20161e+06
12  0  6.03164e+06
12  1  4.42902e+06
12  2  5.29323e+06
12  3  5.34049e+06
12  4  6.11696e+06
12  5  9.30435e+06
12  6  3.89469e+06
12  7  8.45341e+06
12  8  5.57677e+06
12  9  7.55856e+06
12  10  7.22398e+06
12  11  3.70014e+06
12  12  6.02811e+06
12  13  3.8843e+06
12  14  4.71275e+06
12  15  1.98399e+06
12  16  4.70661e+06
12  17  3.37216e+06
12  18  6.04719e+06
12  19  6.95527e+06
12  20  6.63824e+06
12  21  1.56265e+06
12  22  3.52619e+06
12  23  6.75837e+06
12  24  6.17292e+06
12  25  6.16578e+06
12  26  3.14066e+06
12  27  4.23914e+06
12  28  3.04833e+06
12  29  2.29516e+06
12  30  1.84247e+06
12  31  4.69774e+06
12  32  2.78839e+06
12  33  6.25034e+06
12  34  7.09047e+06
12  35  1.28085e+06
12  36  6.42002e+06
12  37  3.62453e+06
12  38  2.25492e+06
12  39  7.46908e+06
12  40  3.86156e+06
12  41  3.77202e+06
12  42  434592
12  43  4.70737e+06
12  44  2.71545e+06
12  45  2.33684e+06
12  46  6.93225e+06
12  47  4.49545e+06
12  48  1.8664e+06
12  49  8.20088e+06
12  50  2.73018e+06
12  51  6.13005e+06
12  52  4.1529e+06
12  53  4.76703e+06
12  54  3.04142e+06
12  55  2.58139e+06
12  56  6.44702e+06
12  57  2.24258e+06
12  58  4.34971e+06
12  59  1.71342e+06
12  60  6.41146e+06
12  61  2.39459e+06
12  62  7.58482e+06
12  63  1.06505e+06
12  64  3.5041e+06
12  65  3.4264e+06
12  66  5.93367e+06
12  67  3.08906e+06
12  68  4.97089e+06
12  69  3.12865e+06
12  70  2.41077e+06
12  71  4.09253e+06
12  72  4.70555e+06
12  73  3.82843e+06
12  74  3.75759e+06
12  75  4.68091e+06
12  76  4.31635e+06
12  77  6.02028e+06
12  78  3.39308e+06
12  79  2.8287e+06
12  80  5.17102e+06
13  0  5.75912e+06
13  1  5.28672e+06
13  2  6.67125e+06
13  3  5.58737e+06
13  4  5.08543e+06
13  5  3.68193e+06
13  6  3.7859e+06
13  7  4.46483e+06
13  8  6.61704e+06
13  9  5.96307e+06
13  10  5.84223e+06
13  11  4.14652e+06
13  12  7.33352e+06
13  13  3.58516e+06
13  14  5.0604e+06
13  15  6.0768e+06
13  16  3.57602e+06
13  17  2.431e+06
13  18  8.75337e+06
13  19  5.8698e+06
13  20  3.27806e+06
13  21  8.07816e+06
13  22  3.18941e+06
13  23  5.35945e+06
13  24  6.37461e+06
13  25  6.28696e+06
13  26  6.42636e+06
13  27  3.93624e+06
13  28  5.16066e+06
13  29  4.72828e+06
13  30  4.41797e+06
13  31  5.04911e+06
13  32  3.6838e+06
13  33  3.22824e+06
13  34  5.20652e+06
13  35  4.62903e+06
13  36  1.87121e+06
13  37  1.52167e+06
13  38  1.17271e+06
13  39  0
13  40  6.07943e+06
13  41  2.32261e+06
13  42  5.83452e+06
13  43  2.01457e+06
13  44  6.08914e+06
13  45  2.52053e+06
13  46  2.71158e+06
13  47  4.11457e+06
13  48  3.00698e+06
13  49  5.34703e+06
13  50  3.70174e+06
13  51  1.88908e+06
13  52  9.41743e+06
13  53  4.06876e+06
13  54  3.51919e+06
13  55  5.17094e+06
13  56  2.66508e+06
13  57  2.46218e+06
13  58  6.11471e+06
13  59  0
13  60  1.90959e+06
13  61  786438
13  62  6.93953e+06
13  63  2.2236e+06
13  64  3.63342e+06
13  65  3.39603e+06
13  66  4.24777e+06
13  67  4.49525e+06
13  68  4.27543e+06
13  69  6.80756e+06
13  70  5.66886e+06
13  71  5.64786e+06
13  72  3.90459e+06
13  73  7.97677e+06
13  74  5.37772e+06
13  75  8.26346e+06
13  76  3.33257e+06
13  77  4.0513e+06
13  78  2.51324e+06
13  79  4.97349e+06
13  80  5.87438e+06
14  0  3.27777e+06
14  1  2.75355e+06
14  2  5.47488e+06
14  3  5.3743e+06
14  4  5.74073e+06
14  5  6.43081e+06
14  6  5.9276e+06
14  7  5.78744e+06
14  8  1.97348e+06
14  9  2.39355e+06
14  10  4.92331e+06
14  11  7.89626e+06
14  12  6.06804e+06
14  13  4.24165e+06
14  14  3.81147e+06
14  15  3.39033e+06
14  16  4.30632e+06
14  17  3.48653e+06
14  18  2.69512e+06
14  19  4.96673e+06
14  20  5.89036e+06
14  21  6.54154e+06
14  22  6.65552e+06
14  23  3.07728e+06
14  24  5.36638e+06
14  25  5.31704e+06
14  26  5.54334e+06
14  27  6.03984e+06
14  28  3.41899e+06
14  29  3.40591e+06
14  30  6.57833e+06
14  31  5.53207e+06
14  32  8.27257e+06
14  33  2.68741e+06
14  34  166628
14  35  5.31143e+06
14  36  1.37384e+06
14  37  4.38422e+06
14  38  6.33818e+06
14  39  644292
14  40  4.82018e+06
14  41  3.8027e+06
