row  column  (images_17_538.edf Ca-K*images_17_538.edf Ar-K**2.3)
10  2  8.29517e+08
10  3  7.57362e+08
10  4  7.52123e+08
10  5  7.57024e+08
10  6  7.45585e+08
10  7  6.67664e+08
10  8  6.8411e+08
10  9  7.39326e+08
10  10  6.76059e+08
10  11  7.92062e+08
10  12  7.17963e+08
10  13  7.20333e+08
10  14  7.90677e+08
10  15  6.89609e+08
10  16  7.17747e+08
10  17  7.50789e+08
10  18  7.69847e+08
10  19  6.65687e+08
10  20  7.69745e+08
10  21  6.90455e+08
10  22  6.85923e+08
10  23  6.65155e+08
10  24  6.94662e+08
10  25  7.23327e+08
10  26  6.38379e+08
10  27  6.2117e+08
10  28  5.68618e+08
10  29  5.40533e+08
10  30  5.24656e+08
10  31  5.33957e+08
10  32  5.06238e+08
10  33  5.68575e+08
10  34  5.57182e+08
10  35  5.05801e+08
10  36  5.01915e+08
10  37  4.99104e+08
10  38  5.02932e+08
10  39  5.26971e+08
10  40  6.15827e+08
10  41  5.76849e+08
10  42  4.74454e+08
10  43  4.76362e+08
10  44  4.51898e+08
10  45  4.66404e+08
10  46  4.38314e+08
10  47  4.30633e+08
10  48  4.78618e+08
10  49  5.11356e+08
10  50  6.00773e+08
10  51  6.29313e+08
10  52  6.4012e+08
10  53  6.26898e+08
10  54  6.07936e+08
10  55  6.33357e+08
10  56  5.65023e+08
10  57  6.21271e+08
10  58  5.47789e+08
10  59  6.59511e+08
10  60  6.12349e+08
10  61  5.89167e+08
10  62  6.65447e+08
10  63  6.55441e+08
10  64  5.93304e+08
10  65  5.68071e+08
10  66  6.63438e+08
10  67  5.98509e+08
10  68  5.60873e+08
10  69  5.60642e+08
10  70  6.69092e+08
10  71  6.34578e+08
10  72  6.85933e+08
10  73  6.89741e+08
10  74  7.18499e+08
10  75  6.49908e+08
10  76  6.19878e+08
10  77  6.118e+08
10  78  6.04533e+08
10  79  5.50006e+08
10  80  5.78113e+08
11  0  8.53327e+08
11  1  8.54798e+08
11  2  7.6278e+08
11  3  8.06599e+08
11  4  8.48514e+08
11  5  7.46172e+08
11  6  8.14314e+08
11  7  8.7543e+08
11  8  7.09841e+08
11  9  7.51186e+08
11  10  7.16581e+08
11  11  7.1134e+08
11  12  7.56366e+08
11  13  7.92108e+08
11  14  7.46968e+08
11  15  7.40207e+08
11  16  7.20017e+08
11  17  7.37709e+08
11  18  7.27965e+08
11  19  7.09683e+08
11  20  7.19907e+08
11  21  6.97505e+08
11  22  8.15444e+08
11  23  6.92546e+08
11  24  6.95437e+08
11  25  6.94139e+08
11  26  6.33959e+08
11  27  5.99402e+08
11  28  6.02269e+08
11  29  5.61137e+08
11  30  5.60896e+08
11  31  5.41583e+08
11  32  5.5346e+08
11  33  5.23329e+08
11  34  4.74446e+08
11  35  4.97453e+08
11  36  4.52983e+08
11  37  4.62372e+08
11  38  5.33085e+08
11  39  4.84704e+08
11  40  5.04757e+08
11  41  5.35768e+08
11  42  4.90312e+08
11  43  4.28732e+08
11  44  5.03386e+08
11  45  4.77035e+08
11  46  4.66185e+08
11  47  4.97274e+08
11  48  4.79278e+08
11  49  5.81145e+08
11  50  5.72533e+08
11  51  5.4668e+08
11  52  6.07523e+08
11  53  6.0716e+08
11  54  6.36251e+08
11  55  5.63857e+08
11  56  6.49433e+08
11  57  6.18693e+08
11  58  6.58482e+08
11  59  6.68004e+08
11  60  6.37046e+08
11  61  6.44986e+08
11  62  6.23947e+08
11  63  6.07045e+08
11  64  6.82922e+08
11  65  5.63991e+08
11  66  5.83216e+08
11  67  5.69798e+08
11  68  5.57748e+08
11  69  6.1381e+08
11  70  6.60923e+08
11  71  5.96013e+08
11  72  6.44201e+08
11  73  6.99324e+08
11  74  6.65362e+08
11  75  6.74021e+08
11  76  6.08501e+08
11  77  5.75196e+08
11  78  6.52766e+08
11  79  5.57034e+08
11  80  5.12615e+08
12  0  9.15919e+08
12  1  8.4604e+08
12  2  8.14175e+08
12  3  8.30057e+08
12  4  8.07046e+08
12  5  8.30907e+08
12  6  7.51615e+08
12  7  7.01373e+08
12  8  7.15859e+08
12  9  7.09362e+08
12  10  7.61919e+08
12  11  7.56128e+08
12  12  6.79676e+08
12  13  7.26385e+08
12  14  7.44873e+08
12  15  7.30304e+08
12  16  7.69061e+08
12  17  7.50515e+08
12  18  7.20244e+08
12  19  7.58143e+08
12  20  7.33701e+08
12  21  7.3032e+08
12  22  6.79064e+08
12  23  6.86251e+08
12  24  6.47857e+08
12  25  6.86255e+08
12  26  6.5625e+08
12  27  5.89461e+08
12  28  5.90678e+08
12  29  5.62937e+08
12  30  5.32376e+08
12  31  6.07538e+08
12  32  5.86252e+08
12  33  5.16992e+08
12  34  5.50397e+08
12  35  5.22455e+08
12  36  4.74794e+08
12  37  4.71966e+08
12  38  5.05369e+08
12  39  5.08674e+08
12  40  4.97367e+08
12  41  4.67467e+08
12  42  4.38985e+08
12  43  4.60062e+08
12  44  4.69525e+08
12  45  4.62667e+08
12  46  4.32506e+08
12  47  4.83929e+08
12  48  4.80534e+08
12  49  4.87601e+08
12  50  5.51742e+08
12  51  6.3992e+08
12  52  6.08435e+08
12  53  6.43135e+08
12  54  6.05295e+08
12  55  5.88053e+08
12  56  6.18483e+08
12  57  6.1887e+08
12  58  6.12489e+08
12  59  6.09757e+08
12  60  5.87837e+08
12  61  6.18746e+08
12  62  5.77453e+08
12  63  5.9874e+08
12  64  6.96118e+08
12  65  5.85986e+08
12  66  6.06862e+08
12  67  5.37983e+08
12  68  5.13627e+08
12  69  5.85932e+08
12  70  6.31048e+08
12  71  6.60374e+08
12  72  6.98419e+08
12  73  6.19632e+08
12  74  6.98217e+08
12  75  5.8498e+08
12  76  6.18836e+08
12  77  6.72721e+08
12  78  5.6681e+08
12  79  6.00881e+08
12  80  5.30504e+08
13  0  7.67774e+08
13  1  8.5335e+08
13  2  8.53164e+08
13  3  8.2953e+08
13  4  7.7446e+08
13  5  8.08757e+08
13  6  7.92164e+08
13  7  7.59866e+08
13  8  7.14597e+08
13  9  6.64653e+08
13  10  6.75458e+08
13  11  6.98657e+08
13  12  6.70469e+08
13  13  6.4564e+08
13  14  7.40999e+08
13  15  7.66271e+08
13  16  7.16844e+08
13  17  7.68472e+08
13  18  7.74958e+08
13  19  7.34796e+08
13  20  6.25355e+08
13  21  7.39919e+08
13  22  6.82752e+08
13  23  7.43988e+08
13  24  6.91986e+08
13  25  7.10496e+08
13  26  6.83017e+08
13  27  6.16824e+08
13  28  6.13489e+08
13  29  5.93307e+08
13  30  5.78744e+08
13  31  5.88457e+08
13  32  5.89368e+08
13  33  5.08517e+08
13  34  5.16507e+08
13  35  5.35113e+08
13  36  5.15836e+08
13  37  4.9467e+08
13  38  4.7005e+08
13  39  5.03479e+08
13  40  5.1354e+08
13  41  4.718e+08
13  42  4.68602e+08
13  43  4.46417e+08
13  44  4.51535e+08
13  45  4.16484e+08
13  46  4.6354e+08
13  47  4.54527e+08
13  48  5.26141e+08
13  49  5.13599e+08
13  50  5.79418e+08
13  51  6.02684e+08
13  52  6.54717e+08
13  53  6.30755e+08
13  54  6.12794e+08
13  55  6.06086e+08
13  56  5.52345e+08
13  57  5.94787e+08
13  58  6.21507e+08
13  59  5.84135e+08
13  60  5.99997e+08
13  61  5.62689e+08
13  62  5.71411e+08
13  63  6.16788e+08
13  64  5.65509e+08
13  65  5.81886e+08
13  66  6.38951e+08
13  67  5.61853e+08
13  68  5.51973e+08
13  69  6.6106e+08
13  70  6.89358e+08
13  71  6.03444e+08
13  72  6.54505e+08
13  73  6.70778e+08
13  74  6.9057e+08
13  75  6.74065e+08
13  76  5.71217e+08
13  77  5.61302e+08
13  78  5.67742e+08
13  79  5.22157e+08
13  80  5.17515e+08
14  0  9.0894e+08
14  1  7.87559e+08
14  2  8.37027e+08
14  3  7.91334e+08
14  4  7.73373e+08
14  5  7.91214e+08
14  6  7.61028e+08
14  7  7.42896e+08
14  8  6.75712e+08
14  9  7.00536e+08
14  10  6.86756e+08
14  11  6.58882e+08
14  12  6.58298e+08
14  13  6.76078e+08
14  14  6.83405e+08
14  15  7.16907e+08
14  16  6.91729e+08
14  17  7.19331e+08
14  18  6.97456e+08
14  19  7.70006e+08
14  20  7.07835e+08
14  21  7.36612e+08
14  22  7.73178e+08
