row  column  (images_17_538.edf Zn-K*images_17_538.edf Ar-K**2.3)
2  26  2.79569e+07
2  27  2.39618e+07
2  28  2.66841e+07
2  29  1.46672e+07
2  30  2.79375e+07
2  31  2.36682e+07
2  32  2.9442e+07
2  33  2.0977e+07
2  34  2.74022e+07
2  35  2.93607e+07
2  36  2.42945e+07
2  37  2.52828e+07
2  38  2.39184e+07
2  39  4.2595e+07
2  40  3.61827e+07
2  41  3.27568e+07
2  42  2.42001e+07
2  43  1.92673e+07
2  44  1.07409e+07
2  45  1.44805e+07
2  46  1.91381e+07
2  47  1.76994e+07
2  48  2.59275e+07
2  49  2.16872e+07
2  50  2.22761e+07
2  51  2.63082e+07
2  52  2.55572e+07
2  53  3.03278e+07
2  54  2.16799e+07
2  55  2.72693e+07
2  56  2.97531e+07
2  57  3.43692e+07
2  58  3.26882e+07
2  59  3.20076e+07
2  60  3.29012e+07
2  61  3.63151e+07
2  62  2.79871e+07
2  63  3.29032e+07
2  64  3.13719e+07
2  65  3.18634e+07
2  66  2.55146e+07
2  67  3.26065e+07
2  68  3.07516e+07
2  69  2.31907e+07
2  70  2.89456e+07
2  71  3.0613e+07
2  72  3.29242e+07
2  73  3.10697e+07
2  74  3.89936e+07
2  75  3.27338e+07
2  76  4.22557e+07
2  77  4.447e+07
2  78  3.51844e+07
2  79  3.57771e+07
2  80  2.606e+07
3  0  3.1041e+07
3  1  3.19978e+07
3  2  3.20093e+07
3  3  3.60044e+07
3  4  3.70402e+07
3  5  2.97907e+07
3  6  3.61694e+07
3  7  3.50275e+07
3  8  3.14923e+07
3  9  3.54894e+07
3  10  3.84579e+07
3  11  3.14869e+07
3  12  2.67818e+07
3  13  2.91132e+07
3  14  3.52313e+07
3  15  3.09425e+07
3  16  3.26336e+07
3  17  3.3702e+07
3  18  3.5568e+07
3  19  3.52833e+07
3  20  3.05128e+07
3  21  3.39307e+07
3  22  2.26282e+07
3  23  2.80864e+07
3  24  2.80425e+07
3  25  2.67369e+07
3  26  2.78708e+07
3  27  2.59604e+07
3  28  2.71067e+07
3  29  1.89386e+07
3  30  2.8091e+07
3  31  2.59519e+07
3  32  3.32785e+07
3  33  2.9491e+07
3  34  2.64194e+07
3  35  2.59468e+07
3  36  2.6681e+07
3  37  2.13741e+07
3  38  3.18792e+07
3  39  3.66884e+07
3  40  3.92927e+07
3  41  2.74629e+07
3  42  2.56196e+07
3  43  1.8715e+07
3  44  1.60619e+07
3  45  1.21974e+07
3  46  1.49908e+07
3  47  1.50862e+07
3  48  1.57778e+07
3  49  1.49986e+07
3  50  2.03676e+07
3  51  2.43793e+07
3  52  2.73394e+07
3  53  3.0674e+07
3  54  2.93708e+07
3  55  2.92358e+07
3  56  2.93792e+07
3  57  3.27771e+07
3  58  3.56575e+07
3  59  2.89799e+07
3  60  2.72305e+07
3  61  3.52043e+07
3  62  3.25928e+07
3  63  3.38556e+07
3  64  3.35618e+07
3  65  3.26084e+07
3  66  2.56825e+07
3  67  3.23723e+07
3  68  2.75356e+07
3  69  2.63643e+07
3  70  2.43078e+07
3  71  2.84117e+07
3  72  3.16015e+07
3  73  3.44024e+07
3  74  3.99043e+07
3  75  4.52707e+07
3  76  4.09803e+07
3  77  4.15375e+07
3  78  4.13735e+07
3  79  3.28417e+07
3  80  2.63241e+07
4  0  3.39407e+07
4  1  3.06063e+07
4  2  3.11969e+07
4  3  4.12335e+07
4  4  3.42224e+07
4  5  3.46128e+07
4  6  3.7052e+07
4  7  3.36602e+07
4  8  3.32123e+07
4  9  3.42413e+07
4  10  3.63623e+07
4  11  3.06578e+07
4  12  3.15997e+07
4  13  2.80974e+07
4  14  3.93312e+07
4  15  3.69903e+07
4  16  3.02837e+07
4  17  3.27995e+07
4  18  3.10349e+07
4  19  3.63444e+07
4  20  4.02312e+07
4  21  3.44784e+07
4  22  2.33775e+07
4  23  3.12825e+07
4  24  2.82219e+07
4  25  2.91895e+07
4  26  2.5734e+07
4  27  2.33685e+07
4  28  2.21352e+07
4  29  2.39296e+07
4  30  1.95277e+07
4  31  2.49376e+07
4  32  3.14834e+07
4  33  2.6912e+07
4  34  3.03755e+07
4  35  3.18487e+07
4  36  2.33449e+07
4  37  2.50783e+07
4  38  2.88547e+07
4  39  3.33403e+07
4  40  3.92695e+07
4  41  3.73485e+07
4  42  2.9833e+07
4  43  1.74041e+07
4  44  1.37369e+07
4  45  1.25271e+07
4  46  1.21019e+07
4  47  1.72863e+07
4  48  1.77859e+07
4  49  1.70072e+07
4  50  1.84902e+07
4  51  2.4143e+07
4  52  2.66624e+07
4  53  3.16815e+07
4  54  3.08534e+07
4  55  2.98813e+07
4  56  2.99132e+07
4  57  3.71164e+07
4  58  3.06277e+07
4  59  2.69598e+07
4  60  3.74347e+07
4  61  3.49436e+07
4  62  3.43155e+07
4  63  3.46819e+07
4  64  3.02011e+07
4  65  2.692e+07
4  66  2.516e+07
4  67  2.572e+07
4  68  3.09596e+07
4  69  2.57528e+07
4  70  3.1088e+07
4  71  2.90857e+07
4  72  3.20819e+07
4  73  3.60062e+07
4  74  4.26899e+07
4  75  3.85455e+07
4  76  3.52548e+07
4  77  3.69117e+07
4  78  3.6444e+07
4  79  3.41565e+07
4  80  2.70345e+07
5  0  2.86808e+07
5  1  3.37446e+07
5  2  3.49186e+07
5  3  3.40159e+07
5  4  3.24881e+07
5  5  3.1743e+07
5  6  3.46743e+07
5  7  3.14804e+07
5  8  3.37468e+07
5  9  3.61874e+07
5  10  2.83859e+07
5  11  2.71089e+07
5  12  3.23297e+07
5  13  3.07595e+07
5  14  2.97633e+07
5  15  4.37571e+07
5  16  3.4144e+07
5  17  3.5671e+07
5  18  3.9958e+07
5  19  3.5683e+07
5  20  2.90035e+07
5  21  2.94194e+07
5  22  2.55694e+07
5  23  2.73953e+07
5  24  2.35284e+07
5  25  3.02374e+07
5  26  2.49827e+07
5  27  2.28072e+07
5  28  2.26624e+07
5  29  2.11167e+07
5  30  2.68185e+07
5  31  2.59231e+07
5  32  2.38776e+07
5  33  2.85711e+07
5  34  2.8934e+07
5  35  3.09892e+07
5  36  2.75171e+07
5  37  2.20846e+07
5  38  3.19591e+07
5  39  3.40651e+07
5  40  4.0035e+07
5  41  3.77643e+07
5  42  2.9268e+07
5  43  2.11268e+07
5  44  1.13153e+07
5  45  1.42513e+07
5  46  1.24128e+07
5  47  1.0238e+07
5  48  1.61266e+07
5  49  1.6207e+07
5  50  1.80885e+07
5  51  2.71514e+07
5  52  2.55336e+07
5  53  3.04642e+07
5  54  3.25585e+07
5  55  2.73682e+07
5  56  3.59284e+07
5  57  3.06867e+07
5  58  3.73151e+07
5  59  3.28138e+07
5  60  3.28755e+07
5  61  3.39374e+07
5  62  3.3877e+07
5  63  3.56994e+07
5  64  3.12448e+07
5  65  2.34667e+07
5  66  3.22832e+07
5  67  3.31638e+07
5  68  2.62133e+07
5  69  3.49819e+07
5  70  2.72891e+07
5  71  2.9204e+07
5  72  3.29502e+07
5  73  3.05337e+07
5  74  3.59736e+07
5  75  3.79343e+07
5  76  3.85448e+07
5  77  3.4856e+07
5  78  3.41297e+07
5  79  2.92355e+07
5  80  2.81286e+07
6  0  3.30312e+07
6  1  3.30891e+07
6  2  3.41269e+07
6  3  3.62799e+07
6  4  2.77223e+07
6  5  3.5522e+07
6  6  3.46694e+07
6  7  3.34827e+07
6  8  3.16963e+07
6  9  3.60755e+07
6  10  3.48451e+07
6  11  2.92329e+07
6  12  3.32211e+07
6  13  3.42721e+07
6  14  3.59733e+07
6  15  3.12025e+07
6  16  3.70431e+07
6  17  3.16418e+07
6  18  2.97557e+07
6  19  3.74802e+07
6  20  3.58961e+07
6  21  3.06246e+07
6  22  2.76326e+07
6  23  2.91009e+07
6  24  3.13787e+07
6  25  2.96787e+07
6  26  2.9689e+07
6  27  2.62794e+07
6  28  2.23917e+07
6  29  2.02618e+07
6  30  2.5485e+07
6  31  2.52921e+07
6  32  2.63961e+07
6  33  2.97187e+07
6  34  3.98096e+07
6  35  3.236e+07
6  36  2.81075e+07
6  37  2.46935e+07
6  38  2.7319e+07
6  39  3.33802e+07
6  40  4.19523e+07
6  41  4.38317e+07
6  42  3.41351e+07
6  43  2.29795e+07
6  44  1.58975e+07
6  45  1.35741e+07
6  46  1.55361e+07
6  47  1.37734e+07
6  48  1.81688e+07
6  49  7.41621e+06
6  50  1.92333e+07
6  51  2.60649e+07
6  52  2.7302e+07
6  53  3.64189e+07
6  54  3.68593e+07
6  55  4.25056e+07
6  56  3.56656e+07
6  57  3.47924e+07
6  58  3.45849e+07
6  59  2.97034e+07
6  60  3.64681e+07
6  61  2.85847e+07
6  62  3.22508e+07
6  63  3.40975e+07
6  64  2.69951e+07
6  65  3.06959e+07
6  66  3.44475e+07
6  67  3.3826e+07
6  68  2.40408e+07
6  69  2.12607e+07
6  70  2.50756e+07
6  71  2.47181e+07
6  72  3.00054e+07
6  73  3.36258e+07
6  74  3.69946e+07
6  75  3.50781e+07
6  76  3.83441e+07
6  77  3.42386e+07
6  78  3.52974e+07
6  79  3.44315e+07
6  80  3.80217e+07
7  0  3.84438e+07
7  1  3.4758e+07
7  2  3.34018e+07
7  3  3.68797e+07
7  4  3.38966e+07
7  5  3.2948e+07
7  6  3.02254e+07
7  7  3.01557e+07
7  8  3.75279e+07
7  9  3.11773e+07
7  10  2.70513e+07
7  11  2.84342e+07
7  12  3.04185e+07
7  13  3.1507e+07
7  14  3.90868e+07
7  15  3.98773e+07
7  16  4.07837e+07
7  17  3.73676e+07
7  18  3.70848e+07
7  19  3.41012e+07
7  20  2.97883e+07
7  21  3.05571e+07
7  22  2.58407e+07
7  23  2.7736e+07
7  24  2.40635e+07
7  25  2.78863e+07
7  26  2.03533e+07
7  27  2.19552e+07
7  28  1.63051e+07
7  29  2.11879e+07
7  30  2.469e+07
7  31  2.10724e+07
7  32  2.23522e+07
7  33  2.77107e+07
7  34  3.31415e+07
7  35  3.24713e+07
7  36  2.4721e+07
7  37  2.09079e+07
7  38  3.48726e+07
7  39  3.58688e+07
7  40  3.60036e+07
7  41  3.06036e+07
7  42  3.85623e+07
7  43  1.91454e+07
7  44  1.26792e+07
7  45  1.91602e+07
7  46  1.31335e+07
7  47  1.20236e+07
7  48  1.31611e+07
7  49  1.39299e+07
7  50  2.0644e+07
7  51  3.16779e+07
7  52  3.551e+07
7  53  4.28227e+07
7  54  4.15467e+07
7  55  4.05393e+07
7  56  4.53913e+07
7  57  3.38691e+07
7  58  3.40683e+07
7  59  3.81592e+07
7  60  3.38749e+07
7  61  3.70128e+07
7  62  3.23239e+07
7  63  3.43836e+07
7  64  2.90146e+07
7  65  2.62466e+07
7  66  3.07699e+07
7  67  2.44071e+07
7  68  2.34522e+07
7  69  2.63813e+07
7  70  3.10921e+07
7  71  1.8877e+07
7  72  2.7757e+07
7  73  2.26329e+07
7  74  4.01376e+07
7  75  4.72429e+07
7  76  3.82342e+07
7  77  3.52032e+07
7  78  3.65303e+07
7  79  3.301e+07
7  80  3.20797e+07
8  0  4.47729e+07
8  1  3.82512e+07
8  2  3.58733e+07
8  3  3.11599e+07
8  4  3.60981e+07
8  5  3.2327e+07
8  6  3.79088e+07
8  7  2.98339e+07
8  8  3.14556e+07
8  9  3.07495e+07
8  10  3.34626e+07
8  11  3.08625e+07
8  12  2.99283e+07
8  13  2.68749e+07
8  14  3.1801e+07
8  15  3.57929e+07
8  16  3.91455e+07
8  17  2.68448e+07
8  18  3.08717e+07
8  19  3.82712e+07
8  20  3.77211e+07
8  21  3.7941e+07
8  22  2.74387e+07
8  23  3.03759e+07
8  24  2.59494e+07
8  25  2.83627e+07
8  26  2.49206e+07
8  27  1.89905e+07
8  28  1.8054e+07
8  29  2.03311e+07
8  30  1.7881e+07
8  31  2.56079e+07
8  32  2.18572e+07
8  33  2.9882e+07
8  34  3.307e+07
8  35  3.2095e+07
8  36  2.55132e+07
8  37  2.19372e+07
8  38  2.62805e+07
8  39  3.02281e+07
8  40  3.9937e+07
8  41  3.54187e+07
8  42  2.97354e+07
8  43  2.19716e+07
8  44  1.22011e+07
8  45  1.70855e+07
8  46  1.85986e+07
8  47  1.13061e+07
8  48  1.64465e+07
8  49  1.4987e+07
8  50  1.91892e+07
8  51  2.88903e+07
8  52  3.93179e+07
8  53  4.12578e+07
8  54  4.74716e+07
8  55  4.06115e+07
8  56  4.22522e+07
8  57  4.30283e+07
8  58  3.89887e+07
8  59  3.3588e+07
8  60  3.42763e+07
8  61  3.21041e+07
8  62  3.42929e+07
8  63  3.17447e+07
8  64  2.26896e+07
8  65  2.51201e+07
8  66  2.17461e+07
8  67  1.8698e+07
8  68  1.84249e+07
8  69  2.56083e+07
8  70  2.34838e+07
8  71  2.56081e+07
8  72  3.14516e+07
8  73  3.27747e+07
8  74  4.16302e+07
8  75  3.55469e+07
8  76  3.85703e+07
8  77  3.5412e+07
8  78  3.41434e+07
8  79  3.71926e+07
8  80  4.23717e+07
9  0  4.18296e+07
9  1  4.63591e+07
9  2  3.65156e+07
9  3  3.19504e+07
9  4  3.7943e+07
9  5  3.45562e+07
9  6  3.22152e+07
9  7  3.36149e+07
9  8  3.43931e+07
9  9  3.35926e+07
9  10  3.19017e+07
9  11  2.94276e+07
9  12  3.2572e+07
9  13  3.16539e+07
9  14  3.18745e+07
9  15  3.79831e+07
9  16  4.88269e+07
9  17  3.13016e+07
9  18  2.96978e+07
9  19  3.48798e+07
9  20  3.77179e+07
9  21  3.43859e+07
9  22  3.38429e+07
9  23  3.15738e+07
9  24  2.7443e+07
9  25  2.777e+07
9  26  1.93425e+07
9  27  2.2751e+07
9  28  1.66064e+07
9  29  1.74409e+07
9  30  1.91579e+07
9  31  2.11985e+07
9  32  1.95161e+07
9  33  2.43498e+07
9  34  2.84909e+07
9  35  2.68361e+07
9  36  2.95735e+07
9  37  2.32858e+07
9  38  2.87093e+07
9  39  3.24282e+07
9  40  3.38427e+07
9  41  3.83153e+07
9  42  2.25379e+07
9  43  1.86373e+07
9  44  1.55532e+07
9  45  1.35245e+07
9  46  1.49867e+07
9  47  1.17463e+07
9  48  1.80344e+07
9  49  2.0792e+07
9  50  2.01459e+07
9  51  3.73829e+07
9  52  3.32157e+07
9  53  4.1877e+07
9  54  4.44469e+07
9  55  4.1339e+07
9  56  4.05697e+07
9  57  4.58275e+07
9  58  3.9392e+07
9  59  3.33024e+07
9  60  3.28777e+07
9  61  3.51413e+07
9  62  3.40745e+07
9  63  2.67105e+07
9  64  3.35702e+07
9  65  2.67871e+07
9  66  2.13242e+07
9  67  2.55429e+07
9  68  1.83082e+07
9  69  2.41843e+07
9  70  3.13248e+07
9  71  3.14426e+07
9  72  2.61797e+07
9  73  2.96218e+07
9  74  3.01802e+07
9  75  3.68315e+07
9  76  3.21881e+07
9  77  2.95019e+07
9  78  3.75465e+07
9  79  4.05259e+07
9  80  4.07317e+07
10  0  3.81103e+07
10  1  3.89254e+07
10  2  3.89306e+07
10  3  3.42435e+07
10  4  3.09554e+07
10  5  3.32266e+07
10  6  3.37e+07
10  7  2.78372e+07
10  8  3.31998e+07
10  9  3.16408e+07
10  10  3.0165e+07
10  11  3.52006e+07
10  12  2.85053e+07
10  13  3.26794e+07
10  14  3.72257e+07
10  15  3.41995e+07
10  16  4.32923e+07
10  17  3.94193e+07
10  18  3.7683e+07
10  19  3.03415e+07
10  20  3.70672e+07
10  21  3.4952e+07
10  22  3.14101e+07
10  23  3.29638e+07
10  24  2.80481e+07
10  25  3.52806e+07
10  26  2.72473e+07
10  27  2.51243e+07
10  28  1.74726e+07
10  29  2.14077e+07
10  30  2.46634e+07
10  31  1.75115e+07
10  32  2.34685e+07
10  33  2.80447e+07
10  34  2.87911e+07
10  35  2.7041e+07
10  36  2.05161e+07
10  37  2.25775e+07
10  38  2.57776e+07
10  39  3.4959e+07
10  40  3.37292e+07
10  41  2.95399e+07
10  42  2.42769e+07
10  43  1.39878e+07
10  44  1.78756e+07
10  45  1.47001e+07
10  46  9.68649e+06
10  47  1.14641e+07
10  48  1.21086e+07
10  49  1.53116e+07
10  50  2.0012e+07
10  51  3.03794e+07
10  52  3.32684e+07
10  53  4.39606e+07
10  54  4.66477e+07
10  55  4.0039e+07
10  56  3.96151e+07
10  57  4.52066e+07
10  58  4.27689e+07
10  59  4.05684e+07
10  60  3.60482e+07
10  61  3.31092e+07
10  62  4.12052e+07
10  63  3.9339e+07
10  64  2.8859e+07
10  65  2.4968e+07
10  66  3.00871e+07
10  67  2.77092e+07
10  68  2.52679e+07
10  69  2.25395e+07
10  70  2.63295e+07
10  71  2.60614e+07
10  72  3.17407e+07
10  73  3.08326e+07
10  74  3.88872e+07
10  75  3.2335e+07
10  76  2.99049e+07
10  77  3.60168e+07
10  78  3.28461e+07
10  79  3.5546e+07
10  80  3.99295e+07
11  0  4.58082e+07
11  1  4.45615e+07
11  2  3.64753e+07
11  3  3.5976e+07
11  4  3.98722e+07
11  5  3.44945e+07
11  6  3.82477e+07
11  7  3.65561e+07
11  8  2.79851e+07
11  9  3.30958e+07
11  10  3.46737e+07
11  11  3.04106e+07
11  12  3.18387e+07
11  13  3.63031e+07
11  14  3.51681e+07
11  15  3.92452e+07
11  16  4.2877e+07
11  17  3.65179e+07
11  18  3.82355e+07
11  19  3.23782e+07
11  20  3.94094e+07
11  21  3.21358e+07
11  22  4.20779e+07
11  23  2.87652e+07
11  24  3.19363e+07
11  25  4.07938e+07
11  26  3.16808e+07
11  27  2.59012e+07
11  28  2.55844e+07
11  29  1.85713e+07
11  30  2.07599e+07
11  31  2.56267e+07
11  32  2.40495e+07
11  33  2.29198e+07
11  34  2.51891e+07
11  35  3.20093e+07
11  36  2.34685e+07
11  37  1.72638e+07
11  38  2.94931e+07
11  39  2.59285e+07
11  40  3.02805e+07
11  41  2.78277e+07
11  42  2.2608e+07
11  43  1.34837e+07
11  44  1.37698e+07
11  45  1.5198e+07
11  46  1.06266e+07
11  47  1.24033e+07
11  48  1.33112e+07
11  49  1.83981e+07
11  50  2.05025e+07
11  51  2.19849e+07
11  52  2.86067e+07
11  53  4.38381e+07
11  54  4.74205e+07
11  55  3.47903e+07
11  56  3.97101e+07
11  57  4.16508e+07
11  58  5.01798e+07
11  59  4.50991e+07
11  60  3.60649e+07
11  61  4.14063e+07
11  62  3.72331e+07
11  63  3.8369e+07
11  64  4.48181e+07
11  65  3.19906e+07
11  66  2.56576e+07
11  67  2.22617e+07
11  68  2.33614e+07
11  69  2.76525e+07
11  70  2.4899e+07
11  71  3.03532e+07
11  72  3.41629e+07
11  73  3.37476e+07
11  74  3.49089e+07
11  75  3.4461e+07
11  76  3.66253e+07
11  77  2.98537e+07
11  78  3.5206e+07
11  79  3.3943e+07
11  80  3.33873e+07
12  0  4.01339e+07
12  1  3.60595e+07
12  2  4.05538e+07
12  3  4.14536e+07
12  4  4.40404e+07
12  5  4.19817e+07
12  6  2.77878e+07
12  7  3.39653e+07
12  8  3.28149e+07
12  9  3.58219e+07
12  10  3.21881e+07
12  11  3.74537e+07
12  12  3.20859e+07
12  13  2.95757e+07
12  14  3.32259e+07
12  15  3.96664e+07
12  16  5.07608e+07
12  17  4.31837e+07
12  18  4.20632e+07
12  19  3.48657e+07
12  20  3.96649e+07
12  21  4.1633e+07
12  22  3.61204e+07
12  23  3.42538e+07
12  24  3.32385e+07
12  25  3.56868e+07
12  26  3.26978e+07
12  27  2.86479e+07
12  28  2.34015e+07
12  29  2.25328e+07
12  30  2.04006e+07
12  31  2.97893e+07
12  32  2.48725e+07
12  33  2.86995e+07
12  34  3.2796e+07
12  35  2.48837e+07
12  36  2.2875e+07
12  37  2.29971e+07
12  38  3.16253e+07
12  39  2.69035e+07
12  40  3.00576e+07
12  41  2.60939e+07
12  42  1.95471e+07
12  43  1.82077e+07
12  44  1.95613e+07
12  45  1.71004e+07
12  46  1.89035e+07
12  47  1.91438e+07
12  48  1.20914e+07
12  49  1.64472e+07
12  50  2.25664e+07
12  51  3.56527e+07
12  52  3.10556e+07
12  53  4.74132e+07
12  54  4.14242e+07
12  55  3.88043e+07
12  56  3.79513e+07
12  57  4.33819e+07
12  58  3.84209e+07
12  59  3.78266e+07
12  60  4.01069e+07
12  61  4.20556e+07
12  62  3.77709e+07
12  63  4.19272e+07
12  64  3.84971e+07
12  65  2.89731e+07
12  66  2.56729e+07
12  67  2.75025e+07
12  68  2.09534e+07
12  69  2.38506e+07
12  70  3.10489e+07
12  71  3.56879e+07
12  72  3.89464e+07
12  73  3.53005e+07
12  74  4.11816e+07
12  75  3.74089e+07
12  76  3.57108e+07
12  77  4.99297e+07
12  78  3.93896e+07
12  79  4.15546e+07
12  80  3.72909e+07
13  0  3.87415e+07
13  1  3.91689e+07
13  2  3.79708e+07
13  3  4.06432e+07
13  4  4.02827e+07
13  5  4.16613e+07
13  6  3.2863e+07
13  7  3.51747e+07
13  8  3.35117e+07
13  9  3.43308e+07
13  10  3.0701e+07
13  11  3.57713e+07
13  12  3.10956e+07
13  13  3.26786e+07
13  14  3.64341e+07
13  15  4.17371e+07
13  16  4.29184e+07
13  17  4.14878e+07
13  18  4.4742e+07
13  19  4.02962e+07
13  20  3.19066e+07
13  21  3.74736e+07
13  22  3.34944e+07
13  23  4.2141e+07
13  24  4.04466e+07
13  25  4.04415e+07
13  26  2.95149e+07
13  27  2.9349e+07
13  28  2.91569e+07
13  29  2.59365e+07
13  30  2.7413e+07
13  31  3.08358e+07
13  32  2.9262e+07
13  33  2.61534e+07
13  34  3.14262e+07
13  35  2.84747e+07
13  36  2.64974e+07
13  37  2.02902e+07
13  38  2.76318e+07
13  39  2.52519e+07
13  40  3.12924e+07
13  41  2.73034e+07
13  42  1.49795e+07
13  43  1.43729e+07
13  44  1.56466e+07
13  45  1.37596e+07
13  46  1.74016e+07
13  47  1.41241e+07
13  48  1.36429e+07
13  49  2.25618e+07
13  50  2.4002e+07
13  51  3.16603e+07
13  52  3.57467e+07
13  53  4.66491e+07
13  54  3.63581e+07
13  55  4.54275e+07
13  56  3.087e+07
13  57  3.83982e+07
13  58  4.41672e+07
13  59  3.58255e+07
13  60  3.93644e+07
13  61  3.43219e+07
13  62  4.39969e+07
13  63  3.92201e+07
13  64  3.16501e+07
13  65  3.12255e+07
13  66  3.13519e+07
13  67  2.74158e+07
13  68  2.75544e+07
13  69  3.0848e+07
13  70  3.18214e+07
13  71  2.85994e+07
13  72  3.4793e+07
13  73  3.63534e+07
13  74  4.3828e+07
13  75  4.2682e+07
13  76  3.44069e+07
13  77  3.61683e+07
13  78  4.59795e+07
13  79  4.11099e+07
13  80  4.25178e+07
14  0  3.71373e+07
14  1  3.43443e+07
14  2  3.91182e+07
14  3  3.79726e+07
14  4  4.12088e+07
14  5  3.6551e+07
14  6  3.90828e+07
14  7  3.12887e+07
14  8  2.93135e+07
14  9  3.2817e+07
14  10  3.79735e+07
14  11  2.92612e+07
14  12  3.24272e+07
14  13  3.79388e+07
14  14  3.13932e+07
14  15  4.32655e+07
14  16  4.80551e+07
14  17  4.07734e+07
14  18  3.94394e+07
14  19  3.97199e+07
14  20  3.90012e+07
14  21  5.26565e+07
14  22  3.90021e+07
14  23  4.31587e+07
14  24  3.84856e+07
14  25  3.87431e+07
14  26  3.93964e+07
