row  column  (images_17_538.edf Mn-K*images_17_538.edf Ar-K**2.3)
8  59  2.57531e+06
8  60  3.34148e+06
8  61  5.97912e+06
8  62  2.51484e+06
8  63  3.15673e+06
8  64  4.9174e+06
8  65  4.35312e+06
8  66  5.22888e+06
8  67  3.3531e+06
8  68  6.62568e+06
8  69  2.06635e+06
8  70  3.78584e+06
8  71  975425
8  72  1.65253e+06
8  73  4.97712e+06
8  74  0
8  75  3.02392e+06
8  76  4.79823e+06
8  77  3.88754e+06
8  78  4.21641e+06
8  79  5.48008e+06
8  80  2.31272e+06
9  0  2.6107e+06
9  1  439938
9  2  2.38354e+06
9  3  2.93524e+06
9  4  2.871e+06
9  5  2.04074e+06
9  6  1.18933e+06
9  7  0
9  8  3.0128e+06
9  9  542151
9  10  2.75475e+06
9  11  722208
9  12  1.34102e+06
9  13  3.61711e+06
9  14  1.71575e+06
9  15  1.32364e+06
9  16  3.65375e+06
9  17  1.06575e+06
9  18  0
9  19  3.33162e+06
9  20  0
9  21  2.24906e+06
9  22  1.87645e+06
9  23  3.38396e+06
9  24  2.36605e+06
9  25  3.00643e+06
9  26  1.5294e+06
9  27  3.32849e+06
9  28  1.37695e+06
9  29  3.08008e+06
9  30  4.21167e+06
9  31  5.26943e+06
9  32  2.06192e+06
9  33  4.74558e+06
9  34  3.64497e+06
9  35  2.72763e+06
9  36  2.81481e+06
9  37  3.96399e+06
9  38  1.96488e+06
9  39  3.96687e+06
9  40  5.10578e+06
9  41  3.32584e+06
9  42  2.89389e+06
9  43  3.68992e+06
9  44  4.69521e+06
9  45  2.24175e+06
9  46  3.03859e+06
9  47  3.18969e+06
9  48  1.55865e+06
9  49  5.61437e+06
9  50  1.22583e+06
9  51  1.04612e+06
9  52  3.83567e+06
9  53  918588
9  54  3.74678e+06
9  55  3.17419e+06
9  56  3.94351e+06
9  57  4.77062e+06
9  58  2.05253e+06
9  59  2.62489e+06
9  60  3.5741e+06
9  61  5.176e+06
9  62  4.02212e+06
9  63  2.68201e+06
9  64  2.65991e+06
9  65  1.99959e+06
9  66  4.57382e+06
9  67  6.70987e+06
9  68  4.01573e+06
9  69  3.5545e+06
9  70  4.48459e+06
9  71  2.61981e+06
9  72  4.64751e+06
9  73  5.42003e+06
9  74  2.72808e+06
9  75  4.45905e+06
9  76  3.1791e+06
9  77  1.07219e+06
9  78  4.8795e+06
9  79  6.43806e+06
9  80  2.28586e+06
10  0  1.65409e+06
10  1  556131
10  2  1.67352e+06
10  3  1.05583e+06
10  4  1.22451e+06
10  5  3.03854e+06
10  6  3.50522e+06
10  7  2.85155e+06
10  8  2.47247e+06
10  9  1.79133e+06
10  10  3.05242e+06
10  11  2.9022e+06
10  12  2.26226e+06
10  13  544771
10  14  0
10  15  2.28178e+06
10  16  3.06121e+06
10  17  1.39319e+06
10  18  4.44694e+06
10  19  1.92061e+06
10  20  936645
10  21  0
10  22  3.32438e+06
10  23  2.96489e+06
10  24  3.54093e+06
10  25  3.13864e+06
10  26  3.38246e+06
10  27  1.50733e+06
10  28  2.71928e+06
10  29  3.73426e+06
10  30  3.77033e+06
10  31  3.34813e+06
10  32  408436
10  33  2.81168e+06
10  34  4.37643e+06
10  35  2.6703e+06
10  36  4.02718e+06
10  37  4.81917e+06
10  38  6.59984e+06
10  39  4.02479e+06
10  40  5.45367e+06
10  41  4.63886e+06
10  42  3.3835e+06
10  43  1.83385e+06
10  44  2.29654e+06
10  45  1.97805e+06
10  46  3.34938e+06
10  47  4.36619e+06
10  48  3.76201e+06
10  49  2.22724e+06
10  50  1.87542e+06
10  51  3.33108e+06
10  52  1.63132e+06
10  53  2.89341e+06
10  54  2.31595e+06
10  55  2.37688e+06
10  56  3.82276e+06
10  57  3.50571e+06
10  58  3.89855e+06
10  59  1.9949e+06
10  60  3.91946e+06
10  61  4.2352e+06
10  62  3.02827e+06
10  63  2.63638e+06
10  64  6.0501e+06
10  65  2.93446e+06
10  66  5.10721e+06
10  67  6.42133e+06
10  68  1.97843e+06
10  69  4.3444e+06
10  70  4.75013e+06
10  71  2.38521e+06
10  72  3.21539e+06
10  73  1.93321e+06
10  74  4.06044e+06
10  75  3.92369e+06
10  76  4.05209e+06
10  77  5.07094e+06
10  78  3.20818e+06
10  79  5.90358e+06
10  80  2.78043e+06
11  0  1.84818e+06
11  1  1.12351e+06
11  2  1.03132e+06
11  3  1.40331e+06
11  4  1.79536e+06
11  5  2.36532e+06
11  6  0
11  7  853266
11  8  2.76029e+06
11  9  2.55006e+06
11  10  0
11  11  2.11495e+06
11  12  3.44766e+06
11  13  2.55137e+06
11  14  2.24625e+06
11  15  3.3028e+06
11  16  1.11807e+06
11  17  1.6138e+06
11  18  3.79993e+06
11  19  903676
11  20  427521
11  21  637744
11  22  3.05782e+06
11  23  425592
11  24  2.15447e+06
11  25  546400
11  26  5.77505e+06
11  27  3.30256e+06
11  28  2.92588e+06
11  29  2.67784e+06
11  30  6.23547e+06
11  31  4.18276e+06
11  32  2.97896e+06
11  33  0
11  34  2.55593e+06
11  35  3.59203e+06
11  36  4.07425e+06
11  37  4.30824e+06
11  38  6.18464e+06
11  39  2.2037e+06
11  40  2.93713e+06
11  41  1.88837e+06
11  42  3.92429e+06
11  43  6.16018e+06
11  44  3.63599e+06
11  45  7.80983e+06
11  46  5.74346e+06
11  47  7.3372e+06
11  48  4.10443e+06
11  49  0
11  50  3.41801e+06
11  51  4.69218e+06
11  52  1.71255e+06
11  53  5.92458e+06
11  54  4.77387e+06
11  55  3.56366e+06
11  56  2.2393e+06
11  57  3.04629e+06
11  58  2.21908e+06
11  59  4.15616e+06
11  60  2.77289e+06
11  61  3.18908e+06
11  62  1.06432e+06
11  63  4.08933e+06
11  64  4.52041e+06
11  65  5.00967e+06
11  66  4.81985e+06
11  67  2.35407e+06
11  68  2.79328e+06
11  69  2.6475e+06
11  70  3.56958e+06
11  71  4.46577e+06
11  72  1.80691e+06
11  73  4.43542e+06
11  74  4.51031e+06
11  75  2.49552e+06
11  76  4.85429e+06
11  77  7.34223e+06
11  78  6.43786e+06
11  79  2.33213e+06
11  80  4.5743e+06
12  0  1.66404e+06
12  1  1.7672e+06
12  2  0
12  3  2.99718e+06
12  4  2.35085e+06
12  5  0
12  6  0
12  7  0
12  8  985915
12  9  1.31693e+06
12  10  0
12  11  1.26336e+06
12  12  1.61011e+06
12  13  4.0645e+06
12  14  2.68692e+06
12  15  4.14064e+06
12  16  1.0257e+06
12  17  865693
12  18  3.36926e+06
12  19  1.82312e+06
12  20  2.56197e+06
12  21  2.60554e+06
12  22  4.14237e+06
12  23  1.5227e+06
12  24  2.06041e+06
12  25  2.80044e+06
12  26  2.42593e+06
12  27  1.10711e+06
12  28  530010
12  29  3.16061e+06
12  30  5.2402e+06
12  31  1.94231e+06
12  32  4.74943e+06
12  33  3.96373e+06
12  34  2.75309e+06
12  35  3.04009e+06
12  36  1.54833e+06
12  37  1.78442e+06
12  38  4.58422e+06
12  39  4.71631e+06
12  40  4.49433e+06
12  41  3.60162e+06
12  42  5.21876e+06
12  43  4.02825e+06
12  44  5.30842e+06
12  45  2.2734e+06
12  46  1.80935e+06
12  47  4.82488e+06
12  48  5.19463e+06
12  49  4.10418e+06
12  50  3.57467e+06
12  51  3.39582e+06
12  52  3.01825e+06
12  53  4.02307e+06
12  54  6.54979e+06
12  55  4.7098e+06
12  56  5.75347e+06
12  57  1.9178e+06
12  58  4.00314e+06
12  59  3.84951e+06
12  60  5.22619e+06
12  61  3.16229e+06
12  62  2.23029e+06
12  63  5.28098e+06
12  64  2.5675e+06
12  65  5.97852e+06
12  66  5.19935e+06
12  67  1.0038e+06
12  68  3.76769e+06
12  69  2.04442e+06
12  70  2.07321e+06
12  71  7.52117e+06
12  72  6.58111e+06
12  73  5.50202e+06
12  74  3.87508e+06
12  75  3.19985e+06
12  76  4.20137e+06
12  77  7.14286e+06
12  78  4.47511e+06
12  79  3.19345e+06
12  80  5.54611e+06
13  0  688493
13  1  3.58098e+06
13  2  1.40278e+06
13  3  361829
13  4  1.99623e+06
13  5  1.09149e+06
13  6  814132
13  7  1.34032e+06
13  8  3.41435e+06
13  9  959262
13  10  2.51825e+06
13  11  2.10819e+06
13  12  3.81638e+06
13  13  2.14092e+06
13  14  2.40152e+06
13  15  1.9302e+06
13  16  5.08232e+06
13  17  3.80985e+06
13  18  4.40169e+06
13  19  3.03847e+06
13  20  701359
13  21  2.54621e+06
13  22  1.3193e+06
13  23  4.31526e+06
13  24  2.97983e+06
13  25  0
13  26  4.44599e+06
13  27  1.45054e+06
13  28  2.58294e+06
13  29  5.24468e+06
13  30  2.54099e+06
13  31  4.88441e+06
13  32  4.84275e+06
13  33  2.52182e+06
13  34  3.6244e+06
13  35  3.94806e+06
13  36  3.99643e+06
13  37  3.80789e+06
13  38  2.86778e+06
13  39  5.15213e+06
13  40  4.45008e+06
13  41  5.26643e+06
13  42  2.67484e+06
13  43  5.18678e+06
13  44  5.89314e+06
13  45  3.50961e+06
13  46  6.74097e+06
13  47  4.08729e+06
13  48  4.83777e+06
13  49  5.84823e+06
13  50  6.53673e+06
13  51  4.7792e+06
13  52  2.84499e+06
13  53  6.51144e+06
13  54  4.71729e+06
13  55  5.80121e+06
13  56  3.07949e+06
13  57  8.06692e+06
13  58  4.16552e+06
13  59  1.72513e+06
13  60  916198
13  61  2.35209e+06
13  62  4.38373e+06
13  63  5.67176e+06
13  64  3.21306e+06
13  65  1.52169e+06
13  66  4.82448e+06
13  67  5.36335e+06
13  68  5.00914e+06
13  69  3.69403e+06
13  70  6.46441e+06
13  71  6.37563e+06
13  72  3.91374e+06
13  73  4.06137e+06
13  74  3.59319e+06
13  75  1.86209e+06
13  76  5.18611e+06
13  77  3.93245e+06
13  78  3.3584e+06
13  79  2.11952e+06
13  80  5.08178e+06
14  0  3.90404e+06
14  1  1.20547e+06
14  2  3.97798e+06
14  3  3.71577e+06
14  4  0
14  5  3.22887e+06
14  6  2.76136e+06
14  7  796262
14  8  1.49144e+06
14  9  2.69483e+06
14  10  1.58512e+06
14  11  1.87444e+06
14  12  1.95588e+06
14  13  1.62109e+06
14  14  1.66984e+06
14  15  2.49363e+06
14  16  1.49268e+06
14  17  1.23586e+06
14  18  5.65585e+06
14  19  2.47077e+06
14  20  2.99924e+06
14  21  0
14  22  2.04746e+06
14  23  1.56932e+06
14  24  651637
14  25  1.82142e+06
14  26  433794
14  27  1.40251e+06
14  28  1.87887e+06
14  29  2.63359e+06
14  30  2.70238e+06
14  31  4.46639e+06
14  32  1.90374e+06
14  33  4.41052e+06
14  34  1.8515e+06
14  35  3.17574e+06
14  36  2.20891e+06
14  37  3.60246e+06
14  38  4.09876e+06
14  39  3.1258e+06
14  40  3.01898e+06
14  41  3.8591e+06
14  42  4.85219e+06
14  43  2.7788e+06
14  44  4.85239e+06
14  45  6.32134e+06
14  46  2.86151e+06
14  47  5.55697e+06
14  48  3.91205e+06
14  49  2.50094e+06
14  50  6.36014e+06
14  51  3.62795e+06
14  52  3.22065e+06
14  53  1.78622e+06
14  54  3.62213e+06
14  55  5.31812e+06
14  56  4.81777e+06
14  57  3.24781e+06
14  58  3.0489e+06
14  59  3.85499e+06
14  60  5.33874e+06
14  61  2.47793e+06
14  62  4.58391e+06
14  63  2.25198e+06
14  64  2.33302e+06
14  65  2.02006e+06
14  66  5.60803e+06
14  67  7.96014e+06
14  68  3.2625e+06
14  69  3.13172e+06
14  70  4.21504e+06
14  71  2.20607e+06
14  72  2.88882e+06
14  73  5.21959e+06
14  74  2.89589e+06
