row  column  (images_1.edf Cu-K*images_1.edf Ar-K**2.3)
7  23  1.33818e+07
7  24  8.07262e+06
7  25  0
7  26  1.18397e+07
7  27  2.72069e+06
7  28  0
7  29  1.8085e+07
7  30  562481
7  31  5.34257e+06
7  32  2.06508e+06
7  33  1.03917e+07
7  34  0
7  35  3.09011e+06
7  36  1.73393e+06
7  37  3.89191e+06
7  38  1.029e+07
7  39  4.91204e+06
7  40  8.79736e+06
7  41  6.07116e+06
7  42  0
7  43  0
7  44  7.37253e+06
7  45  2.52786e+06
7  46  1.28729e+07
7  47  1.62598e+07
7  48  0
7  49  0
7  50  0
8  0  0
8  1  0
8  2  0
8  3  0
8  4  4.01506e+06
8  5  1.4913e+06
8  6  1.15726e+07
8  7  8.36436e+06
8  8  9.58229e+06
8  9  5.57128e+06
8  10  0
8  11  1.87369e+07
8  12  1.43036e+07
8  13  1.96029e+07
8  14  1.19984e+07
8  15  5.3455e+06
8  16  6.08259e+06
8  17  6.47909e+06
8  18  2.48451e+06
8  19  5.53359e+06
8  20  3.76461e+06
8  21  7.2791e+06
8  22  1.27534e+07
8  23  1.17082e+07
8  24  4.90553e+06
8  25  9.81699e+06
8  26  9.8887e+06
8  27  7.01134e+06
8  28  5.91546e+06
8  29  0
8  30  1.4095e+07
8  31  5.4599e+06
8  32  4.50667e+06
8  33  544655
8  34  1.18819e+06
8  35  1.22753e+06
8  36  1.35957e+07
8  37  0
8  38  5.24672e+06
8  39  7.67589e+06
8  40  8.72427e+06
8  41  0
8  42  3.11182e+06
8  43  5.81755e+06
8  44  1.15425e+07
8  45  8.33712e+06
8  46  0
8  47  0
8  48  31358.8
8  49  0
8  50  0
9  0  0
9  1  6.26998e+06
9  2  0
9  3  1.31341e+07
9  4  1.10934e+07
9  5  1.16504e+07
9  6  0
9  7  1.03012e+07
9  8  1.45474e+07
9  9  1.96757e+07
9  10  1.00983e+07
9  11  7.77161e+06
9  12  0
9  13  0
9  14  1.71117e+06
9  15  2.73731e+06
9  16  1.16316e+07
9  17  0
9  18  1.05395e+07
9  19  7.17388e+06
9  20  1.78094e+07
9  21  6.43626e+06
9  22  0
9  23  1.16447e+07
9  24  146411
9  25  9.60668e+06
9  26  1.2791e+07
9  27  0
9  28  7.97923e+06
9  29  4.97823e+06
9  30  7.18405e+06
9  31  0
9  32  0
9  33  1.33524e+06
9  34  7.16153e+06
9  35  1.17948e+07
9  36  1.93291e+07
9  37  1.5373e+07
9  38  2.41427e+06
9  39  1.32385e+07
9  40  3.00407e+07
9  41  8.86278e+06
9  42  0
9  43  0
9  44  2.81702e+06
9  45  6.66816e+06
9  46  0
9  47  0
9  48  0
9  49  0
9  50  0
10  0  403079
10  1  0
10  2  0
10  3  0
10  4  2.21453e+06
10  5  1.39254e+07
10  6  1.37678e+07
10  7  1.50813e+07
10  8  5.54061e+06
10  9  1.21818e+07
10  10  0
10  11  1.52345e+07
10  12  1.53741e+07
10  13  6.36595e+06
10  14  3.75737e+06
10  15  0
10  16  2.6532e+06
10  17  1.04305e+07
10  18  5.42342e+06
10  19  5.50942e+06
10  20  1.45293e+07
10  21  7.34708e+06
10  22  8.76486e+06
10  23  1.66001e+07
10  24  5.91153e+06
10  25  1.37395e+07
10  26  0
10  27  1.27564e+07
10  28  2.19337e+07
10  29  1.64366e+07
10  30  9.85638e+06
10  31  6.28835e+06
10  32  5.90336e+06
10  33  6.62077e+06
10  34  8.6936e+06
10  35  1.06627e+07
10  36  0
10  37  7.2038e+06
10  38  1.74443e+07
10  39  1.25641e+07
10  40  0
10  41  1.37069e+07
10  42  0
10  43  9.48063e+06
10  44  6.84142e+06
10  45  1.69679e+06
10  46  2.92685e+06
10  47  1.68085e+07
10  48  4.9792e+06
10  49  6.32335e+06
10  50  4.13443e+06
11  0  0
11  1  9.43204e+06
11  2  0
11  3  3.04051e+06
11  4  7.98564e+06
11  5  0
11  6  0
11  7  0
11  8  8.48417e+06
11  9  1.27245e+07
11  10  9.43908e+06
11  11  4.8147e+06
11  12  5.7012e+06
11  13  4.58915e+06
11  14  2.95035e+06
11  15  0
11  16  9.58993e+06
11  17  8.41914e+06
11  18  3.03739e+06
11  19  1.40931e+06
11  20  7.33767e+06
11  21  0
11  22  1.18772e+07
11  23  5.1145e+06
11  24  576908
11  25  0
11  26  1.13592e+07
11  27  7.64423e+06
11  28  1.73798e+07
11  29  1.00722e+07
11  30  1.71957e+07
11  31  0
11  32  1.3772e+07
11  33  3.44187e+06
11  34  742781
11  35  1.03939e+07
11  36  1.08941e+07
11  37  1.21243e+07
11  38  8.51767e+06
11  39  1.41871e+07
11  40  8.99777e+06
11  41  1.74098e+07
11  42  0
11  43  5.54133e+06
11  44  0
11  45  1.2159e+06
11  46  0
11  47  0
11  48  0
11  49  0
11  50  2.06165e+07
12  0  1.64274e+06
12  1  7.13069e+06
12  2  0
12  3  0
12  4  0
12  5  2.10391e+06
12  6  1.80828e+06
12  7  0
12  8  1.64341e+07
12  9  1.29367e+07
12  10  1.02949e+07
12  11  8.31538e+06
12  12  5.12048e+06
12  13  6.58097e+06
12  14  6.24184e+06
12  15  0
12  16  8.43557e+06
12  17  3.57094e+06
12  18  368493
12  19  0
12  20  7.932e+06
12  21  0
12  22  3.68081e+06
12  23  0
12  24  567352
12  25  1.64861e+07
12  26  8.48356e+06
12  27  1.32614e+07
12  28  289829
12  29  1.10294e+07
12  30  1.4262e+07
12  31  7.65648e+06
12  32  4.29464e+06
12  33  5.97295e+06
12  34  1.521e+07
12  35  1.4646e+07
12  36  8.34124e+06
12  37  0
12  38  9.75827e+06
12  39  2.49861e+06
12  40  1.88947e+07
12  41  1.54212e+06
12  42  4.59375e+06
12  43  1.53033e+07
12  44  0
12  45  6.71624e+06
12  46  0
12  47  0
12  48  0
12  49  4.44453e+06
12  50  0
13  0  0
13  1  1.34325e+07
13  2  0
13  3  1.63738e+07
13  4  4.44437e+06
13  5  920930
13  6  1.86868e+07
13  7  6.30577e+06
13  8  0
13  9  1.19431e+07
13  10  0
13  11  2.98441e+06
13  12  8.58998e+06
13  13  6.64586e+06
13  14  5.2577e+06
13  15  5.79915e+06
13  16  0
13  17  0
13  18  0
13  19  3.25225e+06
13  20  1.72616e+07
13  21  1.01961e+07
13  22  0
13  23  1.46105e+07
13  24  1.47522e+06
13  25  343928
13  26  2.08071e+07
13  27  1.31744e+07
13  28  2.29025e+07
13  29  6.54915e+06
13  30  3.14773e+06
13  31  7.17273e+06
13  32  5.38311e+06
13  33  1.87047e+07
13  34  0
13  35  1.35814e+07
13  36  0
13  37  1.94662e+07
13  38  8.61793e+06
13  39  4.1945e+06
13  40  1.12447e+07
13  41  319262
13  42  0
13  43  268082
13  44  1.02074e+07
13  45  0
13  46  7.50195e+06
13  47  1.52621e+06
13  48  0
13  49  0
13  50  1.3625e+07
14  0  0
14  1  5.86657e+06
14  2  0
14  3  0
14  4  4.48803e+06
14  5  0
14  6  1.53667e+06
14  7  1.24628e+07
14  8  5.33118e+06
14  9  1.17679e+06
14  10  8.26208e+06
14  11  0
14  12  0
14  13  0
14  14  7.24575e+06
14  15  1.02031e+07
14  16  1.31089e+07
14  17  1.14821e+07
14  18  0
14  19  0
14  20  1.09274e+07
14  21  4.10109e+06
14  22  9.35267e+06
14  23  1.00879e+07
14  24  1.23429e+07
14  25  0
14  26  1.48379e+07
14  27  1.78818e+07
14  28  0
14  29  1.18328e+07
14  30  1.68313e+07
14  31  1.30962e+07
14  32  7.68971e+06
14  33  1.90322e+07
14  34  9.19192e+06
14  35  7.75298e+06
14  36  0
14  37  8.76661e+06
14  38  1.7803e+07
14  39  1.0428e+07
14  40  4.59404e+06
14  41  0
14  42  1.55417e+07
14  43  5.31055e+06
14  44  752214
14  45  9.78301e+06
14  46  0
14  47  4.43001e+06
14  48  0
14  49  0
14  50  1.06827e+06
15  0  1.02491e+07
15  1  5.90108e+06
15  2  0
15  3  0
15  4  0
15  5  0
15  6  1.51919e+07
15  7  3.85652e+06
15  8  1.90209e+06
15  9  4.87176e+06
15  10  4.09292e+06
15  11  7.13239e+06
15  12  2.9344e+06
15  13  1.25385e+07
15  14  1.62195e+07
15  15  0
15  16  2.21781e+06
15  17  9.92068e+06
15  18  1.03175e+07
15  19  4.06488e+06
15  20  1.96512e+07
15  21  1.96153e+06
15  22  8.12637e+06
15  23  0
15  24  1.41391e+07
15  25  0
15  26  600108
15  27  8.77408e+06
15  28  3.84091e+06
15  29  1.57119e+06
15  30  6.39118e+06
15  31  7.26579e+06
15  32  0
15  33  8.48945e+06
15  34  1.54228e+07
15  35  2.26508e+06
15  36  9.71722e+06
15  37  1.00378e+07
15  38  6.70402e+06
15  39  1.61044e+07
15  40  1.64683e+07
15  41  1.06775e+07
15  42  1.42343e+07
15  43  0
15  44  1.77034e+07
15  45  2.61551e+07
15  46  4.02931e+06
15  47  0
15  48  1.30904e+07
15  49  5.10406e+06
15  50  0
16  0  9.6498e+06
16  1  0
16  2  0
16  3  1.43243e+06
16  4  4.78867e+06
16  5  425706
16  6  5.46965e+06
16  7  1.77679e+06
16  8  475022
16  9  0
16  10  7.85517e+06
16  11  7.66282e+06
16  12  0
16  13  6.60464e+06
16  14  7.45583e+06
16  15  3.60069e+06
16  16  1.29764e+07
16  17  1.11949e+07
16  18  3.24153e+06
16  19  1.0483e+07
16  20  0
16  21  1.09576e+07
16  22  9.62655e+06
16  23  4.37429e+06
16  24  5.62735e+06
16  25  6.96139e+06
16  26  1.67819e+07
16  27  1.38891e+07
16  28  2.60941e+06
16  29  9.94011e+06
16  30  9.93639e+06
16  31  8.24872e+06
16  32  1.3738e+07
16  33  3.23373e+06
16  34  1.17517e+07
16  35  1.149e+06
16  36  1.02581e+07
16  37  2.67266e+07
16  38  0
16  39  3.85279e+06
16  40  7.19675e+06
16  41  1.96547e+07
16  42  6.55475e+06
16  43  5.70117e+06
16  44  1.4001e+07
16  45  2.81151e+06
16  46  4.71043e+06
16  47  0
16  48  1.99547e+06
16  49  0
16  50  1.19379e+07
17  0  1.09618e+07
17  1  2.25553e+06
17  2  0
17  3  0
17  4  0
17  5  3.34302e+06
17  6  0
17  7  8.35388e+06
17  8  7.68644e+06
17  9  732934
17  10  2.01786e+06
17  11  0
17  12  0
17  13  1.72779e+07
17  14  4.10894e+06
17  15  8.53338e+06
17  16  7.48167e+06
17  17  0
17  18  1.21387e+07
17  19  6.04406e+06
17  20  7.99601e+06
17  21  0
17  22  3.90095e+06
17  23  1.4718e+07
17  24  8.84737e+06
17  25  100878
17  26  0
17  27  6.74029e+06
17  28  4.31156e+06
17  29  1.06166e+07
17  30  0
17  31  1.99371e+07
17  32  9.77596e+06
17  33  8.27274e+06
17  34  0
17  35  1.43412e+07
17  36  5.10603e+06
17  37  1.60069e+06
17  38  8.3854e+06
17  39  4.11459e+06
17  40  7.9255e+06
17  41  0
17  42  5.48711e+06
17  43  1.24608e+07
17  44  1.7855e+07
17  45  2.24196e+07
17  46  3.67894e+06
17  47  0
17  48  1.17655e+06
17  49  0
17  50  8.13408e+06
18  0  5.76138e+06
18  1  0
18  2  0
18  3  5.80383e+06
18  4  490206
18  5  0
18  6  5.10516e+06
18  7  1.067e+07
18  8  0
18  9  0
18  10  0
18  11  0
18  12  5.98348e+06
18  13  5.35151e+06
18  14  1.4858e+07
18  15  1.16572e+06
18  16  9.87164e+06
18  17  9.37497e+06
18  18  1.008e+07
18  19  7.05105e+06
18  20  7.35404e+06
18  21  3.41703e+06
18  22  9.36553e+06
18  23  6.96436e+06
18  24  7.18184e+06
18  25  0
18  26  2.87943e+06
18  27  0
18  28  482465
18  29  3.03828e+07
18  30  121849
18  31  1.93339e+07
18  32  5.95596e+06
18  33  7.86504e+06
18  34  0
18  35  8.34266e+06
18  36  1.44985e+07
18  37  3.08992e+07
18  38  2.11621e+07
18  39  2.54342e+07
18  40  1.22166e+07
18  41  1.19187e+07
18  42  2.00221e+07
18  43  3.81909e+06
18  44  1.30911e+07
18  45  1.94605e+07
18  46  1.26736e+07
18  47  4.66612e+06
18  48  0
18  49  2.17683e+06
18  50  1.69104e+07
19  0  1.78944e+06
19  1  0
19  2  4.77013e+06
19  3  0
19  4  2.16185e+06
19  5  1.84977e+06
19  6  3.92207e+06
19  7  0
19  8  4.53263e+06
19  9  0
19  10  5.3504e+06
19  11  0
19  12  0
19  13  2.02013e+07
19  14  0
19  15  2.49461e+06
19  16  608292
19  17  696528
19  18  1.14239e+06
19  19  1.06013e+07
19  20  1.43002e+07
19  21  1.86851e+07
19  22  7.49189e+06
19  23  4.17896e+06
19  24  1.00833e+06
19  25  2.40844e+06
19  26  3.03672e+06
19  27  1.13906e+07
19  28  0
19  29  0
19  30  6.19088e+06
19  31  6.07153e+06
19  32  2.66158e+06
19  33  8.09704e+06
19  34  1.75038e+07
19  35  3.71043e+06
19  36  2.74148e+06
19  37  1.38105e+07
19  38  8.98658e+06
19  39  1.85251e+07
19  40  2.96642e+06
19  41  3.72924e+06
19  42  1.2364e+07
19  43  1.03619e+07
19  44  6.96061e+06
19  45  1.30145e+07
19  46  0
19  47  6.63245e+06
19  48  0
19  49  2.35967e+06
19  50  0
20  0  0
20  1  0
20  2  0
20  3  2.59945e+06
20  4  0
20  5  3.55889e+06
20  6  0
20  7  0
20  8  0
20  9  0
20  10  0
20  11  0
20  12  0
20  13  7.6514e+06
20  14  0
20  15  5.052e+06
20  16  3.47986e+06
20  17  1.0464e+07
20  18  1.87559e+07
20  19  1.46946e+07
20  20  1.67219e+07
20  21  1.86086e+07
20  22  1.32604e+07
20  23  6.85045e+06
20  24  2.79963e+06
20  25  0
20  26  0
20  27  1.54545e+06
20  28  1.16414e+07
20  29  7.26016e+06
20  30  8.64505e+06
20  31  8.74192e+06
20  32  6.6791e+06
20  33  1.56614e+07
20  34  1.04148e+07
20  35  3.35914e+06
20  36  5.4278e+06
20  37  2.2922e+07
20  38  3.13852e+07
20  39  0
20  40  2.00293e+07
20  41  8.63833e+06
20  42  9.61951e+06
20  43  1.91287e+07
20  44  1.69089e+06
20  45  8.82596e+06
20  46  6.3985e+06
20  47  0
20  48  0
20  49  0
20  50  0
21  0  0
21  1  926114
21  2  0
21  3  0
21  4  5.20595e+06
21  5  0
21  6  0
21  7  0
21  8  0
21  9  1.50633e+06
21  10  0
21  11  0
21  12  0
21  13  0
21  14  0
21  15  8.24221e+06
21  16  6.62876e+06
21  17  9.1772e+06
21  18  2.81812e+07
21  19  9.99471e+06
21  20  1.15891e+07
21  21  1.04627e+07
21  22  1.35812e+07
21  23  3.73278e+06
21  24  0
21  25  1.17346e+07
21  26  0
21  27  7.01868e+06
21  28  6.09736e+06
21  29  1.2417e+07
21  30  0
21  31  6.61514e+06
21  32  1.87329e+07
21  33  1.42254e+07
21  34  1.14887e+07
21  35  2.07616e+07
21  36  1.68251e+07
21  37  3.2678e+07
21  38  4.04273e+07
21  39  1.97433e+07
21  40  0
21  41  0
21  42  3.03336e+06
21  43  8.63853e+06
21  44  3.83246e+06
21  45  1.53532e+07
21  46  9.77033e+06
21  47  0
21  48  2.15215e+07
21  49  1.04954e+07
21  50  0
22  0  0
22  1  0
22  2  3.97973e+06
22  3  0
22  4  245063
22  5  0
22  6  0
22  7  8.59254e+06
22  8  0
22  9  4.78445e+06
22  10  0
22  11  0
22  12  2.91143e+06
22  13  9.59144e+06
22  14  6.00555e+06
22  15  1.18108e+07
22  16  0
22  17  8.16526e+06
22  18  1.12215e+07
22  19  7.30534e+06
22  20  3.88885e+06
22  21  1.15866e+07
22  22  6.15667e+06
22  23  0
22  24  0
22  25  0
22  26  1.43739e+07
22  27  2.30282e+06
22  28  0
22  29  0
22  30  3.32316e+06
22  31  1.08161e+07
22  32  9.60022e+06
22  33  1.75628e+07
22  34  1.16315e+07
22  35  3.68193e+06
22  36  1.32325e+07
22  37  3.57156e+07
22  38  3.42691e+07
22  39  2.6276e+07
22  40  1.0213e+07
22  41  5.36591e+06
22  42  6.25213e+06
22  43  6.43439e+06
22  44  6.47107e+06
22  45  0
22  46  2.97203e+06
22  47  0
22  48  1.01931e+06
22  49  0
22  50  0
23  0  2.65177e+06
23  1  0
23  2  0
23  3  7.48193e+06
23  4  3.67039e+06
23  5  3.73204e+06
23  6  2.19233e+06
23  7  0
23  8  0
23  9  0
23  10  0
23  11  0
23  12  3.22534e+06
23  13  4.11599e+06
23  14  1.09857e+07
23  15  0
23  16  1.384e+07
23  17  1.88402e+06
23  18  9.26584e+06
23  19  0
23  20  1.10307e+07
23  21  0
23  22  0
23  23  1.39641e+07
23  24  0
23  25  1.2786e+06
23  26  0
23  27  5.78951e+06
23  28  1.22331e+07
23  29  0
23  30  2.79993e+06
23  31  9.68833e+06
23  32  1.11237e+07
23  33  1.01727e+07
23  34  1.17517e+07
23  35  8.548e+06
23  36  2.88177e+07
23  37  2.5604e+07
23  38  2.09073e+07
23  39  2.20607e+07
23  40  8.19877e+06
23  41  1.90311e+07
23  42  5.1511e+06
23  43  6.76541e+06
23  44  9.68859e+06
23  45  385835
23  46  1.60374e+06
23  47  9.29936e+06
23  48  0
23  49  0
23  50  0
24  0  3.10933e+06
24  1  2.43122e+06
24  2  9.0013e+06
24  3  0
24  4  0
24  5  5.79984e+06
24  6  2.56996e+06
24  7  3.97218e+06
24  8  0
24  9  0
24  10  0
24  11  0
24  12  0
24  13  4.53422e+06
24  14  7.30698e+06
24  15  0
24  16  4.73041e+06
24  17  0
24  18  5.48286e+06
24  19  1.33014e+07
24  20  3.63184e+06
24  21  5.02617e+06
24  22  9.76776e+06
24  23  4.1434e+06
24  24  0
24  25  6.1321e+06
24  26  0
24  27  2.06055e+06
24  28  1.28054e+06
24  29  731659
24  30  0
24  31  0
24  32  6.77355e+06
24  33  7.28926e+06
24  34  0
24  35  9.06219e+06
24  36  9.2541e+06
24  37  2.72411e+07
24  38  1.23096e+07
24  39  1.02942e+07
24  40  5.3372e+06
24  41  2.93235e+06
24  42  5.72572e+06
24  43  0
24  44  0
24  45  9.61534e+06
24  46  1.19674e+07
24  47  0
24  48  9.31362e+06
24  49  0
24  50  0
25  0  1.45948e+06
25  1  8.02273e+06
25  2  3.40637e+06
25  3  0
25  4  0
25  5  2.88078e+06
25  6  8.85332e+06
25  7  1.23967e+06
25  8  0
25  9  830947
25  10  1.80032e+06
25  11  2.15552e+06
25  12  1.50962e+07
25  13  0
25  14  8.61198e+06
25  15  1.84593e+06
25  16  7.9042e+06
25  17  5.37052e+06
25  18  0
25  19  486257
25  20  0
25  21  0
25  22  2.994e+06
25  23  1.2186e+07
25  24  9.8509e+06
25  25  5.35925e+06
25  26  7.60611e+06
25  27  0
25  28  6.60914e+06
25  29  5.1455e+06
25  30  1.0768e+07
25  31  1.00789e+07
25  32  1.02469e+07
25  33  0
25  34  5.98142e+06
25  35  1.69998e+07
25  36  1.60171e+06
25  37  2.51014e+07
25  38  1.28706e+07
25  39  6.71827e+06
25  40  3.63936e+06
25  41  2.05461e+07
25  42  7.79568e+06
25  43  9.29207e+06
25  44  4.72787e+06
25  45  1.49305e+07
25  46  5.39427e+06
25  47  1.06797e+07
25  48  0
25  49  9.07847e+06
25  50  0
26  0  2.19333e+06
26  1  2.97167e+06
26  2  7.40731e+06
26  3  0
26  4  0
26  5  0
26  6  0
26  7  0
26  8  0
26  9  0
26  10  2.04811e+06
26  11  1.24429e+07
26  12  2.97678e+06
26  13  0
26  14  2.60739e+06
26  15  8.69417e+06
26  16  0
26  17  1.55614e+07
26  18  1.16361e+06
26  19  9.06202e+06
26  20  0
26  21  0
26  22  3.60464e+06
26  23  0
26  24  1.81654e+06
26  25  440583
26  26  0
26  27  5.40793e+06
26  28  1.89767e+07
26  29  0
26  30  1.33572e+07
26  31  0
26  32  0
26  33  1.51279e+07
26  34  3.54914e+06
26  35  1.77459e+07
26  36  1.05354e+07
26  37  0
26  38  7.24971e+06
26  39  1.08096e+07
26  40  0
26  41  2.25317e+07
26  42  6.57157e+06
26  43  1.12871e+07
26  44  7.84818e+06
26  45  9.76803e+06
26  46  2.61223e+07
26  47  5.22747e+06
26  48  0
26  49  0
26  50  0
27  0  8.00013e+06
27  1  0
27  2  0
27  3  8.03965e+06
27  4  4.05081e+06
27  5  6.11404e+06
27  6  728165
27  7  0
27  8  2.88896e+06
27  9  0
27  10  0
27  11  0
27  12  0
27  13  0
27  14  2.56848e+06
27  15  0
27  16  1.09213e+07
