row  column  (images_1.edf Mn-K*images_1.edf Ar-K**2.3)
2  26  2.25419e+07
2  27  2.75927e+07
2  28  2.74178e+07
2  29  2.47485e+07
2  30  2.2225e+07
2  31  1.38481e+07
2  32  1.65058e+07
2  33  2.57604e+07
2  34  2.64795e+07
2  35  2.22171e+07
2  36  1.45857e+07
2  37  3.24997e+07
2  38  2.93169e+07
2  39  3.66837e+07
2  40  3.18592e+07
2  41  2.99931e+07
2  42  3.46006e+07
2  43  4.48485e+07
2  44  3.60326e+07
2  45  3.42312e+07
2  46  3.03482e+07
2  47  3.57228e+07
2  48  2.07573e+07
2  49  3.39533e+07
2  50  2.93321e+07
3  0  2.58201e+07
3  1  1.75914e+07
3  2  2.42501e+07
3  3  2.39484e+07
3  4  4.49594e+07
3  5  2.08692e+07
3  6  2.50822e+07
3  7  8.98445e+06
3  8  3.95963e+07
3  9  1.93105e+07
3  10  2.3148e+07
3  11  1.34398e+07
3  12  2.51668e+07
3  13  2.3583e+07
3  14  2.82172e+07
3  15  2.64341e+07
3  16  1.82084e+07
3  17  2.23513e+07
3  18  3.2195e+07
3  19  2.37047e+07
3  20  2.36721e+07
3  21  1.76552e+07
3  22  3.45265e+07
3  23  1.93857e+07
3  24  1.57133e+07
3  25  1.95047e+07
3  26  3.48809e+07
3  27  2.18043e+07
3  28  2.52652e+07
3  29  2.16641e+07
3  30  2.52549e+07
3  31  2.07459e+07
3  32  1.15541e+07
3  33  1.92541e+07
3  34  2.46167e+07
3  35  2.42177e+07
3  36  2.04213e+07
3  37  1.99456e+07
3  38  2.75743e+07
3  39  3.76651e+07
3  40  4.30815e+07
3  41  1.57541e+07
3  42  2.41492e+07
3  43  3.339e+07
3  44  3.84517e+07
3  45  2.17249e+07
3  46  2.52149e+07
3  47  3.44862e+07
3  48  3.79218e+07
3  49  2.93547e+07
3  50  3.40387e+07
4  0  1.85103e+07
4  1  1.83052e+07
4  2  2.36399e+07
4  3  3.14801e+07
4  4  3.14453e+07
4  5  1.88013e+07
4  6  3.08292e+07
4  7  7.22172e+06
4  8  1.81376e+07
4  9  9.08288e+06
4  10  2.54136e+07
4  11  2.88483e+07
4  12  1.25898e+07
4  13  2.03154e+07
4  14  1.08481e+07
4  15  2.01618e+07
4  16  1.44135e+07
4  17  2.18152e+07
4  18  2.28778e+07
4  19  2.73506e+07
4  20  3.33322e+07
4  21  1.73087e+07
4  22  2.40684e+07
4  23  2.35733e+07
4  24  1.77283e+07
4  25  1.52796e+07
4  26  1.421e+07
4  27  3.40828e+07
4  28  2.15281e+07
4  29  3.50607e+07
4  30  1.49246e+07
4  31  1.79649e+07
4  32  1.47998e+07
4  33  3.20769e+07
4  34  2.21183e+07
4  35  3.20284e+07
4  36  3.16729e+07
4  37  1.67583e+07
4  38  3.26871e+07
4  39  2.56536e+07
4  40  3.52178e+07
4  41  3.47705e+07
4  42  3.02144e+07
4  43  2.09121e+07
4  44  3.11362e+07
4  45  1.93128e+07
4  46  3.06344e+07
4  47  3.82459e+07
4  48  5.50366e+07
4  49  3.47215e+07
4  50  2.27151e+07
5  0  1.51283e+07
5  1  2.70498e+07
5  2  2.19752e+07
5  3  2.39585e+07
5  4  3.23966e+07
5  5  1.59643e+07
5  6  8.92228e+06
5  7  2.33659e+07
5  8  1.75267e+07
5  9  1.33033e+07
5  10  7.68913e+06
5  11  0
5  12  1.92461e+07
5  13  1.19975e+07
5  14  1.42686e+07
5  15  1.2398e+07
5  16  1.7508e+07
5  17  2.63546e+07
5  18  1.3973e+07
5  19  2.23086e+07
5  20  1.16715e+07
5  21  1.67626e+07
5  22  0
5  23  1.69993e+07
5  24  2.29762e+07
5  25  2.17516e+07
5  26  1.91145e+07
5  27  2.61069e+07
5  28  2.27828e+07
5  29  2.68907e+07
5  30  1.83981e+07
5  31  2.42634e+07
5  32  1.76964e+07
5  33  2.24325e+07
5  34  2.31878e+07
5  35  2.18239e+07
5  36  1.93696e+07
5  37  3.58626e+07
5  38  2.19926e+07
5  39  2.40463e+07
5  40  1.67937e+07
5  41  2.91921e+07
5  42  1.67664e+07
5  43  1.61366e+07
5  44  2.85798e+07
5  45  2.59872e+07
5  46  2.78977e+07
5  47  3.47229e+07
5  48  4.79923e+07
5  49  2.02208e+07
5  50  2.81741e+07
6  0  3.69783e+07
6  1  2.39639e+07
6  2  1.55934e+07
6  3  3.0821e+07
6  4  2.14475e+07
6  5  1.04469e+07
6  6  1.9817e+07
6  7  2.63672e+07
6  8  0
6  9  1.28418e+07
6  10  9.94383e+06
6  11  2.37881e+07
6  12  1.99146e+07
6  13  1.05617e+07
6  14  1.54087e+07
6  15  1.82891e+07
6  16  1.36044e+07
6  17  1.29222e+07
6  18  2.52276e+07
6  19  1.76849e+07
6  20  1.08193e+07
6  21  2.59634e+07
6  22  2.04662e+07
6  23  2.42288e+07
6  24  1.69085e+07
6  25  2.14574e+07
6  26  1.91044e+07
6  27  0
6  28  2.21361e+07
6  29  1.9916e+07
6  30  2.67744e+07
6  31  2.56075e+07
6  32  2.01818e+07
6  33  1.53093e+07
6  34  1.57998e+07
6  35  1.11538e+07
6  36  1.78184e+07
6  37  2.77909e+07
6  38  2.31339e+07
6  39  2.61806e+07
6  40  4.04999e+07
6  41  3.46408e+07
6  42  2.24003e+07
6  43  1.71545e+07
6  44  2.54687e+07
6  45  3.04457e+07
6  46  3.57001e+07
6  47  1.97438e+07
6  48  2.43918e+07
6  49  4.45171e+07
6  50  2.1733e+07
7  0  1.41275e+07
7  1  1.98094e+07
7  2  1.64925e+07
7  3  4.26524e+07
7  4  1.38325e+07
7  5  9.76732e+06
7  6  1.5621e+07
7  7  1.79705e+07
7  8  1.09979e+07
7  9  1.59201e+07
7  10  1.99619e+07
7  11  5.48892e+06
7  12  2.3629e+07
7  13  2.60273e+07
7  14  1.2974e+07
7  15  1.64477e+07
7  16  1.82283e+07
7  17  1.87607e+07
7  18  1.462e+07
7  19  7.98107e+06
7  20  1.38638e+07
7  21  1.96011e+07
7  22  1.57348e+07
7  23  0
7  24  2.77533e+07
7  25  1.65755e+07
7  26  2.10205e+07
7  27  1.11226e+07
7  28  2.04002e+07
7  29  1.49894e+07
7  30  1.97009e+07
7  31  1.8351e+07
7  32  1.49889e+07
7  33  2.10509e+07
7  34  1.997e+07
7  35  1.6167e+07
7  36  2.99835e+07
7  37  2.23877e+07
7  38  2.84291e+07
7  39  1.32584e+07
7  40  1.9882e+07
7  41  3.2303e+07
7  42  2.77112e+07
7  43  2.54039e+07
7  44  3.34265e+07
7  45  4.35326e+07
7  46  1.19985e+07
7  47  3.65687e+07
7  48  2.61692e+07
7  49  2.49421e+07
7  50  3.87779e+07
8  0  2.24053e+07
8  1  2.78078e+07
8  2  2.81625e+07
8  3  1.8197e+07
8  4  1.99244e+07
8  5  2.50894e+07
8  6  7.26908e+06
8  7  2.02588e+07
8  8  1.69042e+07
8  9  1.13546e+07
8  10  9.80302e+06
8  11  3.78621e+06
8  12  1.10324e+07
8  13  1.10281e+07
8  14  1.24895e+07
8  15  1.73326e+07
8  16  1.46599e+07
8  17  1.46939e+07
8  18  9.91973e+06
8  19  2.29156e+07
8  20  1.86772e+07
8  21  1.28236e+07
8  22  1.15137e+07
8  23  1.98747e+07
8  24  2.78005e+07
8  25  1.21719e+07
8  26  2.42139e+07
8  27  1.84451e+07
8  28  1.64288e+07
8  29  1.8241e+07
8  30  2.11573e+07
8  31  1.66289e+07
8  32  1.43102e+07
8  33  2.18717e+07
8  34  2.69768e+07
8  35  1.21223e+07
8  36  2.07677e+07
8  37  1.60897e+07
8  38  2.29364e+07
8  39  1.83874e+07
8  40  2.03193e+07
8  41  1.71287e+07
8  42  2.11969e+07
8  43  1.24458e+07
8  44  2.34168e+07
8  45  2.45966e+07
8  46  2.6491e+07
8  47  2.65464e+07
8  48  3.47663e+07
8  49  3.00633e+07
8  50  2.52152e+07
9  0  2.20798e+07
9  1  1.29294e+07
9  2  1.61886e+07
9  3  1.92716e+07
9  4  2.18778e+07
9  5  3.70323e+07
9  6  9.4568e+06
9  7  1.86557e+07
9  8  1.89771e+07
9  9  1.22052e+07
9  10  1.80669e+07
9  11  2.92993e+07
9  12  6.70738e+06
9  13  2.03024e+07
9  14  1.42298e+07
9  15  1.57595e+07
9  16  1.88984e+07
9  17  1.56756e+07
9  18  9.24277e+06
9  19  1.12796e+07
9  20  2.1732e+07
9  21  2.064e+07
9  22  1.96369e+07
9  23  2.17674e+07
9  24  1.4958e+07
9  25  0
9  26  2.08135e+07
9  27  1.88495e+07
9  28  2.09213e+07
9  29  3.11017e+06
9  30  2.66641e+07
9  31  8.28007e+06
9  32  1.88689e+07
9  33  2.22835e+07
9  34  2.13296e+07
9  35  3.70688e+07
9  36  1.89314e+07
9  37  1.98115e+07
9  38  2.24897e+07
9  39  1.56775e+07
9  40  2.83446e+07
9  41  2.05094e+07
9  42  3.09437e+07
9  43  2.12951e+07
9  44  3.32627e+07
9  45  2.25864e+07
9  46  2.69237e+07
9  47  2.83869e+07
9  48  3.19516e+07
9  49  2.04173e+07
9  50  3.04338e+07
10  0  2.6431e+07
10  1  2.09577e+07
10  2  2.38901e+07
10  3  2.93205e+07
10  4  2.47508e+07
10  5  2.94522e+07
10  6  1.34498e+07
10  7  1.11669e+07
10  8  2.07628e+07
10  9  2.10895e+07
10  10  1.53553e+07
10  11  0
10  12  1.49475e+07
10  13  2.64688e+07
10  14  2.04369e+07
10  15  2.1757e+07
10  16  0
10  17  8.77054e+06
10  18  2.09424e+07
10  19  1.71943e+07
10  20  9.87274e+06
10  21  2.11669e+07
10  22  2.05042e+07
10  23  2.27786e+07
10  24  1.69472e+07
10  25  1.11251e+07
10  26  2.05136e+07
10  27  1.41081e+07
10  28  2.12629e+07
10  29  2.52687e+07
10  30  2.44326e+07
10  31  1.70861e+07
10  32  1.6089e+07
10  33  2.48014e+07
10  34  9.93824e+06
10  35  2.06503e+07
10  36  1.88391e+07
10  37  1.97625e+07
10  38  2.17587e+07
10  39  3.67417e+07
10  40  3.00165e+07
10  41  3.48884e+07
10  42  2.22675e+07
10  43  2.32997e+07
10  44  2.22779e+07
10  45  2.25404e+07
10  46  3.89026e+07
10  47  3.60803e+07
10  48  2.6852e+07
10  49  2.8658e+07
10  50  3.4348e+07
11  0  2.26865e+07
11  1  2.37018e+07
11  2  1.74366e+07
11  3  2.61376e+07
11  4  8.55581e+06
11  5  1.34487e+07
11  6  1.74123e+07
11  7  9.12099e+06
11  8  2.35628e+06
11  9  2.0326e+07
11  10  2.55541e+07
11  11  1.94918e+07
11  12  0
11  13  1.06163e+07
11  14  1.44377e+07
11  15  0
11  16  6.73973e+06
11  17  1.16825e+07
11  18  2.65855e+07
11  19  9.71243e+06
11  20  1.72885e+07
11  21  2.04687e+07
11  22  1.61797e+07
11  23  1.82545e+07
11  24  1.88234e+07
11  25  2.47153e+07
11  26  1.3269e+07
11  27  2.49343e+07
11  28  1.82773e+07
11  29  1.96974e+07
11  30  1.52547e+07
11  31  1.47268e+07
11  32  9.49681e+06
11  33  2.02542e+07
11  34  1.86525e+07
11  35  1.33823e+07
11  36  2.32169e+07
11  37  2.36639e+07
11  38  2.93039e+07
11  39  2.34171e+07
11  40  1.16395e+07
11  41  2.12024e+07
11  42  3.29425e+07
11  43  4.43205e+07
11  44  3.28954e+07
11  45  2.34567e+07
11  46  2.2079e+07
11  47  6.22087e+06
11  48  2.66905e+07
11  49  4.39926e+07
11  50  3.30479e+07
12  0  1.96045e+07
12  1  1.81562e+07
12  2  1.86473e+07
12  3  1.6852e+07
12  4  1.72627e+07
12  5  2.60143e+07
12  6  1.40092e+07
12  7  1.87572e+07
12  8  1.96211e+07
12  9  1.61273e+07
12  10  1.74313e+07
12  11  1.73821e+07
12  12  1.60667e+07
12  13  1.85674e+07
12  14  1.23355e+07
12  15  1.56153e+07
12  16  8.23406e+06
12  17  1.83415e+07
12  18  4.21239e+06
12  19  1.60849e+07
12  20  1.0556e+07
12  21  2.05282e+07
12  22  1.26482e+07
12  23  1.40299e+07
12  24  6.46843e+06
12  25  4.48182e+06
12  26  8.88228e+06
12  27  1.44993e+07
12  28  1.55536e+07
12  29  2.09631e+07
12  30  3.04671e+07
12  31  0
12  32  7.88803e+06
12  33  0
12  34  2.15113e+07
12  35  1.9492e+07
12  36  3.13138e+07
12  37  1.01327e+07
12  38  1.51693e+07
12  39  1.27366e+07
12  40  1.34673e+07
12  41  3.00197e+07
12  42  2.54148e+07
12  43  3.28962e+07
12  44  2.83961e+07
12  45  2.36129e+07
12  46  2.7404e+07
12  47  3.22588e+07
12  48  3.45234e+07
12  49  2.57324e+07
12  50  3.114e+07
13  0  1.02024e+07
13  1  1.64294e+07
13  2  1.51012e+07
13  3  1.91669e+07
13  4  2.07195e+07
13  5  1.54376e+07
13  6  2.69846e+07
13  7  1.36176e+07
13  8  1.84888e+07
13  9  1.60182e+07
13  10  2.28127e+07
13  11  9.51875e+06
13  12  1.44782e+07
13  13  9.38242e+06
13  14  2.01681e+07
13  15  2.02176e+07
13  16  1.29192e+07
13  17  2.18611e+07
13  18  1.06179e+07
13  19  1.48621e+07
13  20  2.31032e+07
13  21  1.30435e+07
13  22  1.36671e+07
13  23  1.72485e+07
13  24  2.14464e+07
13  25  1.69664e+07
13  26  1.65177e+07
13  27  1.82021e+07
13  28  1.16211e+07
13  29  1.99517e+07
13  30  1.24505e+07
13  31  2.44495e+07
13  32  1.88414e+07
13  33  1.31216e+07
13  34  1.90058e+07
13  35  1.80242e+07
13  36  1.72162e+07
13  37  1.34682e+07
13  38  1.41275e+07
13  39  3.11165e+07
13  40  1.38936e+07
13  41  2.70864e+07
13  42  2.39031e+07
13  43  1.60077e+07
13  44  2.03152e+07
13  45  3.16932e+07
13  46  1.96412e+07
13  47  2.76999e+07
13  48  3.1554e+07
13  49  2.33586e+07
13  50  3.62466e+07
14  0  1.61665e+07
14  1  1.86842e+07
14  2  1.0409e+07
14  3  2.00962e+07
14  4  1.6904e+07
14  5  1.60274e+07
14  6  1.73732e+07
14  7  1.35606e+07
14  8  1.65425e+07
14  9  1.58105e+07
14  10  1.8943e+07
14  11  1.35199e+07
14  12  1.13155e+07
14  13  1.20721e+07
14  14  1.6918e+07
14  15  1.91672e+07
14  16  1.60827e+07
14  17  1.075e+07
14  18  2.36742e+07
14  19  1.78152e+07
14  20  1.77547e+07
14  21  0
14  22  9.98004e+06
14  23  1.18946e+07
14  24  1.44645e+07
14  25  1.04906e+07
14  26  3.98509e+07
14  27  1.92054e+07
14  28  1.53311e+07
14  29  8.41094e+06
14  30  1.05641e+07
14  31  1.37643e+07
14  32  0
14  33  1.58949e+07
14  34  1.41626e+07
14  35  3.0016e+07
14  36  1.79139e+07
14  37  1.69274e+07
14  38  1.81832e+07
14  39  2.49946e+07
14  40  2.29693e+07
14  41  2.09265e+07
14  42  2.38304e+07
14  43  1.5395e+07
14  44  1.87441e+07
14  45  2.2151e+07
14  46  3.4606e+07
14  47  2.12172e+07
14  48  2.32574e+07
14  49  2.47183e+07
14  50  3.09129e+07
15  0  1.57827e+07
15  1  1.25642e+07
15  2  1.57776e+07
15  3  1.76897e+07
15  4  1.21603e+07
15  5  1.09362e+07
15  6  0
15  7  8.90575e+06
15  8  9.46488e+06
15  9  1.73186e+07
15  10  1.23992e+07
15  11  2.10436e+07
15  12  1.14949e+07
15  13  2.05226e+07
15  14  0
15  15  1.67241e+07
15  16  3.09653e+07
15  17  1.66025e+07
15  18  2.4961e+07
15  19  1.04662e+07
15  20  1.97805e+07
15  21  6.85432e+06
15  22  1.6144e+07
15  23  1.3408e+07
15  24  2.74413e+07
15  25  2.195e+07
15  26  1.23113e+07
15  27  3.00699e+07
15  28  1.50624e+07
15  29  1.90341e+07
15  30  1.45095e+07
15  31  3.83954e+06
15  32  2.78698e+07
15  33  2.65385e+07
15  34  1.95701e+07
15  35  1.60544e+07
15  36  1.55041e+07
15  37  1.37392e+07
15  38  1.9614e+07
15  39  2.84785e+07
15  40  1.92066e+07
15  41  5.50467e+06
15  42  2.30911e+07
15  43  3.18184e+07
15  44  9.10723e+06
15  45  1.27249e+07
15  46  3.73181e+07
15  47  2.53393e+07
15  48  2.09434e+07
15  49  2.80313e+07
15  50  3.53497e+07
16  0  1.8863e+07
16  1  2.00318e+07
16  2  1.37063e+07
16  3  1.36259e+07
16  4  1.73791e+07
16  5  1.59666e+07
16  6  1.65665e+07
16  7  2.69026e+07
16  8  1.64435e+07
16  9  2.37588e+07
16  10  1.73006e+07
16  11  3.18186e+07
16  12  1.81448e+07
16  13  1.33233e+07
16  14  2.02595e+07
16  15  2.15069e+07
16  16  2.58758e+07
16  17  2.35924e+07
16  18  1.96931e+07
16  19  1.58503e+07
16  20  7.52486e+06
16  21  2.02663e+07
16  22  1.86432e+07
16  23  1.61538e+07
16  24  1.73518e+07
16  25  1.65091e+07
16  26  1.80131e+07
16  27  2.07652e+07
16  28  1.77166e+07
16  29  1.81908e+07
16  30  2.95339e+07
16  31  1.91949e+07
16  32  2.23018e+07
16  33  1.93934e+07
16  34  2.49924e+07
16  35  2.53797e+07
16  36  1.43493e+07
16  37  1.68647e+07
16  38  2.84074e+07
16  39  2.63941e+07
16  40  2.78239e+07
16  41  2.27546e+07
16  42  2.10708e+07
16  43  2.77619e+07
16  44  1.50368e+07
16  45  2.73819e+07
16  46  1.63314e+07
16  47  2.98625e+07
16  48  3.04824e+07
16  49  1.22057e+07
16  50  2.19543e+07
17  0  5.5741e+06
17  1  1.56977e+07
17  2  1.37737e+07
17  3  2.60002e+07
17  4  1.41197e+07
17  5  1.24189e+07
17  6  1.68474e+07
17  7  1.32405e+07
17  8  1.77915e+07
17  9  2.9507e+07
17  10  2.57428e+07
17  11  1.58517e+07
17  12  1.65492e+07
17  13  2.26477e+07
17  14  2.59125e+07
17  15  2.23605e+07
17  16  2.12492e+07
17  17  1.29234e+07
17  18  1.19516e+07
17  19  1.51311e+07
17  20  1.89876e+07
17  21  1.93243e+07
17  22  2.17582e+07
17  23  1.54715e+07
17  24  2.61266e+07
17  25  2.03333e+07
17  26  1.97294e+07
17  27  3.10642e+07
17  28  1.91225e+07
17  29  1.74249e+07
17  30  1.64419e+07
17  31  1.88209e+07
17  32  1.10522e+07
17  33  1.44498e+07
17  34  2.34466e+07
17  35  1.63618e+07
17  36  1.17385e+07
17  37  1.44415e+07
17  38  7.85459e+06
17  39  2.47526e+07
17  40  2.61603e+07
17  41  2.39232e+07
17  42  2.24504e+07
17  43  1.21827e+07
17  44  4.55207e+06
17  45  2.0077e+07
17  46  2.92166e+07
17  47  2.99856e+07
17  48  2.65059e+07
17  49  2.7218e+07
17  50  4.06339e+07
18  0  1.62032e+07
18  1  2.58388e+07
18  2  2.94586e+07
18  3  2.70082e+07
18  4  1.88739e+07
18  5  1.69179e+07
18  6  7.1916e+06
18  7  2.37826e+07
18  8  2.00934e+07
18  9  9.51979e+06
18  10  2.12879e+07
18  11  1.12978e+07
18  12  1.02727e+07
18  13  2.72216e+07
18  14  0
18  15  2.88531e+07
18  16  1.42507e+07
18  17  1.85479e+07
18  18  1.85561e+07
18  19  1.5379e+07
18  20  1.631e+07
18  21  1.60984e+07
18  22  1.70342e+07
18  23  1.57638e+07
18  24  1.80084e+07
18  25  8.08642e+06
18  26  2.87848e+07
18  27  2.01512e+07
18  28  1.70215e+07
18  29  1.68907e+07
18  30  1.12272e+07
18  31  2.02741e+07
18  32  1.34153e+07
18  33  1.07981e+07
18  34  2.2017e+07
18  35  1.47577e+07
18  36  3.03894e+07
18  37  2.14802e+07
18  38  1.5375e+07
18  39  1.13871e+07
18  40  2.18796e+07
18  41  2.63484e+07
18  42  1.72286e+07
18  43  2.12287e+07
18  44  1.9436e+07
18  45  2.45032e+07
18  46  3.35601e+07
18  47  3.12091e+07
18  48  2.60726e+07
18  49  3.95208e+07
18  50  3.29951e+07
19  0  3.04917e+07
19  1  1.74814e+07
19  2  2.63772e+07
19  3  2.93386e+07
19  4  2.53368e+07
19  5  2.03643e+07
19  6  3.64216e+07
19  7  2.29596e+07
19  8  2.33146e+07
19  9  2.3713e+07
19  10  2.09763e+07
19  11  7.5017e+06
19  12  9.43328e+06
19  13  1.44387e+07
19  14  1.26444e+07
19  15  2.57562e+07
19  16  1.69274e+07
19  17  2.69582e+07
19  18  2.29454e+07
19  19  1.52361e+07
19  20  0
19  21  1.45626e+07
19  22  2.07289e+07
19  23  8.34458e+06
19  24  1.72324e+07
19  25  2.38236e+07
19  26  2.83666e+07
19  27  2.20183e+07
19  28  2.26543e+07
19  29  1.09757e+07
19  30  1.29412e+07
19  31  2.12393e+07
19  32  1.55975e+07
19  33  2.59535e+07
19  34  1.75664e+07
19  35  2.27998e+07
19  36  1.70483e+07
19  37  1.32081e+07
19  38  1.60297e+07
19  39  1.75547e+07
19  40  1.66422e+07
19  41  1.90702e+07
19  42  3.18457e+07
19  43  3.05267e+07
19  44  1.23257e+07
19  45  1.83405e+07
19  46  1.98477e+07
19  47  2.99306e+07
19  48  2.99275e+07
19  49  2.36828e+07
19  50  2.11581e+07
20  0  1.17966e+07
20  1  2.62444e+07
20  2  2.38473e+07
20  3  1.41896e+07
20  4  2.79868e+07
20  5  8.24709e+06
20  6  2.19818e+07
20  7  2.16382e+07
20  8  1.72345e+07
20  9  1.85094e+07
20  10  2.11579e+07
20  11  2.10176e+07
20  12  3.29465e+07
20  13  1.68444e+07
20  14  1.2406e+07
20  15  1.95972e+07
20  16  1.62014e+07
20  17  2.2667e+07
20  18  1.69961e+07
20  19  1.78157e+07
20  20  2.54432e+07
20  21  3.99328e+07
20  22  1.25765e+07
20  23  3.49232e+07
20  24  2.13855e+07
20  25  8.90906e+06
20  26  1.1614e+07
20  27  2.18081e+07
20  28  2.10459e+07
20  29  9.01366e+06
20  30  1.39557e+07
20  31  1.21672e+07
20  32  2.5676e+07
20  33  2.12253e+07
20  34  9.67458e+06
20  35  2.21766e+07
20  36  2.64792e+07
20  37  2.09544e+07
20  38  4.43946e+06
20  39  3.33923e+07
20  40  2.53542e+07
20  41  2.36021e+07
20  42  2.58938e+07
20  43  1.36941e+07
20  44  2.58794e+07
20  45  3.30775e+07
20  46  3.44015e+07
20  47  2.15398e+07
20  48  2.42725e+07
20  49  3.69587e+07
20  50  2.67955e+07
21  0  2.67108e+07
21  1  2.92883e+07
21  2  2.85683e+07
21  3  1.40974e+07
21  4  2.36932e+07
21  5  1.27638e+07
21  6  2.54782e+07
21  7  1.47099e+07
21  8  1.21442e+07
21  9  2.15421e+07
21  10  2.21564e+07
21  11  1.44696e+07
21  12  1.12733e+07
21  13  1.23254e+07
21  14  1.51712e+07
21  15  2.35693e+07
21  16  2.00037e+07
21  17  1.00821e+07
21  18  1.82299e+07
21  19  2.41137e+07
21  20  2.62169e+07
21  21  1.92169e+07
21  22  1.49934e+07
21  23  1.39808e+07
21  24  1.06742e+07
21  25  2.17099e+07
21  26  1.71745e+07
21  27  2.86078e+07
21  28  1.45459e+07
21  29  1.70851e+07
21  30  1.59092e+07
21  31  2.09902e+07
21  32  2.48983e+07
21  33  1.74352e+07
21  34  1.88242e+07
21  35  1.9432e+07
21  36  2.86996e+07
21  37  1.59429e+07
21  38  1.71672e+07
21  39  1.82407e+07
21  40  1.39041e+07
21  41  2.24998e+07
21  42  1.94181e+07
21  43  3.972e+07
21  44  2.96734e+07
21  45  2.05096e+07
21  46  3.69211e+07
21  47  2.72752e+07
21  48  2.63588e+07
21  49  4.36884e+07
21  50  2.86255e+07
22  0  2.06695e+07
22  1  1.83274e+07
22  2  2.19731e+07
22  3  1.09086e+07
22  4  1.67918e+07
22  5  9.39821e+06
22  6  1.72641e+07
22  7  9.4513e+06
22  8  2.91517e+07
22  9  1.20673e+07
22  10  2.34271e+07
22  11  1.9284e+07
22  12  1.25221e+07
22  13  1.72351e+07
22  14  2.4816e+07
22  15  1.95982e+07
22  16  2.21413e+07
22  17  2.0379e+07
22  18  1.50668e+07
22  19  6.05361e+06
22  20  1.13692e+07
22  21  1.93317e+07
22  22  1.24008e+07
22  23  1.57618e+07
22  24  2.00903e+07
22  25  1.22592e+07
22  26  2.36769e+07
22  27  1.6093e+07
22  28  2.06165e+07
22  29  1.22342e+07
22  30  2.36717e+07
22  31  2.56044e+07
22  32  1.08368e+07
22  33  2.15919e+07
22  34  1.60401e+07
22  35  1.3785e+07
22  36  2.5013e+07
22  37  2.09156e+07
22  38  2.66822e+07
22  39  2.10351e+07
22  40  2.15561e+07
22  41  2.65749e+07
22  42  2.53665e+07
22  43  2.1138e+07
22  44  2.7168e+07
22  45  1.85034e+07
22  46  2.17032e+07
22  47  2.89327e+07
22  48  1.95255e+07
