row  column  (images_28.edf Zn-K*images_28.edf Ar-K**2.3)
4  90  5.09493e+07
4  91  4.9591e+07
4  92  4.56157e+07
4  93  5.93058e+07
4  94  5.46889e+07
4  95  5.18382e+07
4  96  5.69149e+07
4  97  5.54307e+07
4  98  5.49153e+07
4  99  5.44472e+07
4  100  4.12719e+07
4  101  2.18318e+07
4  102  2.44397e+07
4  103  2.22683e+07
4  104  1.41231e+07
4  105  9.9256e+06
4  106  8.90375e+06
4  107  5.00105e+06
4  108  6.01935e+06
4  109  8.07929e+06
4  110  8.22118e+06
4  111  1.49396e+07
4  112  5.72671e+06
4  113  0
4  114  4.3456e+06
4  115  2.87144e+06
4  116  2.44718e+06
4  117  2.40036e+06
4  118  0
4  119  0
4  120  1.67131e+06
5  0  0
5  1  6.01103e+06
5  2  6.83049e+06
5  3  6.29149e+06
5  4  1.11246e+07
5  5  1.38174e+07
5  6  1.97794e+07
5  7  3.26627e+07
5  8  3.42707e+07
5  9  4.73699e+07
5  10  3.64066e+07
5  11  3.84369e+07
5  12  3.48053e+07
5  13  3.39788e+07
5  14  3.12636e+07
5  15  2.47473e+07
5  16  2.04159e+07
5  17  1.52664e+07
5  18  1.14493e+07
5  19  5.1489e+06
5  20  5.56575e+06
5  21  5.46636e+06
5  22  5.10621e+06
5  23  1.76641e+06
5  24  5.69784e+06
5  25  7.31581e+06
5  26  1.62998e+07
5  27  2.52366e+07
5  28  3.08907e+07
5  29  3.12489e+07
5  30  3.19392e+07
5  31  2.86499e+07
5  32  3.00787e+07
5  33  3.12498e+07
5  34  2.67159e+07
5  35  3.48924e+07
5  36  4.18493e+07
5  37  4.0606e+07
5  38  2.90334e+07
5  39  3.32373e+07
5  40  3.72827e+07
5  41  2.59811e+07
5  42  3.09607e+07
5  43  3.36539e+07
5  44  3.15032e+07
5  45  3.38881e+07
5  46  2.96058e+07
5  47  3.42551e+07
5  48  3.85097e+07
5  49  4.84878e+07
5  50  4.38175e+07
5  51  5.58684e+07
5  52  5.01128e+07
5  53  4.90432e+07
5  54  4.4413e+07
5  55  4.4334e+07
5  56  3.47488e+07
5  57  4.10501e+07
5  58  4.72789e+07
5  59  3.36432e+07
5  60  4.06195e+07
5  61  4.17561e+07
5  62  3.63122e+07
5  63  3.87099e+07
5  64  4.10879e+07
5  65  3.34701e+07
5  66  3.93075e+07
5  67  2.36398e+07
5  68  3.28139e+07
5  69  3.53065e+07
5  70  3.68344e+07
5  71  4.14176e+07
5  72  4.26415e+07
5  73  3.93478e+07
5  74  4.06883e+07
5  75  3.98275e+07
5  76  4.72177e+07
5  77  3.96527e+07
5  78  4.38538e+07
5  79  4.86208e+07
5  80  4.68724e+07
5  81  4.67192e+07
5  82  4.52212e+07
5  83  5.85104e+07
5  84  4.51916e+07
5  85  4.18838e+07
5  86  4.53857e+07
5  87  3.85679e+07
5  88  4.35461e+07
5  89  5.14729e+07
5  90  5.55551e+07
5  91  4.32958e+07
5  92  5.28027e+07
5  93  5.36363e+07
5  94  5.00311e+07
5  95  5.19508e+07
5  96  6.85605e+07
5  97  5.47577e+07
5  98  5.69936e+07
5  99  5.69567e+07
5  100  4.5109e+07
5  101  2.54409e+07
5  102  3.56143e+07
5  103  3.14917e+07
5  104  1.48116e+07
5  105  9.15788e+06
5  106  1.02034e+07
5  107  5.45538e+06
5  108  1.11966e+07
5  109  4.88096e+06
5  110  1.21957e+06
5  111  1.31022e+07
5  112  8.37095e+06
5  113  8.8259e+06
5  114  8.17572e+06
5  115  9.34429e+06
5  116  0
5  117  0
5  118  676874
5  119  0
5  120  0
6  0  6.38257e+06
6  1  0
6  2  5.02143e+06
6  3  5.60693e+06
6  4  8.4471e+06
6  5  1.37126e+07
6  6  1.52839e+07
6  7  2.73051e+07
6  8  2.69589e+07
6  9  4.14763e+07
6  10  3.66239e+07
6  11  3.30336e+07
6  12  3.14748e+07
6  13  3.07813e+07
6  14  3.37854e+07
6  15  2.82357e+07
6  16  1.84012e+07
6  17  1.42897e+07
6  18  9.04602e+06
6  19  1.53724e+07
6  20  8.28862e+06
6  21  9.08888e+06
6  22  4.25999e+06
6  23  8.32337e+06
6  24  4.74488e+06
6  25  8.24868e+06
6  26  1.34846e+07
6  27  2.66384e+07
6  28  2.62387e+07
6  29  2.46055e+07
6  30  2.86649e+07
6  31  2.90014e+07
6  32  2.28012e+07
6  33  3.45292e+07
