row  column  (images_28.edf P-K*images_28.edf Ar-K**2.3)
3  38  8.64186e+06
3  39  3.42578e+06
3  40  1.03354e+07
3  41  0
3  42  4.02241e+06
3  43  3.63544e+06
3  44  5.71531e+06
3  45  4.89948e+06
3  46  2.75417e+06
3  47  6.5798e+06
3  48  4.13399e+06
3  49  6.40321e+06
3  50  4.8486e+06
3  51  7.87783e+06
3  52  9.54681e+06
3  53  7.39365e+06
3  54  7.10697e+06
3  55  5.07833e+06
3  56  6.46671e+06
3  57  8.91316e+06
3  58  7.104e+06
3  59  6.52215e+06
3  60  5.22428e+06
3  61  0
3  62  0
3  63  0
3  64  0
3  65  5.82305e+06
3  66  5.86239e+06
3  67  0
3  68  0
3  69  0
3  70  5.4417e+06
3  71  5.8057e+06
3  72  5.64642e+06
3  73  7.14118e+06
3  74  6.39628e+06
3  75  7.28057e+06
3  76  4.5699e+06
3  77  8.72324e+06
3  78  5.41133e+06
3  79  1.03345e+07
3  80  7.28717e+06
3  81  5.13296e+06
3  82  1.05468e+07
3  83  4.03587e+06
3  84  7.92195e+06
3  85  1.38788e+07
3  86  1.27255e+07
3  87  1.55055e+07
3  88  1.51722e+07
3  89  1.28921e+07
3  90  1.42283e+07
3  91  0
3  92  1.63776e+07
3  93  7.62478e+06
3  94  1.71497e+07
3  95  1.23506e+07
3  96  1.09471e+07
3  97  8.97911e+06
3  98  9.87503e+06
3  99  0
3  100  0
3  101  0
3  102  0
3  103  0
3  104  0
3  105  0
3  106  0
3  107  0
3  108  0
3  109  0
3  110  0
3  111  0
3  112  0
3  113  0
3  114  0
3  115  0
3  116  0
3  117  0
3  118  0
3  119  932522
3  120  827270
4  0  0
4  1  0
4  2  0
4  3  0
4  4  0
4  5  0
4  6  4.27123e+06
4  7  0
4  8  0
4  9  2.43482e+06
4  10  3.96267e+06
4  11  0
4  12  5.18054e+06
4  13  6.61083e+06
4  14  5.86631e+06
4  15  2.76612e+06
4  16  0
4  17  0
4  18  0
4  19  0
4  20  0
4  21  0
4  22  0
4  23  0
4  24  0
4  25  0
4  26  0
4  27  0
4  28  0
4  29  3.40948e+06
4  30  3.55475e+06
4  31  4.81058e+06
4  32  1.01938e+07
4  33  5.65757e+06
4  34  7.89716e+06
4  35  9.43621e+06
4  36  1.00624e+07
4  37  5.49197e+06
4  38  7.38849e+06
4  39  4.40886e+06
4  40  7.8881e+06
4  41  4.68378e+06
4  42  3.32833e+06
4  43  3.08549e+06
4  44  3.64836e+06
4  45  4.58925e+06
4  46  0
4  47  0
4  48  0
4  49  6.57044e+06
4  50  1.0576e+07
4  51  4.78606e+06
4  52  1.26725e+07
4  53  1.00707e+07
4  54  8.52191e+06
4  55  7.44927e+06
4  56  4.19808e+06
4  57  5.70033e+06
4  58  9.51761e+06
4  59  4.07336e+06
4  60  6.75276e+06
4  61  4.23439e+06
4  62  0
4  63  4.65794e+06
4  64  0
4  65  3.98794e+06
4  66  0
4  67  0
4  68  0
4  69  0
4  70  3.79045e+06
4  71  6.55192e+06
4  72  4.91209e+06
4  73  8.018e+06
4  74  6.83894e+06
4  75  0
4  76  7.78667e+06
4  77  8.03824e+06
4  78  8.07764e+06
4  79  8.75502e+06
4  80  7.92653e+06
4  81  1.08386e+07
4  82  7.56706e+06
4  83  1.246e+07
4  84  1.22453e+07
4  85  8.2149e+06
4  86  1.90657e+07
4  87  1.42574e+07
4  88  1.3583e+07
4  89  1.11194e+07
4  90  1.43868e+07
4  91  1.34855e+07
4  92  1.10964e+07
4  93  1.01054e+07
4  94  1.39852e+07
4  95  1.15246e+07
4  96  1.34467e+07
4  97  7.94788e+06
4  98  7.81213e+06
4  99  0
4  100  0
4  101  0
4  102  0
4  103  0
4  104  0
4  105  0
4  106  0
4  107  0
4  108  0
4  109  0
4  110  0
4  111  0
4  112  0
4  113  0
4  114  0
4  115  0
4  116  0
4  117  0
4  118  0
4  119  594760
4  120  0
5  0  0
5  1  0
5  2  0
5  3  0
5  4  0
5  5  0
5  6  0
5  7  0
5  8  6.33601e+06
5  9  3.82666e+06
5  10  0
5  11  0
5  12  4.44453e+06
5  13  5.44092e+06
5  14  0
5  15  0
5  16  0
5  17  0
5  18  0
5  19  0
5  20  0
5  21  0
5  22  0
5  23  0
5  24  0
5  25  0
5  26  0
5  27  2.21244e+06
5  28  5.80856e+06
5  29  0
5  30  3.35407e+06
5  31  7.0289e+06
5  32  5.12264e+06
5  33  7.7108e+06
5  34  5.15027e+06
5  35  5.56716e+06
5  36  5.91646e+06
5  37  7.29709e+06
5  38  1.17144e+07
5  39  7.79443e+06
5  40  3.64617e+06
5  41  0
5  42  5.64807e+06
5  43  6.481e+06
5  44  6.04727e+06
5  45  8.74589e+06
5  46  0
5  47  0
5  48  0
5  49  4.6552e+06
5  50  4.12694e+06
5  51  4.5368e+06
5  52  1.16883e+07
5  53  7.50887e+06
5  54  7.31595e+06
5  55  1.01366e+07
5  56  6.73995e+06
5  57  4.51721e+06
5  58  8.69241e+06
5  59  5.29685e+06
5  60  1.17984e+07
5  61  0
5  62  7.01527e+06
5  63  0
5  64  0
5  65  5.66696e+06
5  66  5.89637e+06
5  67  0
5  68  0
5  69  0
5  70  5.08515e+06
5  71  7.35351e+06
5  72  0
5  73  9.41886e+06
5  74  6.94475e+06
5  75  6.57743e+06
5  76  7.12645e+06
5  77  0
5  78  1.44932e+07
5  79  8.17663e+06
5  80  5.55724e+06
5  81  9.8128e+06
5  82  1.2482e+07
5  83  6.83666e+06
5  84  1.31141e+07
5  85  1.36076e+07
5  86  9.96282e+06
5  87  1.34433e+07
5  88  1.72749e+07
5  89  1.44633e+07
5  90  1.33504e+07
5  91  1.21977e+07
5  92  1.08173e+07
5  93  8.6644e+06
5  94  8.73269e+06
5  95  1.32829e+07
5  96  9.62074e+06
5  97  9.61907e+06
5  98  5.9603e+06
5  99  0
5  100  0
5  101  0
5  102  0
5  103  0
5  104  0
5  105  0
5  106  0
5  107  0
5  108  0
5  109  0
5  110  0
5  111  0
5  112  0
5  113  0
5  114  0
5  115  0
5  116  0
5  117  0
5  118  0
5  119  0
5  120  0
6  0  0
6  1  0
6  2  0
6  3  0
6  4  0
6  5  0
6  6  0
6  7  3.715e+06
6  8  6.45036e+06
6  9  5.60293e+06
6  10  4.97884e+06
6  11  6.46702e+06
6  12  0
6  13  5.98673e+06
6  14  0
6  15  0
6  16  0
6  17  0
6  18  0
6  19  0
6  20  0
6  21  0
6  22  0
6  23  0
6  24  0
6  25  0
6  26  0
6  27  2.53937e+06
6  28  2.57911e+06
6  29  3.65394e+06
6  30  0
6  31  9.70731e+06
6  32  3.33476e+06
6  33  7.877e+06
6  34  5.62635e+06
6  35  7.03108e+06
6  36  4.5451e+06
6  37  1.01159e+07
6  38  7.32957e+06
6  39  5.68144e+06
6  40  6.44081e+06
6  41  4.19093e+06
6  42  4.24216e+06
6  43  7.57812e+06
6  44  8.74028e+06
6  45  4.08122e+06
6  46  0
6  47  0
6  48  4.20803e+06
6  49  6.05146e+06
6  50  3.3305e+06
6  51  1.01697e+07
6  52  1.20836e+07
6  53  1.24133e+07
6  54  1.17209e+07
6  55  8.98938e+06
6  56  9.46768e+06
6  57  7.61561e+06
6  58  7.6729e+06
6  59  4.93196e+06
6  60  5.33272e+06
6  61  8.01673e+06
6  62  0
6  63  0
6  64  0
6  65  0
6  66  0
6  67  0
6  68  0
6  69  0
6  70  0
6  71  4.04601e+06
6  72  3.79921e+06
6  73  0
6  74  6.19465e+06
6  75  8.29705e+06
6  76  9.4541e+06
6  77  6.20409e+06
6  78  4.84419e+06
6  79  7.47125e+06
6  80  9.17671e+06
6  81  1.06713e+07
6  82  1.23185e+07
6  83  8.3402e+06
6  84  1.62183e+07
6  85  7.7098e+06
6  86  1.26697e+07
6  87  1.39773e+07
6  88  1.42073e+07
6  89  1.50083e+07
6  90  1.43523e+07
6  91  8.88337e+06
6  92  1.27478e+07
6  93  9.37576e+06
6  94  1.37644e+07
6  95  1.52429e+07
6  96  1.2132e+07
6  97  7.78301e+06
6  98  9.35581e+06
6  99  0
6  100  5.40388e+06
6  101  0
6  102  0
6  103  0
6  104  0
6  105  0
6  106  0
6  107  0
6  108  0
6  109  0
6  110  0
6  111  0
6  112  0
6  113  0
6  114  0
6  115  0
6  116  0
6  117  0
6  118  0
6  119  0
6  120  0
7  0  0
7  1  0
7  2  0
7  3  0
7  4  0
7  5  2.80786e+06
7  6  0
7  7  2.67742e+06
7  8  0
7  9  4.68191e+06
7  10  5.47444e+06
7  11  0
7  12  5.27203e+06
7  13  4.53148e+06
7  14  0
7  15  3.58779e+06
7  16  0
7  17  0
7  18  0
7  19  0
7  20  0
7  21  0
7  22  0
7  23  0
7  24  0
7  25  0
7  26  0
7  27  0
7  28  0
7  29  3.08566e+06
7  30  5.82369e+06
7  31  3.54168e+06
7  32  8.91315e+06
7  33  0
7  34  5.52135e+06
7  35  4.38803e+06
7  36  7.37351e+06
7  37  9.85681e+06
7  38  5.97237e+06
7  39  4.35471e+06
7  40  3.46398e+06
7  41  0
7  42  3.52971e+06
7  43  4.90466e+06
7  44  4.2995e+06
7  45  8.21112e+06
7  46  3.53833e+06
7  47  2.77109e+06
7  48  7.30958e+06
7  49  8.98673e+06
7  50  6.54209e+06
7  51  7.50248e+06
7  52  6.67571e+06
7  53  6.01747e+06
7  54  8.81528e+06
7  55  7.21751e+06
7  56  5.41341e+06
7  57  5.4887e+06
7  58  5.28814e+06
7  59  4.80688e+06
7  60  6.29339e+06
7  61  6.68254e+06
7  62  0
7  63  0
7  64  0
7  65  6.26689e+06
7  66  0
7  67  0
7  68  0
7  69  0
7  70  0
7  71  6.13936e+06
7  72  0
7  73  1.31065e+07
7  74  0
7  75  6.88796e+06
7  76  7.66376e+06
7  77  5.5985e+06
7  78  7.02385e+06
7  79  1.19168e+07
7  80  5.16404e+06
7  81  8.45604e+06
7  82  1.5102e+07
7  83  1.27511e+07
7  84  7.21949e+06
7  85  4.39376e+06
7  86  1.4091e+07
7  87  1.25967e+07
7  88  1.50444e+07
7  89  1.52267e+07
7  90  1.11204e+07
7  91  1.0602e+07
7  92  8.06565e+06
7  93  1.10299e+07
7  94  8.78666e+06
7  95  1.59365e+07
7  96  1.19752e+07
7  97  1.1457e+07
7  98  9.34797e+06
7  99  6.86603e+06
7  100  6.93774e+06
7  101  0
7  102  0
7  103  0
7  104  0
7  105  0
7  106  0
7  107  0
7  108  0
7  109  0
7  110  0
7  111  0
7  112  0
7  113  0
7  114  0
7  115  0
7  116  0
7  117  0
7  118  0
7  119  0
7  120  0
8  0  0
8  1  0
8  2  0
8  3  0
8  4  0
8  5  0
8  6  0
8  7  4.26672e+06
8  8  3.99375e+06
8  9  7.8974e+06
8  10  4.92255e+06
8  11  4.49854e+06
8  12  0
8  13  6.43885e+06
8  14  3.65448e+06
8  15  0
8  16  0
8  17  0
8  18  0
8  19  0
8  20  0
8  21  0
8  22  0
8  23  0
8  24  0
8  25  0
8  26  2.60884e+06
8  27  0
8  28  3.68588e+06
8  29  3.0339e+06
8  30  6.72103e+06
8  31  9.04214e+06
8  32  5.2254e+06
8  33  7.04002e+06
8  34  9.07548e+06
8  35  5.53105e+06
8  36  4.64882e+06
8  37  6.85758e+06
8  38  7.11366e+06
8  39  6.53551e+06
8  40  0
8  41  3.39058e+06
8  42  6.18707e+06
8  43  7.0716e+06
8  44  7.66272e+06
8  45  5.81842e+06
8  46  0
8  47  692107
8  48  0
8  49  7.26008e+06
8  50  1.02254e+07
8  51  7.83647e+06
8  52  5.62067e+06
8  53  8.60221e+06
8  54  8.16742e+06
8  55  1.06238e+07
8  56  1.05209e+07
8  57  6.04021e+06
8  58  0
8  59  8.06422e+06
8  60  4.7918e+06
8  61  4.21272e+06
8  62  0
8  63  4.64485e+06
8  64  4.11668e+06
8  65  0
8  66  0
8  67  0
8  68  0
8  69  0
8  70  8.21842e+06
8  71  7.03633e+06
8  72  4.24093e+06
8  73  8.06655e+06
8  74  0
8  75  4.97896e+06
8  76  0
8  77  4.47304e+06
8  78  3.81546e+06
8  79  5.04611e+06
8  80  5.18487e+06
8  81  6.67133e+06
8  82  9.31192e+06
8  83  8.08037e+06
8  84  6.07194e+06
8  85  1.176e+07
8  86  1.26115e+07
8  87  1.37726e+07
8  88  1.13457e+07
8  89  1.73752e+07
8  90  1.74335e+07
8  91  8.58453e+06
8  92  7.25657e+06
8  93  1.52504e+07
8  94  6.00558e+06
8  95  1.38274e+07
8  96  1.52064e+07
8  97  1.08045e+07
8  98  1.16209e+07
8  99  9.11011e+06
8  100  3.66615e+06
8  101  8.02809e+06
8  102  0
8  103  0
8  104  0
8  105  0
8  106  0
8  107  0
8  108  0
8  109  0
8  110  0
8  111  0
8  112  0
8  113  0
8  114  0
8  115  0
8  116  0
8  117  0
8  118  0
8  119  0
8  120  0
9  0  0
9  1  0
9  2  0
9  3  0
9  4  3.27409e+06
9  5  3.0032e+06
9  6  3.58007e+06
9  7  0
9  8  4.2452e+06
9  9  7.02078e+06
9  10  3.32231e+06
9  11  3.92355e+06
9  12  4.0377e+06
9  13  3.93559e+06
9  14  2.23554e+06
9  15  0
9  16  0
9  17  0
9  18  0
9  19  0
9  20  0
9  21  0
9  22  0
9  23  0
9  24  0
9  25  0
9  26  0
9  27  4.63626e+06
9  28  4.44444e+06
9  29  6.37865e+06
9  30  4.01315e+06
9  31  6.91799e+06
9  32  7.59359e+06
9  33  8.67596e+06
9  34  7.50085e+06
9  35  7.47139e+06
9  36  8.50156e+06
9  37  1.11656e+07
9  38  4.63229e+06
9  39  0
9  40  0
9  41  3.14797e+06
9  42  4.96589e+06
9  43  1.01842e+07
9  44  5.12217e+06
9  45  0
9  46  0
9  47  3.15819e+06
9  48  5.61685e+06
9  49  2.84702e+06
9  50  4.21484e+06
9  51  5.71267e+06
9  52  8.5703e+06
9  53  9.77272e+06
9  54  8.61522e+06
9  55  6.28821e+06
9  56  4.12469e+06
9  57  7.71841e+06
9  58  5.28282e+06
9  59  5.04096e+06
9  60  4.786e+06
9  61  1.03332e+07
9  62  7.05982e+06
9  63  7.95419e+06
9  64  0
9  65  0
9  66  0
9  67  0
9  68  0
9  69  0
9  70  0
9  71  0
9  72  0
9  73  6.97964e+06
9  74  7.21385e+06
9  75  0
9  76  5.39597e+06
9  77  0
9  78  6.98956e+06
9  79  8.86141e+06
9  80  7.13963e+06
9  81  8.71523e+06
9  82  1.23186e+07
9  83  1.03123e+07
9  84  6.72297e+06
9  85  1.33147e+07
9  86  1.34955e+07
9  87  9.63726e+06
9  88  1.19462e+07
9  89  9.364e+06
9  90  0
9  91  9.78657e+06
9  92  8.30144e+06
9  93  8.82403e+06
9  94  1.35575e+07
9  95  1.52252e+07
9  96  1.79556e+07
9  97  1.71986e+07
9  98  8.82235e+06
9  99  5.20236e+06
9  100  8.85581e+06
9  101  0
9  102  0
9  103  0
9  104  0
9  105  0
9  106  0
9  107  0
9  108  0
9  109  0
9  110  0
9  111  0
9  112  0
9  113  0
9  114  0
9  115  0
9  116  0
9  117  0
9  118  0
9  119  0
9  120  0
10  0  0
10  1  0
10  2  0
10  3  0
10  4  4.54847e+06
10  5  3.33016e+06
10  6  0
10  7  3.30014e+06
10  8  4.73638e+06
10  9  4.97547e+06
10  10  3.98279e+06
10  11  8.40606e+06
10  12  0
10  13  0
10  14  4.22104e+06
10  15  0
10  16  0
10  17  0
10  18  0
10  19  0
10  20  0
10  21  0
10  22  0
10  23  0
10  24  0
10  25  0
10  26  0
10  27  0
10  28  6.53627e+06
10  29  5.44781e+06
10  30  5.06875e+06
10  31  4.62677e+06
10  32  8.11744e+06
10  33  4.23787e+06
10  34  6.29684e+06
10  35  3.39497e+06
10  36  6.35742e+06
10  37  7.3461e+06
10  38  8.26122e+06
10  39  6.3312e+06
10  40  5.66881e+06
10  41  0
10  42  4.03492e+06
10  43  3.62031e+06
10  44  5.41077e+06
10  45  7.19103e+06
10  46  247874
10  47  0
10  48  9.59554e+06
10  49  5.78899e+06
10  50  5.12149e+06
10  51  7.06402e+06
10  52  8.32548e+06
10  53  1.00682e+07
10  54  1.34445e+07
10  55  8.83141e+06
10  56  1.00709e+07
10  57  4.49934e+06
10  58  6.19925e+06
10  59  9.21741e+06
10  60  5.07321e+06
10  61  8.84353e+06
10  62  0
10  63  0
10  64  4.86761e+06
10  65  0
10  66  5.94254e+06
10  67  0
10  68  0
10  69  4.13788e+06
10  70  5.15157e+06
10  71  4.27583e+06
10  72  6.40826e+06
10  73  5.34858e+06
10  74  0
10  75  5.70814e+06
10  76  0
10  77  4.84201e+06
10  78  4.55288e+06
10  79  5.15186e+06
10  80  1.15583e+07
10  81  9.97229e+06
10  82  1.03542e+07
10  83  6.48724e+06
10  84  4.01685e+06
10  85  5.80844e+06
10  86  1.5336e+07
10  87  1.72405e+07
10  88  1.2609e+07
10  89  9.36466e+06
10  90  1.54515e+07
10  91  1.58371e+07
10  92  1.27489e+07
10  93  7.78195e+06
10  94  1.22313e+07
10  95  1.21701e+07
10  96  1.60777e+07
10  97  1.26364e+07
10  98  1.67202e+07
10  99  4.71901e+06
10  100  8.26445e+06
10  101  4.1031e+06
10  102  5.42701e+06
10  103  0
10  104  0
10  105  0
10  106  0
10  107  0
10  108  0
10  109  0
10  110  0
10  111  0
10  112  0
10  113  0
10  114  0
10  115  0
10  116  0
10  117  0
10  118  0
10  119  0
10  120  0
11  0  0
11  1  0
11  2  0
11  3  4.73552e+06
11  4  0
11  5  3.33058e+06
11  6  5.21656e+06
11  7  5.4402e+06
11  8  4.28571e+06
11  9  5.07895e+06
11  10  7.65298e+06
11  11  5.46933e+06
11  12  0
11  13  4.27097e+06
11  14  0
11  15  5.36886e+06
11  16  0
11  17  0
11  18  0
11  19  0
11  20  0
11  21  0
11  22  0
11  23  0
11  24  2.65324e+06
11  25  0
11  26  0
11  27  0
11  28  0
11  29  8.13493e+06
11  30  7.17567e+06
11  31  3.71925e+06
11  32  4.61285e+06
11  33  5.98722e+06
11  34  5.89301e+06
11  35  5.02694e+06
11  36  7.59496e+06
11  37  5.32529e+06
11  38  4.07226e+06
11  39  5.90219e+06
11  40  3.56225e+06
11  41  3.49494e+06
11  42  3.68959e+06
11  43  8.46925e+06
11  44  8.39613e+06
11  45  3.47466e+06
11  46  3.68033e+06
11  47  0
11  48  7.74759e+06
11  49  7.68436e+06
11  50  9.12021e+06
11  51  6.85288e+06
11  52  8.49619e+06
11  53  7.89909e+06
11  54  1.34187e+07
11  55  9.93324e+06
11  56  1.06849e+07
11  57  7.15799e+06
11  58  0
11  59  7.14409e+06
11  60  7.517e+06
11  61  4.36497e+06
11  62  5.56879e+06
11  63  3.44057e+06
11  64  0
11  65  0
11  66  6.00785e+06
11  67  0
11  68  0
11  69  5.25107e+06
11  70  0
11  71  0
11  72  4.6556e+06
11  73  4.74355e+06
11  74  8.56187e+06
11  75  3.73326e+06
11  76  1.04389e+07
11  77  7.34732e+06
11  78  6.18502e+06
11  79  4.35517e+06
11  80  5.94119e+06
11  81  9.42705e+06
11  82  6.948e+06
11  83  7.95264e+06
11  84  7.36676e+06
11  85  1.53708e+07
11  86  1.53728e+07
11  87  1.04709e+07
11  88  1.25072e+07
11  89  1.26491e+07
11  90  6.05954e+06
11  91  1.32848e+07
11  92  4.68979e+06
11  93  9.5224e+06
11  94  1.84708e+07
11  95  1.33435e+07
11  96  1.64713e+07
11  97  1.48444e+07
11  98  0
11  99  0
11  100  5.53249e+06
11  101  0
11  102  6.71914e+06
11  103  4.90995e+06
11  104  0
11  105  0
11  106  0
11  107  0
11  108  0
11  109  0
11  110  0
11  111  0
11  112  0
11  113  0
11  114  0
11  115  0
11  116  0
11  117  0
11  118  0
11  119  0
11  120  0
12  0  0
12  1  0
12  2  0
12  3  3.2774e+06
12  4  5.44151e+06
12  5  5.83117e+06
12  6  3.96034e+06
12  7  0
12  8  5.39747e+06
12  9  3.93098e+06
12  10  0
12  11  3.71366e+06
12  12  5.34674e+06
12  13  2.34335e+06
12  14  3.9638e+06
12  15  3.05252e+06
12  16  0
12  17  0
12  18  0
12  19  0
12  20  0
12  21  0
12  22  0
12  23  0
12  24  0
12  25  2.35391e+06
12  26  3.5791e+06
12  27  6.81114e+06
12  28  9.7986e+06
12  29  8.12272e+06
12  30  3.11117e+06
12  31  0
12  32  7.88084e+06
12  33  5.5633e+06
12  34  8.57795e+06
