row  column  (images_38.edf Ca-K*images_38.edf Ar-K**2.3)
10  30  6.16813e+08
10  31  4.41124e+08
10  32  3.74402e+08
10  33  4.61777e+08
10  34  5.65886e+08
10  35  8.94688e+08
10  36  1.02791e+09
10  37  9.81395e+08
10  38  9.84004e+08
10  39  8.61992e+08
10  40  5.99947e+08
11  0  1.20781e+09
11  1  1.122e+09
11  2  1.03531e+09
11  3  1.22372e+09
11  4  1.14939e+09
11  5  1.06723e+09
11  6  1.11364e+09
11  7  1.13726e+09
11  8  1.08239e+09
11  9  1.09287e+09
11  10  1.15319e+09
11  11  1.14603e+09
11  12  1.05673e+09
11  13  9.71579e+08
11  14  7.6611e+08
11  15  8.2749e+08
11  16  8.48973e+08
11  17  7.41259e+08
11  18  6.59583e+08
11  19  6.414e+08
11  20  6.64801e+08
11  21  6.75748e+08
11  22  7.85371e+08
11  23  7.40655e+08
11  24  6.42586e+08
11  25  5.86611e+08
11  26  6.67781e+08
11  27  8.39338e+08
11  28  8.55711e+08
11  29  7.63328e+08
11  30  5.493e+08
11  31  4.98582e+08
11  32  4.06478e+08
11  33  4.75834e+08
11  34  5.9921e+08
11  35  8.94988e+08
11  36  9.54952e+08
11  37  8.9745e+08
11  38  1.10002e+09
11  39  8.35334e+08
11  40  6.10193e+08
12  0  1.31498e+09
12  1  1.16913e+09
12  2  1.12774e+09
12  3  1.15757e+09
12  4  1.2374e+09
12  5  1.0581e+09
12  6  1.16015e+09
12  7  1.11352e+09
12  8  8.75504e+08
12  9  1.01252e+09
12  10  1.21847e+09
12  11  1.16348e+09
12  12  1.06522e+09
12  13  8.94308e+08
12  14  8.87768e+08
12  15  8.28294e+08
12  16  7.63785e+08
12  17  7.0279e+08
12  18  7.41055e+08
12  19  6.26355e+08
12  20  6.83314e+08
12  21  7.12821e+08
12  22  6.3505e+08
12  23  6.20343e+08
12  24  6.64861e+08
12  25  6.88687e+08
12  26  5.9697e+08
12  27  7.9008e+08
12  28  7.73933e+08
12  29  8.16578e+08
12  30  5.26871e+08
12  31  5.30741e+08
12  32  4.82526e+08
12  33  4.36712e+08
12  34  5.70913e+08
12  35  9.15502e+08
12  36  9.54614e+08
12  37  9.69344e+08
12  38  9.58027e+08
12  39  8.70607e+08
12  40  6.38999e+08
13  0  1.21853e+09
13  1  1.11522e+09
13  2  1.21185e+09
13  3  1.10818e+09
13  4  1.17128e+09
13  5  1.09938e+09
13  6  1.0734e+09
13  7  9.53406e+08
13  8  9.88969e+08
13  9  1.04445e+09
13  10  1.08938e+09
13  11  1.09612e+09
13  12  1.00832e+09
13  13  9.92058e+08
13  14  8.97206e+08
13  15  9.38954e+08
13  16  7.91721e+08
13  17  6.74996e+08
13  18  6.44352e+08
13  19  7.25333e+08
13  20  6.78966e+08
13  21  6.74703e+08
13  22  7.22912e+08
13  23  6.51816e+08
13  24  6.38397e+08
13  25  6.7574e+08
13  26  7.60992e+08
13  27  8.41215e+08
13  28  8.40357e+08
13  29  7.11369e+08
13  30  6.56222e+08
13  31  6.02823e+08
13  32  5.21023e+08
13  33  5.4634e+08
13  34  6.66111e+08
13  35  9.9718e+08
13  36  9.74941e+08
13  37  9.36181e+08
13  38  9.23659e+08
13  39  8.37402e+08
13  40  6.34261e+08
14  0  1.30119e+09
14  1  1.13925e+09
14  2  1.16953e+09
14  3  1.15635e+09
14  4  1.16722e+09
14  5  1.14463e+09
14  6  1.1191e+09
14  7  1.04612e+09
14  8  1.05806e+09
14  9  9.58659e+08
14  10  1.11282e+09
14  11  9.85944e+08
14  12  9.78929e+08
14  13  8.69005e+08
14  14  8.59675e+08
14  15  7.79017e+08
14  16  7.74575e+08
14  17  7.47397e+08
14  18  6.8232e+08
14  19  5.93909e+08
14  20  6.63413e+08
14  21  7.03883e+08
14  22  6.95759e+08
14  23  6.53915e+08
14  24  6.74376e+08
14  25  6.49659e+08
14  26  6.16823e+08
14  27  7.90241e+08
14  28  7.42579e+08
14  29  7.17366e+08
14  30  7.00061e+08
14  31  6.81394e+08
14  32  6.06065e+08
14  33  5.69212e+08
14  34  7.48134e+08
14  35  9.73512e+08
14  36  8.89343e+08
14  37  8.61187e+08
14  38  8.65869e+08
14  39  8.1162e+08
14  40  6.63545e+08
15  0  1.36691e+09
15  1  1.19608e+09
15  2  1.0906e+09
15  3  1.06948e+09
15  4  1.11286e+09
15  5  1.06093e+09
15  6  9.575e+08
15  7  9.27622e+08
15  8  9.4513e+08
15  9  1.04811e+09
15  10  1.09513e+09
15  11  1.07519e+09
15  12  9.90911e+08
15  13  8.63925e+08
15  14  6.39771e+08
15  15  8.62968e+08
15  16  5.68261e+08
15  17  7.13401e+08
15  18  6.31762e+08
15  19  5.84459e+08
15  20  6.5276e+08
15  21  5.7599e+08
15  22  6.91631e+08
15  23  7.56863e+08
15  24  7.47869e+08
15  25  7.00268e+08
15  26  6.25373e+08
15  27  7.32443e+08
15  28  7.83178e+08
15  29  7.01461e+08
15  30  7.85535e+08
15  31  7.30777e+08
15  32  5.85158e+08
15  33  6.4388e+08
15  34  8.07735e+08
15  35  9.21123e+08
15  36  8.57107e+08
15  37  7.91983e+08
15  38  8.64527e+08
15  39  7.55436e+08
15  40  6.6166e+08
16  0  1.30647e+09
16  1  1.22755e+09
16  2  1.12956e+09
16  3  1.07293e+09
16  4  1.14963e+09
16  5  1.09413e+09
16  6  1.09163e+09
16  7  1.06653e+09
16  8  9.56621e+08
16  9  9.65346e+08
16  10  1.03251e+09
16  11  9.93486e+08
16  12  1.03225e+09
16  13  9.43538e+08
16  14  7.43847e+08
16  15  8.3964e+08
16  16  8.4033e+08
16  17  7.14232e+08
16  18  6.01005e+08
16  19  6.73663e+08
16  20  5.72139e+08
16  21  6.31317e+08
16  22  7.27061e+08
16  23  8.37865e+08
16  24  7.77557e+08
16  25  6.27292e+08
16  26  5.96443e+08
16  27  7.10235e+08
16  28  7.6335e+08
16  29  7.60213e+08
16  30  7.92157e+08
16  31  8.14064e+08
16  32  6.4574e+08
16  33  8.06371e+08
16  34  8.20309e+08
16  35  9.42747e+08
16  36  8.50021e+08
16  37  7.76728e+08
16  38  9.20525e+08
16  39  7.57942e+08
16  40  6.30799e+08
17  0  1.27651e+09
17  1  1.19349e+09
17  2  1.11827e+09
17  3  1.00882e+09
17  4  1.00934e+09
17  5  1.09276e+09
17  6  1.12035e+09
17  7  9.59452e+08
17  8  9.51858e+08
17  9  8.74385e+08
17  10  9.65635e+08
17  11  9.4751e+08
17  12  8.9769e+08
17  13  8.53214e+08
17  14  9.52007e+08
17  15  9.26009e+08
17  16  8.27549e+08
17  17  6.93784e+08
17  18  7.07047e+08
17  19  7.0798e+08
17  20  7.39353e+08
17  21  6.80064e+08
17  22  7.73356e+08
17  23  8.47599e+08
17  24  8.19293e+08
17  25  7.26137e+08
17  26  5.7321e+08
17  27  6.94941e+08
17  28  7.20514e+08
17  29  8.60677e+08
17  30  8.68168e+08
17  31  8.69767e+08
17  32  7.61091e+08
17  33  7.33222e+08
17  34  9.02087e+08
17  35  8.86921e+08
17  36  8.21614e+08
17  37  8.15538e+08
17  38  8.03927e+08
17  39  6.88061e+08
17  40  5.89366e+08
18  0  1.35048e+09
18  1  1.16965e+09
18  2  1.07958e+09
18  3  1.01059e+09
18  4  1.02126e+09
18  5  1.0447e+09
18  6  9.02401e+08
18  7  9.39479e+08
18  8  9.74955e+08
18  9  8.83815e+08
18  10  9.15508e+08
18  11  8.9467e+08
18  12  9.38722e+08
18  13  9.17576e+08
18  14  9.59295e+08
18  15  7.89718e+08
18  16  7.31099e+08
18  17  6.30558e+08
18  18  6.54194e+08
18  19  6.80795e+08
18  20  6.89993e+08
18  21  6.82509e+08
18  22  7.0539e+08
18  23  8.44739e+08
18  24  8.77703e+08
18  25  7.04319e+08
18  26  5.83387e+08
18  27  5.91477e+08
18  28  7.4975e+08
18  29  7.95065e+08
18  30  8.56376e+08
18  31  9.44415e+08
18  32  8.34548e+08
18  33  8.96459e+08
18  34  9.71543e+08
18  35  9.4875e+08
18  36  9.08104e+08
18  37  7.85693e+08
18  38  7.07686e+08
18  39  6.47368e+08
18  40  5.20969e+08
19  0  1.14589e+09
19  1  1.14276e+09
19  2  1.08067e+09
19  3  9.33571e+08
19  4  9.19377e+08
19  5  9.33854e+08
19  6  9.83941e+08
19  7  9.3095e+08
19  8  9.18379e+08
19  9  8.72377e+08
19  10  7.85266e+08
19  11  9.0741e+08
19  12  8.00883e+08
19  13  8.88638e+08
19  14  1.00579e+09
19  15  9.51291e+08
19  16  8.28807e+08
19  17  8.38507e+08
19  18  7.07693e+08
19  19  7.61135e+08
19  20  7.38416e+08
19  21  8.00557e+08
19  22  8.25803e+08
19  23  9.4872e+08
19  24  8.1403e+08
19  25  6.95662e+08
19  26  5.71996e+08
19  27  6.77914e+08
19  28  7.04891e+08
19  29  7.16511e+08
19  30  8.56454e+08
19  31  9.32849e+08
19  32  8.77779e+08
19  33  9.26462e+08
19  34  1.04663e+09
19  35  9.94719e+08
19  36  8.36549e+08
19  37  6.44403e+08
19  38  5.89166e+08
19  39  5.39662e+08
19  40  4.56631e+08
20  0  1.1148e+09
20  1  1.16705e+09
20  2  9.5323e+08
20  3  1.01222e+09
20  4  9.28768e+08
20  5  9.21047e+08
20  6  9.44174e+08
20  7  9.62501e+08
20  8  8.4825e+08
20  9  7.37377e+08
20  10  8.01638e+08
20  11  8.07252e+08
20  12  7.88947e+08
20  13  8.55483e+08
20  14  9.86085e+08
20  15  9.18544e+08
20  16  9.66707e+08
20  17  8.44615e+08
20  18  7.36608e+08
20  19  7.04753e+08
20  20  8.83016e+08
20  21  8.88757e+08
20  22  9.45506e+08
20  23  1.00645e+09
20  24  8.8e+08
20  25  7.83936e+08
20  26  6.27867e+08
20  27  6.39035e+08
20  28  7.24873e+08
20  29  7.10695e+08
20  30  8.44106e+08
20  31  1.12445e+09
20  32  9.69334e+08
20  33  8.4031e+08
20  34  1.0345e+09
20  35  1.03203e+09
20  36  8.18999e+08
20  37  7.18028e+08
20  38  6.39385e+08
20  39  5.53805e+08
20  40  4.10354e+08
21  0  1.04906e+09
21  1  1.17215e+09
21  2  1.00981e+09
21  3  1.06642e+09
21  4  9.77846e+08
21  5  8.80762e+08
21  6  8.37664e+08
21  7  8.05245e+08
21  8  6.97224e+08
21  9  7.13755e+08
21  10  7.17267e+08
21  11  7.01612e+08
21  12  8.43176e+08
21  13  8.08502e+08
21  14  9.2623e+08
21  15  1.02109e+09
21  16  9.22258e+08
21  17  9.4562e+08
21  18  8.23813e+08
21  19  7.80359e+08
21  20  8.00528e+08
21  21  9.15018e+08
21  22  9.21606e+08
21  23  9.23745e+08
21  24  9.4874e+08
21  25  7.04318e+08
21  26  6.68969e+08
21  27  7.05043e+08
21  28  7.49744e+08
21  29  7.6727e+08
21  30  8.44085e+08
21  31  9.05432e+08
21  32  8.23019e+08
21  33  9.10696e+08
21  34  1.01479e+09
21  35  8.23888e+08
21  36  7.77335e+08
21  37  6.58036e+08
21  38  6.31006e+08
21  39  4.81248e+08
21  40  4.01774e+08
22  0  1.02947e+09
22  1  1.07826e+09
22  2  1.07554e+09
22  3  9.12817e+08
22  4  9.01465e+08
22  5  8.2187e+08
22  6  9.44407e+08
22  7  8.68207e+08
22  8  7.70373e+08
22  9  6.82401e+08
22  10  7.20213e+08
22  11  7.16264e+08
22  12  8.85896e+08
22  13  8.80896e+08
22  14  8.11853e+08
22  15  9.34373e+08
22  16  1.05424e+09
22  17  8.3376e+08
22  18  9.30515e+08
22  19  7.73212e+08
22  20  8.39933e+08
22  21  9.0723e+08
22  22  9.37496e+08
22  23  1.0132e+09
22  24  9.60201e+08
22  25  7.97485e+08
22  26  6.50121e+08
22  27  6.65766e+08
22  28  7.63562e+08
22  29  7.66382e+08
22  30  9.04722e+08
22  31  8.8166e+08
22  32  9.25259e+08
22  33  9.81722e+08
22  34  1.06475e+09
22  35  9.11035e+08
22  36  8.0066e+08
22  37  6.84369e+08
22  38  5.77627e+08
22  39  4.31206e+08
22  40  3.72407e+08
23  0  1.10664e+09
23  1  1.15582e+09
23  2  9.89454e+08
23  3  9.20748e+08
23  4  9.45511e+08
23  5  8.43252e+08
23  6  8.51521e+08
23  7  6.80649e+08
23  8  6.7166e+08
23  9  7.21055e+08
23  10  6.37222e+08
23  11  7.0456e+08
23  12  8.16027e+08
23  13  8.71623e+08
23  14  8.2127e+08
23  15  9.42875e+08
23  16  8.87185e+08
23  17  9.48247e+08
23  18  9.83755e+08
23  19  9.52563e+08
23  20  9.31802e+08
23  21  9.03655e+08
23  22  9.94092e+08
23  23  1.04219e+09
23  24  9.66035e+08
23  25  8.21203e+08
23  26  7.05777e+08
23  27  6.90212e+08
23  28  8.39504e+08
23  29  7.36577e+08
23  30  8.88839e+08
23  31  1.00592e+09
23  32  9.25497e+08
23  33  9.31325e+08
23  34  9.27341e+08
23  35  8.37427e+08
23  36  8.28152e+08
23  37  6.23182e+08
23  38  5.29133e+08
23  39  4.45949e+08
23  40  3.25117e+08
24  0  9.43329e+08
24  1  1.04631e+09
24  2  1.06664e+09
24  3  8.77778e+08
24  4  9.42049e+08
24  5  9.33743e+08
24  6  8.49557e+08
24  7  6.67023e+08
24  8  6.42839e+08
24  9  5.76447e+08
24  10  6.76384e+08
24  11  6.90472e+08
24  12  8.13343e+08
24  13  8.88344e+08
24  14  8.47248e+08
24  15  1.00734e+09
24  16  9.13795e+08
24  17  1.01527e+09
24  18  9.39339e+08
24  19  9.44078e+08
24  20  8.61268e+08
24  21  8.04457e+08
24  22  9.23379e+08
24  23  1.12307e+09
24  24  1.04977e+09
24  25  9.42295e+08
24  26  7.57745e+08
24  27  7.48602e+08
24  28  9.07009e+08
24  29  8.13541e+08
24  30  8.15039e+08
24  31  1.07367e+09
24  32  8.99854e+08
24  33  1.04534e+09
24  34  9.14844e+08
24  35  9.26361e+08
24  36  7.00325e+08
24  37  5.89115e+08
24  38  5.16628e+08
24  39  4.08037e+08
24  40  3.85015e+08
25  0  9.89357e+08
25  1  1.0263e+09
25  2  9.63109e+08
25  3  8.66714e+08
25  4  9.15513e+08
25  5  7.92635e+08
25  6  7.34446e+08
25  7  7.38618e+08
25  8  6.22288e+08
25  9  5.96287e+08
25  10  6.56283e+08
25  11  6.80403e+08
25  12  7.41009e+08
25  13  1.01536e+09
25  14  9.49771e+08
25  15  1.03256e+09
25  16  9.92383e+08
25  17  8.83511e+08
25  18  8.88185e+08
25  19  9.25081e+08
25  20  9.21526e+08
25  21  9.24213e+08
25  22  1.02803e+09
25  23  1.04769e+09
25  24  1.09893e+09
25  25  8.85708e+08
25  26  8.11559e+08
25  27  8.03902e+08
25  28  9.68334e+08
25  29  8.44404e+08
25  30  8.49044e+08
25  31  9.35938e+08
25  32  1.00967e+09
25  33  9.93281e+08
25  34  8.3636e+08
25  35  8.83965e+08
25  36  6.6901e+08
25  37  6.05727e+08
25  38  4.69951e+08
25  39  4.33457e+08
25  40  3.61467e+08
26  0  9.13291e+08
26  1  9.9804e+08
26  2  1.016e+09
26  3  9.98147e+08
26  4  1.0066e+09
26  5  8.04295e+08
26  6  8.00916e+08
26  7  7.11949e+08
26  8  5.97097e+08
26  9  6.0328e+08
26  10  6.21615e+08
26  11  6.39839e+08
26  12  7.7015e+08
26  13  9.3015e+08
26  14  8.8656e+08
26  15  9.12974e+08
26  16  1.09631e+09
26  17  9.23737e+08
26  18  9.50628e+08
26  19  9.49672e+08
26  20  9.28275e+08
26  21  8.36412e+08
26  22  9.82096e+08
26  23  1.0868e+09
26  24  1.03089e+09
26  25  9.14476e+08
26  26  8.22348e+08
26  27  8.67845e+08
26  28  9.37805e+08
26  29  9.94392e+08
26  30  9.28926e+08
26  31  1.01319e+09
26  32  9.219e+08
26  33  9.88699e+08
26  34  9.5464e+08
26  35  8.56531e+08
26  36  8.78888e+08
26  37  5.034e+08
26  38  4.26646e+08
26  39  4.13598e+08
26  40  3.57428e+08
27  0  9.5568e+08
27  1  1.00009e+09
27  2  9.32867e+08
27  3  8.40899e+08
27  4  8.41551e+08
27  5  7.84527e+08
27  6  6.93846e+08
27  7  6.85112e+08
27  8  5.64873e+08
27  9  6.36496e+08
27  10  6.91602e+08
27  11  7.5441e+08
27  12  8.3243e+08
27  13  9.20686e+08
27  14  9.97704e+08
27  15  1.09459e+09
27  16  9.85255e+08
27  17  1.04366e+09
27  18  8.98675e+08
27  19  9.62964e+08
27  20  9.32371e+08
27  21  8.99775e+08
27  22  1.0079e+09
27  23  1.13799e+09
27  24  1.02389e+09
27  25  9.78839e+08
27  26  8.57976e+08
27  27  8.57983e+08
27  28  1.00989e+09
27  29  7.8145e+08
27  30  9.33057e+08
27  31  9.13623e+08
27  32  9.45546e+08
27  33  9.63082e+08
27  34  7.74958e+08
27  35  8.35865e+08
27  36  7.49518e+08
27  37  5.09844e+08
27  38  4.23909e+08
27  39  3.61426e+08
27  40  3.70018e+08
28  0  9.06941e+08
28  1  1.07079e+09
28  2  1.07561e+09
28  3  1.00416e+09
28  4  9.89468e+08
28  5  7.79747e+08
28  6  7.32311e+08
28  7  6.82605e+08
28  8  6.04689e+08
28  9  6.93166e+08
28  10  7.0036e+08
28  11  7.92366e+08
28  12  9.19466e+08
