row  column  (images_38.edf P-K*images_38.edf Ar-K**2.3)
10  28  4.91287e+06
10  29  3.68562e+06
10  30  0
10  31  0
10  32  0
10  33  0
10  34  0
10  35  4.81558e+06
10  36  5.97454e+06
10  37  6.81166e+06
10  38  9.17551e+06
10  39  4.96307e+06
10  40  0
11  0  0
11  1  0
11  2  6.51165e+06
11  3  9.78861e+06
11  4  8.11728e+06
11  5  5.25829e+06
11  6  8.49171e+06
11  7  4.62209e+06
11  8  5.36907e+06
11  9  7.99503e+06
11  10  1.31289e+07
11  11  1.09535e+07
11  12  1.14439e+07
11  13  9.86729e+06
11  14  2.54122e+06
11  15  6.6988e+06
11  16  7.13263e+06
11  17  5.11539e+06
11  18  3.38706e+06
11  19  3.35512e+06
11  20  0
11  21  0
11  22  0
11  23  0
11  24  0
11  25  0
11  26  3.14929e+06
11  27  4.32212e+06
11  28  5.45017e+06
11  29  0
11  30  0
11  31  0
11  32  0
11  33  0
11  34  0
11  35  4.70716e+06
11  36  8.56673e+06
11  37  6.62288e+06
11  38  5.85935e+06
11  39  6.5952e+06
11  40  0
12  0  4.94475e+06
12  1  0
12  2  5.00989e+06
12  3  7.79184e+06
12  4  1.0324e+07
12  5  5.48635e+06
12  6  7.30885e+06
12  7  0
12  8  887672
12  9  7.46268e+06
12  10  1.28695e+07
12  11  1.04589e+07
12  12  9.78305e+06
12  13  7.23174e+06
12  14  6.63046e+06
12  15  6.51822e+06
12  16  5.74881e+06
12  17  5.57956e+06
12  18  4.86267e+06
12  19  4.17707e+06
12  20  0
12  21  0
12  22  0
12  23  0
12  24  0
12  25  0
12  26  0
12  27  5.45834e+06
12  28  0
12  29  0
12  30  0
12  31  0
12  32  0
12  33  0
12  34  0
12  35  5.70328e+06
12  36  7.80209e+06
12  37  0
12  38  5.98633e+06
12  39  5.63904e+06
12  40  0
13  0  8.12921e+06
13  1  6.28228e+06
13  2  4.49851e+06
13  3  8.41852e+06
13  4  1.03526e+07
13  5  0
13  6  7.92585e+06
13  7  0
13  8  4.46969e+06
13  9  8.47484e+06
13  10  8.28438e+06
13  11  9.66144e+06
13  12  1.07387e+07
13  13  8.42187e+06
13  14  6.33967e+06
13  15  8.62898e+06
13  16  7.6509e+06
13  17  2.29184e+06
13  18  783536
13  19  4.37068e+06
13  20  0
13  21  0
13  22  0
13  23  0
13  24  0
13  25  0
13  26  0
13  27  0
13  28  0
13  29  0
13  30  0
13  31  0
13  32  0
13  33  0
13  34  0
13  35  6.15498e+06
13  36  6.59129e+06
13  37  6.62573e+06
13  38  0
13  39  0
13  40  0
14  0  6.5848e+06
14  1  0
14  2  4.72147e+06
14  3  9.75567e+06
14  4  4.81694e+06
14  5  0
14  6  0
14  7  0
14  8  3.71353e+06
14  9  4.98845e+06
14  10  8.46881e+06
14  11  6.51263e+06
14  12  7.66042e+06
14  13  6.92802e+06
14  14  7.46556e+06
14  15  8.80308e+06
14  16  5.47569e+06
14  17  3.80771e+06
14  18  1.38533e+06
14  19  0
14  20  0
14  21  0
14  22  0
14  23  0
14  24  0
14  25  0
14  26  0
14  27  0
14  28  3.84324e+06
14  29  0
14  30  0
14  31  0
14  32  0
14  33  0
14  34  0
14  35  4.73845e+06
14  36  0
14  37  0
14  38  0
14  39  0
14  40  0
15  0  8.24655e+06
15  1  0
15  2  3.77176e+06
15  3  7.13459e+06
15  4  8.69372e+06
15  5  0
15  6  0
15  7  4.1429e+06
15  8  5.40267e+06
15  9  5.62637e+06
15  10  5.4825e+06
15  11  8.11158e+06
15  12  9.04606e+06
15  13  8.22995e+06
15  14  3.63146e+06
15  15  6.95061e+06
15  16  1.0419e+06
15  17  4.94734e+06
15  18  3.70431e+06
15  19  0
15  20  0
15  21  0
15  22  0
15  23  0
15  24  0
15  25  0
15  26  0
15  27  0
15  28  3.72028e+06
15  29  0
15  30  0
15  31  0
15  32  0
15  33  0
15  34  0
15  35  0
15  36  0
15  37  4.42873e+06
15  38  4.81341e+06
15  39  0
15  40  0
16  0  5.4636e+06
16  1  6.5662e+06
16  2  6.0815e+06
16  3  0
16  4  5.26352e+06
16  5  4.32193e+06
16  6  5.31414e+06
16  7  4.09218e+06
16  8  0
16  9  3.74775e+06
16  10  5.06442e+06
16  11  7.68674e+06
16  12  7.81856e+06
16  13  8.99019e+06
16  14  6.76562e+06
16  15  7.32397e+06
16  16  6.8387e+06
16  17  5.73772e+06
16  18  1.09715e+06
16  19  0
16  20  0
16  21  0
16  22  0
16  23  0
16  24  0
16  25  0
16  26  0
16  27  0
16  28  0
16  29  0
16  30  3.44595e+06
16  31  0
16  32  0
16  33  0
16  34  0
16  35  0
16  36  5.04841e+06
16  37  0
16  38  0
16  39  0
16  40  0
17  0  7.61381e+06
17  1  0
17  2  0
17  3  6.30075e+06
17  4  0
17  5  0
17  6  0
17  7  5.21645e+06
17  8  0
17  9  3.91092e+06
17  10  8.6678e+06
17  11  6.52096e+06
17  12  6.15095e+06
17  13  5.5764e+06
17  14  9.19048e+06
17  15  9.52327e+06
17  16  4.04376e+06
17  17  0
17  18  0
17  19  0
17  20  0
17  21  0
17  22  0
17  23  0
17  24  0
17  25  0
17  26  0
17  27  0
17  28  0
17  29  0
17  30  0
17  31  0
17  32  0
17  33  0
17  34  0
17  35  0
17  36  0
17  37  0
17  38  0
17  39  0
17  40  0
18  0  7.98014e+06
18  1  5.72006e+06
18  2  0
18  3  0
18  4  6.80237e+06
18  5  0
18  6  0
18  7  0
18  8  5.82168e+06
18  9  0
18  10  0
18  11  6.18886e+06
18  12  7.44478e+06
18  13  5.03647e+06
18  14  8.67952e+06
18  15  5.08716e+06
18  16  5.80779e+06
18  17  795605
18  18  0
18  19  0
18  20  0
18  21  0
18  22  0
18  23  0
18  24  0
18  25  0
18  26  0
18  27  0
18  28  0
18  29  0
18  30  3.69821e+06
18  31  0
18  32  0
18  33  0
18  34  0
18  35  0
18  36  0
18  37  0
18  38  0
18  39  0
18  40  0
19  0  8.33061e+06
19  1  6.83476e+06
19  2  0
19  3  4.32826e+06
19  4  1.86995e+06
19  5  0
19  6  6.40063e+06
19  7  3.92585e+06
19  8  0
19  9  0
19  10  3.06452e+06
19  11  0
19  12  1.4042e+06
19  13  6.74666e+06
19  14  1.06067e+07
19  15  9.12233e+06
19  16  4.59346e+06
19  17  5.23036e+06
19  18  0
19  19  3.39227e+06
19  20  0
19  21  0
19  22  0
19  23  4.28912e+06
19  24  0
19  25  0
19  26  0
19  27  0
19  28  0
19  29  0
19  30  0
19  31  0
19  32  0
19  33  0
19  34  0
19  35  0
19  36  0
19  37  0
19  38  0
19  39  0
19  40  0
20  0  6.57209e+06
20  1  7.14441e+06
20  2  0
20  3  8.53528e+06
20  4  4.84367e+06
20  5  0
20  6  0
20  7  0
20  8  3.15074e+06
20  9  0
20  10  4.54701e+06
20  11  4.12971e+06
20  12  0
20  13  4.63933e+06
20  14  6.5948e+06
20  15  8.53803e+06
20  16  8.74819e+06
20  17  5.63322e+06
20  18  0
20  19  0
20  20  0
20  21  4.15955e+06
20  22  5.23965e+06
20  23  4.88573e+06
20  24  0
20  25  0
20  26  0
20  27  3.01391e+06
20  28  4.18689e+06
20  29  0
20  30  0
20  31  5.84523e+06
20  32  0
20  33  0
20  34  5.38703e+06
20  35  0
20  36  0
20  37  0
20  38  0
20  39  0
20  40  0
21  0  6.42921e+06
21  1  8.33186e+06
21  2  5.75048e+06
21  3  5.99032e+06
21  4  4.88273e+06
21  5  4.05364e+06
21  6  4.49549e+06
21  7  0
21  8  0
21  9  199092
21  10  0
21  11  0
21  12  0
21  13  6.51624e+06
21  14  8.08409e+06
21  15  7.36536e+06
21  16  5.97747e+06
21  17  0
21  18  0
21  19  0
21  20  0
21  21  4.46446e+06
21  22  7.09439e+06
21  23  0
21  24  0
21  25  0
21  26  0
21  27  0
21  28  0
21  29  0
21  30  0
21  31  0
21  32  0
21  33  0
21  34  0
21  35  0
21  36  0
21  37  0
21  38  0
21  39  0
21  40  0
22  0  6.06898e+06
22  1  6.29422e+06
22  2  0
22  3  5.1113e+06
22  4  6.27806e+06
22  5  4.22283e+06
22  6  4.37099e+06
22  7  0
22  8  0
22  9  0
22  10  0
22  11  0
22  12  3.53854e+06
22  13  4.61742e+06
22  14  4.26503e+06
22  15  0
22  16  0
22  17  0
22  18  0
22  19  0
22  20  0
22  21  0
22  22  0
22  23  5.56275e+06
22  24  0
22  25  0
22  26  0
22  27  0
22  28  0
22  29  0
22  30  0
22  31  0
22  32  0
22  33  0
22  34  0
22  35  0
22  36  0
22  37  0
22  38  0
22  39  0
22  40  0
23  0  6.61316e+06
23  1  5.44185e+06
23  2  4.7074e+06
23  3  6.23865e+06
23  4  5.83625e+06
23  5  0
23  6  0
23  7  0
23  8  0
23  9  0
23  10  0
23  11  0
23  12  0
23  13  5.05496e+06
23  14  1.52367e+06
23  15  0
23  16  4.68503e+06
23  17  5.22051e+06
23  18  4.17658e+06
23  19  0
23  20  0
23  21  5.84144e+06
23  22  4.18552e+06
23  23  6.44281e+06
23  24  0
23  25  0
23  26  0
23  27  0
23  28  0
23  29  0
23  30  0
23  31  0
23  32  5.18821e+06
23  33  4.45046e+06
23  34  0
23  35  0
23  36  0
23  37  0
23  38  0
23  39  0
23  40  0
24  0  5.56683e+06
24  1  7.93506e+06
24  2  9.50088e+06
24  3  5.65617e+06
24  4  5.68287e+06
24  5  3.97002e+06
24  6  4.26885e+06
24  7  0
24  8  0
24  9  0
24  10  0
24  11  0
24  12  1.38019e+06
24  13  3.646e+06
24  14  2.81524e+06
24  15  6.44871e+06
24  16  0
24  17  0
24  18  3.95755e+06
24  19  0
24  20  0
24  21  0
24  22  0
24  23  6.47288e+06
24  24  3.79442e+06
24  25  0
24  26  0
24  27  0
24  28  4.33442e+06
24  29  0
24  30  0
24  31  0
24  32  4.06305e+06
24  33  4.68208e+06
24  34  0
24  35  0
24  36  0
24  37  0
24  38  0
24  39  0
24  40  0
25  0  5.70257e+06
25  1  8.08916e+06
25  2  7.70169e+06
25  3  7.34653e+06
25  4  5.20575e+06
25  5  0
25  6  0
25  7  0
25  8  0
25  9  0
25  10  0
25  11  0
25  12  0
25  13  7.66012e+06
25  14  6.82433e+06
25  15  4.46097e+06
25  16  4.97821e+06
25  17  3.12835e+06
25  18  3.97901e+06
25  19  0
25  20  0
25  21  0
25  22  0
25  23  7.0799e+06
25  24  5.43207e+06
25  25  3.67471e+06
25  26  0
25  27  0
25  28  4.53503e+06
25  29  0
25  30  0
25  31  0
25  32  0
25  33  0
25  34  0
25  35  0
25  36  0
25  37  0
25  38  0
25  39  0
25  40  0
26  0  6.14991e+06
26  1  7.63746e+06
26  2  5.52333e+06
26  3  6.27164e+06
26  4  8.30366e+06
26  5  4.25591e+06
26  6  0
26  7  0
26  8  0
26  9  0
26  10  0
26  11  0
26  12  0
26  13  7.48945e+06
26  14  4.94442e+06
26  15  5.99085e+06
26  16  0
26  17  6.74087e+06
26  18  0
26  19  0
26  20  0
26  21  0
26  22  4.15848e+06
26  23  7.10649e+06
26  24  5.49725e+06
26  25  0
26  26  0
26  27  0
26  28  0
26  29  4.53434e+06
26  30  0
26  31  5.11126e+06
26  32  0
26  33  0
26  34  0
26  35  0
26  36  0
26  37  0
26  38  0
26  39  0
26  40  0
27  0  5.99803e+06
27  1  4.99967e+06
27  2  7.95947e+06
27  3  0
27  4  0
27  5  0
27  6  0
27  7  0
27  8  0
27  9  0
27  10  0
27  11  0
27  12  0
27  13  6.71022e+06
27  14  6.26676e+06
27  15  7.03826e+06
27  16  4.71565e+06
27  17  0
27  18  0
27  19  0
27  20  0
27  21  0
27  22  4.97168e+06
27  23  9.30337e+06
27  24  4.42812e+06
27  25  0
27  26  0
27  27  0
27  28  5.16386e+06
27  29  0
27  30  0
27  31  0
27  32  0
27  33  0
27  34  0
27  35  0
27  36  0
27  37  0
27  38  0
27  39  0
27  40  0
28  0  4.18149e+06
28  1  9.4154e+06
28  2  8.24041e+06
28  3  9.02527e+06
28  4  6.6703e+06
28  5  0
28  6  0
28  7  0
28  8  0
28  9  0
28  10  0
28  11  0
28  12  3.90412e+06
28  13  5.57397e+06
28  14  7.49536e+06
28  15  7.68911e+06
28  16  5.55889e+06
28  17  6.26973e+06
28  18  4.9357e+06
28  19  5.08123e+06
28  20  0
28  21  0
28  22  0
28  23  8.76666e+06
28  24  6.11033e+06
28  25  4.60429e+06
28  26  0
28  27  0
28  28  0
28  29  0
28  30  0
28  31  4.70808e+06
28  32  0
28  33  5.6722e+06
28  34  0
28  35  0
28  36  0
28  37  0
28  38  0
28  39  0
28  40  0
29  0  6.75198e+06
29  1  7.74521e+06
29  2  6.0746e+06
29  3  7.04879e+06
29  4  0
29  5  0
29  6  0
29  7  0
29  8  0
29  9  0
29  10  0
29  11  5.57272e+06
29  12  3.47847e+06
29  13  8.77246e+06
29  14  0
29  15  0
29  16  0
29  17  0
29  18  5.03203e+06
29  19  0
29  20  0
29  21  0
29  22  9.16149e+06
29  23  7.82728e+06
29  24  8.72402e+06
29  25  0
29  26  0
29  27  0
29  28  0
29  29  0
29  30  4.69575e+06
29  31  3.97433e+06
29  32  0
29  33  4.473e+06
29  34  0
29  35  0
29  36  0
29  37  0
29  38  0
29  39  0
29  40  0
30  0  9.61513e+06
30  1  9.5594e+06
30  2  9.25499e+06
30  3  9.6444e+06
30  4  5.24882e+06
30  5  0
30  6  0
30  7  0
30  8  0
30  9  0
30  10  0
30  11  4.91526e+06
30  12  6.2641e+06
30  13  7.9304e+06
30  14  6.19314e+06
30  15  0
30  16  0
30  17  0
30  18  0
30  19  0
30  20  0
30  21  0
30  22  0
30  23  8.19286e+06
30  24  0
30  25  0
30  26  0
30  27  0
30  28  0
30  29  0
30  30  0
30  31  0
30  32  0
30  33  5.8498e+06
30  34  0
30  35  0
30  36  0
30  37  0
30  38  0
30  39  0
30  40  0
31  0  1.06566e+07
31  1  8.9146e+06
31  2  1.22758e+07
31  3  1.13056e+07
31  4  8.89202e+06
31  5  0
31  6  6.35751e+06
31  7  0
31  8  0
31  9  5.16836e+06
31  10  0
31  11  6.09432e+06
31  12  6.69038e+06
31  13  7.7237e+06
31  14  6.88932e+06
31  15  5.8579e+06
31  16  7.66285e+06
31  17  0
31  18  0
31  19  0
31  20  0
31  21  0
31  22  0
31  23  1.15583e+07
31  24  8.48722e+06
31  25  6.82846e+06
31  26  5.55559e+06
31  27  0
31  28  0
31  29  0
31  30  0
31  31  0
31  32  0
31  33  4.69358e+06
31  34  0
31  35  0
31  36  0
31  37  0
31  38  0
31  39  0
31  40  0
32  0  7.32405e+06
32  1  1.05703e+07
32  2  9.22261e+06
32  3  1.07601e+07
32  4  9.80943e+06
32  5  6.25587e+06
32  6  0
32  7  5.17209e+06
32  8  5.22792e+06
32  9  4.8135e+06
32  10  6.28164e+06
32  11  0
32  12  6.8393e+06
32  13  7.4929e+06
32  14  1.11566e+07
32  15  8.88225e+06
32  16  6.38532e+06
32  17  6.15866e+06
32  18  0
32  19  0
32  20  0
32  21  0
32  22  5.68795e+06
32  23  1.1637e+07
32  24  8.39142e+06
32  25  0
32  26  0
32  27  0
32  28  6.40336e+06
32  29  0
32  30  0
32  31  0
32  32  0
32  33  0
32  34  0
32  35  0
32  36  0
32  37  0
32  38  0
32  39  0
32  40  0
33  0  0
33  1  8.86813e+06
33  2  9.83316e+06
33  3  1.26959e+07
33  4  9.20743e+06
33  5  6.20276e+06
33  6  4.50982e+06
33  7  4.5714e+06
33  8  0
33  9  7.34756e+06
33  10  7.21877e+06
33  11  1.14625e+07
33  12  9.93964e+06
33  13  6.5432e+06
33  14  8.00679e+06
33  15  8.16111e+06
33  16  5.35819e+06
33  17  53356.4
33  18  5.467e+06
33  19  5.4321e+06
33  20  3.89537e+06
33  21  7.5885e+06
33  22  5.03047e+06
33  23  9.40521e+06
33  24  1.07382e+07
33  25  5.14121e+06
33  26  0
33  27  0
33  28  0
33  29  0
33  30  0
33  31  0
33  32  0
33  33  6.05737e+06
33  34  5.98922e+06
33  35  0
33  36  0
33  37  0
33  38  0
33  39  0
33  40  0
34  0  8.8689e+06
34  1  9.61478e+06
34  2  6.23866e+06
34  3  6.84897e+06
34  4  9.07457e+06
34  5  9.34259e+06
34  6  7.33423e+06
34  7  8.52128e+06
34  8  0
34  9  0
34  10  7.02962e+06
34  11  1.01848e+07
34  12  0
34  13  1.05994e+07
34  14  7.80317e+06
34  15  5.7448e+06
34  16  1.04987e+07
34  17  9.87842e+06
34  18  6.59068e+06
34  19  6.90637e+06
34  20  0
34  21  5.59982e+06
34  22  8.24859e+06
34  23  9.61753e+06
34  24  8.02385e+06
34  25  6.59966e+06
34  26  6.4997e+06
34  27  0
34  28  5.50649e+06
34  29  0
34  30  0
34  31  0
34  32  0
34  33  0
34  34  0
34  35  0
34  36  0
34  37  0
34  38  0
34  39  0
34  40  0
35  0  6.31975e+06
35  1  5.40545e+06
35  2  5.29845e+06
35  3  1.05994e+07
35  4  0
35  5  5.11647e+06
35  6  0
35  7  6.00714e+06
35  8  5.42833e+06
35  9  5.77624e+06
35  10  7.02838e+06
35  11  8.69152e+06
35  12  7.07365e+06
35  13  1.13203e+07
35  14  7.95267e+06
35  15  8.52345e+06
35  16  8.47235e+06
35  17  6.29783e+06
35  18  0
35  19  1.13889e+07
35  20  8.96929e+06
35  21  8.14385e+06
35  22  1.06464e+07
35  23  1.253e+07
35  24  1.06288e+07
35  25  6.45625e+06
35  26  5.96566e+06
35  27  8.09844e+06
35  28  0
35  29  0
35  30  0
35  31  0
35  32  0
35  33  4.9622e+06
35  34  1.07475e+07
35  35  0
35  36  0
35  37  0
35  38  0
35  39  0
35  40  0
36  0  0
36  1  5.42863e+06
36  2  5.43099e+06
36  3  7.70312e+06
36  4  0
36  5  0
36  6  0
36  7  6.65776e+06
36  8  0
36  9  0
36  10  5.91626e+06
36  11  1.28028e+07
36  12  7.61846e+06
36  13  1.02553e+07
36  14  9.90868e+06
36  15  1.02545e+07
36  16  8.31275e+06
36  17  0
36  18  7.6479e+06
36  19  5.32082e+06
36  20  6.97325e+06
36  21  8.9173e+06
36  22  1.04067e+07
36  23  1.32484e+07
36  24  1.13422e+07
36  25  6.62279e+06
36  26  8.82504e+06
36  27  0
36  28  0
36  29  0
36  30  0
36  31  0
36  32  0
36  33  0
36  34  0
36  35  0
36  36  0
36  37  0
36  38  0
36  39  0
36  40  0
37  0  0
37  1  0
37  2  0
37  3  4.49039e+06
37  4  0
37  5  0
37  6  0
37  7  0
37  8  5.84171e+06
37  9  6.98696e+06
37  10  1.13637e+07
37  11  9.92186e+06
37  12  8.49083e+06
37  13  7.97929e+06
37  14  1.17288e+07
37  15  1.00662e+07
37  16  8.38904e+06
37  17  0
37  18  0
37  19  5.05481e+06
37  20  5.89424e+06
37  21  8.27878e+06
37  22  1.10244e+07
37  23  1.33248e+07
37  24  1.02824e+07
37  25  7.78324e+06
37  26  8.49169e+06
37  27  4.15765e+06
37  28  4.77614e+06
37  29  0
37  30  0
37  31  0
37  32  0
37  33  0
37  34  6.91583e+06
37  35  0
37  36  0
37  37  0
37  38  0
37  39  0
37  40  0
38  0  0
38  1  0
38  2  0
38  3  0
38  4  0
38  5  0
38  6  0
38  7  0
38  8  0
38  9  9.97386e+06
38  10  1.45546e+07
38  11  1.11085e+07
38  12  1.15775e+07
38  13  9.79958e+06
38  14  9.13194e+06
38  15  7.74726e+06
38  16  9.39029e+06
38  17  0
38  18  0
38  19  0
38  20  1.10729e+07
38  21  8.58724e+06
38  22  1.4216e+07
38  23  1.32328e+07
38  24  0
38  25  8.91866e+06
38  26  7.5394e+06
38  27  4.8381e+06
38  28  5.83694e+06
38  29  0
38  30  0
38  31  0
38  32  0
38  33  4.72987e+06
38  34  6.35454e+06
38  35  0
38  36  0
38  37  0
38  38  0
38  39  0
38  40  0
39  0  0
39  1  0
39  2  0
39  3  0
39  4  0
39  5  0
39  6  0
39  7  0
39  8  6.35084e+06
39  9  0
39  10  5.64226e+06
39  11  1.0193e+07
39  12  1.34811e+07
39  13  7.73759e+06
39  14  1.0576e+07
39  15  8.08678e+06
39  16  1.05709e+07
39  17  6.0563e+06
39  18  9.4178e+06
39  19  9.2783e+06
39  20  1.20724e+07
39  21  1.43333e+07
39  22  1.45504e+07
39  23  1.41062e+07
39  24  1.12517e+07
39  25  8.0541e+06
39  26  7.51487e+06
