row  column  (images_8.edf Fe_K*images_8.edf Ar_K**2.3)
22  31  1.14986e+08
22  32  1.03232e+08
22  33  9.89098e+07
22  34  1.13612e+08
22  35  8.88254e+07
22  36  1.1586e+08
22  37  1.11951e+08
22  38  1.63516e+08
22  39  1.51261e+08
22  40  1.31726e+08
22  41  1.32055e+08
22  42  1.26138e+08
22  43  1.42931e+08
22  44  1.31394e+08
22  45  1.27894e+08
22  46  1.44897e+08
22  47  1.5847e+08
22  48  1.58062e+08
22  49  1.21415e+08
22  50  1.36498e+08
23  0  6.9558e+07
23  1  7.19525e+07
23  2  8.47675e+07
23  3  5.05566e+07
23  4  7.22359e+07
23  5  8.04641e+07
23  6  7.8593e+07
23  7  1.00753e+08
23  8  9.63728e+07
23  9  1.01272e+08
23  10  1.26796e+08
23  11  2.0583e+08
23  12  2.10698e+08
23  13  2.41127e+08
23  14  1.41027e+08
23  15  1.554e+08
23  16  1.71074e+08
23  17  1.91302e+08
23  18  1.8295e+08
23  19  2.2006e+08
23  20  1.79405e+08
23  21  9.05294e+07
23  22  7.43859e+07
23  23  9.79944e+07
23  24  1.22138e+08
23  25  1.07809e+08
23  26  1.05491e+08
23  27  1.04125e+08
23  28  1.26399e+08
23  29  1.49613e+08
23  30  9.95022e+07
23  31  1.1456e+08
23  32  1.07223e+08
23  33  9.62984e+07
23  34  1.0323e+08
23  35  9.86918e+07
23  36  1.17358e+08
23  37  1.18641e+08
23  38  2.06745e+08
23  39  1.73435e+08
23  40  1.37994e+08
23  41  1.44067e+08
23  42  1.55911e+08
23  43  1.48956e+08
23  44  1.74351e+08
23  45  1.44418e+08
23  46  1.63639e+08
23  47  1.84539e+08
23  48  1.42053e+08
23  49  1.56264e+08
23  50  1.66445e+08
24  0  6.99647e+07
24  1  7.35867e+07
24  2  6.41261e+07
24  3  6.42803e+07
24  4  7.01727e+07
24  5  8.20411e+07
24  6  8.56381e+07
24  7  8.19296e+07
24  8  1.0326e+08
24  9  1.06141e+08
24  10  1.30107e+08
24  11  2.25549e+08
24  12  1.8548e+08
24  13  2.3878e+08
24  14  2.29638e+08
24  15  1.79369e+08
24  16  2.05126e+08
24  17  2.10302e+08
24  18  2.11535e+08
24  19  2.21638e+08
24  20  1.68617e+08
24  21  1.14359e+08
24  22  9.7571e+07
24  23  1.14442e+08
24  24  9.0493e+07
24  25  1.20165e+08
24  26  1.22522e+08
24  27  1.13632e+08
24  28  1.31182e+08
24  29  1.40427e+08
24  30  1.31819e+08
24  31  1.14733e+08
24  32  1.19491e+08
24  33  1.11172e+08
24  34  1.12441e+08
24  35  1.10396e+08
24  36  1.01026e+08
24  37  1.43376e+08
24  38  1.69548e+08
24  39  1.61551e+08
24  40  1.58509e+08
24  41  1.43699e+08
24  42  1.75401e+08
24  43  1.84916e+08
24  44  1.73687e+08
24  45  1.56955e+08
24  46  1.55235e+08
24  47  1.70543e+08
24  48  1.73003e+08
24  49  1.2824e+08
24  50  1.65267e+08
25  0  6.22403e+07
25  1  8.25822e+07
25  2  7.21874e+07
25  3  5.75566e+07
25  4  7.23452e+07
25  5  6.84081e+07
25  6  6.85713e+07
25  7  9.24807e+07
25  8  1.12511e+08
25  9  1.11317e+08
25  10  1.75687e+08
25  11  2.31061e+08
25  12  2.09559e+08
25  13  1.78604e+08
25  14  1.79443e+08
25  15  1.49135e+08
25  16  1.90759e+08
25  17  1.99957e+08
25  18  2.18454e+08
25  19  1.70374e+08
25  20  1.48834e+08
25  21  1.04892e+08
25  22  1.02073e+08
25  23  1.09571e+08
25  24  1.21851e+08
25  25  1.22316e+08
25  26  1.18822e+08
25  27  1.37813e+08
25  28  1.39653e+08
25  29  1.32034e+08
25  30  1.27358e+08
25  31  1.24346e+08
25  32  1.1897e+08
25  33  1.26484e+08
25  34  1.19152e+08
25  35  1.21713e+08
25  36  1.23217e+08
25  37  1.4e+08
25  38  1.5329e+08
25  39  1.46806e+08
25  40  1.20304e+08
25  41  1.48947e+08
25  42  1.61157e+08
25  43  1.51305e+08
25  44  1.54805e+08
25  45  1.31505e+08
25  46  1.57614e+08
25  47  1.72536e+08
25  48  1.31549e+08
25  49  1.43645e+08
25  50  1.74059e+08
26  0  7.29913e+07
26  1  7.98871e+07
26  2  7.99644e+07
26  3  6.31598e+07
26  4  8.09528e+07
26  5  7.94781e+07
26  6  8.71152e+07
26  7  1.04199e+08
26  8  1.29988e+08
26  9  1.23784e+08
26  10  1.66418e+08
26  11  2.35013e+08
26  12  1.72629e+08
26  13  2.22253e+08
26  14  1.94227e+08
26  15  1.5945e+08
26  16  1.98685e+08
26  17  2.02744e+08
26  18  2.08735e+08
26  19  1.65241e+08
26  20  1.54451e+08
26  21  1.14076e+08
26  22  1.21447e+08
26  23  1.3297e+08
26  24  1.21107e+08
26  25  1.3172e+08
26  26  1.61071e+08
26  27  1.48508e+08
26  28  1.64042e+08
26  29  1.66987e+08
26  30  1.3946e+08
26  31  1.56507e+08
26  32  1.39743e+08
26  33  1.35699e+08
26  34  1.1922e+08
26  35  1.19887e+08
26  36  1.30569e+08
26  37  1.40443e+08
26  38  1.68785e+08
26  39  1.58244e+08
26  40  1.22783e+08
26  41  1.48996e+08
26  42  1.48792e+08
26  43  1.70352e+08
26  44  1.40596e+08
26  45  1.45735e+08
26  46  1.61794e+08
26  47  2.05633e+08
26  48  1.33347e+08
26  49  1.32682e+08
26  50  1.40828e+08
27  0  5.61719e+07
27  1  7.2147e+07
27  2  7.53871e+07
27  3  8.12502e+07
27  4  8.27742e+07
27  5  8.08739e+07
27  6  8.08258e+07
27  7  1.3051e+08
27  8  1.35769e+08
27  9  1.6743e+08
27  10  2.03413e+08
27  11  2.4986e+08
27  12  1.87159e+08
27  13  2.13699e+08
27  14  1.83046e+08
27  15  1.64472e+08
27  16  2.00299e+08
27  17  2.12181e+08
27  18  1.73117e+08
27  19  1.4409e+08
27  20  1.48208e+08
27  21  1.17856e+08
27  22  1.34275e+08
27  23  1.31969e+08
27  24  1.49052e+08
27  25  1.56133e+08
27  26  1.77031e+08
27  27  1.68485e+08
27  28  1.70198e+08
27  29  1.87196e+08
27  30  1.74789e+08
27  31  1.77123e+08
27  32  1.49475e+08
27  33  1.72451e+08
27  34  1.61266e+08
27  35  1.46281e+08
27  36  1.54162e+08
27  37  1.92164e+08
27  38  1.64032e+08
27  39  1.47966e+08
27  40  1.18654e+08
27  41  1.22097e+08
27  42  1.39186e+08
27  43  1.45756e+08
27  44  1.27725e+08
27  45  1.66177e+08
27  46  1.62289e+08
27  47  2.01021e+08
27  48  1.36817e+08
27  49  1.42233e+08
27  50  1.23521e+08
28  0  6.67722e+07
28  1  6.66936e+07
28  2  8.9294e+07
28  3  7.86275e+07
28  4  9.46137e+07
28  5  1.06184e+08
28  6  7.43382e+07
28  7  1.24164e+08
28  8  1.64179e+08
28  9  1.38038e+08
28  10  1.65138e+08
28  11  2.25924e+08
28  12  2.03692e+08
28  13  2.22641e+08
28  14  1.75657e+08
28  15  1.52881e+08
28  16  1.64064e+08
28  17  1.85408e+08
28  18  1.78499e+08
28  19  1.3724e+08
28  20  1.46874e+08
28  21  1.46244e+08
28  22  1.67932e+08
28  23  1.79124e+08
28  24  1.32905e+08
28  25  1.61622e+08
28  26  1.68413e+08
28  27  1.5858e+08
28  28  1.54095e+08
28  29  1.59737e+08
28  30  1.49132e+08
28  31  1.61794e+08
28  32  1.69378e+08
28  33  1.53889e+08
28  34  1.49616e+08
28  35  1.39478e+08
28  36  1.67575e+08
28  37  1.86306e+08
28  38  1.75538e+08
28  39  1.34394e+08
28  40  1.1526e+08
28  41  1.50662e+08
28  42  1.53421e+08
28  43  1.3857e+08
28  44  1.46692e+08
28  45  1.34287e+08
28  46  1.58958e+08
28  47  2.18394e+08
28  48  1.38353e+08
28  49  1.41496e+08
28  50  1.5553e+08
29  0  5.97326e+07
29  1  6.50858e+07
29  2  6.94978e+07
29  3  7.00402e+07
29  4  1.10071e+08
29  5  8.49807e+07
29  6  9.32681e+07
29  7  1.20295e+08
29  8  1.31221e+08
29  9  1.38815e+08
29  10  1.79283e+08
29  11  1.96465e+08
29  12  1.7996e+08
29  13  1.94041e+08
29  14  1.94278e+08
29  15  1.76496e+08
29  16  1.85606e+08
29  17  1.79671e+08
29  18  1.30208e+08
29  19  1.39467e+08
29  20  1.62201e+08
29  21  1.67845e+08
29  22  1.57162e+08
29  23  1.44903e+08
29  24  1.33932e+08
29  25  1.38395e+08
29  26  1.56687e+08
29  27  1.46188e+08
29  28  1.1815e+08
29  29  1.69066e+08
29  30  1.36656e+08
29  31  1.45704e+08
29  32  1.3306e+08
29  33  1.28058e+08
29  34  1.36152e+08
29  35  1.26825e+08
29  36  1.45374e+08
29  37  2.08322e+08
29  38  1.50199e+08
29  39  1.4386e+08
29  40  1.27556e+08
29  41  1.26175e+08
29  42  1.48672e+08
29  43  1.34534e+08
29  44  1.39559e+08
29  45  1.60047e+08
29  46  1.73928e+08
29  47  2.05457e+08
29  48  1.50675e+08
29  49  1.43522e+08
29  50  1.42029e+08
30  0  5.56065e+07
30  1  6.82292e+07
30  2  7.35956e+07
30  3  6.97061e+07
30  4  8.37351e+07
30  5  7.36652e+07
30  6  8.95452e+07
30  7  9.6929e+07
30  8  1.07359e+08
30  9  1.13165e+08
30  10  1.51768e+08
30  11  2.04802e+08
30  12  1.88441e+08
30  13  1.8518e+08
30  14  2.00609e+08
30  15  1.8768e+08
30  16  2.08648e+08
30  17  1.62609e+08
30  18  1.37516e+08
30  19  1.34966e+08
30  20  1.4899e+08
30  21  1.74171e+08
30  22  1.55084e+08
30  23  1.46746e+08
30  24  1.29541e+08
30  25  1.47137e+08
30  26  1.48082e+08
30  27  1.25194e+08
30  28  1.30191e+08
30  29  1.18749e+08
30  30  1.17737e+08
30  31  1.43963e+08
30  32  1.07626e+08
30  33  1.32526e+08
30  34  1.23381e+08
30  35  1.21428e+08
30  36  1.24422e+08
30  37  2.41423e+08
30  38  1.33532e+08
30  39  1.4922e+08
30  40  1.07521e+08
30  41  1.12618e+08
30  42  1.39578e+08
30  43  1.45246e+08
30  44  1.36712e+08
30  45  1.40151e+08
30  46  1.6728e+08
30  47  1.56155e+08
30  48  1.34973e+08
30  49  1.60941e+08
30  50  1.38273e+08
31  0  4.98263e+07
31  1  6.78176e+07
31  2  6.82633e+07
31  3  6.96764e+07
31  4  7.70531e+07
31  5  7.74472e+07
31  6  8.31931e+07
31  7  1.08895e+08
31  8  1.12645e+08
31  9  9.96053e+07
31  10  1.43025e+08
31  11  1.78941e+08
31  12  1.69509e+08
31  13  1.53255e+08
31  14  1.58785e+08
31  15  1.99475e+08
31  16  1.70715e+08
31  17  1.52812e+08
31  18  1.4871e+08
31  19  1.29592e+08
31  20  1.69296e+08
31  21  1.68348e+08
31  22  1.3635e+08
31  23  1.11952e+08
31  24  1.22177e+08
31  25  1.10555e+08
31  26  1.06339e+08
31  27  1.19468e+08
31  28  1.28182e+08
31  29  1.31225e+08
31  30  1.29456e+08
31  31  1.37846e+08
31  32  1.11107e+08
31  33  1.254e+08
31  34  1.17825e+08
31  35  1.13934e+08
31  36  1.47293e+08
31  37  3.11301e+08
31  38  1.38445e+08
31  39  1.36118e+08
31  40  1.03532e+08
31  41  1.14162e+08
31  42  1.3457e+08
31  43  1.36762e+08
31  44  1.35268e+08
31  45  1.36826e+08
31  46  1.53918e+08
31  47  1.76889e+08
31  48  1.52463e+08
31  49  1.3342e+08
31  50  1.41911e+08
32  0  6.31871e+07
32  1  5.85549e+07
32  2  7.23408e+07
32  3  5.57636e+07
32  4  7.46939e+07
32  5  7.43521e+07
32  6  7.27502e+07
32  7  1.04822e+08
32  8  1.26404e+08
32  9  1.11257e+08
32  10  1.14993e+08
32  11  1.4695e+08
32  12  1.81155e+08
32  13  1.83334e+08
32  14  1.97198e+08
32  15  1.99256e+08
32  16  1.75465e+08
32  17  1.44842e+08
32  18  1.4903e+08
32  19  1.46161e+08
32  20  1.56872e+08
32  21  1.69978e+08
32  22  1.26255e+08
32  23  1.29819e+08
32  24  1.12763e+08
32  25  1.0623e+08
32  26  1.17587e+08
32  27  1.31936e+08
32  28  1.09793e+08
32  29  1.0763e+08
32  30  1.26571e+08
32  31  1.28805e+08
32  32  1.04953e+08
32  33  9.9069e+07
32  34  9.4561e+07
32  35  1.29086e+08
32  36  1.63775e+08
32  37  3.33892e+08
32  38  1.37016e+08
32  39  1.3883e+08
32  40  1.09917e+08
32  41  1.14965e+08
32  42  1.16431e+08
32  43  1.43068e+08
32  44  1.22847e+08
32  45  1.23834e+08
32  46  1.58511e+08
32  47  1.64187e+08
32  48  1.60725e+08
32  49  1.10298e+08
32  50  1.14447e+08
33  0  5.66565e+07
33  1  7.06881e+07
33  2  7.48952e+07
33  3  7.65139e+07
33  4  7.64845e+07
33  5  7.94588e+07
33  6  7.16106e+07
33  7  9.07707e+07
33  8  9.79905e+07
33  9  1.00689e+08
33  10  1.05191e+08
33  11  1.40344e+08
33  12  1.53664e+08
33  13  1.53317e+08
33  14  2.05263e+08
33  15  1.66296e+08
33  16  1.36635e+08
33  17  1.45769e+08
33  18  1.2878e+08
33  19  1.46202e+08
33  20  1.4959e+08
33  21  1.54677e+08
33  22  1.05635e+08
33  23  1.19087e+08
33  24  1.00152e+08
33  25  1.26841e+08
33  26  1.14023e+08
33  27  1.36909e+08
33  28  1.18344e+08
33  29  1.17506e+08
33  30  1.29171e+08
33  31  1.26117e+08
33  32  1.03695e+08
33  33  1.0639e+08
33  34  1.03558e+08
33  35  1.38328e+08
33  36  1.41463e+08
33  37  5.48867e+08
33  38  1.40946e+08
33  39  1.13558e+08
33  40  1.06164e+08
33  41  1.18671e+08
33  42  1.58978e+08
33  43  1.42883e+08
33  44  1.31575e+08
33  45  1.25975e+08
33  46  1.30637e+08
33  47  1.49468e+08
33  48  1.32546e+08
33  49  1.12467e+08
33  50  1.28202e+08
34  0  5.99295e+07
34  1  7.31871e+07
34  2  7.85602e+07
34  3  5.96767e+07
34  4  6.49231e+07
34  5  6.68144e+07
34  6  8.45425e+07
34  7  8.8309e+07
34  8  9.12462e+07
34  9  9.75973e+07
34  10  9.6179e+07
34  11  1.09799e+08
34  12  1.14038e+08
34  13  1.33259e+08
34  14  1.82122e+08
34  15  1.58262e+08
34  16  1.47577e+08
34  17  1.47677e+08
34  18  1.48765e+08
34  19  1.38281e+08
34  20  1.38698e+08
34  21  1.20412e+08
34  22  1.21391e+08
34  23  1.21866e+08
34  24  1.20946e+08
34  25  1.07281e+08
34  26  1.26847e+08
34  27  1.08271e+08
34  28  1.38104e+08
34  29  1.10754e+08
34  30  1.12762e+08
34  31  1.14486e+08
34  32  1.08206e+08
34  33  1.05084e+08
34  34  1.03301e+08
34  35  1.26403e+08
34  36  1.50796e+08
34  37  4.43401e+08
34  38  1.8356e+08
34  39  1.29806e+08
34  40  1.05606e+08
34  41  1.06673e+08
34  42  1.30972e+08
34  43  1.23477e+08
34  44  1.19581e+08
34  45  1.21055e+08
34  46  1.28352e+08
34  47  1.5698e+08
34  48  1.21486e+08
34  49  1.08713e+08
34  50  1.46876e+08
35  0  6.33885e+07
35  1  5.9983e+07
35  2  7.16107e+07
35  3  5.82419e+07
35  4  7.23098e+07
35  5  8.62286e+07
35  6  6.78911e+07
35  7  9.54521e+07
35  8  9.88597e+07
35  9  8.67138e+07
35  10  1.21062e+08
35  11  1.03401e+08
35  12  1.12105e+08
35  13  1.52298e+08
35  14  1.63869e+08
35  15  1.40753e+08
35  16  1.39446e+08
35  17  1.8392e+08
35  18  1.68712e+08
35  19  1.35626e+08
35  20  1.42341e+08
35  21  1.27481e+08
35  22  1.31393e+08
35  23  1.16316e+08
35  24  1.08991e+08
35  25  1.20865e+08
35  26  1.13834e+08
35  27  1.19858e+08
35  28  1.32425e+08
35  29  1.08654e+08
35  30  1.17843e+08
35  31  1.01742e+08
35  32  1.04361e+08
35  33  9.71016e+07
35  34  1.16226e+08
35  35  1.36708e+08
35  36  1.55291e+08
35  37  4.40881e+08
35  38  1.57983e+08
35  39  1.36284e+08
35  40  9.49277e+07
35  41  1.16417e+08
35  42  1.40285e+08
35  43  1.21653e+08
35  44  1.47596e+08
35  45  1.20745e+08
35  46  1.3477e+08
35  47  1.46483e+08
35  48  1.28884e+08
35  49  1.20952e+08
35  50  1.42308e+08
36  0  5.51896e+07
36  1  6.56732e+07
36  2  6.83385e+07
36  3  6.78369e+07
36  4  7.9328e+07
36  5  7.30141e+07
36  6  4.94074e+07
36  7  8.36762e+07
36  8  8.3327e+07
36  9  9.35401e+07
36  10  1.08688e+08
36  11  9.98119e+07
36  12  1.0276e+08
36  13  1.11656e+08
36  14  1.41125e+08
36  15  1.18387e+08
36  16  1.33012e+08
36  17  1.91094e+08
36  18  1.97018e+08
36  19  1.52073e+08
36  20  1.47547e+08
36  21  1.2472e+08
36  22  1.12837e+08
36  23  1.37606e+08
36  24  1.20871e+08
36  25  1.17589e+08
36  26  1.12494e+08
36  27  1.06083e+08
36  28  1.13108e+08
36  29  1.14233e+08
36  30  1.08289e+08
36  31  1.19164e+08
36  32  9.69997e+07
36  33  1.12539e+08
36  34  1.22425e+08
36  35  1.2543e+08
36  36  1.33119e+08
36  37  3.33352e+08
36  38  1.42128e+08
36  39  1.06047e+08
36  40  1.16102e+08
36  41  1.02578e+08
36  42  1.33998e+08
36  43  1.12831e+08
36  44  1.36629e+08
36  45  1.39852e+08
36  46  1.55383e+08
36  47  1.3572e+08
36  48  1.22206e+08
36  49  1.18915e+08
36  50  1.37338e+08
37  0  7.17784e+07
37  1  6.79034e+07
37  2  5.66596e+07
37  3  6.93036e+07
37  4  6.92827e+07
37  5  7.6579e+07
37  6  6.25664e+07
37  7  7.86568e+07
37  8  8.07075e+07
37  9  1.04029e+08
37  10  1.04583e+08
37  11  1.08141e+08
37  12  1.01721e+08
37  13  1.18375e+08
37  14  1.42512e+08
37  15  1.10447e+08
37  16  1.38798e+08
37  17  2.32908e+08
37  18  1.86348e+08
37  19  1.49894e+08
37  20  1.14929e+08
37  21  1.05383e+08
37  22  1.12515e+08
37  23  1.24769e+08
37  24  9.68679e+07
37  25  1.05394e+08
37  26  1.21207e+08
37  27  1.09904e+08
37  28  1.1482e+08
37  29  1.15042e+08
37  30  9.97965e+07
37  31  1.04894e+08
37  32  1.03969e+08
37  33  1.08993e+08
37  34  1.42386e+08
37  35  1.15e+08
37  36  1.40362e+08
37  37  2.45473e+08
37  38  1.15214e+08
37  39  1.01446e+08
37  40  1.05972e+08
37  41  1.07351e+08
37  42  1.03359e+08
37  43  1.04333e+08
37  44  1.2166e+08
37  45  1.35793e+08
37  46  1.88215e+08
37  47  1.41418e+08
37  48  1.33358e+08
37  49  1.40463e+08
37  50  1.57759e+08
38  0  7.07803e+07
38  1  6.22551e+07
38  2  5.44587e+07
38  3  6.47537e+07
38  4  8.03912e+07
38  5  7.45343e+07
38  6  7.54656e+07
38  7  6.8864e+07
38  8  7.30373e+07
38  9  1.04639e+08
38  10  1.1108e+08
38  11  9.88551e+07
38  12  9.13761e+07
38  13  1.16904e+08
38  14  1.04051e+08
38  15  1.27446e+08
38  16  1.48098e+08
38  17  2.06272e+08
38  18  1.71083e+08
38  19  1.5342e+08
38  20  1.23529e+08
38  21  1.10582e+08
38  22  1.14035e+08
38  23  1.16718e+08
38  24  1.21335e+08
38  25  1.01373e+08
38  26  1.25421e+08
38  27  9.14872e+07
38  28  9.94282e+07
38  29  1.02709e+08
38  30  1.15975e+08
38  31  8.84482e+07
38  32  9.53606e+07
38  33  1.06441e+08
38  34  9.70151e+07
38  35  1.00833e+08
38  36  1.02056e+08
38  37  2.03425e+08
38  38  1.06523e+08
38  39  1.14101e+08
38  40  1.06232e+08
38  41  1.07545e+08
38  42  1.30462e+08
38  43  1.27311e+08
38  44  1.25717e+08
38  45  1.60465e+08
38  46  1.49847e+08
38  47  1.52618e+08
38  48  1.36559e+08
38  49  1.46136e+08
38  50  1.82449e+08
39  0  7.96822e+07
39  1  7.33105e+07
39  2  6.0677e+07
39  3  7.85053e+07
39  4  7.46944e+07
39  5  8.36145e+07
39  6  7.06805e+07
39  7  8.27627e+07
39  8  8.99394e+07
39  9  1.16827e+08
39  10  1.26033e+08
39  11  8.53877e+07
39  12  1.08736e+08
39  13  1.17165e+08
39  14  1.0824e+08
39  15  1.05849e+08
39  16  1.60775e+08
39  17  1.93226e+08
39  18  1.62639e+08
39  19  1.47497e+08
39  20  1.15707e+08
39  21  1.08051e+08
39  22  1.07139e+08
39  23  1.00372e+08
39  24  1.21939e+08
39  25  1.02991e+08
39  26  1.01201e+08
39  27  1.02927e+08
39  28  9.14137e+07
39  29  8.6315e+07
39  30  9.37135e+07
39  31  7.55422e+07
39  32  8.89941e+07
39  33  7.63189e+07
39  34  9.80049e+07
39  35  8.77045e+07
39  36  8.5928e+07
39  37  1.70923e+08
39  38  9.98341e+07
39  39  1.08067e+08
39  40  1.10365e+08
39  41  1.16631e+08
39  42  1.20621e+08
39  43  1.0802e+08
39  44  1.28355e+08
39  45  1.61638e+08
39  46  1.41591e+08
39  47  1.44168e+08
39  48  1.46867e+08
39  49  1.88091e+08
39  50  1.81778e+08
40  0  7.95713e+07
40  1  8.35282e+07
40  2  6.21992e+07
40  3  7.27181e+07
40  4  9.91443e+07
40  5  1.00119e+08
40  6  8.00663e+07
40  7  9.18613e+07
40  8  9.06938e+07
40  9  1.2538e+08
40  10  1.20934e+08
40  11  1.23674e+08
40  12  1.03229e+08
40  13  1.35348e+08
40  14  1.02069e+08
40  15  1.30648e+08
40  16  1.85086e+08
40  17  2.1246e+08
40  18  1.79705e+08
40  19  1.41267e+08
40  20  1.29033e+08
40  21  1.14343e+08
40  22  1.02768e+08
40  23  1.12126e+08
40  24  9.79872e+07
40  25  9.02651e+07
40  26  9.74546e+07
40  27  9.17774e+07
40  28  9.03754e+07
40  29  8.53308e+07
40  30  8.7487e+07
40  31  8.46785e+07
40  32  6.71266e+07
40  33  8.5093e+07
40  34  8.23837e+07
40  35  8.35047e+07
40  36  8.38485e+07
40  37  1.39967e+08
40  38  9.99602e+07
40  39  1.01459e+08
40  40  9.41022e+07
40  41  1.01277e+08
40  42  1.07966e+08
40  43  1.01727e+08
40  44  1.20536e+08
40  45  1.52836e+08
40  46  1.55966e+08
40  47  1.41973e+08
40  48  1.32519e+08
40  49  1.56385e+08
40  50  2.35437e+08
41  0  8.08483e+07
41  1  7.82136e+07
41  2  6.81641e+07
41  3  5.30849e+07
41  4  9.44976e+07
41  5  1.04017e+08
41  6  8.03743e+07
41  7  9.63559e+07
41  8  1.12086e+08
41  9  1.47928e+08
41  10  1.22919e+08
41  11  1.22109e+08
41  12  9.88085e+07
41  13  1.45238e+08
41  14  1.06344e+08
41  15  1.2066e+08
41  16  2.0148e+08
41  17  2.00269e+08
41  18  1.60255e+08
41  19  1.18956e+08
41  20  1.12729e+08
41  21  1.18385e+08
41  22  1.25167e+08
41  23  1.12178e+08
41  24  1.06973e+08
41  25  7.99675e+07
41  26  9.79719e+07
41  27  8.06892e+07
41  28  8.7518e+07
41  29  7.25502e+07
41  30  7.59195e+07
41  31  7.24389e+07
41  32  8.1414e+07
41  33  7.30591e+07
41  34  7.43969e+07
41  35  9.08836e+07
41  36  7.15859e+07
41  37  1.01805e+08
41  38  9.87989e+07
41  39  8.71857e+07
41  40  9.6528e+07
41  41  8.98755e+07
41  42  1.20232e+08
41  43  1.35665e+08
41  44  1.47238e+08
41  45  1.49845e+08
41  46  1.45061e+08
41  47  1.44801e+08
41  48  1.57854e+08
41  49  1.99716e+08
41  50  2.30172e+08
42  0  9.88779e+07
42  1  6.82079e+07
42  2  7.01438e+07
42  3  6.27875e+07
42  4  1.14689e+08
42  5  9.31333e+07
42  6  9.91873e+07
42  7  9.95066e+07
42  8  1.21888e+08
42  9  2.00503e+08
42  10  1.52672e+08
42  11  1.45762e+08
42  12  1.13754e+08
42  13  1.69636e+08
42  14  1.15456e+08
42  15  1.1165e+08
42  16  1.77882e+08
42  17  1.83909e+08
42  18  1.5912e+08
42  19  1.5099e+08
42  20  9.49349e+07
42  21  1.00494e+08
42  22  1.11415e+08
42  23  9.9196e+07
42  24  9.87091e+07
42  25  7.9053e+07
42  26  7.79077e+07
42  27  9.27631e+07
42  28  9.29156e+07
42  29  7.20039e+07
42  30  6.96716e+07
42  31  6.99021e+07
42  32  7.88876e+07
42  33  8.14762e+07
42  34  9.29311e+07
42  35  6.71051e+07
42  36  7.5211e+07
42  37  1.06034e+08
42  38  7.88263e+07
42  39  8.67132e+07
42  40  1.01587e+08
42  41  9.182e+07
42  42  1.04264e+08
42  43  8.68689e+07
42  44  1.26434e+08
42  45  1.54672e+08
42  46  1.46247e+08
42  47  1.41325e+08
42  48  1.77473e+08
42  49  1.22665e+08
42  50  1.77953e+08
43  0  7.93975e+07
43  1  6.29989e+07
43  2  5.4871e+07
43  3  6.39035e+07
43  4  1.01497e+08
43  5  9.19846e+07
43  6  9.20733e+07
43  7  1.07279e+08
43  8  1.34092e+08
43  9  1.95207e+08
43  10  1.58946e+08
43  11  1.05637e+08
43  12  1.4235e+08
43  13  1.81741e+08
43  14  1.06554e+08
43  15  1.12309e+08
43  16  1.97837e+08
43  17  1.8074e+08
43  18  1.4742e+08
43  19  1.46317e+08
43  20  1.10262e+08
43  21  1.03545e+08
43  22  1.20442e+08
43  23  1.01873e+08
43  24  9.67439e+07
43  25  9.35323e+07
43  26  8.52332e+07
43  27  8.59045e+07
43  28  7.78392e+07
43  29  7.22092e+07
43  30  8.12948e+07
43  31  9.92875e+07
43  32  9.20059e+07
43  33  6.72956e+07
43  34  8.79657e+07
43  35  8.71834e+07
43  36  7.81078e+07
43  37  9.72331e+07
43  38  8.93806e+07
43  39  8.69242e+07
43  40  9.11601e+07
43  41  9.2064e+07
43  42  1.02947e+08
43  43  1.15847e+08
43  44  1.14614e+08
43  45  1.35033e+08
43  46  1.49788e+08
43  47  1.45456e+08
43  48  1.65122e+08
43  49  1.7127e+08
43  50  1.91931e+08
44  0  7.87402e+07
44  1  6.47157e+07
44  2  6.31406e+07
44  3  4.39027e+07
44  4  8.21724e+07
44  5  8.65175e+07
44  6  1.01307e+08
44  7  1.04895e+08
44  8  1.47153e+08
44  9  2.27256e+08
44  10  1.38429e+08
44  11  1.44408e+08
44  12  1.33039e+08
44  13  1.90669e+08
44  14  9.99266e+07
44  15  1.31019e+08
44  16  1.87251e+08
44  17  1.92382e+08
44  18  1.12405e+08
44  19  1.06982e+08
44  20  1.01616e+08
44  21  1.06262e+08
44  22  9.23813e+07
44  23  1.07806e+08
44  24  9.53071e+07
44  25  9.05074e+07
44  26  8.9407e+07
44  27  8.85012e+07
44  28  8.01277e+07
44  29  7.58958e+07
44  30  8.51628e+07
44  31  8.21497e+07
44  32  7.63275e+07
44  33  9.06683e+07
44  34  1.25255e+08
44  35  8.67751e+07
44  36  8.05001e+07
44  37  1.00285e+08
44  38  1.13805e+08
44  39  1.20518e+08
44  40  1.01114e+08
44  41  9.79557e+07
44  42  1.19341e+08
44  43  1.08707e+08
44  44  1.05126e+08
44  45  1.20956e+08
44  46  1.28091e+08
44  47  1.70276e+08
44  48  1.87717e+08
44  49  1.56508e+08
44  50  1.52578e+08
45  0  7.84732e+07
45  1  6.53245e+07
45  2  4.35899e+07
45  3  5.26048e+07
45  4  7.45234e+07
45  5  1.05107e+08
45  6  1.18453e+08
45  7  1.23309e+08
45  8  1.64321e+08
45  9  2.49894e+08
45  10  1.70104e+08
45  11  1.40501e+08
45  12  1.15105e+08
45  13  2.26429e+08
45  14  1.10577e+08
45  15  1.04921e+08
45  16  1.69298e+08
45  17  1.67197e+08
45  18  1.3757e+08
45  19  1.0057e+08
45  20  1.02134e+08
45  21  1.09143e+08
