row  column  (images_8.edf Zn_K*images_8.edf Ar_K**2.3)
23  11  1.11739e+08
23  12  1.15174e+08
23  13  1.13822e+08
23  14  8.05019e+07
23  15  9.9683e+07
23  16  9.7996e+07
23  17  1.05159e+08
23  18  9.1449e+07
23  19  8.04264e+07
23  20  6.18021e+07
23  21  1.92673e+07
23  22  3.12881e+07
23  23  2.85182e+07
23  24  3.62385e+07
23  25  3.48663e+07
23  26  3.76335e+07
23  27  3.96651e+07
23  28  5.28776e+07
23  29  5.82749e+07
23  30  3.38276e+07
23  31  5.31348e+07
23  32  4.64683e+07
23  33  4.73051e+07
23  34  5.01024e+07
23  35  5.72363e+07
23  36  4.85403e+07
23  37  3.21994e+07
23  38  8.28313e+07
23  39  6.94465e+07
23  40  5.91804e+07
23  41  6.19325e+07
23  42  6.23381e+07
23  43  5.88709e+07
23  44  6.13593e+07
23  45  8.25737e+07
23  46  8.09238e+07
23  47  9.07691e+07
23  48  8.58383e+07
23  49  1.00269e+08
23  50  1.14409e+08
24  0  9.41726e+07
24  1  9.16506e+07
24  2  9.17347e+07
24  3  5.23791e+07
24  4  7.2972e+07
24  5  9.91739e+07
24  6  1.00691e+08
24  7  8.21483e+07
24  8  9.05419e+07
24  9  8.6667e+07
24  10  9.1818e+07
24  11  9.34208e+07
24  12  9.2291e+07
24  13  1.0968e+08
24  14  1.25272e+08
24  15  1.12525e+08
24  16  1.11275e+08
24  17  1.04272e+08
24  18  1.02811e+08
24  19  1.03133e+08
24  20  6.33485e+07
24  21  3.46946e+07
24  22  2.22587e+07
24  23  2.4784e+07
24  24  2.52538e+07
24  25  4.41205e+07
24  26  4.42213e+07
24  27  4.10887e+07
24  28  5.52321e+07
24  29  5.43831e+07
24  30  4.26007e+07
24  31  6.53707e+07
24  32  8.13397e+07
24  33  5.56182e+07
24  34  5.71071e+07
24  35  5.83003e+07
24  36  5.57073e+07
24  37  5.51789e+07
24  38  8.73026e+07
24  39  7.41366e+07
24  40  8.04665e+07
24  41  6.28255e+07
24  42  8.22849e+07
24  43  8.64903e+07
24  44  8.92265e+07
24  45  7.88931e+07
24  46  7.41307e+07
24  47  9.28301e+07
24  48  1.1112e+08
24  49  8.56066e+07
24  50  1.04446e+08
25  0  8.31256e+07
25  1  9.28275e+07
25  2  9.28272e+07
25  3  5.80156e+07
25  4  8.14817e+07
25  5  8.99988e+07
25  6  9.34945e+07
25  7  8.66901e+07
25  8  9.00379e+07
25  9  7.54577e+07
25  10  8.62089e+07
25  11  1.01958e+08
25  12  1.18822e+08
25  13  9.30497e+07
25  14  9.56207e+07
25  15  1.07001e+08
25  16  1.11987e+08
25  17  9.39775e+07
25  18  9.01459e+07
25  19  7.81012e+07
25  20  5.32264e+07
25  21  3.97188e+07
25  22  2.97082e+07
25  23  4.50012e+07
25  24  5.44796e+07
25  25  6.34259e+07
25  26  5.72811e+07
25  27  6.34301e+07
25  28  7.28738e+07
25  29  6.44321e+07
25  30  6.81485e+07
25  31  8.82177e+07
25  32  8.02829e+07
25  33  6.60834e+07
25  34  7.00344e+07
25  35  5.56041e+07
25  36  5.74832e+07
25  37  5.30308e+07
25  38  9.54049e+07
25  39  8.91714e+07
25  40  5.80277e+07
25  41  7.6436e+07
25  42  7.83363e+07
25  43  7.16992e+07
25  44  9.197e+07
25  45  7.54407e+07
25  46  8.29049e+07
25  47  9.08715e+07
25  48  1.06398e+08
25  49  9.71998e+07
25  50  1.25072e+08
26  0  1.11514e+08
26  1  9.54878e+07
26  2  9.93157e+07
26  3  7.23529e+07
26  4  7.97813e+07
26  5  1.05004e+08
26  6  1.05002e+08
26  7  9.95972e+07
26  8  9.96156e+07
26  9  8.53661e+07
26  10  8.47808e+07
26  11  9.88033e+07
26  12  1.04214e+08
26  13  1.02519e+08
26  14  1.02663e+08
26  15  9.11499e+07
26  16  1.09106e+08
26  17  9.40212e+07
26  18  9.72509e+07
26  19  6.24869e+07
26  20  5.82503e+07
26  21  3.69135e+07
26  22  4.63234e+07
26  23  5.9537e+07
26  24  5.20628e+07
26  25  7.61945e+07
26  26  7.67279e+07
26  27  7.53191e+07
26  28  8.74604e+07
26  29  1.06246e+08
26  30  7.57274e+07
26  31  1.15086e+08
26  32  1.12976e+08
26  33  9.9818e+07
26  34  8.50618e+07
26  35  8.86534e+07
26  36  8.75739e+07
26  37  7.10131e+07
26  38  1.06949e+08
26  39  1.0151e+08
26  40  7.68812e+07
26  41  8.88059e+07
26  42  6.68472e+07
26  43  8.42999e+07
26  44  9.87479e+07
26  45  9.15053e+07
26  46  8.9308e+07
26  47  1.04518e+08
26  48  1.01566e+08
26  49  9.69369e+07
26  50  1.11232e+08
27  0  8.42833e+07
27  1  8.60538e+07
27  2  1.04759e+08
27  3  6.81091e+07
27  4  8.4363e+07
27  5  9.85533e+07
27  6  1.00344e+08
27  7  1.00663e+08
27  8  9.12356e+07
27  9  9.55317e+07
27  10  9.89668e+07
27  11  1.04711e+08
27  12  9.28979e+07
27  13  1.09686e+08
27  14  9.34858e+07
27  15  1.01085e+08
27  16  1.08397e+08
27  17  9.54153e+07
27  18  7.7833e+07
27  19  5.70833e+07
27  20  4.9944e+07
27  21  4.38154e+07
27  22  6.61095e+07
27  23  8.08912e+07
27  24  9.97106e+07
27  25  1.07068e+08
27  26  1.15459e+08
27  27  9.50011e+07
27  28  1.13365e+08
27  29  1.27682e+08
27  30  1.19215e+08
27  31  1.27647e+08
27  32  9.78887e+07
27  33  9.8684e+07
27  34  1.35311e+08
27  35  1.11969e+08
27  36  1.15631e+08
27  37  1.28628e+08
27  38  1.39056e+08
27  39  1.29634e+08
27  40  1.08714e+08
27  41  7.51412e+07
27  42  7.71133e+07
27  43  1.04241e+08
27  44  1.04158e+08
27  45  1.09408e+08
27  46  9.72955e+07
27  47  1.03187e+08
27  48  7.97396e+07
27  49  8.63989e+07
27  50  8.92673e+07
28  0  7.63975e+07
28  1  8.71057e+07
28  2  1.20655e+08
28  3  7.47659e+07
28  4  9.19512e+07
28  5  9.8847e+07
28  6  9.57403e+07
28  7  9.71912e+07
28  8  1.0634e+08
28  9  9.60546e+07
28  10  8.39314e+07
28  11  1.0876e+08
28  12  1.19769e+08
28  13  1.07224e+08
28  14  7.6837e+07
28  15  9.18916e+07
28  16  8.92931e+07
28  17  8.26163e+07
28  18  7.53338e+07
28  19  4.03042e+07
28  20  4.13156e+07
28  21  6.34314e+07
28  22  8.96576e+07
28  23  1.13827e+08
28  24  1.07494e+08
28  25  1.41056e+08
28  26  1.4121e+08
28  27  1.2872e+08
28  28  1.19855e+08
28  29  1.39328e+08
28  30  1.24295e+08
28  31  1.06203e+08
28  32  1.27599e+08
28  33  1.08413e+08
28  34  1.52222e+08
28  35  1.40085e+08
28  36  1.46243e+08
28  37  1.13676e+08
28  38  1.81519e+08
28  39  1.18826e+08
28  40  9.03576e+07
28  41  8.55397e+07
28  42  9.36943e+07
28  43  9.48337e+07
28  44  1.10896e+08
28  45  8.40286e+07
28  46  8.75005e+07
28  47  8.28588e+07
28  48  8.18558e+07
28  49  7.92489e+07
28  50  1.13134e+08
29  0  6.18766e+07
29  1  8.69056e+07
29  2  7.46322e+07
29  3  6.33396e+07
29  4  7.85706e+07
29  5  9.00135e+07
29  6  9.34676e+07
29  7  8.72074e+07
29  8  8.32937e+07
29  9  9.78347e+07
29  10  8.67332e+07
29  11  7.92434e+07
29  12  9.49231e+07
29  13  1.00842e+08
29  14  9.11713e+07
29  15  9.44226e+07
29  16  9.83179e+07
29  17  7.36785e+07
29  18  5.13095e+07
29  19  4.62757e+07
29  20  6.35655e+07
29  21  9.11538e+07
29  22  1.01297e+08
29  23  1.35344e+08
29  24  1.41446e+08
29  25  1.32325e+08
29  26  1.50638e+08
29  27  1.41607e+08
29  28  1.34068e+08
29  29  1.54928e+08
29  30  1.30788e+08
29  31  1.05975e+08
29  32  9.21204e+07
29  33  1.1479e+08
29  34  1.2279e+08
29  35  1.27573e+08
29  36  1.38557e+08
29  37  1.60334e+08
29  38  2.18324e+08
29  39  1.30893e+08
29  40  9.65747e+07
29  41  9.20691e+07
29  42  9.10294e+07
29  43  8.81768e+07
29  44  1.04529e+08
29  45  1.09639e+08
29  46  1.01235e+08
29  47  1.03677e+08
29  48  8.35603e+07
29  49  9.07877e+07
29  50  1.07882e+08
30  0  4.16575e+07
30  1  7.91152e+07
30  2  7.60735e+07
30  3  6.56699e+07
30  4  6.86924e+07
30  5  7.76696e+07
30  6  7.76538e+07
30  7  7.90209e+07
30  8  8.65891e+07
30  9  7.88007e+07
30  10  1.04518e+08
30  11  8.23857e+07
30  12  7.76763e+07
30  13  8.75785e+07
30  14  9.37495e+07
30  15  1.09371e+08
30  16  9.24194e+07
30  17  5.98506e+07
30  18  4.0308e+07
30  19  4.81772e+07
30  20  6.62204e+07
30  21  9.62472e+07
30  22  1.31969e+08
30  23  1.71026e+08
30  24  1.39106e+08
30  25  1.34134e+08
30  26  1.36736e+08
30  27  1.2639e+08
30  28  1.66813e+08
30  29  1.37387e+08
30  30  1.41784e+08
30  31  1.11296e+08
30  32  6.51717e+07
30  33  9.3435e+07
30  34  1.22573e+08
30  35  1.17171e+08
30  36  1.36316e+08
30  37  1.56298e+08
30  38  2.63085e+08
30  39  1.65917e+08
30  40  1.08045e+08
30  41  8.94905e+07
30  42  1.0426e+08
30  43  1.0004e+08
30  44  9.87734e+07
30  45  1.10826e+08
30  46  1.0528e+08
30  47  8.32172e+07
30  48  8.94929e+07
30  49  1.03152e+08
30  50  9.35248e+07
31  0  3.53235e+07
31  1  6.68147e+07
31  2  6.242e+07
31  3  6.65449e+07
31  4  5.46426e+07
31  5  7.154e+07
31  6  6.92365e+07
31  7  8.39545e+07
31  8  8.23599e+07
31  9  5.66386e+07
31  10  7.12701e+07
31  11  7.36149e+07
31  12  8.43118e+07
31  13  8.28767e+07
31  14  7.27764e+07
31  15  9.16626e+07
31  16  7.4749e+07
31  17  5.22675e+07
31  18  5.99737e+07
31  19  5.33035e+07
31  20  9.29702e+07
31  21  1.21558e+08
31  22  1.25206e+08
31  23  1.31459e+08
31  24  1.54071e+08
31  25  1.50618e+08
31  26  1.24006e+08
31  27  1.41969e+08
31  28  1.50766e+08
31  29  1.58106e+08
31  30  1.5947e+08
31  31  1.09212e+08
31  32  8.29273e+07
31  33  7.14909e+07
31  34  1.19593e+08
31  35  9.89336e+07
31  36  1.62555e+08
31  37  2.26487e+08
31  38  3.69483e+08
31  39  1.79799e+08
31  40  1.01283e+08
31  41  1.03231e+08
31  42  1.03059e+08
31  43  1.15643e+08
31  44  1.04126e+08
31  45  9.44622e+07
31  46  1.03477e+08
31  47  9.3049e+07
31  48  1.02062e+08
31  49  1.071e+08
31  50  1.11142e+08
32  0  4.2446e+07
32  1  6.77167e+07
32  2  8.25411e+07
32  3  5.85275e+07
32  4  4.98374e+07
32  5  7.67618e+07
32  6  7.98836e+07
32  7  1.14209e+08
32  8  9.7793e+07
32  9  6.47603e+07
32  10  6.28225e+07
32  11  6.39505e+07
32  12  9.91349e+07
32  13  1.03824e+08
32  14  8.90848e+07
32  15  9.64696e+07
32  16  6.05858e+07
32  17  4.1477e+07
32  18  4.79261e+07
32  19  7.4549e+07
32  20  1.00064e+08
32  21  1.24896e+08
32  22  1.14803e+08
32  23  1.51244e+08
32  24  1.55079e+08
32  25  1.57208e+08
32  26  1.32271e+08
32  27  1.59848e+08
32  28  1.32007e+08
32  29  1.28541e+08
32  30  1.56402e+08
32  31  1.27857e+08
32  32  6.93503e+07
32  33  8.68493e+07
32  34  1.02695e+08
32  35  1.22901e+08
32  36  1.70273e+08
32  37  2.19523e+08
32  38  3.3988e+08
32  39  2.36404e+08
32  40  1.43148e+08
32  41  1.29179e+08
32  42  1.17161e+08
32  43  1.16199e+08
32  44  1.09894e+08
32  45  1.06255e+08
32  46  1.06945e+08
32  47  1.04956e+08
32  48  1.1e+08
32  49  9.84935e+07
32  50  8.50905e+07
33  0  3.96963e+07
33  1  8.88157e+07
33  2  9.60065e+07
33  3  7.28241e+07
33  4  6.96682e+07
33  5  9.1329e+07
33  6  9.6672e+07
33  7  9.55038e+07
33  8  6.79674e+07
33  9  5.60427e+07
33  10  4.9844e+07
33  11  7.88913e+07
33  12  7.40148e+07
33  13  8.18268e+07
33  14  6.97059e+07
33  15  6.36111e+07
33  16  3.5048e+07
33  17  4.1746e+07
33  18  4.67165e+07
33  19  6.48282e+07
33  20  9.24945e+07
33  21  1.25469e+08
33  22  9.90426e+07
33  23  1.52518e+08
33  24  1.68135e+08
33  25  1.54387e+08
33  26  1.41152e+08
33  27  1.66502e+08
33  28  1.43853e+08
33  29  1.41336e+08
33  30  1.90939e+08
33  31  1.37595e+08
33  32  8.0829e+07
33  33  1.11513e+08
33  34  1.14523e+08
33  35  1.59573e+08
33  36  2.19715e+08
33  37  3.28172e+08
33  38  3.88378e+08
33  39  1.82317e+08
33  40  1.36208e+08
33  41  1.37652e+08
33  42  1.27693e+08
33  43  1.27255e+08
33  44  1.25312e+08
33  45  1.14974e+08
33  46  1.04859e+08
33  47  1.18773e+08
33  48  1.11781e+08
33  49  1.08402e+08
33  50  1.02754e+08
34  0  3.92304e+07
34  1  8.36048e+07
34  2  9.38812e+07
34  3  7.22739e+07
34  4  6.77216e+07
34  5  7.26362e+07
34  6  8.70237e+07
34  7  1.0134e+08
34  8  7.18249e+07
34  9  6.3205e+07
34  10  4.60315e+07
34  11  4.10401e+07
34  12  5.64673e+07
34  13  5.86126e+07
34  14  4.78698e+07
34  15  4.75831e+07
34  16  4.37661e+07
34  17  3.53031e+07
34  18  6.14396e+07
34  19  6.77878e+07
34  20  1.0519e+08
34  21  1.08064e+08
34  22  1.38949e+08
34  23  1.47139e+08
34  24  1.98469e+08
34  25  1.58925e+08
34  26  1.5596e+08
34  27  1.47915e+08
34  28  1.66128e+08
34  29  2.02008e+08
34  30  1.85883e+08
34  31  1.71049e+08
34  32  9.02394e+07
34  33  1.15581e+08
34  34  1.42319e+08
34  35  1.89998e+08
34  36  2.26408e+08
34  37  3.7164e+08
34  38  3.59635e+08
34  39  1.97282e+08
34  40  1.57827e+08
34  41  1.48332e+08
34  42  1.47591e+08
34  43  1.30446e+08
34  44  1.14557e+08
34  45  1.24584e+08
34  46  9.98081e+07
34  47  1.13617e+08
34  48  9.73948e+07
34  49  9.91026e+07
34  50  1.28013e+08
35  0  3.81696e+07
35  1  6.77494e+07
35  2  7.8001e+07
35  3  7.64662e+07
35  4  6.09247e+07
35  5  7.35116e+07
35  6  7.05667e+07
35  7  9.85165e+07
35  8  6.06805e+07
35  9  4.38654e+07
35  10  4.80209e+07
35  11  4.09539e+07
35  12  4.90818e+07
35  13  5.40568e+07
35  14  4.30538e+07
35  15  3.5488e+07
35  16  2.39716e+07
35  17  4.52783e+07
35  18  8.29347e+07
35  19  9.62895e+07
35  20  1.07575e+08
35  21  1.48918e+08
35  22  1.54681e+08
35  23  1.59805e+08
35  24  1.77536e+08
35  25  1.65984e+08
35  26  1.71799e+08
35  27  1.81035e+08
35  28  2.08146e+08
35  29  2.33783e+08
35  30  2.92645e+08
35  31  2.20433e+08
35  32  1.2089e+08
35  33  1.44323e+08
35  34  2.70754e+08
35  35  2.59065e+08
35  36  3.37198e+08
35  37  3.51227e+08
35  38  2.74997e+08
35  39  1.57844e+08
35  40  1.31115e+08
35  41  1.49192e+08
35  42  1.49144e+08
35  43  1.30734e+08
35  44  1.2537e+08
35  45  1.01686e+08
35  46  1.18343e+08
35  47  1.23563e+08
35  48  1.14815e+08
35  49  1.19932e+08
35  50  1.27368e+08
36  0  4.22386e+07
36  1  5.31107e+07
36  2  5.43779e+07
36  3  5.58754e+07
36  4  4.51474e+07
36  5  5.00392e+07
36  6  5.0349e+07
36  7  5.6806e+07
36  8  3.52342e+07
36  9  4.25137e+07
36  10  4.72371e+07
36  11  4.133e+07
36  12  2.93313e+07
36  13  3.39647e+07
36  14  3.08864e+07
36  15  2.37331e+07
36  16  3.21233e+07
36  17  5.32799e+07
36  18  9.32261e+07
36  19  1.23208e+08
36  20  1.53825e+08
36  21  1.59241e+08
36  22  1.67991e+08
36  23  1.99886e+08
36  24  1.8783e+08
36  25  1.64042e+08
36  26  1.77241e+08
36  27  1.79358e+08
36  28  2.27015e+08
36  29  2.85607e+08
36  30  3.5572e+08
36  31  3.11625e+08
36  32  1.52763e+08
36  33  2.23998e+08
36  34  2.68575e+08
36  35  2.49741e+08
36  36  2.23758e+08
36  37  2.63218e+08
36  38  2.03895e+08
36  39  1.57842e+08
36  40  1.65272e+08
36  41  1.33833e+08
36  42  1.44188e+08
36  43  1.3253e+08
36  44  1.3506e+08
36  45  1.43973e+08
36  46  1.36019e+08
36  47  1.3148e+08
36  48  1.11512e+08
36  49  1.18058e+08
36  50  1.2677e+08
37  0  4.1155e+07
37  1  6.42461e+07
37  2  5.65805e+07
37  3  5.26218e+07
37  4  5.33201e+07
37  5  4.0362e+07
37  6  3.64706e+07
37  7  5.24905e+07
37  8  3.95749e+07
37  9  3.5701e+07
37  10  3.08885e+07
37  11  2.25456e+07
37  12  2.35188e+07
37  13  3.68208e+07
37  14  2.25466e+07
37  15  2.88176e+07
37  16  3.06872e+07
37  17  6.86676e+07
37  18  1.25099e+08
37  19  1.55992e+08
37  20  1.37874e+08
37  21  1.4956e+08
37  22  1.76396e+08
37  23  1.96747e+08
37  24  1.97412e+08
37  25  1.60081e+08
37  26  1.73287e+08
37  27  1.62416e+08
37  28  2.55542e+08
37  29  3.05149e+08
37  30  4.19183e+08
37  31  2.54028e+08
37  32  1.74859e+08
37  33  1.70308e+08
37  34  2.34236e+08
37  35  2.03346e+08
37  36  2.16698e+08
37  37  1.717e+08
37  38  1.41731e+08
37  39  1.38368e+08
37  40  1.37966e+08
37  41  1.50323e+08
37  42  1.3654e+08
37  43  1.3715e+08
37  44  1.51494e+08
37  45  1.59423e+08
37  46  1.69674e+08
37  47  1.36608e+08
37  48  1.16804e+08
37  49  1.26004e+08
37  50  1.19739e+08
38  0  4.66398e+07
38  1  6.35953e+07
38  2  5.06483e+07
38  3  3.51596e+07
38  4  4.92701e+07
38  5  3.89166e+07
38  6  5.01646e+07
38  7  5.97222e+07
38  8  4.18165e+07
38  9  5.05951e+07
38  10  4.97246e+07
38  11  1.98446e+07
38  12  2.6964e+07
38  13  3.13708e+07
38  14  3.1245e+07
38  15  3.68235e+07
38  16  5.55829e+07
38  17  7.72636e+07
38  18  1.28881e+08
38  19  1.42515e+08
38  20  1.47622e+08
38  21  1.60715e+08
38  22  1.68611e+08
38  23  1.94606e+08
38  24  1.73478e+08
38  25  1.76202e+08
38  26  1.82742e+08
38  27  1.64621e+08
38  28  2.4043e+08
38  29  3.69948e+08
38  30  4.90724e+08
38  31  2.58505e+08
38  32  1.44725e+08
38  33  1.70645e+08
38  34  1.60685e+08
38  35  1.27886e+08
38  36  1.16031e+08
38  37  1.45235e+08
38  38  1.25773e+08
38  39  1.08025e+08
38  40  1.2061e+08
38  41  1.53163e+08
38  42  1.3168e+08
38  43  1.57088e+08
38  44  1.39753e+08
38  45  1.50675e+08
38  46  1.53106e+08
38  47  1.51449e+08
38  48  1.31458e+08
38  49  1.24693e+08
38  50  1.14438e+08
39  0  9.03531e+07
39  1  6.31254e+07
39  2  4.6983e+07
39  3  5.90405e+07
39  4  5.82818e+07
39  5  6.17318e+07
39  6  4.94328e+07
39  7  7.66237e+07
39  8  6.38989e+07
39  9  4.81272e+07
39  10  6.27087e+07
39  11  2.42261e+07
39  12  2.14994e+07
39  13  2.61066e+07
39  14  4.30734e+07
39  15  3.57885e+07
39  16  6.08494e+07
39  17  9.62902e+07
39  18  1.25218e+08
39  19  1.55737e+08
39  20  1.57955e+08
39  21  1.54347e+08
39  22  1.65588e+08
39  23  1.63609e+08
39  24  1.77261e+08
39  25  1.50317e+08
39  26  1.61758e+08
39  27  1.66521e+08
39  28  2.54239e+08
39  29  3.73864e+08
39  30  3.49513e+08
39  31  1.64558e+08
39  32  1.1331e+08
39  33  1.10396e+08
39  34  1.15077e+08
39  35  1.09472e+08
39  36  9.3059e+07
39  37  1.04478e+08
39  38  8.95405e+07
39  39  9.87726e+07
39  40  9.92345e+07
39  41  1.37112e+08
39  42  1.45617e+08
39  43  1.09053e+08
39  44  1.24531e+08
39  45  1.51007e+08
39  46  1.26185e+08
39  47  1.44155e+08
39  48  1.34546e+08
39  49  1.38172e+08
39  50  1.14691e+08
40  0  8.28297e+07
40  1  8.75082e+07
40  2  5.75502e+07
40  3  7.45095e+07
40  4  7.64765e+07
40  5  7.2125e+07
40  6  7.33511e+07
40  7  7.91959e+07
40  8  8.1625e+07
40  9  7.88633e+07
40  10  7.8085e+07
40  11  5.00148e+07
40  12  3.1139e+07
40  13  3.89841e+07
40  14  3.89157e+07
40  15  4.12636e+07
40  16  8.16171e+07
40  17  1.23015e+08
40  18  1.44635e+08
40  19  1.70413e+08
40  20  1.98782e+08
40  21  1.68677e+08
40  22  1.85281e+08
40  23  1.74262e+08
40  24  1.78817e+08
40  25  1.56631e+08
40  26  1.86534e+08
40  27  1.75812e+08
40  28  2.73096e+08
40  29  4.82152e+08
40  30  2.85342e+08
40  31  1.6866e+08
40  32  8.90105e+07
40  33  9.42555e+07
40  34  1.00897e+08
40  35  7.39061e+07
40  36  7.5495e+07
40  37  7.55421e+07
40  38  6.96281e+07
40  39  7.12747e+07
40  40  9.05127e+07
40  41  1.23317e+08
40  42  1.17997e+08
40  43  1.21421e+08
40  44  1.34472e+08
40  45  1.43727e+08
40  46  1.43897e+08
40  47  1.32513e+08
40  48  1.29562e+08
40  49  1.2823e+08
40  50  1.42142e+08
41  0  9.53481e+07
41  1  8.84962e+07
41  2  5.60779e+07
41  3  5.91438e+07
41  4  7.92623e+07
41  5  8.48945e+07
41  6  8.23631e+07
41  7  1.16029e+08
41  8  8.85637e+07
41  9  7.82183e+07
41  10  8.93983e+07
41  11  5.53967e+07
41  12  3.11014e+07
41  13  5.34166e+07
41  14  3.30049e+07
41  15  6.7453e+07
41  16  1.10146e+08
41  17  1.50416e+08
41  18  1.47744e+08
41  19  1.50063e+08
41  20  1.6047e+08
41  21  1.71875e+08
41  22  1.95667e+08
41  23  1.60057e+08
41  24  1.61815e+08
41  25  1.5021e+08
41  26  1.76435e+08
41  27  1.4448e+08
41  28  3.74719e+08
41  29  3.6148e+08
41  30  2.07634e+08
41  31  1.46328e+08
41  32  1.04916e+08
41  33  8.29909e+07
41  34  6.7058e+07
41  35  7.4452e+07
41  36  7.36818e+07
41  37  5.9416e+07
41  38  5.82011e+07
41  39  6.94813e+07
41  40  7.63832e+07
41  41  1.11466e+08
41  42  1.10536e+08
41  43  1.25109e+08
41  44  1.5e+08
41  45  1.44139e+08
41  46  1.52699e+08
41  47  1.30263e+08
41  48  1.40318e+08
41  49  1.40074e+08
41  50  1.18914e+08
42  0  9.67844e+07
42  1  9.63311e+07
42  2  6.41516e+07
42  3  5.94576e+07
42  4  6.62175e+07
42  5  7.6847e+07
42  6  9.63788e+07
42  7  1.32579e+08
42  8  1.0052e+08
42  9  8.96218e+07
42  10  8.18509e+07
42  11  6.42562e+07
42  12  3.43456e+07
42  13  5.73247e+07
42  14  3.79856e+07
42  15  4.21459e+07
42  16  8.2392e+07
42  17  1.39216e+08
42  18  1.78286e+08
42  19  1.73743e+08
42  20  1.57859e+08
42  21  1.58112e+08
42  22  1.55826e+08
42  23  1.40995e+08
42  24  1.47454e+08
42  25  1.383e+08
42  26  1.62771e+08
42  27  1.9971e+08
42  28  3.702e+08
42  29  3.09424e+08
42  30  1.7628e+08
42  31  1.41263e+08
42  32  1.25842e+08
42  33  9.8893e+07
42  34  7.00398e+07
42  35  7.35006e+07
42  36  5.5835e+07
42  37  5.68388e+07
42  38  6.79255e+07
42  39  7.8401e+07
42  40  9.73355e+07
42  41  1.00333e+08
42  42  1.04153e+08
42  43  7.92291e+07
42  44  1.26652e+08
42  45  1.48336e+08
42  46  1.45296e+08
42  47  1.43038e+08
42  48  1.52265e+08
42  49  1.23226e+08
42  50  1.1857e+08
43  0  8.00882e+07
43  1  7.72247e+07
43  2  5.87648e+07
43  3  4.39175e+07
43  4  7.63853e+07
43  5  7.96599e+07
43  6  8.44791e+07
43  7  1.13163e+08
43  8  1.06069e+08
43  9  9.8078e+07
43  10  7.93707e+07
43  11  3.82398e+07
43  12  5.28969e+07
43  13  6.28623e+07
43  14  3.58047e+07
43  15  5.9667e+07
43  16  1.09354e+08
43  17  1.49408e+08
43  18  1.57848e+08
43  19  1.80826e+08
43  20  1.57785e+08
43  21  1.53872e+08
43  22  1.87054e+08
43  23  1.46734e+08
43  24  1.51938e+08
43  25  1.6107e+08
43  26  2.23503e+08
43  27  1.84005e+08
43  28  3.02662e+08
43  29  2.36815e+08
43  30  2.08727e+08
43  31  1.69342e+08
43  32  1.43568e+08
43  33  1.1732e+08
43  34  1.0282e+08
43  35  8.37181e+07
43  36  8.57462e+07
43  37  7.63694e+07
43  38  9.57287e+07
43  39  1.05485e+08
43  40  1.00356e+08
43  41  1.12577e+08
43  42  1.2353e+08
43  43  9.58899e+07
43  44  1.04312e+08
43  45  1.23964e+08
43  46  1.30876e+08
43  47  1.49977e+08
43  48  1.40584e+08
43  49  1.42754e+08
43  50  1.41635e+08
44  0  6.38129e+07
44  1  4.65061e+07
44  2  3.06273e+07
44  3  2.97338e+07
44  4  5.01992e+07
44  5  5.92289e+07
44  6  5.77276e+07
44  7  7.66235e+07
44  8  7.10267e+07
44  9  8.1768e+07
44  10  5.77256e+07
44  11  5.05064e+07
44  12  4.2631e+07
44  13  4.01537e+07
44  14  2.68914e+07
44  15  4.67112e+07
44  16  1.28903e+08
44  17  1.43776e+08
44  18  1.33593e+08
44  19  1.51718e+08
44  20  1.34282e+08
44  21  1.19994e+08
44  22  1.15199e+08
44  23  1.32345e+08
44  24  1.1892e+08
44  25  1.34127e+08
44  26  1.81292e+08
44  27  1.88066e+08
44  28  2.22264e+08
44  29  1.91281e+08
44  30  1.5579e+08
44  31  1.4439e+08
44  32  1.39308e+08
44  33  1.24927e+08
44  34  1.47124e+08
44  35  1.37867e+08
44  36  1.22222e+08
44  37  1.12187e+08
44  38  1.36673e+08
44  39  1.43447e+08
44  40  1.68597e+08
44  41  1.30488e+08
44  42  1.25397e+08
44  43  1.06464e+08
44  44  1.117e+08
44  45  1.24185e+08
44  46  1.33153e+08
44  47  1.65145e+08
44  48  1.30434e+08
44  49  1.34496e+08
44  50  1.17093e+08
45  0  5.16237e+07
45  1  4.20818e+07
45  2  1.91039e+07
45  3  1.75704e+07
45  4  4.51907e+07
45  5  4.89556e+07
45  6  6.86341e+07
45  7  7.20006e+07
45  8  8.27764e+07
45  9  8.0322e+07
45  10  7.37358e+07
45  11  6.64672e+07
45  12  5.0026e+07
45  13  3.52033e+07
45  14  2.37577e+07
45  15  5.45883e+07
45  16  1.0414e+08
45  17  1.15526e+08
45  18  1.05774e+08
45  19  9.67288e+07
45  20  1.06675e+08
45  21  1.29786e+08
45  22  1.31719e+08
45  23  1.10773e+08
45  24  1.1145e+08
45  25  1.21419e+08
45  26  1.52342e+08
45  27  1.42907e+08
45  28  2.00866e+08
45  29  1.32396e+08
45  30  1.37684e+08
45  31  1.27269e+08
45  32  1.39136e+08
45  33  1.44506e+08
45  34  1.72833e+08
45  35  1.4709e+08
45  36  1.83054e+08
45  37  1.80635e+08
45  38  1.7267e+08
45  39  1.63509e+08
45  40  1.86632e+08
45  41  1.61173e+08
45  42  1.44239e+08
45  43  1.1826e+08
45  44  8.84976e+07
45  45  1.23628e+08
45  46  1.17642e+08
45  47  1.71809e+08
45  48  1.60406e+08
45  49  1.43343e+08
45  50  1.42e+08
46  0  5.79493e+07
46  1  2.56662e+07
