row  column  (images_33.edf Mn-K*images_33.edf Ar-K**2.3)
1  42  2.7499e+07
1  43  2.11432e+07
1  44  2.19764e+07
1  45  2.58056e+07
1  46  1.59117e+07
1  47  3.9026e+07
1  48  1.56794e+07
1  49  4.7452e+07
1  50  1.67643e+07
2  0  3.22962e+07
2  1  5.03937e+07
2  2  1.17919e+07
2  3  2.28021e+07
2  4  3.83611e+07
2  5  2.45097e+07
2  6  0
2  7  3.2876e+07
2  8  1.98616e+07
2  9  5.34086e+07
2  10  2.17913e+07
2  11  3.42541e+07
2  12  2.62856e+07
2  13  2.6957e+07
2  14  2.76254e+07
2  15  2.28825e+07
2  16  2.81068e+07
2  17  1.53906e+07
2  18  3.44911e+07
2  19  2.74491e+07
2  20  2.36501e+07
2  21  1.57868e+07
2  22  2.59122e+07
2  23  2.14769e+07
2  24  3.94076e+07
2  25  2.02982e+07
2  26  3.8873e+07
2  27  1.34938e+07
2  28  5.27032e+07
2  29  3.35097e+07
2  30  3.55878e+07
2  31  2.8202e+07
2  32  1.62619e+07
2  33  3.12542e+07
2  34  3.3409e+07
2  35  3.60178e+07
2  36  3.17477e+07
2  37  3.33451e+07
2  38  1.65052e+07
2  39  1.55733e+07
2  40  2.11294e+07
2  41  2.51334e+07
2  42  2.02457e+07
2  43  2.08109e+07
2  44  2.94304e+07
2  45  1.41989e+07
2  46  2.14346e+07
2  47  2.75323e+07
2  48  8.13701e+06
2  49  2.29046e+07
2  50  9.33909e+06
3  0  1.39073e+07
3  1  1.85911e+07
3  2  2.14479e+07
3  3  3.88822e+07
3  4  3.37414e+07
3  5  4.58615e+07
3  6  4.57043e+07
3  7  2.59253e+07
3  8  2.73484e+07
3  9  4.14988e+07
3  10  3.79577e+07
3  11  4.66139e+07
3  12  1.85479e+07
3  13  4.0549e+07
3  14  3.25873e+07
3  15  2.5278e+07
3  16  4.77671e+07
3  17  1.57603e+07
3  18  3.17616e+07
3  19  2.59515e+07
3  20  3.21218e+07
3  21  4.16195e+07
3  22  3.24822e+07
3  23  3.27092e+07
3  24  4.04377e+07
3  25  2.97001e+07
3  26  2.64958e+07
3  27  3.07239e+07
3  28  3.03751e+07
3  29  2.79579e+07
3  30  2.35354e+07
3  31  3.0293e+07
3  32  2.23173e+07
3  33  2.3366e+07
3  34  3.93683e+07
3  35  2.46257e+07
3  36  6.78929e+06
3  37  4.13904e+07
3  38  3.44826e+07
3  39  4.1695e+07
3  40  2.43024e+07
3  41  2.70562e+07
3  42  1.96446e+07
3  43  2.07263e+07
3  44  3.03993e+07
3  45  3.36029e+07
3  46  2.49422e+07
3  47  1.50306e+07
3  48  2.57331e+07
3  49  2.81669e+07
3  50  2.60358e+07
4  0  3.38749e+07
4  1  5.49128e+07
4  2  2.01937e+07
4  3  3.13587e+07
4  4  3.10965e+07
4  5  5.07616e+07
4  6  4.01916e+07
4  7  4.50728e+07
4  8  2.58679e+07
4  9  2.21624e+07
4  10  3.11049e+07
4  11  3.07904e+07
4  12  3.12778e+07
4  13  2.72503e+07
4  14  2.83259e+07
4  15  3.53447e+07
4  16  4.81905e+07
4  17  2.377e+07
4  18  3.08881e+07
4  19  1.76489e+07
4  20  1.80682e+07
4  21  2.83365e+07
4  22  1.82149e+07
4  23  1.14066e+07
4  24  1.98071e+07
4  25  3.67655e+07
4  26  3.26741e+07
4  27  3.60915e+07
4  28  1.79532e+07
4  29  2.04295e+07
4  30  1.27552e+07
4  31  9.94093e+06
4  32  3.59953e+07
4  33  2.45261e+07
4  34  1.66907e+07
4  35  2.62108e+07
4  36  2.76494e+07
4  37  2.93055e+07
4  38  1.83644e+07
4  39  1.58537e+07
4  40  4.23014e+07
4  41  2.18883e+07
4  42  1.11978e+07
4  43  3.21904e+07
4  44  3.37542e+06
4  45  1.75356e+07
4  46  3.4965e+07
4  47  3.35046e+07
4  48  2.81301e+07
4  49  4.3308e+06
4  50  4.10371e+07
5  0  4.54581e+07
5  1  1.7928e+07
5  2  3.03088e+07
5  3  4.42162e+07
5  4  3.85157e+07
5  5  3.11524e+07
5  6  3.34649e+07
5  7  3.17441e+07
5  8  2.51015e+07
5  9  2.38223e+07
5  10  2.88937e+07
5  11  3.46501e+07
5  12  3.36976e+07
5  13  2.61433e+07
5  14  2.23298e+07
5  15  4.02754e+07
5  16  2.41889e+07
5  17  2.87014e+07
5  18  2.51224e+07
5  19  2.31181e+07
5  20  1.27977e+07
5  21  3.01545e+07
5  22  2.54813e+07
5  23  2.64504e+07
5  24  2.62059e+07
5  25  2.43702e+07
5  26  3.20541e+07
5  27  2.28614e+07
5  28  2.00696e+07
5  29  4.52112e+07
5  30  2.03888e+07
5  31  1.52206e+07
5  32  3.03567e+07
5  33  1.71402e+07
5  34  2.82128e+07
5  35  2.25146e+07
5  36  1.77125e+07
5  37  1.9354e+07
5  38  2.69819e+07
5  39  2.5192e+07
5  40  3.37907e+07
5  41  1.91687e+07
5  42  1.70178e+07
5  43  1.178e+07
5  44  1.60508e+07
5  45  3.52827e+07
5  46  3.3311e+07
5  47  3.11608e+07
5  48  4.39536e+07
5  49  1.39738e+07
5  50  2.44922e+07
6  0  4.53852e+07
6  1  3.8465e+07
6  2  8.09074e+06
6  3  4.05632e+07
6  4  3.52534e+07
6  5  2.89796e+07
6  6  2.37204e+07
6  7  4.24932e+07
6  8  3.3444e+07
6  9  3.9504e+07
6  10  3.09359e+07
6  11  2.04901e+07
6  12  1.96638e+07
6  13  2.14102e+07
6  14  3.1697e+07
6  15  2.55708e+07
6  16  2.51599e+07
6  17  2.11716e+07
6  18  2.69669e+07
6  19  1.91042e+07
6  20  2.26357e+07
6  21  2.37445e+07
6  22  1.72573e+07
6  23  3.4559e+07
6  24  4.37145e+07
6  25  1.59038e+07
6  26  3.26552e+07
6  27  3.77408e+07
6  28  2.39492e+07
6  29  3.40427e+07
6  30  3.11019e+07
6  31  2.98206e+07
6  32  1.64134e+07
6  33  2.21137e+07
6  34  1.49678e+07
6  35  2.123e+07
6  36  3.23555e+07
6  37  2.72111e+07
6  38  1.67255e+07
6  39  1.32956e+07
6  40  3.05551e+07
6  41  3.35883e+07
6  42  2.83525e+07
6  43  1.29019e+07
6  44  1.86274e+07
6  45  3.41754e+07
6  46  4.22005e+07
6  47  3.41404e+07
6  48  1.77047e+07
6  49  2.86822e+07
6  50  2.60485e+07
7  0  1.90292e+07
7  1  3.26159e+07
7  2  3.57182e+07
7  3  2.9964e+07
7  4  3.2475e+07
7  5  3.20847e+07
7  6  2.85889e+07
7  7  3.03914e+07
7  8  3.51003e+07
7  9  1.67891e+07
7  10  4.04987e+07
7  11  4.65851e+07
7  12  2.12806e+07
7  13  4.94565e+07
7  14  1.8107e+07
7  15  3.31007e+07
7  16  1.97487e+07
7  17  2.509e+07
7  18  2.94835e+07
7  19  1.33455e+07
7  20  2.91266e+07
7  21  2.84748e+07
7  22  1.3839e+07
7  23  1.31768e+07
7  24  3.12882e+07
7  25  1.77137e+07
7  26  2.02578e+07
7  27  2.54013e+07
7  28  2.03826e+07
7  29  2.22092e+07
7  30  1.88677e+07
7  31  1.85329e+07
7  32  3.99204e+07
7  33  3.75092e+07
7  34  2.90552e+07
7  35  9.46307e+06
7  36  3.46338e+07
7  37  1.79725e+07
7  38  2.28737e+07
7  39  2.88536e+07
7  40  3.06852e+07
7  41  1.92058e+07
7  42  2.68838e+07
7  43  2.0124e+07
7  44  3.10201e+07
7  45  2.31453e+07
7  46  4.49943e+07
7  47  2.26803e+07
7  48  3.75171e+07
7  49  2.51258e+07
7  50  1.78122e+07
8  0  4.24402e+07
8  1  1.91299e+07
8  2  3.76714e+07
8  3  3.49642e+07
8  4  3.11147e+07
8  5  4.96498e+07
8  6  3.22038e+07
8  7  3.15557e+07
8  8  3.47048e+07
8  9  4.33682e+07
8  10  1.94177e+07
8  11  3.20322e+07
8  12  3.57057e+07
8  13  3.28412e+07
8  14  3.00643e+07
8  15  3.49254e+07
8  16  4.09932e+07
8  17  2.0046e+07
8  18  2.93369e+07
8  19  2.33967e+07
8  20  1.77508e+07
8  21  1.8374e+07
8  22  3.03897e+07
8  23  4.357e+07
8  24  2.75421e+07
8  25  3.36328e+07
8  26  3.64005e+07
8  27  4.02721e+07
8  28  2.04509e+07
8  29  3.03161e+07
8  30  1.58055e+07
8  31  3.09732e+07
8  32  1.93684e+07
8  33  1.01412e+07
8  34  2.26024e+07
8  35  7.79689e+06
8  36  3.38449e+07
8  37  2.4032e+07
8  38  2.65408e+07
8  39  2.92974e+07
8  40  3.95914e+07
8  41  3.40643e+07
8  42  2.57999e+07
8  43  2.12641e+07
8  44  1.79755e+07
8  45  1.43592e+07
8  46  6.15887e+07
8  47  1.85554e+07
8  48  3.53607e+07
8  49  1.30378e+07
8  50  2.11081e+07
9  0  5.01713e+07
9  1  3.55982e+07
9  2  3.77014e+07
9  3  3.46197e+07
9  4  5.52182e+07
9  5  3.35954e+07
9  6  4.89689e+07
9  7  2.7572e+07
9  8  3.18276e+07
9  9  4.16902e+07
9  10  2.52722e+07
9  11  1.85389e+07
9  12  1.46498e+07
9  13  2.36726e+07
9  14  2.27542e+07
9  15  3.75793e+07
9  16  2.89168e+07
9  17  2.49334e+07
9  18  2.23063e+07
9  19  1.693e+07
9  20  3.4091e+07
9  21  3.00454e+07
9  22  1.64416e+07
9  23  2.803e+07
9  24  1.14797e+07
9  25  2.16373e+07
9  26  2.06863e+07
9  27  1.87885e+07
9  28  3.12644e+07
9  29  3.20909e+07
9  30  2.01755e+07
9  31  2.2391e+07
9  32  1.92553e+07
9  33  2.15361e+07
9  34  2.27597e+07
9  35  3.02845e+07
9  36  2.32068e+07
9  37  2.15148e+07
9  38  1.99647e+07
9  39  1.32851e+07
9  40  3.49889e+07
9  41  3.21388e+07
9  42  1.79583e+07
9  43  2.91958e+07
9  44  1.8066e+07
9  45  7.87683e+06
9  46  5.78943e+07
9  47  1.19395e+07
9  48  2.02549e+07
9  49  2.25749e+07
9  50  1.87632e+07
10  0  3.04341e+07
10  1  3.08236e+07
10  2  3.28429e+07
10  3  4.63808e+07
10  4  5.09292e+07
10  5  3.60848e+07
10  6  2.11765e+07
10  7  2.60267e+07
10  8  2.22772e+07
10  9  3.06687e+07
10  10  2.68007e+07
10  11  3.93119e+07
10  12  2.14495e+07
10  13  4.88144e+07
10  14  2.51491e+07
10  15  1.83297e+07
10  16  2.75227e+07
10  17  1.38082e+07
10  18  2.4117e+07
10  19  2.7177e+07
10  20  2.4631e+07
10  21  1.83186e+07
10  22  1.7657e+07
10  23  2.79544e+07
10  24  3.51343e+07
10  25  1.94502e+07
10  26  2.94619e+07
10  27  4.53666e+07
10  28  1.87732e+07
10  29  1.27661e+07
10  30  2.90312e+07
10  31  1.49086e+07
10  32  2.09889e+07
10  33  2.22277e+07
10  34  1.93717e+07
10  35  1.95416e+07
10  36  3.81473e+07
10  37  2.9051e+07
10  38  0
10  39  1.61423e+07
10  40  3.08577e+07
10  41  3.83323e+07
10  42  1.94285e+07
10  43  4.02535e+06
10  44  2.08647e+07
10  45  2.01311e+07
10  46  8.62533e+07
10  47  3.14601e+07
10  48  2.27908e+07
10  49  2.15084e+07
10  50  2.35466e+07
11  0  1.21747e+07
11  1  3.15753e+07
11  2  2.06779e+07
11  3  2.75832e+07
11  4  4.9213e+07
11  5  3.5553e+07
11  6  2.25219e+07
11  7  3.36889e+07
11  8  1.79412e+07
11  9  1.74356e+07
11  10  3.15034e+07
11  11  4.58704e+07
11  12  3.32482e+07
11  13  2.18165e+07
11  14  2.89204e+07
11  15  3.1663e+07
11  16  5.1281e+07
11  17  1.91721e+07
11  18  3.39654e+07
11  19  2.41577e+07
11  20  2.03105e+07
11  21  4.29956e+07
11  22  2.61394e+07
11  23  0
11  24  1.95805e+07
11  25  2.2546e+07
11  26  2.70778e+07
11  27  2.35276e+07
11  28  2.65514e+07
11  29  2.89038e+07
11  30  8.21435e+06
11  31  3.03955e+07
11  32  1.27617e+07
11  33  1.67668e+07
11  34  1.49694e+07
11  35  2.5668e+07
11  36  2.432e+07
11  37  3.25319e+07
11  38  1.57168e+07
11  39  1.23105e+07
11  40  2.6198e+07
11  41  3.175e+07
11  42  2.93035e+07
11  43  5.22112e+06
11  44  1.04504e+07
11  45  2.3628e+07
11  46  7.73581e+07
11  47  3.49925e+07
11  48  2.97399e+07
11  49  3.21524e+07
11  50  3.05833e+07
12  0  2.3265e+07
12  1  2.5512e+07
12  2  3.63893e+07
12  3  3.02083e+07
12  4  5.68131e+07
12  5  5.23619e+07
12  6  2.8458e+07
12  7  3.36545e+07
12  8  2.0286e+07
12  9  4.08271e+07
12  10  4.21658e+07
12  11  2.44362e+07
12  12  3.95811e+07
12  13  3.1287e+07
12  14  3.08494e+07
12  15  3.35279e+07
12  16  3.01833e+07
12  17  2.5632e+07
12  18  3.56711e+07
12  19  3.14717e+07
12  20  1.84952e+07
12  21  2.12336e+07
12  22  1.48067e+07
12  23  2.10876e+07
12  24  3.25515e+07
12  25  2.52876e+07
12  26  3.00495e+07
12  27  8.31677e+06
12  28  2.64268e+07
12  29  1.79449e+07
12  30  2.34997e+07
12  31  8.82729e+06
12  32  2.1937e+07
12  33  2.42769e+07
12  34  2.1864e+07
12  35  2.54027e+07
12  36  7.119e+06
12  37  1.80055e+07
12  38  2.39249e+07
12  39  1.98865e+07
12  40  3.49606e+07
12  41  2.96766e+07
12  42  3.4883e+07
12  43  5.23264e+06
12  44  1.92713e+07
12  45  2.09683e+07
12  46  4.23538e+07
12  47  2.86517e+07
12  48  1.33987e+07
12  49  9.1271e+06
12  50  2.37431e+07
13  0  3.22324e+07
13  1  6.13437e+07
13  2  3.81084e+07
13  3  2.82895e+07
13  4  5.16107e+07
13  5  4.68892e+07
13  6  2.53177e+07
13  7  3.3111e+07
13  8  3.77162e+07
13  9  2.32334e+07
13  10  4.44593e+07
13  11  3.91589e+07
13  12  4.33125e+07
13  13  3.38644e+07
13  14  2.8297e+07
13  15  2.56007e+07
13  16  4.07429e+07
13  17  2.94109e+07
13  18  3.89891e+07
13  19  2.27156e+07
13  20  2.80668e+07
13  21  1.85703e+07
13  22  3.28744e+07
13  23  3.47391e+07
13  24  2.08092e+07
13  25  4.26769e+07
13  26  2.34149e+07
13  27  3.65003e+07
13  28  3.22242e+07
13  29  2.26843e+07
13  30  2.45511e+07
13  31  2.50889e+07
13  32  2.10486e+07
13  33  4.14055e+07
13  34  2.27678e+07
13  35  4.08701e+07
13  36  2.80297e+07
13  37  2.89508e+07
13  38  1.80013e+07
13  39  8.37708e+06
13  40  2.16244e+07
13  41  2.95219e+07
13  42  1.78427e+07
13  43  2.08169e+07
13  44  1.09968e+07
13  45  1.91594e+07
13  46  4.4269e+07
13  47  8.61993e+06
13  48  1.48656e+07
13  49  1.40247e+07
13  50  4.61167e+06
14  0  3.6783e+07
14  1  3.25748e+07
14  2  4.56562e+07
14  3  3.28616e+07
14  4  2.93519e+07
14  5  5.43607e+07
14  6  2.19685e+07
14  7  3.33492e+07
14  8  4.6763e+07
14  9  1.21447e+07
14  10  3.26152e+07
14  11  3.19099e+07
14  12  2.92672e+07
14  13  4.05233e+07
14  14  2.50953e+07
14  15  3.04617e+07
14  16  4.08366e+07
14  17  3.70449e+07
14  18  2.96186e+07
14  19  4.00328e+07
14  20  2.35624e+07
14  21  1.59872e+07
14  22  3.85714e+07
14  23  2.55192e+07
14  24  3.0416e+07
14  25  1.26838e+07
14  26  2.84008e+07
14  27  1.87051e+07
14  28  3.77846e+07
14  29  2.08784e+07
14  30  1.13016e+07
14  31  1.63548e+07
14  32  1.46269e+07
14  33  3.46912e+07
14  34  3.58932e+07
14  35  1.9299e+07
14  36  3.01478e+07
14  37  1.49533e+07
14  38  1.45882e+07
14  39  2.15285e+07
14  40  1.69836e+07
14  41  3.5818e+07
14  42  3.35733e+07
14  43  2.07072e+07
14  44  9.87829e+06
14  45  1.29309e+07
14  46  4.21586e+07
14  47  1.31604e+07
14  48  1.88739e+07
14  49  1.70457e+07
14  50  2.27492e+07
15  0  5.09016e+07
15  1  2.67919e+07
15  2  2.22822e+07
15  3  3.3191e+07
15  4  3.1229e+07
15  5  3.66624e+07
15  6  3.70725e+07
15  7  3.9159e+07
15  8  3.95106e+07
15  9  2.25936e+07
15  10  5.82448e+07
15  11  2.62936e+07
15  12  3.42881e+07
15  13  3.9974e+07
15  14  3.87378e+07
15  15  2.42213e+07
15  16  2.84587e+07
15  17  1.61548e+07
15  18  2.12811e+07
15  19  1.8478e+07
15  20  1.87339e+07
15  21  1.29402e+07
15  22  2.23312e+07
15  23  2.35307e+07
15  24  3.09411e+07
15  25  2.05807e+07
15  26  1.98498e+07
15  27  2.19657e+07
15  28  2.93776e+07
15  29  1.26831e+07
15  30  1.71699e+07
15  31  1.73521e+07
15  32  2.95048e+07
15  33  1.02796e+07
15  34  1.80463e+07
15  35  2.03998e+07
15  36  3.19631e+07
15  37  8.93118e+06
15  38  3.36902e+07
15  39  1.54956e+07
15  40  2.21897e+07
15  41  1.77939e+07
15  42  1.9163e+07
15  43  1.84603e+07
15  44  1.18825e+07
15  45  1.24776e+07
15  46  3.36605e+07
15  47  1.07148e+07
15  48  1.99202e+07
15  49  1.9123e+07
15  50  1.48873e+07
16  0  2.84026e+07
16  1  2.3932e+07
16  2  3.74224e+07
16  3  4.61299e+07
16  4  2.97639e+07
16  5  2.93589e+07
16  6  2.68473e+07
16  7  3.38504e+07
16  8  2.87515e+07
16  9  1.16275e+07
16  10  2.09195e+07
16  11  3.45039e+07
16  12  3.83197e+07
16  13  1.36573e+07
16  14  4.09165e+07
16  15  3.22354e+07
16  16  3.00751e+07
16  17  3.39246e+07
16  18  1.8026e+07
16  19  1.8695e+07
16  20  2.95954e+07
16  21  2.87153e+07
16  22  1.52595e+07
16  23  3.28623e+07
16  24  3.95891e+07
16  25  2.00027e+07
16  26  1.88294e+07
16  27  2.26164e+07
16  28  2.65677e+07
16  29  2.11464e+07
16  30  5.68527e+06
16  31  6.85163e+06
16  32  2.558e+07
16  33  2.573e+07
16  34  1.33243e+07
16  35  1.39324e+07
16  36  2.89355e+07
16  37  2.47918e+07
16  38  2.76885e+07
16  39  1.0222e+07
16  40  2.82122e+07
16  41  1.3002e+07
16  42  2.94352e+07
16  43  2.35076e+07
16  44  1.84812e+07
16  45  1.80343e+07
16  46  2.62222e+07
16  47  5.91061e+06
16  48  9.12535e+06
16  49  1.78738e+07
16  50  2.3797e+07
17  0  3.60032e+07
17  1  4.62851e+07
17  2  5.13516e+07
17  3  3.38653e+07
17  4  3.66018e+07
17  5  3.9865e+07
17  6  3.821e+07
17  7  1.92324e+07
17  8  3.19974e+07
17  9  3.39031e+07
17  10  1.51706e+07
17  11  4.00184e+07
17  12  1.9204e+07
17  13  4.16329e+07
17  14  3.26089e+07
17  15  3.24286e+07
17  16  0
17  17  3.31952e+07
17  18  2.96218e+07
17  19  1.50107e+07
17  20  1.81821e+07
17  21  3.0253e+07
17  22  2.94568e+07
17  23  1.15832e+07
17  24  2.27568e+07
17  25  1.61378e+07
17  26  1.94414e+07
17  27  3.32267e+07
17  28  2.82012e+07
17  29  1.88387e+07
17  30  2.11477e+07
17  31  2.12214e+07
17  32  1.08953e+07
17  33  2.28757e+07
17  34  3.02767e+07
17  35  2.88241e+07
17  36  3.1968e+07
17  37  1.16001e+07
17  38  1.49428e+07
17  39  1.39696e+07
17  40  1.90629e+07
17  41  1.8389e+07
17  42  2.74638e+07
17  43  6.91082e+06
17  44  1.33014e+07
17  45  2.26551e+07
17  46  3.02786e+07
17  47  1.48912e+07
17  48  1.03835e+07
17  49  1.59959e+07
17  50  1.2396e+07
18  0  3.18435e+07
18  1  3.26281e+07
18  2  2.00104e+07
18  3  3.59347e+07
18  4  4.26023e+07
18  5  4.63797e+07
18  6  3.67931e+07
18  7  3.28494e+07
18  8  3.62081e+07
18  9  3.61707e+07
18  10  3.99416e+07
18  11  1.72374e+07
18  12  3.81029e+07
18  13  2.55057e+07
18  14  5.42361e+07
18  15  2.59853e+07
18  16  1.83385e+07
18  17  3.29277e+07
18  18  2.84183e+07
18  19  1.24094e+07
18  20  1.72823e+07
18  21  4.66989e+07
18  22  2.18876e+07
18  23  2.34354e+07
18  24  1.98575e+07
18  25  1.62212e+07
18  26  2.54693e+07
18  27  2.11363e+07
18  28  2.28465e+07
18  29  1.98422e+07
18  30  2.62981e+07
18  31  1.70329e+07
18  32  1.96989e+07
18  33  3.09759e+07
18  34  2.3505e+07
18  35  3.45802e+07
18  36  2.15835e+07
18  37  9.24712e+06
18  38  1.64391e+07
18  39  2.39166e+07
18  40  1.58822e+07
18  41  1.93637e+07
18  42  1.644e+07
18  43  2.13021e+07
18  44  3.13112e+06
18  45  3.09671e+07
18  46  1.70619e+07
18  47  1.39968e+07
18  48  0
18  49  2.87802e+07
18  50  2.55284e+07
19  0  4.16701e+07
19  1  2.51081e+07
19  2  4.90942e+07
19  3  4.27087e+07
19  4  4.00783e+07
19  5  2.07993e+07
19  6  2.46271e+07
19  7  4.11107e+07
19  8  1.63682e+07
19  9  2.8803e+07
19  10  2.40618e+07
19  11  4.07085e+07
19  12  4.45699e+07
19  13  2.13004e+07
19  14  4.02312e+07
19  15  2.4657e+07
19  16  2.67417e+07
19  17  3.83479e+07
19  18  1.23081e+07
19  19  1.70817e+07
19  20  2.16537e+07
19  21  2.75519e+07
19  22  2.92562e+07
19  23  2.56309e+07
19  24  2.88879e+07
19  25  2.75088e+07
19  26  3.10011e+07
19  27  3.63683e+07
19  28  2.40761e+07
19  29  1.66983e+07
19  30  0
19  31  1.85109e+07
19  32  3.22702e+07
19  33  2.18412e+07
19  34  3.48e+07
19  35  1.95435e+07
19  36  1.76697e+07
19  37  1.61637e+07
19  38  1.08786e+07
19  39  2.83116e+07
19  40  2.17983e+07
19  41  2.98201e+07
19  42  3.04004e+07
19  43  1.4714e+07
19  44  1.61651e+07
19  45  2.20163e+07
19  46  1.29308e+07
19  47  1.9533e+07
19  48  2.35393e+07
19  49  1.13372e+07
19  50  1.21456e+07
20  0  3.56322e+07
20  1  3.50348e+07
20  2  3.08387e+07
20  3  4.2885e+07
20  4  1.60807e+07
20  5  2.90644e+07
20  6  1.7436e+07
20  7  2.1592e+07
20  8  2.79552e+07
20  9  3.6768e+07
20  10  4.09148e+07
20  11  2.15272e+07
20  12  4.4151e+07
20  13  2.26615e+07
20  14  3.0117e+07
20  15  2.68477e+07
20  16  4.12498e+07
20  17  3.00079e+07
20  18  3.5257e+07
20  19  3.31392e+06
20  20  7.3543e+06
20  21  2.49393e+07
20  22  3.21655e+07
20  23  1.63955e+07
20  24  1.43499e+07
20  25  2.11343e+07
20  26  3.47876e+07
20  27  2.98207e+07
20  28  2.25102e+07
20  29  2.7584e+07
20  30  2.31307e+07
20  31  1.85048e+07
20  32  2.29288e+07
20  33  3.46943e+07
20  34  2.09327e+07
20  35  2.64444e+07
20  36  1.51609e+07
20  37  2.22906e+07
20  38  2.0707e+07
20  39  9.00136e+06
20  40  1.68199e+07
20  41  2.37714e+07
20  42  9.32422e+06
20  43  2.08938e+07
20  44  1.51581e+07
20  45  8.47744e+06
20  46  3.55349e+07
20  47  3.6612e+06
20  48  1.67381e+07
20  49  1.5179e+07
20  50  2.39182e+07
21  0  2.76546e+07
21  1  4.09477e+07
21  2  5.18617e+07
21  3  3.0765e+07
21  4  5.08987e+07
21  5  2.7354e+07
21  6  3.43738e+07
21  7  2.78335e+07
21  8  2.3512e+07
21  9  2.09354e+07
21  10  4.45225e+07
21  11  4.32763e+07
21  12  3.08207e+07
21  13  1.78023e+07
21  14  3.73487e+07
21  15  2.2403e+07
21  16  2.26754e+07
21  17  2.7042e+07
21  18  1.89772e+06
21  19  2.08636e+07
21  20  2.25465e+07
21  21  2.03725e+07
21  22  2.59583e+07
21  23  2.99391e+07
21  24  3.47161e+07
21  25  1.71488e+07
21  26  3.76597e+07
21  27  1.11365e+07
21  28  3.03234e+07
21  29  2.81046e+07
21  30  7.82257e+06
21  31  3.08136e+07
21  32  8.94068e+06
21  33  1.52931e+07
21  34  2.23198e+07
21  35  3.84635e+07
21  36  1.49241e+07
21  37  2.00603e+07
21  38  1.67793e+07
21  39  2.05349e+07
21  40  3.58205e+07
21  41  2.72101e+07
21  42  4.30221e+07
21  43  2.17081e+07
21  44  1.8037e+07
21  45  1.3239e+07
21  46  2.28879e+07
21  47  0
21  48  5.09018e+06
21  49  2.65459e+07
21  50  2.51805e+07
22  0  3.67591e+07
22  1  2.87092e+07
22  2  4.67609e+07
22  3  3.17139e+07
22  4  2.122e+07
22  5  4.11203e+07
22  6  4.5748e+07
22  7  3.4767e+07
22  8  3.4053e+07
22  9  1.53524e+07
22  10  3.86693e+07
22  11  1.9974e+07
22  12  3.95866e+07
22  13  3.87981e+07
22  14  3.0976e+07
22  15  1.61265e+07
22  16  1.94855e+07
22  17  3.28129e+07
22  18  2.22009e+07
22  19  2.54048e+07
22  20  3.02148e+07
22  21  3.86401e+07
22  22  2.27078e+07
22  23  2.08263e+07
22  24  2.1451e+07
22  25  2.93211e+07
22  26  2.18036e+07
22  27  3.35539e+07
22  28  3.38364e+07
22  29  9.21305e+06
22  30  1.54451e+07
22  31  1.73916e+07
22  32  2.35383e+07
22  33  1.93657e+07
22  34  2.33506e+07
22  35  1.57692e+07
22  36  1.1676e+07
22  37  0
22  38  2.15277e+07
22  39  9.3413e+06
22  40  1.06635e+07
22  41  3.50444e+07
22  42  2.41137e+07
22  43  3.16961e+07
