row  column  (images_18_844.edf Ca-K*images_18_844.edf Ar-K**2.3)
5  9  4.56745e+08
5  10  5.53901e+08
5  11  5.26557e+08
5  12  6.24968e+08
5  13  5.71079e+08
5  14  4.78375e+08
5  15  3.13028e+08
5  16  2.33037e+08
5  17  1.93911e+08
5  18  1.76683e+08
5  19  1.63889e+08
5  20  1.90275e+08
5  21  2.5539e+08
5  22  3.12919e+08
5  23  3.4473e+08
5  24  3.2863e+08
5  25  3.17282e+08
5  26  3.784e+08
5  27  2.95561e+08
5  28  2.63092e+08
5  29  1.81935e+08
5  30  1.2435e+08
5  31  1.11236e+08
5  32  8.7552e+07
5  33  7.17932e+07
5  34  5.62555e+07
5  35  6.99873e+07
5  36  7.40048e+07
5  37  9.70855e+07
5  38  1.03672e+08
5  39  1.2407e+08
5  40  1.76361e+08
5  41  2.47528e+08
5  42  5.32839e+08
5  43  6.44144e+08
5  44  6.98897e+08
5  45  6.31349e+08
5  46  6.4984e+08
5  47  6.70736e+08
5  48  6.58503e+08
5  49  5.9173e+08
5  50  6.4608e+08
5  51  6.30569e+08
5  52  6.94281e+08
5  53  6.76679e+08
5  54  6.07353e+08
5  55  5.57409e+08
5  56  6.20729e+08
5  57  6.1867e+08
5  58  6.56936e+08
5  59  6.62593e+08
5  60  6.16999e+08
6  0  2.29737e+08
6  1  4.12862e+08
6  2  4.55604e+08
6  3  5.35314e+08
6  4  5.93685e+08
6  5  6.18723e+08
6  6  5.32162e+08
6  7  5.72134e+08
6  8  4.86355e+08
6  9  5.0228e+08
6  10  5.18363e+08
6  11  5.49772e+08
6  12  6.05801e+08
6  13  5.47861e+08
6  14  4.9014e+08
6  15  3.00263e+08
6  16  2.56522e+08
6  17  2.23845e+08
6  18  2.08408e+08
6  19  2.15069e+08
6  20  2.26552e+08
6  21  2.79856e+08
6  22  3.43128e+08
6  23  3.88926e+08
6  24  3.79414e+08
6  25  4.22765e+08
6  26  4.16816e+08
6  27  3.88559e+08
6  28  3.10484e+08
6  29  2.22442e+08
6  30  1.7077e+08
6  31  1.41212e+08
6  32  1.21769e+08
6  33  8.57495e+07
6  34  7.91312e+07
6  35  7.84161e+07
6  36  7.04599e+07
6  37  7.58182e+07
6  38  9.06339e+07
6  39  1.03002e+08
6  40  1.29006e+08
6  41  2.1238e+08
6  42  4.58163e+08
6  43  5.89814e+08
6  44  6.08681e+08
6  45  6.46974e+08
6  46  6.24337e+08
6  47  6.4503e+08
6  48  6.73155e+08
6  49  5.38569e+08
6  50  6.06011e+08
6  51  6.44246e+08
6  52  6.7353e+08
6  53  6.79761e+08
6  54  5.73854e+08
6  55  6.44599e+08
6  56  6.05868e+08
6  57  6.98228e+08
6  58  5.93539e+08
6  59  7.06634e+08
6  60  6.69785e+08
7  0  2.2085e+08
7  1  5.32181e+08
7  2  4.38154e+08
7  3  5.68716e+08
7  4  6.40101e+08
7  5  6.20403e+08
7  6  5.84816e+08
7  7  6.31733e+08
7  8  5.26408e+08
7  9  5.45222e+08
7  10  5.44965e+08
7  11  5.87579e+08
7  12  6.24939e+08
7  13  5.62134e+08
7  14  4.51039e+08
7  15  3.51941e+08
7  16  2.78145e+08
7  17  2.47003e+08
7  18  2.37678e+08
7  19  2.57287e+08
7  20  2.8438e+08
7  21  3.72225e+08
7  22  4.26172e+08
7  23  4.04507e+08
7  24  3.92163e+08
7  25  3.67061e+08
7  26  3.95467e+08
7  27  3.76781e+08
7  28  3.29345e+08
7  29  2.48927e+08
7  30  1.90753e+08
7  31  1.42337e+08
7  32  1.25366e+08
7  33  7.47807e+07
7  34  8.57595e+07
7  35  8.06869e+07
7  36  8.57665e+07
7  37  8.11366e+07
7  38  9.16423e+07
7  39  9.98122e+07
7  40  1.43661e+08
7  41  2.39783e+08
7  42  4.95443e+08
7  43  5.23509e+08
7  44  5.81152e+08
7  45  6.55138e+08
7  46  6.47901e+08
7  47  6.7103e+08
7  48  6.62017e+08
7  49  5.88206e+08
7  50  6.0749e+08
7  51  6.29554e+08
7  52  6.67098e+08
7  53  5.85366e+08
7  54  6.56591e+08
7  55  6.32316e+08
7  56  6.51647e+08
7  57  6.23423e+08
7  58  5.94267e+08
7  59  6.46695e+08
7  60  6.9963e+08
8  0  2.53888e+08
8  1  4.61658e+08
8  2  5.58936e+08
8  3  5.9502e+08
8  4  6.18377e+08
8  5  6.25785e+08
8  6  6.09263e+08
8  7  6.3877e+08
8  8  5.80424e+08
8  9  5.92233e+08
8  10  5.85457e+08
8  11  5.48953e+08
8  12  6.0028e+08
8  13  5.67037e+08
8  14  5.19474e+08
8  15  4.04137e+08
8  16  3.69373e+08
8  17  2.97422e+08
8  18  2.92485e+08
8  19  2.98478e+08
8  20  3.10206e+08
8  21  3.79201e+08
8  22  4.19723e+08
8  23  4.49644e+08
8  24  3.60737e+08
8  25  4.26113e+08
8  26  4.29919e+08
8  27  3.64579e+08
8  28  3.76039e+08
8  29  3.1752e+08
8  30  2.35499e+08
8  31  1.65855e+08
8  32  1.44071e+08
8  33  1.10194e+08
8  34  9.02099e+07
8  35  8.37673e+07
8  36  7.85424e+07
8  37  9.55828e+07
8  38  9.46338e+07
8  39  1.04945e+08
8  40  1.52998e+08
8  41  1.91784e+08
8  42  3.67883e+08
8  43  5.3622e+08
8  44  5.11597e+08
8  45  5.70667e+08
8  46  6.01164e+08
8  47  6.33874e+08
8  48  6.41305e+08
8  49  5.92927e+08
8  50  6.40413e+08
8  51  6.44161e+08
8  52  5.79149e+08
8  53  6.52842e+08
8  54  6.27381e+08
8  55  6.99942e+08
8  56  6.66943e+08
8  57  6.26033e+08
8  58  6.46865e+08
8  59  6.11568e+08
8  60  6.33258e+08
9  0  3.20467e+08
9  1  5.25528e+08
9  2  5.54258e+08
9  3  5.24791e+08
9  4  6.52578e+08
9  5  6.75378e+08
9  6  6.81513e+08
9  7  7.28113e+08
9  8  5.73247e+08
9  9  5.87933e+08
9  10  4.94052e+08
9  11  6.0737e+08
9  12  5.71549e+08
9  13  5.95933e+08
9  14  4.78617e+08
9  15  4.22238e+08
9  16  3.82231e+08
9  17  3.8934e+08
9  18  3.0293e+08
9  19  3.35753e+08
9  20  3.77209e+08
9  21  4.1887e+08
9  22  4.35118e+08
9  23  4.73716e+08
9  24  3.97167e+08
9  25  4.28671e+08
9  26  4.72915e+08
9  27  4.18401e+08
9  28  3.81692e+08
9  29  3.30467e+08
9  30  2.58765e+08
9  31  2.11951e+08
9  32  1.41133e+08
9  33  1.10524e+08
9  34  9.3967e+07
9  35  7.76123e+07
9  36  8.1477e+07
9  37  8.20505e+07
9  38  7.86147e+07
9  39  1.06253e+08
9  40  1.33868e+08
9  41  1.95918e+08
9  42  3.84297e+08
9  43  4.54453e+08
9  44  5.46931e+08
9  45  5.51251e+08
9  46  6.38263e+08
9  47  6.42122e+08
9  48  6.85519e+08
9  49  5.43726e+08
9  50  6.01359e+08
9  51  6.15947e+08
9  52  5.97855e+08
9  53  6.07067e+08
9  54  5.57946e+08
9  55  7.10695e+08
9  56  5.78222e+08
9  57  6.5661e+08
9  58  6.03601e+08
9  59  7.14582e+08
9  60  6.4274e+08
10  0  2.82824e+08
10  1  5.45469e+08
10  2  5.43143e+08
10  3  6.67728e+08
10  4  6.61589e+08
10  5  7.26492e+08
10  6  7.16691e+08
10  7  7.5922e+08
10  8  6.21205e+08
10  9  5.91076e+08
10  10  4.72543e+08
10  11  5.47139e+08
10  12  6.56272e+08
10  13  6.70281e+08
10  14  4.23653e+08
10  15  4.3611e+08
10  16  4.00474e+08
10  17  3.95255e+08
10  18  4.20575e+08
10  19  4.27899e+08
10  20  4.48806e+08
10  21  4.71926e+08
10  22  4.71075e+08
10  23  5.08303e+08
10  24  3.95249e+08
10  25  4.0014e+08
10  26  4.05876e+08
10  27  4.16426e+08
10  28  4.21549e+08
10  29  3.3827e+08
10  30  2.71964e+08
10  31  2.46952e+08
10  32  1.74756e+08
10  33  1.29256e+08
10  34  1.07779e+08
10  35  9.24055e+07
10  36  9.30641e+07
10  37  7.23576e+07
10  38  7.87988e+07
10  39  9.05436e+07
10  40  1.21336e+08
10  41  1.42123e+08
10  42  2.49149e+08
10  43  4.02191e+08
10  44  4.68938e+08
10  45  5.52226e+08
10  46  5.91752e+08
10  47  5.88885e+08
10  48  5.67359e+08
10  49  6.12071e+08
10  50  4.90782e+08
10  51  5.59959e+08
10  52  5.99257e+08
10  53  6.53378e+08
10  54  6.23767e+08
10  55  6.53816e+08
10  56  6.02185e+08
10  57  6.09294e+08
10  58  5.7949e+08
10  59  6.87848e+08
10  60  6.77003e+08
11  0  3.82248e+08
11  1  5.31133e+08
11  2  6.00305e+08
11  3  6.08972e+08
11  4  6.60594e+08
11  5  6.68563e+08
11  6  7.11326e+08
11  7  6.85917e+08
11  8  6.10999e+08
11  9  5.89964e+08
11  10  4.96425e+08
11  11  5.59767e+08
11  12  5.89116e+08
11  13  5.53879e+08
11  14  4.56841e+08
11  15  4.52673e+08
11  16  4.76337e+08
11  17  4.27589e+08
11  18  4.98601e+08
11  19  3.97977e+08
11  20  4.69591e+08
11  21  4.97546e+08
11  22  4.35191e+08
11  23  4.66424e+08
11  24  4.39485e+08
11  25  3.89514e+08
11  26  4.29911e+08
11  27  4.4224e+08
11  28  4.4727e+08
11  29  3.72745e+08
11  30  3.52657e+08
11  31  2.91993e+08
11  32  2.01089e+08
11  33  1.30974e+08
11  34  1.09896e+08
11  35  9.79779e+07
11  36  8.76315e+07
11  37  8.62207e+07
11  38  9.08269e+07
11  39  9.44314e+07
11  40  1.26739e+08
11  41  1.5745e+08
11  42  2.56057e+08
11  43  3.48633e+08
11  44  3.82727e+08
11  45  4.75851e+08
11  46  5.44869e+08
11  47  5.6691e+08
11  48  5.77522e+08
11  49  5.45827e+08
11  50  5.12041e+08
11  51  5.63819e+08
11  52  6.19281e+08
11  53  6.18444e+08
11  54  5.68536e+08
11  55  6.45944e+08
11  56  6.25602e+08
11  57  6.2786e+08
11  58  5.28857e+08
11  59  7.12101e+08
11  60  6.4177e+08
12  0  3.71268e+08
12  1  5.56667e+08
12  2  5.41184e+08
12  3  6.01624e+08
12  4  6.68628e+08
12  5  7.13675e+08
12  6  7.41183e+08
12  7  7.15724e+08
12  8  6.46634e+08
12  9  6.3121e+08
12  10  5.27641e+08
12  11  6.04e+08
12  12  5.77543e+08
12  13  5.95209e+08
12  14  5.10983e+08
12  15  4.82211e+08
12  16  5.18428e+08
12  17  4.56885e+08
12  18  5.11554e+08
12  19  4.64775e+08
12  20  5.62963e+08
12  21  5.43092e+08
12  22  4.98651e+08
12  23  4.76528e+08
12  24  4.1166e+08
12  25  4.6779e+08
12  26  4.08503e+08
12  27  4.24391e+08
12  28  4.93789e+08
12  29  3.92027e+08
12  30  3.6621e+08
12  31  3.21354e+08
12  32  2.494e+08
12  33  1.4206e+08
12  34  1.23671e+08
12  35  9.37726e+07
12  36  9.38811e+07
12  37  8.90926e+07
12  38  8.11988e+07
12  39  7.21555e+07
12  40  7.34074e+07
12  41  1.26646e+08
12  42  2.44371e+08
12  43  2.66309e+08
12  44  2.97404e+08
12  45  3.78202e+08
12  46  5.19289e+08
12  47  4.75337e+08
12  48  4.88376e+08
12  49  4.83604e+08
12  50  4.98832e+08
12  51  4.94169e+08
12  52  6.10056e+08
12  53  5.12458e+08
12  54  5.90897e+08
12  55  6.24873e+08
12  56  6.45476e+08
12  57  6.04009e+08
12  58  6.23461e+08
12  59  7.21451e+08
12  60  6.78762e+08
13  0  3.8924e+08
13  1  5.2623e+08
13  2  6.14729e+08
13  3  5.68223e+08
13  4  6.58942e+08
13  5  7.94122e+08
13  6  7.00937e+08
13  7  7.46623e+08
13  8  6.67386e+08
13  9  6.23566e+08
13  10  5.42828e+08
13  11  5.23258e+08
13  12  6.10061e+08
13  13  5.88268e+08
13  14  5.70673e+08
13  15  5.49927e+08
13  16  5.22869e+08
13  17  5.06581e+08
13  18  5.36795e+08
13  19  5.23377e+08
13  20  6.47022e+08
13  21  5.89857e+08
13  22  4.26383e+08
13  23  4.30095e+08
13  24  4.31587e+08
13  25  4.72215e+08
13  26  3.89195e+08
13  27  4.31322e+08
13  28  4.57261e+08
13  29  3.83728e+08
13  30  3.6117e+08
13  31  3.50241e+08
13  32  2.50243e+08
13  33  1.64923e+08
13  34  1.48714e+08
13  35  1.29595e+08
13  36  8.3427e+07
13  37  6.79071e+07
13  38  7.67733e+07
13  39  7.08355e+07
13  40  8.15848e+07
13  41  1.23913e+08
13  42  1.84228e+08
13  43  2.26599e+08
13  44  2.92952e+08
13  45  2.93631e+08
13  46  4.02242e+08
13  47  4.15235e+08
13  48  4.25148e+08
13  49  4.442e+08
13  50  4.52458e+08
13  51  4.39197e+08
13  52  5.30417e+08
13  53  5.17456e+08
13  54  6.31359e+08
13  55  6.82671e+08
13  56  5.96007e+08
13  57  6.15525e+08
13  58  6.0336e+08
13  59  5.60277e+08
13  60  5.83505e+08
14  0  4.19411e+08
14  1  5.42233e+08
14  2  5.74799e+08
14  3  5.74908e+08
14  4  6.97477e+08
14  5  6.75294e+08
14  6  7.69743e+08
14  7  7.75579e+08
14  8  7.78123e+08
14  9  7.49894e+08
14  10  6.13232e+08
14  11  5.1904e+08
14  12  6.04709e+08
14  13  5.87015e+08
14  14  5.71788e+08
14  15  6.46235e+08
14  16  6.37124e+08
14  17  5.8586e+08
14  18  5.7325e+08
14  19  6.97942e+08
14  20  5.95854e+08
14  21  6.27369e+08
14  22  5.81378e+08
14  23  4.68129e+08
14  24  5.34855e+08
14  25  5.00907e+08
14  26  4.17154e+08
14  27  3.91747e+08
14  28  4.20486e+08
14  29  3.74912e+08
14  30  3.50412e+08
14  31  3.95033e+08
14  32  3.52218e+08
14  33  2.37838e+08
14  34  1.68143e+08
14  35  1.65817e+08
14  36  1.19025e+08
14  37  1.08114e+08
14  38  7.63022e+07
14  39  7.40731e+07
14  40  8.18118e+07
14  41  8.52459e+07
14  42  1.25325e+08
14  43  1.67041e+08
14  44  2.12226e+08
14  45  2.66105e+08
14  46  3.29103e+08
14  47  3.5639e+08
14  48  3.65288e+08
14  49  3.89489e+08
14  50  3.8723e+08
14  51  4.38964e+08
14  52  4.4751e+08
14  53  5.04547e+08
14  54  5.27169e+08
14  55  6.37532e+08
14  56  6.11647e+08
14  57  5.78662e+08
14  58  6.10888e+08
14  59  5.78854e+08
14  60  5.72384e+08
15  0  4.7562e+08
15  1  4.89972e+08
15  2  5.37285e+08
15  3  5.91375e+08
15  4  5.89762e+08
15  5  7.87162e+08
15  6  7.32943e+08
15  7  7.88793e+08
15  8  7.89478e+08
15  9  7.77952e+08
15  10  6.12336e+08
15  11  6.00005e+08
15  12  5.96774e+08
15  13  5.67073e+08
15  14  6.25435e+08
15  15  6.43805e+08
15  16  6.56268e+08
15  17  6.19782e+08
15  18  6.96187e+08
15  19  6.22106e+08
15  20  6.88361e+08
15  21  5.9511e+08
15  22  5.07363e+08
15  23  5.12579e+08
15  24  5.13618e+08
15  25  4.60146e+08
15  26  4.28731e+08
15  27  4.1846e+08
15  28  4.8422e+08
15  29  3.86651e+08
15  30  3.52438e+08
15  31  3.90284e+08
15  32  3.72211e+08
15  33  2.67707e+08
15  34  1.98862e+08
15  35  1.57179e+08
15  36  1.27223e+08
15  37  1.04074e+08
15  38  9.49172e+07
15  39  8.1884e+07
15  40  8.03787e+07
15  41  8.79983e+07
15  42  1.3723e+08
15  43  1.78173e+08
15  44  1.61168e+08
15  45  2.49119e+08
15  46  2.99192e+08
15  47  3.75471e+08
15  48  3.28256e+08
15  49  3.28522e+08
15  50  3.66306e+08
15  51  3.28082e+08
15  52  4.2072e+08
15  53  3.80598e+08
15  54  4.46688e+08
15  55  5.97491e+08
15  56  5.57603e+08
15  57  5.26752e+08
15  58  5.88979e+08
15  59  6.04207e+08
15  60  6.04474e+08
16  0  5.08095e+08
16  1  5.69461e+08
16  2  5.27945e+08
16  3  6.34761e+08
16  4  6.42338e+08
16  5  7.99898e+08
16  6  8.18419e+08
16  7  7.60613e+08
16  8  8.04621e+08
16  9  7.06427e+08
16  10  7.09076e+08
16  11  5.94803e+08
16  12  6.31803e+08
16  13  6.61109e+08
16  14  6.13925e+08
16  15  6.68252e+08
16  16  5.83658e+08
16  17  6.76573e+08
16  18  7.09532e+08
16  19  6.80231e+08
16  20  6.47124e+08
16  21  7.07521e+08
16  22  5.42626e+08
16  23  4.70918e+08
16  24  5.34018e+08
16  25  4.89126e+08
16  26  4.77838e+08
16  27  3.84563e+08
16  28  4.57383e+08
16  29  3.49215e+08
16  30  3.63007e+08
16  31  4.12198e+08
16  32  4.05571e+08
16  33  3.09814e+08
16  34  2.82036e+08
16  35  2.11763e+08
16  36  1.67768e+08
16  37  1.2498e+08
16  38  8.55138e+07
16  39  6.53064e+07
16  40  7.50022e+07
16  41  8.42073e+07
16  42  1.01471e+08
16  43  1.57211e+08
16  44  1.74161e+08
16  45  1.94798e+08
16  46  2.9678e+08
16  47  3.15545e+08
16  48  3.00394e+08
16  49  3.11773e+08
16  50  3.21314e+08
16  51  2.95895e+08
16  52  3.63914e+08
16  53  2.89967e+08
16  54  3.89622e+08
16  55  4.99925e+08
16  56  5.02812e+08
16  57  5.85164e+08
16  58  5.40541e+08
16  59  5.18349e+08
16  60  5.62956e+08
17  0  4.92142e+08
17  1  5.77842e+08
17  2  5.71231e+08
17  3  6.02312e+08
17  4  6.03669e+08
17  5  6.91892e+08
17  6  8.37166e+08
17  7  7.68475e+08
17  8  7.82934e+08
17  9  7.6888e+08
17  10  6.34894e+08
17  11  5.36382e+08
17  12  6.22042e+08
17  13  6.47585e+08
17  14  6.28926e+08
17  15  6.74137e+08
17  16  6.51362e+08
17  17  6.51127e+08
17  18  6.85754e+08
17  19  7.03091e+08
17  20  7.01629e+08
17  21  7.11804e+08
17  22  5.81974e+08
17  23  5.41356e+08
17  24  5.11767e+08
17  25  4.80729e+08
17  26  3.94385e+08
17  27  4.12368e+08
17  28  4.13333e+08
17  29  3.72424e+08
17  30  3.58586e+08
17  31  4.03014e+08
17  32  4.21196e+08
17  33  3.32985e+08
17  34  2.97186e+08
17  35  2.5545e+08
17  36  1.6467e+08
17  37  1.35511e+08
17  38  9.52363e+07
17  39  7.13094e+07
17  40  7.12913e+07
17  41  8.33809e+07
17  42  9.91868e+07
17  43  1.21293e+08
17  44  1.63309e+08
17  45  2.33322e+08
17  46  3.1184e+08
17  47  3.07122e+08
17  48  3.23893e+08
17  49  2.83175e+08
17  50  2.89713e+08
17  51  2.51928e+08
17  52  2.66615e+08
17  53  2.89644e+08
17  54  3.62315e+08
17  55  5.02602e+08
17  56  4.93717e+08
17  57  5.42978e+08
17  58  5.30588e+08
17  59  5.03458e+08
17  60  5.22287e+08
18  0  4.99832e+08
18  1  5.42331e+08
18  2  5.0271e+08
18  3  6.14055e+08
18  4  6.30344e+08
18  5  7.7344e+08
18  6  7.89385e+08
18  7  9.10631e+08
18  8  7.94535e+08
18  9  7.5248e+08
18  10  6.47418e+08
18  11  5.95959e+08
18  12  6.11998e+08
18  13  6.65738e+08
18  14  6.2707e+08
18  15  5.96248e+08
18  16  6.93013e+08
18  17  6.74034e+08
18  18  7.147e+08
18  19  7.51413e+08
18  20  6.88847e+08
18  21  7.10264e+08
18  22  6.63545e+08
18  23  5.84941e+08
18  24  4.79311e+08
18  25  5.24732e+08
18  26  4.46971e+08
18  27  4.2619e+08
18  28  4.06402e+08
18  29  3.524e+08
18  30  3.82436e+08
18  31  4.27555e+08
18  32  3.85069e+08
18  33  3.25319e+08
18  34  3.45433e+08
18  35  2.57563e+08
18  36  1.85647e+08
18  37  1.65707e+08
18  38  8.82163e+07
18  39  7.39842e+07
18  40  6.33295e+07
18  41  8.03654e+07
18  42  9.35e+07
18  43  1.1175e+08
18  44  1.75545e+08
18  45  2.60967e+08
18  46  3.72936e+08
18  47  3.19885e+08
18  48  2.98364e+08
18  49  2.62306e+08
18  50  2.74999e+08
18  51  2.6254e+08
18  52  2.46859e+08
18  53  2.54158e+08
18  54  3.43476e+08
18  55  4.96004e+08
18  56  4.62233e+08
18  57  4.74769e+08
18  58  4.88969e+08
18  59  4.93728e+08
18  60  4.32639e+08
19  0  4.61975e+08
19  1  5.30288e+08
