row  column  (images_18_844.edf Fe-K*images_18_844.edf Ar-K**2.3)
1  27  5.6318e+07
1  28  4.9114e+07
1  29  4.6815e+07
1  30  3.45217e+07
1  31  2.91387e+07
1  32  2.84578e+07
1  33  5.01025e+07
1  34  6.66092e+07
1  35  5.07369e+07
1  36  3.40537e+07
1  37  3.416e+07
1  38  2.7175e+07
1  39  3.11319e+07
1  40  4.04352e+07
1  41  4.20096e+07
1  42  9.68186e+07
1  43  9.92441e+07
1  44  7.85465e+07
1  45  9.07292e+07
1  46  8.90246e+07
1  47  6.97479e+07
1  48  6.42579e+07
1  49  1.18092e+08
1  50  8.99207e+07
1  51  1.13504e+08
1  52  1.25477e+08
1  53  1.05326e+08
1  54  9.41499e+07
1  55  8.14667e+07
1  56  9.75522e+07
1  57  1.17985e+08
1  58  1.38433e+08
1  59  1.41548e+08
1  60  1.66419e+08
2  0  3.2615e+07
2  1  3.04072e+07
2  2  3.92357e+07
2  3  5.37845e+07
2  4  5.91853e+07
2  5  6.70778e+07
2  6  5.88333e+07
2  7  6.06651e+07
2  8  6.80094e+07
2  9  9.10771e+07
2  10  1.20022e+08
2  11  1.01747e+08
2  12  8.56329e+07
2  13  1.34593e+08
2  14  7.05142e+07
2  15  4.15976e+07
2  16  4.61231e+07
2  17  3.1949e+07
2  18  2.89438e+07
2  19  2.78967e+07
2  20  3.02822e+07
2  21  3.77641e+07
2  22  3.44262e+07
2  23  5.70566e+07
2  24  7.3566e+07
2  25  1.00848e+08
2  26  9.41317e+07
2  27  6.85559e+07
2  28  5.91698e+07
2  29  5.22084e+07
2  30  3.16398e+07
2  31  3.00891e+07
2  32  3.27014e+07
2  33  5.07368e+07
2  34  7.62592e+07
2  35  4.54653e+07
2  36  2.9033e+07
2  37  2.38555e+07
2  38  3.43975e+07
2  39  4.01215e+07
2  40  4.47097e+07
2  41  4.16376e+07
2  42  8.98824e+07
2  43  9.75763e+07
2  44  9.21395e+07
2  45  9.16055e+07
2  46  8.72e+07
2  47  7.44752e+07
2  48  8.61906e+07
2  49  9.82941e+07
2  50  1.05354e+08
2  51  1.15703e+08
2  52  1.38113e+08
2  53  1.03084e+08
2  54  8.96001e+07
2  55  8.96491e+07
2  56  1.04608e+08
2  57  1.23792e+08
2  58  1.51062e+08
2  59  1.19524e+08
2  60  1.54371e+08
3  0  2.96171e+07
3  1  4.90888e+07
3  2  4.907e+07
3  3  5.05769e+07
3  4  6.17635e+07
3  5  6.77779e+07
3  6  6.65085e+07
3  7  6.94256e+07
3  8  5.92098e+07
3  9  8.34632e+07
3  10  1.72143e+08
3  11  1.16944e+08
3  12  9.89359e+07
3  13  1.171e+08
3  14  6.34254e+07
3  15  4.83237e+07
3  16  4.15818e+07
3  17  2.79187e+07
3  18  3.45787e+07
3  19  3.50563e+07
3  20  3.15472e+07
3  21  3.43186e+07
3  22  4.23775e+07
3  23  6.37202e+07
3  24  7.55036e+07
3  25  9.99794e+07
3  26  1.05591e+08
3  27  7.68489e+07
3  28  5.88984e+07
3  29  5.85842e+07
3  30  3.6792e+07
3  31  3.48828e+07
3  32  3.30345e+07
3  33  7.79644e+07
3  34  8.45974e+07
3  35  4.90822e+07
3  36  2.42162e+07
3  37  2.99058e+07
3  38  3.72287e+07
3  39  3.81585e+07
3  40  3.95439e+07
3  41  5.06249e+07
3  42  9.56753e+07
3  43  1.07338e+08
3  44  9.06014e+07
3  45  9.98659e+07
3  46  7.78516e+07
3  47  7.85972e+07
3  48  9.59774e+07
3  49  1.07633e+08
3  50  1.02405e+08
3  51  1.05981e+08
3  52  1.37632e+08
3  53  1.48631e+08
3  54  9.02397e+07
3  55  9.2022e+07
3  56  1.1498e+08
3  57  1.26973e+08
3  58  1.50603e+08
3  59  1.24843e+08
3  60  1.29718e+08
4  0  2.17898e+07
4  1  4.2148e+07
4  2  5.17278e+07
4  3  7.63033e+07
4  4  6.14102e+07
4  5  6.40481e+07
4  6  7.2752e+07
4  7  6.70251e+07
4  8  6.25034e+07
4  9  6.84596e+07
4  10  1.647e+08
4  11  1.43259e+08
4  12  1.09539e+08
4  13  9.98842e+07
4  14  7.28619e+07
4  15  3.55371e+07
4  16  3.7154e+07
4  17  3.7387e+07
4  18  3.54801e+07
4  19  2.73296e+07
4  20  3.47946e+07
4  21  3.6177e+07
4  22  5.94869e+07
4  23  6.43223e+07
4  24  1.0604e+08
4  25  1.48128e+08
4  26  1.28889e+08
4  27  8.86189e+07
4  28  6.25487e+07
4  29  7.75015e+07
4  30  4.31529e+07
4  31  4.24263e+07
4  32  4.06912e+07
4  33  4.43258e+07
4  34  1.32765e+08
4  35  4.4383e+07
4  36  3.39538e+07
4  37  2.78688e+07
4  38  3.31081e+07
4  39  2.96026e+07
4  40  4.39684e+07
4  41  4.22291e+07
4  42  9.25128e+07
4  43  9.7185e+07
4  44  9.43166e+07
4  45  1.04135e+08
4  46  7.86417e+07
4  47  9.05555e+07
4  48  1.01644e+08
4  49  1.18489e+08
4  50  1.04333e+08
4  51  1.06099e+08
4  52  1.39229e+08
4  53  1.52843e+08
4  54  1.13993e+08
4  55  9.40156e+07
4  56  1.20858e+08
4  57  1.44254e+08
4  58  1.44409e+08
4  59  1.52217e+08
4  60  1.37757e+08
5  0  2.16861e+07
5  1  4.61466e+07
5  2  5.63945e+07
5  3  6.23952e+07
5  4  6.66383e+07
5  5  6.09023e+07
5  6  7.72214e+07
5  7  7.74548e+07
5  8  6.26009e+07
5  9  8.06131e+07
5  10  1.79525e+08
5  11  1.6204e+08
5  12  1.11704e+08
5  13  9.20801e+07
5  14  8.6766e+07
5  15  4.93825e+07
5  16  3.98961e+07
5  17  3.6954e+07
5  18  3.8714e+07
5  19  3.29164e+07
5  20  4.10259e+07
5  21  5.03832e+07
5  22  7.19909e+07
5  23  8.59462e+07
5  24  1.1538e+08
5  25  1.44167e+08
5  26  1.62937e+08
5  27  1.08164e+08
5  28  7.0697e+07
5  29  7.49223e+07
5  30  3.35443e+07
5  31  4.17798e+07
5  32  3.35238e+07
5  33  1.14738e+08
5  34  1.34812e+08
5  35  4.64097e+07
5  36  3.07656e+07
5  37  3.25918e+07
5  38  2.7437e+07
5  39  3.65178e+07
5  40  4.70625e+07
5  41  4.30129e+07
5  42  8.95077e+07
5  43  9.3961e+07
5  44  9.9207e+07
5  45  8.54168e+07
5  46  8.68142e+07
5  47  9.15882e+07
5  48  9.80861e+07
5  49  1.06913e+08
5  50  1.15079e+08
5  51  1.10141e+08
5  52  1.49221e+08
5  53  1.66357e+08
5  54  1.07291e+08
5  55  8.7197e+07
5  56  1.14185e+08
5  57  1.33965e+08
5  58  1.15026e+08
5  59  1.29123e+08
5  60  1.24442e+08
6  0  3.55689e+07
6  1  4.64078e+07
6  2  6.05682e+07
6  3  6.45208e+07
6  4  7.69916e+07
6  5  7.1691e+07
6  6  6.04967e+07
6  7  7.93689e+07
6  8  6.23645e+07
6  9  8.96985e+07
6  10  2.30077e+08
6  11  1.91646e+08
6  12  1.02645e+08
6  13  8.73221e+07
6  14  7.9041e+07
6  15  4.60907e+07
6  16  4.26012e+07
6  17  3.90476e+07
6  18  4.56459e+07
6  19  4.11917e+07
6  20  4.44152e+07
6  21  5.68354e+07
6  22  7.4778e+07
6  23  1.0171e+08
6  24  1.34944e+08
6  25  1.98783e+08
6  26  2.07782e+08
6  27  1.46188e+08
6  28  1.0093e+08
6  29  1.15354e+08
6  30  5.75892e+07
6  31  4.64082e+07
6  32  4.39341e+07
6  33  4.51292e+07
6  34  1.12042e+08
6  35  4.44587e+07
6  36  3.70033e+07
6  37  3.22438e+07
6  38  3.70164e+07
6  39  2.62455e+07
6  40  3.7099e+07
6  41  4.24729e+07
6  42  7.04284e+07
6  43  8.48592e+07
6  44  8.80384e+07
6  45  8.529e+07
6  46  8.27161e+07
6  47  9.32274e+07
6  48  1.01414e+08
6  49  8.17475e+07
6  50  1.03217e+08
6  51  1.27759e+08
6  52  1.49756e+08
6  53  1.7173e+08
6  54  1.09113e+08
6  55  1.00383e+08
6  56  1.01509e+08
6  57  1.25617e+08
6  58  1.14323e+08
6  59  1.33506e+08
6  60  1.40262e+08
7  0  3.88172e+07
7  1  8.30485e+07
7  2  6.83698e+07
7  3  7.36082e+07
7  4  8.48342e+07
7  5  8.31414e+07
7  6  7.66787e+07
7  7  8.00476e+07
7  8  9.12343e+07
7  9  1.20205e+08
7  10  3.67508e+08
7  11  1.56471e+08
7  12  9.17801e+07
7  13  8.83202e+07
7  14  7.28738e+07
7  15  4.76583e+07
7  16  5.43127e+07
7  17  3.83403e+07
7  18  4.16708e+07
7  19  3.96268e+07
7  20  6.34365e+07
7  21  6.56816e+07
7  22  1.01707e+08
7  23  1.10043e+08
7  24  1.25226e+08
7  25  1.73785e+08
7  26  1.71256e+08
7  27  1.36248e+08
7  28  1.25374e+08
7  29  1.21994e+08
7  30  5.76303e+07
7  31  4.44436e+07
7  32  4.86491e+07
7  33  7.2758e+07
7  34  5.91325e+07
7  35  3.9695e+07
7  36  3.41511e+07
7  37  3.10351e+07
7  38  2.64148e+07
7  39  2.98997e+07
7  40  3.95187e+07
7  41  5.16949e+07
7  42  7.70049e+07
7  43  7.82055e+07
7  44  9.25021e+07
7  45  9.9691e+07
7  46  1.15528e+08
7  47  9.08233e+07
7  48  1.0627e+08
7  49  9.54362e+07
7  50  1.16268e+08
7  51  1.11067e+08
7  52  1.41154e+08
7  53  1.25665e+08
7  54  1.09268e+08
7  55  1.01303e+08
7  56  1.05948e+08
7  57  1.08461e+08
7  58  1.04827e+08
7  59  1.08176e+08
7  60  1.18702e+08
8  0  3.37583e+07
8  1  6.08501e+07
8  2  7.83373e+07
8  3  7.52288e+07
8  4  7.40428e+07
8  5  8.09112e+07
8  6  7.90522e+07
8  7  8.93657e+07
8  8  8.83053e+07
8  9  1.0184e+08
8  10  3.47682e+08
8  11  3.15594e+08
8  12  1.07994e+08
8  13  9.58354e+07
8  14  7.13351e+07
8  15  5.80863e+07
8  16  5.08938e+07
8  17  4.81871e+07
8  18  4.48625e+07
8  19  4.7107e+07
8  20  6.15975e+07
8  21  7.61318e+07
8  22  8.63649e+07
8  23  1.11409e+08
8  24  1.13899e+08
8  25  1.63639e+08
8  26  1.58402e+08
8  27  1.22561e+08
8  28  1.25055e+08
8  29  1.74495e+08
8  30  7.04487e+07
8  31  4.50891e+07
8  32  3.77864e+07
8  33  5.06643e+07
8  34  5.78452e+07
8  35  3.88429e+07
8  36  2.49266e+07
8  37  2.73635e+07
8  38  2.56125e+07
8  39  2.53882e+07
8  40  3.69908e+07
8  41  4.35342e+07
8  42  7.03301e+07
8  43  8.72406e+07
8  44  9.09219e+07
8  45  9.40336e+07
8  46  9.44904e+07
8  47  9.98038e+07
8  48  1.06937e+08
8  49  9.13918e+07
8  50  1.13681e+08
8  51  1.17963e+08
8  52  1.15543e+08
8  53  1.28403e+08
8  54  9.99884e+07
8  55  8.60461e+07
8  56  1.07087e+08
8  57  1.10029e+08
8  58  1.07911e+08
8  59  9.93062e+07
8  60  1.15842e+08
9  0  3.93837e+07
9  1  7.10469e+07
9  2  7.56422e+07
9  3  7.11737e+07
9  4  7.60308e+07
9  5  8.62917e+07
9  6  9.40155e+07
9  7  1.03977e+08
9  8  9.78783e+07
9  9  1.22704e+08
9  10  4.41871e+08
9  11  3.78935e+08
9  12  1.12784e+08
9  13  1.02022e+08
9  14  8.21261e+07
9  15  6.96562e+07
9  16  5.68416e+07
9  17  6.25003e+07
9  18  5.973e+07
9  19  5.32733e+07
9  20  6.8847e+07
9  21  7.19929e+07
9  22  8.29072e+07
9  23  1.05541e+08
9  24  8.85554e+07
9  25  1.31289e+08
9  26  1.44528e+08
9  27  1.34991e+08
9  28  1.20382e+08
9  29  1.07021e+08
9  30  7.08227e+07
9  31  3.97235e+07
9  32  4.7664e+07
9  33  4.09871e+07
9  34  5.7419e+07
9  35  4.72937e+07
9  36  2.56859e+07
9  37  2.67854e+07
9  38  2.31385e+07
9  39  2.74952e+07
9  40  2.41167e+07
9  41  3.48182e+07
9  42  6.51058e+07
9  43  9.10824e+07
9  44  9.38548e+07
9  45  8.02669e+07
9  46  9.71475e+07
9  47  1.02742e+08
9  48  1.06532e+08
9  49  9.00979e+07
9  50  1.26637e+08
9  51  1.29613e+08
9  52  1.21153e+08
9  53  1.05293e+08
9  54  8.62419e+07
9  55  1.04929e+08
9  56  1.03489e+08
9  57  1.17075e+08
9  58  9.29679e+07
9  59  1.08247e+08
9  60  1.02569e+08
10  0  5.56749e+07
10  1  7.53025e+07
10  2  6.26436e+07
10  3  8.82466e+07
10  4  9.49997e+07
10  5  9.76926e+07
10  6  1.02429e+08
10  7  1.1471e+08
10  8  1.18746e+08
10  9  1.31077e+08
10  10  5.78959e+08
10  11  3.70369e+08
10  12  1.38626e+08
10  13  1.39769e+08
10  14  7.25769e+07
10  15  6.63212e+07
10  16  6.65109e+07
10  17  6.60498e+07
10  18  6.25932e+07
10  19  7.10303e+07
10  20  7.40348e+07
10  21  7.64286e+07
10  22  7.53678e+07
10  23  8.84256e+07
10  24  8.65844e+07
10  25  1.10147e+08
10  26  1.38694e+08
10  27  1.1825e+08
10  28  1.01853e+08
10  29  9.67622e+07
10  30  6.66672e+07
10  31  5.76037e+07
10  32  4.11509e+07
10  33  3.16617e+07
10  34  4.94524e+07
10  35  3.89488e+07
10  36  3.40376e+07
10  37  2.98618e+07
10  38  2.523e+07
10  39  2.12109e+07
10  40  3.07754e+07
10  41  3.8283e+07
10  42  4.9754e+07
10  43  7.35119e+07
10  44  7.3874e+07
10  45  1.07344e+08
10  46  8.82201e+07
10  47  9.87824e+07
10  48  8.59728e+07
10  49  1.10339e+08
10  50  1.16814e+08
10  51  1.2127e+08
10  52  1.10683e+08
10  53  1.23366e+08
10  54  9.33132e+07
10  55  9.04681e+07
10  56  9.94827e+07
10  57  1.08842e+08
10  58  9.89564e+07
10  59  1.04977e+08
10  60  1.07372e+08
11  0  5.84681e+07
11  1  7.96308e+07
11  2  7.94884e+07
11  3  9.53801e+07
11  4  9.40249e+07
11  5  1.02432e+08
11  6  1.16096e+08
11  7  1.30328e+08
11  8  1.37326e+08
11  9  1.82839e+08
11  10  1.15041e+09
11  11  2.77199e+08
11  12  1.55255e+08
11  13  1.3484e+08
11  14  9.35495e+07
11  15  8.72397e+07
11  16  7.8132e+07
11  17  7.01233e+07
11  18  6.27118e+07
11  19  5.57151e+07
11  20  7.76143e+07
11  21  7.69721e+07
11  22  6.79305e+07
11  23  8.28117e+07
11  24  9.25484e+07
11  25  9.8315e+07
11  26  1.33569e+08
11  27  1.1699e+08
11  28  1.11571e+08
11  29  9.75249e+07
11  30  6.98649e+07
11  31  6.74436e+07
11  32  5.22965e+07
11  33  3.7168e+07
11  34  3.86742e+07
11  35  3.10283e+07
11  36  2.5105e+07
11  37  2.5037e+07
11  38  2.50545e+07
11  39  3.46545e+07
11  40  3.2368e+07
11  41  3.48554e+07
11  42  5.18625e+07
11  43  6.15535e+07
11  44  6.2227e+07
11  45  8.48861e+07
11  46  8.40898e+07
11  47  9.94816e+07
11  48  1.08894e+08
11  49  9.79977e+07
11  50  1.20936e+08
11  51  1.06063e+08
11  52  1.17152e+08
11  53  1.07409e+08
11  54  1.0109e+08
11  55  1.01788e+08
11  56  8.79972e+07
11  57  9.91379e+07
11  58  8.82441e+07
11  59  1.11689e+08
11  60  9.4437e+07
12  0  5.29948e+07
12  1  7.07015e+07
12  2  7.84676e+07
12  3  8.4011e+07
12  4  8.71007e+07
12  5  9.15121e+07
12  6  1.20604e+08
12  7  1.29113e+08
12  8  1.30369e+08
12  9  1.55712e+08
12  10  5.75603e+08
12  11  2.78117e+08
12  12  1.30161e+08
12  13  1.0735e+08
12  14  1.00521e+08
12  15  8.08102e+07
12  16  8.08491e+07
12  17  7.32774e+07
12  18  7.74713e+07
12  19  6.71421e+07
12  20  8.42059e+07
12  21  9.21513e+07
12  22  7.52312e+07
12  23  8.52388e+07
12  24  7.72138e+07
12  25  1.06654e+08
12  26  1.09807e+08
12  27  1.09625e+08
12  28  1.19226e+08
12  29  1.05661e+08
12  30  8.3111e+07
12  31  7.86125e+07
12  32  5.17898e+07
12  33  3.43715e+07
12  34  4.3634e+07
12  35  3.85587e+07
12  36  3.03555e+07
12  37  2.54736e+07
12  38  2.15482e+07
12  39  2.41292e+07
12  40  3.19935e+07
12  41  3.60132e+07
12  42  4.71501e+07
12  43  4.62965e+07
12  44  5.23077e+07
12  45  8.03015e+07
12  46  9.60711e+07
12  47  8.40303e+07
12  48  8.42637e+07
12  49  1.05884e+08
12  50  1.13277e+08
12  51  1.02248e+08
12  52  1.32583e+08
12  53  9.61727e+07
12  54  9.6363e+07
12  55  9.91431e+07
12  56  1.01501e+08
12  57  9.92819e+07
12  58  9.49408e+07
12  59  1.02433e+08
12  60  9.17437e+07
13  0  4.97003e+07
13  1  7.99302e+07
13  2  8.98942e+07
13  3  8.46693e+07
13  4  8.74988e+07
13  5  1.16028e+08
13  6  1.01922e+08
13  7  1.21432e+08
13  8  1.29264e+08
13  9  1.37726e+08
13  10  4.50908e+08
13  11  1.79453e+08
13  12  1.28034e+08
13  13  1.05053e+08
13  14  9.72979e+07
13  15  7.78998e+07
13  16  8.73754e+07
13  17  7.85116e+07
13  18  6.66387e+07
13  19  7.2816e+07
13  20  9.08486e+07
13  21  8.8621e+07
13  22  6.14824e+07
13  23  7.8271e+07
13  24  7.93485e+07
13  25  1.0916e+08
13  26  1.00671e+08
13  27  1.08967e+08
13  28  1.09429e+08
13  29  8.73904e+07
13  30  7.0602e+07
13  31  7.96715e+07
13  32  5.06248e+07
13  33  3.53093e+07
13  34  3.48637e+07
13  35  3.93216e+07
13  36  2.39586e+07
13  37  2.76648e+07
13  38  2.47519e+07
13  39  2.1951e+07
13  40  3.01278e+07
13  41  2.7338e+07
13  42  4.39093e+07
13  43  4.78657e+07
13  44  5.83722e+07
13  45  6.70866e+07
13  46  6.96076e+07
13  47  7.87747e+07
13  48  6.75397e+07
13  49  8.45653e+07
13  50  1.0161e+08
13  51  8.63667e+07
13  52  1.02183e+08
13  53  9.69651e+07
13  54  9.91422e+07
13  55  1.06592e+08
13  56  1.08153e+08
13  57  1.02701e+08
13  58  8.75314e+07
13  59  9.52515e+07
13  60  9.73333e+07
14  0  5.07043e+07
14  1  8.00738e+07
14  2  7.3021e+07
14  3  8.49932e+07
14  4  9.44699e+07
14  5  1.00676e+08
14  6  1.05734e+08
14  7  1.12908e+08
14  8  1.26283e+08
14  9  1.3544e+08
14  10  3.06828e+08
14  11  1.82258e+08
14  12  1.18838e+08
14  13  1.01552e+08
14  14  7.76405e+07
14  15  8.83036e+07
14  16  1.0871e+08
14  17  8.58576e+07
14  18  7.99327e+07
14  19  1.00082e+08
14  20  7.77377e+07
14  21  9.77511e+07
14  22  8.89975e+07
14  23  8.61023e+07
14  24  9.22683e+07
14  25  1.17072e+08
14  26  9.28103e+07
14  27  1.03052e+08
14  28  1.01692e+08
14  29  9.31676e+07
14  30  6.47316e+07
14  31  8.19043e+07
14  32  8.22863e+07
14  33  5.87817e+07
14  34  3.5776e+07
14  35  3.11338e+07
14  36  3.27238e+07
14  37  3.73596e+07
14  38  2.09644e+07
14  39  1.93356e+07
14  40  1.56375e+07
14  41  2.47074e+07
14  42  3.66553e+07
14  43  4.26443e+07
14  44  4.65289e+07
14  45  5.81924e+07
14  46  5.65582e+07
14  47  7.17214e+07
14  48  7.39787e+07
14  49  7.68556e+07
14  50  9.28054e+07
14  51  9.42767e+07
14  52  9.46959e+07
14  53  9.1337e+07
14  54  8.32989e+07
14  55  1.06902e+08
14  56  1.07048e+08
14  57  1.05942e+08
14  58  9.17206e+07
14  59  7.66992e+07
14  60  9.13182e+07
15  0  6.24595e+07
15  1  6.95124e+07
15  2  8.11671e+07
15  3  8.31553e+07
15  4  8.37634e+07
15  5  9.51594e+07
15  6  1.0385e+08
15  7  1.22261e+08
15  8  1.09045e+08
15  9  1.39315e+08
15  10  2.88711e+08
15  11  1.30248e+08
15  12  9.90304e+07
15  13  9.21612e+07
15  14  8.99324e+07
15  15  1.10443e+08
15  16  1.18631e+08
15  17  9.00398e+07
15  18  9.72603e+07
15  19  8.44209e+07
15  20  9.94471e+07
15  21  9.39074e+07
15  22  8.50427e+07
15  23  8.97658e+07
15  24  9.65199e+07
15  25  1.04602e+08
15  26  1.16647e+08
15  27  1.0351e+08
15  28  1.19851e+08
15  29  8.24634e+07
15  30  7.36682e+07
15  31  7.43894e+07
15  32  8.12967e+07
15  33  5.14702e+07
15  34  3.41158e+07
15  35  3.783e+07
15  36  2.86369e+07
15  37  2.04851e+07
15  38  3.34503e+07
15  39  2.81488e+07
15  40  3.13523e+07
15  41  3.28944e+07
15  42  3.70065e+07
15  43  3.98859e+07
15  44  3.96461e+07
15  45  6.03161e+07
15  46  6.58873e+07
15  47  6.66891e+07
15  48  6.0101e+07
15  49  6.23424e+07
15  50  7.98953e+07
15  51  6.98277e+07
15  52  9.4868e+07
15  53  6.37027e+07
15  54  6.83232e+07
15  55  8.81098e+07
15  56  1.0548e+08
15  57  8.04098e+07
15  58  9.84641e+07
15  59  1.09742e+08
15  60  9.84251e+07
16  0  6.74941e+07
16  1  7.55437e+07
16  2  7.58121e+07
16  3  8.78906e+07
16  4  9.28935e+07
16  5  1.07469e+08
16  6  1.11013e+08
16  7  1.29233e+08
16  8  1.06562e+08
16  9  1.10471e+08
16  10  2.4291e+08
16  11  1.43966e+08
16  12  1.08691e+08
16  13  1.01847e+08
16  14  9.20854e+07
16  15  9.90707e+07
16  16  1.18228e+08
16  17  9.89558e+07
16  18  8.90327e+07
16  19  1.01466e+08
16  20  1.01685e+08
16  21  9.63129e+07
16  22  8.48817e+07
16  23  8.54446e+07
16  24  8.95735e+07
16  25  1.05984e+08
16  26  1.21647e+08
16  27  9.40714e+07
16  28  1.07074e+08
16  29  7.6639e+07
16  30  6.79847e+07
16  31  7.26777e+07
16  32  8.94686e+07
16  33  5.64616e+07
16  34  3.69587e+07
16  35  2.66743e+07
16  36  3.16512e+07
16  37  3.45209e+07
16  38  2.00133e+07
16  39  2.46259e+07
16  40  2.31403e+07
16  41  2.44853e+07
16  42  2.47077e+07
16  43  3.45682e+07
16  44  4.07232e+07
16  45  5.42165e+07
16  46  5.25566e+07
16  47  5.12522e+07
16  48  5.82133e+07
16  49  5.64041e+07
16  50  7.7525e+07
16  51  6.50602e+07
16  52  7.61064e+07
16  53  5.71887e+07
16  54  6.6809e+07
16  55  6.93137e+07
16  56  8.84373e+07
16  57  9.15065e+07
16  58  7.96964e+07
16  59  9.10393e+07
16  60  9.43302e+07
17  0  6.96879e+07
17  1  8.60037e+07
17  2  8.16735e+07
17  3  8.06976e+07
17  4  8.88434e+07
17  5  9.03042e+07
17  6  1.07468e+08
17  7  1.10623e+08
17  8  1.00541e+08
17  9  1.16659e+08
17  10  2.03346e+08
17  11  1.00324e+08
17  12  1.14769e+08
17  13  1.02782e+08
17  14  8.32575e+07
17  15  1.03645e+08
17  16  1.1039e+08
17  17  8.70934e+07
17  18  9.49525e+07
17  19  9.94502e+07
17  20  9.88479e+07
17  21  1.02287e+08
17  22  8.78257e+07
17  23  8.09162e+07
17  24  8.49609e+07
17  25  9.46211e+07
17  26  9.38996e+07
17  27  9.28733e+07
17  28  9.74835e+07
17  29  6.79017e+07
17  30  6.36247e+07
17  31  6.36828e+07
17  32  7.00941e+07
17  33  4.72457e+07
17  34  4.23408e+07
17  35  3.46639e+07
17  36  2.96e+07
17  37  2.90826e+07
17  38  2.44023e+07
17  39  2.92958e+07
17  40  2.73458e+07
17  41  3.06946e+07
17  42  2.89002e+07
17  43  3.42498e+07
17  44  4.79104e+07
17  45  7.15447e+07
17  46  5.49965e+07
17  47  5.38337e+07
17  48  5.04625e+07
17  49  5.0382e+07
17  50  6.30793e+07
17  51  4.85161e+07
17  52  5.79351e+07
17  53  5.10461e+07
17  54  7.00466e+07
17  55  8.562e+07
17  56  8.51764e+07
17  57  8.49867e+07
17  58  9.30192e+07
17  59  7.96498e+07
17  60  7.3131e+07
18  0  6.92897e+07
18  1  7.44752e+07
18  2  7.04558e+07
18  3  8.98679e+07
18  4  8.39824e+07
18  5  1.09834e+08
18  6  1.04871e+08
18  7  1.27364e+08
18  8  1.22044e+08
18  9  1.23157e+08
18  10  1.60723e+08
18  11  1.07284e+08
18  12  8.39674e+07
18  13  9.20481e+07
18  14  1.01972e+08
18  15  9.30859e+07
18  16  1.05503e+08
18  17  1.01678e+08
18  18  9.7419e+07
18  19  9.52199e+07
18  20  1.00541e+08
18  21  1.07154e+08
18  22  1.05565e+08
18  23  1.06388e+08
18  24  8.49225e+07
18  25  1.00068e+08
18  26  1.1388e+08
18  27  1.06282e+08
18  28  9.82007e+07
18  29  7.81001e+07
18  30  6.67923e+07
18  31  6.37249e+07
18  32  6.0158e+07
18  33  3.98859e+07
18  34  3.27828e+07
18  35  3.66224e+07
18  36  2.6802e+07
18  37  3.18884e+07
18  38  2.6117e+07
18  39  2.5412e+07
18  40  2.9469e+07
18  41  2.99834e+07
18  42  2.69956e+07
18  43  2.49171e+07
18  44  6.22576e+07
18  45  6.27748e+07
18  46  6.89527e+07
18  47  4.92141e+07
18  48  5.88154e+07
18  49  5.32228e+07
18  50  5.59192e+07
18  51  5.92392e+07
18  52  5.4047e+07
18  53  5.20073e+07
18  54  6.23981e+07
18  55  8.22469e+07
18  56  8.1775e+07
18  57  7.46317e+07
18  58  7.57172e+07
18  59  7.35681e+07
18  60  8.04701e+07
19  0  6.99103e+07
19  1  7.04739e+07
