row  column  (images_18_844.edf Cu-K*images_18_844.edf Ar-K**2.3)
1  55  1.07761e+07
1  56  1.09563e+07
1  57  4.97545e+06
1  58  7.89885e+06
1  59  9.90174e+06
1  60  7.39576e+06
2  0  5.35862e+06
2  1  587312
2  2  0
2  3  0
2  4  6.82635e+06
2  5  7.02091e+06
2  6  8.82755e+06
2  7  5.44673e+06
2  8  3.41312e+06
2  9  9.48806e+06
2  10  7.64896e+06
2  11  2.75729e+06
2  12  4.75655e+06
2  13  9.46041e+06
2  14  5.00375e+06
2  15  3.69214e+06
2  16  3.37098e+06
2  17  0
2  18  4.28885e+06
2  19  5.74332e+06
2  20  6.90546e+06
2  21  1.09934e+07
2  22  1.0923e+07
2  23  0
2  24  0
2  25  2.14719e+06
2  26  4.06247e+06
2  27  3.69096e+06
2  28  0
2  29  4.062e+06
2  30  1.46998e+06
2  31  6.25112e+06
2  32  2.01294e+06
2  33  3.3008e+06
2  34  9.46008e+06
2  35  8.02234e+06
2  36  0
2  37  1.75728e+06
2  38  3.15645e+06
2  39  1.14731e+07
2  40  2.31827e+06
2  41  3.29961e+06
2  42  9.91906e+06
2  43  7.94002e+06
2  44  1.00459e+07
2  45  1.03136e+07
2  46  3.40812e+06
2  47  5.11786e+06
2  48  5.65039e+06
2  49  1.25575e+07
2  50  1.25162e+07
2  51  1.23578e+07
2  52  1.15562e+07
2  53  5.07548e+06
2  54  5.19897e+06
2  55  7.05986e+06
2  56  1.18722e+07
2  57  8.51774e+06
2  58  1.74267e+06
2  59  5.02267e+06
2  60  4.45558e+06
3  0  2.64146e+06
3  1  0
3  2  3.52435e+06
3  3  2.92791e+06
3  4  1.09721e+07
3  5  4.80827e+06
3  6  9.36001e+06
3  7  1.0834e+07
3  8  0
3  9  3.40188e+06
3  10  0
3  11  9.49268e+06
3  12  2.82637e+06
3  13  9.39176e+06
3  14  1.09996e+07
3  15  0
3  16  3.78779e+06
3  17  3.3138e+06
3  18  3.85566e+06
3  19  3.22856e+06
3  20  0
3  21  0
3  22  6.7302e+06
3  23  9.16889e+06
3  24  6.29362e+06
3  25  0
3  26  7.71708e+06
3  27  3.73187e+06
3  28  0
3  29  3.36562e+06
3  30  2.25033e+06
3  31  1.05114e+07
3  32  6.6888e+06
3  33  4.81892e+06
3  34  7.15028e+06
3  35  9.07272e+06
3  36  2.59698e+06
3  37  1.16494e+06
3  38  2.64816e+06
3  39  1.31583e+06
3  40  4.02532e+06
3  41  1.01144e+07
3  42  1.19335e+07
3  43  1.04859e+07
3  44  1.13319e+07
3  45  7.07728e+06
3  46  1.07533e+07
3  47  1.14639e+07
3  48  1.37559e+07
3  49  1.48354e+07
3  50  5.82524e+06
3  51  8.51165e+06
3  52  1.00185e+07
3  53  1.03115e+07
3  54  8.60578e+06
3  55  6.45176e+06
3  56  8.3762e+06
3  57  1.18483e+07
3  58  6.89233e+06
3  59  6.59044e+06
3  60  3.81892e+06
4  0  0
4  1  518375
4  2  5.11419e+06
4  3  2.60622e+06
4  4  0
4  5  7.34501e+06
4  6  0
4  7  5.20786e+06
4  8  0
4  9  1.96923e+06
4  10  1.25087e+07
4  11  2.82506e+06
4  12  7.44124e+06
4  13  6.1299e+06
4  14  8.3569e+06
4  15  177748
4  16  0
4  17  3.26003e+06
4  18  3.77135e+06
4  19  2.95943e+06
4  20  0
4  21  9.51139e+06
4  22  7.31761e+06
4  23  416920
4  24  0
4  25  9.67937e+06
4  26  1.58759e+06
4  27  4.91416e+06
4  28  9.61585e+06
4  29  1.21916e+07
4  30  2.61173e+06
4  31  8.62079e+06
4  32  0
4  33  2.16359e+06
4  34  1.1482e+06
4  35  0
4  36  0
4  37  4.49758e+06
4  38  4.82598e+06
4  39  2.96237e+06
4  40  1.31783e+07
4  41  1.19291e+07
4  42  9.00184e+06
4  43  6.32534e+06
4  44  1.23679e+07
4  45  1.69194e+07
4  46  1.37238e+07
4  47  9.06523e+06
4  48  5.96805e+06
4  49  8.39111e+06
4  50  8.99956e+06
4  51  4.70422e+06
4  52  1.81837e+07
4  53  1.20543e+07
4  54  1.19137e+07
4  55  1.32576e+07
4  56  5.12635e+06
4  57  8.00424e+06
4  58  6.87181e+06
4  59  1.15221e+07
4  60  3.60716e+06
5  0  0
5  1  7.18079e+06
5  2  11448.4
5  3  8.10139e+06
5  4  4.17622e+06
5  5  2.39304e+06
5  6  4.09941e+06
5  7  3.65389e+06
5  8  9.07948e+06
5  9  8.22033e+06
5  10  1.60903e+06
5  11  8.08934e+06
5  12  1.38704e+07
5  13  7.20542e+06
5  14  4.26431e+06
5  15  0
5  16  5.66476e+06
5  17  1.29065e+07
5  18  3.42397e+06
5  19  0
5  20  236151
5  21  2.28075e+06
5  22  7.54439e+06
5  23  1.85463e+06
5  24  5.76783e+06
5  25  5.20227e+06
5  26  3.64875e+06
5  27  1.08098e+07
5  28  6.52251e+06
5  29  2.32053e+06
5  30  3.32618e+06
5  31  7.17759e+06
5  32  6.26724e+06
5  33  1.18485e+07
5  34  0
5  35  2.51981e+06
5  36  3.01603e+06
5  37  2.08708e+06
5  38  5.94636e+06
5  39  3.01946e+06
5  40  1.38094e+07
5  41  1.47318e+07
5  42  6.76148e+06
5  43  1.78856e+07
5  44  1.89023e+07
5  45  9.97772e+06
5  46  3.69205e+06
5  47  6.17011e+06
5  48  6.68705e+06
5  49  6.87031e+06
5  50  1.30195e+07
5  51  7.99447e+06
5  52  1.70985e+07
5  53  8.12654e+06
5  54  6.76351e+06
5  55  7.83677e+06
5  56  818469
5  57  1.54823e+07
5  58  2.36076e+06
5  59  2.05971e+06
5  60  5.28738e+06
6  0  1.69857e+06
6  1  5.20484e+06
6  2  2.9293e+06
6  3  8.22775e+06
6  4  9.45167e+06
6  5  1.01955e+07
6  6  0
6  7  2.53497e+06
6  8  1.43701e+06
6  9  0
6  10  2.6176e+06
6  11  707170
6  12  9.09773e+06
6  13  8.17981e+06
6  14  1.63763e+06
6  15  6.72891e+06
6  16  1.21879e+07
6  17  1.977e+06
6  18  2.29051e+06
6  19  5.87162e+06
6  20  1.96055e+06
6  21  3.35894e+06
6  22  7.18556e+06
6  23  7.78708e+06
6  24  2.94721e+06
6  25  1.63988e+06
6  26  6.63519e+06
6  27  7.3123e+06
6  28  1.3069e+07
6  29  6.10978e+06
6  30  4.02625e+06
6  31  6.059e+06
6  32  7.21256e+06
6  33  5.26294e+06
6  34  0
6  35  429531
6  36  3.4804e+06
6  37  7.06766e+06
6  38  0
6  39  3.93901e+06
6  40  6.18618e+06
6  41  2.30239e+07
6  42  1.53448e+07
6  43  1.47249e+07
6  44  1.45111e+07
6  45  1.00865e+07
6  46  4.33549e+06
6  47  7.75554e+06
6  48  8.12883e+06
6  49  1.2506e+07
6  50  7.74235e+06
6  51  2.61886e+06
6  52  2.117e+07
6  53  1.57875e+07
6  54  1.18796e+07
6  55  7.45806e+06
6  56  6.93845e+06
6  57  7.84732e+06
6  58  2.50525e+06
6  59  4.61296e+06
6  60  9.31024e+06
7  0  0
7  1  1.36397e+07
7  2  4.91775e+06
7  3  7.74306e+06
7  4  3.84262e+06
7  5  2.36724e+06
7  6  6.81485e+06
7  7  2.56147e+06
7  8  0
7  9  7.70487e+06
7  10  1.59944e+06
7  11  1.90101e+06
7  12  8.86081e+06
7  13  9.22728e+06
7  14  4.68052e+06
7  15  6.00899e+06
7  16  6.42078e+06
7  17  6.83124e+06
7  18  0
7  19  1.29501e+07
7  20  1.35481e+06
7  21  2.63494e+06
7  22  3.51918e+06
7  23  9.57612e+06
7  24  8.06085e+06
7  25  0
7  26  9.03401e+06
7  27  4.33355e+06
7  28  8.88176e+06
7  29  4.46098e+06
7  30  4.75233e+06
7  31  8.72015e+06
7  32  525794
7  33  3.54324e+06
7  34  0
7  35  0
7  36  1.73562e+06
7  37  5.12634e+06
7  38  1.06518e+07
7  39  0
7  40  7.93099e+06
7  41  5.12202e+06
7  42  1.62616e+07
7  43  1.06893e+07
7  44  7.02359e+06
7  45  1.24472e+07
7  46  1.69028e+07
7  47  1.62191e+07
7  48  9.859e+06
7  49  9.55937e+06
7  50  7.09567e+06
7  51  1.15951e+07
7  52  2.44966e+07
7  53  1.29054e+07
7  54  9.27058e+06
7  55  5.22043e+06
7  56  1.14377e+07
7  57  7.67305e+06
7  58  4.31461e+06
7  59  1.13697e+07
7  60  1.52485e+07
8  0  4.00198e+06
8  1  4.09052e+06
8  2  5.44726e+06
8  3  6.4191e+06
8  4  2.75062e+06
8  5  8.07714e+06
8  6  734515
8  7  5.80596e+06
8  8  1.35039e+07
8  9  8.28498e+06
8  10  7.96466e+06
8  11  6.92111e+06
8  12  5.17503e+06
8  13  8.46458e+06
8  14  2.40098e+06
8  15  757636
8  16  4.25417e+06
8  17  6.78926e+06
8  18  0
8  19  743865
8  20  4.89647e+06
8  21  0
8  22  6.37277e+06
8  23  3.13096e+06
8  24  7.91748e+06
8  25  3.73164e+06
8  26  2.3072e+06
8  27  1.20546e+07
8  28  9.94062e+06
8  29  3.13955e+06
8  30  4.41668e+06
8  31  9.06712e+06
8  32  5.49449e+06
8  33  9.38789e+06
8  34  702671
8  35  8.58973e+06
8  36  2.39612e+06
8  37  0
8  38  873955
8  39  0
8  40  2.1941e+06
8  41  1.9345e+06
8  42  386658
8  43  1.40909e+07
8  44  3.07325e+06
8  45  2.76123e+06
8  46  1.17776e+07
8  47  8.49071e+06
8  48  7.35598e+06
8  49  2.66256e+06
8  50  5.73355e+06
8  51  9.17045e+06
8  52  9.05122e+06
8  53  6.59026e+06
8  54  1.01158e+07
8  55  0
8  56  7.39563e+06
8  57  1.02831e+07
8  58  1.21181e+07
8  59  7.57906e+06
8  60  4.66801e+06
9  0  1.14994e+07
9  1  1.06024e+06
9  2  9.37022e+06
9  3  5.03761e+06
9  4  6.6757e+06
9  5  267842
9  6  8.22625e+06
9  7  1.27073e+07
9  8  2.54926e+06
9  9  8.01527e+06
9  10  0
9  11  5.67915e+06
9  12  4.331e+06
9  13  5.35326e+06
9  14  6.18723e+06
9  15  5.15386e+06
9  16  5.78577e+06
9  17  1.0254e+07
9  18  0
9  19  6.64054e+06
9  20  0
9  21  7.46685e+06
9  22  6.87564e+06
9  23  6.96267e+06
9  24  3.09628e+06
9  25  8.96577e+06
9  26  1.24406e+07
9  27  2.39927e+06
9  28  7.71367e+06
9  29  8.34267e+06
9  30  0
9  31  1.23697e+07
9  32  0
9  33  6.20357e+06
9  34  0
9  35  3.81157e+06
9  36  1.58382e+06
9  37  3.62053e+06
9  38  0
9  39  5.76616e+06
9  40  5.68753e+06
9  41  2.99451e+06
9  42  1.41205e+07
9  43  7.62075e+06
9  44  9.70198e+06
9  45  1.1194e+07
9  46  1.9504e+07
9  47  1.06688e+07
9  48  1.19445e+07
9  49  2.3797e+06
9  50  5.87026e+06
9  51  1.16424e+07
9  52  1.51936e+07
9  53  1.04975e+07
9  54  6.58262e+06
9  55  7.09348e+06
9  56  0
9  57  1.52264e+07
9  58  4.80497e+06
9  59  4.60031e+06
9  60  2.64806e+06
10  0  3.08164e+06
10  1  1.13588e+07
10  2  3.82742e+06
10  3  9.69361e+06
10  4  6.54753e+06
10  5  9.65568e+06
10  6  7.44242e+06
10  7  4.95086e+06
10  8  727522
10  9  1.08508e+07
10  10  0
10  11  3.03745e+06
10  12  2.09779e+06
10  13  1.13553e+07
10  14  2.99521e+06
10  15  5.33879e+06
10  16  7.70981e+06
10  17  8.60988e+06
10  18  8.29713e+06
10  19  1.06448e+07
10  20  3.55941e+06
10  21  4.51226e+06
10  22  0
10  23  7.2086e+06
10  24  6.05886e+06
10  25  7.54339e+06
10  26  0
10  27  6.38583e+06
10  28  3.20186e+06
10  29  3.19938e+06
10  30  4.1378e+06
10  31  6.92252e+06
10  32  3.85466e+06
10  33  8.24806e+06
10  34  5.40568e+06
10  35  6.0422e+06
10  36  7.07277e+06
10  37  0
10  38  8.32377e+06
10  39  5.92357e+06
10  40  0
10  41  5.68791e+06
10  42  5.11647e+06
10  43  8.42293e+06
10  44  5.88328e+06
10  45  1.91785e+07
10  46  5.30201e+06
10  47  1.08902e+07
10  48  5.18654e+06
10  49  8.35457e+06
10  50  1.08623e+07
10  51  5.47348e+06
10  52  1.4245e+07
10  53  9.15952e+06
10  54  5.08585e+06
10  55  8.39692e+06
10  56  1.0002e+07
10  57  9.52772e+06
10  58  7.70358e+06
10  59  7.44003e+06
10  60  597379
11  0  3.55165e+06
11  1  9.64542e+06
11  2  3.58428e+06
11  3  1.21207e+07
11  4  9.3164e+06
11  5  7.00351e+06
11  6  1.12754e+07
11  7  3.00431e+06
11  8  9.08757e+06
11  9  4.08331e+06
11  10  0
11  11  1.91025e+06
11  12  8.79325e+06
11  13  5.33266e+06
11  14  6.68446e+06
11  15  9.38005e+06
11  16  8.83527e+06
11  17  4.87483e+06
11  18  477056
11  19  7.59759e+06
11  20  0
11  21  5.4223e+06
11  22  3.63432e+06
11  23  1.60203e+06
11  24  5.24711e+06
11  25  4.75678e+06
11  26  8.78475e+06
11  27  5.61515e+06
11  28  5.60377e+06
11  29  4.75738e+06
11  30  1.53811e+07
11  31  0
11  32  0
11  33  4.22575e+06
11  34  8.57965e+06
11  35  1.3469e+06
11  36  0
11  37  1.75587e+06
11  38  0
11  39  0
11  40  7.84886e+06
11  41  5.25662e+06
11  42  2.41188e+06
11  43  8.34404e+06
11  44  1.27954e+06
11  45  9.65837e+06
11  46  963721
11  47  9.89409e+06
11  48  8.20308e+06
11  49  2.69826e+06
11  50  1.43013e+07
11  51  3.61092e+06
11  52  8.94889e+06
11  53  4.30596e+06
11  54  1.20759e+07
11  55  6.38541e+06
11  56  9.29937e+06
11  57  4.38574e+06
11  58  7.43243e+06
11  59  0
11  60  8.96371e+06
12  0  7.10022e+06
12  1  6.91153e+06
12  2  4.44624e+06
12  3  1.08986e+07
12  4  1.03334e+07
12  5  7.0451e+06
12  6  138390
12  7  2.78364e+06
12  8  2.5094e+06
12  9  5.89345e+06
12  10  0
12  11  6.5519e+06
12  12  9.43513e+06
12  13  6.36368e+06
12  14  2.40265e+06
12  15  7.22057e+06
12  16  5.87912e+06
12  17  2.36971e+06
12  18  7.02742e+06
12  19  8.5698e+06
12  20  5.33751e+06
12  21  1.74022e+06
12  22  4.97503e+06
12  23  24420.2
12  24  2.21429e+06
12  25  2.49589e+06
12  26  41791.1
12  27  3.01945e+06
12  28  3.71542e+06
12  29  7.99171e+06
12  30  3.1167e+06
12  31  4.25796e+06
12  32  1.78665e+06
12  33  5.81639e+06
12  34  2.25007e+06
12  35  8.40146e+06
12  36  739531
12  37  2.63257e+06
12  38  5.77136e+06
12  39  2.72373e+06
12  40  3.00827e+06
12  41  5.35557e+06
12  42  572589
12  43  1.1591e+07
12  44  285664
12  45  4.9216e+06
12  46  4.1473e+06
12  47  7.46441e+06
12  48  9.28042e+06
12  49  1.38053e+06
12  50  5.0702e+06
12  51  5.53126e+06
12  52  4.47865e+06
12  53  8.59186e+06
12  54  0
12  55  1.45514e+07
12  56  1.27013e+07
12  57  7.19504e+06
12  58  4.7831e+06
12  59  0
12  60  1.01794e+07
13  0  0
13  1  4.86275e+06
13  2  6.1516e+06
13  3  5.13655e+06
13  4  5.7605e+06
13  5  9.15062e+06
13  6  6.24969e+06
13  7  6.65044e+06
13  8  1.12349e+07
13  9  6.92738e+06
13  10  645784
13  11  1.15946e+07
13  12  4.1711e+06
13  13  1.04649e+07
13  14  1.27962e+06
13  15  9.46273e+06
13  16  6.74405e+06
13  17  1.1961e+07
13  18  1.52283e+06
13  19  4.95727e+06
13  20  1.23559e+07
13  21  3.0691e+06
13  22  0
13  23  0
13  24  7.87858e+06
13  25  8.38262e+06
13  26  1.91838e+06
13  27  737449
13  28  3.50023e+06
13  29  8.3917e+06
13  30  1.15832e+07
13  31  5.77743e+06
13  32  2.59226e+06
13  33  545098
13  34  1.4245e+06
13  35  2.3342e+06
13  36  0
13  37  1.30682e+06
13  38  4.06157e+06
13  39  3.48238e+06
13  40  0
13  41  6.66859e+06
13  42  1.00553e+07
13  43  8.11381e+06
13  44  7.07011e+06
13  45  4.36639e+06
13  46  0
13  47  0
13  48  1.0577e+07
13  49  8.10426e+06
13  50  7.20787e+06
13  51  6.9152e+06
13  52  5.12646e+06
13  53  8.20618e+06
13  54  8.63533e+06
13  55  9.96422e+06
13  56  5.87392e+06
13  57  7.86786e+06
13  58  4.67952e+06
13  59  1.23328e+07
13  60  7.13897e+06
14  0  4.12815e+06
14  1  8.16854e+06
14  2  6.69343e+06
14  3  1.28591e+06
14  4  6.69912e+06
14  5  7.57268e+06
14  6  4.82925e+06
14  7  8.05228e+06
14  8  4.30695e+06
14  9  3.64679e+06
14  10  0
14  11  2.80753e+06
14  12  1.17621e+07
14  13  1.33346e+07
14  14  7.63215e+06
14  15  8.17121e+06
14  16  6.30943e+06
14  17  6.41659e+06
14  18  4.35082e+06
14  19  5.07961e+06
14  20  9.89123e+06
14  21  1.29796e+07
14  22  6.681e+06
14  23  9.43903e+06
14  24  2.15392e+06
14  25  1.09461e+07
14  26  1.03346e+07
14  27  6.26837e+06
14  28  8.96139e+06
14  29  1.4489e+07
14  30  6.38717e+06
14  31  6.36413e+06
14  32  1.13688e+07
14  33  5.00058e+06
14  34  8.82248e+06
14  35  498721
14  36  5.02792e+06
14  37  930952
14  38  6.85337e+06
14  39  6.37548e+06
14  40  7.55018e+06
14  41  4.80402e+06
14  42  4.18464e+06
14  43  0
14  44  4.35747e+06
14  45  2.07906e+06
14  46  6.82972e+06
14  47  9.49982e+06
14  48  7.91825e+06
14  49  1.26106e+07
14  50  2.63092e+06
14  51  6.53209e+06
14  52  1.13315e+07
14  53  3.05819e+06
14  54  5.57694e+06
14  55  8.07028e+06
14  56  1.52304e+06
14  57  7.04668e+06
14  58  5.97032e+06
14  59  3.2907e+06
14  60  3.86205e+06
15  0  6.09172e+06
15  1  4.84879e+06
15  2  7.63578e+06
15  3  1.57545e+07
15  4  1.18257e+07
15  5  8.63228e+06
15  6  8.27715e+06
15  7  7.60769e+06
15  8  8.44186e+06
15  9  8.70017e+06
15  10  664997
15  11  7.23813e+06
15  12  9.47067e+06
15  13  2.98013e+06
15  14  2.33437e+06
15  15  6.00942e+06
15  16  7.67512e+06
15  17  0
15  18  3.1288e+06
15  19  1.17344e+07
15  20  1.21506e+07
15  21  2.97475e+06
15  22  3.85718e+06
15  23  215677
15  24  5.2472e+06
15  25  6.13989e+06
15  26  868481
15  27  2.94839e+06
15  28  135271
15  29  5.6173e+06
15  30  8.59092e+06
15  31  6.5592e+06
15  32  5.42595e+06
15  33  0
15  34  0
15  35  9.28612e+06
15  36  0
15  37  1.51011e+06
15  38  521813
15  39  4.46418e+06
15  40  0
15  41  6.56239e+06
15  42  3.29005e+06
15  43  9.14471e+06
15  44  1.96651e+06
15  45  0
15  46  6.55572e+06
15  47  1.28622e+07
15  48  0
15  49  8.28569e+06
15  50  410622
15  51  8.10515e+06
15  52  1.32413e+07
15  53  1.10552e+07
15  54  4.92906e+06
15  55  8.64379e+06
15  56  1.26425e+07
15  57  395508
15  58  2.4692e+06
15  59  707474
15  60  883935
16  0  2.209e+06
16  1  4.97265e+06
16  2  1.14352e+07
16  3  6.91051e+06
16  4  6.13216e+06
16  5  4.84584e+06
16  6  6.51962e+06
16  7  5.47928e+06
16  8  3.31306e+06
16  9  6.14254e+06
16  10  5.81619e+06
16  11  7.02767e+06
16  12  1.43452e+07
16  13  1.05949e+06
16  14  2.64744e+06
16  15  9.85468e+06
16  16  7.20635e+06
16  17  3.22333e+06
16  18  1.07228e+07
16  19  3.87419e+06
16  20  5.50117e+06
16  21  1.0974e+07
16  22  0
16  23  2.37897e+06
16  24  4.54152e+06
16  25  229872
16  26  2.75892e+06
16  27  6.55518e+06
16  28  3.97597e+06
16  29  1.08749e+07
16  30  1.19095e+07
16  31  4.46362e+06
16  32  0
16  33  3.69897e+06
16  34  5.90551e+06
16  35  1.05238e+07
16  36  0
16  37  0
16  38  9.18184e+06
16  39  5.99932e+06
16  40  2.32138e+06
16  41  5.84478e+06
16  42  0
16  43  184378
16  44  1.38863e+06
16  45  0
16  46  73065.6
16  47  6.71132e+06
16  48  2.8784e+06
16  49  6.38217e+06
16  50  3.42651e+06
16  51  9.63729e+06
16  52  2.00899e+06
16  53  9.95902e+06
16  54  8.65342e+06
16  55  4.04528e+06
16  56  4.17876e+06
16  57  5.86915e+06
16  58  3.25122e+06
16  59  3.45108e+06
16  60  2.59612e+06
17  0  4.15948e+06
17  1  8.25497e+06
17  2  7.66764e+06
17  3  3.97279e+06
17  4  4.40844e+06
17  5  7.33944e+06
17  6  1.01922e+07
17  7  6.09886e+06
17  8  6.79356e+06
17  9  5.34362e+06
17  10  3.00123e+06
17  11  0
17  12  5.5445e+06
17  13  5.27518e+06
17  14  35725.3
17  15  9.78077e+06
17  16  3.81412e+06
17  17  6.50404e+06
17  18  6.17351e+06
17  19  5.79654e+06
17  20  199721
17  21  8.37451e+06
17  22  4.92801e+06
17  23  9.96204e+06
17  24  3.50201e+06
17  25  7.79356e+06
17  26  5.0406e+06
17  27  1.40748e+07
17  28  1.71356e+06
17  29  6.80167e+06
17  30  1.39882e+07
17  31  3.93389e+06
17  32  0
17  33  0
17  34  4.38589e+06
17  35  0
17  36  0
17  37  0
17  38  3.61392e+06
17  39  5.71742e+06
17  40  1.19872e+07
17  41  499317
17  42  3.75847e+06
17  43  0
17  44  4.62717e+06
17  45  1.00237e+06
17  46  6.52079e+06
17  47  1.40164e+06
17  48  4.12927e+06
17  49  2.17393e+06
17  50  453409
17  51  734558
17  52  5.92977e+06
17  53  1.2219e+07
17  54  9.03376e+06
17  55  1.33992e+07
17  56  951584
17  57  694372
17  58  6.2765e+06
17  59  5.09946e+06
17  60  9.52354e+06
18  0  668199
18  1  4.00109e+06
18  2  5.44156e+06
18  3  1.03333e+07
18  4  8.4297e+06
18  5  9.88938e+06
18  6  1.20375e+07
18  7  1.01783e+07
18  8  4.8605e+06
18  9  1.00423e+07
18  10  9.72529e+06
18  11  2.04157e+06
18  12  2.30254e+06
18  13  8.13006e+06
18  14  4.48258e+06
18  15  1.43503e+06
18  16  221950
18  17  1.05373e+07
18  18  1.52167e+06
18  19  1.21745e+07
18  20  1.34706e+07
18  21  1.41927e+07
18  22  1.32843e+07
18  23  4.95314e+06
18  24  7.41418e+06
18  25  6.54089e+06
18  26  2.85628e+06
18  27  1.28427e+06
18  28  5.54808e+06
18  29  9.93441e+06
18  30  7.48126e+06
18  31  6.88424e+06
18  32  5.63191e+06
18  33  0
18  34  1.68611e+06
18  35  1.47483e+06
18  36  1.69777e+06
18  37  0
18  38  2.41096e+06
18  39  1.23024e+06
18  40  0
18  41  3.76558e+06
18  42  0
18  43  2.16768e+06
18  44  1.82681e+06
18  45  0
18  46  5.77996e+06
18  47  6.65089e+06
18  48  1.12416e+06
18  49  0
18  50  2.17461e+06
18  51  0
18  52  1.96145e+06
18  53  1.00139e+07
18  54  6.47691e+06
18  55  1.04632e+07
18  56  4.09947e+06
18  57  5.70057e+06
18  58  2.48166e+06
18  59  7.33997e+06
18  60  4.93873e+06
19  0  9.30706e+06
19  1  5.17205e+06
19  2  4.0412e+06
19  3  1.03715e+07
19  4  9.63651e+06
19  5  5.92458e+06
19  6  6.84491e+06
19  7  1.12115e+07
19  8  5.05622e+06
19  9  9.80038e+06
19  10  6.37749e+06
19  11  4.6337e+06
19  12  9.657e+06
19  13  6.3532e+06
19  14  1.56759e+06
19  15  0
19  16  6.65661e+06
19  17  7.07543e+06
19  18  0
19  19  3.04957e+06
19  20  4.89804e+06
19  21  196042
19  22  0
19  23  5.51407e+06
19  24  8.68702e+06
19  25  5.88419e+06
19  26  3.50616e+06
19  27  7.37614e+06
19  28  2.45957e+06
19  29  4.67188e+06
19  30  2.35221e+06
19  31  5.25738e+06
19  32  1.82126e+06
19  33  3.78902e+06
19  34  0
19  35  1.84154e+06
19  36  1.8522e+06
19  37  4.82239e+06
19  38  2.97828e+06
19  39  3.53909e+06
19  40  4.9512e+06
19  41  395760
19  42  1.50378e+06
19  43  0
19  44  0
19  45  6.40792e+06
19  46  0
19  47  0
19  48  8.68184e+06
19  49  9.16023e+06
19  50  4.7079e+06
19  51  1.97312e+06
19  52  4.76399e+06
19  53  0
19  54  7.42133e+06
19  55  4.55567e+06
19  56  9.56286e+06
19  57  7.20438e+06
19  58  0
19  59  4.8578e+06
19  60  1.71403e+07
20  0  1.64683e+07
20  1  1.23621e+07
20  2  0
20  3  2.21567e+06
20  4  1.08832e+07
20  5  2.39835e+06
20  6  4.36674e+06
20  7  1.43114e+07
20  8  4.15841e+06
20  9  1.12802e+07
20  10  9.89696e+06
20  11  7.59045e+06
20  12  1.33324e+07
20  13  6.62097e+06
20  14  1.49683e+07
20  15  6.33506e+06
20  16  6.26156e+06
20  17  6.7289e+06
20  18  2.99497e+06
20  19  6.09179e+06
20  20  1.16417e+07
20  21  1.20962e+07
20  22  4.776e+06
20  23  7.47835e+06
20  24  4.29995e+06
20  25  6.36477e+06
20  26  1.70683e+06
20  27  2.30943e+06
20  28  0
20  29  9.05163e+06
20  30  5.0745e+06
