row  column  (images_18_844.edf S-K*images_18_844.edf Ar-K**2.3)
10  60  0
11  0  0
11  1  0
11  2  9.22365e+06
11  3  1.38342e+07
11  4  1.14589e+07
11  5  9.94608e+06
11  6  0
11  7  0
11  8  1.20783e+07
11  9  1.26705e+07
