row  column  (images_15_227.edf Fe-K*images_15_227.edf Ar-K**2.3)
4  20  1.11193e+08
4  21  9.66971e+07
4  22  7.47906e+07
4  23  9.18033e+07
4  24  8.28223e+07
4  25  1.00496e+08
4  26  9.03653e+07
4  27  6.45163e+07
4  28  6.71085e+07
4  29  6.88923e+07
4  30  7.86999e+07
4  31  9.36915e+07
4  32  9.20481e+07
4  33  8.41302e+07
4  34  7.68881e+07
4  35  8.22297e+07
4  36  6.23827e+07
4  37  7.70774e+07
4  38  1.05979e+08
4  39  1.04984e+08
4  40  9.46648e+07
4  41  1.31069e+08
4  42  1.2144e+08
4  43  1.25501e+08
4  44  1.19184e+08
4  45  1.45784e+08
4  46  1.29051e+08
4  47  9.31791e+07
4  48  8.59794e+07
4  49  8.88569e+07
4  50  1.09418e+08
4  51  9.96379e+07
4  52  1.22353e+08
4  53  8.95763e+07
4  54  8.50306e+07
4  55  7.8382e+07
4  56  7.86624e+07
4  57  6.25999e+07
4  58  7.07192e+07
4  59  1.16979e+08
4  60  9.4461e+07
4  61  7.30634e+07
4  62  5.79234e+07
4  63  5.78407e+07
4  64  5.79852e+07
4  65  4.77923e+07
4  66  5.37465e+07
4  67  8.3072e+07
4  68  9.05324e+07
4  69  8.48719e+07
4  70  8.59629e+07
4  71  9.23963e+07
4  72  9.64231e+07
4  73  9.02319e+07
4  74  9.15302e+07
4  75  9.16423e+07
4  76  8.17315e+07
4  77  9.27655e+07
4  78  1.0535e+08
4  79  1.22258e+08
4  80  1.103e+08
4  81  9.05532e+07
4  82  7.37607e+07
4  83  7.65632e+07
4  84  8.02575e+07
4  85  6.89231e+07
4  86  8.25661e+07
4  87  8.86433e+07
4  88  7.88154e+07
4  89  7.44591e+07
4  90  7.71901e+07
4  91  9.05455e+07
4  92  9.3659e+07
4  93  8.98378e+07
4  94  7.43733e+07
4  95  8.61849e+07
4  96  8.67333e+07
4  97  8.41239e+07
4  98  7.78952e+07
4  99  7.40537e+07
4  100  1.01879e+08
5  0  6.9283e+07
5  1  8.22807e+07
5  2  9.57841e+07
5  3  9.70468e+07
5  4  8.74667e+07
5  5  9.60003e+07
5  6  1.1589e+08
5  7  1.4946e+08
5  8  1.22152e+08
5  9  1.13877e+08
5  10  1.20378e+08
5  11  1.40046e+08
5  12  2.18843e+08
5  13  1.70357e+08
5  14  1.86411e+08
5  15  2.36982e+08
5  16  1.58372e+08
5  17  1.30851e+08
5  18  1.4447e+08
5  19  1.17993e+08
5  20  1.06373e+08
5  21  9.16405e+07
5  22  8.94535e+07
5  23  1.13605e+08
5  24  9.35214e+07
5  25  7.49876e+07
5  26  9.06223e+07
5  27  8.98523e+07
5  28  7.50715e+07
5  29  8.73074e+07
5  30  7.75416e+07
5  31  6.97063e+07
5  32  9.47871e+07
5  33  9.96718e+07
5  34  7.78053e+07
5  35  8.87509e+07
5  36  7.84302e+07
5  37  8.54853e+07
5  38  9.05065e+07
5  39  9.37131e+07
5  40  9.7256e+07
5  41  1.31568e+08
5  42  1.2321e+08
5  43  1.24414e+08
5  44  1.14509e+08
5  45  1.46328e+08
5  46  1.15816e+08
5  47  9.75617e+07
5  48  9.93201e+07
5  49  9.67972e+07
5  50  1.01466e+08
5  51  1.03872e+08
5  52  1.11887e+08
5  53  1.01669e+08
5  54  8.39416e+07
5  55  6.93971e+07
5  56  8.02598e+07
5  57  9.13554e+07
5  58  8.00411e+07
5  59  8.36302e+07
5  60  8.26427e+07
5  61  7.17541e+07
5  62  6.04466e+07
5  63  6.54899e+07
5  64  6.02868e+07
5  65  5.6128e+07
5  66  6.7295e+07
5  67  7.41109e+07
5  68  7.78997e+07
5  69  8.13247e+07
5  70  9.92296e+07
5  71  1.13041e+08
5  72  8.91192e+07
5  73  9.70632e+07
5  74  8.99919e+07
5  75  8.73613e+07
5  76  7.62581e+07
5  77  8.87378e+07
5  78  8.64989e+07
5  79  8.78466e+07
5  80  1.07582e+08
5  81  9.33675e+07
5  82  7.16665e+07
5  83  9.722e+07
5  84  7.01969e+07
5  85  6.57757e+07
5  86  9.07641e+07
5  87  8.58737e+07
5  88  7.95374e+07
5  89  8.41801e+07
5  90  7.0335e+07
5  91  8.32033e+07
5  92  7.73352e+07
5  93  1.04172e+08
5  94  8.46938e+07
5  95  8.75985e+07
5  96  7.71883e+07
5  97  7.18476e+07
5  98  8.86039e+07
5  99  1.03278e+08
5  100  9.74856e+07
6  0  5.13539e+07
6  1  9.05714e+07
6  2  9.75681e+07
6  3  1.13219e+08
6  4  9.13964e+07
6  5  9.36158e+07
6  6  1.07075e+08
6  7  1.25775e+08
6  8  1.27108e+08
6  9  1.19071e+08
6  10  1.22977e+08
6  11  1.40384e+08
6  12  1.9103e+08
6  13  1.88307e+08
6  14  2.25274e+08
6  15  2.34211e+08
6  16  1.70017e+08
6  17  1.52814e+08
6  18  1.27366e+08
6  19  1.2573e+08
6  20  1.10704e+08
6  21  8.9979e+07
6  22  8.78831e+07
6  23  7.55638e+07
6  24  8.86952e+07
6  25  8.82928e+07
6  26  9.50206e+07
6  27  5.63729e+07
6  28  8.21224e+07
6  29  8.67363e+07
6  30  8.37741e+07
6  31  9.99597e+07
6  32  9.85318e+07
6  33  8.59362e+07
6  34  9.37344e+07
6  35  7.44086e+07
6  36  7.74317e+07
6  37  9.1765e+07
6  38  9.48593e+07
6  39  1.11241e+08
6  40  1.10565e+08
6  41  1.26932e+08
6  42  1.18526e+08
6  43  1.14923e+08
6  44  1.0894e+08
6  45  1.34087e+08
6  46  1.15443e+08
6  47  1.02142e+08
6  48  7.26575e+07
6  49  1.06787e+08
6  50  1.0672e+08
6  51  1.07194e+08
6  52  1.18921e+08
6  53  1.14106e+08
6  54  9.14257e+07
6  55  8.27411e+07
6  56  8.42376e+07
6  57  6.69942e+07
6  58  7.35624e+07
6  59  8.93732e+07
6  60  1.07196e+08
6  61  7.39227e+07
6  62  8.1884e+07
6  63  5.09775e+07
6  64  8.21088e+07
6  65  6.67955e+07
6  66  7.19271e+07
6  67  6.80445e+07
6  68  8.38744e+07
6  69  9.90135e+07
6  70  1.00542e+08
6  71  1.02498e+08
6  72  1.09385e+08
6  73  9.81919e+07
6  74  9.64715e+07
6  75  1.16817e+08
6  76  9.24084e+07
6  77  9.7328e+07
6  78  9.18763e+07
6  79  8.84091e+07
6  80  8.69835e+07
6  81  8.07912e+07
6  82  7.28107e+07
6  83  7.60319e+07
6  84  6.56972e+07
6  85  7.73168e+07
6  86  8.08583e+07
6  87  8.92997e+07
6  88  9.43753e+07
6  89  7.42537e+07
6  90  8.48257e+07
6  91  8.37921e+07
6  92  8.14811e+07
6  93  7.86106e+07
6  94  9.22017e+07
6  95  9.78659e+07
6  96  8.11598e+07
6  97  7.29083e+07
6  98  9.80009e+07
6  99  7.67456e+07
6  100  9.14947e+07
7  0  8.30398e+07
7  1  1.05059e+08
7  2  1.19896e+08
7  3  9.77255e+07
7  4  1.00996e+08
7  5  1.11008e+08
7  6  1.21973e+08
7  7  1.40868e+08
7  8  1.26758e+08
7  9  1.39658e+08
7  10  1.22404e+08
7  11  1.69284e+08
7  12  2.24074e+08
7  13  2.13154e+08
7  14  2.37237e+08
7  15  2.1939e+08
7  16  1.90348e+08
7  17  1.32851e+08
7  18  1.13142e+08
7  19  1.50196e+08
7  20  1.24668e+08
7  21  1.21417e+08
7  22  9.62294e+07
7  23  9.77672e+07
7  24  9.18696e+07
7  25  9.13361e+07
7  26  8.03622e+07
7  27  8.39316e+07
7  28  7.90958e+07
7  29  7.11284e+07
7  30  7.65203e+07
7  31  8.56602e+07
7  32  7.51389e+07
7  33  8.07418e+07
7  34  7.93207e+07
7  35  8.7853e+07
7  36  6.71858e+07
7  37  8.92049e+07
7  38  9.25609e+07
7  39  1.04861e+08
7  40  1.14429e+08
7  41  1.42659e+08
7  42  1.2157e+08
7  43  1.16957e+08
7  44  1.07201e+08
7  45  1.3569e+08
7  46  1.1214e+08
7  47  9.38337e+07
7  48  8.32722e+07
7  49  8.06283e+07
7  50  1.04672e+08
7  51  1.06904e+08
7  52  1.26766e+08
7  53  8.54622e+07
7  54  1.03038e+08
7  55  9.29798e+07
7  56  8.77964e+07
7  57  7.02901e+07
7  58  7.06706e+07
7  59  9.44667e+07
7  60  9.05102e+07
7  61  6.99334e+07
7  62  6.52579e+07
7  63  5.75852e+07
7  64  7.32903e+07
7  65  6.92809e+07
7  66  5.20805e+07
7  67  6.9618e+07
7  68  9.2334e+07
7  69  8.19857e+07
7  70  1.15905e+08
7  71  1.16007e+08
7  72  1.03015e+08
7  73  9.60369e+07
7  74  1.3357e+08
7  75  9.09655e+07
7  76  8.82095e+07
7  77  9.22163e+07
7  78  9.33098e+07
7  79  1.03642e+08
7  80  8.13146e+07
7  81  8.99678e+07
7  82  7.27861e+07
7  83  9.27612e+07
7  84  7.98979e+07
7  85  6.78084e+07
7  86  8.9862e+07
7  87  8.90927e+07
7  88  7.95397e+07
7  89  9.18213e+07
7  90  7.61748e+07
7  91  8.2672e+07
7  92  7.73269e+07
7  93  9.41071e+07
7  94  8.25434e+07
7  95  7.51753e+07
7  96  8.77729e+07
7  97  9.41425e+07
7  98  8.58218e+07
7  99  8.26159e+07
7  100  1.06717e+08
8  0  7.79146e+07
8  1  7.7866e+07
8  2  9.2382e+07
8  3  9.89853e+07
8  4  9.89425e+07
8  5  1.0347e+08
8  6  1.15497e+08
8  7  1.17369e+08
8  8  1.05873e+08
8  9  1.40585e+08
8  10  1.43129e+08
8  11  1.3977e+08
8  12  1.86293e+08
8  13  2.09548e+08
8  14  2.89577e+08
8  15  2.32381e+08
8  16  1.87884e+08
8  17  1.2439e+08
8  18  1.4352e+08
8  19  1.2666e+08
8  20  1.16175e+08
8  21  1.15225e+08
8  22  9.12159e+07
8  23  7.89086e+07
8  24  8.57848e+07
8  25  8.33529e+07
8  26  9.74295e+07
8  27  8.29841e+07
8  28  7.96735e+07
8  29  8.07591e+07
8  30  6.79905e+07
8  31  9.19707e+07
8  32  8.6541e+07
8  33  1.23805e+08
8  34  8.69527e+07
8  35  8.75512e+07
8  36  8.52465e+07
8  37  8.34684e+07
8  38  8.77998e+07
8  39  1.06118e+08
8  40  1.21407e+08
8  41  1.45133e+08
8  42  1.27449e+08
8  43  1.06638e+08
8  44  1.37942e+08
8  45  1.13728e+08
8  46  9.28731e+07
8  47  9.52248e+07
8  48  9.58699e+07
8  49  1.15404e+08
8  50  9.04711e+07
8  51  9.35127e+07
8  52  9.30078e+07
8  53  9.35262e+07
8  54  7.43402e+07
8  55  1.00655e+08
8  56  7.46315e+07
8  57  7.7901e+07
8  58  7.14701e+07
8  59  9.49317e+07
8  60  8.93828e+07
8  61  6.97082e+07
8  62  6.04724e+07
8  63  6.88672e+07
8  64  5.90891e+07
8  65  5.40336e+07
8  66  5.8046e+07
8  67  5.50553e+07
8  68  8.70041e+07
8  69  9.34801e+07
8  70  1.18615e+08
8  71  1.21348e+08
8  72  1.17045e+08
8  73  1.05693e+08
8  74  9.21422e+07
8  75  1.04152e+08
8  76  1.06818e+08
8  77  8.90541e+07
8  78  7.73392e+07
8  79  9.54668e+07
8  80  8.4015e+07
8  81  7.30231e+07
8  82  7.72629e+07
8  83  8.33144e+07
8  84  8.8424e+07
8  85  7.00611e+07
8  86  8.37901e+07
8  87  7.87742e+07
8  88  8.16647e+07
8  89  7.67421e+07
8  90  7.98711e+07
8  91  7.15589e+07
8  92  7.47626e+07
8  93  7.33193e+07
8  94  8.20917e+07
8  95  7.29073e+07
8  96  8.71878e+07
8  97  8.9201e+07
8  98  8.00179e+07
8  99  1.06164e+08
8  100  6.67814e+07
9  0  7.19343e+07
9  1  8.45299e+07
9  2  1.00969e+08
9  3  9.59137e+07
9  4  9.58165e+07
9  5  8.80291e+07
9  6  1.11987e+08
9  7  1.04487e+08
9  8  1.24889e+08
9  9  1.31356e+08
9  10  1.40948e+08
9  11  1.94452e+08
9  12  2.13297e+08
9  13  2.23882e+08
9  14  3.25758e+08
9  15  2.99007e+08
9  16  2.01494e+08
9  17  1.29742e+08
9  18  1.17487e+08
9  19  1.13503e+08
9  20  1.22178e+08
9  21  1.18381e+08
9  22  8.32284e+07
9  23  8.29064e+07
9  24  8.70071e+07
9  25  8.10739e+07
9  26  8.89511e+07
9  27  9.13508e+07
9  28  8.11903e+07
9  29  8.68113e+07
9  30  1.01541e+08
9  31  9.52337e+07
9  32  6.99752e+07
9  33  9.92783e+07
9  34  9.07673e+07
9  35  1.0709e+08
9  36  8.75517e+07
9  37  6.99039e+07
9  38  1.03696e+08
9  39  1.17506e+08
9  40  1.34044e+08
9  41  1.46582e+08
9  42  1.07375e+08
9  43  9.96864e+07
9  44  1.07975e+08
9  45  1.24868e+08
9  46  1.1615e+08
9  47  1.12676e+08
9  48  9.10249e+07
9  49  1.10412e+08
9  50  8.79178e+07
9  51  1.04917e+08
9  52  1.05238e+08
9  53  8.02455e+07
9  54  9.20247e+07
9  55  9.79105e+07
9  56  9.41192e+07
9  57  8.40337e+07
9  58  7.22028e+07
9  59  1.06216e+08
9  60  8.49454e+07
9  61  7.0969e+07
9  62  5.28388e+07
9  63  5.68837e+07
9  64  7.91683e+07
9  65  6.22173e+07
9  66  6.36182e+07
9  67  6.91751e+07
9  68  7.39335e+07
9  69  7.88109e+07
9  70  1.16947e+08
9  71  1.11688e+08
9  72  9.16017e+07
9  73  1.10653e+08
9  74  9.85967e+07
9  75  1.22531e+08
9  76  8.7919e+07
9  77  9.28553e+07
9  78  8.16351e+07
9  79  1.01907e+08
9  80  9.36797e+07
9  81  8.20997e+07
9  82  9.60044e+07
9  83  8.06692e+07
9  84  7.25191e+07
9  85  8.07217e+07
9  86  7.70309e+07
9  87  8.8742e+07
9  88  7.75026e+07
9  89  5.9848e+07
9  90  8.83695e+07
9  91  8.47441e+07
9  92  7.75128e+07
9  93  6.96033e+07
9  94  7.86623e+07
9  95  9.21832e+07
9  96  8.95508e+07
9  97  8.84357e+07
9  98  7.45038e+07
9  99  9.11439e+07
9  100  8.46828e+07
10  0  6.86291e+07
10  1  8.60847e+07
10  2  1.03282e+08
10  3  1.04456e+08
10  4  8.97285e+07
10  5  1.02213e+08
10  6  1.08831e+08
10  7  1.06546e+08
10  8  1.19398e+08
10  9  1.40275e+08
10  10  1.39031e+08
10  11  1.62283e+08
10  12  2.031e+08
10  13  2.71247e+08
10  14  3.51773e+08
10  15  2.48503e+08
10  16  1.86598e+08
10  17  1.31045e+08
10  18  1.2766e+08
10  19  1.13327e+08
10  20  1.45195e+08
10  21  1.38154e+08
10  22  7.75751e+07
10  23  8.52801e+07
10  24  9.75197e+07
10  25  8.62326e+07
10  26  8.88253e+07
10  27  7.37323e+07
10  28  8.07143e+07
10  29  6.40515e+07
10  30  8.69504e+07
10  31  8.69139e+07
10  32  1.01986e+08
10  33  9.91989e+07
10  34  1.0147e+08
10  35  7.8458e+07
10  36  6.70677e+07
10  37  9.86959e+07
10  38  9.66437e+07
10  39  1.09221e+08
10  40  1.16458e+08
10  41  1.36377e+08
10  42  1.10472e+08
10  43  9.68849e+07
10  44  1.12972e+08
10  45  1.16989e+08
10  46  7.35197e+07
10  47  1.01586e+08
10  48  8.9795e+07
10  49  7.58622e+07
10  50  1.11248e+08
10  51  8.79627e+07
10  52  9.98591e+07
10  53  9.69141e+07
10  54  1.11466e+08
10  55  7.99e+07
10  56  8.25524e+07
10  57  8.8799e+07
10  58  6.35033e+07
10  59  7.49047e+07
10  60  6.40609e+07
10  61  6.34093e+07
10  62  5.52046e+07
10  63  4.72255e+07
10  64  5.7853e+07
10  65  5.97057e+07
10  66  5.32882e+07
10  67  7.35022e+07
10  68  5.09375e+07
10  69  7.18244e+07
10  70  1.09764e+08
10  71  1.02167e+08
10  72  9.04508e+07
10  73  1.07801e+08
10  74  9.13675e+07
10  75  1.07875e+08
10  76  1.07437e+08
10  77  1.03319e+08
10  78  1.05451e+08
10  79  8.8087e+07
10  80  7.37601e+07
10  81  9.32392e+07
10  82  9.26544e+07
10  83  8.02684e+07
10  84  6.6842e+07
10  85  7.03256e+07
10  86  7.71636e+07
10  87  9.36692e+07
10  88  7.48152e+07
10  89  8.20809e+07
10  90  6.34563e+07
10  91  7.62277e+07
10  92  7.73586e+07
10  93  9.94511e+07
10  94  1.04945e+08
10  95  8.27715e+07
10  96  8.72136e+07
10  97  9.46339e+07
10  98  9.10917e+07
10  99  8.24373e+07
10  100  9.38755e+07
11  0  8.77918e+07
11  1  8.84077e+07
11  2  9.63448e+07
11  3  7.71428e+07
11  4  9.87035e+07
11  5  9.98072e+07
11  6  1.07909e+08
11  7  9.90037e+07
11  8  1.04587e+08
11  9  1.22161e+08
11  10  1.20044e+08
11  11  1.59243e+08
11  12  1.99207e+08
11  13  2.73662e+08
11  14  3.34591e+08
11  15  2.81754e+08
11  16  2.01265e+08
11  17  1.47816e+08
11  18  1.33693e+08
11  19  1.3932e+08
11  20  1.51508e+08
11  21  1.20942e+08
11  22  9.215e+07
11  23  8.2243e+07
11  24  9.25473e+07
11  25  8.92079e+07
11  26  7.89642e+07
11  27  8.24251e+07
11  28  9.69983e+07
11  29  9.04949e+07
11  30  8.4483e+07
11  31  1.21801e+08
11  32  8.08519e+07
11  33  1.00974e+08
11  34  9.82015e+07
11  35  9.63942e+07
11  36  7.20136e+07
11  37  7.23163e+07
11  38  1.00129e+08
11  39  1.01601e+08
11  40  1.33783e+08
11  41  1.30516e+08
11  42  1.06664e+08
11  43  1.23538e+08
11  44  1.0604e+08
11  45  1.05007e+08
11  46  8.89432e+07
11  47  7.45788e+07
11  48  8.32692e+07
11  49  7.87015e+07
