row  column  (images_15_227.edf Mn-K*images_15_227.edf Ar-K**2.3)
6  49  1.03235e+07
6  50  1.57344e+07
6  51  1.48449e+07
6  52  1.61484e+07
6  53  9.14148e+06
6  54  1.07141e+07
6  55  1.27424e+07
6  56  1.36416e+07
6  57  8.70223e+06
6  58  6.1814e+06
6  59  1.49759e+07
6  60  9.80914e+06
6  61  1.71292e+07
6  62  1.45245e+07
6  63  3.49156e+06
6  64  1.58545e+07
6  65  1.89088e+07
6  66  1.37727e+07
6  67  1.17377e+07
6  68  1.23583e+07
6  69  1.40564e+07
6  70  1.06304e+07
6  71  2.01483e+07
6  72  8.89343e+06
6  73  1.91215e+07
6  74  1.36086e+07
6  75  1.20372e+07
6  76  2.139e+07
6  77  1.39491e+07
6  78  1.74473e+07
6  79  5.96634e+06
6  80  1.70781e+07
6  81  1.8277e+07
6  82  1.47794e+07
6  83  1.02405e+07
6  84  1.45059e+07
6  85  1.9158e+07
6  86  1.75487e+07
6  87  1.47885e+07
6  88  1.74874e+07
6  89  1.79665e+07
6  90  1.72363e+07
6  91  2.93553e+07
6  92  9.81099e+06
6  93  1.0481e+07
6  94  1.65849e+07
6  95  2.61126e+07
6  96  1.77739e+07
6  97  8.9167e+06
6  98  7.96121e+06
6  99  1.88478e+07
6  100  1.39522e+07
7  0  9.76051e+06
7  1  1.32796e+07
7  2  9.2977e+06
7  3  9.55728e+06
7  4  1.12032e+07
7  5  8.70973e+06
7  6  7.74116e+06
7  7  7.97268e+06
7  8  1.28503e+07
7  9  8.44554e+06
7  10  8.5416e+06
7  11  6.75633e+06
7  12  6.74983e+06
7  13  0
7  14  3.17471e+06
7  15  1.31631e+07
7  16  6.88672e+06
7  17  5.51593e+06
7  18  5.79906e+06
7  19  1.21306e+07
7  20  9.64478e+06
7  21  1.22674e+07
7  22  7.28239e+06
7  23  1.13968e+07
7  24  1.30969e+07
7  25  6.47836e+06
7  26  1.37852e+07
7  27  1.36227e+07
7  28  5.92296e+06
7  29  1.00864e+07
7  30  1.2318e+07
7  31  1.43035e+07
7  32  1.20508e+07
7  33  1.02998e+07
7  34  5.71514e+06
7  35  1.63753e+07
7  36  1.03881e+07
7  37  9.15076e+06
7  38  8.77714e+06
7  39  1.39544e+07
7  40  5.96367e+06
7  41  1.12452e+07
7  42  1.28362e+07
7  43  1.168e+07
7  44  1.32252e+07
7  45  6.2946e+06
7  46  1.26134e+07
7  47  1.67779e+07
7  48  1.43545e+07
7  49  1.15175e+07
7  50  2.27141e+07
7  51  1.64522e+07
7  52  1.46094e+07
7  53  1.38814e+07
7  54  1.04753e+07
7  55  8.21729e+06
7  56  1.30499e+07
7  57  1.92064e+07
7  58  1.54824e+07
7  59  1.55711e+07
7  60  9.14271e+06
7  61  1.0961e+07
7  62  9.81372e+06
7  63  8.57262e+06
7  64  1.48609e+07
7  65  1.77287e+07
7  66  1.71965e+07
7  67  1.38328e+07
7  68  1.24398e+07
7  69  1.53502e+07
7  70  2.5737e+07
7  71  2.05805e+07
7  72  1.79639e+07
7  73  1.08856e+07
7  74  1.05909e+07
7  75  2.02511e+07
7  76  1.20382e+07
7  77  1.18405e+07
7  78  1.72668e+07
7  79  1.97114e+07
7  80  1.16646e+07
7  81  1.74052e+07
7  82  1.94278e+07
7  83  1.37047e+07
7  84  1.86198e+07
7  85  1.84966e+07
7  86  5.8805e+06
7  87  2.26049e+07
7  88  1.44539e+07
7  89  2.82816e+07
7  90  1.75544e+07
7  91  1.44695e+07
7  92  5.98461e+06
7  93  1.51951e+07
7  94  1.56307e+07
7  95  1.75699e+07
7  96  1.00823e+07
7  97  1.33881e+07
7  98  1.44722e+07
7  99  1.5358e+07
7  100  1.2839e+07
8  0  1.02068e+07
8  1  5.07949e+06
8  2  5.44392e+06
8  3  6.43949e+06
8  4  8.55226e+06
8  5  1.0186e+07
8  6  4.67069e+06
8  7  9.18966e+06
8  8  9.4132e+06
8  9  6.81351e+06
8  10  1.4325e+07
8  11  1.31929e+07
8  12  3.89594e+06
8  13  4.99073e+06
8  14  3.98612e+06
8  15  9.0515e+06
8  16  7.06677e+06
8  17  1.206e+07
8  18  8.08203e+06
8  19  1.09474e+07
8  20  1.25225e+07
8  21  1.0631e+07
8  22  7.9694e+06
8  23  1.16107e+07
8  24  1.00232e+07
8  25  7.81351e+06
8  26  1.1676e+07
8  27  1.41806e+07
8  28  8.88526e+06
8  29  1.50226e+07
8  30  8.3101e+06
8  31  7.92546e+06
8  32  4.76788e+06
8  33  1.2096e+07
8  34  9.50603e+06
8  35  1.61619e+07
8  36  1.20333e+07
8  37  7.6813e+06
8  38  8.70915e+06
8  39  4.8828e+06
8  40  1.12729e+07
8  41  1.60324e+07
8  42  9.44597e+06
8  43  7.83658e+06
8  44  1.28616e+07
8  45  1.41501e+07
8  46  7.9415e+06
8  47  9.73877e+06
8  48  9.78652e+06
8  49  1.99374e+07
8  50  1.44225e+07
8  51  4.78478e+06
8  52  1.10623e+07
8  53  1.01808e+07
8  54  1.06243e+07
8  55  1.01532e+07
8  56  1.78284e+07
8  57  1.02807e+07
8  58  8.11687e+06
8  59  9.02247e+06
8  60  2.03525e+07
8  61  1.75281e+07
8  62  1.63736e+07
8  63  1.84162e+07
8  64  1.1036e+07
8  65  1.19219e+07
8  66  8.41014e+06
8  67  1.26844e+07
8  68  2.59297e+07
8  69  2.59075e+07
8  70  1.29128e+07
8  71  1.25124e+07
8  72  1.31498e+07
8  73  2.30942e+07
8  74  1.63272e+07
8  75  2.24624e+07
8  76  1.25813e+07
8  77  1.72098e+07
8  78  1.14154e+07
8  79  1.52336e+07
8  80  1.5562e+07
8  81  8.92222e+06
8  82  1.00932e+07
8  83  7.32206e+06
8  84  1.53963e+07
8  85  2.15273e+07
8  86  2.04394e+07
8  87  9.13554e+06
8  88  1.39053e+07
8  89  1.86287e+07
8  90  1.42342e+07
8  91  1.90477e+07
8  92  2.08063e+07
8  93  1.1031e+07
8  94  1.20635e+07
8  95  1.13537e+07
8  96  1.62713e+07
8  97  1.13836e+07
8  98  1.11753e+07
8  99  1.6189e+07
8  100  1.05214e+07
9  0  1.56086e+07
9  1  4.06435e+06
9  2  1.6319e+07
9  3  8.80616e+06
9  4  1.05539e+07
9  5  7.01355e+06
9  6  5.41458e+06
9  7  5.98302e+06
9  8  1.0292e+07
9  9  8.52353e+06
9  10  1.02333e+07
9  11  8.01861e+06
9  12  1.41503e+07
9  13  4.75799e+06
9  14  5.73526e+06
9  15  1.19503e+07
9  16  6.21305e+06
9  17  1.25454e+07
9  18  1.23448e+07
9  19  3.88283e+06
9  20  9.45471e+06
9  21  1.11718e+07
9  22  1.01226e+07
9  23  4.40257e+06
9  24  1.07416e+07
9  25  1.62087e+07
9  26  7.96625e+06
9  27  1.239e+07
9  28  1.70077e+07
9  29  8.08479e+06
9  30  1.28795e+07
9  31  1.94371e+07
9  32  1.4215e+07
9  33  1.04885e+07
9  34  9.71141e+06
9  35  1.33342e+07
9  36  1.34372e+07
9  37  7.83369e+06
9  38  1.90593e+07
9  39  9.92551e+06
9  40  1.05635e+07
9  41  7.70968e+06
9  42  6.49187e+06
9  43  1.69014e+07
9  44  1.21134e+07
9  45  1.31979e+07
9  46  1.60197e+07
9  47  1.53902e+07
9  48  1.38633e+07
9  49  1.50779e+07
9  50  9.77419e+06
9  51  1.27766e+07
9  52  1.9981e+06
9  53  1.25623e+07
9  54  1.26511e+07
9  55  1.29404e+07
9  56  9.89553e+06
9  57  8.15693e+06
9  58  1.58516e+07
9  59  8.95246e+06
9  60  1.22569e+07
9  61  1.1938e+07
9  62  1.21733e+07
9  63  1.4527e+07
9  64  1.64255e+07
9  65  6.74084e+06
9  66  1.59533e+07
9  67  1.84833e+07
9  68  1.06687e+07
9  69  1.93464e+07
9  70  1.2154e+07
9  71  1.92531e+07
9  72  1.45126e+07
9  73  1.66501e+07
9  74  9.80611e+06
9  75  1.86725e+07
9  76  2.22759e+07
9  77  9.98634e+06
9  78  1.6967e+07
9  79  1.29241e+07
9  80  1.81416e+07
9  81  2.07631e+07
9  82  1.87181e+07
9  83  1.67671e+07
9  84  1.20436e+07
9  85  2.38434e+07
9  86  1.13855e+07
9  87  1.16501e+07
9  88  1.94872e+07
9  89  2.33508e+07
9  90  9.91085e+06
9  91  2.43638e+07
9  92  1.70919e+07
9  93  1.15887e+07
9  94  6.07662e+06
9  95  1.70992e+07
9  96  1.60821e+07
9  97  8.16358e+06
9  98  9.80844e+06
9  99  6.91016e+06
9  100  1.77042e+07
10  0  8.84614e+06
10  1  5.34798e+06
10  2  7.02297e+06
10  3  8.36543e+06
10  4  1.41866e+07
10  5  8.85316e+06
10  6  9.22506e+06
10  7  1.102e+07
10  8  5.6344e+06
10  9  1.16127e+07
10  10  2.99171e+06
10  11  1.09827e+07
10  12  2.26531e+06
10  13  8.34579e+06
10  14  7.19904e+06
10  15  1.43072e+07
10  16  1.15269e+07
10  17  9.53748e+06
10  18  1.33795e+07
10  19  8.72827e+06
10  20  4.41746e+06
10  21  6.70673e+06
10  22  8.86771e+06
10  23  1.01991e+07
10  24  9.43112e+06
10  25  8.11483e+06
10  26  6.85628e+06
10  27  1.11618e+07
10  28  7.49326e+06
10  29  1.05369e+07
10  30  9.46755e+06
10  31  1.32554e+07
10  32  1.53116e+07
10  33  1.55419e+07
10  34  9.70304e+06
10  35  1.357e+07
10  36  1.21733e+07
10  37  9.0642e+06
10  38  1.19562e+07
10  39  1.09965e+07
10  40  1.12082e+07
10  41  1.24907e+07
10  42  1.47091e+07
10  43  1.0017e+07
10  44  3.94117e+06
10  45  1.10318e+07
10  46  6.86998e+06
10  47  8.49964e+06
10  48  1.29318e+07
10  49  1.58617e+07
10  50  1.30193e+07
10  51  1.11006e+07
10  52  6.11639e+06
10  53  6.16315e+06
10  54  1.06792e+07
10  55  9.27038e+06
10  56  1.62828e+07
10  57  1.21655e+07
10  58  1.05237e+07
10  59  7.49012e+06
10  60  0
10  61  1.50654e+07
10  62  1.2877e+07
10  63  7.24745e+06
10  64  1.27309e+07
10  65  1.77281e+07
10  66  1.23348e+07
10  67  1.51195e+07
10  68  1.7307e+07
10  69  1.2138e+07
10  70  1.01197e+07
10  71  1.45856e+07
10  72  9.78322e+06
10  73  1.73048e+07
10  74  8.63399e+06
10  75  1.46922e+07
10  76  9.74101e+06
10  77  1.51499e+07
10  78  1.21654e+07
10  79  1.90513e+07
10  80  1.12106e+07
10  81  2.43566e+07
10  82  1.96662e+07
10  83  1.03396e+07
10  84  1.23882e+07
10  85  1.77439e+07
10  86  1.88604e+07
10  87  1.39748e+07
10  88  2.04711e+07
10  89  1.62755e+07
10  90  2.62961e+07
10  91  6.569e+06
10  92  1.49929e+07
10  93  8.34771e+06
10  94  1.57201e+07
10  95  1.00031e+07
10  96  2.06666e+07
10  97  1.50133e+07
10  98  1.14092e+07
10  99  2.47411e+07
10  100  1.35035e+07
11  0  5.17013e+06
11  1  1.20075e+07
11  2  9.4101e+06
11  3  1.11606e+07
11  4  2.79455e+06
11  5  9.31502e+06
11  6  2.32904e+06
11  7  9.88008e+06
11  8  1.11112e+07
11  9  7.58093e+06
11  10  1.03498e+07
11  11  1.30192e+07
11  12  1.34744e+07
11  13  4.89616e+06
11  14  6.52875e+06
11  15  6.45518e+06
11  16  6.75811e+06
11  17  8.37282e+06
11  18  1.33435e+07
11  19  8.16247e+06
11  20  7.93691e+06
11  21  5.6521e+06
11  22  1.13818e+07
11  23  6.99167e+06
11  24  9.14928e+06
11  25  1.06739e+07
11  26  1.08636e+07
11  27  1.27737e+07
11  28  4.88799e+06
11  29  1.03771e+07
11  30  1.64501e+07
11  31  9.19579e+06
11  32  1.77457e+07
11  33  4.96084e+06
11  34  3.48759e+06
11  35  5.81826e+06
11  36  1.2774e+07
11  37  1.64484e+07
11  38  6.8764e+06
11  39  1.16239e+07
11  40  6.07937e+06
11  41  1.4909e+07
11  42  4.99901e+06
11  43  1.62673e+07
11  44  8.83647e+06
11  45  1.62438e+07
11  46  1.35464e+07
11  47  7.80313e+06
11  48  1.20531e+07
11  49  9.05408e+06
11  50  6.68763e+06
11  51  1.14103e+07
11  52  9.86399e+06
