row  column  (images_15_227.edf Cu-K*images_15_227.edf Ar-K**2.3)
2  36  9.50364e+06
2  37  8.74229e+06
2  38  4.05218e+06
2  39  1.04954e+07
2  40  3.19307e+06
2  41  1.2305e+07
2  42  6.57128e+06
2  43  1.19496e+07
2  44  4.25231e+06
2  45  1.12191e+07
2  46  3.63222e+06
2  47  0
2  48  0
2  49  1.70359e+06
2  50  7.53212e+06
2  51  4.73424e+06
2  52  0
2  53  5.74745e+06
2  54  8.85042e+06
2  55  1.10554e+07
2  56  3.87634e+06
2  57  1.55998e+07
2  58  5.04123e+06
2  59  5.37166e+06
2  60  2.25253e+06
2  61  1.18635e+07
2  62  7.08274e+06
2  63  1.22747e+07
2  64  4.84202e+06
2  65  1.04298e+07
2  66  6.80632e+06
2  67  7.77961e+06
2  68  8.68227e+06
2  69  1.60052e+07
2  70  6.16991e+06
2  71  1.37009e+07
2  72  7.99246e+06
2  73  6.85089e+06
2  74  2.50606e+06
2  75  5.18848e+06
2  76  1.45654e+07
2  77  8.59419e+06
2  78  5.00116e+06
2  79  1.00049e+07
2  80  7.07811e+06
2  81  1.0389e+07
2  82  7.22351e+06
2  83  0
2  84  1.24927e+07
2  85  1.22243e+07
2  86  9.15834e+06
2  87  0
2  88  1.01415e+07
2  89  1.98833e+06
2  90  5.55866e+06
2  91  8.83248e+06
2  92  2.59079e+06
2  93  9.62178e+06
2  94  1.73901e+07
2  95  0
2  96  1.23228e+06
2  97  1.65465e+07
2  98  5.46087e+06
2  99  9.74351e+06
2  100  0
3  0  672980
3  1  6.55691e+06
3  2  77296.1
3  3  3.90675e+06
3  4  9.79738e+06
3  5  8.67709e+06
3  6  1.19199e+07
3  7  2.16756e+06
3  8  3.95668e+06
3  9  8.87089e+06
3  10  2.33002e+06
3  11  1.84118e+06
3  12  7.21192e+06
3  13  4.16659e+06
3  14  5.40826e+06
3  15  4.85848e+06
3  16  4.40828e+06
3  17  9.02031e+06
3  18  6.7958e+06
3  19  1.14386e+07
3  20  1.06839e+07
3  21  5.69082e+06
3  22  9.07446e+06
3  23  1.60839e+06
3  24  7.49442e+06
3  25  6.86307e+06
3  26  7.64453e+06
3  27  4.61853e+06
3  28  3.77935e+06
3  29  8.82071e+06
3  30  7.18871e+06
3  31  0
3  32  9.77186e+06
3  33  7.54923e+06
3  34  4.83901e+06
3  35  7.0247e+06
3  36  0
3  37  6.52847e+06
3  38  8.54723e+06
3  39  1.83281e+06
3  40  9.49494e+06
3  41  4.12944e+06
3  42  1.20952e+06
3  43  9.02207e+06
3  44  1.05986e+07
3  45  1.61074e+06
3  46  5.72057e+06
3  47  1.19641e+07
3  48  8.55698e+06
3  49  1.0132e+07
3  50  9.90371e+06
3  51  5.8584e+06
3  52  8.38155e+06
3  53  9.2898e+06
3  54  1.32515e+06
3  55  8.35409e+06
3  56  1.50418e+07
3  57  1.18091e+07
3  58  4.23199e+06
3  59  484854
3  60  0
3  61  5.4794e+06
3  62  2.58903e+06
3  63  1.98218e+07
3  64  4.0626e+06
3  65  9.76477e+06
3  66  0
3  67  1.3335e+06
3  68  7.26177e+06
3  69  716381
3  70  1.07815e+07
3  71  9.43617e+06
3  72  1.32851e+07
3  73  8.14906e+06
3  74  3.75489e+06
3  75  5.87421e+06
3  76  2.90741e+06
3  77  5.67953e+06
3  78  1.40806e+07
3  79  7.7453e+06
3  80  1.0228e+07
3  81  6.68598e+06
3  82  3.72757e+06
3  83  7.24414e+06
3  84  0
3  85  8.86506e+06
3  86  1.88916e+07
3  87  8.32206e+06
3  88  0
3  89  3.03871e+06
3  90  1.43688e+07
3  91  1.21035e+07
3  92  1.03612e+07
3  93  1.57656e+06
3  94  1.51146e+07
3  95  1.0397e+07
3  96  4.74584e+06
3  97  1.31919e+06
3  98  7.69869e+06
3  99  6.02389e+06
3  100  8.27392e+06
4  0  1.04643e+07
4  1  7.06791e+06
4  2  6.68851e+06
4  3  8.57167e+06
4  4  1.65252e+07
4  5  2.22366e+06
4  6  9.90667e+06
4  7  5.81808e+06
4  8  4.38453e+06
4  9  7.97029e+06
4  10  9.72317e+06
4  11  7.34936e+06
4  12  9.3287e+06
4  13  1.10418e+07
4  14  6.97695e+06
4  15  1.33246e+07
4  16  0
4  17  5.20745e+06
4  18  4.14758e+06
4  19  7.09775e+06
4  20  8.06505e+06
4  21  3.51792e+06
4  22  4.23579e+06
4  23  1.55774e+06
4  24  6.97868e+06
4  25  7.07734e+06
4  26  6.03832e+06
4  27  1.37288e+06
4  28  3.65545e+06
4  29  4.37912e+06
4  30  1.1734e+07
4  31  3.03551e+06
4  32  7.66157e+06
4  33  4.61101e+06
4  34  6.39214e+06
4  35  6.03682e+06
4  36  6.36918e+06
4  37  0
4  38  1.1388e+07
4  39  1.08576e+07
4  40  1.77744e+06
4  41  6.17224e+06
4  42  9.90417e+06
4  43  1.40374e+06
4  44  8.35443e+06
4  45  4.54812e+06
4  46  8.95813e+06
4  47  2.36722e+06
4  48  1.04864e+07
4  49  1.01924e+07
4  50  4.91935e+06
4  51  1.18923e+07
4  52  1.22192e+07
4  53  7.85743e+06
4  54  7.59489e+06
4  55  5.52356e+06
4  56  4.0342e+06
4  57  2.04864e+06
4  58  6.28265e+06
4  59  5.92863e+06
4  60  1.66905e+06
4  61  5.04718e+06
4  62  6.93621e+06
4  63  7.97319e+06
4  64  0
4  65  944567
4  66  1.13643e+07
4  67  2.98106e+06
4  68  6.65377e+06
4  69  5.0924e+06
4  70  8.07694e+06
4  71  9.607e+06
4  72  1.21124e+07
4  73  3.36651e+06
4  74  9.32443e+06
4  75  1.75466e+07
4  76  9.55751e+06
4  77  1.55296e+07
4  78  7.06165e+06
4  79  2.63499e+06
4  80  3.37387e+06
4  81  1.17723e+07
4  82  2.95593e+06
4  83  1.02374e+06
4  84  1.14609e+07
4  85  2.41818e+06
4  86  5.72525e+06
4  87  0
4  88  6.84515e+06
4  89  1.18781e+07
4  90  9.21722e+06
4  91  0
4  92  1.11871e+07
4  93  2.26645e+06
4  94  7.95175e+06
4  95  4.31138e+06
4  96  8.45913e+06
4  97  3.10932e+06
4  98  8.05373e+06
4  99  1.22639e+07
4  100  1.10207e+07
5  0  8.28867e+06
5  1  1.03603e+07
5  2  4.24628e+06
5  3  7.69676e+06
5  4  9.60628e+06
5  5  8.26471e+06
5  6  4.6389e+06
5  7  1.46349e+07
5  8  6.38764e+06
5  9  1.16888e+06
5  10  4.32169e+06
5  11  0
5  12  1.10209e+07
5  13  5.5822e+06
5  14  5.49414e+06
5  15  2.13347e+06
5  16  2.08922e+06
5  17  8.02023e+06
5  18  1.49957e+07
5  19  1.0052e+07
5  20  6.84442e+06
5  21  9.30721e+06
5  22  9.62177e+06
5  23  4.77367e+06
5  24  3.0922e+06
5  25  1.11212e+07
5  26  3.85002e+06
5  27  1.12438e+07
5  28  6.88989e+06
5  29  5.09748e+06
5  30  195639
5  31  1.44886e+07
5  32  3.09264e+06
5  33  1.01019e+07
5  34  8.45587e+06
5  35  9.04359e+06
5  36  2.0236e+06
5  37  1.01089e+07
5  38  584823
5  39  0
5  40  9.75925e+06
5  41  1.03922e+07
5  42  6.64185e+06
5  43  1.45847e+07
5  44  0
5  45  9.60092e+06
5  46  1.33494e+07
5  47  1.85103e+06
5  48  331534
5  49  2.963e+06
5  50  9.32809e+06
5  51  1.29513e+07
5  52  1.08943e+07
5  53  0
5  54  1.24325e+07
5  55  5.81502e+06
5  56  1.08824e+07
5  57  6.36943e+06
5  58  0
5  59  0
5  60  0
5  61  3.53912e+06
5  62  2.99946e+06
5  63  3.5485e+06
5  64  8.14986e+06
5  65  2.53718e+06
5  66  1.1271e+07
5  67  1.6253e+06
5  68  0
5  69  2.40721e+06
5  70  3.82623e+06
5  71  6.04404e+06
5  72  6.72168e+06
5  73  1.07708e+07
5  74  1.42596e+07
5  75  5.8625e+06
5  76  6.23206e+06
5  77  3.74066e+06
5  78  4.47219e+06
5  79  2.79255e+06
5  80  1.17788e+07
5  81  5.2742e+06
5  82  0
5  83  1.0242e+07
5  84  2.33162e+06
5  85  1.00482e+07
5  86  7.04176e+06
5  87  6.69428e+06
5  88  7.1758e+06
5  89  0
5  90  1.20667e+07
5  91  787264
5  92  0
5  93  7.50881e+06
5  94  2.62787e+06
5  95  0
5  96  6.6484e+06
5  97  3.54644e+06
5  98  1.0343e+07
5  99  7.02592e+06
5  100  1.2194e+07
6  0  520401
6  1  4.02216e+06
6  2  7.43732e+06
6  3  1.36978e+06
6  4  0
6  5  7.05064e+06
6  6  1.04282e+07
6  7  8.95848e+06
6  8  7.52347e+06
6  9  1.21565e+07
6  10  6.81298e+06
6  11  4.74595e+06
6  12  0
6  13  8.787e+06
6  14  1.73385e+07
6  15  1.26701e+07
6  16  6.64459e+06
6  17  9.29247e+06
6  18  9.81343e+06
6  19  7.62787e+06
6  20  9.39961e+06
6  21  1.5036e+06
6  22  6.81862e+06
6  23  1.58346e+07
6  24  6.85697e+06
6  25  4.6285e+06
6  26  8.11944e+06
6  27  5.75391e+06
6  28  1.56046e+07
6  29  0
6  30  1.62173e+06
6  31  1.20505e+07
6  32  5.22709e+06
6  33  5.39393e+06
6  34  9.00183e+06
6  35  1.06905e+07
6  36  4.71493e+06
6  37  2.07058e+07
6  38  8.72656e+06
6  39  4.562e+06
6  40  9.95722e+06
6  41  5.29596e+06
6  42  1.12422e+06
6  43  9.80697e+06
6  44  1.17973e+07
6  45  6.47762e+06
6  46  0
6  47  5.74517e+06
6  48  1.52452e+07
6  49  1.21961e+07
6  50  2.36223e+06
6  51  1.0908e+07
6  52  1.02246e+07
6  53  5.46811e+06
6  54  8.44387e+06
6  55  6.47973e+06
6  56  1.14873e+07
6  57  2.90786e+06
6  58  0
6  59  5.89532e+06
6  60  923179
6  61  3.08567e+06
6  62  4.4385e+06
6  63  576897
6  64  0
6  65  9.94845e+06
6  66  0
6  67  4.0781e+06
6  68  6.35659e+06
6  69  975704
6  70  1.95948e+06
6  71  0
6  72  1.57858e+07
6  73  1.48073e+07
6  74  9.58879e+06
6  75  1.36115e+07
6  76  1.54994e+07
6  77  5.11968e+06
6  78  8.64199e+06
6  79  0
6  80  1.47894e+07
6  81  8.34449e+06
6  82  4.82747e+06
6  83  7.36848e+06
6  84  7.15851e+06
6  85  5.24543e+06
6  86  5.81859e+06
6  87  1.43792e+07
6  88  8.89104e+06
6  89  3.11385e+06
6  90  3.10733e+06
6  91  3.74388e+06
6  92  6.45493e+06
6  93  0
6  94  1.53704e+07
6  95  0
6  96  3.06446e+06
6  97  0
6  98  342147
6  99  9.37185e+06
6  100  1.66093e+07
7  0  5.8224e+06
7  1  1.37459e+07
7  2  2.321e+06
7  3  1.44212e+07
7  4  1.24681e+07
7  5  4.53968e+06
7  6  7.76913e+06
7  7  0
7  8  8.96009e+06
7  9  7.28555e+06
7  10  7.427e+06
7  11  8.91774e+06
7  12  3.96694e+06
7  13  1.7255e+07
7  14  1.34479e+07
7  15  1.08962e+07
7  16  1.27868e+07
7  17  839138
7  18  5.67013e+06
7  19  5.86238e+06
7  20  1.41578e+07
7  21  7.57798e+06
7  22  9.65991e+06
7  23  2.66129e+06
7  24  7.30523e+06
7  25  2.20724e+06
7  26  4.50897e+06
7  27  7.68166e+06
7  28  2.99267e+06
7  29  6.04159e+06
7  30  9.99159e+06
7  31  4.66785e+06
7  32  7.48634e+06
7  33  4.01964e+06
7  34  4.68072e+06
7  35  1.08464e+07
7  36  1.07003e+07
7  37  6.10973e+06
7  38  1.22012e+07
7  39  5.97436e+06
7  40  9.65253e+06
7  41  3.56193e+06
7  42  7.47417e+06
7  43  1.14284e+07
7  44  0
7  45  9.26316e+06
7  46  7.66442e+06
7  47  5.4563e+06
7  48  4.66871e+06
7  49  3.0128e+06
7  50  1.22772e+07
7  51  1.16503e+07
7  52  2.1624e+07
7  53  6.46294e+06
7  54  7.3654e+06
7  55  1.04577e+06
7  56  0
7  57  1.57465e+06
7  58  7.91341e+06
7  59  0
7  60  1.15576e+07
7  61  5.54118e+06
7  62  739080
7  63  1.24079e+07
7  64  8.85484e+06
7  65  9.63163e+06
7  66  4.36575e+06
7  67  9.94788e+06
7  68  0
7  69  5.99096e+06
7  70  1.16204e+06
7  71  0
7  72  8.62254e+06
7  73  7.04287e+06
7  74  6.00823e+06
7  75  5.84706e+06
7  76  1.10806e+07
7  77  1.87131e+07
7  78  1.80224e+07
7  79  0
7  80  5.60018e+06
7  81  0
7  82  6.73935e+06
7  83  452258
7  84  4.25299e+06
7  85  9.51192e+06
7  86  0
7  87  570891
7  88  2.12934e+06
7  89  612233
7  90  6.8001e+06
7  91  3.1816e+06
7  92  3.28508e+06
7  93  0
7  94  1.44074e+07
7  95  2.15771e+06
7  96  264791
7  97  6.27682e+06
7  98  0
7  99  9.82478e+06
7  100  4.79785e+06
8  0  6.79016e+06
8  1  9.17286e+06
8  2  1.14094e+07
8  3  4.38169e+06
8  4  9.80989e+06
8  5  1.11633e+07
8  6  1.48607e+07
8  7  912295
8  8  6.75983e+06
8  9  1.28309e+07
8  10  8.61959e+06
8  11  8.19595e+06
8  12  4.67845e+06
8  13  1.48681e+07
8  14  1.86668e+07
8  15  1.08757e+07
8  16  3.87356e+06
8  17  1.38232e+07
8  18  1.58104e+07
8  19  6.10528e+06
8  20  6.55527e+06
8  21  1.29133e+07
8  22  1.33488e+07
8  23  7.73401e+06
8  24  2.5423e+06
8  25  1.39425e+06
8  26  4.73872e+06
8  27  4.43121e+06
8  28  2.72682e+06
8  29  4.77545e+06
8  30  5.70515e+06
8  31  5.10422e+06
8  32  1.24285e+06
8  33  1.38435e+07
8  34  4.35707e+06
8  35  7.81535e+06
8  36  0
8  37  0
8  38  1.08848e+06
8  39  0
8  40  6.64293e+06
8  41  1.42499e+07
8  42  9.45699e+06
8  43  1.22827e+07
8  44  0
8  45  1.47809e+07
8  46  436228
8  47  2.11256e+06
8  48  7.67828e+06
8  49  1.15822e+07
8  50  1.83748e+07
8  51  1.26648e+07
8  52  1.9733e+06
8  53  750913
8  54  4.61866e+06
8  55  4.16547e+06
8  56  5.91916e+06
8  57  2.24304e+06
8  58  4.17698e+06
8  59  0
8  60  1.4439e+07
8  61  0
8  62  8.23369e+06
8  63  9.08184e+06
8  64  8.09219e+06
8  65  6.58889e+06
8  66  2.02681e+06
8  67  0
8  68  1.17931e+07
8  69  0
8  70  5.04859e+06
8  71  1.36964e+07
8  72  5.96041e+06
8  73  2.366e+07
8  74  5.17563e+06
8  75  4.29673e+06
8  76  7.80482e+06
8  77  5.21302e+06
8  78  1.35065e+07
8  79  0
8  80  4.1091e+06
8  81  0
8  82  4.83512e+06
8  83  2.15512e+07
8  84  2.04758e+07
8  85  7.03783e+06
8  86  1.00585e+07
8  87  333627
8  88  1.42073e+07
8  89  6.15706e+06
8  90  1.76843e+07
8  91  4.71754e+06
8  92  2.03218e+07
8  93  1.03664e+07
8  94  3.8536e+06
8  95  0
8  96  6.71224e+06
8  97  1.65474e+07
8  98  1.19219e+07
8  99  1.55398e+06
8  100  8.52112e+06
9  0  1.46126e+07
9  1  8.51041e+06
9  2  1.57083e+07
9  3  1.12476e+07
9  4  9.40163e+06
9  5  6.5307e+06
9  6  3.85178e+06
9  7  1.60685e+06
9  8  4.21236e+06
9  9  7.37526e+06
9  10  1.16158e+07
9  11  0
9  12  1.07113e+07
9  13  1.50431e+07
9  14  1.16865e+07
9  15  1.40528e+07
9  16  1.26693e+07
9  17  1.09171e+07
9  18  2.1749e+06
9  19  8.76953e+06
9  20  8.42318e+06
9  21  7.84249e+06
9  22  1.82769e+06
9  23  1.06847e+07
9  24  9.20691e+06
9  25  9.07259e+06
9  26  4.29995e+06
9  27  1.80616e+07
9  28  6.23073e+06
9  29  4.48451e+06
9  30  2.99394e+06
9  31  0
9  32  1.59406e+06
9  33  3.97574e+06
9  34  9.92914e+06
9  35  8.69474e+06
9  36  7.3902e+06
9  37  7.21707e+06
9  38  1.89498e+06
9  39  4.4684e+06
9  40  1.06581e+07
9  41  1.02851e+07
9  42  1.84998e+06
9  43  1.22015e+07
9  44  7.33437e+06
9  45  968288
9  46  1.18306e+06
9  47  8.17949e+06
9  48  1.19157e+07
9  49  0
9  50  1.15888e+07
9  51  8.68237e+06
9  52  4.61107e+06
9  53  4.66595e+06
9  54  2.96168e+06
9  55  1.10643e+07
9  56  1.4069e+07
9  57  1.2961e+07
9  58  1.02367e+06
9  59  1.70672e+06
9  60  436966
9  61  7.24993e+06
9  62  1.21228e+07
9  63  0
9  64  8.36824e+06
9  65  1.05944e+07
9  66  623479
9  67  8.21485e+06
9  68  1.92518e+06
9  69  1.03614e+07
9  70  1.36116e+07
9  71  1.08359e+07
9  72  0
9  73  7.58785e+06
9  74  0
9  75  1.67687e+07
9  76  8.76803e+06
9  77  3.62986e+06
9  78  7.67704e+06
9  79  2.2476e+06
9  80  1.33758e+07
9  81  8.81866e+06
9  82  1.15844e+07
9  83  1.36622e+07
9  84  9.11456e+06
9  85  1.2166e+07
9  86  1.20312e+06
9  87  8.36956e+06
9  88  6.15662e+06
9  89  5.22514e+06
9  90  8.12456e+06
9  91  2.21449e+06
9  92  7.46819e+06
9  93  5.63433e+06
9  94  1.39867e+07
9  95  1.09277e+07
9  96  5.93e+06
9  97  1.07641e+07
9  98  9.43073e+06
9  99  0
9  100  1.09251e+07
10  0  1.43943e+06
10  1  8.12398e+06
10  2  5.54156e+06
10  3  1.03714e+07
10  4  1.04708e+07
10  5  8.90118e+06
10  6  4.27535e+06
10  7  4.3948e+06
10  8  6.45205e+06
10  9  1.4272e+07
10  10  1.09423e+07
10  11  1.42384e+07
10  12  5.56954e+06
10  13  1.60463e+07
10  14  1.81758e+07
10  15  1.15787e+07
10  16  8.02785e+06
10  17  9.7451e+06
10  18  5.40819e+06
10  19  1.05706e+07
10  20  1.00737e+07
10  21  5.73671e+06
10  22  1.13524e+07
10  23  4.23784e+06
10  24  0
10  25  1.40246e+07
10  26  1.26978e+07
10  27  6.3193e+06
10  28  1.47491e+07
10  29  6.67424e+06
10  30  8.79661e+06
10  31  5.90441e+06
10  32  8.28319e+06
10  33  6.77835e+06
10  34  3.88883e+06
10  35  9.33205e+06
10  36  8.09334e+06
10  37  3.42119e+06
10  38  6.02587e+06
10  39  8.1401e+06
10  40  6.94384e+06
10  41  1.19592e+07
10  42  6.07727e+06
10  43  3.01564e+06
10  44  0
10  45  1.3186e+07
10  46  0
10  47  4.26904e+06
10  48  0
10  49  5.86021e+06
10  50  6.99806e+06
10  51  1.31284e+07
10  52  3.96783e+06
10  53  4.00383e+06
10  54  6.55748e+06
10  55  5.83111e+06
10  56  5.29266e+06
10  57  3.6836e+06
10  58  488899
10  59  1.04399e+07
10  60  215816
10  61  559541
10  62  0
10  63  1.55667e+06
10  64  6.06327e+06
10  65  0
10  66  3.79918e+06
10  67  8.42129e+06
10  68  4.6771e+06
10  69  0
10  70  4.57205e+06
10  71  768655
10  72  2.31522e+06
10  73  0
10  74  4.05819e+06
10  75  1.15401e+07
10  76  5.64635e+06
10  77  9.46759e+06
10  78  3.82467e+06
10  79  5.52673e+06
10  80  1.19833e+06
10  81  7.82176e+06
10  82  956593
10  83  4.32368e+06
10  84  5.40983e+06
10  85  7.74596e+06
10  86  1.67826e+07
10  87  1.53296e+07
10  88  2.79265e+06
10  89  1.65085e+06
10  90  1.66359e+06
10  91  1.00652e+06
10  92  1.3258e+06
10  93  3.99001e+06
10  94  1.54348e+06
10  95  1.21353e+07
10  96  9.20128e+06
10  97  902354
10  98  3.09674e+06
10  99  0
10  100  1.90962e+07
11  0  0
11  1  3.55986e+06
11  2  8.64756e+06
11  3  1.2933e+07
11  4  3.61712e+06
11  5  5.50256e+06
11  6  1.35341e+07
11  7  8.79895e+06
11  8  7.29795e+06
11  9  9.03584e+06
11  10  1.30735e+07
11  11  1.33793e+07
11  12  5.00855e+06
11  13  1.22143e+07
11  14  2.14622e+07
11  15  5.09071e+06
11  16  2.22201e+07
11  17  8.95693e+06
11  18  6.30379e+06
11  19  4.12392e+06
11  20  1.0081e+07
11  21  3.2988e+06
11  22  9.00332e+06
11  23  6.21038e+06
11  24  7.04509e+06
11  25  8.95542e+06
11  26  6.8486e+06
11  27  2.74255e+06
11  28  7.98167e+06
11  29  7.22589e+06
11  30  1.11254e+07
11  31  3.65704e+06
11  32  1.28529e+07
11  33  5.23448e+06
11  34  0
11  35  2.5786e+06
11  36  6.09282e+06
11  37  1.14749e+07
11  38  9.78336e+06
11  39  9.25497e+06
11  40  3.03635e+06
11  41  8.88914e+06
11  42  1.75472e+07
11  43  1.34257e+07
11  44  5.67354e+06
11  45  2.62755e+06
11  46  7.3439e+06
11  47  4.94268e+06
11  48  3.27455e+06
11  49  0
11  50  2.90032e+06
11  51  1.44669e+07
11  52  2.76988e+06
11  53  6.18206e+06
11  54  5.60027e+06
11  55  6.33921e+06
11  56  5.2876e+06
11  57  6.01972e+06
11  58  1.15833e+07
11  59  4.74856e+06
11  60  2.55645e+06
11  61  0
11  62  669693
11  63  0
11  64  6.26112e+06
11  65  0
11  66  4825.54
11  67  2.09387e+07
11  68  3.69961e+06
11  69  0
11  70  1.02139e+07
11  71  9.4298e+06
11  72  0
11  73  7.34946e+06
11  74  9.29402e+06
11  75  1.12862e+07
11  76  7.62119e+06
11  77  9.74138e+06
11  78  0
11  79  349367
11  80  3.23799e+06
11  81  8.60221e+06
11  82  5.72425e+06
11  83  4.46714e+06
11  84  8.2826e+06
11  85  462737
11  86  9.50741e+06
11  87  1.00117e+07
11  88  6.92919e+06
11  89  9.02861e+06
11  90  3.7627e+06
11  91  3.09234e+06
11  92  1.34257e+07
11  93  3.88551e+06
11  94  1.2244e+07
11  95  3.48956e+06
11  96  6.56384e+06
11  97  4.14369e+06
11  98  5.46759e+06
11  99  9.20165e+06
11  100  1.02444e+07
12  0  9.24847e+06
12  1  1.42569e+07
12  2  5.0629e+06
12  3  7.60561e+06
12  4  1.10418e+07
12  5  4.00504e+06
12  6  5.97417e+06
12  7  1.19519e+07
12  8  1.03267e+07
12  9  6.83066e+06
12  10  1.18176e+07
12  11  1.29945e+07
12  12  1.13635e+07
12  13  1.02027e+07
12  14  1.93783e+07
12  15  2.11052e+07
12  16  1.49363e+07
12  17  0
12  18  7.16109e+06
12  19  1.14068e+07
12  20  8.65388e+06
12  21  2.86368e+06
