row  column  (images_15_227.edf K-K*images_15_227.edf Ar-K**2.3)
15  87  8.47221e+06
15  88  0
15  89  0
15  90  0
15  91  0
15  92  0
15  93  0
15  94  0
15  95  0
15  96  0
15  97  0
15  98  0
15  99  1.04907e+07
15  100  0
16  0  8.53687e+06
16  1  1.44265e+07
16  2  0
16  3  6.60074e+06
16  4  0
16  5  1.0019e+07
16  6  0
16  7  1.85079e+07
16  8  6.61201e+06
16  9  1.04955e+07
16  10  0
16  11  0
16  12  0
16  13  9.9245e+06
16  14  1.33982e+07
16  15  0
16  16  1.84211e+07
16  17  0
16  18  9.48862e+06
16  19  0
16  20  2.3907e+07
16  21  1.22461e+07
16  22  1.01717e+07
16  23  9.89303e+06
16  24  1.15618e+07
16  25  0
16  26  0
16  27  0
16  28  1.58847e+07
16  29  1.35752e+07
16  30  0
16  31  1.08196e+07
16  32  0
16  33  9.49033e+06
16  34  1.43278e+07
16  35  0
16  36  1.46095e+07
16  37  0
16  38  0
16  39  0
16  40  0
16  41  0
16  42  2.59356e+07
16  43  0
16  44  0
16  45  0
16  46  0
16  47  0
16  48  0
16  49  0
16  50  1.08041e+07
16  51  0
16  52  9.05043e+06
16  53  1.51643e+07
16  54  0
16  55  0
16  56  0
16  57  0
16  58  0
16  59  0
16  60  0
16  61  0
16  62  0
16  63  0
16  64  2.28496e+07
16  65  0
16  66  2.00572e+07
16  67  1.11441e+07
16  68  1.05929e+07
16  69  0
16  70  0
16  71  2.05811e+07
16  72  1.63579e+07
16  73  1.97629e+07
16  74  0
16  75  1.29973e+07
16  76  0
16  77  0
16  78  1.4192e+07
16  79  0
16  80  2.16267e+07
16  81  0
16  82  0
16  83  1.30314e+07
16  84  1.30454e+07
16  85  1.32724e+07
16  86  0
16  87  0
16  88  0
16  89  0
16  90  0
16  91  0
16  92  1.16353e+07
16  93  0
16  94  8.67956e+06
16  95  0
16  96  0
16  97  0
16  98  0
16  99  0
16  100  0
17  0  0
17  1  2.09763e+07
17  2  6.82865e+06
17  3  1.50458e+07
17  4  0
17  5  0
17  6  0
17  7  0
17  8  0
17  9  0
17  10  0
17  11  8.29879e+06
17  12  9.27272e+06
17  13  1.27965e+07
17  14  0
17  15  0
17  16  0
17  17  0
17  18  0
17  19  0
17  20  2.10255e+07
17  21  2.21425e+07
17  22  8.75132e+06
17  23  1.51856e+07
17  24  7.83743e+06
17  25  0
17  26  1.77003e+07
17  27  0
17  28  0
17  29  0
17  30  0
17  31  1.93962e+07
17  32  1.42994e+07
17  33  1.36556e+07
17  34  1.11189e+07
17  35  1.08787e+07
17  36  1.09125e+07
17  37  0
17  38  1.56702e+07
17  39  0
17  40  0
17  41  0
17  42  1.33453e+07
17  43  0
17  44  0
17  45  0
17  46  0
17  47  0
17  48  0
17  49  0
17  50  0
17  51  0
17  52  1.39855e+07
17  53  9.05867e+06
17  54  0
17  55  1.154e+07
17  56  1.74543e+07
17  57  1.67609e+07
17  58  0
17  59  1.1413e+07
17  60  0
17  61  0
17  62  0
17  63  0
17  64  0
17  65  1.02436e+07
17  66  0
17  67  0
17  68  1.30265e+07
17  69  0
17  70  0
17  71  1.59852e+07
17  72  3.69034e+07
17  73  0
17  74  0
17  75  1.02868e+07
17  76  1.98003e+07
17  77  1.98161e+07
17  78  9.97871e+06
17  79  2.18286e+07
17  80  0
17  81  0
17  82  1.16154e+07
17  83  1.00008e+07
17  84  1.08264e+07
17  85  2.12426e+07
17  86  0
17  87  1.45368e+07
17  88  0
17  89  0
17  90  0
17  91  0
17  92  0
17  93  0
17  94  0
17  95  0
17  96  0
17  97  0
17  98  0
17  99  0
17  100  0
18  0  5.67992e+06
18  1  8.89447e+06
18  2  0
18  3  1.59693e+07
18  4  0
18  5  1.5924e+07
18  6  0
18  7  1.49186e+07
18  8  0
18  9  0
18  10  1.38594e+07
18  11  0
18  12  9.0347e+06
18  13  0
18  14  1.48297e+07
18  15  0
18  16  0
18  17  1.21841e+07
18  18  0
18  19  1.16317e+07
18  20  1.01841e+07
18  21  1.5232e+07
18  22  1.92654e+07
18  23  1.96101e+07
18  24  1.03904e+07
18  25  1.23429e+07
18  26  0
18  27  1.12962e+07
18  28  0
18  29  0
18  30  0
18  31  0
18  32  1.74542e+07
18  33  1.56983e+07
18  34  1.96779e+07
18  35  9.72662e+06
18  36  0
18  37  1.0896e+07
18  38  8.0517e+06
18  39  7.98378e+06
18  40  1.34365e+07
18  41  0
18  42  0
18  43  1.3913e+07
18  44  0
18  45  1.84715e+07
18  46  1.64642e+07
18  47  0
18  48  0
18  49  0
18  50  8.60847e+06
18  51  1.03951e+07
18  52  0
18  53  0
18  54  0
18  55  0
18  56  1.69825e+07
18  57  1.51695e+07
18  58  9.60212e+06
18  59  1.14052e+07
18  60  8.39923e+06
18  61  0
18  62  0
18  63  1.01751e+07
18  64  0
18  65  1.23621e+07
18  66  0
18  67  8.68255e+06
18  68  0
18  69  0
18  70  0
18  71  1.63562e+07
18  72  1.10286e+07
18  73  1.95307e+07
18  74  1.72913e+07
18  75  0
18  76  0
18  77  1.47749e+07
18  78  0
18  79  1.44754e+07
18  80  0
18  81  0
18  82  0
18  83  0
18  84  0
18  85  0
18  86  2.47591e+07
18  87  0
18  88  0
18  89  0
18  90  0
18  91  0
18  92  0
18  93  0
18  94  0
18  95  0
18  96  0
18  97  0
18  98  1.13056e+07
18  99  0
18  100  0
19  0  1.47374e+07
19  1  9.00794e+06
19  2  0
19  3  1.34551e+07
19  4  9.87273e+06
19  5  0
19  6  0
19  7  1.38086e+07
19  8  0
19  9  6.63076e+06
19  10  1.20121e+07
19  11  1.44216e+07
19  12  8.15154e+06
19  13  0
19  14  8.53841e+06
19  15  1.63778e+07
19  16  2.06181e+07
19  17  0
19  18  0
19  19  1.46111e+07
19  20  1.67958e+07
19  21  0
19  22  1.93626e+07
19  23  0
19  24  0
19  25  1.27467e+07
19  26  1.35514e+07
19  27  0
19  28  9.72663e+06
19  29  0
19  30  1.36984e+07
19  31  9.18535e+06
19  32  0
19  33  0
19  34  0
19  35  0
19  36  0
19  37  8.78854e+06
19  38  0
19  39  0
19  40  0
19  41  0
19  42  0
19  43  0
19  44  0
19  45  0
19  46  0
19  47  0
19  48  0
19  49  0
19  50  0
19  51  0
19  52  0
19  53  1.9839e+07
19  54  8.57486e+06
19  55  9.81698e+06
19  56  0
19  57  0
19  58  0
19  59  0
19  60  0
19  61  0
19  62  0
19  63  0
19  64  0
19  65  2.32655e+07
19  66  9.27803e+06
19  67  8.50509e+06
19  68  0
19  69  0
19  70  0
19  71  1.43373e+07
19  72  0
19  73  2.83691e+07
19  74  1.90834e+07
19  75  0
19  76  1.41789e+07
19  77  1.49245e+07
19  78  0
19  79  1.22144e+07
19  80  0
19  81  0
19  82  1.58393e+07
19  83  2.07038e+07
19  84  1.55612e+07
19  85  0
19  86  1.27334e+07
19  87  1.17621e+07
19  88  0
19  89  1.74395e+07
19  90  0
19  91  0
19  92  0
19  93  0
19  94  0
19  95  0
19  96  0
19  97  0
19  98  1.29444e+07
19  99  0
19  100  0
20  0  0
20  1  1.48682e+07
20  2  1.86791e+07
20  3  4.38424e+06
20  4  0
20  5  6.92378e+06
20  6  1.39067e+07
20  7  0
20  8  7.18963e+06
20  9  2.52698e+07
20  10  0
20  11  9.41185e+06
20  12  9.6608e+06
20  13  1.70818e+07
20  14  0
20  15  0
20  16  0
20  17  1.27443e+07
20  18  1.37148e+07
20  19  0
20  20  2.12059e+07
20  21  2.60332e+07
20  22  1.72765e+07
20  23  826671
20  24  1.09085e+07
20  25  0
20  26  0
20  27  6.40224e+06
20  28  1.76534e+07
20  29  7.88889e+06
20  30  0
20  31  1.5157e+07
20  32  1.25152e+07
20  33  0
20  34  1.2536e+07
20  35  1.24652e+07
20  36  0
20  37  0
20  38  1.51722e+07
20  39  0
20  40  0
20  41  0
20  42  0
20  43  0
20  44  0
20  45  0
20  46  0
20  47  0
20  48  0
20  49  0
20  50  0
20  51  0
20  52  0
20  53  1.3326e+07
20  54  0
20  55  7.80888e+06
20  56  1.05806e+07
20  57  0
20  58  0
20  59  9.04254e+06
20  60  0
20  61  0
20  62  0
20  63  0
20  64  1.06598e+07
20  65  1.10823e+07
20  66  0
20  67  8.7266e+06
20  68  0
20  69  0
20  70  0
20  71  2.51612e+07
20  72  1.06267e+07
20  73  2.34322e+07
20  74  1.92285e+07
20  75  0
20  76  0
20  77  0
20  78  0
20  79  1.71214e+07
20  80  1.66608e+07
20  81  1.87838e+07
20  82  9.79914e+06
20  83  1.472e+07
20  84  0
20  85  2.10546e+07
20  86  0
20  87  0
20  88  1.8963e+07
20  89  0
20  90  0
20  91  0
20  92  1.1865e+07
20  93  0
20  94  1.22679e+07
20  95  0
20  96  0
20  97  0
20  98  0
20  99  0
20  100  0
21  0  1.61978e+07
21  1  1.62688e+07
21  2  1.63316e+07
21  3  0
21  4  5.28043e+06
21  5  8.82071e+06
21  6  9.22228e+06
21  7  9.1665e+06
21  8  0
21  9  9.01901e+06
21  10  0
21  11  0
21  12  9.66309e+06
21  13  1.39296e+07
21  14  0
21  15  0
21  16  1.1367e+07
21  17  0
21  18  1.27414e+07
21  19  0
21  20  1.89226e+07
21  21  0
21  22  0
21  23  0
21  24  1.13938e+07
21  25  9.30518e+06
21  26  0
21  27  0
21  28  0
21  29  0
21  30  1.0845e+07
21  31  2.26284e+07
21  32  0
21  33  1.68005e+07
21  34  7.01545e+06
21  35  0
21  36  1.57322e+07
21  37  8.76808e+06
21  38  0
21  39  0
21  40  0
21  41  1.19414e+07
21  42  6.47155e+06
21  43  0
21  44  0
21  45  0
21  46  1.01361e+07
21  47  0
21  48  1.15153e+07
21  49  0
21  50  7.9424e+06
21  51  0
21  52  1.26304e+07
21  53  1.08695e+07
21  54  0
21  55  7.5661e+06
21  56  1.90363e+07
21  57  1.4277e+07
21  58  1.2848e+07
21  59  1.68262e+07
21  60  1.59572e+07
21  61  0
21  62  0
21  63  0
21  64  0
21  65  0
21  66  1.01766e+07
21  67  0
21  68  0
21  69  9.8709e+06
21  70  1.87238e+07
21  71  2.3023e+07
21  72  1.87718e+07
21  73  3.64187e+07
21  74  0
21  75  0
21  76  0
21  77  0
21  78  1.32431e+07
21  79  1.49679e+07
21  80  0
21  81  1.78887e+07
21  82  9.88289e+06
21  83  3.36846e+07
21  84  1.37774e+07
21  85  0
21  86  1.95287e+07
21  87  0
21  88  0
21  89  0
21  90  0
21  91  0
21  92  0
21  93  0
21  94  0
21  95  1.0856e+07
21  96  0
21  97  0
21  98  0
21  99  0
21  100  0
22  0  1.16624e+07
22  1  5.30287e+06
22  2  1.66746e+07
22  3  8.84299e+06
22  4  2.05896e+07
22  5  0
22  6  0
22  7  1.41883e+07
22  8  0
22  9  9.62776e+06
22  10  0
22  11  0
22  12  1.56647e+07
22  13  0
22  14  0
22  15  2.49999e+07
22  16  1.83694e+07
22  17  1.39592e+07
22  18  9.14629e+06
22  19  1.41663e+07
22  20  9.08941e+06
22  21  0
22  22  0
22  23  1.1993e+07
22  24  9.45334e+06
22  25  8.04335e+06
22  26  8.57049e+06
22  27  1.09648e+07
22  28  8.49006e+06
22  29  2.67572e+07
22  30  1.72535e+07
22  31  1.77336e+07
22  32  0
22  33  1.11525e+07
22  34  0
22  35  1.69891e+07
22  36  0
22  37  0
22  38  1.89555e+07
22  39  1.29019e+07
22  40  1.54404e+07
22  41  0
22  42  1.82962e+07
22  43  0
22  44  0
22  45  0
22  46  7.77295e+06
22  47  0
22  48  0
22  49  0
22  50  1.40786e+07
22  51  2.29265e+07
22  52  1.64726e+07
22  53  1.23197e+07
22  54  0
22  55  9.31404e+06
22  56  0
22  57  0
22  58  0
22  59  0
22  60  1.5054e+07
22  61  9.91813e+06
22  62  0
22  63  0
22  64  0
22  65  0
22  66  0
22  67  0
22  68  0
22  69  1.20751e+07
22  70  0
22  71  1.73695e+07
22  72  2.45861e+07
22  73  4.17735e+07
22  74  0
22  75  0
22  76  9.90429e+06
22  77  0
22  78  1.69756e+07
22  79  2.51825e+07
22  80  1.73586e+07
22  81  2.70406e+07
22  82  0
22  83  0
22  84  0
22  85  0
22  86  0
22  87  2.51344e+07
22  88  0
22  89  0
22  90  0
22  91  0
22  92  0
22  93  0
22  94  0
22  95  0
22  96  1.77152e+07
22  97  1.198e+07
22  98  0
22  99  0
22  100  0
23  0  1.67915e+07
23  1  1.30362e+07
23  2  1.14907e+07
23  3  0
23  4  1.40648e+07
23  5  0
23  6  0
23  7  9.19154e+06
23  8  0
23  9  1.16781e+07
23  10  0
23  11  0
23  12  1.07134e+07
23  13  0
23  14  1.09868e+07
23  15  0
23  16  1.07362e+07
23  17  0
23  18  7.48438e+06
23  19  0
23  20  6.42436e+06
23  21  1.28441e+07
23  22  8.16428e+06
23  23  1.56617e+07
23  24  1.13853e+07
23  25  1.43974e+07
23  26  8.74908e+06
23  27  0
23  28  1.09762e+07
23  29  1.55391e+07
23  30  1.67503e+07
23  31  3.61562e+07
23  32  2.80756e+07
23  33  9.45366e+06
23  34  2.63154e+07
23  35  0
23  36  1.92329e+07
23  37  0
23  38  0
23  39  0
23  40  1.70988e+07
23  41  9.271e+06
23  42  8.74806e+06
23  43  0
23  44  0
23  45  0
23  46  1.09861e+07
23  47  8.98749e+06
23  48  1.12894e+07
23  49  1.66039e+07
23  50  0
23  51  2.0012e+07
23  52  0
23  53  0
23  54  0
23  55  9.66826e+06
23  56  1.49209e+07
23  57  0
23  58  0
23  59  0
23  60  0
23  61  0
23  62  0
23  63  0
23  64  0
23  65  1.93842e+07
23  66  0
23  67  0
23  68  0
23  69  0
23  70  0
23  71  2.30409e+07
23  72  2.49905e+07
23  73  3.44994e+07
23  74  0
23  75  0
23  76  0
23  77  0
23  78  0
23  79  0
23  80  1.42299e+07
23  81  0
23  82  2.4146e+07
23  83  0
23  84  2.35185e+07
23  85  2.03081e+07
23  86  1.39555e+07
23  87  2.38293e+07
23  88  1.39075e+07
23  89  0
23  90  1.30736e+07
23  91  0
23  92  0
23  93  0
23  94  0
23  95  0
23  96  1.81256e+07
23  97  2.34104e+07
23  98  0
23  99  0
23  100  0
24  0  1.92834e+07
24  1  7.71888e+06
24  2  1.29752e+07
24  3  1.11424e+07
24  4  1.56484e+07
24  5  1.47339e+07
24  6  7.65267e+06
24  7  0
24  8  0
24  9  2.08421e+07
24  10  2.17425e+07
24  11  0
24  12  0
24  13  1.50136e+07
24  14  1.76247e+07
24  15  1.72379e+07
24  16  1.10607e+07
24  17  0
24  18  1.86995e+07
24  19  2.10262e+07
24  20  1.10532e+07
24  21  1.60767e+07
24  22  1.09147e+07
24  23  1.5333e+07
24  24  1.15592e+07
24  25  9.5669e+06
24  26  8.72829e+06
24  27  0
24  28  8.94322e+06
24  29  9.21124e+06
24  30  9.75617e+06
24  31  1.6646e+07
24  32  7.9335e+06
24  33  7.94493e+06
24  34  2.24135e+07
24  35  1.93983e+07
24  36  1.62146e+07
24  37  1.50428e+07
24  38  1.4073e+07
24  39  8.79311e+06
24  40  2.0943e+07
24  41  1.77013e+07
24  42  0
24  43  0
24  44  0
24  45  1.25072e+07
24  46  0
24  47  0
24  48  0
24  49  0
24  50  1.81937e+07
24  51  0
24  52  0
24  53  1.22789e+07
24  54  0
24  55  0
24  56  0
24  57  2.00633e+07
24  58  0
24  59  0
24  60  1.54564e+07
24  61  0
24  62  0
24  63  0
24  64  0
24  65  1.34064e+07
24  66  8.10596e+06
24  67  0
24  68  0
24  69  0
24  70  1.19412e+07
24  71  8.1686e+06
24  72  1.9507e+07
24  73  1.61179e+07
24  74  2.7425e+07
24  75  0
24  76  0
24  77  1.50138e+07
24  78  0
24  79  0
24  80  1.72476e+07
24  81  1.29478e+07
24  82  2.27031e+07
24  83  0
24  84  1.57757e+07
24  85  0
24  86  1.16822e+07
24  87  1.40822e+07
24  88  0
24  89  0
24  90  0
24  91  0
24  92  0
24  93  0
24  94  0
24  95  0
24  96  0
24  97  0
24  98  0
24  99  0
24  100  0
25  0  1.05473e+07
25  1  1.68612e+07
25  2  0
25  3  1.56404e+07
25  4  1.75812e+07
25  5  1.49795e+07
25  6  1.17126e+07
25  7  1.44263e+07
25  8  2.06998e+07
25  9  8.85933e+06
25  10  1.01439e+07
25  11  0
25  12  1.26469e+07
25  13  0
25  14  0
25  15  0
25  16  0
25  17  1.2875e+07
25  18  0
25  19  6.95357e+06
25  20  0
25  21  1.50438e+07
25  22  6.24161e+06
25  23  1.01605e+07
25  24  0
25  25  7.29406e+06
25  26  0
25  27  0
25  28  7.90097e+06
25  29  1.1696e+07
25  30  1.44114e+07
25  31  1.72391e+07
25  32  1.34081e+07
25  33  3.05132e+07
25  34  1.59881e+07
25  35  1.95095e+07
25  36  1.3233e+07
25  37  1.10511e+07
25  38  9.38264e+06
25  39  1.13362e+07
25  40  0
25  41  0
25  42  8.80113e+06
25  43  0
25  44  0
25  45  8.29283e+06
25  46  0
25  47  0
25  48  0
25  49  0
25  50  1.38727e+07
25  51  8.33286e+06
25  52  0
25  53  0
25  54  0
25  55  0
25  56  0
25  57  1.52211e+07
25  58  9.79814e+06
25  59  0
25  60  1.43269e+07
25  61  0
25  62  0
25  63  0
25  64  9.04102e+06
25  65  0
25  66  7.49629e+06
25  67  0
25  68  8.06828e+06
25  69  0
25  70  0
25  71  9.29854e+06
25  72  1.73222e+07
25  73  3.09065e+07
25  74  1.73501e+07
25  75  0
25  76  1.38964e+07
25  77  2.42152e+07
25  78  1.48337e+07
25  79  2.47616e+07
25  80  1.07575e+07
25  81  1.53845e+07
25  82  1.03036e+07
25  83  3.14726e+07
25  84  0
25  85  0
25  86  1.23896e+07
25  87  2.72668e+07
25  88  0
25  89  1.52594e+07
25  90  0
25  91  0
25  92  0
25  93  0
25  94  0
25  95  0
25  96  0
25  97  0
25  98  1.42115e+07
25  99  0
25  100  0
26  0  2.61162e+07
26  1  1.12035e+07
26  2  1.84767e+07
26  3  1.47606e+07
26  4  1.33147e+07
26  5  0
26  6  0
26  7  9.04886e+06
26  8  0
26  9  1.18291e+07
26  10  1.45395e+07
26  11  8.7349e+06
26  12  0
26  13  0
26  14  8.12921e+06
26  15  1.45719e+07
26  16  0
26  17  1.33742e+07
26  18  8.57445e+06
26  19  9.19794e+06
26  20  7.2324e+06
26  21  1.04668e+07
26  22  1.15367e+07
26  23  1.40221e+07
26  24  1.18065e+07
26  25  7.56829e+06
26  26  7.22691e+06
26  27  1.48322e+07
26  28  1.30956e+07
26  29  0
26  30  2.33068e+07
26  31  1.26087e+07
26  32  8.83938e+06
26  33  9.39521e+06
26  34  1.27331e+07
26  35  8.44257e+06
26  36  9.88887e+06
26  37  0
26  38  1.79137e+07
26  39  0
26  40  6.00949e+06
26  41  1.61508e+07
26  42  1.08478e+07
26  43  1.04916e+07
26  44  0
26  45  1.66069e+07
26  46  1.17481e+07
26  47  0
26  48  1.0944e+07
26  49  8.79343e+06
26  50  1.62965e+07
26  51  1.29829e+07
26  52  1.72989e+07
26  53  0
26  54  0
26  55  0
26  56  0
26  57  2.07698e+07
26  58  0
26  59  9.55719e+06
26  60  0
26  61  0
26  62  0
26  63  7.84162e+06
26  64  0
26  65  1.59544e+07
26  66  0
26  67  0
26  68  0
26  69  0
26  70  0
26  71  0
26  72  1.88455e+07
26  73  0
26  74  0
26  75  0
26  76  0
26  77  0
26  78  1.2927e+07
26  79  2.12136e+07
26  80  0
26  81  0
26  82  2.44445e+07
26  83  2.23141e+07
26  84  0
26  85  3.51353e+07
26  86  1.60339e+07
26  87  0
26  88  0
26  89  0
26  90  0
26  91  0
26  92  0
26  93  1.92761e+07
26  94  0
26  95  0
26  96  0
26  97  0
26  98  0
26  99  0
26  100  0
27  0  2.55535e+07
27  1  0
27  2  0
27  3  0
27  4  1.4269e+07
27  5  1.26428e+07
27  6  6.98354e+06
27  7  8.57643e+06
27  8  9.28171e+06
27  9  9.05298e+06
27  10  0
27  11  0
27  12  0
27  13  1.50964e+07
27  14  0
27  15  8.36967e+06
27  16  9.03295e+06
27  17  0
27  18  1.3762e+07
27  19  0
27  20  0
27  21  1.19813e+07
27  22  7.49627e+06
27  23  1.45653e+07
27  24  9.55293e+06
27  25  0
27  26  1.04737e+07
27  27  1.49688e+07
27  28  2.08802e+07
27  29  1.14128e+07
27  30  2.23733e+07
27  31  0
27  32  3.15536e+07
27  33  8.56132e+06
27  34  0
27  35  1.74178e+07
27  36  0
27  37  0
27  38  7.04991e+06
27  39  0
27  40  0
27  41  0
27  42  0
27  43  0
27  44  0
27  45  1.44593e+07
27  46  1.46563e+07
27  47  0
27  48  2.00178e+07
27  49  1.84457e+07
27  50  1.10569e+07
27  51  1.47189e+07
27  52  9.62206e+06
27  53  0
27  54  0
27  55  0
27  56  1.79499e+07
27  57  0
27  58  0
27  59  0
27  60  0
27  61  0
27  62  6.23056e+06
27  63  0
27  64  0
27  65  9.73656e+06
27  66  0
27  67  0
27  68  0
27  69  1.44545e+07
27  70  1.35586e+07
27  71  0
27  72  2.74368e+07
27  73  1.44893e+07
27  74  0
27  75  0
27  76  8.53304e+06
27  77  1.32942e+07
27  78  1.38614e+07
27  79  0
27  80  0
27  81  1.1345e+07
27  82  1.06852e+07
27  83  1.1358e+07
27  84  1.27518e+07
27  85  1.10446e+07
27  86  3.27946e+07
27  87  2.68369e+07
27  88  0
27  89  0
27  90  0
27  91  1.65781e+07
27  92  0
27  93  0
27  94  0
27  95  0
27  96  0
27  97  0
27  98  1.01506e+07
27  99  0
27  100  0
28  0  1.57069e+07
28  1  8.87349e+06
28  2  9.93648e+06
28  3  2.15068e+07
28  4  0
28  5  7.26398e+06
28  6  8.31798e+06
28  7  8.00595e+06
28  8  1.94126e+07
28  9  1.49475e+07
28  10  1.19827e+07
28  11  0
28  12  1.37872e+07
28  13  9.68452e+06
28  14  0
28  15  2.29658e+07
28  16  2.67927e+07
28  17  0
28  18  0
28  19  1.17355e+07
28  20  8.83691e+06
28  21  0
28  22  1.19681e+07
28  23  3.81164e+06
28  24  1.73475e+07
28  25  0
28  26  0
28  27  2.44302e+07
28  28  2.27605e+07
28  29  0
28  30  2.58285e+07
28  31  1.81309e+07
28  32  9.6278e+06
28  33  0
28  34  2.12072e+07
28  35  0
28  36  2.95728e+07
28  37  6.6564e+06
28  38  1.4328e+07
28  39  1.70743e+07
28  40  0
28  41  0
28  42  0
28  43  0
28  44  1.56418e+07
28  45  0
28  46  1.21813e+07
28  47  1.46671e+07
28  48  2.45487e+07
28  49  1.0036e+07
28  50  0
28  51  1.12109e+07
28  52  1.56338e+07
28  53  1.31819e+07
28  54  9.56463e+06
28  55  0
28  56  0
28  57  0
28  58  0
28  59  0
28  60  0
28  61  0
28  62  0
28  63  0
28  64  0
28  65  0
28  66  0
28  67  0
28  68  0
28  69  0
28  70  0
28  71  1.42376e+07
28  72  1.98898e+07
28  73  1.32251e+07
28  74  1.377e+07
28  75  0
28  76  0
28  77  8.06126e+06
28  78  2.46578e+07
28  79  3.38532e+07
28  80  2.01551e+07
28  81  1.83665e+07
28  82  2.66775e+07
28  83  1.46986e+07
28  84  1.69983e+07
28  85  0
28  86  1.35335e+07
28  87  0
28  88  0
28  89  0
28  90  1.28612e+07
28  91  0
28  92  0
28  93  0
28  94  1.92614e+07
28  95  0
28  96  0
28  97  0
28  98  0
28  99  0
28  100  0
29  0  1.16628e+07
29  1  8.357e+06
29  2  8.23446e+06
29  3  1.00787e+07
29  4  6.26074e+06
29  5  1.31654e+07
29  6  0
29  7  0
29  8  0
29  9  1.73714e+07
29  10  7.72467e+06
29  11  8.94305e+06
29  12  0
29  13  9.01091e+06
29  14  0
29  15  0
29  16  0
29  17  1.7014e+07
29  18  0
29  19  1.05151e+07
29  20  1.27621e+07
29  21  1.149e+07
29  22  1.84679e+07
29  23  1.42552e+07
29  24  1.39638e+07
29  25  0
29  26  0
29  27  2.47766e+07
29  28  0
29  29  2.61457e+07
29  30  1.24271e+07
29  31  2.83942e+07
29  32  1.14733e+07
29  33  1.54525e+07
29  34  2.40155e+07
29  35  2.71029e+07
29  36  1.10154e+07
29  37  8.12678e+06
29  38  2.02475e+07
29  39  0
29  40  1.29887e+07
29  41  1.81287e+07
29  42  0
29  43  1.85829e+07
29  44  0
29  45  0
29  46  1.71864e+07
29  47  0
29  48  2.22825e+07
29  49  1.9926e+07
29  50  2.90671e+07
29  51  1.20772e+07
29  52  0
29  53  1.59989e+07
29  54  0
29  55  2.22932e+07
29  56  0
29  57  0
29  58  0
29  59  0
29  60  0
29  61  1.00381e+07
29  62  1.16399e+07
29  63  0
29  64  0
29  65  0
29  66  1.07549e+07
29  67  0
29  68  0
29  69  1.44591e+07
29  70  0
29  71  1.97478e+07
29  72  1.82247e+07
29  73  0
29  74  1.51802e+07
29  75  1.43824e+07
29  76  1.05578e+07
29  77  2.15304e+07
29  78  0
29  79  0
29  80  0
29  81  2.95625e+07
29  82  0
29  83  2.17345e+07
29  84  2.14235e+07
29  85  1.01175e+07
29  86  0
29  87  0
29  88  2.54033e+07
29  89  1.46011e+07
29  90  0
29  91  0
29  92  0
29  93  1.52557e+07
29  94  0
29  95  0
29  96  0
29  97  1.41756e+07
29  98  0
29  99  0
29  100  0
30  0  0
30  1  1.06878e+07
30  2  9.519e+06
30  3  1.02728e+07
30  4  2.11107e+07
30  5  1.15535e+07
30  6  7.2499e+06
30  7  2.24478e+07
30  8  0
30  9  7.15185e+06
30  10  9.03672e+06
30  11  1.67891e+07
30  12  0
30  13  0
30  14  0
30  15  8.86331e+06
30  16  0
30  17  0
30  18  0
30  19  0
30  20  1.22041e+07
30  21  9.7853e+06
30  22  9.33861e+06
30  23  0
30  24  1.43043e+07
30  25  1.66691e+07
30  26  0
30  27  0
30  28  2.62268e+07
30  29  1.60448e+07
30  30  9.6356e+06
30  31  1.93774e+07
30  32  2.10855e+07
30  33  1.17961e+07
30  34  1.05447e+07
30  35  1.20572e+07
30  36  0
30  37  1.78611e+07
30  38  9.22045e+06
30  39  1.79706e+07
30  40  0
30  41  1.02585e+07
30  42  1.14388e+07
30  43  0
30  44  0
30  45  1.59814e+07
30  46  0
30  47  1.46547e+07
30  48  0
30  49  0
30  50  1.39614e+07
30  51  0
30  52  2.69055e+07
30  53  9.80046e+06
30  54  0
30  55  0
30  56  0
30  57  1.49327e+07
30  58  0
30  59  0
30  60  0
30  61  0
30  62  0
30  63  1.41594e+07
30  64  0
30  65  0
30  66  0
30  67  0
30  68  2.44471e+07
30  69  2.66378e+07
30  70  0
30  71  0
30  72  1.91747e+07
30  73  2.02911e+07
30  74  0
30  75  0
30  76  1.34851e+07
30  77  0
30  78  0
30  79  3.97844e+07
30  80  1.92793e+07
30  81  0
30  82  1.1928e+07
30  83  1.13037e+07
30  84  1.17571e+07
30  85  0
30  86  2.93728e+07
30  87  0
30  88  0
30  89  0
30  90  0
30  91  0
30  92  0
30  93  0
30  94  0
30  95  0
30  96  0
30  97  0
30  98  2.04616e+07
30  99  8.18554e+06
30  100  0
31  0  0
31  1  1.30338e+07
31  2  9.83892e+06
31  3  0
31  4  0
31  5  8.68146e+06
31  6  9.5078e+06
31  7  0
31  8  1.44691e+07
31  9  0
31  10  2.28002e+07
31  11  1.51403e+07
31  12  1.17289e+07
31  13  0
31  14  1.66032e+07
31  15  0
31  16  6.44884e+06
31  17  0
31  18  8.79566e+06
31  19  1.59306e+07
31  20  0
31  21  0
31  22  2.17611e+07
31  23  0
31  24  1.17805e+07
31  25  0
31  26  0
31  27  1.71694e+07
31  28  2.46943e+07
31  29  1.20022e+07
31  30  2.48038e+07
31  31  0
31  32  2.02608e+07
31  33  1.24638e+07
31  34  8.08325e+06
31  35  1.915e+07
31  36  9.55946e+06
31  37  1.30087e+07
31  38  2.29317e+07
31  39  1.34878e+07
31  40  1.26912e+07
