row  column  (images_15_227.edf Zn-K*images_15_227.edf Ar-K**2.3)
5  40  5.83519e+07
5  41  6.48909e+07
5  42  7.23574e+07
5  43  7.78538e+07
5  44  8.09575e+07
5  45  6.01668e+07
5  46  5.16666e+07
5  47  6.22653e+07
5  48  5.29857e+07
5  49  5.52452e+07
5  50  4.64963e+07
5  51  8.12334e+07
5  52  7.52111e+07
5  53  7.32592e+07
5  54  5.88392e+07
5  55  7.62914e+07
5  56  1.07934e+08
5  57  9.46644e+07
5  58  5.97007e+07
5  59  7.93668e+07
5  60  6.95716e+07
5  61  8.32067e+07
5  62  8.37597e+07
5  63  6.40586e+07
5  64  7.02621e+07
5  65  7.91177e+07
5  66  7.85338e+07
5  67  8.42987e+07
5  68  1.06698e+08
5  69  7.86616e+07
5  70  7.67082e+07
5  71  9.37899e+07
5  72  6.87723e+07
5  73  4.05067e+07
5  74  3.82553e+07
5  75  6.06973e+07
5  76  5.2275e+07
5  77  6.99467e+07
5  78  8.33876e+07
5  79  8.62197e+07
5  80  9.07389e+07
5  81  1.00464e+08
5  82  1.02187e+08
5  83  8.88691e+07
5  84  1.00008e+08
5  85  7.9742e+07
5  86  9.79982e+07
5  87  8.3589e+07
5  88  9.95193e+07
5  89  7.23781e+07
5  90  5.15876e+07
5  91  6.18378e+07
5  92  7.64176e+07
5  93  8.30361e+07
5  94  6.27046e+07
5  95  7.83554e+07
5  96  6.99204e+07
5  97  5.31731e+07
5  98  4.41812e+07
5  99  6.74678e+07
5  100  8.43346e+07
6  0  8.56099e+07
6  1  1.05294e+08
6  2  8.49718e+07
6  3  1.15037e+08
6  4  9.25927e+07
6  5  8.28194e+07
6  6  7.63292e+07
6  7  7.62531e+07
6  8  5.2366e+07
6  9  7.44676e+07
6  10  7.10331e+07
6  11  6.48639e+07
6  12  6.82035e+07
6  13  1.13029e+08
6  14  9.72506e+07
6  15  1.04468e+08
6  16  1.03286e+08
6  17  9.07743e+07
6  18  1.07183e+08
6  19  1.0138e+08
6  20  8.9842e+07
6  21  6.06501e+07
6  22  5.00387e+07
6  23  4.73663e+07
6  24  6.97299e+07
6  25  7.52152e+07
6  26  8.1516e+07
6  27  6.10993e+07
6  28  7.46405e+07
6  29  6.87621e+07
6  30  6.25013e+07
6  31  8.67909e+07
6  32  7.35307e+07
6  33  1.03647e+08
6  34  9.78854e+07
6  35  9.6827e+07
6  36  7.79118e+07
6  37  7.75997e+07
6  38  7.49325e+07
6  39  6.56241e+07
6  40  7.90772e+07
6  41  6.31449e+07
6  42  6.99634e+07
6  43  6.42525e+07
6  44  7.68174e+07
6  45  4.89482e+07
6  46  6.22791e+07
6  47  8.27048e+07
6  48  5.29725e+07
6  49  6.32021e+07
6  50  4.92657e+07
6  51  8.2556e+07
6  52  8.6929e+07
6  53  8.32523e+07
6  54  7.56359e+07
6  55  6.99987e+07
6  56  9.09402e+07
6  57  7.20015e+07
6  58  8.01873e+07
6  59  1.08098e+08
6  60  1.0536e+08
6  61  9.99054e+07
6  62  9.16505e+07
6  63  5.97893e+07
6  64  6.38828e+07
6  65  5.99339e+07
6  66  6.20265e+07
6  67  8.45532e+07
6  68  7.22884e+07
6  69  1.02709e+08
6  70  8.01721e+07
6  71  1.0138e+08
6  72  9.48928e+07
6  73  4.84838e+07
6  74  4.69737e+07
6  75  4.8542e+07
6  76  4.57984e+07
6  77  4.90268e+07
6  78  7.6002e+07
6  79  8.61015e+07
6  80  9.37579e+07
6  81  8.65339e+07
6  82  9.64433e+07
6  83  1.09678e+08
6  84  1.10555e+08
6  85  9.02611e+07
6  86  9.96487e+07
6  87  9.24289e+07
6  88  8.79775e+07
6  89  9.0215e+07
6  90  8.2412e+07
6  91  7.72576e+07
6  92  6.27182e+07
6  93  8.53143e+07
6  94  6.14441e+07
6  95  7.44353e+07
6  96  8.06313e+07
6  97  4.23196e+07
6  98  6.04427e+07
6  99  6.73938e+07
6  100  1.01759e+08
7  0  9.25804e+07
7  1  1.02424e+08
7  2  1.16215e+08
7  3  1.07385e+08
7  4  9.69437e+07
7  5  9.47085e+07
7  6  8.59541e+07
7  7  7.03582e+07
7  8  6.57304e+07
7  9  7.94445e+07
7  10  6.12594e+07
7  11  7.52322e+07
7  12  8.49743e+07
7  13  9.86304e+07
7  14  1.09068e+08
7  15  1.15685e+08
7  16  1.04825e+08
7  17  8.76759e+07
7  18  7.99577e+07
7  19  1.28108e+08
7  20  1.13597e+08
7  21  7.32993e+07
7  22  5.01091e+07
7  23  6.74558e+07
7  24  4.65502e+07
7  25  6.29203e+07
7  26  8.0321e+07
7  27  6.50495e+07
7  28  4.68607e+07
7  29  6.13518e+07
7  30  6.77323e+07
7  31  6.76639e+07
7  32  8.69913e+07
7  33  8.60618e+07
7  34  9.13791e+07
7  35  9.83244e+07
7  36  6.84828e+07
7  37  8.31447e+07
7  38  7.46063e+07
7  39  5.70047e+07
7  40  7.03363e+07
7  41  6.28734e+07
7  42  6.46801e+07
7  43  7.71842e+07
7  44  6.30537e+07
7  45  6.68728e+07
7  46  5.42763e+07
7  47  7.84059e+07
7  48  5.57552e+07
7  49  5.3287e+07
7  50  5.70968e+07
7  51  7.88012e+07
7  52  8.94468e+07
7  53  7.80364e+07
7  54  7.02483e+07
7  55  6.32176e+07
7  56  8.68892e+07
7  57  1.03319e+08
7  58  1.10038e+08
7  59  9.48736e+07
7  60  9.39468e+07
7  61  1.03283e+08
7  62  7.88617e+07
7  63  8.53862e+07
7  64  9.91137e+07
7  65  6.71381e+07
7  66  7.02227e+07
7  67  8.64875e+07
7  68  7.37849e+07
7  69  8.53508e+07
7  70  1.03291e+08
7  71  1.0082e+08
7  72  9.49207e+07
7  73  3.68728e+07
7  74  2.81046e+07
7  75  4.85115e+07
7  76  4.1782e+07
7  77  6.99445e+07
7  78  8.88452e+07
7  79  8.58681e+07
7  80  1.07642e+08
7  81  1.15964e+08
7  82  8.57585e+07
7  83  8.77357e+07
7  84  1.05056e+08
7  85  9.27096e+07
7  86  8.01905e+07
7  87  8.05581e+07
7  88  9.80284e+07
7  89  6.89521e+07
7  90  7.21679e+07
7  91  8.0998e+07
7  92  7.74869e+07
7  93  5.68135e+07
7  94  6.39385e+07
7  95  5.41781e+07
7  96  7.85947e+07
7  97  6.63882e+07
7  98  5.36106e+07
7  99  8.57332e+07
7  100  8.29912e+07
8  0  7.82759e+07
8  1  8.9991e+07
8  2  1.17227e+08
8  3  1.03394e+08
8  4  1.00435e+08
8  5  1.05174e+08
8  6  8.3909e+07
8  7  6.56948e+07
8  8  4.31117e+07
8  9  7.42284e+07
8  10  6.77784e+07
8  11  7.23688e+07
8  12  8.78105e+07
8  13  1.08465e+08
8  14  1.09089e+08
8  15  1.1776e+08
8  16  1.11822e+08
8  17  1.01256e+08
8  18  1.15753e+08
8  19  1.09989e+08
8  20  1.00642e+08
8  21  7.94375e+07
8  22  6.16901e+07
8  23  5.23686e+07
8  24  7.47387e+07
8  25  6.09645e+07
8  26  6.98786e+07
8  27  7.64149e+07
8  28  7.46807e+07
8  29  5.84547e+07
8  30  5.75765e+07
8  31  7.15636e+07
8  32  8.35416e+07
8  33  1.03285e+08
8  34  8.42168e+07
8  35  9.33992e+07
8  36  1.09964e+08
8  37  8.08905e+07
8  38  8.86507e+07
8  39  7.63814e+07
8  40  7.06222e+07
8  41  9.21033e+07
8  42  7.54916e+07
8  43  7.95446e+07
8  44  6.8501e+07
8  45  8.40288e+07
8  46  3.42831e+07
8  47  6.36454e+07
8  48  6.15672e+07
8  49  6.78674e+07
8  50  6.21251e+07
8  51  6.9704e+07
8  52  7.58173e+07
8  53  6.93102e+07
8  54  5.88899e+07
8  55  6.54559e+07
8  56  8.99704e+07
8  57  1.07338e+08
8  58  9.09626e+07
8  59  9.1661e+07
8  60  1.07515e+08
8  61  9.00394e+07
8  62  8.08591e+07
8  63  7.25465e+07
8  64  7.04753e+07
8  65  7.32239e+07
8  66  5.89438e+07
8  67  7.43148e+07
8  68  1.02725e+08
8  69  8.77236e+07
8  70  8.20475e+07
8  71  9.67123e+07
8  72  6.26338e+07
8  73  5.54658e+07
8  74  4.78034e+07
8  75  4.51801e+07
8  76  4.8054e+07
8  77  5.28716e+07
8  78  7.76099e+07
8  79  6.37714e+07
8  80  5.81355e+07
8  81  9.11841e+07
8  82  9.73408e+07
8  83  1.02292e+08
8  84  1.09816e+08
8  85  9.1975e+07
8  86  1.20836e+08
8  87  8.53318e+07
8  88  9.08951e+07
8  89  8.88247e+07
8  90  6.64323e+07
8  91  9.3848e+07
8  92  1.20916e+08
8  93  7.71299e+07
8  94  5.49107e+07
8  95  6.87865e+07
8  96  7.46551e+07
8  97  7.4714e+07
8  98  3.79741e+07
8  99  7.38388e+07
8  100  6.61196e+07
9  0  9.42443e+07
9  1  9.23223e+07
9  2  1.29218e+08
9  3  1.16037e+08
9  4  1.07303e+08
9  5  1.02054e+08
9  6  9.28859e+07
9  7  6.43091e+07
9  8  5.29567e+07
9  9  6.52697e+07
9  10  7.17483e+07
9  11  9.63794e+07
9  12  9.05047e+07
9  13  1.08082e+08
9  14  1.31471e+08
9  15  1.30011e+08
9  16  1.09371e+08
9  17  1.11581e+08
9  18  8.98021e+07
9  19  9.30125e+07
9  20  9.15987e+07
9  21  1.01123e+08
9  22  5.14114e+07
9  23  3.72959e+07
9  24  6.61176e+07
9  25  5.88273e+07
9  26  8.93225e+07
9  27  7.00439e+07
9  28  7.39397e+07
9  29  6.71407e+07
9  30  7.69422e+07
9  31  8.11317e+07
9  32  6.5328e+07
9  33  7.62702e+07
9  34  8.16128e+07
9  35  1.11068e+08
9  36  8.00121e+07
9  37  7.44642e+07
9  38  7.30588e+07
9  39  7.15706e+07
9  40  8.79036e+07
9  41  7.2322e+07
9  42  4.75459e+07
9  43  7.1527e+07
9  44  5.3532e+07
9  45  6.05173e+07
9  46  5.28684e+07
9  47  8.12853e+07
9  48  9.08858e+07
9  49  6.86189e+07
9  50  6.84908e+07
9  51  7.92092e+07
9  52  1.07296e+08
9  53  7.71683e+07
9  54  6.33257e+07
9  55  7.66319e+07
9  56  7.30425e+07
9  57  8.96024e+07
9  58  8.71005e+07
9  59  8.46257e+07
9  60  7.51718e+07
9  61  8.75692e+07
9  62  7.45201e+07
9  63  6.70721e+07
9  64  6.31092e+07
9  65  5.42597e+07
9  66  4.60144e+07
9  67  6.8138e+07
9  68  7.03705e+07
9  69  8.27708e+07
9  70  7.44525e+07
9  71  6.49016e+07
9  72  9.51242e+07
9  73  4.98527e+07
9  74  3.88383e+07
9  75  4.68163e+07
9  76  5.61855e+07
9  77  7.47959e+07
9  78  7.36047e+07
9  79  8.69097e+07
9  80  9.93419e+07
9  81  7.15319e+07
9  82  9.91697e+07
9  83  9.68612e+07
9  84  1.06496e+08
9  85  7.93275e+07
9  86  9.72405e+07
9  87  9.14107e+07
9  88  8.27641e+07
9  89  6.16822e+07
9  90  5.79374e+07
9  91  9.13585e+07
9  92  6.71827e+07
9  93  7.02343e+07
9  94  5.46969e+07
9  95  8.16407e+07
9  96  6.82872e+07
9  97  5.58559e+07
9  98  7.43464e+07
9  99  7.1664e+07
9  100  9.90691e+07
10  0  9.13122e+07
10  1  1.10537e+08
10  2  1.16825e+08
10  3  1.30851e+08
10  4  9.07144e+07
10  5  1.07518e+08
10  6  6.3992e+07
10  7  4.6708e+07
10  8  6.86067e+07
10  9  8.4122e+07
10  10  6.1221e+07
10  11  7.95419e+07
10  12  9.71451e+07
10  13  1.25796e+08
10  14  1.356e+08
10  15  1.17089e+08
10  16  1.04659e+08
10  17  1.23264e+08
10  18  1.16335e+08
10  19  1.19394e+08
10  20  1.33475e+08
10  21  9.50763e+07
10  22  5.32723e+07
10  23  4.09476e+07
10  24  6.26404e+07
10  25  6.27219e+07
10  26  9.42818e+07
10  27  7.43389e+07
10  28  5.5342e+07
10  29  6.23947e+07
10  30  7.12496e+07
10  31  5.90374e+07
10  32  7.9428e+07
10  33  1.03096e+08
10  34  7.68939e+07
10  35  9.50398e+07
10  36  7.07175e+07
10  37  7.09594e+07
10  38  7.01256e+07
10  39  8.39928e+07
10  40  7.87314e+07
10  41  7.26545e+07
10  42  6.95462e+07
10  43  5.9091e+07
10  44  6.30108e+07
10  45  5.60897e+07
10  46  6.42895e+07
10  47  9.15429e+07
10  48  6.79484e+07
10  49  5.02486e+07
10  50  5.80205e+07
10  51  7.41682e+07
10  52  7.13508e+07
10  53  7.89997e+07
10  54  5.95265e+07
10  55  6.64721e+07
10  56  7.2115e+07
10  57  8.31254e+07
10  58  7.28553e+07
10  59  8.08058e+07
10  60  8.92458e+07
10  61  8.54057e+07
10  62  6.95235e+07
10  63  7.19929e+07
10  64  7.15103e+07
10  65  5.53914e+07
10  66  6.08509e+07
10  67  5.84973e+07
10  68  6.87699e+07
10  69  5.8035e+07
10  70  1.00596e+08
10  71  8.97703e+07
10  72  8.91709e+07
10  73  8.80981e+07
10  74  4.69771e+07
10  75  4.15056e+07
10  76  4.17138e+07
10  77  6.2336e+07
10  78  9.58605e+07
10  79  8.16401e+07
10  80  9.9567e+07
10  81  1.06762e+08
10  82  8.22118e+07
10  83  9.78145e+07
10  84  1.13451e+08
10  85  7.62338e+07
10  86  8.6176e+07
10  87  8.78017e+07
10  88  7.10785e+07
10  89  7.25951e+07
10  90  5.85647e+07
10  91  8.05118e+07
10  92  6.78371e+07
10  93  5.46941e+07
10  94  6.7628e+07
10  95  8.86576e+07
10  96  8.02881e+07
10  97  5.27858e+07
10  98  8.17793e+07
10  99  8.18959e+07
10  100  1.05463e+08
11  0  8.75208e+07
11  1  1.00456e+08
11  2  1.06765e+08
11  3  1.22798e+08
11  4  1.1356e+08
11  5  9.22338e+07
11  6  8.68305e+07
11  7  5.30341e+07
11  8  5.581e+07
11  9  6.50743e+07
11  10  8.19997e+07
11  11  8.08879e+07
11  12  9.58217e+07
11  13  9.27464e+07
11  14  1.36289e+08
11  15  1.24989e+08
11  16  1.31594e+08
11  17  1.1056e+08
11  18  1.06582e+08
11  19  1.18203e+08
11  20  1.38509e+08
11  21  9.32534e+07
11  22  3.83714e+07
11  23  4.2437e+07
11  24  4.50802e+07
11  25  5.15014e+07
11  26  7.47773e+07
11  27  5.46361e+07
11  28  8.85577e+07
11  29  7.30469e+07
11  30  6.61697e+07
11  31  7.69947e+07
11  32  6.65677e+07
11  33  7.17645e+07
11  34  9.09209e+07
11  35  1.01366e+08
11  36  8.52954e+07
11  37  8.04595e+07
11  38  7.46662e+07
11  39  8.63279e+07
11  40  8.29746e+07
11  41  7.07458e+07
11  42  7.71507e+07
11  43  7.26115e+07
11  44  6.24689e+07
11  45  5.52018e+07
