row  column  (images_25_2_757.edf Fe-K*images_25_2_757.edf Ar-K**2.3)
22  28  9.65395e+07
22  29  1.08978e+08
22  30  1.26633e+08
22  31  1.37746e+08
22  32  1.34922e+08
22  33  1.0665e+08
22  34  1.00364e+08
22  35  1.1114e+08
22  36  1.54281e+08
22  37  9.6739e+07
22  38  1.21875e+08
22  39  6.83548e+07
22  40  8.5597e+07
22  41  8.1296e+07
22  42  8.20038e+07
22  43  7.81783e+07
22  44  7.83096e+07
22  45  7.28768e+07
22  46  7.13542e+07
22  47  7.09638e+07
22  48  8.52911e+07
22  49  1.05853e+08
22  50  9.47747e+07
23  0  1.13074e+08
23  1  1.12791e+08
23  2  1.04748e+08
23  3  1.17143e+08
23  4  1.02828e+08
23  5  1.13154e+08
23  6  1.6226e+08
23  7  1.29996e+08
23  8  1.18465e+08
23  9  1.15202e+08
23  10  1.30712e+08
23  11  1.76427e+08
23  12  3.37688e+08
23  13  6.15298e+08
23  14  2.93887e+08
23  15  1.57767e+08
23  16  1.19788e+08
23  17  1.19153e+08
23  18  1.15691e+08
23  19  1.04202e+08
23  20  1.19598e+08
23  21  1.54684e+08
23  22  1.43278e+08
23  23  8.51129e+07
23  24  1.16126e+08
23  25  1.18433e+08
23  26  1.20683e+08
23  27  1.06719e+08
23  28  1.10373e+08
23  29  9.68857e+07
23  30  1.22567e+08
23  31  1.22204e+08
23  32  1.4139e+08
23  33  9.29722e+07
23  34  1.05953e+08
23  35  8.68859e+07
23  36  1.4267e+08
23  37  8.16849e+07
23  38  1.2204e+08
23  39  7.48624e+07
23  40  7.59322e+07
23  41  8.06662e+07
23  42  7.85522e+07
23  43  6.87539e+07
23  44  7.16321e+07
23  45  8.58672e+07
23  46  8.7439e+07
23  47  8.1544e+07
23  48  8.43364e+07
23  49  1.07909e+08
23  50  1.25194e+08
24  0  1.19426e+08
24  1  9.60091e+07
24  2  9.94347e+07
24  3  9.73624e+07
24  4  1.12101e+08
24  5  1.02151e+08
24  6  1.72171e+08
24  7  1.01156e+08
24  8  8.77598e+07
24  9  8.02349e+07
24  10  1.08079e+08
24  11  1.56971e+08
24  12  2.61885e+08
24  13  4.82121e+08
24  14  2.94594e+08
24  15  1.35953e+08
24  16  1.20725e+08
24  17  9.38277e+07
24  18  9.58883e+07
24  19  9.02928e+07
24  20  1.2989e+08
24  21  1.29269e+08
24  22  1.39866e+08
24  23  1.21404e+08
24  24  1.0697e+08
24  25  1.28676e+08
24  26  1.19736e+08
24  27  8.46756e+07
24  28  9.47169e+07
24  29  8.99479e+07
24  30  1.5443e+08
24  31  8.18671e+07
24  32  1.19794e+08
24  33  9.43167e+07
24  34  8.50914e+07
24  35  7.4802e+07
24  36  1.29267e+08
24  37  9.27241e+07
24  38  7.39559e+07
24  39  8.67684e+07
24  40  9.47419e+07
24  41  8.92837e+07
24  42  9.71549e+07
24  43  7.81298e+07
24  44  8.19028e+07
24  45  7.19738e+07
24  46  9.52873e+07
24  47  9.31888e+07
24  48  8.20234e+07
24  49  9.89882e+07
24  50  1.17951e+08
25  0  1.11198e+08
25  1  8.85065e+07
25  2  1.13594e+08
25  3  9.22799e+07
25  4  1.09545e+08
25  5  1.26812e+08
25  6  1.23679e+08
25  7  9.86006e+07
25  8  7.3217e+07
25  9  8.12539e+07
25  10  1.22118e+08
25  11  1.41133e+08
25  12  2.76909e+08
25  13  3.99673e+08
25  14  2.17368e+08
25  15  1.13897e+08
25  16  1.1596e+08
25  17  1.06291e+08
25  18  8.35196e+07
25  19  8.52761e+07
25  20  1.04662e+08
25  21  1.18204e+08
25  22  9.24087e+07
25  23  8.78213e+07
25  24  1.07875e+08
25  25  1.15431e+08
25  26  1.22868e+08
25  27  7.66201e+07
25  28  8.45662e+07
25  29  7.61473e+07
25  30  1.53471e+08
25  31  8.48973e+07
25  32  1.15237e+08
25  33  1.09805e+08
25  34  9.91475e+07
25  35  9.54501e+07
25  36  1.15952e+08
25  37  7.40028e+07
25  38  6.6092e+07
25  39  7.65408e+07
25  40  1.03171e+08
25  41  8.20084e+07
25  42  8.53058e+07
25  43  8.66682e+07
25  44  7.5735e+07
25  45  8.17078e+07
25  46  7.7369e+07
25  47  8.2572e+07
25  48  7.44627e+07
25  49  1.18956e+08
25  50  1.23585e+08
26  0  1.06429e+08
26  1  9.05203e+07
26  2  9.29484e+07
26  3  9.0304e+07
26  4  1.04651e+08
26  5  1.03874e+08
26  6  1.1174e+08
26  7  1.17437e+08
26  8  9.44393e+07
26  9  7.9214e+07
26  10  1.27403e+08
26  11  1.54555e+08
26  12  2.39629e+08
26  13  3.27559e+08
26  14  1.98583e+08
26  15  1.45968e+08
26  16  1.21908e+08
26  17  1.30423e+08
26  18  1.00823e+08
26  19  1.02926e+08
26  20  9.26043e+07
26  21  9.45473e+07
26  22  1.05566e+08
26  23  9.35636e+07
26  24  1.00231e+08
26  25  1.08652e+08
26  26  1.09952e+08
26  27  1.04651e+08
26  28  8.1763e+07
26  29  7.78046e+07
26  30  1.66662e+08
26  31  1.0631e+08
26  32  1.23955e+08
26  33  1.12311e+08
26  34  1.07788e+08
26  35  8.03252e+07
26  36  1.05425e+08
26  37  7.47319e+07
26  38  8.33665e+07
26  39  9.79607e+07
26  40  9.1932e+07
26  41  9.81454e+07
26  42  6.79036e+07
26  43  7.22904e+07
26  44  7.86989e+07
26  45  9.23083e+07
26  46  8.68822e+07
26  47  9.59812e+07
26  48  1.00816e+08
26  49  8.62162e+07
26  50  1.66418e+08
27  0  1.01082e+08
27  1  8.20904e+07
27  2  1.01094e+08
27  3  1.12115e+08
27  4  9.53922e+07
27  5  8.93649e+07
27  6  9.78308e+07
27  7  1.07812e+08
27  8  8.29545e+07
27  9  9.50287e+07
27  10  1.18862e+08
27  11  1.34133e+08
27  12  2.14319e+08
27  13  3.233e+08
27  14  1.59542e+08
27  15  1.25642e+08
27  16  1.06661e+08
27  17  9.82566e+07
27  18  8.24685e+07
27  19  1.0252e+08
27  20  1.05653e+08
27  21  1.19522e+08
27  22  9.98256e+07
27  23  7.01628e+07
27  24  8.52563e+07
27  25  1.0544e+08
27  26  1.00169e+08
27  27  1.05891e+08
27  28  8.09686e+07
27  29  8.71671e+07
27  30  2.25073e+08
27  31  1.34413e+08
27  32  1.21132e+08
27  33  1.41149e+08
27  34  1.11859e+08
27  35  1.00566e+08
27  36  1.27274e+08
27  37  1.03002e+08
27  38  7.28979e+07
27  39  1.08319e+08
27  40  1.28553e+08
27  41  9.37982e+07
27  42  8.62101e+07
27  43  7.83755e+07
27  44  8.1696e+07
27  45  1.08281e+08
27  46  6.58485e+07
27  47  9.48838e+07
27  48  6.21093e+07
27  49  1.03262e+08
27  50  1.77903e+08
28  0  9.10958e+07
28  1  8.78018e+07
28  2  1.05305e+08
28  3  1.00115e+08
28  4  9.97006e+07
28  5  9.87098e+07
28  6  1.10426e+08
28  7  8.90358e+07
28  8  8.96658e+07
28  9  7.83585e+07
28  10  1.00672e+08
28  11  1.24184e+08
28  12  1.90968e+08
28  13  2.32003e+08
28  14  1.72586e+08
28  15  1.20243e+08
28  16  1.03759e+08
28  17  8.78962e+07
28  18  8.74547e+07
28  19  9.2388e+07
28  20  8.37187e+07
28  21  1.09345e+08
28  22  1.08607e+08
28  23  1.03053e+08
28  24  9.43232e+07
28  25  9.28162e+07
28  26  1.09191e+08
28  27  1.14269e+08
28  28  1.19015e+08
28  29  9.25292e+07
28  30  2.99608e+08
28  31  1.18577e+08
28  32  1.20034e+08
28  33  1.12696e+08
28  34  1.09966e+08
28  35  1.17233e+08
28  36  9.13397e+07
28  37  7.97137e+07
28  38  8.05804e+07
28  39  1.26325e+08
28  40  1.80073e+08
28  41  1.20353e+08
28  42  1.07189e+08
28  43  9.38244e+07
28  44  9.50221e+07
28  45  8.47887e+07
28  46  6.99861e+07
28  47  8.08926e+07
28  48  8.95303e+07
28  49  8.41164e+07
28  50  1.51112e+08
29  0  1.09218e+08
29  1  1.0443e+08
29  2  1.21472e+08
29  3  1.09295e+08
29  4  1.09217e+08
29  5  1.1424e+08
29  6  9.61646e+07
29  7  1.15237e+08
29  8  8.46392e+07
29  9  9.46791e+07
29  10  1.16547e+08
29  11  1.34123e+08
29  12  1.95487e+08
29  13  2.03193e+08
29  14  1.36732e+08
29  15  1.16229e+08
29  16  1.17129e+08
29  17  9.05226e+07
29  18  9.08724e+07
29  19  1.09334e+08
29  20  9.10888e+07
29  21  1.10307e+08
29  22  9.62186e+07
29  23  9.07841e+07
29  24  9.17663e+07
29  25  1.02794e+08
29  26  1.35504e+08
29  27  1.1563e+08
29  28  8.16085e+07
29  29  9.39406e+07
29  30  1.81685e+08
29  31  1.21989e+08
29  32  1.184e+08
29  33  1.1502e+08
29  34  1.17689e+08
29  35  1.02792e+08
29  36  1.03195e+08
29  37  1.17504e+08
29  38  1.12248e+08
29  39  1.65615e+08
29  40  1.6517e+08
29  41  8.65811e+07
29  42  1.01872e+08
29  43  9.79369e+07
29  44  8.30175e+07
29  45  8.71815e+07
29  46  8.10444e+07
29  47  1.01408e+08
29  48  8.39973e+07
29  49  9.9004e+07
29  50  1.64511e+08
30  0  9.46599e+07
30  1  8.94917e+07
30  2  1.20059e+08
30  3  1.15719e+08
30  4  1.12376e+08
30  5  9.19696e+07
30  6  1.02451e+08
30  7  9.76144e+07
30  8  8.68398e+07
30  9  9.38757e+07
30  10  9.48835e+07
30  11  1.14643e+08
30  12  1.5164e+08
30  13  2.23541e+08
30  14  1.45868e+08
30  15  1.09448e+08
30  16  9.43889e+07
30  17  1.15011e+08
30  18  8.79959e+07
30  19  1.04919e+08
30  20  9.6581e+07
30  21  1.14694e+08
30  22  8.9977e+07
30  23  7.77937e+07
30  24  9.22427e+07
30  25  8.82103e+07
30  26  1.2756e+08
30  27  1.41701e+08
30  28  9.33651e+07
30  29  9.06724e+07
30  30  1.45078e+08
30  31  1.39279e+08
30  32  9.82833e+07
30  33  9.98768e+07
30  34  9.49546e+07
30  35  9.26901e+07
30  36  1.06741e+08
30  37  9.01689e+07
30  38  7.37195e+07
30  39  1.08987e+08
30  40  2.37401e+08
30  41  1.12541e+08
30  42  1.11604e+08
30  43  9.99029e+07
30  44  9.94004e+07
30  45  1.06911e+08
30  46  9.30142e+07
30  47  9.08527e+07
30  48  7.82717e+07
30  49  9.26244e+07
30  50  1.59178e+08
31  0  8.21324e+07
31  1  8.43697e+07
31  2  1.17516e+08
31  3  1.05838e+08
31  4  1.09982e+08
31  5  9.22744e+07
31  6  1.13138e+08
31  7  1.00289e+08
31  8  8.62323e+07
31  9  1.17065e+08
31  10  8.09041e+07
31  11  1.17707e+08
31  12  1.6169e+08
31  13  1.85691e+08
31  14  1.3812e+08
31  15  1.03132e+08
31  16  1.10115e+08
31  17  1.05008e+08
31  18  1.00739e+08
31  19  7.92646e+07
31  20  9.11026e+07
31  21  9.63085e+07
31  22  1.14476e+08
31  23  8.4713e+07
31  24  8.01386e+07
31  25  1.06939e+08
31  26  1.37629e+08
31  27  1.3167e+08
31  28  9.2401e+07
31  29  7.56565e+07
31  30  1.67832e+08
31  31  1.13055e+08
31  32  1.08519e+08
31  33  1.01582e+08
31  34  9.1651e+07
31  35  9.4247e+07
31  36  9.66573e+07
31  37  8.89265e+07
31  38  9.0454e+07
31  39  1.31974e+08
31  40  2.75196e+08
31  41  1.20097e+08
31  42  9.04015e+07
31  43  9.8071e+07
31  44  8.03218e+07
31  45  9.51604e+07
31  46  1.11161e+08
31  47  8.92981e+07
31  48  8.30089e+07
31  49  1.09511e+08
31  50  1.47681e+08
32  0  1.00201e+08
32  1  1.01715e+08
32  2  1.08817e+08
32  3  1.01107e+08
32  4  8.91597e+07
32  5  9.25513e+07
32  6  1.08683e+08
32  7  9.93893e+07
32  8  8.24542e+07
32  9  1.23904e+08
32  10  1.11715e+08
32  11  1.14345e+08
32  12  1.43254e+08
32  13  1.65711e+08
32  14  1.43881e+08
32  15  1.04021e+08
32  16  1.09495e+08
32  17  1.05204e+08
32  18  9.60517e+07
32  19  9.75125e+07
32  20  9.94566e+07
32  21  1.02516e+08
32  22  8.83246e+07
32  23  9.42528e+07
32  24  8.0651e+07
32  25  1.07367e+08
32  26  1.23136e+08
32  27  1.38547e+08
32  28  7.18591e+07
32  29  9.56086e+07
32  30  1.35679e+08
32  31  1.27313e+08
32  32  1.11875e+08
32  33  9.37157e+07
32  34  1.00682e+08
32  35  1.18035e+08
32  36  9.09699e+07
32  37  1.03309e+08
32  38  1.19969e+08
32  39  1.07539e+08
32  40  3.22769e+08
32  41  1.05278e+08
32  42  9.47944e+07
32  43  8.89576e+07
32  44  1.05491e+08
32  45  1.03378e+08
32  46  9.03735e+07
32  47  8.24566e+07
32  48  9.38543e+07
32  49  1.15162e+08
32  50  1.7805e+08
33  0  9.90925e+07
33  1  8.96533e+07
33  2  1.12128e+08
33  3  1.02023e+08
33  4  1.19952e+08
33  5  1.1143e+08
33  6  8.17806e+07
33  7  1.02779e+08
33  8  8.46908e+07
33  9  6.3704e+07
33  10  8.80731e+07
33  11  1.15619e+08
33  12  1.28843e+08
33  13  1.90798e+08
33  14  1.29655e+08
33  15  9.76866e+07
33  16  1.18e+08
33  17  9.22241e+07
33  18  9.55682e+07
33  19  9.57932e+07
33  20  9.14796e+07
33  21  8.16801e+07
33  22  1.03085e+08
33  23  7.72352e+07
33  24  9.35776e+07
33  25  1.09886e+08
33  26  1.26419e+08
33  27  1.25007e+08
33  28  8.36469e+07
33  29  8.30504e+07
33  30  1.39199e+08
33  31  1.3489e+08
33  32  9.17175e+07
33  33  9.11305e+07
33  34  7.7847e+07
33  35  9.6845e+07
33  36  9.85383e+07
33  37  1.0374e+08
33  38  1.00143e+08
33  39  1.32961e+08
33  40  3.77223e+08
33  41  1.37224e+08
33  42  1.12474e+08
33  43  1.30297e+08
33  44  9.55314e+07
33  45  1.18246e+08
33  46  1.12824e+08
33  47  1.06021e+08
33  48  1.04879e+08
33  49  1.19875e+08
33  50  1.37186e+08
34  0  1.13174e+08
34  1  1.00228e+08
34  2  1.00103e+08
34  3  1.34345e+08
34  4  1.06012e+08
34  5  1.24685e+08
34  6  7.77705e+07
34  7  1.08389e+08
34  8  1.01599e+08
34  9  8.89716e+07
34  10  8.66422e+07
34  11  1.06188e+08
34  12  1.47612e+08
34  13  1.6685e+08
34  14  1.60868e+08
34  15  9.66149e+07
34  16  1.16526e+08
34  17  9.89478e+07
34  18  9.41874e+07
34  19  8.00541e+07
34  20  9.07402e+07
34  21  9.33927e+07
34  22  1.03354e+08
34  23  7.79139e+07
34  24  9.11831e+07
34  25  9.68885e+07
34  26  1.0684e+08
34  27  1.2581e+08
34  28  8.62855e+07
34  29  7.71722e+07
34  30  1.32423e+08
34  31  1.39101e+08
34  32  9.12371e+07
34  33  9.06344e+07
34  34  8.95658e+07
34  35  7.63785e+07
34  36  1.11139e+08
34  37  9.76203e+07
34  38  9.902e+07
34  39  1.23693e+08
34  40  2.48787e+08
34  41  1.44887e+08
34  42  1.04427e+08
34  43  1.15807e+08
34  44  1.05638e+08
34  45  9.59136e+07
34  46  9.54531e+07
34  47  1.05533e+08
34  48  1.00974e+08
34  49  1.36288e+08
34  50  1.83373e+08
35  0  1.21497e+08
35  1  1.20937e+08
35  2  1.06926e+08
35  3  9.23752e+07
35  4  1.0174e+08
35  5  1.20073e+08
35  6  8.4961e+07
35  7  1.22691e+08
35  8  9.57308e+07
35  9  1.05881e+08
35  10  9.33351e+07
35  11  1.13271e+08
35  12  1.18659e+08
35  13  1.65199e+08
35  14  1.11791e+08
35  15  1.07812e+08
35  16  8.60307e+07
35  17  7.73475e+07
35  18  9.75152e+07
35  19  8.61506e+07
35  20  7.19065e+07
35  21  9.66936e+07
35  22  9.55239e+07
35  23  9.06445e+07
35  24  8.23465e+07
35  25  1.13712e+08
35  26  1.07605e+08
35  27  1.14409e+08
35  28  8.71677e+07
35  29  9.79242e+07
35  30  1.83991e+08
35  31  1.1248e+08
35  32  1.03503e+08
35  33  8.23998e+07
35  34  9.34069e+07
35  35  7.81552e+07
35  36  9.29442e+07
35  37  8.9008e+07
35  38  8.96801e+07
35  39  1.26421e+08
35  40  1.84746e+08
35  41  1.27593e+08
35  42  9.79765e+07
35  43  8.97033e+07
35  44  7.87198e+07
35  45  1.01527e+08
35  46  1.05282e+08
35  47  1.22031e+08
35  48  1.27791e+08
35  49  1.44912e+08
35  50  2.0825e+08
36  0  1.42301e+08
36  1  8.15403e+07
36  2  9.28061e+07
36  3  1.00406e+08
36  4  1.16514e+08
36  5  1.20054e+08
36  6  9.14202e+07
36  7  1.23154e+08
36  8  1.21723e+08
36  9  8.80876e+07
36  10  7.93675e+07
36  11  9.15782e+07
36  12  1.35242e+08
36  13  2.15512e+08
36  14  1.57426e+08
36  15  9.68008e+07
36  16  9.81421e+07
36  17  1.04571e+08
36  18  1.05132e+08
36  19  9.84393e+07
36  20  7.04025e+07
36  21  9.83953e+07
36  22  9.56122e+07
36  23  8.76708e+07
36  24  8.07164e+07
36  25  1.02977e+08
36  26  1.31567e+08
36  27  1.09056e+08
36  28  1.00024e+08
36  29  8.12188e+07
36  30  1.34413e+08
36  31  2.05118e+08
36  32  1.17358e+08
36  33  9.58043e+07
36  34  6.11169e+07
36  35  8.7981e+07
36  36  9.7088e+07
36  37  8.61968e+07
36  38  7.59799e+07
36  39  9.50618e+07
36  40  1.60809e+08
36  41  1.45611e+08
36  42  1.02785e+08
36  43  1.02579e+08
36  44  8.0091e+07
36  45  1.33776e+08
36  46  9.58929e+07
36  47  1.2586e+08
36  48  1.36923e+08
36  49  1.9212e+08
36  50  2.01626e+08
37  0  1.09078e+08
37  1  8.98589e+07
37  2  1.29188e+08
37  3  1.06231e+08
37  4  1.04689e+08
37  5  1.27149e+08
37  6  9.78701e+07
37  7  1.25002e+08
37  8  1.08762e+08
37  9  1.08175e+08
37  10  9.0079e+07
37  11  1.10089e+08
37  12  1.50107e+08
37  13  2.32802e+08
37  14  1.31034e+08
37  15  1.00286e+08
37  16  9.30088e+07
37  17  8.14129e+07
37  18  9.14208e+07
37  19  1.04469e+08
37  20  8.77505e+07
37  21  1.11705e+08
37  22  1.00091e+08
37  23  9.55903e+07
37  24  1.19697e+08
37  25  1.14299e+08
37  26  1.185e+08
37  27  1.13613e+08
37  28  7.93406e+07
37  29  7.92329e+07
37  30  1.62821e+08
37  31  1.62794e+08
37  32  9.7515e+07
37  33  7.58076e+07
37  34  7.08013e+07
37  35  6.8298e+07
37  36  7.8295e+07
37  37  8.4992e+07
37  38  9.17677e+07
37  39  7.818e+07
37  40  1.39458e+08
37  41  1.01272e+08
37  42  8.74788e+07
37  43  9.78006e+07
37  44  1.05966e+08
37  45  1.0419e+08
37  46  1.06644e+08
37  47  1.26441e+08
37  48  1.47406e+08
37  49  1.66556e+08
37  50  2.74974e+08
38  0  1.29275e+08
38  1  1.06989e+08
38  2  1.08653e+08
38  3  8.11507e+07
38  4  1.03146e+08
38  5  1.20972e+08
38  6  1.00429e+08
38  7  1.08787e+08
38  8  1.02814e+08
38  9  9.05372e+07
38  10  9.988e+07
38  11  1.20628e+08
38  12  1.64623e+08
38  13  2.76165e+08
38  14  1.53249e+08
38  15  9.6988e+07
38  16  8.42255e+07
38  17  9.5829e+07
38  18  8.53285e+07
38  19  8.44628e+07
38  20  1.11867e+08
38  21  9.21989e+07
38  22  1.09053e+08
38  23  7.481e+07
38  24  9.56403e+07
38  25  1.20549e+08
38  26  1.19279e+08
38  27  9.90414e+07
38  28  9.09659e+07
38  29  8.33031e+07
38  30  1.05827e+08
38  31  1.14105e+08
38  32  8.84012e+07
38  33  9.10026e+07
38  34  6.66275e+07
38  35  7.72977e+07
38  36  9.4173e+07
38  37  9.22557e+07
38  38  7.52237e+07
38  39  1.09049e+08
38  40  1.24752e+08
38  41  1.01694e+08
38  42  7.64048e+07
38  43  9.23127e+07
38  44  8.72052e+07
38  45  7.2828e+07
38  46  9.09309e+07
38  47  1.10062e+08
38  48  1.60571e+08
38  49  1.35684e+08
38  50  2.06682e+08
39  0  1.37237e+08
39  1  1.23801e+08
39  2  1.1097e+08
39  3  8.68716e+07
39  4  1.14808e+08
39  5  1.09538e+08
39  6  9.15091e+07
39  7  1.15804e+08
39  8  1.06784e+08
39  9  7.93138e+07
39  10  8.7683e+07
39  11  1.11955e+08
39  12  1.51904e+08
39  13  3.70811e+08
39  14  1.51219e+08
39  15  1.19582e+08
39  16  9.29007e+07
39  17  9.77644e+07
39  18  1.09751e+08
39  19  7.30847e+07
39  20  9.55791e+07
39  21  8.90877e+07
39  22  1.19789e+08
39  23  9.11246e+07
39  24  1.21185e+08
39  25  9.52008e+07
39  26  1.01579e+08
39  27  1.08106e+08
39  28  8.22323e+07
39  29  7.98952e+07
39  30  1.13615e+08
39  31  1.18175e+08
39  32  9.23277e+07
39  33  7.04728e+07
39  34  7.76399e+07
39  35  6.57756e+07
39  36  7.42518e+07
39  37  8.99098e+07
39  38  7.96905e+07
39  39  8.12071e+07
39  40  9.27193e+07
39  41  8.43178e+07
39  42  8.36709e+07
39  43  8.51215e+07
39  44  6.70616e+07
39  45  9.08243e+07
39  46  1.12411e+08
39  47  1.00736e+08
39  48  1.26703e+08
39  49  1.48832e+08
39  50  1.89343e+08
40  0  1.61761e+08
40  1  1.08744e+08
40  2  9.21223e+07
40  3  1.12544e+08
40  4  1.08437e+08
40  5  9.60577e+07
40  6  6.93229e+07
40  7  1.15844e+08
40  8  9.93518e+07
40  9  8.26715e+07
40  10  8.41349e+07
40  11  1.04106e+08
40  12  1.79901e+08
40  13  5.23351e+08
40  14  1.93909e+08
40  15  1.25824e+08
40  16  1.02552e+08
40  17  1.00309e+08
40  18  1.06569e+08
40  19  8.48989e+07
40  20  8.0361e+07
40  21  9.57905e+07
40  22  1.01719e+08
40  23  8.68392e+07
40  24  1.14573e+08
40  25  1.28936e+08
40  26  1.01612e+08
40  27  1.29231e+08
40  28  9.16559e+07
40  29  7.40852e+07
40  30  8.98969e+07
40  31  1.08925e+08
40  32  9.559e+07
40  33  6.69648e+07
40  34  7.16668e+07
40  35  8.34996e+07
40  36  6.86019e+07
40  37  9.21505e+07
40  38  8.12001e+07
40  39  8.58711e+07
40  40  9.64686e+07
40  41  7.34008e+07
40  42  6.82167e+07
40  43  9.00678e+07
40  44  7.95501e+07
40  45  8.84996e+07
40  46  7.60671e+07
40  47  1.02641e+08
40  48  1.41291e+08
40  49  1.14325e+08
40  50  1.70813e+08
41  0  1.78518e+08
41  1  1.3236e+08
41  2  9.58582e+07
41  3  9.02448e+07
41  4  1.01727e+08
41  5  8.5707e+07
41  6  8.57113e+07
41  7  1.02667e+08
41  8  7.53685e+07
41  9  9.24808e+07
41  10  8.5266e+07
41  11  1.12753e+08
41  12  1.99605e+08
41  13  6.59178e+08
41  14  1.82755e+08
41  15  1.05278e+08
41  16  1.04121e+08
41  17  1.11397e+08
41  18  8.454e+07
41  19  9.54136e+07
41  20  8.99923e+07
41  21  8.70622e+07
41  22  1.10702e+08
41  23  9.78286e+07
41  24  9.82696e+07
41  25  1.14697e+08
41  26  1.12991e+08
41  27  1.26035e+08
41  28  9.56945e+07
41  29  7.48772e+07
41  30  1.10988e+08
41  31  1.10387e+08
41  32  8.73671e+07
41  33  7.81004e+07
41  34  6.50935e+07
41  35  6.60207e+07
41  36  7.02019e+07
41  37  7.97921e+07
41  38  6.57437e+07
41  39  8.35344e+07
41  40  9.50532e+07
41  41  7.35826e+07
41  42  8.13251e+07
41  43  7.94873e+07
41  44  7.01925e+07
41  45  9.92157e+07
41  46  7.57033e+07
41  47  9.40985e+07
41  48  1.20258e+08
41  49  9.91788e+07
41  50  1.10675e+08
42  0  2.41833e+08
42  1  1.17748e+08
42  2  9.03006e+07
42  3  1.0513e+08
42  4  1.13411e+08
42  5  9.50492e+07
42  6  7.81304e+07
42  7  9.12934e+07
42  8  1.00097e+08
42  9  1.06529e+08
42  10  1.18714e+08
42  11  1.25504e+08
42  12  1.684e+08
42  13  8.84644e+08
42  14  2.73098e+08
42  15  1.56035e+08
42  16  9.84858e+07
42  17  9.84784e+07
42  18  8.16353e+07
42  19  9.23016e+07
42  20  8.77158e+07
42  21  7.8844e+07
42  22  8.98879e+07
42  23  1.00874e+08
42  24  1.27087e+08
42  25  9.47358e+07
42  26  1.06212e+08
42  27  1.24276e+08
42  28  1.23882e+08
42  29  8.61216e+07
42  30  1.02443e+08
42  31  1.13578e+08
42  32  7.45323e+07
42  33  7.16301e+07
42  34  7.47206e+07
42  35  7.48484e+07
42  36  7.30452e+07
42  37  7.38947e+07
42  38  7.91542e+07
42  39  6.2124e+07
42  40  7.25332e+07
42  41  7.00374e+07
42  42  8.57358e+07
42  43  7.67272e+07
42  44  6.55056e+07
42  45  8.85325e+07
42  46  7.47433e+07
42  47  8.54286e+07
42  48  9.68318e+07
42  49  9.65685e+07
42  50  1.33806e+08
43  0  2.3378e+08
43  1  1.52315e+08
43  2  1.09994e+08
43  3  1.00399e+08
43  4  9.81286e+07
43  5  1.07899e+08
43  6  9.23355e+07
43  7  1.06697e+08
43  8  1.00273e+08
43  9  1.23998e+08
43  10  1.05851e+08
43  11  1.18562e+08
43  12  2.09527e+08
43  13  1.00725e+09
43  14  2.5955e+08
43  15  1.27973e+08
43  16  1.07367e+08
43  17  1.01522e+08
43  18  9.77462e+07
43  19  7.66216e+07
43  20  9.24612e+07
43  21  1.03016e+08
43  22  7.87003e+07
43  23  9.18936e+07
43  24  1.10607e+08
43  25  1.20263e+08
43  26  7.80564e+07
43  27  1.01434e+08
43  28  1.19251e+08
43  29  9.31756e+07
43  30  9.4305e+07
43  31  8.65368e+07
43  32  9.9787e+07
43  33  7.84538e+07
43  34  8.25123e+07
43  35  7.74226e+07
43  36  6.17712e+07
43  37  8.16094e+07
43  38  6.63563e+07
43  39  6.94929e+07
43  40  6.80393e+07
43  41  7.31112e+07
43  42  5.64232e+07
43  43  6.10689e+07
43  44  7.71361e+07
43  45  8.65533e+07
43  46  8.56402e+07
43  47  7.9026e+07
43  48  9.32473e+07
43  49  8.13969e+07
43  50  9.67837e+07
44  0  2.97006e+08
44  1  1.44678e+08
44  2  1.16297e+08
44  3  9.97049e+07
44  4  9.60824e+07
44  5  9.24479e+07
44  6  9.74098e+07
44  7  9.63117e+07
44  8  1.03417e+08
44  9  1.16883e+08
44  10  1.12336e+08
44  11  1.65768e+08
44  12  2.23818e+08
44  13  1.37291e+09
44  14  2.68239e+08
44  15  1.76028e+08
44  16  1.3009e+08
44  17  1.15628e+08
44  18  1.00012e+08
44  19  9.11116e+07
44  20  1.02432e+08
44  21  9.29915e+07
44  22  1.02061e+08
44  23  1.15594e+08
44  24  1.06705e+08
44  25  1.168e+08
44  26  9.00463e+07
44  27  1.09492e+08
44  28  9.92197e+07
44  29  1.02638e+08
44  30  9.29423e+07
44  31  8.51535e+07
44  32  8.80869e+07
44  33  7.94803e+07
44  34  8.09079e+07
44  35  8.44372e+07
44  36  7.40658e+07
44  37  6.57256e+07
44  38  7.00397e+07
44  39  7.36971e+07
44  40  6.66378e+07
44  41  8.17944e+07
44  42  5.19315e+07
44  43  7.70819e+07
44  44  7.05224e+07
44  45  7.92381e+07
44  46  7.82649e+07
44  47  9.42284e+07
44  48  7.74533e+07
44  49  8.59952e+07
44  50  9.15574e+07
45  0  2.56435e+08
45  1  1.49034e+08
45  2  1.14373e+08
45  3  1.15027e+08
45  4  1.23059e+08
45  5  1.08491e+08
45  6  1.12218e+08
45  7  1.17109e+08
45  8  1.29814e+08
45  9  1.44776e+08
45  10  1.27404e+08
45  11  2.26241e+08
45  12  2.86053e+08
45  13  1.3367e+09
45  14  2.47292e+08
45  15  1.86698e+08
45  16  1.33931e+08
45  17  1.19087e+08
45  18  9.11761e+07
