row  column  (images_25_2_757.edf Cu-K*images_25_2_757.edf Ar-K**2.3)
24  18  2.28317e+07
24  19  8.99176e+06
24  20  1.17542e+07
24  21  1.46445e+07
24  22  2.07009e+07
24  23  2.67158e+07
24  24  2.02495e+07
24  25  1.48864e+07
24  26  1.92408e+07
24  27  8.44522e+06
24  28  1.54073e+07
24  29  8.89501e+06
24  30  6.66187e+06
24  31  1.07149e+07
24  32  1.59645e+07
24  33  2.00043e+07
24  34  1.40674e+07
24  35  1.75504e+07
24  36  5.55717e+06
24  37  0
24  38  1.54718e+07
24  39  8.15154e+06
24  40  0
24  41  1.78173e+06
24  42  2.2142e+07
24  43  1.65245e+07
24  44  2.41784e+06
24  45  1.6952e+07
24  46  1.54046e+07
24  47  3.86254e+06
24  48  7.73493e+06
24  49  1.45715e+07
24  50  2.24219e+07
25  0  1.25772e+07
25  1  1.27114e+07
25  2  2.24918e+07
25  3  4.97293e+06
25  4  1.67389e+07
25  5  2.13349e+07
25  6  2.37171e+07
25  7  1.73957e+07
25  8  1.58451e+07
25  9  1.21364e+07
25  10  1.94413e+07
25  11  2.01481e+07
25  12  2.12619e+07
25  13  2.18759e+07
25  14  8.06446e+06
25  15  5.53538e+06
25  16  1.87577e+07
25  17  1.8199e+07
25  18  5.3016e+06
25  19  1.27872e+07
25  20  7.5591e+06
25  21  1.68372e+07
25  22  9.04286e+06
25  23  4.50648e+06
25  24  2.46768e+07
25  25  2.13803e+07
25  26  1.86332e+07
25  27  3.85232e+06
25  28  3.07932e+06
25  29  1.07118e+07
25  30  8.08761e+06
25  31  7.6253e+06
25  32  0
25  33  9.7596e+06
25  34  1.69661e+07
25  35  7.82975e+06
25  36  2.26263e+07
25  37  1.5472e+07
25  38  1.85603e+07
25  39  4.11385e+06
25  40  8.76588e+06
25  41  1.58618e+07
25  42  2.18011e+07
25  43  1.91511e+07
25  44  1.52912e+07
25  45  2.66852e+07
25  46  1.71485e+07
25  47  2.21964e+06
25  48  1.71632e+07
25  49  1.21574e+07
25  50  1.89568e+07
26  0  1.39561e+07
26  1  4.99055e+06
26  2  2.22412e+07
26  3  8.53162e+06
26  4  1.9357e+07
26  5  7.5226e+06
26  6  1.47239e+07
26  7  1.75283e+07
26  8  2.39652e+07
26  9  1.37443e+07
26  10  1.04696e+07
26  11  2.76647e+07
26  12  3.0537e+07
26  13  1.46765e+07
26  14  1.64217e+07
26  15  4.57596e+06
26  16  2.22302e+07
26  17  1.59726e+07
26  18  2.09377e+07
26  19  1.08321e+07
26  20  1.86217e+07
26  21  1.90867e+07
26  22  5.38539e+06
26  23  1.44267e+07
26  24  1.63261e+07
26  25  1.76769e+07
26  26  1.5288e+07
26  27  2.71581e+06
26  28  1.50072e+07
26  29  9.6301e+06
26  30  0
26  31  1.14278e+07
26  32  2.19157e+07
26  33  1.21791e+07
26  34  1.71149e+07
26  35  4.49894e+06
26  36  4.81069e+06
26  37  1.41873e+07
26  38  1.05149e+07
26  39  1.91073e+06
26  40  0
26  41  1.20721e+07
26  42  9.27257e+06
26  43  1.00512e+07
26  44  1.33793e+07
26  45  0
26  46  1.20765e+07
26  47  1.12639e+07
26  48  8.16669e+06
26  49  1.45747e+07
26  50  1.83601e+07
27  0  1.61747e+07
27  1  3.6206e+06
27  2  6.84384e+06
27  3  1.70257e+07
27  4  2.30544e+07
27  5  1.38802e+07
27  6  1.40794e+07
27  7  9.27634e+06
27  8  1.16668e+07
27  9  1.30413e+07
27  10  1.40866e+07
27  11  1.75249e+07
27  12  2.26979e+07
27  13  2.27891e+07
27  14  2.35639e+07
27  15  1.56569e+07
27  16  1.29852e+07
27  17  1.6584e+07
27  18  6.39162e+06
27  19  2.18046e+07
27  20  2.13247e+07
27  21  9.56673e+06
27  22  1.54337e+07
27  23  1.17814e+07
27  24  1.44357e+07
27  25  9.05689e+06
27  26  1.7913e+07
27  27  1.58881e+07
27  28  3.78706e+06
27  29  3405.4
27  30  6.4606e+06
27  31  1.79651e+07
27  32  1.94623e+07
27  33  0
27  34  1.24412e+07
27  35  7.25876e+06
27  36  8.08203e+06
27  37  1.11758e+07
27  38  1.55064e+07
27  39  1.81516e+07
27  40  1.16949e+07
27  41  8.15674e+06
27  42  1.37793e+07
27  43  2.11396e+07
27  44  5.4632e+06
27  45  1.37507e+07
27  46  1.62641e+07
27  47  5.90958e+06
27  48  8.82126e+06
27  49  1.29344e+07
27  50  1.74309e+07
28  0  1.04864e+07
28  1  1.64303e+06
28  2  1.60272e+07
28  3  1.5017e+07
28  4  1.28621e+07
28  5  2.34789e+07
28  6  1.6619e+07
28  7  1.40565e+07
28  8  1.72177e+07
28  9  7.96141e+06
28  10  1.34593e+07
28  11  2.43902e+07
28  12  1.65825e+07
28  13  1.36617e+07
28  14  2.12429e+07
28  15  1.80846e+07
28  16  1.63388e+07
28  17  1.12472e+07
28  18  1.35121e+06
28  19  7.71184e+06
28  20  2.73978e+06
28  21  9.11099e+06
28  22  9.96402e+06
28  23  1.92152e+07
28  24  1.55821e+07
28  25  0
28  26  1.10817e+07
28  27  9.50336e+06
28  28  3.98716e+06
28  29  8.56889e+06
28  30  6.1424e+06
28  31  6.06412e+06
28  32  1.56007e+07
28  33  1.88603e+07
28  34  4.3786e+06
28  35  6.07742e+06
28  36  6.43687e+06
28  37  1.51374e+07
28  38  6.75227e+06
28  39  1.45805e+07
28  40  1.99458e+07
28  41  1.45718e+07
28  42  1.55959e+07
28  43  4.522e+06
28  44  1.86921e+07
28  45  1.14522e+07
28  46  3.53141e+06
28  47  2.41907e+07
28  48  5.9758e+06
28  49  9.37005e+06
28  50  1.40162e+07
29  0  2.07075e+07
29  1  2.24938e+07
29  2  9.69029e+06
29  3  8.18987e+06
29  4  1.36065e+07
29  5  2.18979e+07
29  6  1.41656e+07
29  7  2.95938e+07
29  8  7.26248e+06
29  9  5.28724e+06
29  10  2.43381e+07
29  11  1.85072e+07
29  12  6.95408e+06
29  13  1.40942e+07
29  14  1.57953e+07
29  15  3.94142e+06
29  16  2.00181e+07
29  17  2.12905e+07
29  18  2.05826e+07
29  19  1.65057e+07
29  20  9.14543e+06
29  21  1.61174e+07
29  22  1.57802e+07
29  23  1.62778e+07
29  24  2.65822e+07
29  25  9.49045e+06
29  26  1.73293e+07
29  27  1.36244e+07
29  28  1.42022e+07
29  29  4.47353e+06
29  30  4.80427e+06
29  31  1.91983e+07
29  32  2.61643e+07
29  33  2.43339e+07
29  34  3.05099e+06
29  35  9.4251e+06
29  36  1.63517e+07
29  37  1.71333e+07
29  38  2.38213e+07
29  39  1.39003e+07
29  40  1.26397e+07
29  41  1.85544e+07
29  42  1.07879e+07
29  43  2.87643e+07
29  44  1.43345e+07
29  45  1.29203e+07
29  46  5.55159e+06
29  47  0
29  48  1.04523e+07
29  49  1.84304e+07
29  50  2.86673e+07
30  0  1.72235e+07
30  1  2.87631e+06
30  2  1.35055e+07
30  3  1.94728e+07
30  4  9.27638e+06
30  5  1.00246e+07
30  6  1.11016e+07
30  7  2.14229e+07
30  8  2.82853e+07
30  9  2.17963e+07
30  10  6.36514e+06
30  11  6.11721e+06
30  12  1.50563e+07
30  13  2.72423e+07
30  14  3.81378e+06
30  15  2.28707e+07
30  16  2.25164e+07
30  17  7.3743e+06
30  18  2.03318e+07
30  19  1.24223e+07
30  20  2.30634e+07
30  21  1.17276e+07
30  22  1.07836e+07
30  23  1.59207e+07
30  24  1.97451e+07
30  25  1.63781e+07
30  26  8.7031e+06
30  27  2.15289e+07
30  28  2.79278e+06
30  29  7.54222e+06
30  30  2.30184e+07
30  31  1.19799e+07
30  32  1.45719e+07
30  33  1.3022e+07
30  34  5.57764e+06
30  35  2.13973e+07
30  36  7.89027e+06
30  37  1.17202e+07
30  38  6.86387e+06
30  39  1.65436e+07
30  40  1.08221e+07
30  41  1.1721e+07
30  42  1.1586e+07
30  43  1.3405e+07
30  44  1.17376e+07
30  45  2.34775e+07
30  46  1.06211e+07
30  47  1.69899e+07
30  48  1.34113e+07
30  49  1.82375e+07
30  50  1.10573e+07
31  0  1.67188e+07
31  1  2.24222e+07
31  2  1.86099e+07
31  3  1.36698e+07
31  4  5.9193e+06
31  5  1.38529e+07
31  6  2.25733e+07
31  7  2.20783e+07
31  8  1.03874e+07
31  9  1.52948e+07
31  10  1.23188e+07
31  11  1.96889e+07
31  12  2.5824e+07
31  13  2.52175e+07
31  14  1.73422e+07
31  15  1.89556e+07
31  16  7.61643e+06
31  17  9.80419e+06
31  18  1.09515e+07
31  19  6.96649e+06
31  20  7.55252e+06
31  21  1.43338e+07
31  22  1.5625e+07
31  23  1.86849e+07
31  24  1.59727e+07
31  25  3.39803e+06
31  26  3.06413e+07
31  27  1.29517e+07
31  28  9.87935e+06
31  29  2.0795e+06
31  30  1.80302e+07
31  31  1.2352e+07
31  32  3.15527e+07
31  33  1.9954e+07
31  34  8.96398e+06
31  35  1.06698e+07
31  36  1.45333e+07
31  37  1.83456e+07
31  38  1.44781e+07
31  39  1.14829e+07
31  40  0
31  41  1.13525e+07
31  42  1.67888e+07
31  43  1.65376e+07
31  44  1.44912e+07
31  45  1.23828e+07
31  46  2.17861e+06
31  47  7.25968e+06
31  48  1.43745e+07
31  49  2.29914e+07
31  50  8.46022e+06
32  0  6.78378e+06
32  1  1.76998e+06
32  2  1.52614e+07
32  3  1.1959e+07
32  4  1.74711e+07
32  5  1.61305e+07
32  6  1.87977e+07
32  7  5.23779e+06
32  8  2.44162e+07
32  9  1.69402e+07
32  10  1.69777e+07
32  11  2.49682e+07
32  12  2.47243e+07
32  13  1.44969e+07
32  14  1.64877e+07
32  15  0
32  16  1.41825e+07
32  17  5.33178e+06
32  18  9.85142e+06
32  19  2.23354e+07
32  20  2.42981e+07
32  21  2.23032e+07
32  22  2.39692e+07
32  23  2.67506e+07
32  24  9.79761e+06
32  25  1.09175e+07
32  26  2.24177e+07
32  27  1.10545e+07
32  28  2.69188e+06
32  29  5.40459e+06
32  30  1.46638e+07
32  31  1.18748e+07
32  32  1.93718e+07
32  33  2.41922e+07
32  34  7.4894e+06
32  35  6.9003e+06
32  36  2.09848e+07
32  37  3.64895e+06
32  38  1.84576e+07
32  39  1.06448e+07
32  40  8.30248e+06
32  41  7.08027e+06
32  42  1.19417e+07
32  43  1.50199e+07
32  44  1.73002e+07
32  45  2.41415e+07
32  46  1.18079e+07
32  47  2.55251e+07
32  48  1.56797e+07
32  49  6.26127e+06
32  50  2.38818e+07
33  0  2.42277e+07
33  1  7.11113e+06
33  2  5.77012e+06
33  3  2.55419e+07
33  4  2.26319e+07
33  5  1.5971e+07
33  6  0
33  7  1.3856e+07
33  8  1.3869e+07
33  9  1.91069e+07
33  10  1.47126e+07
33  11  1.68221e+07
33  12  1.46065e+07
33  13  1.99206e+07
33  14  9.40114e+06
33  15  1.03261e+07
33  16  1.83658e+07
33  17  2.12391e+07
33  18  1.76721e+07
33  19  1.62167e+07
33  20  5.55618e+06
33  21  1.38214e+07
33  22  2.11913e+07
33  23  1.31833e+07
33  24  1.08539e+07
33  25  9.04362e+06
33  26  1.81945e+07
33  27  1.10728e+07
33  28  2.91377e+06
33  29  3.22561e+06
33  30  6.02068e+06
33  31  2.42371e+07
33  32  7.8786e+06
33  33  2.94804e+07
33  34  6.56114e+06
33  35  1.97364e+07
33  36  1.40757e+07
33  37  7.9383e+06
33  38  1.95561e+06
33  39  1.37724e+07
33  40  6.89423e+06
33  41  1.42304e+07
33  42  2.55354e+07
33  43  1.67785e+07
33  44  2.77016e+06
33  45  1.86279e+07
33  46  1.68735e+07
33  47  1.25207e+07
33  48  8.03198e+06
33  49  1.03712e+07
33  50  9.23048e+06
34  0  2.30131e+07
34  1  3.31839e+07
34  2  1.26432e+07
34  3  1.31015e+07
34  4  1.85876e+07
34  5  1.52737e+07
34  6  1.22433e+07
34  7  1.75435e+07
34  8  1.16575e+07
34  9  1.87599e+07
34  10  1.82687e+07
34  11  1.24181e+07
34  12  1.72325e+07
34  13  1.67865e+07
34  14  1.04534e+07
34  15  6.38168e+06
34  16  2.66336e+07
34  17  2.19798e+07
34  18  1.42496e+07
34  19  1.62908e+07
34  20  5.88505e+06
34  21  1.22935e+07
34  22  1.19101e+07
34  23  8.90184e+06
34  24  1.89898e+07
34  25  1.71072e+07
34  26  2.68811e+07
34  27  2.18004e+07
34  28  1.27013e+07
34  29  1.43059e+07
34  30  2.16536e+07
34  31  8.05129e+06
34  32  2.0342e+07
34  33  2.44618e+06
34  34  7.08253e+06
34  35  1.32176e+07
34  36  2.38957e+07
34  37  1.27858e+07
34  38  1.55948e+07
34  39  1.01246e+07
34  40  4.3356e+06
34  41  3.66397e+06
34  42  387440
34  43  2.34972e+07
34  44  8.55178e+06
34  45  1.78833e+07
34  46  0
34  47  2.48299e+06
34  48  8.20911e+06
34  49  6.02303e+06
34  50  2.07885e+07
35  0  2.26449e+07
35  1  2.45147e+07
35  2  2.23322e+07
35  3  2.25723e+07
35  4  1.5047e+07
35  5  1.58473e+07
35  6  1.20122e+07
35  7  1.69902e+07
35  8  9.70323e+06
35  9  3.23133e+07
35  10  7.09933e+06
35  11  3.10022e+07
35  12  1.25691e+07
35  13  1.25769e+07
35  14  2.28723e+07
35  15  884328
35  16  7.48166e+06
35  17  1.14916e+07
35  18  1.17878e+07
35  19  1.77389e+07
35  20  2.1775e+07
35  21  8.30524e+06
35  22  5.2329e+06
35  23  8.44851e+06
35  24  7.4567e+06
35  25  7.91033e+06
35  26  1.699e+07
35  27  1.09114e+07
35  28  2.26727e+07
35  29  1.58165e+07
35  30  2.04025e+07
35  31  9.2491e+06
35  32  1.99662e+07
35  33  1.37432e+07
35  34  3.95685e+06
35  35  1.41976e+07
35  36  1.10917e+07
35  37  8.52763e+06
35  38  1.10195e+07
35  39  2.21196e+07
35  40  9.78207e+06
35  41  1.26932e+07
35  42  1.28077e+07
35  43  1.24231e+07
35  44  1.46667e+07
35  45  1.3549e+06
35  46  1.02942e+07
35  47  1.37385e+07
35  48  3.35703e+06
35  49  1.04905e+07
35  50  1.02067e+07
36  0  2.50756e+07
36  1  1.45155e+07
36  2  2.49862e+07
36  3  2.17458e+07
36  4  1.77541e+07
36  5  1.19564e+07
36  6  1.13404e+07
36  7  2.90219e+06
36  8  3.50815e+07
36  9  8.74173e+06
36  10  1.77688e+07
36  11  2.52373e+07
36  12  1.42009e+07
36  13  2.24879e+07
36  14  8.07297e+06
36  15  4.33573e+06
36  16  1.48374e+07
36  17  6.267e+06
36  18  1.58807e+07
36  19  6.50375e+06
36  20  9.78221e+06
36  21  1.46328e+07
36  22  1.51367e+07
36  23  1.06618e+07
36  24  5.87902e+06
36  25  2.02296e+07
36  26  2.4012e+07
36  27  1.19715e+07
36  28  1.02425e+07
36  29  5.79915e+06
36  30  1.30451e+07
36  31  3.15832e+07
36  32  2.0667e+07
36  33  8.67509e+06
36  34  1.40948e+06
36  35  1.05997e+07
36  36  1.95684e+07
36  37  1.46328e+07
36  38  1.5595e+07
36  39  1.68097e+07
36  40  3.17295e+06
36  41  1.02419e+07
36  42  8.59567e+06
36  43  1.46906e+07
36  44  1.2422e+06
36  45  1.3801e+07
36  46  1.29731e+07
36  47  7.34937e+06
36  48  2.17646e+07
36  49  1.61617e+07
36  50  7.9394e+06
37  0  1.59055e+07
37  1  2.26531e+07
37  2  1.775e+07
37  3  3.10191e+07
37  4  2.41707e+07
37  5  1.71855e+07
37  6  1.79543e+07
37  7  1.57534e+07
37  8  1.6934e+07
37  9  2.54412e+07
37  10  1.01524e+07
37  11  1.68433e+07
37  12  2.40411e+07
37  13  1.71473e+07
37  14  1.03145e+07
37  15  1.3952e+07
37  16  0
37  17  1.25697e+07
37  18  1.13052e+07
37  19  1.99588e+07
37  20  1.80198e+07
37  21  1.54293e+07
37  22  2.2638e+07
37  23  8.9545e+06
37  24  1.41672e+07
37  25  1.80575e+07
37  26  1.15476e+07
37  27  1.56367e+07
37  28  8.0018e+06
37  29  1.53845e+07
37  30  1.81819e+07
37  31  1.52622e+07
37  32  5.92613e+06
37  33  1.41094e+07
37  34  1.2223e+07
37  35  1.39457e+06
37  36  2.06224e+07
37  37  1.41052e+07
37  38  1.2238e+07
37  39  2.02736e+07
37  40  9.10517e+06
37  41  1.64744e+07
37  42  8.66199e+06
37  43  2.40466e+07
37  44  1.17651e+07
37  45  6.85322e+06
37  46  1.65393e+07
37  47  1.91316e+07
37  48  2.28855e+07
37  49  9.14386e+06
37  50  2.305e+07
38  0  2.22862e+07
38  1  1.77009e+07
38  2  1.51938e+07
38  3  1.60647e+07
38  4  2.92438e+07
38  5  1.8966e+07
38  6  1.55019e+07
38  7  1.96015e+07
38  8  2.41062e+07
38  9  1.81202e+07
38  10  2.53915e+07
38  11  1.87849e+07
38  12  1.71174e+07
38  13  1.48246e+07
38  14  2.15299e+07
38  15  8.95149e+06
38  16  1.79061e+07
38  17  2.24344e+07
38  18  1.35678e+07
38  19  1.22468e+07
38  20  6.97101e+06
38  21  2.04256e+07
38  22  1.75888e+07
38  23  1.12949e+07
38  24  2.52442e+07
38  25  1.54045e+07
38  26  1.45108e+07
38  27  1.2269e+07
38  28  5.40823e+06
38  29  7.82071e+06
38  30  1.24881e+07
38  31  1.19336e+07
38  32  8.97915e+06
38  33  1.26032e+07
38  34  1.17381e+07
38  35  1.61105e+07
38  36  1.46521e+07
38  37  2.65594e+07
38  38  2.00638e+07
38  39  1.3308e+07
38  40  1.02326e+07
38  41  9.23446e+06
38  42  1.91354e+07
38  43  1.12013e+07
38  44  1.62842e+07
38  45  8.90355e+06
38  46  5.90455e+06
38  47  1.92076e+07
38  48  1.58477e+07
38  49  1.12089e+07
38  50  2.07814e+07
39  0  2.21255e+07
39  1  1.98324e+07
39  2  2.69937e+07
39  3  2.07359e+07
39  4  1.83295e+07
39  5  6.79677e+06
39  6  1.08981e+07
39  7  2.47951e+07
39  8  3.05734e+07
39  9  2.02711e+07
39  10  1.89482e+07
39  11  2.64176e+07
39  12  1.05878e+07
39  13  4.09945e+06
39  14  0
39  15  2.42833e+07
39  16  2.08184e+07
39  17  1.59549e+07
39  18  9.13129e+06
39  19  1.14202e+07
39  20  1.34056e+07
39  21  1.6135e+07
39  22  2.09452e+07
39  23  9.23894e+06
39  24  2.45713e+07
39  25  1.47506e+07
39  26  1.20729e+07
39  27  1.18806e+07
39  28  1.24017e+07
39  29  1.65082e+07
39  30  4.66374e+06
39  31  1.26579e+07
39  32  1.72174e+07
39  33  1.24074e+07
39  34  1.39381e+07
39  35  7.00004e+06
39  36  1.52525e+07
39  37  1.51592e+07
39  38  2.98419e+06
39  39  3.05016e+06
39  40  2.07372e+07
39  41  1.1917e+07
39  42  1.51065e+07
39  43  3.72133e+06
39  44  1.48546e+07
39  45  2.48582e+06
39  46  1.66774e+07
39  47  2.15587e+07
39  48  1.72739e+07
39  49  9.901e+06
39  50  2.04045e+07
40  0  1.96663e+07
40  1  2.07364e+07
40  2  2.18092e+07
40  3  2.09618e+07
40  4  1.48797e+07
40  5  1.67245e+07
40  6  1.58768e+07
40  7  2.77886e+07
40  8  2.02078e+07
40  9  1.90175e+07
40  10  9.08546e+06
40  11  1.75437e+07
40  12  1.89778e+07
40  13  1.60082e+07
40  14  9.37735e+06
40  15  5.6516e+06
40  16  1.1862e+07
40  17  2.00914e+07
40  18  1.02217e+07
40  19  1.35535e+07
40  20  8.63179e+06
40  21  1.91582e+07
40  22  1.88112e+07
40  23  3.1948e+07
40  24  8.00112e+06
40  25  1.90741e+07
40  26  1.97227e+07
40  27  1.94271e+07
40  28  7.61183e+06
40  29  3.64154e+06
40  30  2.63394e+07
40  31  1.81434e+07
40  32  2.62115e+07
40  33  2.38572e+07
40  34  7.79781e+06
40  35  2.28133e+07
40  36  1.14667e+07
40  37  7.90125e+06
40  38  1.9064e+07
40  39  1.489e+07
40  40  7.54851e+06
40  41  1.49118e+06
40  42  4.00865e+06
40  43  2.32035e+07
40  44  7.15057e+06
40  45  9.64337e+06
40  46  7.07345e+06
40  47  1.63553e+07
40  48  1.27345e+07
40  49  4.15569e+06
40  50  1.96541e+07
41  0  2.26275e+07
41  1  3.03774e+07
41  2  1.82769e+07
41  3  1.92461e+07
41  4  2.90336e+07
41  5  1.57746e+07
41  6  1.35072e+07
41  7  2.69697e+07
41  8  2.14057e+07
41  9  1.82132e+07
41  10  1.25453e+07
41  11  2.31899e+07
41  12  2.1534e+07
41  13  1.54628e+07
41  14  1.51056e+07
41  15  8.2721e+06
41  16  2.25511e+07
41  17  1.19959e+07
41  18  1.77678e+07
41  19  1.57272e+07
41  20  1.78647e+07
41  21  2.14511e+07
41  22  6.23909e+06
41  23  2.05974e+07
41  24  1.92108e+07
41  25  1.85517e+07
41  26  1.54795e+07
41  27  1.54546e+07
41  28  9.90815e+06
41  29  2.26415e+07
41  30  1.80139e+07
41  31  9.15192e+06
41  32  7.38201e+06
41  33  1.32661e+07
41  34  1.11877e+07
41  35  9.1454e+06
41  36  8.13168e+06
41  37  2.56159e+07
41  38  1.34686e+07
41  39  1.46517e+07
41  40  1.38645e+07
41  41  6.53045e+06
41  42  2.54702e+07
41  43  1.4834e+07
41  44  1.77257e+07
41  45  1.38587e+07
41  46  1.11641e+07
41  47  9.9168e+06
41  48  1.64075e+07
41  49  1.10756e+07
41  50  1.9845e+07
42  0  1.63448e+07
42  1  2.08537e+07
42  2  2.06814e+07
42  3  1.11662e+07
42  4  2.75442e+07
42  5  1.8407e+07
42  6  2.21661e+07
42  7  2.20573e+07
42  8  1.8971e+07
42  9  1.65615e+07
42  10  1.55911e+07
42  11  3.34548e+06
42  12  1.79198e+07
42  13  1.35e+07
42  14  8.83051e+06
42  15  1.84009e+07
42  16  1.42801e+07
42  17  1.04247e+07
42  18  1.14798e+07
42  19  2.12137e+07
42  20  2.4834e+07
42  21  7.22659e+06
42  22  1.39978e+07
42  23  2.41568e+07
42  24  1.27911e+07
42  25  1.90131e+07
42  26  1.56265e+07
42  27  1.57162e+07
42  28  1.83846e+07
42  29  1.3672e+07
42  30  1.49101e+07
42  31  1.76901e+07
42  32  8.46856e+06
42  33  1.25362e+07
42  34  1.22608e+07
42  35  1.47439e+07
42  36  1.63481e+07
42  37  1.57578e+07
42  38  3.68504e+06
42  39  2.52389e+07
42  40  2.25179e+07
42  41  1.42468e+07
42  42  0
42  43  1.61557e+07
42  44  1.82484e+07
42  45  1.75247e+07
42  46  1.50128e+07
42  47  6.14219e+06
42  48  1.38365e+07
42  49  1.41406e+07
42  50  2.23321e+07
43  0  1.6666e+07
43  1  2.9557e+07
43  2  3.46622e+07
43  3  1.57351e+07
43  4  2.9254e+07
43  5  1.98016e+07
43  6  2.19957e+07
43  7  3.68148e+07
43  8  2.1984e+07
43  9  1.36265e+07
43  10  1.7598e+07
43  11  1.32684e+07
43  12  2.05785e+07
43  13  6.56998e+06
43  14  1.0801e+07
43  15  1.27476e+07
43  16  9.2559e+06
43  17  1.53711e+07
43  18  0
43  19  1.93864e+07
43  20  1.63313e+07
43  21  1.1165e+07
43  22  1.19334e+07
43  23  1.18151e+07
43  24  1.11292e+07
43  25  2.00689e+07
43  26  1.5887e+07
43  27  1.19862e+07
43  28  1.85828e+07
43  29  7.26543e+06
43  30  1.12208e+07
43  31  1.2575e+07
43  32  1.91349e+07
43  33  1.70237e+07
43  34  2.05863e+07
43  35  1.92779e+07
43  36  2.16453e+07
43  37  1.14185e+07
43  38  1.13051e+07
43  39  2.65964e+07
43  40  1.11099e+07
43  41  2.07559e+07
43  42  1.5378e+07
43  43  1.70593e+07
43  44  1.1069e+07
43  45  9.3054e+06
43  46  2.35929e+07
43  47  1.47343e+07
43  48  9.49379e+06
43  49  2.15457e+07
43  50  1.06434e+07
44  0  2.81555e+07
44  1  1.19362e+07
44  2  2.71902e+07
44  3  2.90029e+07
44  4  1.25164e+07
44  5  1.52484e+07
44  6  7.25118e+06
44  7  2.45676e+07
44  8  1.88378e+07
44  9  3.10819e+07
44  10  9.35466e+06
44  11  2.57505e+07
44  12  2.41565e+06
44  13  0
44  14  2.08744e+07
44  15  1.01569e+07
44  16  1.13921e+07
44  17  1.72857e+06
44  18  1.02439e+07
44  19  9.55734e+06
44  20  8.80869e+06
44  21  1.7939e+07
44  22  1.17746e+07
44  23  1.89869e+07
44  24  9.92768e+06
44  25  3.02811e+07
44  26  1.32021e+06
44  27  3.25509e+07
44  28  1.47249e+07
44  29  1.67987e+07
44  30  1.48719e+07
44  31  7.09089e+06
44  32  1.74188e+07
44  33  639283
44  34  4.13262e+06
44  35  5.17879e+06
44  36  1.64747e+07
44  37  1.43423e+07
44  38  2.899e+06
44  39  1.64956e+07
44  40  1.00883e+07
44  41  2.74504e+06
44  42  2.88831e+06
44  43  6.1756e+06
44  44  9.87607e+06
44  45  2.1408e+07
44  46  2.41309e+07
44  47  9.73462e+06
44  48  1.64305e+06
44  49  7.96681e+06
44  50  2.16544e+07
45  0  3.03973e+07
45  1  1.80129e+07
45  2  3.20584e+07
45  3  1.095e+07
45  4  9.35564e+06
45  5  1.05312e+07
45  6  2.54373e+07
45  7  2.44997e+07
45  8  1.27311e+07
45  9  2.82837e+07
45  10  2.29771e+07
45  11  1.38729e+07
45  12  3.39008e+06
45  13  1.79619e+06
45  14  1.26081e+07
45  15  2.38845e+07
45  16  2.56478e+07
45  17  2.07871e+07
45  18  7.02795e+06
45  19  1.18484e+07
45  20  8.57628e+06
45  21  1.25676e+07
45  22  1.72906e+07
45  23  2.24e+07
45  24  1.25468e+07
45  25  1.66033e+07
45  26  2.27138e+07
45  27  1.61948e+07
45  28  1.79137e+07
45  29  3.38294e+06
45  30  1.68022e+07
45  31  8.82265e+06
45  32  2.71196e+07
45  33  1.30629e+07
45  34  1.50321e+07
45  35  1.74537e+07
45  36  1.85108e+07
45  37  2.09007e+07
45  38  9.71147e+06
45  39  1.75968e+07
45  40  8.23424e+06
45  41  1.5978e+07
45  42  1.13171e+07
45  43  1.87689e+07
45  44  1.63414e+07
45  45  2.47476e+06
45  46  1.51384e+07
45  47  2.28379e+07
45  48  1.73391e+07
45  49  1.16415e+07
45  50  2.89666e+07
46  0  2.4885e+07
46  1  3.79471e+07
46  2  1.33662e+07
46  3  2.92087e+07
46  4  1.23755e+07
46  5  1.44139e+07
46  6  2.46013e+07
46  7  1.57657e+07
46  8  1.78879e+07
46  9  1.97586e+07
46  10  1.3214e+07
46  11  1.20123e+07
46  12  8.81448e+06
46  13  9.34461e+06
46  14  1.06474e+07
46  15  1.73363e+07
46  16  1.87511e+07
46  17  1.79176e+07
46  18  1.65774e+07
46  19  2.42351e+07
46  20  2.8353e+07
46  21  2.13399e+07
46  22  3.5691e+07
46  23  2.35231e+07
46  24  1.19119e+07
46  25  1.52615e+07
46  26  1.30002e+07
46  27  1.00555e+07
46  28  9.55753e+06
46  29  2.19261e+07
46  30  1.59465e+07
46  31  2.05982e+07
46  32  2.20314e+07
46  33  2.34469e+07
46  34  2.43489e+06
46  35  2.25424e+07
46  36  2.47799e+07
46  37  1.38281e+07
46  38  1.359e+07
46  39  9.00096e+06
46  40  1.57194e+07
46  41  1.70313e+07
46  42  1.62809e+07
46  43  1.50616e+07
46  44  6.92978e+06
46  45  1.8781e+07
46  46  1.37624e+07
46  47  2.22044e+07
46  48  8.83267e+06
46  49  1.75235e+07
46  50  1.83117e+07
47  0  2.54324e+07
47  1  2.05916e+07
47  2  2.63447e+07
47  3  2.51778e+07
47  4  1.84358e+07
47  5  1.80793e+07
47  6  1.36009e+07
47  7  1.87564e+07
47  8  1.78564e+07
47  9  2.89994e+07
47  10  1.11903e+07
47  11  2.15756e+07
47  12  2.55631e+07
47  13  6.94199e+06
47  14  6.8832e+06
47  15  7.59285e+06
47  16  2.49252e+07
47  17  1.77532e+07
47  18  1.63262e+07
